episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
1,20316-1784999788564602500,20316,5840,5,180,2,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP8,7,1,3,2,1,180,0.7199999690055847,0,1,10,51,12,9,5,12,8,1,0,3,0,2,0,6,1,1,1,3,88.0,5.589242214626736,1.149999976158142,0.6143749952316284,-0.008903369307518005,0.0,1.0,100.0,-0.20000000298023224,0.5652652978897095
2,20316-1784999788564602500,20316,5964,5,211,3,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP8,7,1,3,1,2,211,0.8799999952316284,1,0,5,62,2,26,1,15,2,10,0,3,0,3,0,4,0,1,0,7,40.0,5.195715737003851,1.2999999523162842,0.5562499761581421,-0.008273407816886902,0.0,1.0,100.0,-0.20000000298023224,0.5807180404663086
3,20316-1784999788564602500,20316,5968,5,212,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP8,7,1,3,0,3,212,0.8799999952316284,1,0,7,56,16,10,11,7,7,6,2,2,0,0,4,1,0,0,2,4,43.0,6.032529435067807,1.4500000476837158,0.5543749928474426,0.004882246255874634,0.0,1.0,100.0,0.0,0.6359827518463135
4,20316-1784999788564602500,20316,6080,5,240,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP8,7,1,2,0,2,240,0.7199999690055847,0,1,3,72,2,29,0,18,2,14,0,2,0,0,0,6,0,0,0,5,37.0,5.359535725911458,1.2999999523162842,0.0,-0.01971954107284546,0.0,0.0,0.0,-0.4000000059604645,0.22010602056980133
5,20316-1784999788564602500,20316,6212,6,17,3,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP9,8,1,3,1,2,93,0.5600000023841858,1,0,2,19,0,11,4,5,0,3,0,3,0,4,2,0,1,0,1,5,40.0,6.894432806199597,1.2999999523162842,0.7775000333786011,0.004567056894302368,0.0,1.0,100.0,0.0,0.646731972694397
6,20316-1784999788564602500,20316,6500,6,89,2,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11,10,1,3,1,2,105,0.5999999642372131,1,0,1,18,6,5,1,8,3,1,0,3,2,0,0,1,1,0,0,4,37.0,5.311585635230655,1.2999999523162842,0.7549999952316284,0.004992067813873291,0.0,1.0,100.0,-0.20000000298023224,0.6132177114486694
7,20316-1784999788564602500,20316,6792,6,162,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP12,11,1,3,2,1,145,0.8399999737739563,1,0,4,13,5,6,5,5,2,2,1,2,1,1,2,0,1,1,1,3,44.0,8.003458378232759,1.149999976158142,0.6799999475479126,-0.0026076436042785645,0.0,1.0,100.0,0.0,0.6090042591094971
8,20316-1784999788564602500,20316,6924,6,195,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP9,8,1,2,1,1,240,0.6800000071525574,0,1,8,62,2,23,7,7,2,9,0,2,0,2,4,0,0,1,0,3,123.0,5.278026326497396,1.149999976158142,0.11705821752548218,0.008236691355705261,0.0,0.0,0.0,0.0,0.30704477429389954
9,20316-1784999788564602500,20316,6928,6,196,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP10,9,0,1,2,-1,240,0.7599999904632568,1,0,3,67,7,20,4,14,2,9,0,2,3,1,2,4,1,1,0,5,44.0,5.710361735026042,-1.149999976158142,0.0,0.0015315115451812744,0.0,0.0,0.0,0.0,-0.2797439396381378
10,20316-1784999788564602500,20316,6960,6,204,3,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11,10,1,3,1,2,115,0.5199999809265137,1,0,11,38,7,4,7,5,4,2,2,1,0,0,2,0,0,1,4,3,41.0,5.973017684273098,1.2999999523162842,0.6620327234268188,0.0008091479539871216,0.02499999850988388,1.0,100.0,-0.20000000298023224,0.5993430614471436
