episode_id,success,time_to_first_score,time_to_game_over,collisions_per_episode,near_misses_per_episode,collision_free_episode,mean_inter_robot_dist,std_inter_robot_dist,zone_coverage,phase_name,opponent_kind,scripted_tag,blue_score,red_score
5989,0,13.86,37.422,13,5,0,4.6485,3.35522,0.0916667,OP3,scripted,OP3,2,3
5990,0,14.553,33.957,6,5,0,4.10345,2.47599,0.0916667,OP3,scripted,OP3,2,3
5991,0,18.711,41.58,12,2,0,4.42953,2.406,0.133333,OP3,scripted,OP3,2,3
5992,1,10.395,34.65,13,8,0,4.26623,2.7232,0.0833333,OP3,scripted,OP3,3,2
5993,1,11.781,32.571,10,7,0,5.60614,2.9823,0.133333,OP3,scripted,OP3,3,1
5994,1,17.325,45.738,14,7,0,5.6888,3.90692,0.125,OP3,scripted,OP3,3,2
5995,0,13.167,34.65,7,7,0,3.41865,1.59427,0.116667,OP3,scripted,OP3,2,3
5996,0,11.088,38.115,9,2,0,6.10514,4.52799,0.133333,OP3,scripted,OP3,2,3
5997,0,13.86,36.729,8,7,0,4.03244,2.31039,0.166667,OP3,scripted,OP3,2,3
5998,0,15.246,38.115,10,11,0,6.23466,3.5686,0.133333,OP3,scripted,OP3,2,3
5999,1,13.86,32.571,6,6,0,5.99692,3.63646,0.0916667,OP3,scripted,OP3,3,2
6000,1,15.246,40.887,8,5,0,5.29794,4.13694,0.141667,OP3,scripted,OP3,3,2
6001,0,10.395,35.343,10,4,0,5.60111,3.13739,0.0833333,OP3,scripted,OP3,2,3
6002,0,17.325,43.659,14,9,0,6.35194,4.03085,0.166667,OP3,scripted,OP3,2,3
6003,0,15.246,35.343,13,6,0,2.43704,1.357,0.116667,OP3,scripted,OP3,2,3
6004,0,14.553,36.729,8,2,0,5.38297,2.76714,0.108333,OP3,scripted,OP3,2,3
6005,0,11.781,29.799,8,2,0,5.03958,2.90028,0.108333,OP3,scripted,OP3,2,3
6006,0,13.167,29.106,2,4,0,4.97544,3.43442,0.0666667,OP3,scripted,OP3,2,3
6007,0,13.86,35.343,6,7,0,4.62732,2.11315,0.108333,OP3,scripted,OP3,2,3
6008,0,13.167,38.115,9,6,0,6.24625,4.02241,0.15,OP3,scripted,OP3,2,3
6009,0,12.474,39.501,14,2,0,6.00577,3.99059,0.158333,OP3,scripted,OP3,2,3
6010,0,13.167,33.957,20,4,0,2.41246,1.68105,0.108333,OP3,scripted,OP3,2,3
6011,0,13.86,36.036,7,1,0,5.7365,3.33166,0.108333,OP3,scripted,OP3,2,3
6012,0,13.86,36.036,4,5,0,6.81697,2.83436,0.158333,OP3,scripted,OP3,2,3
6013,0,13.167,39.501,18,9,0,3.85433,2.60114,0.133333,OP3,scripted,OP3,2,3
6014,0,13.86,31.878,16,4,0,5.65033,4.26155,0.125,OP3,scripted,OP3,2,3
6015,0,15.246,42.966,11,6,0,4.93416,2.65472,0.158333,OP3,scripted,OP3,3,3
6016,0,15.246,40.887,10,6,0,5.09508,3.21489,0.133333,OP3,scripted,OP3,2,3
6017,0,14.553,35.343,8,2,0,6.04355,3.43229,0.0916667,OP3,scripted,OP3,2,3
6018,0,11.781,35.343,6,7,0,6.06688,2.67344,0.108333,OP3,scripted,OP3,2,3
6019,0,13.86,38.808,19,8,0,3.87641,2.33518,0.0916667,OP3,scripted,OP3,1,3
6020,1,13.86,40.887,11,5,0,5.63904,2.8196,0.108333,OP3,scripted,OP3,3,2
6021,0,11.781,38.115,19,6,0,6.53953,3.65834,0.175,OP3,scripted,OP3,2,3
6022,1,12.474,36.036,6,3,0,6.1402,3.12668,0.108333,OP3,scripted,OP3,3,2
6023,0,15.939,38.808,9,7,0,5.71328,2.63257,0.075,OP3,scripted,OP3,2,3
6024,0,12.474,30.492,3,3,0,5.97329,3.83,0.075,OP3,scripted,OP3,2,3
6025,0,12.474,40.887,12,5,0,4.58586,2.43644,0.1,OP3,scripted,OP3,2,3
6026,1,9.702,40.194,12,3,0,5.67611,3.00318,0.141667,OP3,scripted,OP3,3,2
6027,0,16.632,34.65,6,1,0,6.47663,4.34181,0.141667,OP3,scripted,OP3,2,3
6028,0,12.474,36.729,10,7,0,3.44436,1.66098,0.1,OP3,scripted,OP3,2,3
6029,0,14.553,38.808,6,7,0,5.84291,2.88061,0.15,OP3,scripted,OP3,2,3
6030,0,14.553,42.273,12,8,0,4.59891,2.58416,0.125,OP3,scripted,OP3,2,3
6031,0,15.246,38.115,5,7,0,5.6845,2.9443,0.1,OP3,scripted,OP3,2,3
6032,0,12.474,36.036,16,9,0,4.12517,2.1064,0.108333,OP3,scripted,OP3,2,3
6033,0,11.088,40.194,4,2,0,5.20448,2.48968,0.108333,OP3,scripted,OP3,2,3
6034,0,15.246,40.194,12,7,0,4.01856,2.6805,0.0916667,OP3,scripted,OP3,1,3
6035,0,11.088,30.492,8,3,0,6.73718,3.35425,0.075,OP3,scripted,OP3,2,3
6036,0,13.167,41.58,8,9,0,5.26694,3.11369,0.133333,OP3,scripted,OP3,3,3
6037,0,11.781,40.194,14,7,0,6.20537,4.00822,0.0916667,OP3,scripted,OP3,2,3
6038,0,12.474,34.65,15,7,0,5.89868,3.36147,0.1,OP3,scripted,OP3,2,3
6039,0,15.246,40.887,18,7,0,5.65298,3.61483,0.141667,OP3,scripted,OP3,2,3
6040,0,16.632,39.501,13,6,0,6.18161,2.94031,0.0666667,OP3,scripted,OP3,2,3
6041,0,14.553,37.422,13,5,0,4.07061,2.01476,0.0833333,OP3,scripted,OP3,2,3
6042,1,11.781,34.65,12,5,0,6.54628,3.14282,0.0833333,OP3,scripted,OP3,3,2
6043,0,15.246,37.422,8,1,0,5.40123,2.61951,0.125,OP3,scripted,OP3,2,3
6044,0,12.474,39.501,5,4,0,5.58182,2.24558,0.1,OP3,scripted,OP3,2,3
6045,0,15.246,37.422,9,7,0,3.99547,1.95756,0.125,OP3,scripted,OP3,2,3
6046,0,13.167,33.264,20,5,0,5.63265,4.1413,0.116667,OP3,scripted,OP3,2,3
6047,0,13.167,36.036,8,4,0,6.54648,3.52749,0.1,OP3,scripted,OP3,1,3
6048,0,11.088,35.343,9,5,0,5.02722,3.13342,0.133333,OP3,scripted,OP3,2,3
6049,0,14.553,40.194,11,7,0,4.85966,3.2594,0.15,OP3,scripted,OP3,2,3
6050,1,14.553,38.808,10,7,0,4.78435,2.86154,0.158333,OP3,scripted,OP3,3,2
6051,0,11.781,39.501,18,5,0,3.99212,2.65963,0.0916667,OP3,scripted,OP3,2,3
6052,0,14.553,38.115,6,4,0,7.64442,3.50387,0.108333,OP3,scripted,OP3,2,3
6053,0,11.088,31.185,9,6,0,5.74269,2.13426,0.0666667,OP3,scripted,OP3,2,3
6054,0,13.86,40.887,19,9,0,4.02702,2.46885,0.158333,OP3,scripted,OP3,2,3
6055,1,13.167,40.887,12,5,0,4.78195,3.38625,0.183333,OP3,scripted,OP3,3,2
6056,0,12.474,34.65,5,3,0,6.35581,4.05311,0.133333,OP3,scripted,OP3,2,3
6057,0,13.86,38.808,1,2,0,6.20423,2.94631,0.125,OP3,scripted,OP3,2,3
6058,0,13.167,40.194,11,8,0,4.78011,2.84606,0.1,OP3,scripted,OP3,2,3
6059,0,11.781,34.65,9,5,0,6.04278,3.02924,0.0833333,OP3,scripted,OP3,2,3
6060,0,13.167,47.124,20,8,0,5.38205,2.83886,0.125,OP3,scripted,OP3,2,3
6061,0,11.781,36.729,20,4,0,5.07861,2.61868,0.1,OP3,scripted,OP3,2,3
6062,0,15.246,36.036,9,4,0,4.34072,2.44102,0.108333,OP3,scripted,OP3,2,3
6063,0,11.781,35.343,4,1,0,5.77833,3.31668,0.108333,OP3,scripted,OP3,2,3
6064,1,11.781,33.264,17,0,0,4.5032,3.25389,0.116667,OP3,scripted,OP3,3,2
6065,1,12.474,42.273,11,3,0,4.86002,2.43692,0.141667,OP3,scripted,OP3,3,2
6066,0,13.167,35.343,7,5,0,3.93448,1.50237,0.116667,OP3,scripted,OP3,2,3
6067,1,10.395,28.413,7,4,0,9.26036,4.30634,0.075,OP3,scripted,OP3,3,1
6068,1,15.939,38.808,9,6,0,6.13375,4.82841,0.108333,OP3,scripted,OP3,3,2
6069,0,13.167,29.799,7,2,0,5.07428,3.30363,0.1,OP3,scripted,OP3,2,3
6070,0,13.86,34.65,11,3,0,4.558,3.88997,0.141667,OP3,scripted,OP3,2,3
6071,0,14.553,48.51,15,4,0,4.9863,3.90389,0.15,OP3,scripted,OP3,3,3
6072,0,16.632,35.343,6,2,0,7.54982,3.89883,0.125,OP3,scripted,OP3,2,3
6073,0,11.088,33.264,5,8,0,5.72475,2.88908,0.0666667,OP3,scripted,OP3,2,3
6074,1,17.325,45.045,8,4,0,5.01518,2.90086,0.133333,OP3,scripted,OP3,3,2
6075,0,15.246,44.352,13,3,0,5.88007,2.96103,0.133333,OP3,scripted,OP3,2,3
6076,0,16.632,38.808,11,6,0,4.01888,2.49451,0.141667,OP3,scripted,OP3,2,3
6077,0,14.553,31.185,4,2,0,8.63579,3.97074,0.075,OP3,scripted,OP3,2,3
6078,0,12.474,36.729,20,5,0,4.00128,2.97398,0.158333,OP3,scripted,OP3,2,3
6079,0,11.781,40.194,8,5,0,4.00386,2.35813,0.1,OP3,scripted,OP3,2,3
6080,0,16.632,33.264,14,6,0,3.31979,2.17779,0.15,OP3,scripted,OP3,1,3
6081,0,13.86,34.65,7,4,0,5.01016,2.95103,0.125,OP3,scripted,OP3,2,3
6082,0,14.553,33.264,6,6,0,5.21891,2.00346,0.116667,OP3,scripted,OP3,1,3
6083,0,13.167,36.729,6,5,0,4.4115,2.64931,0.0666667,OP3,scripted,OP3,2,3
6084,0,13.167,31.185,7,6,0,4.35905,3.22777,0.0833333,OP3,scripted,OP3,2,3
6085,0,15.246,37.422,3,6,0,5.82407,2.3863,0.0916667,OP3,scripted,OP3,2,3
6086,0,15.939,39.501,8,3,0,4.98124,3.08527,0.125,OP3,scripted,OP3,2,3
6087,0,11.781,36.036,7,2,0,4.50233,2.05898,0.1,OP3,scripted,OP3,3,3
6088,1,11.781,39.501,2,5,0,5.82299,4.28713,0.183333,OP3,scripted,OP3,3,2
6089,1,11.088,37.422,6,2,0,6.11979,3.50256,0.116667,OP3,scripted,OP3,3,2
6090,0,14.553,35.343,4,4,0,6.27006,2.83032,0.0833333,OP3,scripted,OP3,2,3
6091,0,13.167,35.343,1,2,0,4.54406,2.47576,0.108333,OP3,scripted,OP3,2,3
6092,0,16.632,35.343,15,3,0,6.32271,3.78203,0.166667,OP3,scripted,OP3,1,3
6093,0,13.167,32.571,9,1,0,6.6501,3.04933,0.1,OP3,scripted,OP3,2,3
6094,0,15.939,41.58,12,6,0,4.2369,2.68013,0.125,OP3,scripted,OP3,2,3
6095,0,11.781,29.799,4,4,0,4.70913,3.41573,0.0833333,OP3,scripted,OP3,2,3
6096,0,15.939,33.957,7,1,0,5.50143,3.96175,0.116667,OP3,scripted,OP3,2,3
6097,0,13.86,33.264,12,1,0,6.19047,3.95969,0.125,OP3,scripted,OP3,2,3
6098,1,14.553,38.808,8,3,0,6.57627,3.80628,0.116667,OP3,scripted,OP3,3,2
6099,0,14.553,44.352,4,8,0,5.26686,2.53126,0.125,OP3,scripted,OP3,3,3
6100,1,9.702,38.115,14,3,0,5.71559,3.78762,0.116667,OP3,scripted,OP3,3,2
6101,0,14.553,40.887,11,3,0,4.95489,2.35035,0.133333,OP3,scripted,OP3,2,3
6102,0,15.246,45.738,13,3,0,6.05888,3.13716,0.108333,OP3,scripted,OP3,3,3
6103,0,12.474,43.659,11,8,0,5.71304,2.90301,0.183333,OP3,scripted,OP3,1,3
6104,0,13.167,37.422,14,4,0,4.2353,3.26565,0.158333,OP3,scripted,OP3,2,3
6105,0,14.553,33.957,1,2,0,6.68365,2.62485,0.1,OP3,scripted,OP3,2,3
6106,0,16.632,38.808,7,4,0,5.661,3.4916,0.116667,OP3,scripted,OP3,2,3
6107,1,11.088,36.729,5,6,0,5.20079,3.0765,0.1,OP3,scripted,OP3,3,2
6108,1,11.088,36.729,5,14,0,5.60342,3.63762,0.1,OP3,scripted,OP3,3,2
6109,0,15.939,33.957,7,4,0,5.17293,3.31765,0.141667,OP3,scripted,OP3,2,3
6110,0,15.939,45.045,18,8,0,4.49069,3.28452,0.158333,OP3,scripted,OP3,3,3
6111,0,16.632,38.808,6,2,0,5.23039,2.41692,0.141667,OP3,scripted,OP3,1,3
6112,1,11.088,40.194,9,13,0,7.10607,4.51457,0.108333,OP3,scripted,OP3,3,2
6113,0,13.86,40.887,8,8,0,4.88296,2.59629,0.0916667,OP3,scripted,OP3,2,3
6114,0,11.781,32.571,11,3,0,4.46477,2.21127,0.116667,OP3,scripted,OP3,2,3
6115,0,15.246,38.115,10,5,0,6.28224,4.26636,0.116667,OP3,scripted,OP3,2,3
6116,0,14.553,34.65,4,1,0,5.09239,2.85531,0.116667,OP3,scripted,OP3,2,3
6117,0,15.939,35.343,5,3,0,6.2689,3.33144,0.0833333,OP3,scripted,OP3,2,3
6118,1,15.246,34.65,8,6,0,6.30558,4.26938,0.116667,OP3,scripted,OP3,3,2
6119,0,15.939,37.422,8,7,0,5.2323,2.92218,0.1,OP3,scripted,OP3,2,3
6120,0,17.325,42.273,14,4,0,3.28632,2.09238,0.1,OP3,scripted,OP3,2,3
6121,0,16.632,31.878,7,6,0,5.48314,2.28229,0.0833333,OP3,scripted,OP3,1,3
6122,0,13.167,39.501,12,4,0,5.42227,3.47373,0.0916667,OP3,scripted,OP3,2,3
6123,1,11.088,44.352,19,5,0,4.36691,3.32924,0.108333,OP3,scripted,OP3,3,2
6124,0,17.325,37.422,6,4,0,4.57876,2.27282,0.1,OP3,scripted,OP3,2,3
6125,0,13.167,37.422,15,7,0,4.19239,2.97822,0.0666667,OP3,scripted,OP3,2,3
6126,1,10.395,30.492,9,7,0,8.3843,3.73426,0.133333,OP3,scripted,OP3,3,1
6127,0,13.167,35.343,9,3,0,6.03681,2.32147,0.1,OP3,scripted,OP3,2,3
6128,1,10.395,31.878,5,6,0,6.34111,3.66158,0.075,OP3,scripted,OP3,3,2
6129,0,13.167,40.194,7,7,0,5.22221,2.6651,0.133333,OP3,scripted,OP3,2,3
6130,0,13.167,32.571,6,3,0,6.13797,3.51621,0.133333,OP3,scripted,OP3,2,3
6131,0,12.474,36.036,9,7,0,5.92898,3.00832,0.116667,OP3,scripted,OP3,2,3
6132,0,11.781,29.106,1,5,0,5.00771,2.37413,0.0833333,OP3,scripted,OP3,2,3
6133,1,13.167,40.887,17,12,0,4.12834,2.55997,0.141667,OP3,scripted,OP3,3,2
6134,0,14.553,36.729,10,6,0,4.98312,3.17946,0.1,OP3,scripted,OP3,2,3
6135,0,13.86,38.115,12,6,0,4.41698,2.75074,0.116667,OP3,scripted,OP3,2,3
6136,1,12.474,32.571,6,2,0,6.1014,3.56394,0.0916667,OP3,scripted,OP3,3,2
6137,0,12.474,33.264,15,4,0,2.78462,1.80644,0.1,OP3,scripted,OP3,2,3
6138,0,13.167,34.65,10,3,0,3.61606,1.84469,0.15,OP3,scripted,OP3,2,3
6139,0,14.553,33.264,6,2,0,5.73383,2.97414,0.0833333,OP3,scripted,OP3,2,3
6140,0,15.939,46.431,21,13,0,5.67689,4.27549,0.15,OP3,scripted,OP3,2,3
6141,0,13.86,38.115,5,10,0,5.43587,3.39012,0.108333,OP3,scripted,OP3,2,3
6142,0,12.474,36.729,10,10,0,4.64668,3.38569,0.1,OP3,scripted,OP3,2,3
6143,0,16.632,36.036,16,2,0,3.36642,2.54092,0.108333,OP3,scripted,OP3,2,3
6144,0,13.167,38.808,11,6,0,5.65874,3.65931,0.108333,OP3,scripted,OP3,2,3
6145,0,15.246,34.65,10,4,0,5.24863,3.41708,0.133333,OP3,scripted,OP3,2,3
6146,0,15.246,38.115,14,2,0,4.54901,2.64269,0.116667,OP3,scripted,OP3,2,3
6147,0,15.939,35.343,11,4,0,3.68083,2.16823,0.125,OP3,scripted,OP3,2,3
6148,0,13.86,36.729,15,0,0,4.62074,2.32415,0.116667,OP3,scripted,OP3,2,3
6149,0,11.781,39.501,23,5,0,4.9465,2.88574,0.125,OP3,scripted,OP3,1,3
6150,1,9.702,36.729,7,4,0,5.64661,3.93586,0.108333,OP3,scripted,OP3,3,2
6151,0,14.553,36.036,3,5,0,5.79368,3.76582,0.108333,OP3,scripted,OP3,2,3
6152,0,13.86,40.887,11,7,0,4.22429,3.14724,0.125,OP3,scripted,OP3,2,3
6153,0,14.553,38.115,13,8,0,3.81743,2.61183,0.0916667,OP3,scripted,OP3,2,3
6154,1,16.632,43.659,9,2,0,4.8347,3.25506,0.141667,OP3,scripted,OP3,3,2
6155,0,10.395,38.115,11,6,0,4.65087,2.7486,0.0916667,OP3,scripted,OP3,2,3
6156,1,12.474,31.185,7,3,0,7.00003,3.71344,0.108333,OP3,scripted,OP3,3,2
6157,1,13.86,43.659,17,7,0,3.66987,2.86141,0.133333,OP3,scripted,OP3,3,1
6158,0,15.246,33.264,5,7,0,6.56555,3.85815,0.125,OP3,scripted,OP3,2,3
6159,1,12.474,45.045,13,3,0,3.3926,1.6732,0.141667,OP3,scripted,OP3,3,2
6160,0,13.86,29.106,3,1,0,6.67973,3.71847,0.108333,OP3,scripted,OP3,2,3
6161,0,13.86,35.343,3,6,0,5.96279,3.38045,0.116667,OP3,scripted,OP3,1,3
6162,0,11.781,29.106,14,1,0,3.18472,2.57627,0.1,OP3,scripted,OP3,2,3
6163,0,11.781,35.343,10,6,0,4.87929,3.91535,0.1,OP3,scripted,OP3,2,3
6164,0,13.167,45.045,13,10,0,7.50922,3.55984,0.216667,OP3,scripted,OP3,2,3
6165,0,13.86,39.501,8,11,0,6.01525,3.56146,0.108333,OP3,scripted,OP3,2,3
6166,0,15.246,33.264,9,3,0,5.94214,3.05974,0.0833333,OP3,scripted,OP3,2,3
6167,0,12.474,29.799,6,3,0,5.6505,3.18549,0.141667,OP3,scripted,OP3,2,3
6168,0,11.781,34.65,21,9,0,6.39779,4.29682,0.15,OP3,scripted,OP3,2,3
6169,0,17.325,35.343,7,5,0,5.7347,3.21346,0.0916667,OP3,scripted,OP3,2,3
6170,0,13.86,37.422,10,8,0,5.41974,3.23992,0.0833333,OP3,scripted,OP3,2,3
6171,0,14.553,38.115,10,6,0,5.60778,3.92831,0.0833333,OP3,scripted,OP3,2,3
6172,1,13.167,37.422,11,3,0,5.7792,2.97703,0.116667,OP3,scripted,OP3,3,2
6173,1,15.246,42.966,10,8,0,5.83962,3.08584,0.108333,OP3,scripted,OP3,3,2
6174,0,13.167,30.492,12,4,0,3.17992,1.83999,0.116667,OP3,scripted,OP3,2,3
6175,0,13.167,38.808,16,2,0,4.99815,2.51689,0.133333,OP3,scripted,OP3,2,3
6176,0,11.781,36.729,8,4,0,5.64698,3.13328,0.1,OP3,scripted,OP3,2,3
6177,0,15.246,35.343,12,8,0,4.07181,2.3022,0.0916667,OP3,scripted,OP3,2,3
6178,0,13.86,39.501,22,9,0,5.54737,4.12446,0.141667,OP3,scripted,OP3,2,3
6179,0,14.553,41.58,18,4,0,4.34614,2.78325,0.1,OP3,scripted,OP3,3,3
6180,1,11.088,38.115,12,1,0,5.90229,3.47002,0.116667,OP3,scripted,OP3,3,2
6181,0,13.167,40.194,4,1,0,4.22741,2.48725,0.1,OP3,scripted,OP3,3,3
6182,0,14.553,36.036,4,5,0,3.93147,2.17111,0.133333,OP3,scripted,OP3,2,3
6183,0,12.474,36.729,19,6,0,3.40556,2.29408,0.0833333,OP3,scripted,OP3,2,3
6184,0,14.553,38.115,9,8,0,5.71596,2.7333,0.133333,OP3,scripted,OP3,2,3
6185,0,15.939,36.036,12,7,0,4.8766,2.85289,0.133333,OP3,scripted,OP3,2,3
6186,0,12.474,32.571,8,7,0,4.4788,2.82095,0.108333,OP3,scripted,OP3,2,3
6187,1,13.86,40.194,8,6,0,6.32103,2.96614,0.141667,OP3,scripted,OP3,3,2
6188,1,15.246,39.501,14,4,0,6.35814,3.69489,0.141667,OP3,scripted,OP3,3,2
6189,0,11.088,31.185,9,7,0,4.89779,2.46774,0.0833333,OP3,scripted,OP3,2,3
6190,0,16.632,44.352,17,4,0,4.68317,3.69896,0.158333,OP3,scripted,OP3,2,3
6191,0,11.088,36.729,6,5,0,5.44084,2.55173,0.125,OP3,scripted,OP3,2,3
6192,0,12.474,37.422,13,5,0,4.96217,2.20637,0.0916667,OP3,scripted,OP3,2,3
6193,1,13.167,39.501,8,5,0,6.15191,2.84844,0.116667,OP3,scripted,OP3,3,2
6194,0,15.246,35.343,2,8,0,4.54025,2.41192,0.108333,OP3,scripted,OP3,2,3
6195,0,11.781,33.264,10,1,0,5.80017,3.17624,0.0916667,OP3,scripted,OP3,2,3
6196,0,11.088,33.957,12,4,0,5.73849,3.6532,0.1,OP3,scripted,OP3,2,3
6197,1,12.474,40.194,8,7,0,5.69274,3.46979,0.108333,OP3,scripted,OP3,3,2
6198,0,16.632,36.036,10,1,0,4.80463,2.4208,0.075,OP3,scripted,OP3,2,3
6199,0,13.167,33.957,8,2,0,5.06537,2.87432,0.0833333,OP3,scripted,OP3,2,3
6200,1,11.781,38.808,9,2,0,5.90011,3.05992,0.075,OP3,scripted,OP3,3,1
6201,0,15.246,34.65,5,5,0,6.51095,3.91804,0.125,OP3,scripted,OP3,2,3
6202,0,15.939,35.343,6,4,0,6.01417,3.7736,0.133333,OP3,scripted,OP3,2,3
6203,0,14.553,33.264,4,4,0,5.30491,3.21668,0.0916667,OP3,scripted,OP3,2,3
6204,0,13.167,36.729,5,2,0,5.42787,2.7465,0.116667,OP3,scripted,OP3,2,3
6205,1,11.088,27.72,4,3,0,6.40246,3.74442,0.108333,OP3,scripted,OP3,3,2
6206,0,15.246,33.264,5,5,0,7.08843,3.27289,0.1,OP3,scripted,OP3,2,3
6207,0,13.167,31.878,5,6,0,5.8481,3.60011,0.125,OP3,scripted,OP3,2,3
6208,0,16.632,46.431,20,10,0,3.58787,2.40326,0.1,OP3,scripted,OP3,2,3
6209,0,14.553,32.571,8,4,0,5.27501,3.37102,0.075,OP3,scripted,OP3,2,3
6210,1,11.781,29.799,5,5,0,5.56768,3.86729,0.0666667,OP3,scripted,OP3,3,2
6211,1,11.781,39.501,6,4,0,8.33499,4.92971,0.183333,OP3,scripted,OP3,3,2
6212,0,14.553,47.124,25,9,0,5.18068,3.71962,0.125,OP3,scripted,OP3,2,3
6213,0,11.781,37.422,8,7,0,6.01272,4.27822,0.158333,OP3,scripted,OP3,3,3
6214,0,16.632,38.115,9,4,0,6.73377,3.65575,0.15,OP3,scripted,OP3,2,3
6215,0,13.167,33.264,13,5,0,3.75559,2.45923,0.125,OP3,scripted,OP3,2,3
6216,0,12.474,38.115,9,5,0,5.27689,2.86152,0.0916667,OP3,scripted,OP3,2,3
6217,0,12.474,36.036,20,7,0,5.41772,3.19244,0.0833333,OP3,scripted,OP3,2,3
6218,0,15.246,39.501,24,7,0,6.09538,3.35776,0.141667,OP3,scripted,OP3,2,3
6219,1,13.86,39.501,4,10,0,3.91424,2.25427,0.125,OP3,scripted,OP3,3,2
6220,0,11.088,37.422,5,6,0,7.8016,2.35319,0.158333,OP3,scripted,OP3,2,3
6221,0,15.939,37.422,11,5,0,5.26006,3.3999,0.0833333,OP3,scripted,OP3,2,3
6222,0,11.781,31.185,10,1,0,5.25256,3.99062,0.116667,OP3,scripted,OP3,2,3
6223,0,14.553,36.729,12,6,0,5.67047,3.01182,0.141667,OP3,scripted,OP3,2,3
6224,0,13.167,38.115,9,4,0,4.69492,3.79093,0.075,OP3,scripted,OP3,2,3
6225,0,15.939,35.343,6,3,0,6.14025,2.79995,0.0916667,OP3,scripted,OP3,2,3
6226,0,13.86,32.571,4,3,0,6.36328,3.30522,0.1,OP3,scripted,OP3,2,3
6227,1,14.553,44.352,17,6,0,4.03988,3.02413,0.125,OP3,scripted,OP3,3,2
6228,0,11.781,34.65,1,3,0,6.16718,3.08559,0.0916667,OP3,scripted,OP3,2,3
6229,0,11.781,35.343,8,3,0,4.02862,3.37837,0.108333,OP3,scripted,OP3,2,3
6230,0,13.167,36.036,10,4,0,5.79958,3.75696,0.125,OP3,scripted,OP3,2,3
6231,0,12.474,38.115,11,8,0,4.28488,2.76497,0.141667,OP3,scripted,OP3,2,3
6232,0,13.167,34.65,9,4,0,3.89744,2.3377,0.166667,OP3,scripted,OP3,2,3
6233,0,14.553,36.729,10,4,0,5.77531,3.66051,0.0833333,OP3,scripted,OP3,2,3
6234,0,13.167,38.115,8,1,0,5.07356,3.49558,0.0833333,OP3,scripted,OP3,1,3
6235,0,11.781,38.115,8,5,0,4.2179,2.06108,0.158333,OP3,scripted,OP3,2,3
6236,0,15.246,38.808,15,6,0,4.68611,3.68058,0.108333,OP3,scripted,OP3,2,3
6237,0,15.939,33.264,12,4,0,7.59678,4.45923,0.1,OP3,scripted,OP3,2,3
6238,0,14.553,32.571,15,4,0,5.9772,3.49218,0.0916667,OP3,scripted,OP3,2,3
6239,1,10.395,29.799,6,4,0,5.74414,3.32658,0.0916667,OP3,scripted,OP3,3,2
6240,0,14.553,38.115,5,4,0,5.51109,3.12427,0.125,OP3,scripted,OP3,3,3
6241,0,15.246,36.036,4,4,0,5.37003,2.73409,0.0583333,OP3,scripted,OP3,2,3
6242,0,13.167,31.878,7,3,0,5.72952,3.25451,0.0833333,OP3,scripted,OP3,1,3
6243,1,15.246,42.966,10,7,0,6.30795,3.03188,0.1,OP3,scripted,OP3,3,2
6244,0,11.781,38.115,7,5,0,4.51595,2.38844,0.108333,OP3,scripted,OP3,2,3
6245,0,15.246,36.729,12,5,0,5.6508,3.58503,0.108333,OP3,scripted,OP3,2,3
6246,0,12.474,33.957,14,5,0,4.72693,2.36258,0.1,OP3,scripted,OP3,2,3
6247,0,16.632,38.115,4,7,0,4.53243,2.96463,0.0916667,OP3,scripted,OP3,2,3
6248,1,13.86,42.273,14,4,0,5.27255,3.68622,0.125,OP3,scripted,OP3,3,2
6249,0,11.781,33.264,6,6,0,5.46034,4.02731,0.108333,OP3,scripted,OP3,2,3
6250,0,14.553,35.343,8,7,0,6.2587,4.16106,0.0833333,OP3,scripted,OP3,2,3
6251,1,13.86,34.65,6,7,0,5.27281,3.53248,0.116667,OP3,scripted,OP3,3,2
6252,1,14.553,36.729,11,7,0,4.09503,2.77199,0.116667,OP3,scripted,OP3,3,2
6253,0,11.781,33.957,10,9,0,4.56744,2.88823,0.116667,OP3,scripted,OP3,2,3
6254,0,11.781,35.343,4,0,0,4.17793,2.45795,0.0833333,OP3,scripted,OP3,2,3
6255,1,14.553,33.264,4,2,0,5.79897,2.9939,0.125,OP3,scripted,OP3,3,2
6256,0,15.246,42.966,16,6,0,4.96529,3.21753,0.0916667,OP3,scripted,OP3,2,3
6257,0,13.167,37.422,9,6,0,5.25763,3.28032,0.125,OP3,scripted,OP3,2,3
6258,0,12.474,42.273,13,6,0,3.89424,1.6169,0.1,OP3,scripted,OP3,2,3
6259,0,15.246,35.343,6,3,0,5.25047,3.03264,0.1,OP3,scripted,OP3,2,3
6260,0,14.553,38.115,7,5,0,4.24715,2.40389,0.133333,OP3,scripted,OP3,2,3
6261,0,13.86,43.659,6,3,0,4.6978,2.0724,0.133333,OP3,scripted,OP3,2,3
6262,1,10.395,42.273,12,2,0,4.42657,3.28044,0.116667,OP3,scripted,OP3,3,2
6263,1,10.395,32.571,11,1,0,5.06669,3.70276,0.075,OP3,scripted,OP3,3,2
6264,0,15.246,36.036,6,6,0,6.51315,3.61964,0.0916667,OP3,scripted,OP3,2,3
6265,1,15.939,34.65,6,5,0,5.96005,3.31668,0.1,OP3,scripted,OP3,3,2
6266,0,12.474,31.185,9,3,0,4.61807,2.77051,0.108333,OP3,scripted,OP3,2,3
