update,run_id,run_pid,timesteps,episodes_completed,wins,losses,draws,win_rate,rolling_win_rate_50ep,rolling_win_rate_200ep,rollout_reward_mean,rollout_reward_std,rollout_return_mean,rollout_return_std,rollout_episodes,rollout_wins,rollout_losses,rollout_draws,rollout_win_rate,rollout_win_margin_mean,rollout_blue_score_mean,rollout_red_score_mean,explained_variance,reward_terminal_mean,reward_offense_mean,reward_pbrs_mean,reward_team_mean,reward_sparse_mean,reward_sparse_points_mean,reward_failure_mean,reward_total_mean,reward_outcome_mean,reward_shaping_mean,reward_shaping_to_outcome_abs_ratio,reward_shaping_coef,reward_failure_to_outcome_abs,policy_loss,value_loss,value_loss_min,value_loss_std,value_loss_p10,value_loss_p50,value_loss_p90,value_loss_max,return_norm_mean,return_norm_std,return_norm_count,entropy,approx_kl,clip_fraction,grad_norm,learning_rate,strategy_entropy,strategy_entropy_frac,strategy_policy_loss,strategy_approx_kl,strategy_clip_fraction,strategy_ratio_std,strategy_aux_return_loss,strategy_persist_loss,strategy_grad_norm,strategy_resample_count,strategy_resample_fraction,strategy_unique_count,strategy_dominant,strategy_switch_count,strategy_switch_fraction,strategy_wr_spread,strategy_resample_fraction_rollout,rollout_adv_std,rollout_adv_std_at_z_switch,rollout_adv_std_not_z_switch,curriculum_phase,curriculum_phase_idx,curriculum_phase_episodes,curriculum_phase_win_rate,strategy_kl,strategy_occupancy_0,strategy_occupancy_1,strategy_occupancy_2,strategy_occupancy_3,episode_z_0_count,episode_z_0_win_rate,episode_z_0_blue_score_mean,episode_z_0_red_score_mean,episode_z_0_win_margin_mean,episode_z_1_count,episode_z_1_win_rate,episode_z_1_blue_score_mean,episode_z_1_red_score_mean,episode_z_1_win_margin_mean,episode_z_2_count,episode_z_2_win_rate,episode_z_2_blue_score_mean,episode_z_2_red_score_mean,episode_z_2_win_margin_mean,episode_z_3_count,episode_z_3_win_rate,episode_z_3_blue_score_mean,episode_z_3_red_score_mean,episode_z_3_win_margin_mean,strategy_resample_adv_mean_z0,strategy_resample_adv_std_z0,strategy_resample_adv_n_z0,strategy_resample_adv_mean_z1,strategy_resample_adv_std_z1,strategy_resample_adv_n_z1,strategy_resample_adv_mean_z2,strategy_resample_adv_std_z2,strategy_resample_adv_n_z2,strategy_resample_adv_mean_z3,strategy_resample_adv_std_z3,strategy_resample_adv_n_z3,latent_mi_z_opponent_nats,latent_mi_z_phase_nats,latent_mi_z_outcome_nats,latent_mi_z_flag_state_nats,latent_mi_z_spread_bucket_nats,latent_mi_z_role_bucket_nats,latent_mi_z_pressure_bucket_nats,latent_mi_z_attack_defense_ratio_bucket_nats,latent_role0_z0_frac,latent_role0_z1_frac,latent_role0_z2_frac,latent_role0_z3_frac,latent_role0_switch_mean,latent_role1_z0_frac,latent_role1_z1_frac,latent_role1_z2_frac,latent_role1_z3_frac,latent_role1_switch_mean,latent_role2_z0_frac,latent_role2_z1_frac,latent_role2_z2_frac,latent_role2_z3_frac,latent_role2_switch_mean,latent_role3_z0_frac,latent_role3_z1_frac,latent_role3_z2_frac,latent_role3_z3_frac,latent_role3_switch_mean,latent_role4_z0_frac,latent_role4_z1_frac,latent_role4_z2_frac,latent_role4_z3_frac,latent_role4_switch_mean,latent_role5_z0_frac,latent_role5_z1_frac,latent_role5_z2_frac,latent_role5_z3_frac,latent_role5_switch_mean,latent_role6_z0_frac,latent_role6_z1_frac,latent_role6_z2_frac,latent_role6_z3_frac,latent_role6_switch_mean,latent_switch_rate_blue_ahead,latent_switch_rate_blue_trail,latent_reward_sum_5_after_z_switch_mean,latent_phase0_z0_frac,latent_phase0_z1_frac,latent_phase0_z2_frac,latent_phase0_z3_frac,latent_phase0_switch_mean,latent_phase0_blue_ahead_mean,latent_phase0_capture_step_mean,q_phi_phase0_entropy_mean,q_phi_phase0_z0_prob_mean,q_phi_phase0_z1_prob_mean,q_phi_phase0_z2_prob_mean,q_phi_phase0_z3_prob_mean,latent_phase1_z0_frac,latent_phase1_z1_frac,latent_phase1_z2_frac,latent_phase1_z3_frac,latent_phase1_switch_mean,latent_phase1_blue_ahead_mean,latent_phase1_capture_step_mean,q_phi_phase1_entropy_mean,q_phi_phase1_z0_prob_mean,q_phi_phase1_z1_prob_mean,q_phi_phase1_z2_prob_mean,q_phi_phase1_z3_prob_mean,latent_phase2_z0_frac,latent_phase2_z1_frac,latent_phase2_z2_frac,latent_phase2_z3_frac,latent_phase2_switch_mean,latent_phase2_blue_ahead_mean,latent_phase2_capture_step_mean,q_phi_phase2_entropy_mean,q_phi_phase2_z0_prob_mean,q_phi_phase2_z1_prob_mean,q_phi_phase2_z2_prob_mean,q_phi_phase2_z3_prob_mean,latent_phase3_z0_frac,latent_phase3_z1_frac,latent_phase3_z2_frac,latent_phase3_z3_frac,latent_phase3_switch_mean,latent_phase3_blue_ahead_mean,latent_phase3_capture_step_mean,q_phi_phase3_entropy_mean,q_phi_phase3_z0_prob_mean,q_phi_phase3_z1_prob_mean,q_phi_phase3_z2_prob_mean,q_phi_phase3_z3_prob_mean,latent_phase4_z0_frac,latent_phase4_z1_frac,latent_phase4_z2_frac,latent_phase4_z3_frac,latent_phase4_switch_mean,latent_phase4_blue_ahead_mean,latent_phase4_capture_step_mean,q_phi_phase4_entropy_mean,q_phi_phase4_z0_prob_mean,q_phi_phase4_z1_prob_mean,q_phi_phase4_z2_prob_mean,q_phi_phase4_z3_prob_mean,latent_phase5_z0_frac,latent_phase5_z1_frac,latent_phase5_z2_frac,latent_phase5_z3_frac,latent_phase5_switch_mean,latent_phase5_blue_ahead_mean,latent_phase5_capture_step_mean,q_phi_phase5_entropy_mean,q_phi_phase5_z0_prob_mean,q_phi_phase5_z1_prob_mean,q_phi_phase5_z2_prob_mean,q_phi_phase5_z3_prob_mean,latent_behavior_diversity_l2_mean,latent_z0_behavior_team_spread_mean,latent_z0_behavior_num_attackers_mean,latent_z0_behavior_num_defenders_mean,latent_z0_behavior_num_go_to_mean,latent_z0_behavior_carrier_escort_count_mean,latent_z0_behavior_nearest_blue_to_carrier_mean,latent_z0_behavior_nearest_blue_to_enemy_carrier_mean,latent_z0_behavior_n_intercept_near_enemy_carrier_mean,latent_z0_behavior_avg_blue_to_enemy_flag_mean,latent_z0_behavior_avg_blue_to_own_flag_mean,latent_z0_behavior_intercept_pressure_mean,latent_z0_behavior_defense_pressure_mean,latent_z0_behavior_attack_defense_ratio_mean,latent_z1_behavior_team_spread_mean,latent_z1_behavior_num_attackers_mean,latent_z1_behavior_num_defenders_mean,latent_z1_behavior_num_go_to_mean,latent_z1_behavior_carrier_escort_count_mean,latent_z1_behavior_nearest_blue_to_carrier_mean,latent_z1_behavior_nearest_blue_to_enemy_carrier_mean,latent_z1_behavior_n_intercept_near_enemy_carrier_mean,latent_z1_behavior_avg_blue_to_enemy_flag_mean,latent_z1_behavior_avg_blue_to_own_flag_mean,latent_z1_behavior_intercept_pressure_mean,latent_z1_behavior_defense_pressure_mean,latent_z1_behavior_attack_defense_ratio_mean,latent_z2_behavior_team_spread_mean,latent_z2_behavior_num_attackers_mean,latent_z2_behavior_num_defenders_mean,latent_z2_behavior_num_go_to_mean,latent_z2_behavior_carrier_escort_count_mean,latent_z2_behavior_nearest_blue_to_carrier_mean,latent_z2_behavior_nearest_blue_to_enemy_carrier_mean,latent_z2_behavior_n_intercept_near_enemy_carrier_mean,latent_z2_behavior_avg_blue_to_enemy_flag_mean,latent_z2_behavior_avg_blue_to_own_flag_mean,latent_z2_behavior_intercept_pressure_mean,latent_z2_behavior_defense_pressure_mean,latent_z2_behavior_attack_defense_ratio_mean,latent_z3_behavior_team_spread_mean,latent_z3_behavior_num_attackers_mean,latent_z3_behavior_num_defenders_mean,latent_z3_behavior_num_go_to_mean,latent_z3_behavior_carrier_escort_count_mean,latent_z3_behavior_nearest_blue_to_carrier_mean,latent_z3_behavior_nearest_blue_to_enemy_carrier_mean,latent_z3_behavior_n_intercept_near_enemy_carrier_mean,latent_z3_behavior_avg_blue_to_enemy_flag_mean,latent_z3_behavior_avg_blue_to_own_flag_mean,latent_z3_behavior_intercept_pressure_mean,latent_z3_behavior_defense_pressure_mean,latent_z3_behavior_attack_defense_ratio_mean,forced_z_macro_jsd_mean,forced_z0_macro_go_to_prob,forced_z0_macro_grab_mine_prob,forced_z0_macro_get_flag_prob,forced_z0_macro_place_mine_prob,forced_z0_macro_go_home_prob,forced_z0_macro_entropy,forced_z1_macro_go_to_prob,forced_z1_macro_grab_mine_prob,forced_z1_macro_get_flag_prob,forced_z1_macro_place_mine_prob,forced_z1_macro_go_home_prob,forced_z1_macro_entropy,forced_z2_macro_go_to_prob,forced_z2_macro_grab_mine_prob,forced_z2_macro_get_flag_prob,forced_z2_macro_place_mine_prob,forced_z2_macro_go_home_prob,forced_z2_macro_entropy,forced_z3_macro_go_to_prob,forced_z3_macro_grab_mine_prob,forced_z3_macro_get_flag_prob,forced_z3_macro_place_mine_prob,forced_z3_macro_go_home_prob,forced_z3_macro_entropy,strategy_occupancy_op0_z0,strategy_occupancy_op0_z1,strategy_occupancy_op0_z2,strategy_occupancy_op0_z3,strategy_occupancy_op1_z0,strategy_occupancy_op1_z1,strategy_occupancy_op1_z2,strategy_occupancy_op1_z3,strategy_occupancy_op2_z0,strategy_occupancy_op2_z1,strategy_occupancy_op2_z2,strategy_occupancy_op2_z3,strategy_occupancy_op3_z0,strategy_occupancy_op3_z1,strategy_occupancy_op3_z2,strategy_occupancy_op3_z3,strategy_occupancy_op4_z0,strategy_occupancy_op4_z1,strategy_occupancy_op4_z2,strategy_occupancy_op4_z3,strategy_occupancy_op5_z0,strategy_occupancy_op5_z1,strategy_occupancy_op5_z2,strategy_occupancy_op5_z3,strategy_occupancy_op6_z0,strategy_occupancy_op6_z1,strategy_occupancy_op6_z2,strategy_occupancy_op6_z3,episode_opp0_z0_count,episode_opp0_z0_win_rate,episode_opp0_z1_count,episode_opp0_z1_win_rate,episode_opp0_z2_count,episode_opp0_z2_win_rate,episode_opp0_z3_count,episode_opp0_z3_win_rate,episode_opp1_z0_count,episode_opp1_z0_win_rate,episode_opp1_z1_count,episode_opp1_z1_win_rate,episode_opp1_z2_count,episode_opp1_z2_win_rate,episode_opp1_z3_count,episode_opp1_z3_win_rate,episode_opp2_z0_count,episode_opp2_z0_win_rate,episode_opp2_z1_count,episode_opp2_z1_win_rate,episode_opp2_z2_count,episode_opp2_z2_win_rate,episode_opp2_z3_count,episode_opp2_z3_win_rate,episode_opp3_z0_count,episode_opp3_z0_win_rate,episode_opp3_z1_count,episode_opp3_z1_win_rate,episode_opp3_z2_count,episode_opp3_z2_win_rate,episode_opp3_z3_count,episode_opp3_z3_win_rate,episode_opp4_z0_count,episode_opp4_z0_win_rate,episode_opp4_z1_count,episode_opp4_z1_win_rate,episode_opp4_z2_count,episode_opp4_z2_win_rate,episode_opp4_z3_count,episode_opp4_z3_win_rate,episode_opp5_z0_count,episode_opp5_z0_win_rate,episode_opp5_z1_count,episode_opp5_z1_win_rate,episode_opp5_z2_count,episode_opp5_z2_win_rate,episode_opp5_z3_count,episode_opp5_z3_win_rate,episode_opp6_z0_count,episode_opp6_z0_win_rate,episode_opp6_z1_count,episode_opp6_z1_win_rate,episode_opp6_z2_count,episode_opp6_z2_win_rate,episode_opp6_z3_count,episode_opp6_z3_win_rate,strategy_phase_loss,latent_switch_near_capture_frac,latent_switch_near_kill_frac,latent_switch_near_return_frac,latent_flag_state0_z0_frac,latent_flag_state0_z1_frac,latent_flag_state0_z2_frac,latent_flag_state0_z3_frac,latent_flag_state1_z0_frac,latent_flag_state1_z1_frac,latent_flag_state1_z2_frac,latent_flag_state1_z3_frac,latent_flag_state2_z0_frac,latent_flag_state2_z1_frac,latent_flag_state2_z2_frac,latent_flag_state2_z3_frac,latent_flag_state3_z0_frac,latent_flag_state3_z1_frac,latent_flag_state3_z2_frac,latent_flag_state3_z3_frac,latent_spread0_z0_frac,latent_spread0_z1_frac,latent_spread0_z2_frac,latent_spread0_z3_frac,latent_spread1_z0_frac,latent_spread1_z1_frac,latent_spread1_z2_frac,latent_spread1_z3_frac,latent_spread2_z0_frac,latent_spread2_z1_frac,latent_spread2_z2_frac,latent_spread2_z3_frac,latent_adr0_z0_frac,latent_adr0_z1_frac,latent_adr0_z2_frac,latent_adr0_z3_frac,latent_adr1_z0_frac,latent_adr1_z1_frac,latent_adr1_z2_frac,latent_adr1_z3_frac,latent_adr2_z0_frac,latent_adr2_z1_frac,latent_adr2_z2_frac,latent_adr2_z3_frac,latent_phase0_entropy,latent_phase1_entropy,latent_phase2_entropy,latent_phase3_entropy,latent_phase4_entropy,latent_phase5_entropy,latent_role_diversity,latent_spread_diversity,latent_pressure_diversity,latent_adr_diversity
1,45100-1779780290770787900,45100,16384,157,96,60,1,0.6114649681528662,0.58,0.6114649681528662,-0.022541839629411697,0.10243961960077286,-0.24474161863327026,0.38403162360191345,157,96,60,1,0.6114649681528662,0.3503184713375796,2.5414012738853504,2.1910828025477707,0.003162205219268799,0.002166748046875,0.001373291015625,0.005808302201330662,0.011038511991500854,-0.002197265625,-0.2197265625,-0.09633788466453552,-0.022541839629411697,-3.0517578125e-05,0.005584994563832879,177.20252938479484,1.0,3056.639830714643,-0.0012206641322336509,0.993576809996739,0.7520557641983032,0.08051806688308716,0.8929451704025269,0.9912668466567993,1.0905871391296387,1.2202801704406738,-0.24474161713948597,0.38403161950051484,16384.0001,2.637604320421815,0.00014190395677360357,3.0517578125e-05,0.25857366248965263,9e-06,1.385567890945822,0.9994759625412588,-0.00030844549645055175,7.56605898649676e-06,0.0,0.003293999508815676,0.0,0.7593562180409208,0.06830146785796387,901.0,0.05499267578125,4.0,2.0,559.0,0.75951087474823,0.10810810810810811,0.05499267578125,0.38342395424842834,0.4085657000541687,0.3815225660800934,,,,,0.0,0.2305908203125,0.24310302734375,0.27655029296875,0.249755859375,37,0.5405405405405406,2.4594594594594597,2.3783783783783785,0.08108108108108109,37,0.6486486486486487,2.6486486486486487,2.1621621621621623,0.4864864864864865,39,0.6153846153846154,2.4871794871794872,2.1538461538461537,0.3333333333333333,44,0.6363636363636364,2.5681818181818183,2.090909090909091,0.4772727272727273,-0.42456895112991333,0.38457927107810974,207.0,-0.41367217898368835,0.4017912447452545,217.0,-0.463767945766449,0.40646323561668396,247.0,-0.4482186436653137,0.44276148080825806,230.0,0.0,0.0008987751962593335,0.0025090471537789075,0.0021399259951561294,0.0009048653904039875,0.0021015131568335793,0.00027440380447294214,0.0005821979855495756,0.24701492537313433,0.2208955223880597,0.24104477611940298,0.291044776119403,0.03805970149253731,0.24923226119282366,0.23371585582673346,0.26523355422660416,0.2518183287538387,0.043801519314692096,0.0,1.0,0.0,0.0,0.0,0.20815783639991134,0.2602527155841277,0.28131234759476836,0.25027710042119267,0.038572378630015516,0.2223756906077348,0.2451657458563536,0.29880294659300183,0.23365561694290976,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037569421757595554,0.042182691585979135,-0.10573536163592158,0.22620446533490013,0.25161574618096355,0.26586368977673325,0.2563160987074031,0.04700352526439483,0.1499706208705902,0.057138660399529966,1.3855020999908447,0.24425794184207916,0.24881257116794586,0.2658705711364746,0.24105890095233917,0.21973865199449794,0.23555708390646493,0.2895460797799175,0.2551581843191197,0.0405777166437414,0.11038514226675034,0.12861072902338377,1.3855844736099243,0.24465182423591614,0.25158992409706116,0.26419931650161743,0.23955893516540527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24800277874261897,0.24036123654046543,0.26015977770059046,0.2514762070163251,0.0305661688086141,0.20632164180278778,0.007641542202153525,1.3857405185699463,0.24360138177871704,0.25065386295318604,0.2631358206272125,0.2426089346408844,0.23357086302454474,0.23568223805753497,0.2982317234098707,0.23251517550804962,0.03985220374769068,0.2969121038913727,0.04433887569279493,1.3852862119674683,0.24310584366321564,0.2502055764198303,0.2679568827152252,0.23873171210289001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1012541688978672,0.09747841209173203,0.7509264349937439,0.1741662323474884,1.0656431913375854,0.24854420125484467,1.0252562761306763,0.941132128238678,0.5958179235458374,0.2372034639120102,0.23895728588104248,0.8394190669059753,0.8551954030990601,0.6455135345458984,0.09409289062023163,0.7095154523849487,0.20562390983104706,1.0800904035568237,0.29475271701812744,0.9477524757385254,0.8846579194068909,0.6545317769050598,0.22131285071372986,0.2419990450143814,0.8544759750366211,0.8691333532333374,0.6260984539985657,0.09546172618865967,0.7263296842575073,0.19355550408363342,1.071948766708374,0.28007060289382935,0.9611301422119141,0.880184531211853,0.6806444525718689,0.221124067902565,0.235159769654274,0.8548910021781921,0.8654695749282837,0.6337453126907349,0.09348702430725098,0.7414467334747314,0.17302052676677704,1.080645203590393,0.27590420842170715,0.9800145030021667,0.943572998046875,0.5826001763343811,0.22518429160118103,0.246688112616539,0.8482044339179993,0.853767991065979,0.642412006855011,1.604535221607269e-05,0.538547694683075,0.002400036668404937,0.3628293573856354,0.0006287296419031918,0.09559416770935059,0.20016804337501526,0.5342893004417419,0.0023910091258585453,0.3658287525177002,0.0006139496108517051,0.09687703102827072,0.20048773288726807,0.5293458700180054,0.0024557141587138176,0.37022414803504944,0.0006367842433974147,0.09733743965625763,0.20057350397109985,0.5317164659500122,0.0023977276869118214,0.3686155676841736,0.0006316018989309669,0.09663869440555573,0.2005818784236908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2305908203125,0.24310302734375,0.27655029296875,0.249755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,37,0.5405405405405406,37,0.6486486486486487,39,0.6153846153846154,44,0.6363636363636364,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0.2808586762075134,0.0,0.24329159212880144,0.2496759559300065,0.2336357744653273,0.2542125729099157,0.26247569669475046,0.23357086302454474,0.23568223805753497,0.2982317234098707,0.23251517550804962,0.21973865199449794,0.23555708390646493,0.2895460797799175,0.2551581843191197,0.20284495021337126,0.2739687055476529,0.28165007112375534,0.2415362731152205,0.20746460746460746,0.2604890604890605,0.26357786357786356,0.26846846846846845,0.23905635648754914,0.23564875491480997,0.28309305373525556,0.24220183486238533,0.23577736701581434,0.24091189155884166,0.2766481823783118,0.24666255904703224,0.20495767835550183,0.2623941958887545,0.29383313180169285,0.23881499395405079,0.22877627505295747,0.25272934658627993,0.27065341372005863,0.24784096464070393,0.23682066798556964,0.2325148376585593,0.2774351216106133,0.25322937274525775,1.384546836541673,1.3809310308889313,0.0,1.3858900644435246,1.3803187355810917,0.0,1.2807044946875568,1.0577592567831227,0.27731802432285746,0.9377870110246744
