update,timesteps,episodes_completed,wins,losses,draws,win_rate,rolling_win_rate_50ep,rolling_win_rate_200ep,rollout_reward_mean,rollout_reward_std,rollout_return_mean,rollout_return_std,rollout_episodes,rollout_wins,rollout_losses,rollout_draws,rollout_win_rate,rollout_win_margin_mean,rollout_blue_score_mean,rollout_red_score_mean,explained_variance,reward_terminal_mean,reward_offense_mean,reward_pbrs_mean,reward_team_mean,reward_sparse_mean,reward_sparse_points_mean,reward_failure_mean,reward_total_mean,policy_loss,value_loss,value_loss_min,value_loss_std,value_loss_p10,value_loss_p50,value_loss_p90,value_loss_max,return_norm_mean,return_norm_std,return_norm_count,entropy,approx_kl,clip_fraction,grad_norm,learning_rate,strategy_entropy,strategy_policy_loss,strategy_approx_kl,strategy_clip_fraction,strategy_ratio_std,strategy_q_loss,strategy_persist_loss,strategy_grad_norm,strategy_resample_count,strategy_resample_fraction,strategy_unique_count,strategy_dominant,strategy_switch_count,strategy_switch_fraction,strategy_resample_fraction_rollout,rollout_adv_std,rollout_adv_std_at_z_switch,rollout_adv_std_not_z_switch,curriculum_phase,curriculum_phase_idx,curriculum_phase_episodes,curriculum_phase_win_rate,strategy_kl,strategy_occupancy_0,strategy_occupancy_1,strategy_occupancy_2,strategy_occupancy_3,episode_z_0_count,episode_z_0_win_rate,episode_z_0_blue_score_mean,episode_z_0_red_score_mean,episode_z_0_win_margin_mean,episode_z_1_count,episode_z_1_win_rate,episode_z_1_blue_score_mean,episode_z_1_red_score_mean,episode_z_1_win_margin_mean,episode_z_2_count,episode_z_2_win_rate,episode_z_2_blue_score_mean,episode_z_2_red_score_mean,episode_z_2_win_margin_mean,episode_z_3_count,episode_z_3_win_rate,episode_z_3_blue_score_mean,episode_z_3_red_score_mean,episode_z_3_win_margin_mean,strategy_resample_adv_mean_z0,strategy_resample_adv_std_z0,strategy_resample_adv_n_z0,strategy_resample_adv_mean_z1,strategy_resample_adv_std_z1,strategy_resample_adv_n_z1,strategy_resample_adv_mean_z2,strategy_resample_adv_std_z2,strategy_resample_adv_n_z2,strategy_resample_adv_mean_z3,strategy_resample_adv_std_z3,strategy_resample_adv_n_z3
11,180224,9691,5118,3205,1368,0.5281188731813022,0.6,0.525,-0.009922267869114876,0.23129431903362274,-0.03177621215581894,0.492074191570282,879,475,277,127,0.540386803185438,0.27189988623435724,2.664391353811149,2.3924914675767917,0.06459134817123413,0.008209228515625,0.01091308519244194,0.0010948823764920235,0.025617100298404694,0.01287841796875,1.287841796875,-0.0787353515625,-0.009922267869114876,-0.01571522364041434,0.9093121548868576,0.8094592094421387,0.04722902923822403,0.8543601036071777,0.8980920910835266,0.9843003749847412,1.020853042602539,-0.040625579082301744,0.49623767437688615,180224.0001,2.6906693476550982,0.014244251908681725,0.11663472877358491,0.7063980906639459,0.000204944,1.2868911162862238,0.00016713864010853285,0.00012768515798999218,0.0,0.014502306344898332,0.0,0.0,0.09349261308616062,879.0,0.053287146226415096,4.0,0.0,0.0,0.0,0.05364990234375,0.4759170413017273,0.5609496235847473,0.4722975492477417,,,,,0.0,0.4287109375,0.2215576171875,0.23046875,0.1192626953125,376,0.5372340425531915,2.6702127659574466,2.377659574468085,0.2925531914893617,195,0.517948717948718,2.635897435897436,2.4358974358974357,0.2,203,0.5467980295566502,2.6699507389162562,2.3891625615763545,0.28078817733990147,105,0.580952380952381,2.6857142857142855,2.3714285714285714,0.3142857142857143,-0.02581527642905712,0.568731963634491,378.0,0.009337925352156162,0.5785609483718872,194.0,-0.009746802039444447,0.5455471277236938,202.0,0.04348329082131386,0.504093587398529,105.0
12,196608,10574,5616,3471,1487,0.5311140533383771,0.74,0.59,-0.009005017578601837,0.2298109084367752,-0.016940873116254807,0.4898134171962738,883,498,266,119,0.5639864099660249,0.3204983012457531,2.67836919592299,2.357870894677237,0.09632652997970581,0.010528564453125,0.012030028738081455,0.0012672332813963294,0.025040552020072937,0.0146484375,1.46484375,-0.07968750596046448,-0.009005017578601837,-0.028979934136211676,0.8713899992014232,0.7364771366119385,0.051523804664611816,0.7988851070404053,0.8754119873046875,0.9335021376609802,1.0251163244247437,-0.03865185358613506,0.49574872089726035,196608.0001,2.605975179295791,0.018285346845483507,0.13494551809210525,0.672725951985309,0.000200848,1.282529419974277,-0.0005954324776134586,0.0004869530802071864,0.0,0.025807643774487642,0.0,0.0,0.10945667586240329,883.0,0.05432771381578947,4.0,0.0,0.0,0.0,0.05389404296875,0.46562516689300537,0.5803853869438171,0.46010810136795044,,,,,0.0,0.38470458984375,0.22900390625,0.249755859375,0.13653564453125,338,0.5325443786982249,2.6538461538461537,2.3875739644970415,0.26627218934911245,203,0.5517241379310345,2.6502463054187193,2.4039408866995076,0.24630541871921183,221,0.6244343891402715,2.7194570135746607,2.262443438914027,0.45701357466063347,121,0.5619834710743802,2.71900826446281,2.371900826446281,0.34710743801652894,-0.0010454892180860043,0.5589396357536316,342.0,0.007917124778032303,0.580757200717926,200.0,0.054325807839632034,0.5745269060134888,221.0,-0.04909570515155792,0.5636863112449646,120.0
13,212992,11452,6121,3744,1587,0.5344917918267551,0.44,0.555,-0.0069471257738769054,0.23156806826591492,-0.0016085407696664333,0.5075016617774963,878,505,273,100,0.5751708428246014,0.3564920273348519,2.6697038724373576,2.3132118451025057,0.0900564193725586,0.0111083984375,0.015106201171875,0.0010063756490126252,0.023983722552657127,0.0196533203125,1.96533203125,-0.07976074516773224,-0.0069471257738769054,-0.02508162758183769,0.9409639363487562,0.8485560417175293,0.05311472341418266,0.8765522241592407,0.9350888133049011,1.014191746711731,1.0648419857025146,-0.03580236798620608,0.49676074665695225,212992.0001,2.598575005928675,0.017531901714392006,0.13465711805555555,0.7364142532977793,0.00019675200000000002,1.2726353241337671,0.0004101248025647301,0.00027380402344571547,0.0,0.021218136732394772,0.0,0.0,0.10854018795200521,877.0,0.054036458333333336,4.0,0.0,0.0,0.0,0.05352783203125,0.4841107130050659,0.578737735748291,0.47985580563545227,,,,,0.0,0.37713623046875,0.24053955078125,0.26312255859375,0.11920166015625,332,0.5542168674698795,2.6536144578313254,2.325301204819277,0.32831325301204817,212,0.5990566037735849,2.6650943396226414,2.292452830188679,0.37264150943396224,231,0.6017316017316018,2.6796536796536796,2.294372294372294,0.3852813852813853,103,0.5339805825242718,2.70873786407767,2.3592233009708736,0.34951456310679613,0.04020027816295624,0.6068060994148254,330.0,0.013537832535803318,0.5760296583175659,213.0,0.024827828630805016,0.5696326494216919,230.0,0.06858315318822861,0.5523697137832642,104.0
14,229376,12335,6602,4019,1714,0.5352249695987029,0.58,0.58,-0.009446609765291214,0.23129232227802277,-0.028581252321600914,0.49723294377326965,883,481,275,127,0.5447338618346546,0.31370328425821065,2.680634201585504,2.366930917327293,0.07522565126419067,0.008697509765625,0.012658691965043545,0.0011456363135948777,0.02417396754026413,0.0146484375,1.46484375,-0.08067627251148224,-0.009446609765291214,-0.02281936616495703,0.9166638923413826,0.7664177417755127,0.049014862626791,0.850831925868988,0.9190003275871277,0.975939154624939,1.0101866722106934,-0.03528657401038772,0.49679797096165373,229376.0001,2.5645882938847397,0.01644128297145168,0.12088660037878787,0.7383025202787283,0.000192656,1.2517113649483882,-0.0005234807239828336,0.0011487346037881438,0.0,0.035736018009351465,0.0,0.0,0.1236216158069896,883.0,0.05362215909090909,4.0,0.0,0.0,0.0,0.05389404296875,0.47816500067710876,0.5720279216766357,0.47406020760536194,,,,,0.0,0.4119873046875,0.24639892578125,0.2333984375,0.10821533203125,366,0.5546448087431693,2.6666666666666665,2.3579234972677594,0.3087431693989071,217,0.5529953917050692,2.7004608294930876,2.359447004608295,0.34101382488479265,205,0.5121951219512195,2.6634146341463416,2.4048780487804877,0.25853658536585367,95,0.5578947368421052,2.7263157894736842,2.336842105263158,0.3894736842105263,0.012610962614417076,0.5743909478187561,364.0,0.0233453381806612,0.5750482678413391,216.0,-0.0290719922631979,0.5891855359077454,208.0,-0.02689952403306961,0.595324695110321,95.0
15,245760,13212,7105,4264,1843,0.5377686951256434,0.56,0.575,-0.007223488762974739,0.2305527925491333,-0.005534132476896048,0.48036330938339233,877,503,245,129,0.5735461801596351,0.3728620296465222,2.7115165336374,2.338654503990878,0.0841212272644043,0.011810302734375,0.01544189453125,0.000977309769950807,0.024165114387869835,0.019775390625,1.9775390625,-0.08155517280101776,-0.007223488762974739,-0.02248692092711501,0.8529023464882013,0.7360799908638,0.047575075179338455,0.7920888662338257,0.8548471331596375,0.9075914621353149,0.9589983224868774,-0.03330307790896203,0.4957748303404039,245760.0001,2.4864234454704053,0.015691057237387267,0.11709872159090909,0.7473783149863734,0.00018856,1.2164547190521702,0.0011779030367381987,0.00034964701410789337,0.0,0.024370638295035933,0.0,0.0,0.13333084445559618,878.0,0.05356297348484849,4.0,0.0,0.0,0.0,0.0535888671875,0.4597151577472687,0.529434084892273,0.4567970037460327,,,,,0.0,0.4483642578125,0.250732421875,0.212890625,0.0880126953125,393,0.5648854961832062,2.704834605597964,2.3486005089058524,0.356234096692112,219,0.6027397260273972,2.6940639269406392,2.2831050228310503,0.410958904109589,188,0.5531914893617021,2.6968085106382977,2.3882978723404253,0.30851063829787234,77,0.5844155844155844,2.831168831168831,2.324675324675325,0.5064935064935064,0.022491009905934334,0.5156107544898987,394.0,0.06626716256141663,0.5671855211257935,220.0,0.018186725676059723,0.5082900524139404,188.0,0.10792110115289688,0.5436662435531616,76.0
16,262144,14086,7625,4504,1957,0.5413176203322447,0.58,0.575,-0.00576233584433794,0.23252147436141968,0.01220130268484354,0.47981715202331543,874,520,240,114,0.5949656750572082,0.39702517162471396,2.717391304347826,2.320366132723112,0.09406346082687378,0.01361083984375,0.01669921912252903,0.0010369543451815844,0.023505739867687225,0.02362060546875,2.362060546875,-0.08203125,-0.00576233584433794,-0.02178134753900979,0.842054740020207,0.7098541259765625,0.04700203239917755,0.7814900279045105,0.8425545692443848,0.9090525507926941,0.9196078777313232,-0.030459054122934093,0.494915142610981,262144.0001,2.4228937830243793,0.018661742750555276,0.1328404017857143,0.7684430377823966,0.00018446400000000001,1.2199522682598658,-0.00025252093764624055,0.0008053582211938906,0.0,0.034488067930048064,0.0,0.0,0.1356731912653361,874.0,0.053515625,4.0,0.0,0.0,0.0,0.0533447265625,0.4566933214664459,0.543251633644104,0.45312026143074036,,,,,0.0,0.42608642578125,0.2939453125,0.19610595703125,0.0838623046875,374,0.5909090909090909,2.732620320855615,2.3155080213903743,0.41711229946524064,256,0.63671875,2.73828125,2.28515625,0.453125,173,0.6011560693641619,2.7052023121387285,2.3236994219653178,0.3815028901734104,71,0.4507042253521127,2.591549295774648,2.464788732394366,0.1267605633802817,0.05304722115397453,0.5380681157112122,374.0,0.06722748279571533,0.5179398059844971,255.0,0.07715512067079544,0.5572181940078735,171.0,-0.00801258534193039,0.5735551714897156,74.0
17,278528,14967,8164,4730,2073,0.5454666933921294,0.6,0.595,-0.005288343410938978,0.23038871586322784,0.027489952743053436,0.48385369777679443,881,539,226,116,0.6118047673098751,0.4335981838819523,2.7298524404086266,2.2962542565266744,0.0881352424621582,0.01556396484375,0.01719360426068306,0.0010272209765389562,0.02372121438384056,0.02301025390625,2.301025390625,-0.08161620795726776,-0.005288343410938978,-0.02191308728309677,0.8662298873943441,0.7578526139259338,0.04239340499043465,0.8166506290435791,0.8704040050506592,0.9162196516990662,0.9758360385894775,-0.02705028901439397,0.49445935541101327,278528.0001,2.4036324129385105,0.015562931608121075,0.11465992647058823,0.7610927864032633,0.000180368,1.179282719598097,-0.0014549764943193404,0.0025102917671362412,0.020706852952785352,0.05686796790625713,0.0,0.0,0.13459366428501465,879.0,0.05359604779411765,4.0,0.0,0.0,0.0,0.05364990234375,0.46203967928886414,0.5672985315322876,0.45739954710006714,,,,,0.0,0.41033935546875,0.2894287109375,0.2196044921875,0.08062744140625,360,0.6111111111111112,2.727777777777778,2.297222222222222,0.4305555555555556,254,0.6259842519685039,2.748031496062992,2.2755905511811023,0.47244094488188976,194,0.6134020618556701,2.7216494845360826,2.2989690721649483,0.422680412371134,73,0.5616438356164384,2.6986301369863015,2.356164383561644,0.3424657534246575,0.05087555944919586,0.5619196891784668,360.0,0.0653163269162178,0.5528422594070435,254.0,0.04259907826781273,0.5497777462005615,195.0,-0.07462804019451141,0.6182464361190796,70.0
18,294912,15843,8681,4992,2170,0.5479391529382062,0.54,0.6,-0.009352115914225578,0.2335711270570755,-0.008003700524568558,0.4988802969455719,876,517,262,97,0.5901826484018264,0.3732876712328767,2.6906392694063928,2.317351598173516,0.09865027666091919,0.012603759765625,0.01228637620806694,0.0009563657222315669,0.023471813648939133,0.01373291015625,1.373291015625,-0.08229980617761612,-0.009352115914225578,-0.02713781398759313,0.9103711312764311,0.7854362726211548,0.05137641727924347,0.8385393023490906,0.9087821245193481,0.9735748171806335,1.0717988014221191,-0.02599214520976247,0.49472523730933876,294912.0001,2.3939871722704744,0.016767233892420484,0.12398330479452055,0.7837724914289501,0.000176272,1.1516591473801496,0.00036553829889034866,0.0007584299310453127,0.0,0.033991420213893356,0.0,0.0,0.13205513133578103,878.0,0.05383133561643835,4.0,0.0,0.0,0.0,0.0535888671875,0.47363415360450745,0.5785607695579529,0.4694821536540985,,,,,0.0,0.48065185546875,0.26861572265625,0.19482421875,0.055908203125,424,0.5990566037735849,2.693396226415094,2.294811320754717,0.39858490566037735,233,0.6008583690987125,2.703862660944206,2.3175965665236054,0.38626609442060084,171,0.5497076023391813,2.654970760233918,2.3625730994152048,0.29239766081871343,48,0.6041666666666666,2.7291666666666665,2.3541666666666665,0.375,-0.03405314311385155,0.6058358550071716,423.0,-0.011951114051043987,0.537103533744812,234.0,-0.043336041271686554,0.6098984479904175,172.0,0.01312468945980072,0.5559449791908264,49.0
19,311296,16718,9190,5245,2283,0.5497069027395621,0.58,0.555,-0.009440116584300995,0.22990119457244873,-0.007509283721446991,0.49242764711380005,875,509,253,113,0.5817142857142857,0.3668571428571429,2.6937142857142855,2.326857142857143,0.10167640447616577,0.012176513671875,0.01175537146627903,0.0011355991009622812,0.023761816322803497,0.0142822265625,1.42822265625,-0.08211670815944672,-0.009440116584300995,-0.038691175121459226,0.8789259507542565,0.7473541498184204,0.04617627337574959,0.8284735083580017,0.8775488138198853,0.9387021660804749,1.0241618156433105,-0.025019363026479412,0.4946217973471923,311296.0001,2.4176380361829484,0.019161991118675187,0.14825148809523808,0.719517771970658,0.00017217599999999999,1.0860257602873302,-0.0018867299272793318,0.00574995951225109,0.00567494167813233,0.08642886662443833,0.0,0.0,0.1329404937192088,873.0,0.05310639880952381,4.0,0.0,0.0,0.0,0.05328369140625,0.46672260761260986,0.5556804537773132,0.4633113443851471,,,,,0.0,0.5245361328125,0.26458740234375,0.15362548828125,0.0572509765625,459,0.5925925925925926,2.710239651416122,2.3115468409586057,0.39869281045751637,231,0.5887445887445888,2.683982683982684,2.316017316017316,0.36796536796536794,135,0.5407407407407407,2.6296296296296298,2.3851851851851853,0.24444444444444444,50,0.56,2.76,2.36,0.4,0.0025261177215725183,0.5503507256507874,460.0,-0.015535767190158367,0.5426040291786194,231.0,-0.04090689867734909,0.5630260109901428,133.0,0.06345877051353455,0.5451293587684631,49.0
20,327680,17600,9709,5479,2412,0.5516477272727273,0.64,0.615,-0.007508616428822279,0.2293514609336853,0.00019205547869205475,0.48845553398132324,882,519,234,129,0.5884353741496599,0.4126984126984127,2.7233560090702946,2.310657596371882,0.09810405969619751,0.013458251953125,0.014251708984375,0.0009910045191645622,0.023311462253332138,0.01849365234375,1.849365234375,-0.08179932087659836,-0.007508616428822279,-0.024064502638319264,0.8758411830750065,0.7615472078323364,0.04910275712609291,0.8067717552185059,0.8824006915092468,0.9352080225944519,0.965421199798584,-0.023758792101605534,0.494345848355067,327680.0001,2.4057461697122324,0.01517125393729657,0.11231884057971014,0.7829425084418145,0.00016808,1.0412441371143728,0.0001322459729778877,0.00036057216442898516,0.0,0.022804273273126632,0.0,0.0,0.14533718346037727,882.0,0.054177989130434784,4.0,0.0,0.0,0.0,0.0538330078125,0.463877409696579,0.5690599083900452,0.46007898449897766,,,,,0.0,0.58447265625,0.245849609375,0.12396240234375,0.04571533203125,514,0.5836575875486382,2.7217898832684826,2.342412451361868,0.37937743190661477,217,0.6175115207373272,2.7235023041474653,2.2211981566820276,0.5023041474654378,111,0.5675675675675675,2.7477477477477477,2.324324324324324,0.42342342342342343,40,0.55,2.675,2.35,0.325,0.01583220064640045,0.544510006904602,514.0,0.07273028790950775,0.5491805672645569,218.0,0.0760587826371193,0.6241747140884399,110.0,0.06120290979743004,0.5191462635993958,40.0
21,344064,18476,10205,5739,2532,0.5523381684347262,0.52,0.575,-0.008047417737543583,0.23056648671627045,-0.021411821246147156,0.5297943949699402,876,496,260,120,0.5662100456621004,0.3059360730593607,2.654109589041096,2.348173515981735,0.10214054584503174,0.0107421875,0.01490478403866291,0.0012563357595354319,0.02416612021625042,0.01898193359375,1.898193359375,-0.08249512314796448,-0.008047417737543583,-0.02944364904847351,1.0131230971642904,0.850098729133606,0.07026886940002441,0.9321568608283997,1.0114742517471313,1.1011110544204712,1.192787528038025,-0.023647031584711427,0.4960915678931177,344064.0001,2.359796282790956,0.017347402388363013,0.12258184523809523,0.8002727861915316,0.00016398400000000002,0.9916458896228245,-0.0025765247577507304,0.007714469454319565,0.03111921064555645,0.0930035571671155,0.0,0.0,0.1350256361377736,878.0,0.053548177083333336,4.0,0.0,0.0,0.0,0.0535888671875,0.5020090341567993,0.6467053294181824,0.49619343876838684,,,,,0.0,0.56011962890625,0.2459716796875,0.14556884765625,0.04833984375,490,0.5653061224489796,2.6448979591836737,2.3551020408163263,0.2897959183673469,218,0.591743119266055,2.669724770642202,2.3211009174311927,0.3486238532110092,126,0.5317460317460317,2.6507936507936507,2.3492063492063493,0.30158730158730157,42,0.5476190476190477,2.6904761904761907,2.4047619047619047,0.2857142857142857,0.04252597689628601,0.6077735424041748,495.0,0.0062555489130318165,0.6243411898612976,215.0,-0.030020272359251976,0.6161617040634155,126.0,-0.03316352516412735,0.6007771492004395,42.0
22,360448,19353,10736,5974,2643,0.554746034206583,0.54,0.55,-0.005725049879401922,0.2315693497657776,0.020004378631711006,0.49032527208328247,877,531,235,111,0.6054732041049031,0.44241733181299886,2.7240592930444696,2.281641961231471,0.08362036943435669,0.014678955078125,0.016754150390625,0.0011116976384073496,0.023608505725860596,0.0230712890625,2.30712890625,-0.0826416015625,-0.005725049879401922,-0.0362168581969123,0.8873543604916218,0.76739501953125,0.045819446444511414,0.827468991279602,0.8920501470565796,0.9417792558670044,0.9993323087692261,-0.021662876575424515,0.49591428117698577,360448.0001,2.3331251308029772,0.018147920532261625,0.13614430147058823,0.8088176200787226,0.000159888,0.8420848396478915,-0.0021754222905356804,0.00826361337304019,0.04124174679757333,0.10460471853673642,0.0,0.0,0.14166730275268063,877.0,0.05325137867647059,4.0,0.0,0.0,0.0,0.05352783203125,0.46937721967697144,0.5546085238456726,0.4666445255279541,,,,,0.0,0.64520263671875,0.21807861328125,0.0970458984375,0.0396728515625,566,0.6095406360424028,2.73321554770318,2.275618374558304,0.4575971731448763,191,0.6335078534031413,2.738219895287958,2.2670157068062826,0.4712041884816754,85,0.5411764705882353,2.6588235294117646,2.3294117647058825,0.32941176470588235,35,0.5428571428571428,2.657142857142857,2.342857142857143,0.3142857142857143,0.09007315337657928,0.5666026473045349,563.0,0.06908828020095825,0.5438727140426636,193.0,0.013203104957938194,0.5572578310966492,86.0,0.14797209203243256,0.5953604578971863,35.0
23,376832,20234,11271,6210,2753,0.5570327172086587,0.64,0.61,-0.006541503593325615,0.22835786640644073,0.011799458414316177,0.4920174479484558,881,535,236,110,0.6072644721906924,0.4449489216799092,2.715096481271283,2.2701475595913734,0.09867644309997559,0.014892578125,0.01550903357565403,0.0011314456351101398,0.023406893014907837,0.02081298828125,2.081298828125,-0.0826416015625,-0.006541503593325615,-0.03252691727406769,0.8787857233123346,0.7332758903503418,0.04936026409268379,0.8116840720176697,0.8822887539863586,0.935567319393158,0.9913734197616577,-0.020207992445821873,0.4957924549741428,376832.0001,2.311723752455278,0.01737518604998265,0.1260653409090909,0.811122442510995,0.000155792,0.7749251188202337,0.002156601479245265,0.0008862620448129829,0.0,0.03651185567276937,0.0,0.0,0.13800792530475353,881.0,0.053888494318181816,4.0,0.0,0.0,0.0,0.05377197265625,0.46711182594299316,0.5797688364982605,0.46401625871658325,,,,,0.0,0.73443603515625,0.16192626953125,0.0721435546875,0.031494140625,645,0.6155038759689923,2.724031007751938,2.2713178294573644,0.45271317829457364,144,0.6180555555555556,2.736111111111111,2.2152777777777777,0.5208333333333334,64,0.5625,2.625,2.34375,0.28125,28,0.4642857142857143,2.607142857142857,2.357142857142857,0.25,0.03142865374684334,0.5693476796150208,647.0,0.08276495337486267,0.5508429408073425,143.0,0.07800069451332092,0.5321716070175171,63.0,0.07419632375240326,0.6256586909294128,28.0
24,393216,21114,11798,6453,2863,0.5587761674718197,0.42,0.545,-0.006805013865232468,0.230350062251091,0.006111841183155775,0.49326685070991516,880,527,243,110,0.5988636363636364,0.39090909090909093,2.7113636363636364,2.3204545454545453,0.09247708320617676,0.01397705078125,0.01584472507238388,0.0011209790827706456,0.023873023688793182,0.0205078125,2.05078125,-0.08297118544578552,-0.006805013865232468,-0.02290035563924197,0.8888035985960889,0.7477236986160278,0.048619166016578674,0.8363006114959717,0.889674961566925,0.9444398283958435,1.0297996997833252,-0.019111332711560035,0.4957153798677393,393216.0001,2.284390132818649,0.01524629832224559,0.11083255597014925,0.8769528563342878,0.000151696,0.8077961322086961,0.0004654826083646021,0.0003693648226011809,0.0,0.02206906670929826,0.0,0.0,0.149037207198788,879.0,0.053317397388059705,4.0,0.0,0.0,0.0,0.05364990234375,0.4699057340621948,0.5785272121429443,0.46694910526275635,,,,,0.0,0.728515625,0.171630859375,0.07073974609375,0.02911376953125,640,0.5984375,2.7203125,2.328125,0.3921875,151,0.5761589403973509,2.662251655629139,2.3178807947019866,0.3443708609271523,63,0.6666666666666666,2.7777777777777777,2.253968253968254,0.5238095238095238,26,0.5769230769230769,2.6153846153846154,2.3076923076923075,0.3076923076923077,0.025463098660111427,0.571369469165802,639.0,0.0334877148270607,0.5714908838272095,151.0,0.043383169919252396,0.5421226620674133,63.0,-0.011087972670793533,0.6530725955963135,26.0
25,409600,21996,12338,6678,2980,0.560920167303146,0.6,0.605,-0.005617479328066111,0.2289453148841858,0.027962572872638702,0.48258256912231445,882,540,225,117,0.6122448979591837,0.45691609977324266,2.7324263038548753,2.2755102040816326,0.10676592588424683,0.015655517578125,0.01665039174258709,0.0010590434540063143,0.023639891296625137,0.023193359375,2.3193359375,-0.08298340439796448,-0.005617479328066111,-0.031916244441400406,0.8381747648767803,0.732568621635437,0.048430319875478745,0.7703432440757751,0.8421770334243774,0.8988677263259888,0.971907913684845,-0.017228376488651793,0.4952826653315127,409600.0001,2.238663199155227,0.018280392102694706,0.13277004076086957,0.8570136184925619,0.0001476,0.6949759631053262,-0.0007594698559638487,0.00635946486018769,0.04463662761870934,0.0886632615877844,0.0,0.0,0.12967285310404134,883.0,0.053774626358695655,4.0,0.0,0.0,0.0,0.05389404296875,0.4560939073562622,0.524715781211853,0.45432740449905396,,,,,0.0,0.73272705078125,0.15618896484375,0.08416748046875,0.02691650390625,645,0.6108527131782946,2.730232558139535,2.2744186046511627,0.4558139534883721,140,0.6357142857142857,2.7785714285714285,2.257142857142857,0.5214285714285715,74,0.6081081081081081,2.7027027027027026,2.27027027027027,0.43243243243243246,23,0.5217391304347826,2.608695652173913,2.4347826086956523,0.17391304347826086,0.038476280868053436,0.5644348859786987,645.0,0.0006782173877581954,0.5321007966995239,140.0,0.06334584206342697,0.5230643153190613,74.0,-0.00950563233345747,0.4434397518634796,24.0
26,425984,22878,12884,6916,3078,0.5631611154821226,0.68,0.665,-0.007235479075461626,0.22955238819122314,0.024530742317438126,0.48775139451026917,882,546,238,98,0.6190476190476191,0.4387755102040816,2.7176870748299318,2.2789115646258504,0.10169082880020142,0.01580810546875,0.014019775204360485,0.0010326947085559368,0.023033011704683304,0.01959228515625,1.959228515625,-0.08341064304113388,-0.007235479075461626,-0.02818816635561617,0.8647233365397704,0.7722609043121338,0.04516090825200081,0.8126540184020996,0.8680897951126099,0.9173228144645691,0.9663719534873962,-0.01562225653494845,0.49506025809216053,425984.0001,2.221468448638916,0.016513854328016015,0.11811266447368421,0.8773422978426281,0.00014350400000000003,0.6615669233234305,0.0002969776564178143,0.00027530898057947476,0.0,0.01847693787226032,0.0,0.0,0.12901590063579774,881.0,0.05394222861842105,4.0,0.0,0.0,0.0,0.05377197265625,0.46228674054145813,0.5429424047470093,0.4607371985912323,,,,,0.0,0.80596923828125,0.11785888671875,0.0665283203125,0.0096435546875,712,0.6165730337078652,2.7275280898876404,2.279494382022472,0.44803370786516855,103,0.6116504854368932,2.6601941747572817,2.29126213592233,0.36893203883495146,58,0.6551724137931034,2.706896551724138,2.2413793103448274,0.46551724137931033,9,0.6666666666666666,2.6666666666666665,2.3333333333333335,0.3333333333333333,-0.009830048307776451,0.5546793341636658,710.0,-0.005665917880833149,0.5223545432090759,103.0,-0.019243884831666946,0.5576483011245728,60.0,0.22445911169052124,0.363861083984375,8.0
27,442368,23759,13442,7106,3211,0.5657645523801507,0.66,0.64,-0.003730706637725234,0.22836793959140778,0.056266333907842636,0.4798378348350525,881,558,190,133,0.6333711691259932,0.5312145289443814,2.774120317820658,2.242905788876277,0.08976775407791138,0.018402099609375,0.01844482496380806,0.0010545265395194292,0.023388061672449112,0.0269775390625,2.69775390625,-0.08278808742761612,-0.003730706637725234,-0.03477640628584267,0.8491689568942355,0.7307031750679016,0.04621262475848198,0.792352557182312,0.8474618196487427,0.9060426354408264,0.9594799280166626,-0.012959716148780293,0.49469115091301363,442368.0001,2.2182058267986653,0.019101635623752073,0.13782619201030927,0.8460857063224635,0.00013940800000000002,0.5385958635315453,-0.003164277152088111,0.005923995075559879,0.06486193674434092,0.08739047404161021,0.0,0.0,0.11943503831196384,881.0,0.05364046391752577,4.0,0.0,0.0,0.0,0.05377197265625,0.45779451727867126,0.5214357972145081,0.4566175639629364,,,,,0.0,0.8162841796875,0.1085205078125,0.0556640625,0.01953125,719,0.6439499304589708,2.7830319888734354,2.223922114047288,0.5591098748261474,95,0.631578947368421,2.7578947368421054,2.263157894736842,0.49473684210526314,50,0.52,2.68,2.42,0.26,17,0.5294117647058824,2.764705882352941,2.411764705882353,0.35294117647058826,0.07204965502023697,0.5449966192245483,720.0,0.010625856928527355,0.5430774688720703,95.0,-0.061788566410541534,0.5831887722015381,49.0,0.07433722913265228,0.5831232666969299,17.0
