episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
13,44336-1785358551980007100,44336,3024,0,189,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,2,1,189,0.8399999737739563,1,0,6,67,7,16,5,10,3,5,2,1,0,6,0,3,2,0,3,3,69.0,5.774970806464947,1.0,0.5,-0.007531091570854187,0.0,1.0,100.0,0.0,0.5542737245559692
14,44336-1785358551980007100,44336,3056,0,191,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,191,0.7999999523162842,0,1,13,50,8,10,10,6,5,2,0,3,0,2,3,1,1,0,3,4,131.0,5.919966612810864,1.0,0.5,-0.0035200119018554688,0.0,1.0,100.0,0.0,0.5544474124908447
15,44336-1785358551980007100,44336,3600,0,225,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,107,0.5999999642372131,1,0,1,29,0,12,6,9,0,3,0,3,0,5,2,0,1,0,2,7,46.0,7.86213812426986,1.0,0.5,0.004529505968093872,0.0,1.0,100.0,0.0,0.5547957420349121
16,44336-1785358551980007100,44336,3840,0,240,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,2,0,2,240,0.7199999690055847,1,0,13,74,2,20,3,15,0,10,1,1,0,2,1,6,0,0,1,4,183.0,5.6291142781575525,1.0,0.0,-0.015066653490066528,0.014999999664723873,0.0,0.0,0.0,0.2449147254228592
17,44336-1785358551980007100,44336,3840,0,240,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,2,1,1,240,0.7599999904632568,0,1,8,89,4,20,2,22,3,8,0,2,0,2,0,8,1,1,0,6,93.0,5.610325113932292,1.0,0.0,-0.004207909107208252,0.009999999776482582,0.0,0.0,0.0,0.24525891244411469
18,44336-1785358551980007100,44336,3888,0,243,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,131,0.6399999856948853,0,1,3,39,1,11,2,10,0,5,0,3,1,0,1,0,0,1,0,7,32.0,5.596781257454675,1.0,0.5,-0.008257851004600525,0.0,1.0,100.0,0.0,0.5542422533035278
19,44336-1785358551980007100,44336,4160,0,260,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,120,0.7999999523162842,1,0,5,4,3,7,12,3,2,3,1,2,0,0,3,0,0,0,6,3,46.0,8.035739644368489,1.0,0.5,-0.006191626191139221,0.0,1.0,100.0,-0.20000000298023224,0.5187389850616455
20,44336-1785358551980007100,44336,4208,0,263,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,110,0.7599999904632568,1,0,4,23,5,5,2,8,3,2,1,2,0,0,0,1,0,0,2,4,38.0,6.457401344992897,1.0,0.5,0.007401332259178162,0.0,1.0,100.0,0.0,0.554919958114624
21,44336-1785358551980007100,44336,4400,0,275,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,2,1,128,0.47999998927116394,1,0,3,48,0,12,3,9,0,3,0,3,0,3,1,0,1,1,0,6,34.0,5.211546421051025,1.0,0.5,-0.007403925061225891,0.0,1.0,100.0,-0.20000000298023224,0.5186836123466492
22,44336-1785358551980007100,44336,4784,0,299,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,158,0.6800000071525574,1,0,6,36,3,13,6,12,0,5,0,3,3,1,3,1,0,1,0,7,89.0,6.2088827785057354,1.0,0.5,-0.006703242659568787,0.0,1.0,100.0,-0.20000000298023224,0.5187156200408936
23,44336-1785358551980007100,44336,4960,0,310,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,187,0.7599999904632568,0,1,4,66,5,15,1,14,3,5,0,3,2,1,0,3,1,0,0,5,75.0,5.376939090177975,1.0,0.0,0.004521399736404419,0.0,0.0,0.0,0.0,0.2451842725276947
24,44336-1785358551980007100,44336,5216,0,326,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,2,1,203,0.7199999690055847,1,0,13,40,6,10,2,18,3,2,0,3,1,2,0,6,2,0,0,5,113.0,6.461185248614532,1.0,0.5,-0.006998419761657715,0.0,1.0,100.0,-0.20000000298023224,0.5187020897865295
25,44336-1785358551980007100,44336,5504,0,344,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,119,0.7599999904632568,1,0,9,31,5,7,6,6,1,2,1,2,3,1,1,1,0,1,4,3,35.0,5.629601743040967,1.0,0.5,-0.0013714581727981567,0.0,1.0,100.0,0.0,0.5545403957366943
26,44336-1785358551980007100,44336,5776,0,361,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,2,1,121,0.7599999904632568,1,0,6,21,4,7,2,7,2,0,0,3,1,4,0,0,2,0,0,5,48.0,6.859386601723915,1.0,0.0,0.006470292806625366,0.0,0.0,0.0,0.0,0.24529874324798584
27,44336-1785358551980007100,44336,5824,0,364,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,2,1,124,0.8799999952316284,1,0,5,14,4,7,6,4,1,2,2,1,0,3,0,0,2,0,4,3,35.0,6.6988461402154735,1.0,0.5,-0.009215593338012695,0.0,1.0,100.0,0.0,0.5542007684707642
28,44336-1785358551980007100,44336,5920,0,370,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,179,0.7599999904632568,0,1,9,67,6,9,8,4,2,6,2,1,0,0,0,1,0,0,6,1,101.0,6.008189622250349,1.0,0.5,-0.006207942962646484,0.0,1.0,100.0,-0.20000000298023224,0.5187382698059082
29,44336-1785358551980007100,44336,5936,0,371,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,1,0,1,240,0.7999999523162842,1,0,19,63,3,23,0,4,2,11,0,2,0,0,0,0,0,0,0,2,35.0,5.490909830729167,1.0,0.0,0.014669805765151978,0.0,0.0,0.0,-0.20000000298023224,0.19825631380081177
30,44336-1785358551980007100,44336,5952,0,372,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,2,1,184,0.7599999904632568,1,0,9,38,5,15,8,6,2,7,0,3,1,0,3,0,1,1,2,4,40.0,6.443419746730639,1.0,0.5,-0.006503432989120483,0.0,1.0,100.0,-0.20000000298023224,0.518724799156189
31,44336-1785358551980007100,44336,6016,0,376,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,195,0.8399999737739563,0,1,11,51,3,23,6,8,3,10,0,3,0,0,3,0,0,0,0,6,38.0,6.013223657852564,1.0,0.5,-0.007634550333023071,0.0,1.0,100.0,-0.20000000298023224,0.5186731219291687
32,44336-1785358551980007100,44336,6144,0,384,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,2,1,1,240,0.8399999737739563,1,0,28,42,5,20,11,9,2,7,0,3,1,4,5,1,1,1,0,4,44.0,6.4962712605794275,1.0,0.0,0.024142935872077942,0.019999999552965164,0.0,0.0,-0.20000000298023224,0.20002533495426178
33,44336-1785358551980007100,44336,6304,0,394,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,119,0.6800000071525574,1,0,3,39,4,8,0,16,3,3,0,3,0,0,0,2,0,0,0,11,57.0,5.477264660747111,1.0,0.5,-0.00769418478012085,0.0,1.0,100.0,-0.20000000298023224,0.5186703205108643
34,44336-1785358551980007100,44336,6560,0,410,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,147,0.6399999856948853,1,0,20,24,4,8,6,8,3,3,0,3,0,0,3,1,0,0,2,4,36.0,6.773335774739583,1.0,0.5,-0.007205218076705933,0.0,1.0,100.0,0.0,0.5542877912521362
35,44336-1785358551980007100,44336,6864,0,429,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,2,0,2,240,0.6800000071525574,0,2,16,67,9,14,6,14,5,7,2,0,0,0,0,7,0,0,3,4,43.0,7.156005859375,1.0,0.0,0.0003597438335418701,0.0,0.0,0.0,-0.20000000298023224,0.19739693403244019
36,44336-1785358551980007100,44336,6960,0,435,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,2,1,109,0.5600000023841858,1,0,11,45,1,8,2,11,1,1,0,3,0,3,0,1,2,0,0,7,33.0,5.81405499659547,1.0,0.5,-0.010547801852226257,0.0,1.0,100.0,0.0,0.5541431307792664
37,44336-1785358551980007100,44336,7184,0,449,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,150,0.8399999737739563,1,0,6,36,5,15,3,9,2,5,1,2,2,3,0,1,1,0,2,5,49.0,6.040439046223958,1.0,0.5,-0.007564276456832886,0.0,1.0,100.0,0.0,0.5542722940444946
38,44336-1785358551980007100,44336,7264,0,454,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,194,0.7999999523162842,1,0,11,47,3,15,0,18,3,6,0,3,0,0,0,5,0,0,0,11,71.0,5.961146403833763,1.0,0.5,-0.005564987659454346,0.0,1.0,100.0,0.0,0.5543588399887085
39,44336-1785358551980007100,44336,7728,0,483,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,2,1,1,240,0.7999999523162842,1,0,19,49,7,17,7,8,4,5,0,3,2,3,2,1,1,1,1,5,43.0,6.225289408365885,1.0,0.0,-0.013644769787788391,0.029999999329447746,0.0,0.0,-0.20000000298023224,0.1983575075864792
40,44336-1785358551980007100,44336,8000,0,500,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,130,0.7999999523162842,1,0,3,34,8,6,6,4,4,2,2,1,0,2,0,1,1,0,4,2,43.0,6.800436166616587,1.0,0.5,-0.0027540773153305054,0.0,1.0,100.0,-0.20000000298023224,0.5188959836959839
41,44336-1785358551980007100,44336,8000,0,500,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,106,0.7599999904632568,1,0,4,22,3,7,9,3,1,4,2,1,0,0,2,0,0,0,7,1,44.0,6.830150676223467,1.0,0.5,0.0022156238555908203,0.0,1.0,100.0,0.0,0.5546956062316895
42,44336-1785358551980007100,44336,8176,0,511,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,167,0.7999999523162842,1,0,8,42,4,15,5,5,2,5,1,2,0,4,1,0,0,1,2,3,33.0,5.764878689885854,1.0,0.5,-0.008959278464317322,0.0,1.0,100.0,0.0,0.5542119741439819
43,44336-1785358551980007100,44336,8480,0,530,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,220,0.9599999785423279,1,0,12,63,5,13,1,26,4,5,0,3,0,0,0,8,0,0,0,9,108.0,6.4503096147017045,1.0,0.5,-0.0082988440990448,0.0,1.0,100.0,0.0,0.5542404651641846
44,44336-1785358551980007100,44336,8592,0,537,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,166,0.8799999952316284,1,0,3,37,5,12,3,8,3,4,0,3,0,2,0,2,1,0,1,4,86.0,6.470156750047063,1.0,0.5,0.008382216095924377,0.0,1.0,100.0,0.0,0.5549623966217041
45,44336-1785358551980007100,44336,8720,0,545,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,161,0.7199999690055847,1,0,10,49,4,14,3,13,2,7,1,2,0,0,0,4,0,0,2,4,91.0,5.381653969332298,1.0,0.5,-0.004839107394218445,0.0,1.0,100.0,0.0,0.5543903112411499
46,44336-1785358551980007100,44336,8896,0,556,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,102,0.7599999904632568,0,1,2,35,6,8,4,8,1,3,0,3,4,0,1,0,1,0,0,7,36.0,5.069015203737745,1.0,0.5,-0.006909921765327454,0.0,1.0,100.0,-0.20000000298023224,0.518706202507019
47,44336-1785358551980007100,44336,9536,0,596,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,235,0.7599999904632568,1,0,14,38,9,17,8,8,4,7,0,3,1,2,3,1,1,0,0,6,101.0,7.0059144365026595,1.0,0.5,-0.010241836309432983,0.0,1.0,100.0,0.0,0.5541563034057617
48,44336-1785358551980007100,44336,9664,0,604,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,2,0,2,240,0.6800000071525574,0,3,12,75,2,18,10,6,2,8,0,2,0,0,4,0,1,0,1,3,93.0,6.2500554402669275,1.0,0.0,0.025667250156402588,0.0,0.0,0.0,-0.20000000298023224,0.19891653954982758
49,44336-1785358551980007100,44336,9712,0,607,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,178,0.6800000071525574,0,1,8,43,8,14,8,7,4,7,0,3,0,0,4,1,0,0,0,3,66.0,6.003973457250702,1.0,0.5,-0.007472619414329529,0.0,1.0,100.0,-0.20000000298023224,0.5186805129051208
50,44336-1785358551980007100,44336,9792,0,612,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,2,1,1,240,0.8799999952316284,1,0,27,44,7,27,11,7,3,11,0,2,0,6,6,0,0,1,1,4,61.0,6.95489501953125,1.0,0.0,0.013416364789009094,0.019999999552965164,0.0,0.0,0.0,0.2468808889389038
51,44336-1785358551980007100,44336,9856,0,616,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,2,0,2,240,0.7599999904632568,0,1,24,35,5,20,8,8,4,9,0,3,0,0,4,1,0,0,2,5,48.0,6.811510213216146,1.0,0.0,0.01582188904285431,0.0,0.0,0.0,0.0,0.24584798514842987
52,44336-1785358551980007100,44336,10400,0,650,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,0,2,2,0,240,0.8799999952316284,1,0,9,77,4,21,1,19,2,6,0,2,1,6,0,7,1,1,0,4,48.0,5.961739095052083,-0.5,0.0,-0.015615880489349365,0.0,0.0,0.0,-0.4000000059604645,-0.2222064733505249
53,44336-1785358551980007100,44336,10448,0,653,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,142,0.7999999523162842,0,1,16,29,7,9,6,10,3,5,2,1,0,0,1,4,0,0,5,2,60.0,7.015376990949604,1.0,0.5,-0.006100118160247803,0.0,1.0,100.0,-0.20000000298023224,0.5187431573867798
54,44336-1785358551980007100,44336,10784,0,674,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,2,1,239,0.8399999737739563,1,0,19,58,8,23,14,9,5,10,0,3,0,1,7,2,1,1,0,3,42.0,6.233574647783734,1.0,0.5,-0.008353248238563538,0.0,1.0,100.0,0.0,0.5542381405830383
55,44336-1785358551980007100,44336,11024,0,689,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,2,0,2,240,0.8399999737739563,0,1,16,57,10,12,18,5,5,7,0,2,0,0,7,0,0,0,6,3,179.0,7.094967142740885,1.0,0.0,0.011060744524002075,0.019999999552965164,0.0,0.0,0.0,0.2467426359653473
56,44336-1785358551980007100,44336,11264,0,704,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,148,0.7999999523162842,1,0,7,24,6,13,2,8,3,5,0,3,1,1,0,0,1,0,0,6,33.0,5.737665949641047,1.0,0.5,0.00639854371547699,0.0,1.0,100.0,0.0,0.5548765659332275
57,44336-1785358551980007100,44336,11568,0,723,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,1,0,1,240,0.7999999523162842,1,0,11,65,7,25,0,14,5,11,0,2,0,0,0,6,0,0,0,3,131.0,5.897843424479166,1.0,0.0,0.019734933972358704,0.0,0.0,0.0,0.0,0.2460777461528778
58,44336-1785358551980007100,44336,11712,0,732,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,232,0.7599999904632568,1,0,6,70,7,17,6,16,2,9,1,2,0,1,0,5,1,0,3,8,61.0,6.113489611395474,1.0,0.5,-0.0033722370862960815,0.0,1.0,100.0,0.0,0.5544537901878357
59,44336-1785358551980007100,44336,11840,0,740,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,1,0,1,240,0.7999999523162842,1,0,12,41,6,22,10,4,3,11,0,1,0,0,6,1,0,0,0,1,177.0,6.988678487141927,1.0,0.0,-0.007546454668045044,0.0,0.0,0.0,0.0,0.24447524547576904
60,44336-1785358551980007100,44336,11920,0,745,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,2,1,200,0.7599999904632568,0,1,9,67,9,12,8,14,4,3,2,1,1,4,0,6,1,1,6,3,68.0,5.816009521484375,1.0,0.5,0.004028797149658203,0.0,1.0,100.0,-0.20000000298023224,0.5192057490348816
61,44336-1785358551980007100,44336,12320,0,770,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,2,1,1,240,0.7599999904632568,1,0,12,42,11,11,3,19,6,4,1,1,1,1,0,7,0,1,2,6,173.0,7.5253148396809895,1.0,0.0,-0.010442554950714111,0.0,0.0,0.0,0.0,0.24430504441261292
62,44336-1785358551980007100,44336,12432,0,777,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,1,0,1,240,0.8399999737739563,0,2,11,80,6,16,0,18,4,7,0,1,0,0,0,7,0,0,0,3,162.0,6.553067016601562,1.0,0.0,0.002995312213897705,0.0,0.0,0.0,-0.20000000298023224,0.19755522906780243
63,44336-1785358551980007100,44336,12656,0,791,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,117,0.7199999690055847,1,0,3,32,2,10,4,10,0,4,0,3,2,0,2,1,0,1,1,5,39.0,6.058523846487714,1.0,0.5,-0.007962793111801147,0.0,1.0,100.0,-0.20000000298023224,0.5186581015586853
64,44336-1785358551980007100,44336,12736,0,796,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,189,0.7199999690055847,0,1,8,51,4,14,4,14,1,6,1,2,1,1,0,4,0,1,3,7,36.0,5.598076068535053,1.0,0.5,-0.010216444730758667,0.0,1.0,100.0,0.0,0.5541574954986572
65,44336-1785358551980007100,44336,12800,0,800,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,2,1,184,0.6800000071525574,1,0,9,49,4,16,8,6,1,4,0,3,2,4,3,1,1,1,1,4,83.0,6.054891171662704,1.0,0.5,0.004796043038368225,0.0,1.0,100.0,0.0,0.5548073053359985
