episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
11,31044-1783292080093619400,31044,1055652,22,233,2,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP10,9,1,3,0,3,121,0.7599999904632568,0,17,4,48,2,10,3,10,1,3,0,3,1,1,1,1,1,0,1,6,36.0,5.745087426556044,1.4500000476837158,0.7250000238418579,-0.0001744776964187622,0.0,1.0,100.0,-0.20000000298023224,0.6313989162445068
12,31044-1783292080093619400,31044,1056036,23,73,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP8,7,1,3,2,1,182,0.6399999856948853,1,0,11,28,7,5,11,11,2,1,2,1,3,3,2,0,0,4,8,3,62.0,7.167438213641827,1.149999976158142,0.5451989769935608,0.0007656067609786987,0.04999999701976776,1.0,100.0,0.0,0.5895477533340454
13,31044-1783292080093619400,31044,1056088,23,86,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP9,8,1,3,2,1,109,0.6800000071525574,1,0,0,41,2,6,3,6,1,1,0,3,1,2,1,1,0,2,1,3,40.0,6.800105943592317,1.149999976158142,0.6750553846359253,-0.012724131345748901,0.04999999701976776,1.0,100.0,0.0,0.6097941994667053
14,31044-1783292080093619400,31044,1056148,23,101,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11,10,0,2,3,-1,148,0.6399999856948853,0,1,7,17,11,7,10,5,3,2,2,1,5,2,0,0,1,3,6,2,36.0,7.0265824601456925,-1.149999976158142,-0.46796339750289917,0.005946740508079529,0.019999999552965164,-1.0,-100.0,0.0,-0.5735982656478882
15,31044-1783292080093619400,31044,1056432,23,172,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP11,10,1,3,2,1,197,0.5199999809265137,1,0,6,62,0,22,3,16,0,7,0,3,0,8,0,5,2,3,0,4,46.0,6.563803116077094,1.149999976158142,0.5389814972877502,-0.001359105110168457,0.029999999329447746,1.0,100.0,0.0,0.5876281261444092
16,31044-1783292080093619400,31044,1056588,23,211,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP12,11,0,2,3,-1,110,0.7199999690055847,1,0,3,41,3,11,6,6,2,3,0,2,1,4,3,0,0,3,1,3,32.0,5.660791015625,-1.149999976158142,-0.47974205017089844,0.006055966019630432,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.6080408096313477
17,31044-1783292080093619400,31044,1056996,24,57,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP9,8,1,2,1,1,240,0.8799999952316284,0,2,3,148,6,18,5,9,3,5,1,2,1,4,0,0,1,1,2,7,170.0,5.978224690755209,1.149999976158142,-0.03720920905470848,0.015262320637702942,0.029999999329447746,0.0,0.0,0.0,0.27385494112968445
18,31044-1783292080093619400,31044,1057048,24,70,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP9,8,0,0,0,0,240,0.6800000071525574,0,3,3,133,8,17,12,0,4,9,0,0,0,0,6,0,0,0,5,0,,6.002439880371094,-0.5,0.019801540300250053,0.009920790791511536,0.0,0.0,0.0,0.0,-0.11886496841907501
19,31044-1783292080093619400,31044,1057392,24,156,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP9,8,0,0,0,0,240,0.7599999904632568,0,1,6,110,9,20,0,8,6,9,0,0,0,0,0,3,0,0,0,3,,6.843457539876302,-0.5,0.0,0.0037519633769989014,0.0,0.0,0.0,-0.20000000298023224,-0.17300769686698914
20,31044-1783292080093619400,31044,1057504,24,184,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP8,7,0,2,3,-1,229,0.8799999952316284,0,1,8,37,8,10,10,7,2,2,1,2,3,6,2,1,2,2,4,2,67.0,7.855868010541758,-1.149999976158142,-0.46735498309135437,-0.007565826177597046,0.019999999552965164,-1.0,-100.0,0.0,-0.574062705039978
21,31044-1783292080093619400,31044,1057936,25,36,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP8,7,1,3,2,1,222,0.7599999904632568,0,1,6,43,8,8,10,13,5,1,0,3,1,4,2,2,4,0,2,7,70.0,8.044740419130068,1.149999976158142,0.4990290403366089,0.008966341614723206,0.029999999329447746,1.0,100.0,0.0,0.5814778804779053
22,31044-1783292080093619400,31044,1057956,25,41,3,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP9,8,0,0,0,0,240,0.7199999690055847,0,2,9,119,9,19,6,0,6,9,0,0,0,0,3,0,0,0,3,0,,6.540103149414063,-0.5,0.01831628754734993,-0.004191145300865173,0.019999999552965164,0.0,0.0,0.0,-0.11886823177337646
23,31044-1783292080093619400,31044,1057976,25,46,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP12,11,1,3,2,1,118,0.6800000071525574,1,0,2,25,1,11,5,7,1,3,0,3,0,3,0,1,1,1,4,3,40.0,6.886172537076271,1.149999976158142,0.7306249737739563,-0.0052420347929000854,0.0,1.0,100.0,-0.20000000298023224,0.5848671793937683
24,31044-1783292080093619400,31044,1058240,25,112,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP8,7,1,3,2,1,212,0.8799999952316284,0,1,11,39,5,7,10,9,1,1,0,3,4,3,1,1,3,1,5,7,76.0,7.517047234301297,1.149999976158142,0.5543749928474426,-0.009572796523571014,0.0,1.0,100.0,0.0,0.5885831713676453
25,31044-1783292080093619400,31044,1058648,25,214,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP11,10,1,3,1,2,173,0.5999999642372131,0,1,4,46,6,12,3,12,3,4,0,3,1,3,0,0,1,2,2,8,49.0,7.399077487129697,1.2999999523162842,0.5892894864082336,-0.04423967003822327,0.029999999329447746,1.0,100.0,0.0,0.6177957057952881
26,31044-1783292080093619400,31044,1058712,25,230,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP11,10,1,3,2,1,184,0.7999999523162842,1,0,12,49,6,6,3,10,4,2,1,2,1,1,0,2,0,2,2,4,61.0,7.243412183678669,1.149999976158142,0.5355691909790039,0.0018357634544372559,0.04999999701976776,1.0,100.0,-0.20000000298023224,0.554344892501831
27,31044-1783292080093619400,31044,1058896,26,20,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP9,8,0,0,1,-1,240,0.7599999904632568,0,4,8,102,6,18,6,9,4,7,0,0,0,1,3,5,0,1,1,1,99.0,6.650189208984375,-1.149999976158142,0.0,-0.0016005933284759521,0.0,0.0,0.0,0.0,-0.2799243628978729
28,31044-1783292080093619400,31044,1059040,26,56,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP10,9,1,3,0,3,200,0.7599999904632568,0,10,10,99,14,4,13,4,5,1,2,1,2,2,5,0,1,0,5,3,136.0,6.128735961914063,1.4500000476837158,0.5768749713897705,-0.005332767963409424,0.0,1.0,100.0,0.0,0.6389429569244385
29,31044-1783292080093619400,31044,1059132,26,79,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP12,11,0,2,3,-1,121,0.6399999856948853,1,0,7,28,0,13,2,10,0,3,0,2,0,7,0,3,1,2,1,3,35.0,7.070752356663223,-1.149999976158142,-0.4819676876068115,0.006352245807647705,0.0,-1.0,-100.0,-0.20000000298023224,-0.6091665029525757
30,31044-1783292080093619400,31044,1059176,26,90,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP9,8,1,3,0,3,116,0.47999998927116394,0,1,7,62,0,14,3,16,0,7,0,3,0,0,2,1,0,0,1,10,43.0,5.716820026266164,1.4500000476837158,0.6611860394477844,-0.02090562880039215,0.03999999910593033,1.0,100.0,-0.20000000298023224,0.6224470138549805
31,31044-1783292080093619400,31044,1059552,26,184,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP11,10,1,3,1,2,164,0.7599999904632568,1,0,7,48,2,10,6,9,1,3,0,3,1,3,1,0,1,1,3,6,48.0,6.7968027998761436,1.2999999523162842,0.5738221406936646,0.0023112893104553223,0.04999999701976776,1.0,100.0,0.0,0.6179766654968262
32,31044-1783292080093619400,31044,1059600,26,196,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP12,11,1,3,1,2,117,0.7599999904632568,0,1,6,46,2,7,1,8,1,4,1,2,0,0,0,2,0,1,1,2,33.0,7.100082527877938,1.2999999523162842,0.7324999570846558,-0.007704809308052063,0.0,1.0,100.0,0.0,0.6396867632865906
33,31044-1783292080093619400,31044,1059696,26,220,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP12,11,0,2,3,-1,130,0.9199999570846558,1,0,3,33,3,10,1,10,2,4,0,3,0,2,1,2,0,3,0,5,36.0,8.162660569411058,-1.149999976158142,-0.4740244448184967,0.01371699571609497,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.6068366765975952
34,31044-1783292080093619400,31044,1060000,27,40,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP9,8,1,2,1,1,240,0.7999999523162842,0,1,7,96,4,19,0,18,3,6,0,3,1,2,0,5,0,2,0,6,191.0,6.648749796549479,1.149999976158142,-0.03782093524932861,0.02227085828781128,0.009999999776482582,0.0,0.0,0.0,0.27296215295791626
35,31044-1783292080093619400,31044,1060076,27,59,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP12,11,1,3,0,3,119,0.6399999856948853,1,0,18,40,1,10,2,15,1,5,0,3,0,0,0,2,0,0,2,9,39.0,6.782456854812238,1.4500000476837158,0.7287499904632568,-0.009257525205612183,0.0,1.0,100.0,-0.20000000298023224,0.631621241569519
36,31044-1783292080093619400,31044,1060400,27,140,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP8,7,0,2,3,-1,212,0.7999999523162842,0,1,7,27,9,5,13,8,1,2,2,1,5,2,2,1,2,3,8,1,74.0,8.318764740566039,-1.149999976158142,-0.469486266374588,0.005063191056251526,0.019999999552965164,-1.0,-100.0,0.0,-0.5738908052444458
37,31044-1783292080093619400,31044,1060496,27,164,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP8,7,0,1,3,-2,105,0.6399999856948853,0,1,5,18,4,4,5,10,3,1,0,2,0,1,1,2,2,1,0,5,43.0,6.803795805431547,-1.2999999523162842,-0.46973711252212524,0.007656291127204895,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.6295713186264038
38,31044-1783292080093619400,31044,1060528,27,172,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP12,11,1,3,2,1,132,0.6800000071525574,1,0,6,50,0,11,2,8,0,4,0,3,0,2,1,1,1,1,0,4,32.0,7.262486313328599,1.149999976158142,0.7043749690055847,-0.00481058657169342,0.0,1.0,100.0,0.0,0.6127376556396484
39,31044-1783292080093619400,31044,1060656,27,204,3,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP9,8,1,2,1,1,240,0.5999999642372131,0,3,14,98,4,29,6,8,3,11,0,2,0,5,3,1,0,1,1,5,39.0,6.172914123535156,1.149999976158142,0.017608467489480972,-0.0081959068775177,0.0,0.0,0.0,-0.20000000298023224,0.23680812120437622
40,31044-1783292080093619400,31044,1061180,28,79,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP8,7,0,2,3,-1,171,0.5600000023841858,1,0,9,40,0,20,6,13,0,5,0,3,0,10,1,2,4,0,0,7,79.0,6.788909019782529,-1.149999976158142,-0.4684336483478546,0.005395546555519104,0.019999999552965164,-1.0,-100.0,0.0,-0.5737003087997437
41,31044-1783292080093619400,31044,1061300,28,109,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP10,9,1,3,0,3,193,0.6399999856948853,0,11,6,84,3,12,9,13,3,4,0,3,0,1,2,2,1,0,5,9,46.0,6.604083599821891,1.4500000476837158,0.5184669494628906,-0.0013051033020019531,0.02499999850988388,1.0,100.0,0.0,0.6313138604164124
42,31044-1783292080093619400,31044,1061360,28,124,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP9,8,0,1,1,0,240,0.7199999690055847,0,2,16,126,6,20,1,9,4,9,0,1,0,1,1,3,0,1,0,2,85.0,6.284831237792969,-0.5,0.11733348667621613,0.002528369426727295,0.019999999552965164,0.0,0.0,0.0,-0.09398044645786285
43,31044-1783292080093619400,31044,1061400,28,134,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP10,9,0,1,3,-2,186,0.9599999785423279,0,2,16,69,7,9,12,2,1,5,1,0,3,0,4,0,3,0,4,1,39.0,6.48768074281754,-1.2999999523162842,-0.47799959778785706,-0.0012033730745315552,0.0,-1.0,-100.0,0.0,-0.6009130477905273
44,31044-1783292080093619400,31044,1061908,29,5,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP11,10,1,3,1,2,152,0.5999999642372131,1,0,6,20,2,10,0,11,1,0,0,3,1,7,0,3,0,3,0,4,58.0,7.0465553685238485,1.2999999523162842,0.63349848985672,-0.033980146050453186,0.029999999329447746,1.0,100.0,-0.20000000298023224,0.5935477614402771
45,31044-1783292080093619400,31044,1062112,29,56,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP11,10,1,3,1,2,178,0.7199999690055847,0,2,6,51,4,8,17,4,2,2,1,2,1,2,0,0,3,0,13,4,67.0,6.377370770057936,1.2999999523162842,0.5799052715301514,-0.029013514518737793,0.029999999329447746,1.0,100.0,0.0,0.61693274974823
46,31044-1783292080093619400,31044,1062140,29,63,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP9,8,1,1,0,1,240,0.6800000071525574,0,2,7,107,8,19,0,20,7,6,0,1,0,2,0,7,0,1,0,7,232.0,6.503355916341146,1.149999976158142,-0.04205147922039032,0.008643686771392822,0.02499999850988388,0.0,0.0,0.0,0.2720625102519989
47,31044-1783292080093619400,31044,1062196,29,77,2,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11,10,0,2,3,-1,209,0.5199999809265137,0,1,3,64,13,7,14,3,6,1,2,1,4,2,2,0,4,0,7,0,54.0,6.592370430248206,-1.149999976158142,-0.46785053610801697,0.007116347551345825,0.019999999552965164,-1.0,-100.0,0.0,-0.5735303163528442
48,31044-1783292080093619400,31044,1062664,29,194,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP10,9,1,3,0,3,117,0.7199999690055847,1,0,12,27,1,10,3,7,0,0,0,3,1,7,1,0,1,1,0,4,49.0,6.079625838842148,1.4500000476837158,0.6585482954978943,0.0024577081203460693,0.02499999850988388,1.0,100.0,-0.20000000298023224,0.6223633289337158
49,31044-1783292080093619400,31044,1062708,29,205,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP10,9,1,3,0,3,142,0.5600000023841858,0,9,4,57,2,8,2,12,1,3,0,3,0,2,0,2,0,0,2,7,39.0,5.990401576942121,1.4500000476837158,0.6856249570846558,-0.0063909441232681274,0.0,1.0,100.0,-0.4000000059604645,0.5937944650650024
50,31044-1783292080093619400,31044,1062868,29,245,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP9,8,0,0,0,0,240,0.5600000023841858,0,2,5,113,5,25,2,6,4,11,0,0,0,0,1,3,0,0,0,1,,6.031541442871093,-0.5,0.0,-0.011156678199768066,0.0,0.0,0.0,-0.20000000298023224,-0.173911452293396
51,31044-1783292080093619400,31044,1062936,30,6,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP8,7,1,3,0,3,206,0.8799999952316284,1,0,11,33,3,10,2,20,3,2,0,3,0,5,0,4,0,1,2,8,67.0,8.067374516459344,1.4500000476837158,0.5077875852584839,0.021011486649513245,0.014999999664723873,1.0,100.0,-0.20000000298023224,0.5990714430809021
52,31044-1783292080093619400,31044,1063320,30,102,2,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP9,8,1,3,1,2,113,0.5600000023841858,1,0,1,49,7,5,8,7,0,2,2,1,5,1,2,0,1,3,3,2,40.0,6.247286906284568,1.2999999523162842,0.6941893696784973,-0.025921493768692017,0.029999999329447746,1.0,100.0,-0.20000000298023224,0.6036069393157959
53,31044-1783292080093619400,31044,1063432,30,130,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP10,9,1,3,0,3,124,0.6399999856948853,0,12,8,46,1,10,1,15,1,5,0,3,0,0,0,4,0,0,0,7,42.0,6.3136631135017645,1.4500000476837158,0.6459208130836487,-0.02115577459335327,0.02499999850988388,1.0,100.0,0.0,0.6493768692016602
54,31044-1783292080093619400,31044,1063492,30,145,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP10,9,1,3,0,3,207,0.6800000071525574,0,5,10,78,8,8,11,10,2,3,2,1,4,1,0,4,1,0,6,4,40.0,6.418866291138285,1.4500000476837158,1.0637500286102295,-0.00783318281173706,0.0,1.5,150.0,0.0,0.7628294229507446
55,31044-1783292080093619400,31044,1063500,30,147,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP8,7,1,3,0,3,198,0.7199999690055847,0,2,8,46,4,10,7,19,2,3,1,2,1,4,0,3,2,2,5,8,67.0,7.226460774739583,1.4500000476837158,0.5249295234680176,-0.007825016975402832,0.029999999329447746,1.0,100.0,0.0,0.6322275400161743
56,31044-1783292080093619400,31044,1063756,30,211,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP12,11,0,1,3,-2,81,0.5999999642372131,0,1,3,39,5,3,3,6,1,1,1,1,2,1,1,2,1,2,1,1,29.0,6.132378472222222,-1.2999999523162842,-0.4687421917915344,0.01457303762435913,0.019999999552965164,-1.0,-100.0,0.0,-0.5979979038238525
57,31044-1783292080093619400,31044,1063848,30,234,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP12,11,1,3,2,1,89,0.5199999809265137,1,0,2,40,0,8,1,3,0,2,0,3,0,2,0,0,1,1,0,2,39.0,5.765587967433286,1.149999976158142,0.7849999666213989,-0.008735403418540955,0.0,1.0,100.0,-0.20000000298023224,0.5935984253883362
58,31044-1783292080093619400,31044,1063884,30,243,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP12,11,0,2,3,-1,96,0.5600000023841858,1,0,3,35,2,8,2,9,1,2,0,2,1,4,0,2,2,1,0,4,36.0,6.216089248657227,-1.149999976158142,-0.47762274742126465,-0.004902943968772888,0.019999999552965164,-1.0,-100.0,0.0,-0.5756699442863464
59,31044-1783292080093619400,31044,1064168,31,58,3,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP8,7,0,2,3,-1,212,0.5999999642372131,0,1,8,40,2,14,5,20,1,3,0,3,1,7,1,1,4,2,0,14,73.0,6.673199347729953,-1.149999976158142,-0.47079965472221375,-0.005174174904823303,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.6070732474327087
60,31044-1783292080093619400,31044,1064352,31,104,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP10,9,1,3,2,1,117,0.7999999523162842,1,0,11,37,2,12,3,11,1,3,0,3,1,3,2,0,0,3,0,6,29.0,6.2734677567441235,1.149999976158142,0.6582428812980652,-0.0007668137550354004,0.04999999701976776,1.0,100.0,0.0,0.6076188087463379
61,31044-1783292080093619400,31044,1064376,31,110,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP10,9,1,3,1,2,155,0.6399999856948853,0,10,8,76,15,3,13,8,5,1,3,0,4,1,0,4,1,1,10,1,37.0,5.471484768775202,1.2999999523162842,0.6612499952316284,-0.0071291327476501465,0.0,1.0,100.0,0.0,0.6290647983551025
62,31044-1783292080093619400,31044,1064676,31,185,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP8,7,1,3,2,1,207,0.7999999523162842,1,0,6,28,4,8,10,13,1,2,0,3,2,3,2,0,4,2,3,7,73.0,7.879187542459239,1.149999976158142,0.49164167046546936,-0.0009747296571731567,0.04999999701976776,1.0,100.0,0.0,0.580670952796936
63,31044-1783292080093619400,31044,1064876,31,235,2,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP10,9,1,3,0,3,125,0.5199999809265137,0,3,3,61,1,11,0,12,1,4,0,3,0,2,0,2,0,0,0,7,68.0,4.9979306640625,1.4500000476837158,0.645698070526123,-0.00792357325553894,0.04999999701976776,1.0,100.0,0.0,0.6507245302200317
64,31044-1783292080093619400,31044,1064980,32,5,3,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP10,9,1,3,1,2,157,0.5600000023841858,0,1,1,78,1,15,0,24,0,2,0,3,1,8,0,6,0,4,0,5,72.0,5.45005769182922,1.2999999523162842,1.1575000286102295,-0.00725381076335907,0.0,1.5,150.0,-0.20000000298023224,0.7347264289855957
65,31044-1783292080093619400,31044,1065128,32,42,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP9,8,1,1,0,1,240,0.7999999523162842,0,4,8,123,5,21,2,4,3,11,0,1,0,0,1,0,0,0,0,2,169.0,6.347267150878906,1.149999976158142,0.0,-0.0010858476161956787,0.0,0.0,0.0,-0.20000000298023224,0.2330688238143921
