blue_style,red_style,map,episode_index,episode_seed,touch_step,pickup_step,carrier_idx,end_step,loss_cause,carrier_lifetime,max_return_progress,crossed_midfield,reached_capture_zone,captured,carrier_loss_x,carrier_loss_y,min_dist_red0,min_dist_red1,teammate_dist_at_pickup,teammate_lane_before,teammate_lane_after,red_retarget_latency,noncarrier_flag_pressure_steps,noncarrier_support_steps
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,3,561004,76,76,1,78,tag,2,1.4147844314575195,0,0,0,15.58521556854248,10.961183547973633,1.8804441276999757,1.1984279151224957,13.98685073852539,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,3,561004,114,114,1,115,tag,1,0.8768711090087891,0,0,0,16.12312889099121,10.16270923614502,0.8264853443654514,1.2617735879147403,14.716241836547852,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,3,561004,151,151,1,164,tag,13,4.92188835144043,0,0,0,12.07811164855957,10.166975975036621,1.0977177974296337,0.8028572227243324,8.295557975769043,1.0,1.0,0,1,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,3,561004,165,165,0,170,tag,5,3.7480335235595703,0,0,0,13.25196647644043,13.587368965148926,1.2847302341169007,1.8303962445653787,5.477410793304443,1.0,1.0,0,0,3
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,3,561004,199,199,1,207,tag,8,4.738774299621582,0,0,0,12.261225700378418,9.623052597045898,1.2796795943066093,1.1464183196035471,3.1018307209014893,1.0,1.0,0,0,2
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,3,561004,212,212,0,220,tag,8,4.58809757232666,0,0,0,12.41190242767334,9.405035972595215,0.8911041581597469,1.4820084155970918,7.039231300354004,1.0,1.0,1,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,4,561005,21,21,0,29,tag,8,4.882360458374023,0,0,0,12.117639541625977,10.260372161865234,1.3985481599381562,1.1136647628940826,2.1779701709747314,-1.0,-1.0,0,1,2
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,4,561005,33,33,1,54,capture,21,14.795545101165771,1,1,1,2.2044548988342285,9.805745124816895,0.9708015720398075,0.8768822256611701,5.358386993408203,1.0,1.0,0,2,3
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,4,561005,78,78,0,86,tag,8,4.965788841247559,0,0,0,12.034211158752441,10.51259994506836,1.349471941180704,1.486034559394442,2.052751064300537,-1.0,-1.0,0,1,2
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,4,561005,90,90,1,93,tag,3,2.2975826263427734,0,0,0,14.702417373657227,8.283397674560547,1.1710433990918336,1.8432167912853525,5.566720962524414,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,4,561005,123,123,0,135,tag,12,5.166208267211914,0,0,0,11.833791732788086,7.209156513214111,1.2447095884610853,1.53712859653615,7.736081600189209,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,4,561005,143,143,1,154,tag,11,5.453208923339844,0,0,0,11.546791076660156,12.672812461853027,1.1742331049245753,0.7007420355062641,9.521286964416504,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,4,561005,188,188,1,197,tag,9,4.853785514831543,0,0,0,12.146214485168457,10.743669509887695,1.1454996155700063,1.259599761406635,12.916532516479492,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,4,561005,233,233,1,236,tag,3,2.38848876953125,0,0,0,14.61151123046875,8.54647445678711,0.8131418579401437,0.8221976168494837,12.971111297607422,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,5,561006,21,21,0,31,tag,10,5.40671443939209,0,0,0,11.59328556060791,10.026091575622559,1.2110597720984777,0.8635077528862769,4.468638896942139,-1.0,-1.0,1,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,5,561006,37,37,1,56,capture,19,15.121853828430176,1,0,1,1.8781461715698242,10.813127517700195,1.2368909514235942,1.6892495712770617,6.901733875274658,-1.0,-1.0,1,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,5,561006,71,71,0,90,capture,19,14.789295196533203,1,1,1,2.210704803466797,10.173622131347656,8.493618079182436,0.9414371414711727,8.335994720458984,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,5,561006,100,100,1,120,tag,20,4.257601737976074,0,0,0,12.742398262023926,6.816912651062012,0.761641689869223,0.8028986658779406,9.849733352661133,1.0,1.0,0,2,3
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,5,561006,124,124,0,143,other,19,12.171966075897217,1,0,0,4.828033924102783,4.523043155670166,1.3157802354533197,1.3183206850132059,9.234030723571777,-1.0,-1.0,0,0,0
