episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
1,49448-1783206962488732600,49448,1048972,16,99,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP8,7,1,3,1,2,99,0.7999999523162842,1,0,1,21,2,7,8,4,1,4,1,2,0,0,2,0,1,0,3,3,34.0,6.801384203361742,1.2999999523162842,0.7662500143051147,0.007308691740036011,0.0,1.0,100.0,-0.20000000298023224,0.615059494972229
2,49448-1783206962488732600,49448,1049032,16,114,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP8,7,1,3,2,1,114,0.7199999690055847,0,1,0,22,4,6,2,10,1,2,1,2,2,0,0,4,0,2,1,4,42.0,7.5112658048930925,1.149999976158142,0.7381249666213989,-0.003753960132598877,0.0,1.0,100.0,0.0,0.6180208921432495
3,49448-1783206962488732600,49448,1049108,16,133,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP8,7,1,3,2,1,133,0.6800000071525574,1,0,6,45,2,14,5,3,2,4,0,3,0,4,2,0,1,1,1,2,31.0,6.151310741453242,1.149999976158142,0.7024999856948853,-0.009024292230606079,0.0,1.0,100.0,0.0,0.6122802495956421
4,49448-1783206962488732600,49448,1049388,16,203,2,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP8,7,1,3,1,2,203,0.6399999856948853,0,1,8,71,8,16,0,16,6,6,0,3,0,0,0,4,0,1,0,6,101.0,5.467672413793103,1.2999999523162842,0.5712499618530273,-0.007809758186340332,0.0,1.0,100.0,0.0,0.6152492165565491
5,49448-1783206962488732600,49448,1049452,16,219,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP8,7,1,3,1,2,86,0.4399999976158142,1,0,2,16,0,10,1,9,0,4,0,3,0,2,1,1,0,1,0,6,28.0,5.357852314793786,1.2999999523162842,0.7906249761581421,-0.010204389691352844,0.0,1.0,100.0,0.0,0.6481016278266907
6,49448-1783206962488732600,49448,1049468,16,223,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP12,11,1,3,0,3,109,0.6800000071525574,1,0,4,22,3,9,11,3,2,4,1,2,0,0,2,0,0,0,7,2,37.0,6.530517578125,1.4500000476837158,0.747499942779541,-0.004552319645881653,0.0,1.0,100.0,-0.20000000298023224,0.6346060037612915
7,49448-1783206962488732600,49448,1049520,16,236,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP11,10,1,3,0,3,137,0.6800000071525574,1,0,12,41,1,11,8,10,1,5,0,3,0,0,4,2,0,0,2,6,65.0,7.3684607735515515,1.4500000476837158,0.6949999332427979,-0.008225560188293457,0.0,1.0,100.0,0.0,0.6559866070747375
8,49448-1783206962488732600,49448,1049908,17,77,2,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP8,7,1,3,0,3,114,0.4399999976158142,0,3,3,72,0,16,0,12,0,8,0,3,0,0,0,1,0,0,0,10,29.0,4.359259622138843,1.4500000476837158,0.7381249666213989,-0.008937954902648926,0.0,1.0,100.0,-0.4000000059604645,0.6021240949630737
9,49448-1783206962488732600,49448,1050088,17,122,3,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP9,8,1,3,2,1,175,0.6399999856948853,1,0,7,49,4,20,4,11,2,5,0,3,2,6,2,2,0,2,0,5,34.0,5.375608607700893,1.149999976158142,0.6237499713897705,-0.009793266654014587,0.0,1.0,100.0,-0.20000000298023224,0.5668202042579651
10,49448-1783206962488732600,49448,1050268,17,167,3,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP8,7,1,3,2,1,90,0.5600000023841858,1,0,1,22,8,2,9,2,2,1,2,1,2,0,2,0,1,1,3,1,34.0,5.824232313368055,1.149999976158142,0.7831249237060547,-0.009995520114898682,0.0,1.0,100.0,-0.20000000298023224,0.5932437181472778
