episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
11,48620-1783180084075903600,48620,1050344,17,186,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,107,0.7599999904632568,1,0,6,20,5,7,3,9,2,4,2,1,0,0,0,2,0,1,3,4,38.0,6.361562568450642,1.0,0.5,-0.005765408277511597,0.0,1.0,100.0,0.0,0.5543501377105713
12,48620-1783180084075903600,48620,1050532,17,233,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,142,0.7999999523162842,1,0,3,60,9,3,11,1,4,2,3,0,0,0,1,0,0,0,8,1,39.0,5.768786363198724,1.0,0.5,-0.006459161639213562,0.0,1.0,100.0,-0.20000000298023224,0.5187267661094666
13,48620-1783180084075903600,48620,1050568,17,242,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,203,0.7999999523162842,1,0,4,51,3,22,4,12,2,9,0,3,0,2,2,2,0,1,1,8,39.0,6.368975258813116,1.0,0.5,-0.010348185896873474,0.0,1.0,100.0,0.0,0.5541517734527588
14,48620-1783180084075903600,48620,1050576,17,244,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,148,0.6399999856948853,1,0,9,63,4,14,0,18,2,5,0,3,1,1,0,5,0,1,0,8,79.0,5.172499785552153,1.0,0.5,-0.008341342210769653,0.0,1.0,100.0,-0.20000000298023224,0.5186407566070557
15,48620-1783180084075903600,48620,1050936,18,78,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,101,0.5199999809265137,1,0,3,32,2,9,1,10,1,2,0,3,1,2,0,2,1,1,0,6,35.0,5.931534266707921,1.0,0.5,-0.004971131682395935,0.02499999850988388,1.0,100.0,0.0,0.5554659366607666
16,48620-1783180084075903600,48620,1050976,18,88,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,2,1,100,0.5600000023841858,1,0,3,27,3,11,3,4,2,0,0,3,1,5,1,0,1,1,0,3,34.0,5.593565673828125,1.0,0.5,-0.007426276803016663,0.0,1.0,100.0,0.0,0.5542782545089722
17,48620-1783180084075903600,48620,1051212,18,147,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,217,0.7999999523162842,0,1,11,56,7,13,3,17,6,4,0,3,0,0,0,6,0,0,3,8,35.0,6.8980172856062785,1.0,0.5,-0.007706806063652039,0.0,1.0,100.0,0.0,0.554266095161438
18,48620-1783180084075903600,48620,1051224,18,150,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,164,0.6800000071525574,0,1,5,43,2,15,1,17,1,7,0,3,1,0,0,6,1,0,0,6,31.0,5.609605742663872,1.0,0.5,0.003094092011451721,0.0,1.0,100.0,0.0,0.5547336339950562
19,48620-1783180084075903600,48620,1051372,18,187,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,99,0.7599999904632568,1,0,4,28,4,10,1,8,3,2,0,3,0,3,0,1,0,1,0,5,40.0,5.730608699297664,1.0,0.5,-0.004623159766197205,0.0,1.0,100.0,-0.20000000298023224,0.5188106894493103
20,48620-1783180084075903600,48620,1051396,18,193,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,2,1,115,0.6800000071525574,1,0,9,27,1,13,3,7,1,1,0,3,0,6,2,0,0,2,1,4,40.0,5.543730362601902,1.0,0.5,-0.00775088369846344,0.0,1.0,100.0,0.0,0.55426424741745
21,48620-1783180084075903600,48620,1051584,18,240,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,90,0.7599999904632568,1,0,3,6,5,3,1,8,2,2,2,1,0,0,0,2,0,0,1,5,35.0,7.789777289496528,1.0,0.5,-0.009403973817825317,0.0,1.0,100.0,0.0,0.5541926026344299
22,48620-1783180084075903600,48620,1051668,19,5,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,114,0.7599999904632568,1,0,3,42,3,6,1,8,2,2,0,3,1,0,0,0,1,0,0,5,43.0,5.371245802494517,1.0,0.5,-0.009569361805915833,0.02499999850988388,1.0,100.0,0.0,0.5552671551704407
23,48620-1783180084075903600,48620,1051964,19,79,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,148,0.7199999690055847,0,1,3,62,3,15,2,12,3,4,0,3,0,2,0,4,1,0,1,5,34.0,5.7723190720016895,1.0,0.5,-0.004658445715904236,0.0,1.0,100.0,-0.20000000298023224,0.5188090205192566
24,48620-1783180084075903600,48620,1051996,19,87,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,150,0.7999999523162842,1,0,10,46,5,9,3,13,3,4,0,3,0,0,2,0,0,0,0,12,95.0,6.204584147135416,1.0,0.5,-0.006757602095603943,0.0,1.0,100.0,0.0,0.554307222366333
25,48620-1783180084075903600,48620,1052036,19,97,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,92,0.6800000071525574,1,0,7,11,9,1,6,8,3,0,3,0,2,1,1,1,0,1,5,5,37.0,7.259299236795177,1.0,0.5,-0.007049888372421265,0.0,1.0,100.0,0.0,0.5542945861816406
26,48620-1783180084075903600,48620,1052408,19,190,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,103,0.5600000023841858,1,0,3,22,0,10,1,7,0,4,0,3,0,2,0,0,1,0,0,6,31.0,6.241324711771845,1.0,0.5,-0.004442274570465088,0.0,1.0,100.0,-0.20000000298023224,0.5188189148902893
27,48620-1783180084075903600,48620,1052416,19,192,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,113,0.6800000071525574,1,0,6,44,1,7,0,18,1,3,0,3,0,0,0,2,0,0,0,13,31.0,5.0452880859375,1.0,0.5,0.0037240684032440186,0.0,1.0,100.0,0.0,0.5547608733177185
28,48620-1783180084075903600,48620,1052428,19,195,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,211,0.7199999690055847,0,1,9,66,17,4,13,3,8,3,2,1,0,0,3,0,0,0,7,3,138.0,5.737677840824941,1.0,0.5,0.0046746134757995605,0.0,1.0,100.0,-0.20000000298023224,0.5192351937294006
29,48620-1783180084075903600,48620,1052820,20,37,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,196,0.7999999523162842,0,7,17,69,12,8,9,11,5,2,0,3,4,1,4,1,0,1,2,6,94.0,5.910830750757334,1.0,0.5,-0.0059316158294677734,0.0,1.0,100.0,0.0,0.5543429851531982
30,48620-1783180084075903600,48620,1052848,20,44,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,108,0.6800000071525574,0,1,2,31,5,7,4,4,3,3,1,2,0,0,0,0,0,0,3,4,33.0,6.326700846354167,1.0,0.5,-0.006593525409698486,0.0,1.0,100.0,-0.20000000298023224,0.5187206268310547
31,48620-1783180084075903600,48620,1052892,20,55,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,121,0.7199999690055847,1,0,2,28,4,10,5,7,3,3,0,3,0,2,2,0,0,1,2,5,42.0,5.886039292516787,1.0,0.5,0.0022969692945480347,0.0,1.0,100.0,0.0,0.554699182510376
32,48620-1783180084075903600,48620,1052916,20,61,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,122,0.6399999856948853,1,0,4,36,1,13,0,11,0,5,0,3,1,2,0,3,0,1,0,5,33.0,5.537075855692879,1.0,0.5,-0.006554558873176575,0.0,1.0,100.0,-0.20000000298023224,0.518722414970398
33,48620-1783180084075903600,48620,1053320,20,162,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,107,0.5199999809265137,1,0,3,36,3,9,2,8,1,3,0,3,2,1,1,1,1,0,0,5,38.0,5.864516784097547,1.0,0.5,0.004026666283607483,0.0,1.0,100.0,-0.20000000298023224,0.5192056894302368
34,48620-1783180084075903600,48620,1053384,20,178,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,0,2,3,-1,141,0.7599999904632568,0,1,7,29,10,7,3,7,4,2,2,1,3,2,0,3,1,2,2,2,73.0,6.800406814466977,-1.0,-0.5,0.006286486983299255,0.0,-1.0,-100.0,0.0,-0.5543276071548462
35,48620-1783180084075903600,48620,1053504,20,208,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,147,0.6399999856948853,1,0,7,25,3,13,0,8,1,6,0,3,1,0,0,0,0,1,0,7,40.0,6.1625474164275085,1.0,0.5,-0.00035053491592407227,0.0,1.0,100.0,0.0,0.5545845627784729
36,48620-1783180084075903600,48620,1053552,20,220,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,176,0.8399999737739563,1,0,11,46,10,8,11,4,6,3,1,2,0,0,2,0,0,0,8,3,34.0,6.335181496360085,1.0,0.5,-0.007545918226242065,0.0,1.0,100.0,-0.20000000298023224,0.5186771154403687
