condition,condition_display,opponent,map,cell_seed,episode_index,episode_seed,return,success,steps,blue_score,red_score,score_margin,strategy_switches,strategy_resamples,strategy_unique_count,strategy_entropy_mean,strategy_dominant,checkpoint
fixed_z2,fixed_z2,OP9,map_b,10100,6,337479914,-2.3076487706566695,1,110,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP9,map_b,10100,7,337479914,-2.3076487706566695,1,110,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP9,map_b,10100,8,337479914,-2.3076487706566695,1,110,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP9,map_b,10100,9,337479914,-2.3076487706566695,1,110,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP9,map_b_split_lane_v2,10200,0,600172288,-2.188470708031673,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP9,map_b_split_lane_v2,10200,1,600172288,-2.188470708031673,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP9,map_b_split_lane_v2,10200,2,600172288,-2.188470708031673,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP9,map_b_split_lane_v2,10200,3,600172288,-2.188470708031673,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP9,map_b_split_lane_v2,10200,4,600172288,-2.188470708031673,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP9,map_b_split_lane_v2,10200,5,600172288,-2.188470708031673,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP9,map_b_split_lane_v2,10200,6,600172288,-2.188470708031673,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP9,map_b_split_lane_v2,10200,7,600172288,-2.188470708031673,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP9,map_b_split_lane_v2,10200,8,600172288,-2.188470708031673,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP9,map_b_split_lane_v2,10200,9,600172288,-2.188470708031673,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,11100,0,111002362,-1.841150360647589,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,11100,1,111002362,-1.841150360647589,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,11100,2,111002362,-1.841150360647589,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,11100,3,111002362,-1.841150360647589,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,11100,4,111002362,-1.841150360647589,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,11100,5,111002362,-1.841150360647589,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,11100,6,111002362,-1.841150360647589,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,11100,7,111002362,-1.841150360647589,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,11100,8,111002362,-1.841150360647589,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,11100,9,111002362,-1.841150360647589,1,123,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,11200,0,930041288,-0.9518514716473874,1,88,3,2,1,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,11200,1,930041288,-0.9518514716473874,1,88,3,2,1,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,11200,2,930041288,-0.9518514716473874,1,88,3,2,1,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,11200,3,930041288,-0.9518514716473874,1,88,3,2,1,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,11200,4,930041288,-0.9518514716473874,1,88,3,2,1,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,11200,5,930041288,-0.9518514716473874,1,88,3,2,1,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,11200,6,930041288,-0.9518514716473874,1,88,3,2,1,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,11200,7,930041288,-0.9518514716473874,1,88,3,2,1,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,11200,8,930041288,-0.9518514716473874,1,88,3,2,1,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,11200,9,930041288,-0.9518514716473874,1,88,3,2,1,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b,9100,0,1016020432,-2.0947583149536513,1,99,3,1,2,0,1,1,1.3855077979540584,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b,9100,1,1016020432,-2.0947583149536513,1,99,3,1,2,0,1,1,1.3855077979540584,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b,9100,2,1016020432,-2.0947583149536513,1,99,3,1,2,0,1,1,1.3855077979540584,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b,9100,3,1016020432,-2.0947583149536513,1,99,3,1,2,0,1,1,1.3855077979540584,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b,9100,4,1016020432,-2.0947583149536513,1,99,3,1,2,0,1,1,1.3855077979540584,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b,9100,5,1016020432,-2.0947583149536513,1,99,3,1,2,0,1,1,1.3855077979540584,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b,9100,6,1016020432,-2.0947583149536513,1,99,3,1,2,0,1,1,1.3855077979540584,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b,9100,7,1016020432,-2.0947583149536513,1,99,3,1,2,0,1,1,1.3855077979540584,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b,9100,8,1016020432,-2.0947583149536513,1,99,3,1,2,0,1,1,1.3855077979540584,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b,9100,9,1016020432,-2.0947583149536513,1,99,3,1,2,0,1,1,1.3855077979540584,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b_split_lane_v2,9200,0,223548000,-6.357723154796986,1,163,3,1,2,0,1,1,1.385489063028909,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b_split_lane_v2,9200,1,223548000,-6.357723154796986,1,163,3,1,2,0,1,1,1.385489063028909,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b_split_lane_v2,9200,2,223548000,-6.357723154796986,1,163,3,1,2,0,1,1,1.385489063028909,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b_split_lane_v2,9200,3,223548000,-6.357723154796986,1,163,3,1,2,0,1,1,1.385489063028909,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b_split_lane_v2,9200,4,223548000,-6.357723154796986,1,163,3,1,2,0,1,1,1.385489063028909,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b_split_lane_v2,9200,5,223548000,-6.357723154796986,1,163,3,1,2,0,1,1,1.385489063028909,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b_split_lane_v2,9200,6,223548000,-6.357723154796986,1,163,3,1,2,0,1,1,1.385489063028909,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b_split_lane_v2,9200,7,223548000,-6.357723154796986,1,163,3,1,2,0,1,1,1.385489063028909,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b_split_lane_v2,9200,8,223548000,-6.357723154796986,1,163,3,1,2,0,1,1,1.385489063028909,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP8,map_b_split_lane_v2,9200,9,223548000,-6.357723154796986,1,163,3,1,2,0,1,1,1.385489063028909,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b,10100,0,337479914,-0.11179999710293487,1,93,3,0,3,0,1,1,1.3857233998596028,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b,10100,1,337479914,-0.11179999710293487,1,93,3,0,3,0,1,1,1.3857233998596028,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b,10100,2,337479914,-0.11179999710293487,1,93,3,0,3,0,1,1,1.3857233998596028,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b,10100,3,337479914,-0.11179999710293487,1,93,3,0,3,0,1,1,1.3857233998596028,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b,10100,4,337479914,-0.11179999710293487,1,93,3,0,3,0,1,1,1.3857233998596028,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b,10100,5,337479914,-0.11179999710293487,1,93,3,0,3,0,1,1,1.3857233998596028,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b,10100,6,337479914,-0.11179999710293487,1,93,3,0,3,0,1,1,1.3857233998596028,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b,10100,7,337479914,-0.11179999710293487,1,93,3,0,3,0,1,1,1.3857233998596028,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b,10100,8,337479914,-0.11179999710293487,1,93,3,0,3,0,1,1,1.3857233998596028,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b,10100,9,337479914,-0.11179999710293487,1,93,3,0,3,0,1,1,1.3857233998596028,1,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b_split_lane_v2,10200,0,600172288,-8.057815434556687,1,171,3,1,2,0,1,1,1.3852798813267757,3,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b_split_lane_v2,10200,1,600172288,-8.057815434556687,1,171,3,1,2,0,1,1,1.3852798813267757,3,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b_split_lane_v2,10200,2,600172288,-8.057815434556687,1,171,3,1,2,0,1,1,1.3852798813267757,3,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b_split_lane_v2,10200,3,600172288,-8.057815434556687,1,171,3,1,2,0,1,1,1.3852798813267757,3,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b_split_lane_v2,10200,4,600172288,-8.057815434556687,1,171,3,1,2,0,1,1,1.3852798813267757,3,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b_split_lane_v2,10200,5,600172288,-8.057815434556687,1,171,3,1,2,0,1,1,1.3852798813267757,3,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b_split_lane_v2,10200,6,600172288,-8.057815434556687,1,171,3,1,2,0,1,1,1.3852798813267757,3,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b_split_lane_v2,10200,7,600172288,-8.057815434556687,1,171,3,1,2,0,1,1,1.3852798813267757,3,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b_split_lane_v2,10200,8,600172288,-8.057815434556687,1,171,3,1,2,0,1,1,1.3852798813267757,3,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP9,map_b_split_lane_v2,10200,9,600172288,-8.057815434556687,1,171,3,1,2,0,1,1,1.3852798813267757,3,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP10,map_b,11100,0,111002362,-1.841150360647589,1,123,3,0,3,0,1,1,1.3856902704006289,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP10,map_b,11100,1,111002362,-1.841150360647589,1,123,3,0,3,0,1,1,1.3856902704006289,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP10,map_b,11100,2,111002362,-1.841150360647589,1,123,3,0,3,0,1,1,1.3856902704006289,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP10,map_b,11100,3,111002362,-1.841150360647589,1,123,3,0,3,0,1,1,1.3856902704006289,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP10,map_b,11100,4,111002362,-1.841150360647589,1,123,3,0,3,0,1,1,1.3856902704006289,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
uniform_episode_fixed,uniform_z_episode_fixed,OP10,map_b,11100,5,111002362,-1.841150360647589,1,123,3,0,3,0,1,1,1.3856902704006289,2,checkpoints/2v2/final_v6i9-mapaware-router-feedforward-hardpool-refactor-r1-seed1-mechanism_2v2.zip
