first_capture_step,capture_latency,lost_after_leading,capture_conceded,opponent,eval_seed,blue_score,red_score,score_margin,win,loss,draw,terminated,episode_steps,tags_against,tags_for,cooldown_denials,captures_blue,captures_red,drops,pickups,tagged_while_carrying,ever_carried,carried_without_scoring,carry_steps,carry_frac,carrier_unescorted_frac,carrier_pressure_frac,mean_carrier_pressure,max_agents_forward,both_forward_frac,none_forward_frac,mean_team_separation,mean_formation_spread,blue_tagged_frac,cooldown_active_frac,trailing_frac,leading_frac,conceded_first,train_seed
26,26,0,0,OP8,9100023,2.0,0.0,2.0,1,0,0,True,240,17,10,49,2,0,4,6,5,1,0,35,0.14583333333333334,0.42857142857142855,0.8,0.1392017241035189,2,0.24583333333333332,0.5416666666666666,0.14020545825672645,0.043803319310973164,0.4083333333333333,0.5708333333333333,0.0,0.8916666666666667,0,2500001
,,0,0,OP8,9100024,0.0,0.0,0.0,0,0,1,True,240,17,9,35,0,0,4,4,3,1,1,7,0.029166666666666667,0.8571428571428571,0.5714285714285714,0.16439295985868999,2,0.1,0.43333333333333335,0.24503487869321058,0.06795171695600098,0.6166666666666667,0.625,0.0,0.0,0,2500001
116,116,0,0,OP8,9100025,1.0,0.0,1.0,1,0,0,True,240,17,6,52,1,0,5,6,7,1,0,27,0.1125,0.2222222222222222,0.7407407407407407,0.15122052930571414,2,0.2125,0.44583333333333336,0.20778547095445296,0.08385075794067234,0.5625,0.275,0.0,0.5166666666666667,0,2500001
238,238,0,0,OP8,9100026,1.0,0.0,1.0,1,0,0,True,240,18,6,52,1,0,6,7,6,1,0,28,0.11666666666666667,0.6428571428571429,0.8214285714285714,0.1300139216972249,2,0.11666666666666667,0.43333333333333335,0.25375238798248273,0.07007883796710909,0.65,0.36666666666666664,0.0,0.008333333333333333,0,2500001
203,203,0,0,OP8,9100027,1.0,0.0,1.0,1,0,0,True,240,18,12,65,1,0,6,7,6,1,0,32,0.13333333333333333,0.71875,0.875,0.1015843910863623,2,0.07916666666666666,0.45416666666666666,0.242687722404177,0.057955517763427146,0.5916666666666667,0.775,0.0,0.15416666666666667,0,2500001
155,155,0,0,OP8,9100028,1.0,0.0,1.0,1,0,0,True,240,18,7,86,1,0,5,6,5,1,0,29,0.12083333333333333,0.7241379310344828,0.9310344827586207,0.11173046470202248,2,0.07083333333333333,0.43333333333333335,0.2859254090270648,0.09761273063919967,0.6125,0.4791666666666667,0.0,0.3541666666666667,0,2500001
,,0,0,OP8,9100029,0.0,0.0,0.0,0,0,1,True,240,16,9,51,0,0,6,6,8,1,1,18,0.075,0.5,0.8888888888888888,0.10231788808272944,2,0.21666666666666667,0.525,0.18080326199221114,0.06874892508719009,0.4666666666666667,0.49166666666666664,0.0,0.0,0,2500001
30,30,0,0,OP9,9100000,2.0,0.0,2.0,1,0,0,True,240,16,10,69,2,0,6,8,9,1,0,48,0.2,0.4791666666666667,0.8958333333333334,0.12361353208931784,2,0.2,0.4125,0.22161987066889802,0.07103645109959492,0.5291666666666667,0.6041666666666666,0.0,0.875,0,2500001
67,67,0,1,OP9,9100001,2.0,2.0,0.0,0,0,1,True,240,17,8,63,2,2,6,8,10,1,0,46,0.19166666666666668,0.1956521739130435,0.8695652173913043,0.13198865780039973,2,0.22916666666666666,0.42083333333333334,0.1886809199427565,0.0521293775415567,0.5375,0.44583333333333336,0.0,0.18333333333333332,0,2500001
25,25,0,0,OP9,9100002,1.0,0.0,1.0,1,0,0,True,240,18,12,57,1,0,4,5,5,1,0,27,0.1125,0.14814814814814814,0.9259259259259259,0.11331501216800124,2,0.15416666666666667,0.3875,0.24433003440499307,0.06776044977171598,0.6083333333333333,0.6375,0.0,0.8958333333333334,0,2500001
100,100,0,1,OP9,9100003,2.0,2.0,0.0,0,0,1,True,240,15,7,62,2,2,6,8,7,1,0,45,0.1875,0.4444444444444444,0.8,0.1489505995478895,2,0.13333333333333333,0.5,0.19534177780151368,0.04780619385572512,0.4125,0.525,0.0125,0.14166666666666666,1,2500001
29,29,0,0,OP9,9100004,2.0,0.0,2.0,1,0,0,True,240,18,13,46,2,0,8,10,9,1,0,50,0.20833333333333334,0.56,0.94,0.11089275412261486,2,0.22083333333333333,0.4583333333333333,0.19300868781283498,0.05434361516784823,0.4708333333333333,0.7833333333333333,0.0,0.8791666666666667,0,2500001
28,28,0,0,OP9,9100005,2.0,0.0,2.0,1,0,0,True,240,16,12,51,2,0,9,11,10,1,0,51,0.2125,0.6078431372549019,0.6274509803921569,0.14214805688928156,2,0.17083333333333334,0.44166666666666665,0.2107476060433934,0.05164266488366896,0.4583333333333333,0.6041666666666666,0.0,0.8833333333333333,0,2500001
163,163,0,0,OP9,9100006,1.0,0.0,1.0,1,0,0,True,240,20,15,45,1,0,6,7,8,1,0,25,0.10416666666666667,0.16,0.92,0.0994230255484581,2,0.26666666666666666,0.42916666666666664,0.16708797451574356,0.04265181952684808,0.5791666666666667,0.7958333333333333,0.0,0.32083333333333336,0,2500001
,,0,0,OP9,9100007,0.0,0.0,0.0,0,0,1,True,240,17,7,45,0,0,10,10,12,1,1,35,0.14583333333333334,0.5142857142857142,0.8,0.12596374824643136,2,0.21666666666666667,0.3625,0.22263844281745454,0.06518511672717674,0.55,0.55,0.0,0.0,0,2500001
122,122,0,0,OP9,9100008,3.0,0.0,3.0,1,0,0,True,225,11,6,45,3,0,6,9,7,1,0,69,0.30666666666666664,0.37681159420289856,0.6811594202898551,0.16481062024831772,2,0.22666666666666666,0.4711111111111111,0.206560094770458,0.06127864788486881,0.4311111111111111,0.23555555555555555,0.0,0.4577777777777778,0,2500001
162,162,0,0,OP9,9100009,1.0,0.0,1.0,1,0,0,True,240,15,8,50,1,0,8,9,8,1,0,35,0.14583333333333334,0.7142857142857143,0.8857142857142857,0.11810261532664298,2,0.14583333333333334,0.4166666666666667,0.26467180051840844,0.0861286768399926,0.5916666666666667,0.5375,0.0,0.325,0,2500001
168,168,0,0,OP9,9100010,1.0,0.0,1.0,1,0,0,True,240,18,9,40,1,0,7,8,7,1,0,27,0.1125,0.6666666666666666,0.7037037037037037,0.13680719529037122,2,0.19166666666666668,0.39166666666666666,0.24508440794112782,0.07570990706911591,0.6125,0.6916666666666667,0.0,0.3,0,2500001
104,104,0,0,OP9,9100011,2.0,0.0,2.0,1,0,0,True,240,14,10,81,2,0,7,9,7,1,0,56,0.23333333333333334,0.5357142857142857,0.9107142857142857,0.12448540256757822,2,0.14583333333333334,0.44583333333333336,0.23977363863959908,0.08406732001991865,0.49583333333333335,0.5833333333333334,0.0,0.5666666666666667,0,2500001
,,0,0,OP9,9100012,0.0,0.0,0.0,0,0,1,True,240,16,9,59,0,0,10,10,10,1,1,23,0.09583333333333334,0.9130434782608695,0.9130434782608695,0.11538876091008601,2,0.0875,0.375,0.28147453592779736,0.08663853611797094,0.5958333333333333,0.6083333333333333,0.0,0.0,0,2500001
,,0,0,OP9,9100013,0.0,0.0,0.0,0,0,1,True,240,20,11,58,0,0,9,9,14,1,1,30,0.125,0.4666666666666667,0.9333333333333333,0.10716313607990742,2,0.2791666666666667,0.4166666666666667,0.18764458068956932,0.052993369288863806,0.5458333333333333,0.675,0.0,0.0,0,2500001
42,42,0,0,OP9,9100014,1.0,0.0,1.0,1,0,0,True,240,17,13,46,1,0,6,7,9,1,0,35,0.14583333333333334,0.2571428571428571,0.9428571428571428,0.10133148580789567,2,0.2375,0.45,0.18147258679382502,0.05256418523223753,0.5541666666666667,0.7208333333333333,0.0,0.825,0,2500001
49,49,0,0,OP9,9100015,1.0,0.0,1.0,1,0,0,True,240,16,12,54,1,0,5,6,6,1,0,28,0.11666666666666667,0.6785714285714286,0.6785714285714286,0.15425355798963988,2,0.09166666666666666,0.4583333333333333,0.2534362882530938,0.05735398271396359,0.5541666666666667,0.6583333333333333,0.0,0.7958333333333333,0,2500001
,,0,0,OP9,9100016,0.0,0.0,0.0,0,0,1,True,240,19,9,90,0,0,8,8,8,1,1,18,0.075,1.0,1.0,0.08499109227624205,2,0.04583333333333333,0.30833333333333335,0.32053969611103333,0.07553711972435243,0.775,0.5666666666666667,0.0,0.0,0,2500001
,,0,0,OP9,9100017,0.0,0.0,0.0,0,0,1,True,240,17,7,41,0,0,9,9,11,1,1,31,0.12916666666666668,0.3225806451612903,0.6451612903225806,0.19177863170062343,2,0.3458333333333333,0.3958333333333333,0.16728917960232745,0.05417992705521708,0.49583333333333335,0.5416666666666666,0.0,0.0,0,2500001
68,68,0,0,OP9,9100018,3.0,0.0,3.0,1,0,0,True,233,16,12,51,3,0,4,7,6,1,0,53,0.22746781115879827,0.22641509433962265,0.8490566037735849,0.12453846134385972,2,0.21030042918454936,0.463519313304721,0.17131029259685282,0.03737942665995722,0.5236051502145923,0.6351931330472103,0.0,0.7081545064377682,0,2500001
,,0,0,OP9,9100019,0.0,0.0,0.0,0,0,1,True,240,18,8,43,0,0,10,10,11,1,1,31,0.12916666666666668,0.5161290322580645,0.7741935483870968,0.12011966145327015,2,0.22083333333333333,0.37916666666666665,0.197714807279408,0.04410875732282875,0.55,0.6458333333333334,0.0,0.0,0,2500001
93,93,0,0,OP9,9100020,1.0,0.0,1.0,1,0,0,True,240,16,13,45,1,0,5,6,6,1,0,30,0.125,0.5333333333333333,0.9,0.1233961008489132,2,0.1875,0.4375,0.22765521324860552,0.08689416862277237,0.5708333333333333,0.8375,0.0,0.6125,0,2500001
159,159,0,1,OP9,9100021,1.0,1.0,0.0,0,0,1,True,240,17,14,44,1,1,5,6,6,1,0,26,0.10833333333333334,0.19230769230769232,0.8846153846153846,0.1171571072191,2,0.19583333333333333,0.48333333333333334,0.1892601982379953,0.06011874018046607,0.5791666666666667,0.8125,0.31666666666666665,0.0,1,2500001
147,147,0,0,OP9,9100022,2.0,0.0,2.0,1,0,0,True,240,19,14,63,2,0,7,9,11,1,0,51,0.2125,0.4117647058823529,0.7450980392156863,0.11816344552618616,2,0.21666666666666667,0.4375,0.1856976315844804,0.05489717536147509,0.49166666666666664,0.8208333333333333,0.0,0.3875,0,2500001
179,179,0,1,OP9,9100023,2.0,1.0,1.0,1,0,0,True,240,18,9,75,2,1,3,5,4,1,0,34,0.14166666666666666,0.4411764705882353,0.9705882352941176,0.10695274207083617,2,0.09583333333333334,0.39166666666666666,0.25213943297664326,0.05773909319589923,0.6916666666666667,0.6458333333333334,0.0,0.24166666666666667,0,2500001
34,34,0,1,OP9,9100024,1.0,1.0,0.0,0,0,1,True,240,16,6,71,1,1,7,8,6,1,0,32,0.13333333333333333,0.75,0.90625,0.10879853449296206,2,0.14583333333333334,0.39166666666666666,0.2573839709550763,0.06008448004801418,0.5166666666666667,0.37083333333333335,0.0,0.19166666666666668,0,2500001
30,30,0,0,OP9,9100025,1.0,0.0,1.0,1,0,0,True,240,19,9,60,1,0,9,10,10,1,0,39,0.1625,0.46153846153846156,0.8717948717948718,0.10423245892310753,2,0.17083333333333334,0.4166666666666667,0.22291949970337252,0.07188148618103393,0.55,0.6,0.0,0.875,0,2500001
98,98,0,0,OP9,9100026,2.0,0.0,2.0,1,0,0,True,240,18,11,56,2,0,7,9,13,1,0,52,0.21666666666666667,0.4807692307692308,0.6153846153846154,0.1341319321296536,2,0.25833333333333336,0.43333333333333335,0.18472566069103777,0.055511909033490764,0.4666666666666667,0.7166666666666667,0.0,0.5916666666666667,0,2500001
26,26,0,0,OP9,9100027,2.0,0.0,2.0,1,0,0,True,240,17,14,55,2,0,6,8,7,1,0,44,0.18333333333333332,0.29545454545454547,0.7954545454545454,0.12970498111099005,2,0.13333333333333333,0.3875,0.24233193582234283,0.050952269886132245,0.6083333333333333,0.8166666666666667,0.0,0.8916666666666667,0,2500001
232,232,0,0,OP9,9100028,1.0,0.0,1.0,1,0,0,True,240,16,7,50,1,0,5,6,7,1,0,37,0.15416666666666667,0.32432432432432434,0.7567567567567568,0.1346092201970719,2,0.25416666666666665,0.43333333333333335,0.2158610422940304,0.0798711809380014,0.525,0.5,0.0,0.03333333333333333,0,2500001
125,125,0,0,OP9,9100029,2.0,0.0,2.0,1,0,0,True,240,14,10,66,2,0,9,11,11,1,0,52,0.21666666666666667,0.5769230769230769,0.8076923076923077,0.14727825907847056,2,0.15416666666666667,0.4125,0.24358316967263818,0.0708519031536222,0.4583333333333333,0.6416666666666667,0.0,0.4791666666666667,0,2500001
30,30,0,0,OP10,9100000,1.0,0.0,1.0,1,0,0,True,240,16,9,57,1,0,6,7,7,1,0,38,0.15833333333333333,0.631578947368421,0.9473684210526315,0.11342290014420685,2,0.12083333333333333,0.4791666666666667,0.24791803785289326,0.07307233293812108,0.5375,0.6,0.0,0.875,0,2500001
138,138,0,1,OP10,9100001,2.0,1.0,1.0,1,0,0,True,240,15,7,48,2,1,4,6,5,1,0,44,0.18333333333333332,0.5454545454545454,0.7045454545454546,0.15583714013072578,2,0.075,0.5333333333333333,0.23120098581227164,0.054459469113256394,0.44583333333333336,0.375,0.0,0.425,0,2500001
200,200,0,0,OP10,9100002,1.0,0.0,1.0,1,0,0,True,240,18,8,56,1,0,7,8,8,1,0,41,0.17083333333333334,0.5121951219512195,0.7317073170731707,0.1364444306165707,2,0.225,0.43333333333333335,0.19015525989234447,0.057865335313908875,0.5166666666666667,0.5041666666666667,0.0,0.16666666666666666,0,2500001
113,113,0,1,OP10,9100003,2.0,1.0,1.0,1,0,0,True,240,12,4,30,2,1,5,7,5,1,0,42,0.175,0.3333333333333333,0.5,0.22299433162524587,2,0.14583333333333334,0.44583333333333336,0.23108775761599343,0.051365424903330376,0.4166666666666667,0.30833333333333335,0.0,0.5291666666666667,0,2500001
29,29,0,0,OP10,9100004,2.0,0.0,2.0,1,0,0,True,240,15,11,75,2,0,1,3,1,1,0,31,0.12916666666666668,0.4838709677419355,0.9032258064516129,0.10520450518496575,2,0.03333333333333333,0.5,0.293715492868796,0.0846679331882721,0.5333333333333333,0.6958333333333333,0.0,0.8791666666666667,0,2500001
78,78,0,0,OP10,9100005,1.0,0.0,1.0,1,0,0,True,240,16,7,43,1,0,4,5,5,1,0,26,0.10833333333333334,0.5384615384615384,0.8076923076923077,0.14308005213164365,2,0.14166666666666666,0.5125,0.20876646107062696,0.04512655379524707,0.5,0.5125,0.0,0.675,0,2500001
82,82,0,0,OP10,9100006,1.0,0.0,1.0,1,0,0,True,240,13,4,27,1,0,5,6,6,1,0,32,0.13333333333333333,0.5,0.6875,0.16742637858260423,2,0.07916666666666666,0.5,0.2268777556795006,0.06192024540954624,0.45416666666666666,0.22916666666666666,0.0,0.6583333333333333,0,2500001
,,0,0,OP10,9100007,0.0,0.0,0.0,0,0,1,True,240,17,2,49,0,0,7,7,7,1,1,16,0.06666666666666667,0.5625,0.375,0.26276830420829356,2,0.15416666666666667,0.3625,0.23794737290591,0.07220645999574724,0.6083333333333333,0.16666666666666666,0.0,0.0,0,2500001
46,46,0,0,OP10,9100008,2.0,0.0,2.0,1,0,0,True,240,12,8,24,2,0,5,7,6,1,0,50,0.20833333333333334,0.5,0.66,0.1894844638556242,2,0.17916666666666667,0.5291666666666667,0.20127287901317079,0.062362604598213994,0.36666666666666664,0.43333333333333335,0.0,0.8083333333333333,0,2500001
,,0,0,OP10,9100009,0.0,0.0,0.0,0,0,1,True,240,15,4,22,0,0,6,6,6,1,1,22,0.09166666666666666,0.36363636363636365,0.4090909090909091,0.2264246166768399,2,0.19583333333333333,0.5333333333333333,0.20620584002075096,0.07655843332201281,0.42083333333333334,0.35,0.0,0.0,0,2500001
,,0,0,OP10,9100010,0.0,0.0,0.0,0,0,1,True,240,16,4,18,0,0,4,4,5,1,1,11,0.04583333333333333,0.36363636363636365,0.6363636363636364,0.1407105787233873,2,0.10416666666666667,0.5333333333333333,0.22166175274178385,0.06412781405512456,0.5291666666666667,0.35,0.0,0.0,0,2500001
44,44,0,0,OP10,9100011,2.0,0.0,2.0,1,0,0,True,240,12,10,51,2,0,4,6,5,1,0,37,0.15416666666666667,0.5135135135135135,0.8648648648648649,0.11526788841630961,2,0.12916666666666668,0.5958333333333333,0.19375632603963217,0.0665060082917383,0.3541666666666667,0.625,0.0,0.8166666666666667,0,2500001
,,0,0,OP10,9100012,0.0,0.0,0.0,0,0,1,True,240,19,4,41,0,0,4,4,4,1,1,12,0.05,0.4166666666666667,0.8333333333333334,0.1146762886395057,2,0.125,0.42083333333333334,0.24119254268395404,0.08244534730711166,0.6291666666666667,0.35,0.0,0.0,0,2500001
42,42,0,1,OP10,9100013,1.0,1.0,0.0,0,0,1,True,240,15,6,54,1,1,6,7,6,1,0,28,0.11666666666666667,0.6428571428571429,0.6428571428571429,0.17957728316209146,2,0.041666666666666664,0.42916666666666664,0.27558681573718785,0.0526843653814467,0.5708333333333333,0.3625,0.0,0.04583333333333333,0,2500001
127,127,0,0,OP10,9100014,1.0,0.0,1.0,1,0,0,True,240,16,11,43,1,0,3,4,4,1,0,20,0.08333333333333333,0.2,0.85,0.1399773122742772,2,0.16666666666666666,0.5791666666666667,0.1939835748790453,0.07617944723836748,0.5,0.6041666666666666,0.0,0.4708333333333333,0,2500001
78,78,0,0,OP10,9100015,1.0,0.0,1.0,1,0,0,True,240,17,7,59,1,0,3,4,5,1,0,21,0.0875,0.14285714285714285,1.0,0.10461957965578352,2,0.08333333333333333,0.45416666666666666,0.24993843045085667,0.06255208604367606,0.6166666666666667,0.3875,0.0,0.675,0,2500001
,,0,0,OP10,9100016,0.0,0.0,0.0,0,0,1,True,240,14,8,19,0,0,3,3,4,1,1,10,0.041666666666666664,0.4,0.5,0.220470904558897,2,0.18333333333333332,0.55,0.208267576356108,0.0823447219292575,0.4625,0.44166666666666665,0.0,0.0,0,2500001
,,0,0,OP10,9100017,0.0,0.0,0.0,0,0,1,True,240,14,1,29,0,0,10,10,11,1,1,26,0.10833333333333334,0.5,0.5,0.19670581273161447,2,0.17916666666666667,0.4708333333333333,0.22501166501703362,0.05576051557897396,0.49583333333333335,0.0875,0.0,0.0,0,2500001
43,43,0,0,OP10,9100018,2.0,0.0,2.0,1,0,0,True,240,15,8,35,2,0,4,6,4,1,0,37,0.15416666666666667,0.21621621621621623,0.7567567567567568,0.13863950907378583,2,0.2,0.5041666666666667,0.18012897013686596,0.057505093741626,0.45416666666666666,0.5583333333333333,0.0,0.8208333333333333,0,2500001
126,126,0,0,OP10,9100019,1.0,0.0,1.0,1,0,0,True,240,17,4,43,1,0,5,6,10,1,0,39,0.1625,0.1282051282051282,0.5641025641025641,0.20987356329957643,2,0.20833333333333334,0.49166666666666664,0.1961769945298632,0.055213587053852584,0.49583333333333335,0.2833333333333333,0.0,0.475,0,2500001
,,0,0,OP10,9100020,0.0,0.0,0.0,0,0,1,True,240,16,9,30,0,0,4,4,5,1,1,7,0.029166666666666667,0.7142857142857143,1.0,0.06774976210934776,2,0.1,0.4791666666666667,0.26218924671411514,0.09155517187367271,0.6,0.7083333333333334,0.0,0.0,0,2500001
142,142,0,0,OP10,9100021,1.0,0.0,1.0,1,0,0,True,240,12,10,33,1,0,3,4,4,1,0,23,0.09583333333333334,0.30434782608695654,0.9130434782608695,0.11207096975134767,2,0.20416666666666666,0.5958333333333333,0.127478032403936,0.04575904351331701,0.36666666666666664,0.5791666666666667,0.0,0.4083333333333333,0,2500001
239,239,0,0,OP10,9100022,1.0,0.0,1.0,1,0,0,True,240,12,11,45,1,0,4,5,4,1,0,19,0.07916666666666666,0.7368421052631579,1.0,0.08983195671125462,2,0.0375,0.6083333333333333,0.2563058979809284,0.08116637749529522,0.4583333333333333,0.7166666666666667,0.0,0.004166666666666667,0,2500001
28,28,0,0,OP10,9100023,1.0,0.0,1.0,1,0,0,True,240,13,4,54,1,0,3,4,3,1,0,26,0.10833333333333334,0.6538461538461539,0.6923076923076923,0.13089478015899658,2,0.008333333333333333,0.55,0.29639891600236296,0.09535300538959746,0.475,0.3333333333333333,0.0,0.8833333333333333,0,2500001
32,32,0,0,OP10,9100024,1.0,0.0,1.0,1,0,0,True,240,14,5,56,1,0,8,9,9,1,0,44,0.18333333333333332,0.5681818181818182,0.6818181818181818,0.1482731799849055,2,0.1875,0.5,0.20958936913715054,0.052861767137558975,0.39166666666666666,0.3375,0.0,0.8666666666666667,0,2500001
,,0,0,OP10,9100025,0.0,0.0,0.0,0,0,1,True,240,13,2,19,0,0,7,7,6,1,1,22,0.09166666666666666,0.6363636363636364,0.36363636363636365,0.2176263676109639,2,0.13333333333333333,0.55,0.21454589186857145,0.06881578177089978,0.4041666666666667,0.14583333333333334,0.0,0.0,0,2500001
93,93,0,1,OP10,9100026,1.0,1.0,0.0,0,0,1,True,240,15,8,54,1,1,7,8,9,1,0,27,0.1125,0.2962962962962963,0.9259259259259259,0.11301750013673748,2,0.21666666666666667,0.4583333333333333,0.20912022731887797,0.07001899821237506,0.5083333333333333,0.6083333333333333,0.0,0.07916666666666666,0,2500001
45,45,0,1,OP10,9100027,2.0,1.0,1.0,1,0,0,True,240,16,8,40,2,1,3,5,3,1,0,35,0.14583333333333334,0.6285714285714286,0.5714285714285714,0.19686599937932833,2,0.075,0.425,0.22327757379971444,0.05999253847946117,0.4791666666666667,0.45,0.0,0.24166666666666667,0,2500001
,,0,0,OP10,9100028,0.0,0.0,0.0,0,0,1,True,240,16,1,27,0,0,8,8,11,1,1,28,0.11666666666666667,0.17857142857142858,0.5714285714285714,0.19288715600435222,2,0.26666666666666666,0.48333333333333334,0.18049267600290478,0.06986750471739166,0.4708333333333333,0.0875,0.0,0.0,0,2500001
42,42,0,0,OP10,9100029,1.0,0.0,1.0,1,0,0,True,240,16,5,78,1,0,6,7,7,1,0,31,0.12916666666666668,0.6451612903225806,0.6451612903225806,0.19098586589097977,2,0.06666666666666667,0.4375,0.2703555499203503,0.05563328812325684,0.5333333333333333,0.3541666666666667,0.0,0.825,0,2500001
30,30,0,0,OP11,9100000,2.0,0.0,2.0,1,0,0,True,240,15,11,48,2,0,3,5,6,1,0,35,0.14583333333333334,0.05714285714285714,1.0,0.09742764798658235,2,0.2708333333333333,0.5416666666666666,0.1597524711706986,0.06980445969699454,0.48333333333333334,0.5833333333333334,0.0,0.875,0,2500001
110,110,0,0,OP11,9100001,2.0,0.0,2.0,1,0,0,True,240,12,11,46,2,0,3,5,6,1,0,35,0.14583333333333334,0.4,0.7714285714285715,0.10898269276533808,2,0.19166666666666668,0.5583333333333333,0.17282571991284687,0.04758000333191982,0.425,0.675,0.0,0.5416666666666666,0,2500001
33,33,0,0,OP11,9100002,2.0,0.0,2.0,1,0,0,True,240,16,10,54,2,0,3,5,4,1,0,38,0.15833333333333333,0.3157894736842105,0.7368421052631579,0.14448287357625209,2,0.20416666666666666,0.4791666666666667,0.18124736664661517,0.0406106298673573,0.4666666666666667,0.6166666666666667,0.0,0.8625,0,2500001
69,69,0,0,OP11,9100003,3.0,0.0,3.0,1,0,0,True,176,7,8,41,3,0,0,3,1,1,0,44,0.25,0.2727272727272727,0.6818181818181818,0.15645209987732497,2,0.09090909090909091,0.5511363636363636,0.21433072587983173,0.057741498575772064,0.2897727272727273,0.6875,0.0,0.6079545454545454,0,2500001
29,29,0,0,OP11,9100004,2.0,0.0,2.0,1,0,0,True,240,17,12,48,2,0,3,5,5,1,0,35,0.14583333333333334,0.2857142857142857,0.8285714285714286,0.12706240734883717,2,0.16666666666666666,0.5166666666666667,0.20216743991089364,0.05733673468469836,0.4875,0.7541666666666667,0.0,0.8791666666666667,0,2500001
96,96,0,0,OP11,9100005,3.0,0.0,3.0,1,0,0,True,181,9,10,53,3,0,1,4,3,1,0,44,0.2430939226519337,0.022727272727272728,0.9545454545454546,0.09876119540157643,2,0.19889502762430938,0.5580110497237569,0.16677438296912783,0.05803580720129809,0.43646408839779005,0.7071823204419889,0.0,0.4696132596685083,0,2500001
75,75,0,0,OP11,9100006,2.0,0.0,2.0,1,0,0,True,240,16,4,69,2,0,4,6,5,1,0,47,0.19583333333333333,0.3829787234042553,0.8085106382978723,0.13245173297980997,2,0.1375,0.3458333333333333,0.24900098074382793,0.057477651812466016,0.6083333333333333,0.2833333333333333,0.0,0.6875,0,2500001
55,55,0,0,OP11,9100007,3.0,0.0,3.0,1,0,0,True,161,5,8,9,3,0,1,4,2,1,0,44,0.2732919254658385,0.18181818181818182,0.75,0.16125100453130223,2,0.16770186335403728,0.6459627329192547,0.13271598874226861,0.037166653658296016,0.2608695652173913,0.639751552795031,0.0,0.6583850931677019,0,2500001
32,32,0,0,OP11,9100008,2.0,0.0,2.0,1,0,0,True,240,13,9,56,2,0,4,6,4,1,0,39,0.1625,0.46153846153846156,0.717948717948718,0.14399771296825165,2,0.1,0.5333333333333333,0.22993402891637135,0.06485876674826917,0.4666666666666667,0.6375,0.0,0.8666666666666667,0,2500001
27,27,0,0,OP11,9100009,3.0,0.0,3.0,1,0,0,True,218,11,8,39,3,0,1,4,2,1,0,45,0.20642201834862386,0.4444444444444444,0.8666666666666667,0.12893186832467715,2,0.0963302752293578,0.5642201834862385,0.2279876517217367,0.07703116972510994,0.44954128440366975,0.5642201834862385,0.0,0.8761467889908257,0,2500001
,,0,0,OP11,9100010,0.0,0.0,0.0,0,0,1,True,240,19,6,40,0,0,4,4,5,1,1,10,0.041666666666666664,0.6,1.0,0.08354845978319644,2,0.1125,0.5166666666666667,0.22164790580670038,0.07628557065569717,0.6,0.44583333333333336,0.0,0.0,0,2500001
31,31,0,0,OP11,9100011,2.0,0.0,2.0,1,0,0,True,240,14,10,49,2,0,3,5,4,1,0,34,0.14166666666666666,0.5882352941176471,0.9411764705882353,0.10295251000891714,2,0.09166666666666666,0.6291666666666667,0.2170994732994586,0.06826958673918852,0.4125,0.625,0.0,0.8708333333333333,0,2500001
66,66,0,0,OP11,9100012,2.0,0.0,2.0,1,0,0,True,240,13,12,47,2,0,3,5,2,1,0,41,0.17083333333333334,0.5121951219512195,0.9024390243902439,0.12315923838717181,2,0.1375,0.5333333333333333,0.2108935539921125,0.07630491330443571,0.4041666666666667,0.7041666666666667,0.0,0.725,0,2500001
28,28,0,1,OP11,9100013,3.0,1.0,2.0,1,0,0,True,170,6,9,34,3,1,1,4,2,1,0,48,0.2823529411764706,0.25,0.9166666666666666,0.12341725073444347,2,0.13529411764705881,0.6235294117647059,0.15167985467568917,0.05681754890322148,0.2411764705882353,0.6294117647058823,0.0,0.8352941176470589,0,2500001
76,76,0,0,OP11,9100014,1.0,0.0,1.0,1,0,0,True,240,14,8,69,1,0,3,4,3,1,0,34,0.14166666666666666,0.6470588235294118,0.9705882352941176,0.1184828773360042,2,0.06666666666666667,0.5541666666666667,0.21694899792782962,0.07622266986794178,0.4666666666666667,0.38333333333333336,0.0,0.6833333333333333,0,2500001
97,97,0,0,OP11,9100015,2.0,0.0,2.0,1,0,0,True,240,18,10,65,2,0,2,4,5,1,0,35,0.14583333333333334,0.22857142857142856,1.0,0.10315458018864904,2,0.20833333333333334,0.5375,0.158199831781288,0.054322714737281785,0.5125,0.5666666666666667,0.0,0.5958333333333333,0,2500001
31,31,0,0,OP11,9100016,2.0,0.0,2.0,1,0,0,True,240,14,10,64,2,0,2,4,3,1,0,36,0.15,0.3055555555555556,0.8055555555555556,0.12726328087349734,2,0.11666666666666667,0.5,0.2227229088389625,0.06473965521120893,0.5208333333333334,0.6666666666666666,0.0,0.8708333333333333,0,2500001
41,41,0,0,OP11,9100017,3.0,0.0,3.0,1,0,0,True,157,6,7,23,3,0,0,3,0,1,0,48,0.3057324840764331,0.14583333333333334,0.625,0.17918145245251557,2,0.2802547770700637,0.554140127388535,0.13754362368564696,0.06241241853241512,0.2929936305732484,0.4840764331210191,0.0,0.7388535031847133,0,2500001
