epoch,train_kl_A,train_kl_B,holdout_agree_z0_vs_piA,holdout_agree_z1_vs_piB,holdout_teacher_argmax_disagreement,holdout_kl_A,holdout_kl_B,holdout_student_z0_z1_jsd,holdout_teacher_A_B_jsd
1,0.6451538658549643,0.29700776297821957,0.8324182567825363,0.9499969312174636,0.2775949252589935,0.2881050754086075,0.0884024505159642,0.10484075781939349,0.17903920535855075
2,0.21507343076742613,0.08715391910483694,0.8629564227973825,0.9649588716895846,0.2775949252589935,0.17960867586830617,0.05974252887728981,0.14179546015851588,0.17903920535855075
3,0.14433062210296974,0.0689100039183584,0.8882070459952944,0.9615705109265611,0.2775949252589935,0.11910658119859321,0.05981705406246595,0.13805431176675412,0.17903920535855075
4,0.11021629052284436,0.05950589216927178,0.8969856335992908,0.9658861463101067,0.2775949252589935,0.0995805915394151,0.05060075972805411,0.14001916108052442,0.17903920535855075
5,0.08970100674619022,0.05528307543733181,0.9091690680749581,0.9643610721842854,0.2775949252589935,0.08221944384627776,0.051207456227241405,0.14518871763735258,0.17903920535855075
6,0.07694868227610221,0.05256561699331316,0.9099961910266638,0.9665875849807852,0.2775949252589935,0.07392208400431174,0.047035527524525035,0.14383656340496984,0.17903920535855075
7,0.06787730215324296,0.05059823998783389,0.9189086099846028,0.9661897807923975,0.2775949252589935,0.0631972150178131,0.05063439371470114,0.14348376114221373,0.17903920535855075
8,0.06254118722346094,0.0489767272120867,0.9197876970842593,0.9699598235658003,0.2775949252589935,0.0611559627438997,0.04656136118665686,0.14564482027122005,0.17903920535855075
9,0.05795331655913948,0.04785445485359583,0.9194461959939132,0.9704230026936538,0.2775949252589935,0.05772543497399442,0.04490276296580319,0.1405124457859225,0.17903920535855075
10,0.055322569054670825,0.046709037903282374,0.9263194698723788,0.9664316798408356,0.2775949252589935,0.053070154745132866,0.04906945210487891,0.14429426684282862,0.17903920535855075
11,0.053265664662815564,0.04591964904823874,0.9257877924564725,0.9705605545112044,0.2775949252589935,0.05187546935773519,0.04528315769991263,0.14733075923296282,0.17903920535855075
12,0.0502334768191362,0.04554706321567552,0.9252864547646614,0.9721053919868967,0.2775949252589935,0.05297156289532278,0.04180757190089246,0.14681971768855107,0.17903920535855075
13,0.048921350007637955,0.0446670680728733,0.9196363602210526,0.9790635827608436,0.2775949252589935,0.05312850387991652,0.04025259894038435,0.14817981243097322,0.17903920535855075
14,0.04747046603478937,0.04450903772416278,0.928460022411387,0.9736287553996454,0.2775949252589935,0.04923753155012219,0.04263909642061938,0.14691239528853783,0.17903920535855075
15,0.046070816329656504,0.04408822103570669,0.9305548495849336,0.967704453065525,0.2775949252589935,0.04737745939471808,0.043605133004778605,0.1441310554385113,0.17903920535855075
16,0.04505482962370938,0.04351361433410237,0.9355451599583007,0.9686784747522749,0.2775949252589935,0.04498128796834527,0.04382897571489935,0.14423949565298105,0.17903920535855075
17,0.044345870884692565,0.04329978502713717,0.9313739662618125,0.9726671435412069,0.2775949252589935,0.045757726744944764,0.04140087217998085,0.14177609609728054,0.17903920535855075
18,0.04343955685249251,0.04297650318879347,0.9351575339286026,0.9715988605589679,0.2775949252589935,0.04509572189757433,0.04179199196260159,0.14125420684484463,0.17903920535855075
19,0.042843436249173604,0.0424916346071877,0.9352790394187227,0.9721024423267153,0.2775949252589935,0.04402930974797324,0.04138831914250012,0.1437992002057725,0.17903920535855075
20,0.041853650194457456,0.04219799689375437,0.9363626527119755,0.9689457471411991,0.2775949252589935,0.04302143907970804,0.04262577126097512,0.146450430136689,0.17903920535855075
