checkpoint,opponent,latent_z,map,episode_index,cell_seed,episode_seed,success,blue_score,red_score,steps,return,zone_coverage,collision_free,win_margin,time_to_first_score,mean_inter_robot_dist,episode_start_phase,fixed_latent_id,outcome,collisions_per_episode,collision_events_per_episode,obstacle_collision_events_per_episode,blue_stuck_steps,red_stuck_steps,blue_blocked_movement_events,blue_obstacle_collision_events,blue_route_switches,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,blue_upper_lane_steps,blue_lower_lane_steps,blue_neutral_lane_steps,blue_movement_attempts,blue_successful_movement_steps,blue_repeated_blocked_movement_events,near_misses_per_episode,decision_steps,reward_total,reward_sparse_points,reward_offense,behavior_team_spread,behavior_num_attackers,behavior_num_defenders,behavior_num_go_to,behavior_carrier_escort_count,behavior_nearest_blue_to_carrier,behavior_nearest_blue_to_enemy_carrier,behavior_n_intercept_near_enemy_carrier,behavior_avg_blue_to_enemy_flag,behavior_avg_blue_to_own_flag,behavior_intercept_pressure,behavior_defense_pressure,behavior_attack_defense_ratio,coord_pairwise_head0_pearson_mean,coord_head0_team_agreement_rate,coord_full_action_team_agreement_rate,coord_trajectory_steps,strategy_switches,strategy_switch_rate,strategy_resamples,strategy_resample_rate,strategy_unique_count,strategy_entropy_mean,strategy_dominant,strategy_occupancy_0,strategy_occupancy_1,strategy_occupancy_2,strategy_occupancy_3,strategy_phase_blue_attack_occupancy_0,strategy_phase_blue_attack_occupancy_1,strategy_phase_blue_attack_occupancy_2,strategy_phase_blue_attack_occupancy_3,strategy_phase_blue_defense_occupancy_0,strategy_phase_blue_defense_occupancy_1,strategy_phase_blue_defense_occupancy_2,strategy_phase_blue_defense_occupancy_3,strategy_phase_neutral_occupancy_0,strategy_phase_neutral_occupancy_1,strategy_phase_neutral_occupancy_2,strategy_phase_neutral_occupancy_3,strategy_phase_both_flags_occupancy_0,strategy_phase_both_flags_occupancy_1,strategy_phase_both_flags_occupancy_2,strategy_phase_both_flags_occupancy_3
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,1,map_b_split_lane,31,1,32,1,3,2,131,-4.619145152712008,0.5600000023841858,1,1,62.0,5.895100600846851,neutral,1,win,0,0,3,0,0,0,0,1,1,5,0,3,0,4,8,90,164,262,262,0,86,131,0.6129064559936523,100.0,0.7062499523162842,0.0633654945480232,1.534351145038168,0.46564885496183206,0.0,0.44274809160305345,0.8397300253899498,1.051320250252731,0.3282442748091603,0.20576021538777206,0.2848064276524855,0.839788742192829,0.7990227368951753,0.767175572519084,-0.27899082589437585,0.5343511450381679,0.5343511450381679,131.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,0,1,1,1,3,2,108,-2.789102524460759,0.5600000023841858,1,1,39.0,5.659030490451389,neutral,2,win,0,0,0,0,0,0,0,1,1,3,0,3,0,3,6,69,141,216,216,0,54,108,0.6195858716964722,100.0,0.7493749856948853,0.0604389276596959,1.4722222222222223,0.49074074074074076,0.037037037037037035,0.42592592592592593,0.7646875863170458,0.9396485298596047,0.5555555555555556,0.18551429065323813,0.24980646896141548,0.8560680973309057,0.8632582105972149,0.7453703703703703,-0.24723205294145525,0.4722222222222222,0.4722222222222222,108.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,1,1,2,1,3,2,100,-2.4393104233022314,0.6399999856948853,1,1,34.0,5.8589849853515625,neutral,2,win,0,0,1,0,0,0,0,1,1,3,0,3,0,3,9,69,122,200,200,0,21,100,0.6219627857208252,100.0,0.7643749713897705,0.07266763338819146,1.46,0.46,0.08,0.54,0.7415696118585765,0.9951586240902544,0.4,0.18904623716138302,0.2864458888024092,0.8548192721605301,0.8277552700042725,0.75,-0.16564728911227009,0.46,0.46,100.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,2,1,3,1,3,2,102,-2.4974613998492714,0.5199999809265137,1,1,32.0,5.6324199601715685,neutral,2,win,0,0,0,0,0,0,0,1,1,2,0,3,0,4,5,71,128,204,204,0,38,102,0.3383236229419708,0.0,0.2606250047683716,0.055932815798430464,1.4705882352941178,0.49019607843137253,0.0392156862745098,0.5294117647058824,0.7536657697283754,0.8846660655210999,0.5784313725490197,0.18951738074275792,0.2578083851612082,0.8507108314364564,0.8471970575697282,0.7450980392156863,-0.18651417445427948,0.47058823529411764,0.47058823529411764,102.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,3,1,4,1,3,2,102,-1.864158728159964,0.6399999856948853,1,1,32.0,7.491203158509498,neutral,2,win,0,0,3,0,0,0,0,4,3,1,2,1,1,2,50,24,130,204,204,0,20,102,0.6213438510894775,100.0,0.7606250047683716,0.06642623988034971,1.4509803921568627,0.5490196078431373,0.0,0.5490196078431373,0.7147021814085105,1.0112995628048391,0.22549019607843138,0.17045832387007334,0.28515072590580176,0.8562819648022745,0.8497849609337601,0.7254901960784313,-0.3609790004135605,0.45098039215686275,0.45098039215686275,102.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,4,1,5,1,3,2,108,-1.5005676709261024,0.5999999642372131,1,1,38.0,8.656842832212094,neutral,2,win,0,0,6,0,0,1,1,1,1,2,0,3,0,0,5,31,180,145,144,0,15,108,0.6198335886001587,100.0,0.7493749856948853,0.14149121791814212,0.48148148148148145,1.4444444444444444,0.037037037037037035,0.1574074074074074,0.9130360458253158,1.0135824726894498,0.32407407407407407,0.3011744033579749,0.2089135568002584,0.8195677498976389,0.804301870641885,0.25462962962962965,0.06722894840191357,0.4537037037037037,0.4537037037037037,108.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,5,1,6,1,3,2,104,-2.0181123910006136,0.6800000071525574,1,1,33.0,6.162158672626202,neutral,2,win,0,0,0,0,0,0,0,2,2,0,1,2,1,4,36,44,128,208,208,0,28,104,0.5890889763832092,100.0,0.7568749785423279,0.04939147932992245,1.4615384615384615,0.5384615384615384,0.0,0.5384615384615384,0.7269082955586222,0.9595710296327105,0.49038461538461536,0.1788334138960076,0.2598968935557283,0.8500206304284242,0.84822195653732,0.7307692307692307,-0.35134258986372685,0.46153846153846156,0.46153846153846156,104.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,6,1,7,1,3,2,108,-3.4774334620160516,0.6399999856948853,0,1,32.0,5.348097624602141,neutral,2,win,1,1,2,0,0,0,1,1,1,1,0,3,0,5,6,71,139,216,216,0,51,108,0.58784419298172,100.0,0.7493749856948853,0.08256956571885557,1.4537037037037037,0.5092592592592593,0.037037037037037035,0.4537037037037037,0.7582140433671022,0.8819963183874885,0.75,0.1857089457895469,0.22912488536288342,0.8741581870449914,0.8627124169358501,0.7361111111111112,-0.26128148646750754,0.4537037037037037,0.4537037037037037,108.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,7,1,8,1,3,1,99,-2.212631663715001,0.4399999976158142,1,2,33.0,6.142536201862374,neutral,2,win,0,0,1,0,0,0,1,0,0,5,0,3,0,2,0,82,116,198,198,0,36,99,0.6087902188301086,100.0,0.7270839214324951,0.07976399677231757,1.4242424242424243,0.5454545454545454,0.0,0.3939393939393939,0.7727015279797893,0.9660566163559755,0.31313131313131315,0.20617916900664568,0.29414540634612846,0.8696703477339311,0.8487248119681773,0.7121212121212122,-0.40730913971345806,0.45454545454545453,0.45454545454545453,99.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,8,1,9,1,3,2,116,-2.764450363814831,0.35999998450279236,1,1,33.0,5.383924813106142,neutral,2,win,0,0,2,0,0,0,0,0,0,4,0,3,0,4,0,93,139,232,232,0,43,116,0.6172760725021362,100.0,0.734375,0.05000329221566689,1.456896551724138,0.5431034482758621,0.0,0.4827586206896552,0.742553470784734,0.9176282846079818,0.646551724137931,0.18411252176356985,0.23016851838549662,0.8638710338493873,0.8272546190640022,0.728448275862069,-0.36783473326834365,0.45689655172413796,0.45689655172413796,116.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,9,1,10,1,3,2,101,-2.0606126163329463,0.3999999761581421,1,1,32.0,5.302453371557859,neutral,2,win,0,0,4,0,0,0,1,0,0,2,0,3,0,5,0,75,127,202,202,0,55,101,0.6216104030609131,100.0,0.762499988079071,0.052478563427777576,1.4257425742574257,0.49504950495049505,0.039603960396039604,0.5346534653465347,0.7477873474875889,0.923135132187664,0.6039603960396039,0.1895106422097081,0.2543412496400352,0.8541590600910753,0.8390306275669891,0.7376237623762376,-0.2391058450592856,0.43564356435643564,0.43564356435643564,101.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,10,1,11,1,3,2,100,-2.6277107442438137,0.6399999856948853,0,1,34.0,5.218555908203125,neutral,2,win,1,1,2,0,0,0,1,2,2,2,0,3,0,3,18,61,121,200,200,0,68,100,0.6219384670257568,100.0,0.7643749713897705,0.04146397413685918,1.44,0.53,0.0,0.53,0.7465557171776891,0.9504253748431801,0.58,0.1908431694470346,0.25890007864683867,0.8468600088357925,0.8254946368932724,0.735,-0.30243245529333984,0.44,0.44,100.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,11,1,12,0,2,3,138,-5.123447322403081,0.6800000071525574,1,-1,34.0,8.73314898947011,neutral,2,loss,0,0,4,0,0,3,0,0,0,2,0,3,1,2,6,51,219,222,219,0,12,138,-0.5747748017311096,-100.0,-0.4681635797023773,0.1567971058851243,0.572463768115942,1.2391304347826086,0.18115942028985507,0.07246376811594203,1.0166946102635583,0.8710692703345979,0.4927536231884058,0.3276728699726147,0.19179420817670398,0.8063894182011702,0.8516914412595223,0.3351449275362319,-0.4906265301676605,0.2536231884057971,0.2536231884057971,138.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,12,1,13,1,3,2,106,-1.9236356915498618,0.35999998450279236,1,1,34.0,6.235055023769163,neutral,2,win,0,0,2,0,0,0,0,0,0,4,0,3,0,3,0,74,138,212,212,0,62,106,0.5885009765625,100.0,0.7531249523162842,0.031345503352020146,1.471698113207547,0.49056603773584906,0.03773584905660377,0.5283018867924528,0.740658692664133,0.9906310702691663,0.41509433962264153,0.18265528151027435,0.2827683475290267,0.8463514334750626,0.8483228025571355,0.7452830188679245,-0.24415708031069752,0.4716981132075472,0.4716981132075472,106.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,13,1,14,1,3,2,97,-2.5256658587313723,0.4399999976158142,0,1,33.0,5.737798631805735,neutral,2,win,2,2,2,0,0,0,1,0,0,4,0,3,0,3,0,77,117,194,194,0,43,97,0.6227954030036926,100.0,0.7699999809265137,0.06862747828600947,1.3711340206185567,0.5670103092783505,0.0,0.4329896907216495,0.7188526607435388,0.8733475761699308,0.6185567010309279,0.19200721667292192,0.2560875092815493,0.8678069802903637,0.8542957926533886,0.7010309278350515,-0.3641908190556942,0.4020618556701031,0.4020618556701031,97.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,14,1,15,1,3,2,107,-2.057336593599757,0.35999998450279236,0,1,33.0,6.645595087069217,neutral,2,win,1,1,0,0,0,0,0,0,0,4,0,3,0,5,0,71,143,214,214,0,33,107,0.6139192581176758,100.0,0.7106372117996216,0.049731262898612245,1.3925233644859814,0.48598130841121495,0.037383177570093455,0.514018691588785,0.7562060647200202,0.8435401060383454,0.308411214953271,0.19352538528564933,0.265510925448665,0.8486458998974239,0.8862614364267509,0.7476635514018691,-0.10670384008723871,0.3925233644859813,0.3925233644859813,107.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,15,1,16,1,3,2,112,-2.364888575510122,0.4399999976158142,1,1,37.0,7.163785117013114,neutral,2,win,0,0,0,0,0,1,0,0,0,3,0,3,0,3,0,60,164,212,211,0,44,112,0.6184624433517456,100.0,0.7418749928474426,0.0809546955944305,1.1964285714285714,0.6517857142857143,0.10714285714285714,0.29464285714285715,0.8367229628576232,1.0001357045257464,0.30357142857142855,0.23235491042890186,0.24770756047551654,0.8431127576955727,0.8377121069601604,0.625,-0.14001330773834936,0.4017857142857143,0.4017857142857143,112.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,16,1,17,1,3,1,97,-0.6628245346655603,0.5600000023841858,1,2,32.0,5.93749748308634,neutral,2,win,0,0,6,0,0,0,0,1,1,3,0,3,0,2,6,64,124,194,194,0,31,97,0.6452184319496155,100.0,0.7699999809265137,0.08753613483391165,1.3402061855670102,0.4845360824742268,0.08247422680412371,0.4742268041237113,0.7225606086059022,1.2047747219192613,0.13402061855670103,0.1845764812542913,0.30634068555592264,0.8768162315653771,0.7684943940221649,0.7216494845360825,-0.19267673835177168,0.3711340206185567,0.3711340206185567,97.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,17,1,18,1,3,2,92,-0.9731981272925623,0.5600000023841858,1,1,31.0,5.979833188264267,neutral,2,win,0,0,0,0,0,0,0,1,1,3,0,3,0,4,7,72,105,184,184,0,38,92,0.5927217602729797,100.0,0.7793749570846558,0.08212770238194776,1.4021739130434783,0.5652173913043478,0.0,0.4891304347826087,0.7198872996656143,0.9006986817264039,0.4782608695652174,0.19010157174552264,0.2860872313461226,0.8753884959480037,0.8403696890758432,0.7010869565217391,-0.4281571575141852,0.43478260869565216,0.43478260869565216,92.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,18,1,19,1,3,1,91,-0.8677097948384471,0.5999999642372131,0,2,31.0,6.434821160285027,neutral,2,win,1,1,2,0,0,0,2,1,1,3,0,3,0,2,7,76,99,182,182,0,34,91,0.6468487977981567,100.0,0.78125,0.0868548838278422,1.4175824175824177,0.5824175824175825,0.0,0.5054945054945055,0.6920938640832901,1.1982074691044104,0.12087912087912088,0.17818734008859802,0.32090481378874935,0.8830028012558654,0.8159640523103567,0.7087912087912088,-0.3925679419426608,0.4175824175824176,0.4175824175824176,91.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,19,1,20,0,2,3,125,-5.905515783641022,0.35999998450279236,1,-1,35.0,6.1412099609375,neutral,2,loss,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,106,144,250,250,0,64,125,-0.6363576650619507,-100.0,-0.46732908487319946,0.05635322454571724,1.576,0.328,0.096,0.4,0.8987324722409248,0.7812361528873444,0.552,0.21176177316904068,0.27204650703072547,0.8374439635276795,0.8820781011581421,0.812,-0.06917326995104961,0.576,0.576,125.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,20,1,21,1,3,1,107,-1.5073230234265793,0.5999999642372131,0,2,33.0,4.32847438348788,neutral,2,win,1,1,0,0,0,0,0,1,1,3,0,3,0,2,6,70,138,214,214,0,92,107,0.6121382117271423,100.0,0.7512499690055847,0.052405734903344485,1.4485981308411215,0.4485981308411215,0.07476635514018691,0.5233644859813084,0.7531687858575415,1.1763641786213233,0.3925233644859813,0.18930755202249389,0.2790193842184321,0.8413991950382697,0.7774441225506435,0.7570093457943925,-0.008284604739098585,0.4485981308411215,0.4485981308411215,107.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,21,1,22,1,3,2,103,-2.7068899254663847,0.5999999642372131,0,1,33.0,6.116626924681432,neutral,2,win,2,2,0,0,0,0,0,1,1,3,0,3,0,3,6,74,126,206,206,0,26,103,0.589367151260376,100.0,0.7587499618530273,0.0496483892835315,1.4757281553398058,0.4854368932038835,0.038834951456310676,0.5242718446601942,0.7540858216511394,0.9569757128297125,0.47572815533980584,0.1846997543843915,0.2805013625873524,0.8490121358806647,0.8356536557373492,0.7475728155339806,-0.23828468860185076,0.47572815533980584,0.47572815533980584,103.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,22,1,23,1,3,2,102,-2.3543883319362067,0.3999999761581421,0,1,33.0,5.168308033662684,neutral,2,win,1,1,0,0,0,0,0,0,0,4,0,3,0,3,0,74,130,204,204,0,44,102,0.6213498115539551,100.0,0.7606250047683716,0.05139266016582648,1.411764705882353,0.5588235294117647,0.0,0.5,0.7177343454175428,0.9274320500884571,0.6078431372549019,0.17980773986189388,0.2674461850239074,0.8661902605318555,0.84533391104025,0.7058823529411765,-0.4013246204855615,0.4411764705882353,0.4411764705882353,102.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,23,1,24,1,3,1,106,-1.5180562985187862,0.5600000023841858,1,2,36.0,5.908952245172465,neutral,2,win,0,0,8,0,0,0,1,1,1,4,0,3,0,2,6,72,134,212,212,0,56,106,0.6428473591804504,100.0,0.7531249523162842,0.0672819040944132,1.490566037735849,0.5094339622641509,0.0,0.4339622641509434,0.7986089488104829,1.2412621990408537,0.1509433962264151,0.2053039373724528,0.2584013450223039,0.8406091281827891,0.7966446246740952,0.7452830188679245,-0.32433748657040207,0.49056603773584906,0.49056603773584906,106.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,24,1,25,1,3,2,106,-1.5556924478150904,0.7199999690055847,1,1,34.0,5.76715087890625,neutral,2,win,0,0,0,0,0,0,0,3,2,2,1,2,1,2,28,53,131,212,212,0,70,106,0.6201806664466858,100.0,0.7531249523162842,0.07056587941522868,1.4622641509433962,0.5377358490566038,0.0,0.5377358490566038,0.7306393268254568,0.9635165785702894,0.5754716981132075,0.1817735272793556,0.2645824836953631,0.8456291348304389,0.8511745491117801,0.7311320754716981,-0.3531360776185402,0.46226415094339623,0.46226415094339623,106.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,25,1,26,1,3,2,104,-2.658980989595875,0.5999999642372131,0,1,34.0,6.431765629695012,neutral,2,win,2,2,3,0,0,0,0,3,1,1,1,2,1,4,24,52,132,208,208,0,40,104,0.6208075284957886,100.0,0.7568749785423279,0.06758323312701228,1.4615384615384615,0.5384615384615384,0.0,0.5384615384615384,0.7303231240680012,0.9102567013066548,0.5096153846153846,0.18135874423807344,0.2661314500997273,0.8499315254963361,0.8408417346385809,0.7307692307692307,-0.35134258986372685,0.46153846153846156,0.46153846153846156,104.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,26,1,27,1,3,2,106,-2.8631900776235852,0.5600000023841858,1,1,34.0,5.563820892909788,neutral,2,win,0,0,0,0,0,0,0,2,2,2,0,3,0,3,17,63,132,212,212,0,53,106,0.5884696841239929,100.0,0.7531249523162842,0.03489920822903514,1.471698113207547,0.5283018867924528,0.0,0.5283018867924528,0.7448189139084996,0.94975940141616,0.5943396226415094,0.18453456250564107,0.2632757352559634,0.8469500305517664,0.8313999384079339,0.7358490566037735,-0.3422106260921213,0.4716981132075472,0.4716981132075472,106.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,OP6_IMMEDIATE_DUAL_RUSH,2,map_b_split_lane,27,1,28,1,3,2,101,-2.3421603358292487,0.6399999856948853,1,1,37.0,6.773860515934406,neutral,2,win,0,0,0,0,0,0,0,1,1,4,0,3,1,1,14,58,130,202,202,0,31,101,0.5899049043655396,100.0,0.5625,0.09513946014945165,1.4059405940594059,0.5643564356435643,0.0,0.4158415841584158,0.7496635907947427,1.0085442236596995,0.13861386138613863,0.20407425898062712,0.32239112368609646,0.868553103196739,0.8505616376895716,0.7029702970297029,-0.42561799259224736,0.43564356435643564,0.43564356435643564,101.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
