episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
1,57912-1785356891998548100,57912,1792,0,112,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,112,0.7199999690055847,0,2,10,30,4,7,4,6,1,3,1,2,2,0,1,0,0,1,2,4,51.0,6.045055389404297,1.0,0.5,-0.00803479552268982,0.0,1.0,100.0,0.0,0.5542519092559814
2,57912-1785356891998548100,57912,1792,0,112,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,2,1,112,0.7599999904632568,1,0,11,36,5,7,5,5,2,1,1,2,1,2,0,0,2,0,3,5,37.0,6.015111650739398,1.0,0.5,-0.002841070294380188,0.0,1.0,100.0,0.0,0.5544767379760742
3,57912-1785356891998548100,57912,1808,0,113,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,113,0.7199999690055847,1,0,3,37,4,10,3,9,1,3,1,2,1,3,0,1,1,0,2,6,46.0,6.208173633676715,1.0,0.5,-0.007657527923583984,0.0,1.0,100.0,0.0,0.5542682409286499
4,57912-1785356891998548100,57912,1968,0,123,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,2,1,123,0.7199999690055847,1,0,8,26,5,8,4,6,0,3,1,2,4,1,0,0,1,1,2,4,36.0,6.026260996252541,1.0,0.5,-0.006805911660194397,0.0,1.0,100.0,-0.20000000298023224,0.5187109112739563
5,57912-1785356891998548100,57912,2352,0,147,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,147,0.6399999856948853,1,0,14,55,2,12,0,14,2,5,0,3,0,0,0,2,0,0,0,10,105.0,4.900754344706633,1.0,0.5,0.006143972277641296,0.0,1.0,100.0,0.0,0.5548655986785889
6,57912-1785356891998548100,57912,2368,0,148,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,148,0.7999999523162842,1,0,9,38,8,4,7,15,5,1,0,3,0,0,4,1,0,0,0,12,104.0,6.435459858662373,1.0,0.5,-0.006964594125747681,0.0,1.0,100.0,-0.20000000298023224,0.5187036991119385
7,57912-1785356891998548100,57912,2432,0,152,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,152,0.7199999690055847,1,0,11,42,5,12,3,15,3,5,1,2,0,1,0,5,0,1,2,6,80.0,6.015158803839433,1.0,0.5,-0.004939049482345581,0.0,1.0,100.0,-0.20000000298023224,0.5187962055206299
8,57912-1785356891998548100,57912,2736,0,171,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,171,0.6800000071525574,1,0,5,42,9,7,0,15,6,2,1,2,0,0,0,3,0,0,0,11,81.0,6.553499634502924,1.0,0.5,-0.005432248115539551,0.0,1.0,100.0,0.0,0.5543646812438965
9,57912-1785356891998548100,57912,2800,0,175,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,175,0.7199999690055847,0,2,3,79,1,17,1,19,1,7,0,3,0,1,0,6,0,1,0,8,68.0,5.177273995535714,1.0,0.5,-0.007545292377471924,0.0,1.0,100.0,-0.20000000298023224,0.5186771750450134
10,57912-1785356891998548100,57912,3088,0,193,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,193,0.8399999737739563,1,0,13,56,1,19,9,9,1,9,0,3,0,0,2,0,0,0,7,8,43.0,6.352466958792099,1.0,0.5,0.002524137496948242,0.0,1.0,100.0,0.0,0.5547089576721191
11,57912-1785356891998548100,57912,3408,0,213,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,213,0.7599999904632568,0,1,8,35,5,12,3,21,2,5,1,2,0,2,0,6,1,0,2,10,81.0,6.376996107504401,1.0,0.5,0.008393317461013794,0.0,1.0,100.0,0.0,0.5549628734588623
12,57912-1785356891998548100,57912,3808,0,238,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,0,3,238,0.7999999523162842,1,0,14,45,7,19,18,6,5,8,0,3,0,0,9,0,0,0,2,4,104.0,6.900664513852416,1.0,0.5,-0.005041018128395081,0.0,1.0,100.0,-0.20000000298023224,0.5187915563583374
13,57912-1785356891998548100,57912,3840,0,240,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,1,0,1,240,0.5600000023841858,1,0,22,69,0,25,5,4,0,13,0,1,0,0,3,0,0,0,1,2,113.0,5.746632385253906,1.0,0.0,0.001940011978149414,0.0,0.0,0.0,-0.20000000298023224,0.197491854429245
