episode_seed,eligible_heads,jsd_bits,margin_A_bits,margin_B_bits,argmax_disagree
8600026,4184.0,0.1329441334644826,0.24924229537038914,1.2934726467836883,0.3076003824091778
8600027,4070.0,0.13407070599486354,0.14891017159373848,1.2554583740679213,0.3117936117936118
8600028,4182.0,0.1306142399233638,0.2968971685765624,1.0862816183073762,0.30248684839789575
8600029,4038.0,0.11924576827430387,0.44039457654146297,0.9870100314486744,0.25482912332838037
8600030,4076.0,0.12904219298865244,0.2876618942602284,1.1752503733132382,0.2794406280667321
8600031,4090.0,0.13293534984879313,0.277192076163544,1.182218748544204,0.317359413202934
8600032,3850.0,0.13002628909567576,0.31608415916150845,1.1134463142758453,0.2818181818181818
8600033,3706.0,0.11737353628010881,0.44505429645362965,1.1161041077114822,0.2784673502428494
8600034,4310.0,0.13299350309244568,0.3493737844965289,1.128043948644621,0.28932714617169375
8600035,3646.0,0.12612050296240004,0.3595248023880767,1.1134408986532076,0.2844212835984641
8600036,3882.0,0.1357625340031889,0.3669658770578655,1.2076290186901473,0.31349819680577024
8600037,3848.0,0.12360839516728833,0.1824887992137474,1.0838614970778664,0.2822245322245322
8600038,3664.0,0.1158692777232862,0.44148329260157154,0.9507862975837167,0.24126637554585154
8600039,3674.0,0.12913276405022625,0.2403304458490107,1.324978710887837,0.2961350027218291
8600040,4140.0,0.12120826476405977,0.49237771234070155,1.0018779194657352,0.26618357487922706
8600041,3888.0,0.12300486531061429,0.19196519266635897,1.1862648322286253,0.27391975308641975
8600042,4074.0,0.13325874997720316,0.18396359563078896,1.2693875043337024,0.280559646539028
8600043,3694.0,0.1255504372719404,0.4870848542030923,1.088529515071582,0.2753113156469951
8600044,3690.0,0.11851335500775859,0.4579406813730998,1.055254795298808,0.2788617886178862
8600045,3946.0,0.12539162150169597,0.2646240938892206,1.1180458849685873,0.30511910795742525
8600046,4252.0,0.1414865764320227,0.22496525219456326,1.20067942826391,0.3273753527751646
8600047,3988.0,0.13524447107406654,0.23219377669896238,1.2241042655301368,0.3069207622868606
8600048,3716.0,0.13529865188730014,0.29443997557077506,1.4193741163545648,0.31243272335844996
8600049,4152.0,0.12563729233986398,0.22515061342759463,1.1345690215169766,0.299373795761079
8600050,4082.0,0.12110125528182378,0.10352737412960002,1.2248917549249883,0.2719255267025968
8600051,4022.0,0.12664729802727315,0.5514525113361487,1.0639458817463647,0.28841372451516656
8600052,3804.0,0.12441793123084355,0.30758790733423924,1.069561955247752,0.28601472134595163
8600053,4000.0,0.12547871476097497,0.3471010700042243,1.2055613968428225,0.26975
8600054,4022.0,0.113782865096607,0.3052843484824013,0.9931949043636267,0.26081551466931874
8600055,3600.0,0.1342552741503136,0.19723722039113958,1.2860017601855926,0.2975
8600056,3890.0,0.12395102908756407,0.5570820645929869,1.0596207966113458,0.26940874035989715
8600057,3948.0,0.13711049581153742,0.2278636777188474,1.3761209915259998,0.3029381965552178
8600058,3932.0,0.13323874384099557,0.32851342439813974,1.192602024103836,0.3023906408952187
8600059,3888.0,0.13629266535784232,0.15584805982241046,1.2996784190346924,0.30838477366255146
8600060,3868.0,0.11548724454567749,0.44891402973745775,1.0400813081895985,0.2580144777662875
8600061,3882.0,0.12650500975558157,0.4485927796625138,1.1126105394900527,0.2715095311695003
8600062,3770.0,0.13653461665936575,-0.05328450154275967,1.3470567378573692,0.3310344827586207
8600063,4138.0,0.13395477682718923,0.19600282987213297,1.227529987388544,0.3095698405026583
8600064,3868.0,0.12728955415591564,0.27020935032679483,1.1740945018225974,0.2828335056876939
8600065,3834.0,0.13043543666616483,0.2264674592709259,1.2941720228764653,0.29551382368283774
8600066,3586.0,0.11838643578163204,0.44867698775190906,1.0745552438313877,0.24735080870050194
8600067,3658.0,0.13463656140130856,0.22665750716924676,1.3111931083570125,0.302351011481684
8600068,3610.0,0.13189589265112214,0.37052978923082497,1.1098972858257405,0.30249307479224374
8600069,4046.0,0.13822937451789383,0.17058249396118702,1.2654917631528486,0.34700939199209097
8600070,4172.0,0.11858376610660497,0.47014172668975074,0.985591528335388,0.25910834132310645
8600071,3740.0,0.13353627577965194,0.2221189925367421,1.145626808143654,0.3053475935828877
8600072,4104.0,0.12796168151334497,0.1999654826809349,1.1704335261570185,0.2724171539961014
8600073,3986.0,0.13222948144602054,0.4532400245439005,1.1551209761440095,0.27947817360762667
8600074,3976.0,0.11943837234738708,0.2684020380362104,1.0547465603270192,0.2716297786720322
8600075,4008.0,0.1301819820519721,0.30195495428516533,1.2119581578485297,0.27045908183632733
8600076,3730.0,0.13079994271906348,0.29464261426051064,1.2821959956631503,0.3024128686327078
8600077,4162.0,0.1252703310736956,0.21517611029847664,1.2456031621168406,0.27462758289284
8600078,3852.0,0.12650150265021207,0.5472867179044009,1.0193644859687825,0.26921079958463134
8600079,3428.0,0.12807681118174133,0.05714398217409232,1.3017980531825224,0.2887981330221704
8600080,3848.0,0.12343631882686168,0.47663116271911565,1.1267709258576881,0.2681912681912682
8600081,4152.0,0.14151843617376145,0.02809738817307129,1.4663719638781927,0.3374277456647399
8600082,4260.0,0.13413176419548997,0.42264710915091275,1.1665861191140583,0.28262910798122065
8600083,4114.0,0.12818785881675748,0.20233566280817508,1.2701221450839117,0.28609625668449196
8600084,4154.0,0.126557127544347,0.3397907233383591,1.085854400334486,0.2903225806451613
8600085,4080.0,0.1365045470476331,0.11310977912599257,1.2533946152064293,0.3127450980392157
8600086,3808.0,0.1271894686408913,0.09012249990355638,1.177951702869599,0.2930672268907563
8600087,3912.0,0.12733425858163572,0.5282673344734089,1.1198418339226843,0.276840490797546
8600088,3996.0,0.1300751225298536,0.5487002693615421,1.0978284131290879,0.2912912912912913
8600089,3862.0,0.1205505506018686,0.3774685739490851,1.196763475518143,0.2861211807353703
8600090,3726.0,0.11763121810512016,0.4895215213508258,1.056724968334831,0.262211486849168
8600091,4154.0,0.1247275969787955,0.29308642148440206,1.040592560070205,0.2756379393355802
8600092,4060.0,0.12747802224246502,0.4059299488050698,1.0882034577649509,0.2832512315270936
8600093,4008.0,0.12563985149074483,0.36692312688503076,1.1172080330649194,0.27844311377245506
8600094,3988.0,0.12755941069202564,0.4273194935244724,1.006309116892554,0.27833500501504516
8600095,4152.0,0.14048147115936935,0.1874871104372475,1.3111704945665656,0.32683044315992293
8600096,4196.0,0.1324141796862416,0.22036150661179507,1.2223597115076177,0.29623450905624404
8600097,4170.0,0.13488309135207152,-0.0661374195098064,1.3576272723977443,0.3139088729016787
8600098,3848.0,0.12973446031623828,0.2314517644919908,1.2569200037683317,0.28638253638253636
8600099,3810.0,0.12812062266198404,0.28083716142247983,1.1241443267219218,0.2910761154855643
8600100,4106.0,0.1375717843872079,0.15757723817106425,1.2464107994032825,0.3058938139308329
8600101,4064.0,0.12747907705812309,0.4528197090579866,1.0824869313940964,0.2753444881889764
8600102,3948.0,0.12400889022251273,0.07852690384804395,1.179203030057893,0.2692502532928065
8600103,4128.0,0.12913234603730916,0.2724058697556954,1.166252870353159,0.29844961240310075
8600104,3772.0,0.12257643312722329,0.46293056570462615,1.0744609114874948,0.2667020148462354
8600105,3806.0,0.12615039363664102,0.3053775619648405,1.310454502033243,0.279033105622701
8600106,3968.0,0.12224647190381685,0.46032363148368594,1.1193882827496817,0.28125
8600107,3776.0,0.13732779743539572,0.2960109310627913,1.1599847444163447,0.3222987288135593
8600108,3786.0,0.13336538850320961,0.33991096406974336,1.2113948780681685,0.2836767036450079
8600109,3894.0,0.13807177853315655,0.023102310630117372,1.3559572783570963,0.32871083718541344
8600110,4006.0,0.1265701544837244,0.5704221242303665,1.0839119306539988,0.2948077883175237
8600111,3818.0,0.12867993167430164,0.5102023592401947,1.1199872356245755,0.2815610267155579
8600112,4058.0,0.13141616433087885,0.44743306396018206,1.1778200435309412,0.30064070970921636
8600113,4338.0,0.12937991252375544,0.2674627926807877,1.1618231186989323,0.28400184416781926
8600114,4318.0,0.13106965934317438,0.2162929929039282,1.180836093848836,0.2790643816581751
8600115,3968.0,0.12870329008229978,0.34994572061388624,1.1387986693786638,0.28326612903225806
8600116,3950.0,0.12835912736647032,0.2843198813983723,1.2823645066535925,0.28177215189873417
8600117,4054.0,0.13205329035411092,0.046885624854146817,1.3331489427310157,0.2967439565860878
8600118,4158.0,0.12698197600157585,0.38235829430759966,1.0447279686863504,0.27465127465127465
8600119,4076.0,0.13701606184091983,0.28117147705817486,1.260069558581555,0.3125613346418057
8600120,3878.0,0.13051581473944468,0.1782089567614999,1.2634437254578637,0.2913873130479629
8600121,4064.0,0.1292822763798182,0.3035843508060486,1.1810306051785426,0.2888779527559055
8600122,3836.0,0.12045289272900352,0.5760801061181832,1.01563099283255,0.2638164754953076
8600123,4282.0,0.12762593067164038,0.2803002538880275,1.1324627200452135,0.2802428771602055
8600124,4038.0,0.13678074967734347,0.1587080637464939,1.2359156817052035,0.3179791976225854
8600125,3788.0,0.13281052441365657,0.3978628048151063,1.2212234792174672,0.321805702217529
8600126,4188.0,0.12279854995443053,0.41181599154688464,1.104414332688296,0.27889207258834764
8600127,4028.0,0.13376592284861755,0.19497151668215876,1.2096160489348131,0.3071002979145978
8600128,4074.0,0.13373492137321158,0.30552564950606836,1.2431365456916739,0.29970544918998526
8600129,3998.0,0.12384795227698706,0.08998028586910718,1.0922863164831842,0.27613806903451726
8600130,3758.0,0.1392495533627517,0.3449131453763188,1.2926850327825399,0.3225119744544971
8600131,3802.0,0.1336427556188789,0.26491256972489735,1.3149408450696043,0.3290373487638085
8600132,3950.0,0.12450088381502022,0.47950994181847556,0.9883414284998103,0.26379746835443035
8600133,3958.0,0.1291865638704952,0.1140656124812444,1.1374528943586901,0.302678120262759
8600134,3996.0,0.1305628550141953,0.3241510626412947,1.2301429480545454,0.2922922922922923
8600135,3620.0,0.12161263729024675,0.14222462989109472,1.0704759847804985,0.27265193370165747
8600136,3822.0,0.13334087166844558,0.47240681338164425,1.0708532041710694,0.28885400313971743
8600137,3624.0,0.1256972147012669,0.5019043825503036,1.024755697634696,0.2781456953642384
8600138,3832.0,0.129148255514347,0.5446938968833248,1.1687901463026147,0.2774008350730689
8600139,3966.0,0.1269307557161286,0.32134744930994547,1.1672093153649878,0.2773575390821987
8600140,3870.0,0.12363786218370232,0.49918521115103937,1.1011189676243667,0.30077519379844964
8600141,4210.0,0.13316897865074562,0.29165478799616,1.2832604979755546,0.3028503562945368
8600142,4110.0,0.12887617773127147,0.5361344295266082,1.0599529873425653,0.27007299270072993
8600143,4312.0,0.13763569678083915,0.45846963752534564,1.145640317602895,0.29197588126159557
8600144,4106.0,0.13383820281425038,0.3352972766575238,1.2319218832754502,0.2959084266926449
8600145,4126.0,0.12127565746128745,0.41422447431503,1.0632582227877778,0.27047988366456616
8600146,3924.0,0.12339562365079629,0.2630592752590412,1.154945045458979,0.28924566768603466
8600147,4086.0,0.1300062950271101,0.4719299166682128,1.089579385226183,0.2909936368086148
8600148,4038.0,0.12925780070531045,0.5113345043293887,1.1435689842083951,0.28949975235264985
8600149,4132.0,0.13079826945958736,0.30490419550461645,1.2103661093644487,0.2749273959341723
8600150,3866.0,0.12587556375396103,0.49282629377475085,1.17458745879032,0.28375581996896015
8600151,3910.0,0.12163645625075735,0.21002719317708174,1.1170859813299554,0.25882352941176473
8600152,4064.0,0.12207209696021519,0.2829425769832167,1.078534906998636,0.2529527559055118
8600153,3894.0,0.13618150217177344,0.3088524943347025,1.258202611468254,0.2840267077555213
8600154,3884.0,0.13053762876872504,0.1768335414015478,1.1620696883832788,0.27265705458290423
8600155,3598.0,0.1335270839830094,0.11554807129048385,1.327969386069422,0.3026681489716509
8600156,4252.0,0.13340256707022197,-0.00858459651280941,1.3721697222150562,0.2793979303857008
8600157,3998.0,0.13626778325594804,0.4079832622600629,1.1939949055028527,0.31165582791395696
8600158,4242.0,0.13487178693486085,0.32075582134051317,1.1962184484552756,0.29207920792079206
8600159,3926.0,0.13436195035185736,0.11490581605013629,1.187516293075207,0.3066734589913398
8600160,3870.0,0.1291208328347706,0.0760815806797578,1.2500939885601978,0.28501291989664085
8600161,4100.0,0.1281602420630047,0.5518677265792177,1.0934326712678117,0.284390243902439
8600162,4250.0,0.1275364788691787,0.32965394564761835,1.100864614477929,0.272
8600163,3638.0,0.11822044588537271,0.4031888728888645,1.0812047796580917,0.2594832325453546
8600164,4274.0,0.13444696393965058,-0.06953849165866419,1.2565266606273722,0.3027608797379504
8600165,4034.0,0.13623828795926618,0.1575770224727959,1.2894048922255184,0.30540406544372833
8600166,4278.0,0.12048039378492965,0.4677356447318726,0.9519375035318957,0.2601683029453015
8600167,4196.0,0.11949586283340757,0.5448380833906405,0.9982537460505423,0.25357483317445184
8600168,3802.0,0.1321177165727496,0.3741487845372328,1.152076434262238,0.289321409784324
8600169,3860.0,0.12286766774075074,0.3542919220589825,1.1364535143294907,0.27435233160621764
8600170,4040.0,0.12984770668548357,0.4765645260097906,1.0780702001959233,0.28168316831683166
8600171,3998.0,0.1348759651030133,0.3577129970849298,1.169374837616031,0.295647823911956
8600172,4114.0,0.126477217125165,0.28952510631201794,1.217578997930596,0.28415167719980555
8600173,3966.0,0.12292872191004588,0.540365378012969,1.059112706721821,0.2705496722138174
8600174,4006.0,0.1278400390794388,0.29171140378418264,1.193793792683023,0.2835746380429356
8600175,3928.0,0.13464337163889906,-0.047736506134294386,1.3536903439137076,0.2988798370672098
8600176,3678.0,0.12775061294468612,0.4880016840231676,1.0367828782682285,0.28738444806960306
8600177,3990.0,0.12719119009345928,-0.03782865171248378,1.1294361109460207,0.2894736842105263
8600178,3948.0,0.13342571571043985,0.12999449939096183,1.1707026355757388,0.310790273556231
8600179,4060.0,0.12805157139165593,0.33788852138993025,1.2103860831411162,0.2899014778325123
8600180,4064.0,0.12785891014341969,0.19872553571788265,1.1907401293116038,0.28346456692913385
8600181,4036.0,0.13493794183333266,0.28345682619615364,1.2028185021892794,0.33225966303270565
8600182,3984.0,0.1233935721630189,0.4413208599806853,1.0799773457912676,0.2756024096385542
8600183,3854.0,0.10764098545796415,0.18068002156776022,0.9676847266739879,0.22314478463933576
8600184,3880.0,0.12617311045472251,0.30962522376398316,1.151442335433682,0.28170103092783505
8600185,3954.0,0.13523056448270807,0.45691810378552306,1.2100685537558615,0.3032372281234193
8600186,3836.0,0.12315814835438821,0.25538745034113136,1.2227137710139684,0.27580813347236705
8600187,4070.0,0.13363685683837545,0.17135018382120776,1.2463049669303823,0.2938574938574939
8600188,3944.0,0.1240440768254046,0.44903121146365893,1.0689303960120324,0.2710446247464503
8600189,4016.0,0.1342487852124762,0.33063222442204465,1.275517867965275,0.3157370517928287
8600190,4220.0,0.1301127193619357,0.33478017866841003,1.1531115191121326,0.28507109004739334
8600191,4086.0,0.13220750760615607,0.23984765892687,1.1896296764646004,0.2924620655898189
8600192,4272.0,0.13572357716118397,0.3076333874515659,1.2220453966133409,0.31226591760299627
