policy,pole,opponent,episode_seed,blue_score,red_score,win,draw,steps,home_defense_fraction,simultaneous_attackers,enemy_half_occupancy,commitment_timing,commitment_occurred,interception_behavior,interception_eligible_ticks,first_enemy_flag_contact,first_pickup,pickup_occurred,pickup_to_capture,carrier_fraction,capture_count,noncarrier_screen_fraction,screen_eligible_ticks
z0,A,OP6,8600074,3,0,1,0,217,0.5207373271889401,0.041474654377880185,0.29493087557603687,8,1,0.8356164383561644,73.0,15,15,1,40,0.576036866359447,2.0,0.8356164383561644,73.0
z0,A,OP6,8600075,0,0,0,1,240,0.4708333333333333,0.008333333333333333,0.23958333333333334,6,1,0.8783783783783784,74.0,12,13,1,240,0.5833333333333334,0.0,0.8783783783783784,74.0
z0,A,OP6,8600076,2,0,1,0,240,0.4791666666666667,0.06666666666666667,0.2833333333333333,23,1,0.8472222222222222,72.0,28,29,1,15,0.5833333333333334,2.0,0.8472222222222222,72.0
z0,A,OP6,8600077,0,0,0,1,240,0.3458333333333333,0.025,0.13541666666666666,21,1,1.0,104.0,27,27,1,240,0.8875,0.0,1.0,104.0
z0,A,OP6,8600078,1,0,1,0,240,0.44583333333333336,0.041666666666666664,0.20416666666666666,9,1,0.9090909090909091,110.0,25,25,1,78,0.8125,1.0,0.9090909090909091,110.0
z0,A,OP6,8600079,3,2,1,0,172,0.5755813953488372,0.10465116279069768,0.4127906976744186,9,1,0.5625,32.0,16,16,1,15,0.29069767441860467,2.0,0.5625,32.0
z0,A,OP6,8600080,0,0,0,1,240,0.37916666666666665,0.04583333333333333,0.175,9,1,0.9900990099009901,101.0,15,15,1,240,0.8458333333333333,0.0,0.9900990099009901,101.0
z0,A,OP6,8600081,1,1,0,1,240,0.4125,0.125,0.26666666666666666,8,1,0.875,80.0,14,14,1,155,0.6125,1.0,0.875,80.0
z0,A,OP6,8600082,0,0,0,1,240,0.43333333333333335,0.04583333333333333,0.22291666666666668,7,1,0.9594594594594594,74.0,17,17,1,240,0.5958333333333333,0.0,0.9594594594594594,74.0
z0,A,OP6,8600083,1,0,1,0,240,0.425,0.020833333333333332,0.21458333333333332,6,1,0.7446808510638298,94.0,16,17,1,205,0.7166666666666667,1.0,0.7446808510638298,94.0
z0,A,OP6,8600084,1,0,1,0,240,0.5208333333333334,0.05416666666666667,0.28958333333333336,12,1,0.8,40.0,29,30,1,145,0.32916666666666666,1.0,0.8,40.0
z0,A,OP6,8600085,1,0,1,0,240,0.42916666666666664,0.07916666666666666,0.2625,10,1,0.9791666666666666,48.0,42,42,1,94,0.425,1.0,0.9791666666666666,48.0
z0,A,OP6,8600086,3,0,1,0,198,0.47474747474747475,0.15151515151515152,0.3813131313131313,10,1,0.8181818181818182,22.0,17,17,1,39,0.2727272727272727,2.0,0.8181818181818182,22.0
z0,A,OP6,8600087,0,0,0,1,240,0.4083333333333333,0.029166666666666667,0.15,13,1,0.9807692307692307,104.0,39,40,1,240,0.8333333333333334,0.0,0.9807692307692307,104.0
z0,A,OP6,8600088,0,0,0,1,240,0.375,0.0375,0.17708333333333334,8,1,0.9711538461538461,104.0,14,14,1,240,0.8333333333333334,0.0,0.9711538461538461,104.0
z0,A,OP6,8600089,0,1,0,0,240,0.4041666666666667,0.15,0.375,8,1,0.30434782608695654,23.0,14,14,1,240,0.14583333333333334,0.0,0.30434782608695654,23.0
z0,A,OP6,8600090,2,0,1,0,240,0.39166666666666666,0.0625,0.22708333333333333,8,1,0.7894736842105263,114.0,21,21,1,14,0.8458333333333333,2.0,0.7894736842105263,114.0
z0,A,OP6,8600091,2,0,1,0,240,0.49166666666666664,0.1125,0.2916666666666667,7,1,0.9591836734693877,49.0,29,29,1,15,0.4166666666666667,2.0,0.9591836734693877,49.0
z0,A,OP6,8600092,2,0,1,0,240,0.5416666666666666,0.041666666666666664,0.23541666666666666,8,1,0.9076923076923077,65.0,14,14,1,40,0.5041666666666667,2.0,0.9076923076923077,65.0
z0,A,OP6,8600093,2,0,1,0,240,0.43333333333333335,0.05,0.2520833333333333,9,1,0.8987341772151899,79.0,15,15,1,163,0.6666666666666666,2.0,0.8987341772151899,79.0
z0,A,OP6,8600094,2,0,1,0,240,0.42083333333333334,0.05,0.275,8,1,0.8829787234042553,94.0,14,14,1,20,0.7583333333333333,2.0,0.8829787234042553,94.0
z0,A,OP6,8600095,0,0,0,1,240,0.4875,0.09583333333333334,0.325,11,1,0.8,30.0,17,17,1,240,0.22916666666666666,0.0,0.8,30.0
z0,A,OP6,8600096,2,1,1,0,240,0.48333333333333334,0.025,0.27291666666666664,7,1,0.8712871287128713,101.0,13,13,1,30,0.6583333333333333,2.0,0.8712871287128713,101.0
z0,A,OP6,8600097,2,0,1,0,240,0.45416666666666666,0.05,0.3104166666666667,5,1,0.6923076923076923,65.0,27,27,1,14,0.5708333333333333,2.0,0.6923076923076923,65.0
z0,A,OP6,8600098,3,1,1,0,140,0.5357142857142857,0.10714285714285714,0.3535714285714286,23,1,0.4666666666666667,15.0,28,28,1,14,0.32857142857142857,2.0,0.4666666666666667,15.0
z0,A,OP6,8600099,3,0,1,0,139,0.5611510791366906,0.1223021582733813,0.35611510791366907,9,1,0.7631578947368421,38.0,14,15,1,17,0.48201438848920863,2.0,0.7631578947368421,38.0
z0,A,OP6,8600100,3,0,1,0,199,0.5628140703517588,0.09547738693467336,0.4045226130653266,8,1,0.5384615384615384,26.0,13,14,1,41,0.2663316582914573,2.0,0.5384615384615384,26.0
z0,A,OP6,8600101,0,0,0,1,240,0.3958333333333333,0.008333333333333333,0.18541666666666667,7,1,0.9387755102040817,98.0,15,15,1,240,0.7916666666666666,0.0,0.9387755102040817,98.0
z0,A,OP6,8600102,1,0,1,0,240,0.5,0.041666666666666664,0.24583333333333332,11,1,0.8714285714285714,70.0,18,18,1,60,0.5541666666666667,1.0,0.8714285714285714,70.0
z0,A,OP6,8600103,1,0,1,0,240,0.4791666666666667,0.016666666666666666,0.25,8,1,0.8904109589041096,73.0,14,14,1,125,0.5958333333333333,1.0,0.8904109589041096,73.0
z0,A,OP6,8600104,2,1,1,0,240,0.525,0.05416666666666667,0.28541666666666665,9,1,0.7540983606557377,61.0,35,35,1,92,0.4625,2.0,0.7540983606557377,61.0
z0,A,OP6,8600105,0,0,0,1,240,0.4583333333333333,0.025,0.23125,9,1,0.8552631578947368,76.0,16,16,1,240,0.6083333333333333,0.0,0.8552631578947368,76.0
z0,A,OP6,8600106,0,0,0,1,240,0.4083333333333333,0.008333333333333333,0.15625,5,1,0.9553571428571429,112.0,29,29,1,240,0.8583333333333333,0.0,0.9553571428571429,112.0
z0,A,OP6,8600107,3,0,1,0,196,0.5255102040816326,0.11734693877551021,0.36989795918367346,9,1,0.7307692307692307,26.0,40,40,1,14,0.25,2.0,0.7307692307692307,26.0
z0,A,OP6,8600108,1,0,1,0,240,0.4166666666666667,0.05416666666666667,0.23125,8,1,0.76,100.0,14,15,1,160,0.7458333333333333,1.0,0.76,100.0
z0,A,OP6,8600109,0,0,0,1,240,0.4125,0.020833333333333332,0.15625,12,1,0.9611650485436893,103.0,17,18,1,240,0.825,0.0,0.9611650485436893,103.0
z0,A,OP6,8600110,3,0,1,0,185,0.5891891891891892,0.0972972972972973,0.3081081081081081,8,1,0.8414634146341463,82.0,15,15,1,35,0.5837837837837838,2.0,0.8414634146341463,82.0
z0,A,OP6,8600111,2,0,1,0,240,0.5916666666666667,0.05416666666666667,0.41041666666666665,6,1,0.42424242424242425,33.0,37,38,1,136,0.18333333333333332,2.0,0.42424242424242425,33.0
z0,A,OP6,8600112,2,0,1,0,240,0.42916666666666664,0.09166666666666666,0.21666666666666667,15,1,0.8279569892473119,93.0,20,20,1,14,0.7416666666666667,2.0,0.8279569892473119,93.0
z0,A,OP6,8600113,0,0,0,1,240,0.4375,0.14166666666666666,0.28125,16,1,0.8,5.0,22,22,1,240,0.058333333333333334,0.0,0.8,5.0
z0,A,OP6,8600114,0,0,0,1,240,0.4166666666666667,0.0,0.14375,11,1,0.9401709401709402,117.0,29,29,1,240,0.8791666666666667,0.0,0.9401709401709402,117.0
z0,A,OP6,8600115,3,0,1,0,190,0.5105263157894737,0.10526315789473684,0.37105263157894736,6,1,0.5833333333333334,24.0,12,13,1,33,0.26842105263157895,2.0,0.5833333333333334,24.0
z0,A,OP6,8600116,1,0,1,0,240,0.45,0.029166666666666667,0.21875,5,1,0.9325842696629213,89.0,14,15,1,205,0.7125,1.0,0.9325842696629213,89.0
z0,A,OP6,8600117,0,0,0,1,240,0.375,0.08333333333333333,0.2,10,1,0.956989247311828,93.0,45,45,1,240,0.7208333333333333,0.0,0.956989247311828,93.0
z0,A,OP6,8600118,3,1,1,0,218,0.5321100917431193,0.11009174311926606,0.3440366972477064,10,1,0.6176470588235294,68.0,16,16,1,81,0.42660550458715596,2.0,0.6176470588235294,68.0
z0,A,OP6,8600119,0,0,0,1,240,0.4166666666666667,0.016666666666666666,0.21875,9,1,0.8620689655172413,87.0,14,15,1,240,0.6958333333333333,0.0,0.8620689655172413,87.0
z0,A,OP6,8600120,3,0,1,0,181,0.56353591160221,0.08839779005524862,0.31215469613259667,10,1,0.7878787878787878,33.0,15,16,1,33,0.39779005524861877,2.0,0.7878787878787878,33.0
z0,A,OP6,8600121,0,0,0,1,240,0.3958333333333333,0.020833333333333332,0.2,7,1,0.9292929292929293,99.0,12,13,1,240,0.8041666666666667,0.0,0.9292929292929293,99.0
z0,A,OP6,8600122,2,0,1,0,240,0.4875,0.05416666666666667,0.3416666666666667,6,1,0.6938775510204082,49.0,14,15,1,43,0.43333333333333335,2.0,0.6938775510204082,49.0
z0,A,OP6,8600123,1,0,1,0,240,0.44583333333333336,0.07083333333333333,0.3020833333333333,9,1,0.8235294117647058,51.0,15,15,1,177,0.42916666666666664,1.0,0.8235294117647058,51.0
z0,A,OP6,8600124,1,0,1,0,240,0.42083333333333334,0.07916666666666666,0.21458333333333332,10,1,0.9195402298850575,87.0,15,16,1,38,0.7166666666666667,1.0,0.9195402298850575,87.0
z0,A,OP6,8600125,0,0,0,1,240,0.4083333333333333,0.0,0.17291666666666666,9,1,0.9626168224299065,107.0,15,16,1,240,0.8416666666666667,0.0,0.9626168224299065,107.0
z0,A,OP6,8600126,3,0,1,0,216,0.5601851851851852,0.07407407407407407,0.3587962962962963,9,1,0.42857142857142855,28.0,41,41,1,82,0.2361111111111111,2.0,0.42857142857142855,28.0
z0,A,OP6,8600127,3,0,1,0,206,0.529126213592233,0.04854368932038835,0.38106796116504854,9,1,0.5,26.0,17,17,1,28,0.2961165048543689,2.0,0.5,26.0
z0,A,OP6,8600128,2,0,1,0,240,0.5958333333333333,0.03333333333333333,0.31666666666666665,7,1,0.7017543859649122,57.0,15,15,1,53,0.32916666666666666,2.0,0.7017543859649122,57.0
z0,A,OP6,8600129,3,0,1,0,156,0.48717948717948717,0.1282051282051282,0.33974358974358976,8,1,0.8,15.0,13,14,1,70,0.3141025641025641,2.0,0.8,15.0
z0,A,OP6,8600130,0,0,0,1,240,0.4041666666666667,0.0,0.15208333333333332,17,1,0.9722222222222222,108.0,23,30,1,240,0.875,0.0,0.9722222222222222,108.0
z0,A,OP6,8600131,1,0,1,0,240,0.45,0.0,0.17708333333333334,10,1,0.8739495798319328,119.0,17,17,1,14,0.8708333333333333,1.0,0.8739495798319328,119.0
z0,A,OP6,8600132,2,0,1,0,240,0.4583333333333333,0.0625,0.3104166666666667,10,1,0.9016393442622951,61.0,27,28,1,38,0.5125,2.0,0.9016393442622951,61.0
z0,A,OP6,8600133,3,0,1,0,100,0.53,0.15,0.37,5,1,0.6666666666666666,18.0,27,27,1,14,0.44,2.0,0.6666666666666666,18.0
z0,A,OP6,8600134,0,0,0,1,240,0.35833333333333334,0.04583333333333333,0.16875,6,1,0.9327731092436975,119.0,25,25,1,240,0.8958333333333334,0.0,0.9327731092436975,119.0
z0,A,OP6,8600135,3,0,1,0,123,0.5934959349593496,0.0975609756097561,0.44308943089430897,10,1,0.3055555555555556,36.0,19,19,1,41,0.3902439024390244,2.0,0.3055555555555556,36.0
z0,A,OP6,8600136,3,1,1,0,145,0.6275862068965518,0.09655172413793103,0.3482758620689655,9,1,0.5925925925925926,27.0,15,15,1,15,0.30344827586206896,2.0,0.5925925925925926,27.0
z0,A,OP6,8600137,2,0,1,0,240,0.5041666666666667,0.06666666666666667,0.29375,14,1,0.7307692307692307,78.0,19,20,1,15,0.5833333333333334,2.0,0.7307692307692307,78.0
z0,A,OP6,8600138,0,0,0,1,240,0.3625,0.020833333333333332,0.15833333333333333,6,1,0.9238095238095239,105.0,15,16,1,240,0.8666666666666667,0.0,0.9238095238095239,105.0
z0,A,OP6,8600139,1,0,1,0,240,0.37916666666666665,0.075,0.19375,7,1,0.8461538461538461,91.0,30,30,1,15,0.7333333333333333,1.0,0.8461538461538461,91.0
z0,A,OP6,8600140,0,0,0,1,240,0.3958333333333333,0.029166666666666667,0.13958333333333334,16,1,0.9727272727272728,110.0,22,22,1,240,0.9083333333333333,0.0,0.9727272727272728,110.0
z0,A,OP6,8600141,0,0,0,1,240,0.36666666666666664,0.029166666666666667,0.15833333333333333,11,1,0.9619047619047619,105.0,23,24,1,240,0.9,0.0,0.9619047619047619,105.0
z0,A,OP6,8600142,3,1,1,0,202,0.4603960396039604,0.12871287128712872,0.3415841584158416,8,1,0.6714285714285714,70.0,13,14,1,34,0.5445544554455446,2.0,0.6714285714285714,70.0
z0,A,OP6,8600143,0,0,0,1,240,0.4083333333333333,0.016666666666666666,0.13541666666666666,9,1,1.0,103.0,32,32,1,240,0.8666666666666667,0.0,1.0,103.0
z0,A,OP6,8600144,0,0,0,1,240,0.37916666666666665,0.03333333333333333,0.19791666666666666,6,1,1.0,81.0,15,16,1,240,0.7166666666666667,0.0,1.0,81.0
