condition,opponent,seed,environment_seed,episode_index,opportunity_index,step,selected_z,prev_z,switch_occurred,logit_0,logit_1,logit_2,logit_3,prob_0,prob_1,prob_2,prob_3
learned_qphi_switching,OP8,12000,1567454902,0,0,0,3,-1,0,-0.11537592113018036,-0.2352776825428009,-0.005151372402906418,0.18343806266784668,0.22979022562503815,0.2038256824016571,0.2565673887729645,0.3098166882991791
learned_qphi_switching,OP8,12000,1567454902,0,1,32,3,3,0,-0.14338891208171844,-0.232847660779953,0.023519927635788918,0.19472599029541016,0.22230254113674164,0.20327924191951752,0.26268303394317627,0.31173524260520935
learned_qphi_switching,OP8,12000,1567454902,0,2,64,3,3,0,-0.15258757770061493,-0.22944897413253784,0.0446653813123703,0.10876063257455826,0.22508582472801208,0.20843356847763062,0.2741662561893463,0.2923143804073334
learned_qphi_switching,OP8,12001,828165341,1,0,0,3,-1,0,-0.13358339667320251,-0.2252470850944519,-0.004723940044641495,0.16811037063598633,0.2271648645401001,0.20726794004440308,0.2584069073200226,0.30716028809547424
learned_qphi_switching,OP8,12001,828165341,1,1,32,3,3,0,-0.11719383299350739,-0.21117478609085083,0.05397820100188255,0.1113225594162941,0.2296881526708603,0.2090851366519928,0.27256977558135986,0.28865694999694824
learned_qphi_switching,OP8,12001,828165341,1,2,64,3,3,0,-0.16324540972709656,-0.22429212927818298,0.008072195574641228,0.1411333978176117,0.2230435460805893,0.2098347395658493,0.26472315192222595,0.30239853262901306
learned_qphi_switching,OP8,12002,2288446678,2,0,0,3,-1,0,-0.1334751397371292,-0.2434464693069458,-0.015505030751228333,0.16849780082702637,0.22864486277103424,0.2048337310552597,0.2572735846042633,0.30924782156944275
learned_qphi_switching,OP8,12002,2288446678,2,1,32,3,3,0,-0.12300188839435577,-0.19626644253730774,0.03411947190761566,0.1024642363190651,0.2297583371400833,0.21352705359458923,0.26884886622428894,0.2878657281398773
learned_qphi_switching,OP8,12002,2288446678,2,2,64,3,3,0,-0.14016687870025635,-0.19269225001335144,0.06441575288772583,0.1798458993434906,0.2196359634399414,0.20839723944664001,0.2694961428642273,0.3024706244468689
learned_qphi_switching,OP8,12003,1246762053,3,0,0,3,-1,0,-0.12425413727760315,-0.2153710424900055,0.0045407433062791824,0.17082256078720093,0.227603942155838,0.20778213441371918,0.25888964533805847,0.30572429299354553
learned_qphi_switching,OP8,12003,1246762053,3,1,32,3,3,0,-0.14086876809597015,-0.20537391304969788,0.03214150667190552,0.10519442707300186,0.22699466347694397,0.212814599275589,0.26986902952194214,0.2903217077255249
learned_qphi_switching,OP8,12003,1246762053,3,2,64,3,3,0,-0.14746682345867157,-0.22377365827560425,0.04591110348701477,0.11724121123552322,0.22507703304290771,0.20854105055332184,0.2730952203273773,0.2932867109775543
learned_qphi_switching,OP8,12003,1246762053,3,3,96,3,3,0,-0.13622015714645386,-0.25130075216293335,0.037906914949417114,0.11312911659479141,0.22911128401756287,0.20420558750629425,0.2726897895336151,0.29399335384368896
learned_qphi_switching,OP8,12004,4204714612,4,0,0,3,-1,0,-0.11049048602581024,-0.22536778450012207,-0.010096527636051178,0.17668592929840088,0.2309606820344925,0.2058958113193512,0.25535163283348083,0.30779191851615906
