tick,b0_x,b0_y,b1_x,b1_y,r0_x,r0_y,r1_x,r1_y,a0_macro,a0_tgt,a1_macro,a1_tgt,blue_score,red_score
169,3.051706314086914,9.951695442199707,7.1901726722717285,10.062190055847168,8.459441184997559,11.891913414001465,8.203142166137695,9.53179931640625,0,15,4,15,0,0
170,2.9802236557006836,10.930525779724121,6.101250648498535,10.049142837524414,9.47278881072998,11.667436599731445,7.169314861297607,9.62380599975586,0,15,4,45,0,0
171,3.9104647636413574,11.25447940826416,5.012328624725342,10.03609561920166,10.486136436462402,11.442957878112793,6.135139465332031,9.711812019348145,0,15,4,45,0,0
172,4.367591857910156,10.87391471862793,3.9234066009521484,10.02304744720459,11.499484062194824,11.218481063842773,5.100570201873779,9.795062065124512,0,45,4,45,0,0
173,5.9515604972839355,10.875428199768066,2.8761117458343506,10.010498046875,12.512831687927246,10.994002342224121,4.490751266479492,10.801970481872559,0,45,4,45,0,0
174,7.040233612060547,10.848739624023438,2.3188316822052,10.003820419311523,13.526179313659668,10.769525527954102,5.48427152633667,11.102272033691406,0,45,0,45,1,0
175,8.12890625,10.822051048278809,1.5391349792480469,10.703146934509277,14.53952693939209,10.54504680633545,6.517462253570557,11.003376007080078,0,45,0,45,1,0
176,9.217578887939453,10.79536247253418,2.1146492958068848,11.627649307250977,15.552874565124512,10.32056999206543,7.550652980804443,10.90447998046875,0,45,0,45,1,0
177,10.306251525878906,10.76867389678955,3.201460838317871,11.55864429473877,15.875018119812012,10.763714790344238,8.583844184875488,10.805583953857422,0,45,0,45,1,0
178,11.39492416381836,10.741985321044922,4.288272380828857,11.489639282226562,15.757039070129395,11.794900894165039,9.617034912109375,10.706687927246094,0,45,0,45,1,0
179,12.483596801757812,10.715296745300293,5.375083923339844,11.420634269714355,14.72188949584961,11.870597839355469,10.650225639343262,10.607791900634766,0,45,0,45,1,0
180,13.419014930725098,10.212675094604492,6.46189546585083,11.351629257202148,13.952841758728027,11.8704833984375,11.683416366577148,10.508895874023438,0,45,0,45,1,0
181,13.5215425491333,9.128512382507324,7.548707008361816,11.282624244689941,13.675808906555176,11.010152816772461,12.716607093811035,10.40999984741211,0,45,0,45,1,0
182,12.457172393798828,8.898215293884277,8.635519027709961,11.213621139526367,13.353032112121582,9.596526145935059,13.992515563964844,10.748241424560547,0,45,0,45,1,0
183,11.374167442321777,9.012322425842285,9.722331047058105,11.14461612701416,12.888118743896484,9.23413372039795,14.999724388122559,10.497654914855957,0,45,0,45,1,0
184,10.291162490844727,9.12643051147461,10.80914306640625,11.075611114501953,12.10244369506836,9.119024276733398,16.006933212280273,10.247068405151367,0,45,0,45,1,0
185,9.208157539367676,9.240537643432617,11.895955085754395,11.006607055664062,11.162467002868652,9.122868537902832,15.9478759765625,9.210836410522461,0,45,0,45,1,0
186,8.125152587890625,9.354645729064941,12.982767105102539,10.937602996826172,10.842490196228027,10.110227584838867,14.918718338012695,9.076306343078613,0,45,0,45,1,0
187,7.042147159576416,9.46875286102295,14.069579124450684,10.868598937988281,11.753192901611328,10.608108520507812,14.170517921447754,9.795653343200684,0,45,0,45,1,0
188,5.959141731262207,9.582860946655273,14.140134811401367,9.28137493133545,12.784605026245117,10.72409439086914,14.107868194580078,10.852359771728516,0,45,0,45,1,0
189,4.876136302947998,9.696968078613281,13.06761360168457,9.092644691467285,13.488064765930176,9.975383758544922,13.500927925109863,11.39694595336914,0,45,0,45,1,0
190,3.793131113052368,9.811076164245605,11.982254981994629,9.181626319885254,13.257020950317383,9.490309715270996,12.528078079223633,11.035245895385742,0,45,0,45,1,0
191,3.7780802249908447,10.899971961975098,10.896896362304688,9.270607948303223,12.625868797302246,9.23544692993164,12.244819641113281,10.073297500610352,0,45,0,45,1,0
192,4.857518196105957,11.043970108032227,9.811537742614746,9.359588623046875,11.935603141784668,8.798555374145508,11.338310241699219,10.111876487731934,0,45,0,45,1,0
193,5.945869445800781,11.00638198852539,8.726179122924805,9.448570251464844,11.703496932983398,10.255616188049316,11.26453971862793,8.591901779174805,0,45,0,45,1,0
194,7.0342206954956055,10.968793869018555,7.640820503234863,9.537550926208496,12.593310356140137,10.789935111999512,12.292999267578125,8.452138900756836,0,45,0,45,1,0
195,8.12257194519043,10.931205749511719,6.555461883544922,9.626532554626465,13.509857177734375,10.302897453308105,13.329765319824219,8.500919342041016,0,45,0,45,1,0
196,9.210923194885254,10.893617630004883,5.4701032638549805,9.715513229370117,14.432201385498047,9.826929092407227,14.36707592010498,8.536273956298828,0,45,0,45,1,0
197,10.299274444580078,10.856029510498047,4.384744644165039,9.80449390411377,15.364789009094238,9.371358871459961,15.404659271240234,8.562456130981445,0,45,0,45,1,0
198,11.387625694274902,10.818441390991211,3.2993860244750977,9.893474578857422,15.09045124053955,8.370357513427734,15.571742057800293,9.586832046508789,0,45,0,45,1,0
199,12.475976943969727,10.780853271484375,3.2591054439544678,10.981729507446289,14.055906295776367,8.45390510559082,14.5962553024292,9.941360473632812,0,45,0,45,1,0
200,13.485641479492188,11.23703670501709,4.334916114807129,11.150703430175781,13.472882270812988,9.312594413757324,13.709917068481445,9.82967758178711,0,45,0,45,1,0
201,14.56641960144043,11.103468894958496,5.423020362854004,11.106544494628906,13.271142959594727,9.856778144836426,13.801886558532715,11.014554023742676,0,45,0,45,1,0
202,14.561884880065918,10.01447868347168,6.511124610900879,11.062385559082031,13.943333625793457,10.503758430480957,14.09611988067627,11.284690856933594,0,45,0,45,1,0
203,13.480031967163086,9.889917373657227,7.599228858947754,11.018226623535156,14.336673736572266,10.300148010253906,14.798223495483398,11.28485107421875,0,45,0,45,1,0
204,12.391081809997559,9.900360107421875,8.687333106994629,10.974068641662598,14.505983352661133,9.83723258972168,15.388936996459961,10.482932090759277,0,45,0,45,1,0
205,11.302131652832031,9.910802841186523,9.775437355041504,10.929910659790039,14.130577087402344,8.928787231445312,14.725776672363281,9.684507369995117,0,45,0,45,1,0
206,10.213181495666504,9.921245574951172,10.863541603088379,10.88575267791748,13.101649284362793,9.065064430236816,13.690123558044434,9.752962112426758,0,45,0,45,1,0
207,9.124231338500977,9.93168830871582,11.951645851135254,10.841594696044922,11.938326835632324,9.371176719665527,13.084874153137207,10.487936973571777,0,45,0,45,1,0
208,8.03528118133545,9.942131042480469,13.526814460754395,10.910433769226074,11.94524097442627,10.134260177612305,12.009713172912598,10.558472633361816,0,45,0,45,1,0
209,6.946331024169922,9.952573776245117,13.611927032470703,9.8247652053833,12.727422714233398,10.60765266418457,11.660447120666504,11.287328720092773,0,45,0,45,1,0
210,5.8573808670043945,9.963014602661133,12.543996810913086,9.611581802368164,13.206074714660645,10.224692344665527,12.272563934326172,12.125527381896973,0,45,0,45,1,0
211,4.768430709838867,9.973457336425781,11.455735206604004,9.65167236328125,13.242879867553711,9.757855415344238,13.20991039276123,11.679830551147461,0,45,0,45,1,0
212,3.67948055267334,9.983898162841797,10.367473602294922,9.691763877868652,12.670438766479492,9.026068687438965,12.946160316467285,10.67598819732666,0,45,0,45,1,0
213,3.560788154602051,11.066411018371582,9.27921199798584,9.731854438781738,11.673346519470215,9.314288139343262,11.976476669311523,10.305882453918457,0,45,0,45,1,0
214,4.621603965759277,11.312562942504883,8.190950393676758,9.771943092346191,11.771261215209961,10.347572326660156,12.159944534301758,9.284313201904297,0,45,0,45,1,0
215,5.709097862243652,11.255306243896484,7.102688789367676,9.812033653259277,12.804743766784668,10.443373680114746,13.197813987731934,9.274751663208008,0,45,0,45,1,0
216,6.796591758728027,11.198049545288086,6.014427185058594,9.85212230682373,13.839361190795898,10.526023864746094,14.184993743896484,9.595280647277832,0,45,0,45,1,0
217,7.884085655212402,11.140792846679688,4.9261651039123535,9.892210006713867,14.677623748779297,11.102995872497559,15.352469444274902,9.491868019104004,0,45,0,45,1,0
218,8.971579551696777,11.083536148071289,3.8379032611846924,9.93229866027832,15.715537071228027,11.10297966003418,16.225914001464844,10.052543640136719,0,45,0,45,1,0
219,10.059073448181152,11.026281356811523,3.748732805252075,11.0176420211792,16.529695510864258,11.599872589111328,17.225963592529297,10.19938850402832,0,45,0,45,1,0
220,11.146567344665527,10.969026565551758,4.815857887268066,11.23481559753418,16.7153263092041,10.093391418457031,16.88950538635254,11.657440185546875,0,45,0,45,1,0
221,12.234061241149902,10.91176986694336,5.903611183166504,11.182723045349121,15.768135070800781,9.669017791748047,15.858969688415527,11.53390884399414,0,45,0,45,1,0
222,13.321555137634277,10.854515075683594,6.991364479064941,11.130630493164062,14.788995742797852,10.013327598571777,14.836013793945312,11.3583402633667,0,45,0,45,1,0
223,12.914114952087402,9.626116752624512,8.079117774963379,11.078537940979004,14.489468574523926,10.091958045959473,14.06754207611084,11.596571922302246,0,45,0,45,1,0
224,11.843696594238281,9.425806045532227,9.166871070861816,11.026445388793945,13.671928405761719,9.85020637512207,13.543212890625,10.700836181640625,0,45,0,45,1,0
225,10.75654411315918,9.489219665527344,10.254624366760254,10.974352836608887,12.734516143798828,9.130088806152344,12.701614379882812,10.577836990356445,0,45,0,45,1,0
226,9.669391632080078,9.552635192871094,11.342377662658691,10.922260284423828,11.713299751281738,9.315510749816895,11.795905113220215,10.070929527282715,0,45,0,45,1,0
227,8.582239151000977,9.616048812866211,12.430130958557129,10.87016773223877,11.630269050598145,9.661473274230957,11.33469009399414,10.978830337524414,0,45,0,45,1,0
228,7.495087146759033,9.679464340209961,13.517884254455566,10.818077087402344,12.045360565185547,10.288734436035156,11.360584259033203,11.549519538879395,0,45,0,45,1,0
229,6.40793514251709,9.742877960205078,14.605637550354004,10.765986442565918,12.809536933898926,10.56343936920166,12.110213279724121,12.267377853393555,0,45,0,45,1,0
230,5.3207831382751465,9.806293487548828,15.693390846252441,10.713895797729492,13.7416353225708,10.668550491333008,12.999565124511719,11.732292175292969,0,45,0,45,1,0
231,4.233631134033203,9.869707107543945,16.781145095825195,10.661805152893066,14.754511833190918,10.692078590393066,13.970417022705078,11.365262985229492,0,45,0,45,1,0
232,3.1464791297912598,9.933122634887695,16.858339309692383,9.575544357299805,15.792308807373047,10.6765718460083,14.977274894714355,11.113269805908203,0,45,0,45,1,0
233,3.080601215362549,11.02012825012207,15.788883209228516,9.370153427124023,16.770116806030273,9.841127395629883,15.356266021728516,10.720419883728027,0,45,0,45,1,0
234,4.152137756347656,11.214370727539062,14.701017379760742,9.419844627380371,16.607959747314453,9.300066947937012,15.580775260925293,10.01969051361084,0,45,0,45,1,0
235,5.240067481994629,11.166098594665527,13.613151550292969,9.469535827636719,15.750677108764648,8.80179214477539,15.237183570861816,9.586917877197266,0,45,0,45,1,0
236,6.327997207641602,11.11782455444336,12.525285720825195,9.519227027893066,15.12055778503418,8.764890670776367,14.042031288146973,9.800959587097168,0,45,0,45,1,0
237,7.415926933288574,11.069552421569824,11.437419891357422,9.568918228149414,14.12389087677002,9.054579734802246,13.254905700683594,9.654752731323242,0,45,0,45,1,0
238,8.503856658935547,11.021278381347656,10.349554061889648,9.618609428405762,13.104491233825684,9.24974250793457,12.3117094039917,9.610207557678223,0,45,0,45,1,0
239,9.59178638458252,10.973006248474121,9.261688232421875,9.66830062866211,12.07575798034668,9.387479782104492,11.293436050415039,9.614567756652832,0,45,0,45,1,0
