tick,b0_x,b0_y,b1_x,b1_y,r0_x,r0_y,r1_x,r1_y,a0_macro,a0_tgt,a1_macro,a1_tgt,blue_score,red_score
21,19.0,10.023929595947266,12.147682189941406,9.8947114944458,13.52347469329834,10.05436897277832,17.503494262695312,10.827116012573242,0,45,0,45,0,0
22,18.57590675354004,9.02090072631836,13.698145866394043,10.179207801818848,12.368955612182617,9.66645336151123,18.280115127563477,10.410297393798828,0,45,0,45,0,0
23,17.488801956176758,9.085113525390625,14.784412384033203,10.256315231323242,11.787081718444824,10.12257194519043,18.433618545532227,9.689260482788086,0,45,0,45,0,0
24,16.401697158813477,9.14932632446289,15.870678901672363,10.333422660827637,11.869841575622559,11.157180786132812,18.02715492248535,9.272729873657227,0,35,0,45,0,0
25,15.314592361450195,9.213539123535156,15.922855377197266,11.421172142028809,12.901808738708496,11.268118858337402,16.989484786987305,9.250266075134277,0,35,0,45,0,0
26,14.227487564086914,9.277750968933105,14.848956108093262,11.601898193359375,13.938392639160156,11.320634841918945,16.531789779663086,10.181812286376953,0,45,0,45,0,0
27,13.140382766723633,9.341963768005371,13.268441200256348,11.456252098083496,14.961732864379883,11.493247985839844,15.738566398620605,10.85118579864502,0,45,0,45,0,0
28,12.053277969360352,9.406176567077637,12.188423156738281,11.316678047180176,15.40509033203125,12.252191543579102,14.730457305908203,11.098126411437988,0,45,0,45,0,0
29,10.96617317199707,9.470389366149902,11.108404159545898,11.177103996276855,14.782563209533691,13.082687377929688,13.696358680725098,11.187032699584961,0,45,0,45,0,0
30,9.879068374633789,9.534601211547852,10.028385162353516,11.037529945373535,13.850851058959961,12.625329971313477,12.658452987670898,11.183051109313965,0,45,0,45,0,0
31,8.791963577270508,9.598814010620117,8.948366165161133,10.897955894470215,12.892342567443848,12.227178573608398,11.622124671936035,11.125711441040039,0,45,0,45,0,0
32,7.704858303070068,9.663026809692383,7.868347644805908,10.758382797241211,12.087785720825195,11.571471214294434,11.485889434814453,10.09677791595459,0,45,0,45,0,0
33,6.617753028869629,9.727239608764648,6.788329124450684,10.61880874633789,11.283228874206543,10.915763854980469,12.471585273742676,9.771713256835938,0,45,0,45,0,0
34,5.405595779418945,9.307343482971191,5.833362579345703,10.96334457397461,10.47867202758789,10.260056495666504,13.503293991088867,9.885032653808594,0,45,0,45,0,0
35,4.338444232940674,9.524389266967773,4.777202606201172,10.697925567626953,9.674115180969238,9.604349136352539,13.58366584777832,10.919829368591309,0,45,0,45,0,0
36,3.2712926864624023,9.741435050964355,3.7210426330566406,10.432506561279297,8.637578964233398,9.65778923034668,12.653355598449707,11.380032539367676,0,45,0,45,0,0
37,3.360333204269409,10.826788902282715,3.859417676925659,9.352334022521973,7.6010422706604,9.71122932434082,11.723045349121094,11.840235710144043,0,45,0,45,0,0
38,4.448590278625488,10.867009162902832,4.94837760925293,9.361714363098145,6.564505577087402,9.764670372009277,10.79273509979248,12.30043888092041,0,45,0,45,0,0
39,5.537341117858887,10.843706130981445,6.033468246459961,9.45390510559082,6.424400329589844,10.793084144592285,9.862424850463867,12.760642051696777,0,45,0,45,0,0
40,6.626091957092285,10.820403099060059,7.118558883666992,9.546095848083496,7.408866882324219,11.121854782104492,8.932114601135254,13.220845222473145,0,45,0,45,0,0
41,7.714842796325684,10.797100067138672,8.203649520874023,9.638286590576172,8.439752578735352,11.001274108886719,7.990840435028076,12.783504486083984,0,45,0,45,0,0
42,8.309892654418945,10.694679260253906,9.288740158081055,9.730477333068848,9.964339256286621,10.959811210632324,7.049566745758057,12.346162796020508,0,45,0,45,0,0
43,9.398799896240234,10.68050765991211,10.373830795288086,9.822668075561523,10.992727279663086,10.819518089294434,6.108292579650879,11.908822059631348,0,45,0,45,0,0
44,10.487707138061523,10.666336059570312,11.458921432495117,9.9148588180542,12.02111530303955,10.679224967956543,5.167018890380859,11.471481323242188,0,45,0,45,0,0
45,11.576614379882812,10.652164459228516,12.199564933776855,9.644618034362793,13.393950462341309,10.901361465454102,4.225744724273682,11.034140586853027,0,45,0,45,0,0
46,12.665521621704102,10.637992858886719,13.278923988342285,9.789201736450195,14.400883674621582,10.649669647216797,3.284470796585083,10.596799850463867,0,45,0,45,0,0
47,13.75442886352539,10.623821258544922,14.358283042907715,9.933784484863281,15.407817840576172,10.397978782653809,2.6178863048553467,10.287086486816406,0,45,0,45,0,0
48,14.84333610534668,10.609649658203125,15.499964714050293,10.574467658996582,15.28530216217041,8.86571216583252,2.4568169116973877,9.261747360229492,0,45,0,45,0,0
49,15.932243347167969,10.595478057861328,15.484323501586914,11.663354873657227,14.331789016723633,8.455740928649902,3.4343667030334473,8.912949562072754,0,45,0,45,0,0
50,17.021150588989258,10.581307411193848,14.401256561279297,11.776876449584961,13.391921043395996,8.015386581420898,4.468963623046875,8.995854377746582,0,45,0,45,0,0
51,17.13613510131836,9.498394966125488,13.32326602935791,11.622419357299805,12.472143173217773,7.534478664398193,5.503560543060303,9.07875919342041,4,45,0,45,0,0
52,16.074481964111328,9.255878448486328,12.245275497436523,11.467961311340332,11.458813667297363,7.75903844833374,6.5381574630737305,9.161664009094238,4,45,0,15,0,0
53,14.987000465393066,9.313373565673828,11.167284965515137,11.313504219055176,10.460659980773926,8.043560981750488,7.57046365737915,9.053924560546875,4,45,0,45,0,0
54,13.899518966674805,9.370868682861328,10.08929443359375,11.159046173095703,9.480889320373535,8.386072158813477,8.45194149017334,8.505964279174805,4,45,0,45,0,0
55,12.812037467956543,9.428363800048828,9.011303901672363,11.004589080810547,8.73826789855957,8.908415794372559,9.414460182189941,7.344571113586426,4,45,0,45,0,0
56,11.724555969238281,9.485858917236328,7.933313369750977,10.850131034851074,8.022005081176758,8.39000415802002,10.34523868560791,6.885315895080566,4,45,0,45,0,0
57,10.63707447052002,9.543354034423828,6.85532283782959,10.695673942565918,8.263293266296387,7.380527019500732,11.249970436096191,6.37666654586792,4,45,0,45,0,0
58,9.549592971801758,9.600849151611328,5.777331829071045,10.541217803955078,9.24712085723877,7.049849510192871,12.231047630310059,6.037917137145996,4,45,0,45,0,0
59,8.462111473083496,9.658346176147461,4.6993408203125,10.386760711669922,10.230050086975098,6.7165117263793945,13.264549255371094,6.133513450622559,4,45,0,30,0,0
60,7.374629974365234,9.715841293334961,3.621349811553955,10.232304573059082,11.249321937561035,6.520684719085693,14.13371467590332,6.70080041885376,4,45,0,30,0,0
61,6.287148475646973,9.773336410522461,3.6469573974609375,9.14360523223877,12.28521728515625,6.5853705406188965,14.829658508300781,7.4708170890808105,4,45,0,30,0,0
62,5.199667453765869,9.830833435058594,4.4716596603393555,8.432417869567871,13.265472412109375,6.926491737365723,15.505566596984863,8.258480072021484,4,45,0,30,0,0
63,4.112186431884766,9.888328552246094,5.296361923217773,7.721230506896973,14.157588958740234,7.456955432891846,16.181474685668945,9.046142578125,4,45,0,45,0,0
64,3.024705171585083,9.945823669433594,6.362790584564209,7.941800594329834,14.973917007446289,8.097949028015137,16.606252670288086,9.541152954101562,4,45,0,45,0,0
65,2.4265904426574707,9.977446556091309,7.4292192459106445,8.162370681762695,15.751496315002441,8.785432815551758,16.810590744018555,9.779274940490723,4,45,0,45,0,0
66,2.1943118572235107,9.989727020263672,8.495647430419922,8.382940292358398,16.30112075805664,9.301194190979004,16.908885955810547,9.893821716308594,4,45,0,45,0,0
67,2.0885090827941895,9.995320320129395,9.562076568603516,8.603509902954102,16.263248443603516,9.254910469055176,17.309446334838867,10.302755355834961,4,45,0,5,0,0
68,2.040315866470337,9.997868537902832,9.469451904296875,9.688563346862793,16.80617904663086,9.798696517944336,17.290708541870117,10.86510181427002,4,45,0,5,0,0
69,2.0183637142181396,9.999029159545898,8.384987831115723,9.78785228729248,17.057628631591797,10.3521146774292,16.55817222595215,11.600394248962402,4,45,0,5,0,0
70,2.00836443901062,9.999557495117188,7.30052375793457,9.887141227722168,16.798433303833008,10.999917984008789,15.845413208007812,11.116310119628906,4,45,0,5,0,0
71,2.003809690475464,9.999798774719238,6.216059684753418,9.986430168151855,16.316913604736328,11.127950668334961,15.990208625793457,10.29554271697998,4,15,0,5,0,0
72,2.001734495162964,9.999908447265625,5.131595611572266,10.085719108581543,15.905854225158691,10.912577629089355,16.51421546936035,10.142065048217773,4,15,0,5,0,0
73,2.000788450241089,9.999958038330078,4.047131538391113,10.18501091003418,15.733227729797363,10.433239936828613,16.76631736755371,10.068339347839355,4,15,0,5,0,0
74,2.0003557205200195,9.999980926513672,2.962667465209961,10.284302711486816,15.952982902526855,9.908833503723145,16.887588500976562,10.03287410736084,4,15,0,5,0,0
75,2.151639938354492,9.523491859436035,1.7267178297042847,10.860091209411621,15.96403980255127,9.467351913452148,17.382442474365234,10.2596435546875,4,5,0,5,0,0
76,1.9611742496490479,9.718066215515137,0.7865201830863953,10.694270133972168,16.762596130371094,9.737889289855957,17.506555557250977,10.054357528686523,4,5,0,5,0,0
77,1.9561810493469238,9.872947692871094,0.3289240300655365,10.613565444946289,16.67673110961914,10.067245483398438,17.92630958557129,9.630047798156738,4,5,0,5,0,0
78,1.9800405502319336,9.942127227783203,0.14982494711875916,10.581978797912598,17.158058166503906,10.311592102050781,17.67506980895996,8.854028701782227,4,5,0,5,0,0
79,1.9909085035324097,9.973638534545898,0.06824523955583572,10.567590713500977,17.42636489868164,9.555179595947266,16.989238739013672,8.931802749633789,4,5,0,5,0,0
80,1.995858907699585,9.987992286682129,0.031085669994354248,10.561037063598633,17.670438766479492,9.063650131225586,16.234445571899414,9.576009750366211,4,5,0,5,0,0
81,1.998113751411438,9.99453067779541,0.014159437268972397,10.558052062988281,16.897720336914062,8.893489837646484,16.326862335205078,10.020658493041992,4,5,0,5,0,0
82,1.999140977859497,9.997509002685547,0.006449436768889427,10.556692123413086,16.459205627441406,9.380970001220703,16.610620498657227,10.224684715270996,4,5,0,5,0,0
83,1.9996089935302734,9.998866081237793,0.002937308279797435,10.556073188781738,16.197622299194336,9.44088077545166,17.166667938232422,10.577436447143555,4,5,0,5,0,0
84,1.9998226165771484,9.999485969543457,0.0013370454544201493,10.555790901184082,16.2468318939209,9.820535659790039,17.82345962524414,10.550904273986816,4,5,0,5,0,0
85,1.9999208450317383,9.999770164489746,0.0006070518866181374,10.555662155151367,17.065032958984375,10.199564933776855,17.806325912475586,10.03703498840332,4,5,0,5,0,0
86,1.9999674558639526,9.999905586242676,0.0002721902565099299,10.55560302734375,17.406269073486328,10.60767650604248,17.57386589050293,9.24173641204834,4,5,0,5,0,0
87,1.9999924898147583,9.999978065490723,0.00011457677464932203,10.555575370788574,17.816837310791016,10.023308753967285,17.0810489654541,9.215856552124023,4,5,0,5,0,0
88,2.0000104904174805,10.000030517578125,3.2302545150741935e-05,10.555561065673828,17.627897262573242,9.488805770874023,16.76553726196289,9.476277351379395,4,5,0,5,0,0
89,1.9999876022338867,10.000082969665527,0.0,10.555551528930664,17.589889526367188,8.937064170837402,16.364505767822266,10.11821460723877,4,5,0,5,0,0
90,1.9999226331710815,10.00011157989502,0.0,10.555581092834473,16.738025665283203,9.17041301727295,16.55508804321289,10.394268989562988,4,5,0,5,0,0
91,1.999835729598999,10.000082015991211,0.0,10.555571556091309,16.489084243774414,9.329849243164062,17.009885787963867,10.938507080078125,4,5,0,5,0,0
92,1.9997810125350952,9.999981880187988,0.0,10.555527687072754,16.759357452392578,10.1646728515625,17.432952880859375,10.697150230407715,4,5,0,5,0,0
93,1.999812364578247,9.99985408782959,0.0,10.55551815032959,16.634008407592773,10.59738540649414,18.037729263305664,10.135169982910156,4,5,0,5,0,0
94,1.9999293088912964,9.999775886535645,0.0,10.555549621582031,17.398880004882812,10.54100513458252,17.810028076171875,9.64212417602539,4,5,0,5,0,0
95,2.0000667572021484,9.999797821044922,0.0,10.555602073669434,17.818641662597656,10.549125671386719,17.200626373291016,9.000619888305664,4,5,0,5,0,0
96,2.0001466274261475,9.999897956848145,0.0,10.555634498596191,17.589624404907227,9.714740753173828,16.70314598083496,9.180439949035645,4,5,0,5,0,0
97,2.000138998031616,10.000009536743164,0.0,10.555622100830078,17.61724853515625,9.327096939086914,16.006010055541992,9.691740036010742,4,5,0,5,0,0
98,2.0000712871551514,10.000073432922363,0.0,10.555569648742676,16.777042388916016,9.497486114501953,16.145401000976562,10.213516235351562,4,5,0,5,0,0
99,1.9999934434890747,10.00007438659668,3.2795988147427124e-12,10.555514335632324,16.38068199157715,9.373799324035645,16.599506378173828,10.954414367675781,4,5,0,5,0,0
100,1.999942660331726,10.000029563903809,0.0,10.555471420288086,16.39694595336914,10.201733589172363,17.12841796875,10.860758781433105,4,5,0,5,0,0
101,1.9999361038208008,9.999964714050293,0.0,10.555465698242188,16.277652740478516,10.576949119567871,17.901731491088867,10.468836784362793,4,5,0,5,0,0
102,1.999976396560669,9.999910354614258,0.0,10.555510520935059,17.1223087310791,10.569212913513184,17.854610443115234,9.943514823913574,4,5,0,5,0,0
103,2.000049352645874,9.999896049499512,0.0,10.555569648742676,17.482622146606445,10.744112968444824,17.545751571655273,9.144582748413086,4,5,0,5,0,0
104,2.000119924545288,9.999939918518066,0.0,10.55560302734375,17.58308982849121,9.919477462768555,17.01917839050293,9.146512031555176,4,5,0,5,0,0
105,2.0001444816589355,10.000027656555176,0.0,10.555598258972168,17.78693199157715,9.577502250671387,16.197370529174805,9.388096809387207,4,5,0,5,0,0
106,2.000100612640381,10.000114440917969,0.0,10.555554389953613,16.972415924072266,9.414074897766113,16.154399871826172,9.910101890563965,4,5,0,5,0,0
107,2.0000076293945312,10.000149726867676,0.0,10.555549621582031,16.650264739990234,9.182082176208496,16.322734832763672,10.748037338256836,4,5,0,5,0,0
108,1.9999165534973145,10.000113487243652,0.0,10.555583000183105,16.418270111083984,9.97925853729248,16.839038848876953,10.835563659667969,4,5,0,5,0,0
109,1.9998760223388672,10.000028610229492,0.0,10.555578231811523,16.157716751098633,10.279973030090332,17.68863868713379,10.739239692687988,4,5,0,5,0,0
110,1.9999017715454102,9.999944686889648,0.0,10.555537223815918,16.930574417114258,10.581132888793945,17.82024383544922,10.231725692749023,4,5,0,5,0,0
111,1.9999724626541138,9.999902725219727,0.0,10.555532455444336,17.208858489990234,10.864949226379395,17.795963287353516,9.376043319702148,4,5,0,5,0,0
112,2.0000481605529785,9.999918937683105,0.0,10.555566787719727,17.57316780090332,10.118531227111816,17.30106544494629,9.201247215270996,4,5,0,5,0,0
113,2.000091552734375,9.999979972839355,0.0,10.555562019348145,17.879722595214844,9.864999771118164,16.445798873901367,9.152469635009766,4,5,0,5,0,0
114,2.00008225440979,10.000054359436035,0.0,10.555521965026855,17.166975021362305,9.437830924987793,16.228965759277344,9.631168365478516,4,5,0,5,0,0
115,2.00002384185791,10.000103950500488,0.0,10.555517196655273,16.94000816345215,9.11097240447998,16.10748863220215,10.479793548583984,4,5,0,5,0,0
116,1.9999443292617798,10.000101089477539,0.0,10.55555248260498,16.453523635864258,9.7852144241333,16.566143035888672,10.737016677856445,4,5,0,5,0,0
117,1.9998853206634521,10.000042915344238,0.0,10.5556058883667,16.10858726501465,9.983721733093262,17.401525497436523,10.930670738220215,4,5,0,5,0,0
118,1.999881386756897,9.999957084655762,0.0,10.555643081665039,16.739028930664062,10.526174545288086,17.697189331054688,10.49561882019043,4,5,0,5,0,0
119,1.999937653541565,9.999889373779297,0.0,10.555636405944824,16.907333374023438,10.886879920959473,17.96172523498535,9.679837226867676,4,5,0,5,0,0
120,2.0000247955322266,9.9998779296875,0.0,10.555584907531738,17.501907348632812,10.305268287658691,17.553600311279297,9.347972869873047,4,5,0,5,0,0
121,2.000096082687378,9.999927520751953,3.3854553275342036e-12,10.555527687072754,17.87569236755371,10.168498992919922,16.763547897338867,9.014474868774414,4,5,0,5,0,0
122,2.0001144409179688,10.00001049041748,0.0,10.555485725402832,17.347192764282227,9.526266098022461,16.39797592163086,9.39261531829834,4,5,0,5,0,0
123,2.000072956085205,10.000082015991211,0.0,10.555480003356934,17.24305534362793,9.14211654663086,15.997971534729004,10.151062965393066,4,5,0,5,0,0
124,1.9999958276748657,10.000105857849121,0.0,10.555521965026855,16.557889938354492,9.613505363464355,16.343347549438477,10.547636985778809,4,5,0,5,0,0
125,1.9999240636825562,10.000072479248047,0.0,10.555578231811523,16.16623306274414,9.684248924255371,17.064626693725586,11.011170387268066,4,5,0,5,0,0
126,1.999894142150879,9.999999046325684,0.0,10.555612564086914,16.57708740234375,10.407267570495605,17.489288330078125,10.70108413696289,4,5,0,5,0,0
127,1.9999215602874756,9.999924659729004,0.0,10.555606842041016,16.613943099975586,10.803540229797363,18.012922286987305,10.022246360778809,4,5,0,5,0,0
128,1.999993085861206,9.999887466430664,0.0,10.555562019348145,17.369487762451172,10.45621109008789,17.74038314819336,9.57260513305664,4,5,0,5,0,0
129,2.0000722408294678,9.999909400939941,3.253775070558018e-12,10.55550765991211,17.767454147338867,10.45348072052002,17.10894012451172,8.9927339553833,4,5,0,5,0,0
130,2.0001165866851807,9.999979972839355,0.0,10.555462837219238,17.486167907714844,9.670968055725098,16.637611389160156,9.225733757019043,4,5,0,5,0,0
131,2.000101327896118,10.000062942504883,0.0,10.555456161499023,17.517559051513672,9.2742338180542,16.005767822265625,9.80516242980957,4,5,0,5,0,0
132,2.0000336170196533,10.000114440917969,0.0,10.555502891540527,16.713825225830078,9.487433433532715,16.19752311706543,10.29472541809082,4,5,0,5,0,0
133,1.9999492168426514,10.000105857849121,0.0,10.555563926696777,16.321239471435547,9.422168731689453,16.720687866210938,10.973897933959961,4,5,0,5,0,0
134,1.999893069267273,10.000043869018555,0.0,10.555597305297852,16.464792251586914,10.241217613220215,17.224889755249023,10.824796676635742,4,5,0,5,0,0
135,1.9998939037322998,9.999960899353027,0.0,10.55559253692627,16.36613655090332,10.626773834228516,17.94639778137207,10.361740112304688,4,5,0,5,0,0
136,1.9999500513076782,9.999900817871094,0.0,10.555549621582031,17.194480895996094,10.553923606872559,17.841049194335938,9.84660816192627,4,5,0,5,0,0
137,2.0000312328338623,9.999895095825195,0.0,10.55554485321045,17.570167541503906,10.685242652893066,17.441513061523438,9.088069915771484,4,5,0,5,0,0
138,2.0000946521759033,9.999944686889648,0.0,10.555578231811523,17.568553924560547,9.8536958694458,16.919240951538086,9.148890495300293,4,5,0,5,0,0
139,2.000107526779175,10.000024795532227,0.0,10.555573463439941,17.731582641601562,9.49063777923584,16.129253387451172,9.481964111328125,4,5,0,5,0,0
140,2.000062942504883,10.000092506408691,0.0,10.555532455444336,16.9029541015625,9.420987129211426,16.145095825195312,10.007528305053711,4,5,0,5,0,0
141,1.9999836683273315,10.000112533569336,0.0,10.555527687072754,16.55520248413086,9.227455139160156,16.40924835205078,10.82315444946289,4,5,0,5,0,0
142,1.9999110698699951,10.000073432922363,0.0,10.555562019348145,16.414810180664062,10.047073364257812,16.934240341186523,10.852405548095703,4,5,0,5,0,0
143,1.9998838901519775,9.999995231628418,0.0,10.555557250976562,16.192184448242188,10.376961708068848,17.769502639770508,10.659114837646484,4,5,0,5,0,0
144,1.9999171495437622,9.999918937683105,0.0,10.555517196655273,16.996753692626953,10.587079048156738,17.8436336517334,10.138562202453613,4,5,0,5,0,0
145,1.9999933242797852,9.999884605407715,0.0,10.555512428283691,17.306352615356445,10.837151527404785,17.722627639770508,9.289810180664062,4,5,0,5,0,0
146,2.0000722408294678,9.999911308288574,0.0,10.555548667907715,17.584638595581055,10.053544998168945,17.210342407226562,9.171346664428711,4,5,0,5,0,0
147,2.000112295150757,9.999983787536621,0.0,10.555602073669434,17.860319137573242,9.766514778137207,16.354347229003906,9.2191743850708,4,5,0,5,0,0
148,2.0000929832458496,10.0000638961792,0.0,10.555638313293457,17.103443145751953,9.42210578918457,16.192420959472656,9.719422340393066,4,5,0,5,0,0
149,2.0000247955322266,10.000109672546387,0.0,10.555632591247559,16.84109115600586,9.12283706665039,16.166725158691406,10.576369285583496,4,5,0,5,0,0
150,1.9999438524246216,10.000097274780273,0.0,10.555582046508789,16.433086395263672,9.847412109375,16.651256561279297,10.78056526184082,4,5,0,5,0,0
151,1.9998925924301147,10.000033378601074,3.360302704494278e-12,10.555525779724121,16.11244773864746,10.08315372467041,17.502845764160156,10.879602432250977,4,5,0,5,0,0
152,1.999898076057434,9.999951362609863,0.0,10.5554838180542,16.79940414428711,10.551736831665039,17.74781036376953,10.414350509643555,4,5,0,5,0,0
153,1.9999574422836304,9.999895095825195,0.0,10.5554780960083,17.006797790527344,10.89140796661377,17.919456481933594,9.574378967285156,4,5,0,5,0,0
154,2.000039577484131,9.999893188476562,0.0,10.555520057678223,17.53253173828125,10.24714469909668,17.47690773010254,9.290447235107422,4,5,0,5,0,0
155,2.0001015663146973,9.999947547912598,0.0,10.555577278137207,17.888721466064453,10.069615364074707,16.65473175048828,9.047456741333008,4,5,0,5,0,0
156,2.000110149383545,10.000029563903809,0.0,10.555611610412598,17.291868209838867,9.49061107635498,16.33392333984375,9.4640474319458,4,5,0,5,0,0
157,2.00006103515625,10.000096321105957,0.0,10.5556058883667,17.14551544189453,9.12051773071289,16.021373748779297,10.262374877929688,4,5,0,5,0,0
158,1.9999799728393555,10.00011157989502,0.0,10.555561065673828,16.517494201660156,9.665556907653809,16.4089412689209,10.617701530456543,4,5,0,5,0,0
159,1.9999098777770996,10.000068664550781,3.2518595021596708e-12,10.555506706237793,16.13622283935547,9.779657363891602,17.17755126953125,10.997511863708496,4,5,0,5,0,0
160,1.9998873472213745,9.99998950958252,0.0,10.555461883544922,16.625444412231445,10.452071189880371,17.564783096313477,10.641817092895508,4,5,0,5,0,0
161,1.9999243021011353,9.999916076660156,0.0,10.555455207824707,16.706453323364258,10.841716766357422,18.00905990600586,9.908581733703613,4,5,0,5,0,0
162,2.0000011920928955,9.999886512756348,0.0,10.555501937866211,17.418315887451172,10.411917686462402,17.687854766845703,9.492293357849121,4,5,0,5,0,0
163,2.000077724456787,9.999917030334473,0.0,10.555562973022461,17.813467025756836,10.364595413208008,16.995386123657227,8.98681926727295,4,5,0,5,0,0
164,2.0001134872436523,9.999991416931152,0.0,10.555596351623535,17.446243286132812,9.618524551391602,16.5531063079834,9.271171569824219,4,5,0,5,0,0
165,2.000089645385742,10.000070571899414,0.0,10.555591583251953,17.432958602905273,9.220769882202148,15.990153312683105,9.917777061462402,4,5,0,5,0,0
166,2.00001859664917,10.000112533569336,0.0,10.555548667907715,16.658164978027344,9.522705078125,16.235559463500977,10.382795333862305,4,5,0,5,0,0
167,1.9999377727508545,10.00009536743164,0.0,10.555543899536133,16.26072883605957,9.501855850219727,16.8315486907959,10.999083518981934,4,5,0,5,0,0
168,1.999889850616455,10.000028610229492,0.0,10.555577278137207,16.495155334472656,10.299677848815918,17.31588363647461,10.794428825378418,4,5,0,5,0,0
169,1.9998998641967773,9.999946594238281,0.0,10.555572509765625,16.44033432006836,10.69386100769043,17.980976104736328,10.253443717956543,4,5,0,5,0,0
170,1.999962568283081,9.999893188476562,0.0,10.55553150177002,17.25531005859375,10.52864933013916,17.81857681274414,9.753351211547852,4,5,0,5,0,0
171,2.000044822692871,9.999896049499512,0.0,10.555526733398438,17.643346786499023,10.61705493927002,17.33657455444336,9.044346809387207,4,5,0,5,0,0
172,2.000103235244751,9.999954223632812,0.0,10.555561065673828,17.54859161376953,9.790922164916992,16.824403762817383,9.163296699523926,4,5,0,5,0,0
173,2.0001072883605957,10.000036239624023,0.0,10.555556297302246,17.669918060302734,9.411886215209961,16.076704025268555,9.582776069641113,4,5,0,5,0,0
174,2.0000548362731934,10.000099182128906,0.0,10.555516242980957,16.838701248168945,9.435507774353027,16.15132713317871,10.103254318237305,4,5,0,5,0,0
175,1.9999732971191406,10.000110626220703,0.0,10.555511474609375,16.471460342407227,9.282151222229004,16.505189895629883,10.884149551391602,4,5,0,5,0,0
176,1.9999055862426758,10.0000638961792,0.0,10.555547714233398,16.42377471923828,10.112334251403809,17.030149459838867,10.854400634765625,4,5,0,5,0,0
177,1.999887466430664,9.999983787536621,0.0,10.555601119995117,16.239503860473633,10.465085983276367,17.8384952545166,10.568753242492676,4,5,0,5,0,0
178,1.999928593635559,9.99991226196289,0.0,10.55563735961914,17.062543869018555,10.583747863769531,17.85384178161621,10.04317569732666,4,5,0,5,0,0
179,2.000006914138794,9.999887466430664,0.0,10.555631637573242,17.39820671081543,10.797558784484863,17.638513565063477,9.213324546813965,4,5,0,5,0,0
