episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
1,25060-1784955716792325300,25060,10724,10,121,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,121,0.7199999690055847,1,0,7,38,9,4,11,3,3,2,2,1,3,0,2,0,1,0,7,1,32.0,5.582424699767562,1.2999999523162842,0.7250000238418579,0.007388591766357422,0.0,1.0,100.0,0.0,0.6391360759735107
2,25060-1784955716792325300,25060,10756,10,129,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,0,2,3,-1,129,0.7999999523162842,1,0,3,19,3,6,9,2,1,3,1,1,1,0,2,0,2,1,4,1,39.0,6.654917635658915,-1.149999976158142,-0.38303861021995544,-0.005869820713996887,0.0,-1.0,-100.0,0.0,-0.5605443120002747
3,25060-1784955716792325300,25060,10764,10,131,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,2,1,131,0.47999998927116394,1,0,1,54,14,0,16,0,4,0,3,0,4,0,4,0,2,0,8,0,62.0,5.251747189587309,1.149999976158142,0.7062499523162842,-0.008644238114356995,0.0,1.0,100.0,0.0,0.6128807067871094
4,25060-1784955716792325300,25060,10868,10,157,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,0,1,3,-2,157,0.7599999904632568,1,0,2,33,6,10,3,5,3,4,0,1,3,2,3,0,0,3,0,1,33.0,6.927317625398089,-1.2999999523162842,-0.5,-0.006277590990066528,0.0,-1.0,-100.0,0.0,-0.6046167612075806
5,25060-1784955716792325300,25060,11164,10,231,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,0,2,3,-1,102,0.5199999809265137,1,0,0,10,0,10,6,7,0,2,0,2,0,5,3,2,2,1,1,2,33.0,6.76039093615962,-1.149999976158142,-0.5,0.006515383720397949,0.0,-1.0,-100.0,-0.20000000298023224,-0.6119874715805054
6,25060-1784955716792325300,25060,11236,10,249,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,128,0.7599999904632568,1,0,14,21,1,8,4,10,0,3,0,3,1,1,2,3,0,1,2,4,40.0,7.345379829406738,1.2999999523162842,0.7118749618530273,-0.010147929191589355,0.0,1.0,100.0,0.0,0.6365395784378052
7,25060-1784955716792325300,25060,11240,10,250,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP7_DEEP_FORTRESS,,1,3,1,2,119,0.6800000071525574,1,0,7,17,6,7,1,9,4,2,0,3,1,0,0,1,0,1,0,6,34.0,6.328874860491071,1.2999999523162842,0.7287499904632568,-0.008676081895828247,0.0,1.0,100.0,-0.20000000298023224,0.6085687875747681
8,25060-1784955716792325300,25060,11432,11,42,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,141,0.7999999523162842,1,0,0,54,2,12,4,9,2,3,0,3,0,3,2,1,0,1,2,3,34.0,5.590468819259752,1.2999999523162842,0.6875,-0.007634788751602173,0.0,1.0,100.0,-0.20000000298023224,0.6020763516426086
9,25060-1784955716792325300,25060,11632,11,92,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,2,1,99,0.7199999690055847,1,0,3,16,6,5,2,6,2,1,0,3,4,1,0,2,1,1,1,2,32.0,7.534797437263258,1.149999976158142,0.26625001430511475,-0.009478077292442322,0.0,0.0,0.0,0.0,0.33944937586784363
10,25060-1784955716792325300,25060,11652,11,97,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,0,2,3,-1,122,0.7199999690055847,1,0,4,32,7,7,6,6,4,3,0,2,1,1,3,1,2,1,0,2,41.0,7.300679691502305,-1.149999976158142,-0.48070526123046875,0.010780170559883118,0.0,-1.0,-100.0,-0.20000000298023224,-0.6087937355041504
11,25060-1784955716792325300,25060,11812,11,137,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,143,0.5999999642372131,0,1,8,33,5,5,4,8,2,2,2,1,0,2,0,3,0,1,3,2,53.0,6.708543897508742,1.2999999523162842,0.6837499737739563,0.000968441367149353,0.0,1.0,100.0,0.0,0.6327553987503052
12,25060-1784955716792325300,25060,12000,11,184,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP12_LATE_CONVERTER,,1,3,2,1,142,0.7999999523162842,0,1,3,19,4,9,0,16,1,3,0,3,3,2,0,4,0,2,0,7,32.0,6.722829899317782,1.149999976158142,0.6856249570846558,-0.005844384431838989,0.0,1.0,100.0,0.0,0.609761118888855
13,25060-1784955716792325300,25060,12088,11,206,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,114,0.7599999904632568,0,1,5,24,3,6,4,4,3,2,0,3,0,0,2,0,1,0,1,3,34.0,7.469531142920778,1.2999999523162842,0.7381249666213989,-0.00827711820602417,0.0,1.0,100.0,-0.20000000298023224,0.6100581884384155
14,25060-1784955716792325300,25060,12184,11,230,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,2,1,133,0.6800000071525574,1,0,2,18,2,6,1,14,0,1,0,3,2,1,1,2,0,3,0,6,56.0,6.293605718397556,1.149999976158142,0.7024999856948853,-0.0032806172966957092,0.0,1.0,100.0,0.0,0.6125046014785767
15,25060-1784955716792325300,25060,12244,11,245,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP7_DEEP_FORTRESS,,1,3,2,1,108,0.6800000071525574,1,0,3,17,1,10,2,9,0,2,0,3,1,4,1,0,1,1,0,6,40.0,6.512112087673611,1.149999976158142,0.7493749856948853,-0.009203314781188965,0.0,1.0,100.0,-0.20000000298023224,0.5877807140350342
16,25060-1784955716792325300,25060,12448,12,40,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP7_DEEP_FORTRESS,,1,3,2,1,90,0.5999999642372131,1,0,1,21,3,8,1,9,1,2,0,3,1,2,0,1,1,1,0,6,32.0,5.576951090494791,1.149999976158142,0.7831249237060547,-0.010119199752807617,0.0,1.0,100.0,-0.20000000298023224,0.5932386517524719
17,25060-1784955716792325300,25060,12592,12,76,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,1,2,148,0.8799999952316284,0,1,8,63,6,11,8,4,1,7,2,1,1,0,2,0,0,1,6,1,38.0,6.088584281302787,1.2999999523162842,0.6743749976158142,-0.009147211909294128,0.0,1.0,100.0,0.0,0.6309675574302673
18,25060-1784955716792325300,25060,12748,12,115,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP12_LATE_CONVERTER,,1,3,2,1,126,0.7199999690055847,1,0,0,30,5,7,4,8,3,3,0,3,1,1,2,1,1,1,0,4,38.0,7.066672673301091,1.149999976158142,1.2156249284744263,-0.002242177724838257,0.0,2.0,200.0,-0.4000000059604645,0.757901668548584
19,25060-1784955716792325300,25060,12824,12,134,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP9_SPLIT_LANE_FEINT,,0,2,3,-1,160,0.7199999690055847,0,1,7,23,4,10,3,9,2,0,0,2,1,7,0,3,2,1,1,3,43.0,7.342943572998047,-1.149999976158142,-0.47792699933052063,0.014983907341957092,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.6074026823043823
20,25060-1784955716792325300,25060,12976,12,172,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP9_SPLIT_LANE_FEINT,,1,3,2,1,132,0.7599999904632568,1,0,0,27,1,12,2,9,1,4,0,3,0,3,1,2,1,2,0,3,38.0,7.012693000562264,1.149999976158142,0.6699910759925842,0.004225388169288635,0.02499999850988388,1.0,100.0,0.0,0.6086816191673279
