blue_style,blue_probe_protocol,op12_confirmed_escort_response_enabled,red_style,map,episode_index,episode_seed,success,blue_score,red_score,win_margin,steps,return,outcome,time_to_first_score,collision_free,zone_coverage,split_detector_first_trigger_step,split_detector_active_steps,split_detector_max_lateral_sep,split_detector_max_teammate_dist,escort_detector_first_trigger_step,escort_detector_active_steps,escort_detector_score,escort_detector_compact,escort_detector_narrow,escort_detector_leader,escort_detector_heading,escort_detector_speed_penalty,convoy_offensive_active,convoy_corridor_active,convoy_leader_active,convoy_reject_rush,convoy_leader_id,convoy_longitudinal_gap,convoy_lateral_gap,convoy_heading_similarity,convoy_centroid_forward_speed,escort_confirmation_step,escort_confirmation_active_steps,escort_confirmation_carrier_id,escort_confirmation_protector_id,escort_confirmation_distance,escort_confirmation_same_corridor_steps,escort_confirmation_to_episode_end_steps,conversion_phase_first_step,carrier_intercept_attempts
BLUE_RUSH,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,0,831001,1,3,1,2,196,-6.503048657148611,win,93.0,0,0.36000001430511475,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,12.0
BLUE_TURTLE,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,0,831001,0,0,1,-1,240,-12.179336344444891,loss,124.0,0,0.7599999904632568,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,3.0
BLUE_SPLIT,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,0,831001,1,3,0,3,92,-1.301222720387159,win,45.0,1,0.800000011920929,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,12.0
BLUE_ESCORT,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,0,831001,0,0,2,-2,240,-13.109426334674936,loss,59.0,0,0.4399999976158142,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,6.0
BLUE_RUSH,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,1,831002,1,2,0,2,240,-12.032399157586042,win,36.0,0,0.4399999976158142,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,12.0
BLUE_TURTLE,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,1,831002,0,0,0,0,240,-12.038143758836668,draw,,0,0.7599999904632568,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,6.0
BLUE_SPLIT,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,1,831002,1,3,0,3,127,-3.2996463389717974,win,56.0,1,0.8799999952316284,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,17.0
BLUE_ESCORT,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,1,831002,0,0,0,0,240,-15.053594123368384,draw,,0,0.6000000238418579,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,12.0
BLUE_RUSH,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,2,831003,1,3,1,2,119,-2.8022667242912576,win,51.0,1,0.7200000286102295,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,16.0
BLUE_TURTLE,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,2,831003,0,0,0,0,240,-12.85774845330161,draw,,0,0.7599999904632568,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,8.0
BLUE_SPLIT,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,2,831003,1,3,0,3,160,-6.552424011635594,win,43.0,0,1.0,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,11.0
BLUE_ESCORT,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,2,831003,0,0,0,0,240,-13.988281904836185,draw,,1,0.7599999904632568,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,12.0
BLUE_RUSH,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,3,831004,1,3,0,3,168,-5.724271921339096,win,94.0,0,0.7200000286102295,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,9.0
BLUE_TURTLE,BLUE_PROBES_V3,0,OP9_SPLIT_LANE_FEINT,map_b_split_lane,3,831004,0,0,0,0,240,-10.53731318798964,draw,,0,0.6399999856948853,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,-1,-1,0.0,0.0,0.0,-1,6.0
