condition,opponent,seed,environment_seed,episode_index,opportunity_index,step,selected_z,prev_z,switch_occurred,logit_0,logit_1,logit_2,logit_3,prob_0,prob_1,prob_2,prob_3
learned_qphi_switching,OP8,9014,941609525,14,5,160,3,3,0,-0.016611533239483833,-0.0844024196267128,-0.10315200686454773,0.030988499522209167,0.25639018416404724,0.23958531022071838,0.2351350486278534,0.26888948678970337
learned_qphi_switching,OP8,9014,941609525,14,6,192,3,3,0,-0.003798358142375946,-0.0891493707895279,-0.08623170852661133,0.046318501234054565,0.25703921914100647,0.2360108345746994,0.23670044541358948,0.27024948596954346
learned_qphi_switching,OP8,9014,941609525,14,7,224,3,3,0,-0.05303961783647537,-0.08273269981145859,-0.023366866633296013,0.01897680014371872,0.24536661803722382,0.23818804323673248,0.25275641679763794,0.2636888921260834
learned_qphi_switching,OP8,9014,941609525,14,8,256,3,3,0,-0.040049873292446136,-0.08740747720003128,-0.05499376356601715,-0.015218392014503479,0.25226688385009766,0.24059858918190002,0.24852505326271057,0.25860944390296936
learned_qphi_switching,OP8,9015,3379009567,15,0,0,0,-1,0,0.012959017418324947,-0.10898763686418533,-0.1017482578754425,0.012905612587928772,0.2647765874862671,0.23437906801700592,0.23608197271823883,0.26476243138313293
learned_qphi_switching,OP8,9015,3379009567,15,1,32,3,0,1,-0.024338888004422188,-0.04400528967380524,-0.09455398470163345,0.03596363961696625,0.2515801191329956,0.24668079614639282,0.2345212996006012,0.2672177851200104
learned_qphi_switching,OP8,9015,3379009567,15,2,64,3,3,0,-0.036343999207019806,-0.06731307506561279,-0.05154776573181152,-0.020625710487365723,0.251872718334198,0.24419201910495758,0.2480722814798355,0.2558630108833313
learned_qphi_switching,OP8,9015,3379009567,15,3,96,3,3,0,-0.032408781349658966,-0.031580641865730286,-0.06990046799182892,0.011937029659748077,0.24941545724868774,0.24962209165096283,0.24023757874965668,0.26072490215301514
learned_qphi_switching,OP8,9016,1685689940,16,0,0,3,-1,0,0.004964301362633705,-0.11796704679727554,-0.12054106593132019,0.011777080595493317,0.2650262117385864,0.23436914384365082,0.23376666009426117,0.2668379545211792
learned_qphi_switching,OP8,9016,1685689940,16,1,32,3,3,0,-0.040034472942352295,-0.077674500644207,-0.028228679671883583,-0.01440274715423584,0.24994385242462158,0.24071082472801208,0.25291213393211365,0.2564331591129303
learned_qphi_switching,OP8,9016,1685689940,16,2,64,3,3,0,-0.005999341607093811,-0.05810582637786865,-0.10704568028450012,0.004375651478767395,0.2588294446468353,0.24568811058998108,0.23395365476608276,0.26152878999710083
learned_qphi_switching,OP8,9016,1685689940,16,3,96,3,3,0,0.013560447841882706,-0.08582060039043427,-0.11460952460765839,0.02486831694841385,0.2634023427963257,0.23848386108875275,0.2317160665988922,0.26639774441719055
learned_qphi_switching,OP8,9016,1685689940,16,4,128,3,3,0,0.015380121767520905,-0.07037866860628128,-0.09846143424510956,0.02480754256248474,0.261801540851593,0.24028556048870087,0.23363155126571655,0.26428133249282837
learned_qphi_switching,OP8,9016,1685689940,16,5,160,3,3,0,-0.05262347310781479,-0.07626236230134964,-0.06146812438964844,-0.0032110586762428284,0.24884994328022003,0.24303637444972992,0.24665865302085876,0.26145505905151367
learned_qphi_switching,OP8,9017,1115813738,17,0,0,0,-1,0,0.0402788445353508,-0.10607948899269104,-0.08842004090547562,0.016396120190620422,0.2688542604446411,0.23224924504756927,0.23638708889484406,0.2625093460083008
learned_qphi_switching,OP8,9017,1115813738,17,1,32,3,0,1,-0.04328250139951706,-0.07289659976959229,-0.031116748228669167,-0.014970347285270691,0.2492661029100418,0.2419925481081009,0.2523171603679657,0.256424218416214
learned_qphi_switching,OP8,9017,1115813738,17,2,64,3,3,0,-0.0040425825864076614,-0.08816695213317871,-0.10713903605937958,0.0368155837059021,0.25886204838752747,0.23797626793384552,0.23350393772125244,0.2696577310562134
learned_qphi_switching,OP8,9018,486952603,18,0,0,3,-1,0,0.017078768461942673,-0.10126042366027832,-0.099358931183815,0.022944077849388123,0.26424527168273926,0.23475410044193268,0.235200896859169,0.26579970121383667
learned_qphi_switching,OP8,9018,486952603,18,1,32,3,3,0,-0.021457327529788017,-0.07760503143072128,-0.08541614562273026,0.028788171708583832,0.25413137674331665,0.2402556985616684,0.2383863478899002,0.26722657680511475
learned_qphi_switching,OP8,9018,486952603,18,2,64,3,3,0,-0.055194370448589325,-0.08225345611572266,-0.052301615476608276,-0.011014774441719055,0.24867141246795654,0.24203282594680786,0.2493918091058731,0.2599039077758789
learned_qphi_switching,OP8,9019,244585634,19,0,0,3,-1,0,-0.0029924195259809494,-0.12424231320619583,-0.11584968864917755,0.011400051414966583,0.26360273361206055,0.23350262641906738,0.23547056317329407,0.267424076795578
learned_qphi_switching,OP8,9019,244585634,19,1,32,3,3,0,-0.024750767275691032,-0.06843230128288269,-0.08406145870685577,0.0348028838634491,0.25245925784111023,0.24166885018348694,0.2379211038351059,0.2679508328437805
learned_qphi_switching,OP8,9019,244585634,19,2,64,3,3,0,0.0005292594432830811,-0.06014709174633026,-0.11554411053657532,0.012469127774238586,0.2601761817932129,0.24485905468463898,0.23166346549987793,0.263301283121109
learned_qphi_switching,OP8,9020,1257603099,20,0,0,3,-1,0,0.0026890039443969727,-0.13209515810012817,-0.09933850169181824,0.014678940176963806,0.26392388343811035,0.23064427077770233,0.23832452297210693,0.26710736751556396
learned_qphi_switching,OP8,9020,1257603099,20,1,32,3,3,0,-0.04102391004562378,-0.06812500953674316,-0.10409380495548248,0.011783130466938019,0.25211989879608154,0.24537892639636993,0.2367098033428192,0.2657914161682129
learned_qphi_switching,OP8,9020,1257603099,20,2,64,3,3,0,-0.01066979207098484,-0.08745303750038147,-0.11268597841262817,0.02431979775428772,0.2587513327598572,0.2396271675825119,0.23365631699562073,0.267965167760849
learned_qphi_switching,OP8,9020,1257603099,20,3,96,3,3,0,-0.05453336983919144,-0.1036573052406311,-0.05360199511051178,-0.007867813110351562,0.24995210766792297,0.23797018826007843,0.2501850128173828,0.261892706155777
learned_qphi_switching,OP8,9021,264235122,21,0,0,0,-1,0,0.035158008337020874,-0.09954619407653809,-0.09053286910057068,0.029317699372768402,0.26666390895843506,0.23305743932724,0.23516754806041718,0.2651110589504242
learned_qphi_switching,OP8,9021,264235122,21,1,32,3,0,1,-0.047506920993328094,-0.08883436024188995,-0.03147175908088684,-0.013914570212364197,0.24938638508319855,0.23928993940353394,0.2534175515174866,0.25790613889694214
learned_qphi_switching,OP8,9021,264235122,21,2,64,3,3,0,-0.036305978894233704,-0.10210919380187988,-0.053137779235839844,-0.01799878478050232,0.2539295554161072,0.2377580851316452,0.24969124794006348,0.25862112641334534
learned_qphi_switching,OP8,9021,264235122,21,3,96,0,3,1,0.01604750007390976,-0.0700596421957016,-0.09979592263698578,0.0024443939328193665,0.2635324001312256,0.24178992211818695,0.2347058355808258,0.25997182726860046
learned_qphi_switching,OP8,9021,264235122,21,4,128,3,0,1,0.006876392289996147,-0.06511525809764862,-0.0918753445148468,0.017686717212200165,0.2599174678325653,0.24186323583126068,0.2354767918586731,0.2627424895763397
learned_qphi_switching,OP8,9022,909622915,22,0,0,3,-1,0,-0.001386888325214386,-0.11383715271949768,-0.1142713725566864,0.012235239148139954,0.2631155848503113,0.23513108491897583,0.23502901196479797,0.2667243182659149
learned_qphi_switching,OP8,9022,909622915,22,1,32,3,3,0,-0.034180864691734314,-0.08144219219684601,-0.05357032269239426,-0.03306407481431961,0.25408101081848145,0.24235214293003082,0.2492019683122635,0.25436490774154663
learned_qphi_switching,OP8,9022,909622915,22,2,64,3,3,0,-0.03198058903217316,-0.03881353884935379,-0.05516059696674347,-0.007417209446430206,0.25030383467674255,0.2485993504524231,0.24456852674484253,0.2565282881259918
learned_qphi_switching,OP8,9022,909622915,22,3,96,3,3,0,0.012178591452538967,-0.08146524429321289,-0.09364421665668488,0.02907624840736389,0.2612854242324829,0.2379283457994461,0.23504818975925446,0.26573804020881653
learned_qphi_switching,OP8,9022,909622915,22,4,128,3,3,0,0.010235823690891266,-0.07315286248922348,-0.09695309400558472,0.028655722737312317,0.26062431931495667,0.2397727072238922,0.23413340747356415,0.265469491481781
learned_qphi_switching,OP8,9022,909622915,22,5,160,3,3,0,0.01429512444883585,-0.06615994870662689,-0.09322331100702286,0.025289639830589294,0.260973185300827,0.24079900979995728,0.23436957597732544,0.26385828852653503
learned_qphi_switching,OP8,9022,909622915,22,6,192,3,3,0,-0.045096658170223236,-0.0874185711145401,-0.025589851662516594,0.013209536671638489,0.24762901663780212,0.23736757040023804,0.25250691175460815,0.26249656081199646
learned_qphi_switching,OP8,9022,909622915,22,7,224,3,3,0,-0.05160015821456909,-0.11509933322668076,-0.04545985907316208,0.009987041354179382,0.24949119985103607,0.23414121568202972,0.2510278522968292,0.2653396725654602
learned_qphi_switching,OP8,9023,3446772807,23,0,0,3,-1,0,0.009443547576665878,-0.10334161669015884,-0.09484747797250748,0.0152587890625,0.26314833760261536,0.23508162796497345,0.2370869368314743,0.2646830677986145
learned_qphi_switching,OP8,9023,3446772807,23,1,32,3,3,0,-0.04500780254602432,-0.07456625998020172,-0.02696296013891697,-0.007606446743011475,0.24831196665763855,0.2410796582698822,0.25283339619636536,0.25777503848075867
learned_qphi_switching,OP8,9023,3446772807,23,2,64,3,3,0,-0.0037565864622592926,-0.08792871236801147,-0.10043361783027649,0.03570283204317093,0.25857365131378174,0.2376997470855713,0.23474586009979248,0.2689807713031769
learned_qphi_switching,OP8,9024,3588524931,24,0,0,0,-1,0,0.02944609522819519,-0.10068994760513306,-0.07994671165943146,0.0194319486618042,0.2656472623348236,0.23323193192481995,0.2381204515695572,0.26300033926963806
learned_qphi_switching,OP8,9024,3588524931,24,1,32,3,0,1,-0.048404090106487274,-0.06959589570760727,-0.031261034309864044,-0.013297989964485168,0.2480127215385437,0.2428121715784073,0.25230103731155396,0.25687411427497864
learned_qphi_switching,OP8,9024,3588524931,24,2,64,3,3,0,-0.009123625233769417,-0.07907183468341827,-0.1127435564994812,0.008021898567676544,0.25965234637260437,0.24211078882217407,0.23409423232078552,0.26414263248443604
learned_qphi_switching,OP8,9024,3588524931,24,3,96,3,3,0,-0.025694118812680244,-0.08314400911331177,-0.029950590804219246,0.019252412021160126,0.2508847713470459,0.2368776649236679,0.24981915950775146,0.2624184191226959
learned_qphi_switching,OP8,9024,3588524931,24,4,128,3,3,0,-0.03723827749490738,-0.09521396458148956,-0.04197782278060913,0.007203221321105957,0.25097954273223877,0.2368425875902176,0.24979282915592194,0.2623850107192993
learned_qphi_switching,OP8,9100,1016020432,0,0,0,0,-1,0,0.03260670229792595,-0.1013450101017952,-0.09049608558416367,0.027751222252845764,0.2663852572441101,0.23298916220664978,0.23553059995174408,0.26509496569633484
learned_qphi_switching,OP8,9100,1016020432,0,1,32,3,0,1,-0.035297244787216187,-0.06357267498970032,-0.04303722083568573,-0.025862127542495728,0.2516425549983978,0.24462692439556122,0.24970237910747528,0.2540280818939209
learned_qphi_switching,OP8,9100,1016020432,0,2,64,3,3,0,-0.03834187239408493,-0.05254501849412918,-0.03642167150974274,0.020266175270080566,0.24702464044094086,0.2435409277677536,0.24749945104122162,0.26193493604660034
learned_qphi_switching,OP8,9100,1016020432,0,3,96,0,3,1,0.025504328310489655,-0.06213301420211792,-0.09266389906406403,0.017705455422401428,0.2633747458457947,0.24127577245235443,0.23402073979377747,0.26132869720458984
learned_qphi_switching,OP8,9101,3977254452,1,0,0,0,-1,0,0.017170753329992294,-0.09939799457788467,-0.10076433420181274,0.009539969265460968,0.26517316699028015,0.23599587380886078,0.23567362129688263,0.26315736770629883
