episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
11,26360-1785295210519861900,26360,3616,0,226,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,1,2,99,0.7199999690055847,0,1,1,19,3,5,0,8,2,0,0,3,1,2,0,0,0,1,0,6,33.0,5.784664886166351,1.0,0.4000000059604645,-0.009222373366355896,0.02499999850988388,1.0,100.0,0.0,0.5377508997917175
12,26360-1785295210519861900,26360,3632,0,227,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,2,1,227,0.7999999523162842,0,1,28,72,5,19,0,16,3,5,0,3,1,4,0,5,0,2,0,4,75.0,5.3367962942249445,1.0,0.5,-0.004843533039093018,0.0,1.0,100.0,-0.20000000298023224,0.5188005566596985
13,26360-1785295210519861900,26360,3712,0,232,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,232,0.7199999690055847,0,1,9,42,1,17,12,6,0,7,0,3,1,1,6,0,0,1,0,5,111.0,7.279718333277209,1.0,0.5,0.0020555108785629272,0.0,1.0,100.0,0.0,0.5546887516975403
14,26360-1785295210519861900,26360,4176,0,261,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,261,0.7999999523162842,0,1,10,40,5,18,8,10,2,8,0,3,1,1,4,1,0,1,0,5,150.0,6.643799763529693,1.0,0.5,0.0066696107387542725,0.0,1.0,100.0,0.0,0.5548883676528931
15,26360-1785295210519861900,26360,4432,0,277,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,146,0.5600000023841858,1,0,10,32,8,3,13,5,4,1,2,1,0,1,3,0,0,1,9,2,67.0,5.645128223994007,1.0,0.5,-0.008616447448730469,0.0,1.0,100.0,0.0,0.5542267560958862
16,26360-1785295210519861900,26360,4576,0,286,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,2,1,172,0.9199999570846558,1,0,7,58,4,17,0,15,2,5,0,3,1,3,0,3,0,2,0,7,96.0,5.364017930141715,1.0,0.5,-0.006075933575630188,0.0,1.0,100.0,0.0,0.554336667060852
17,26360-1785295210519861900,26360,5024,0,314,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,1,2,156,0.7599999904632568,1,0,2,32,1,12,1,13,1,5,0,3,0,1,0,3,1,0,0,6,82.0,6.122319148137019,1.0,0.5,-0.010226339101791382,0.0,1.0,100.0,-0.20000000298023224,0.5185546875
18,26360-1785295210519861900,26360,5296,0,331,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,0,3,210,0.7599999904632568,1,0,9,36,1,17,13,7,1,8,0,3,0,0,5,0,0,0,6,4,106.0,6.727544294084821,1.0,0.5,-0.004884056746959686,0.0,1.0,100.0,0.0,0.5543882846832275
19,26360-1785295210519861900,26360,5296,0,331,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,0,3,331,0.8399999737739563,1,0,26,64,14,28,4,22,6,15,2,1,0,0,1,7,0,0,2,8,158.0,5.8281493403040034,1.0,0.5,-0.004648879170417786,0.0,1.0,100.0,0.0,0.5543985366821289
20,26360-1785295210519861900,26360,5424,0,339,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,113,0.6800000071525574,1,0,7,42,8,5,10,3,4,1,1,2,1,1,2,0,1,0,6,3,34.0,5.819887414442754,1.0,0.5,-0.009418100118637085,0.0,1.0,100.0,0.0,0.554192066192627
21,26360-1785295210519861900,26360,6384,0,399,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,2,1,226,0.7999999523162842,0,1,16,59,9,14,2,13,3,6,2,1,1,2,1,4,0,2,1,4,157.0,5.8005965241288715,1.0,0.5,-0.007684260606765747,0.0,1.0,100.0,0.0,0.5542670488357544
22,26360-1785295210519861900,26360,6400,0,400,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,2,1,1,400,0.8799999952316284,0,1,43,94,22,25,6,20,11,10,2,0,0,4,1,10,1,0,2,1,190.0,6.21968994140625,1.0,0.0,0.015210330486297607,0.0,0.0,0.0,0.0,0.2458120584487915
23,26360-1785295210519861900,26360,6400,0,400,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,2,0,2,400,0.7999999523162842,1,0,30,122,9,27,16,8,7,12,0,2,0,0,8,1,0,0,0,3,113.0,6.4630810546875,1.0,0.0,-0.000874936580657959,0.0,0.0,0.0,-0.20000000298023224,0.1973227709531784
24,26360-1785295210519861900,26360,6816,0,426,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,2,1,194,0.8399999737739563,0,1,9,78,8,10,5,9,3,2,0,3,2,2,2,0,0,2,0,6,92.0,5.47315082353415,1.0,0.5,-0.007185757160186768,0.0,1.0,100.0,-0.20000000298023224,0.5186935663223267
25,26360-1785295210519861900,26360,6832,0,427,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,2,1,141,0.6800000071525574,0,2,8,68,2,14,5,7,0,4,0,3,2,4,1,0,2,0,0,6,49.0,5.44159541569703,1.0,0.5,-0.007449552416801453,0.0,1.0,100.0,-0.20000000298023224,0.518681526184082
26,26360-1785295210519861900,26360,7040,0,440,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,1,2,314,0.8399999737739563,1,0,18,93,8,27,1,25,4,12,0,3,0,3,0,9,1,0,0,8,33.0,5.88844717232285,1.0,0.5,-0.005857720971107483,0.0,1.0,100.0,-0.20000000298023224,0.518754243850708
27,26360-1785295210519861900,26360,7488,0,468,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,191,0.7999999523162842,1,0,8,44,8,9,1,17,3,4,0,3,2,0,0,4,1,0,0,9,62.0,5.986455947316754,1.0,0.5,-0.0028778761625289917,0.0,1.0,100.0,0.0,0.5544751882553101
28,26360-1785295210519861900,26360,7664,0,479,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,0,3,79,0.6800000071525574,1,0,2,10,5,4,3,7,3,2,1,2,0,0,0,2,0,0,3,4,38.0,7.4296720480617084,1.0,0.5,-0.0044805556535720825,0.0,1.0,100.0,0.0,0.5544058084487915
29,26360-1785295210519861900,26360,7744,0,484,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,1,2,170,0.7599999904632568,0,1,10,53,2,14,6,8,1,5,0,3,1,2,3,1,0,1,1,4,42.0,6.026380112591911,1.0,0.5,-0.005550399422645569,0.0,1.0,100.0,-0.20000000298023224,0.518768310546875
30,26360-1785295210519861900,26360,7952,0,497,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,2,1,384,0.9199999570846558,0,2,26,105,27,14,29,4,11,5,2,1,4,2,12,0,1,1,6,2,46.0,5.87906010945638,1.0,0.5,-0.010289713740348816,0.0,1.0,100.0,0.0,0.5541542172431946
31,26360-1785295210519861900,26360,8096,0,506,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,1,2,279,0.8399999737739563,1,0,19,63,7,24,1,23,5,9,0,3,0,2,0,8,1,0,0,6,60.0,6.121129189768145,1.0,0.5,-0.00852338969707489,0.0,1.0,100.0,0.0,0.5542307496070862
32,26360-1785295210519861900,26360,8352,0,522,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,1,2,191,0.7999999523162842,1,0,7,38,1,20,9,5,1,8,0,3,0,3,4,0,0,1,1,3,43.0,6.972881856389071,1.0,0.5,-0.004595145583152771,0.0,1.0,100.0,-0.20000000298023224,0.5188118815422058
33,26360-1785295210519861900,26360,8464,0,529,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,2,1,353,0.8799999952316284,0,2,29,72,9,37,9,9,4,16,0,3,1,3,4,0,0,2,1,5,102.0,5.99884292559313,1.0,0.5,-0.00067119300365448,0.0,1.0,100.0,-0.20000000298023224,0.5189911127090454
34,26360-1785295210519861900,26360,8480,0,530,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,2,1,191,0.8399999737739563,0,1,8,59,9,11,11,7,3,4,1,2,3,1,4,0,1,1,2,4,49.0,6.171830262189136,1.0,0.5,0.0035932064056396484,0.0,1.0,100.0,0.0,0.5547552108764648
35,26360-1785295210519861900,26360,8944,0,559,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,382,0.8399999737739563,1,0,20,93,12,29,7,29,6,13,1,2,1,1,0,13,1,0,5,4,175.0,6.13704086223822,1.0,0.5,-0.01065431535243988,0.0,1.0,100.0,0.0,0.5541384816169739
36,26360-1785295210519861900,26360,9472,0,592,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,331,0.7999999523162842,0,1,27,74,11,21,4,24,6,8,1,2,0,3,0,11,0,1,4,4,136.0,6.3549081854229605,1.0,0.5,-0.006939977407455444,0.0,1.0,100.0,0.0,0.5542992949485779
37,26360-1785295210519861900,26360,9568,0,598,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,0,3,92,0.7199999690055847,1,0,6,15,5,3,8,4,2,2,2,1,0,0,1,0,0,0,5,4,33.0,6.022975092348845,1.0,0.5,0.004917815327644348,0.0,1.0,100.0,0.0,0.554812490940094
38,26360-1785295210519861900,26360,9824,0,614,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,1,2,174,0.6399999856948853,0,1,5,85,6,14,2,11,3,5,0,3,2,1,1,1,0,1,0,7,31.0,5.7922935047368895,1.0,0.5,-0.007965877652168274,0.0,1.0,100.0,-0.20000000298023224,0.518657922744751
39,26360-1785295210519861900,26360,10096,0,631,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,2,1,163,0.7599999904632568,0,2,4,50,6,10,8,7,2,3,0,3,1,3,3,0,2,0,1,5,89.0,6.025411968582247,1.0,0.5,-0.005603104829788208,0.0,1.0,100.0,0.0,0.5543571710586548
40,26360-1785295210519861900,26360,10112,0,632,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,2,1,301,0.8799999952316284,0,1,26,103,7,25,1,27,4,10,0,3,1,1,0,8,1,1,0,8,193.0,5.795809622222799,1.0,0.30000001192092896,-0.004188716411590576,0.0,1.0,100.0,-0.20000000298023224,0.4813486933708191
41,26360-1785295210519861900,26360,10112,0,632,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,1,2,206,0.7999999523162842,1,0,26,52,2,20,6,8,1,9,0,3,0,1,3,0,1,0,0,7,45.0,6.214320506864381,1.0,0.5,-0.005659520626068115,0.0,1.0,100.0,-0.20000000298023224,0.5187633037567139
42,26360-1785295210519861900,26360,10544,0,659,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,100,0.7199999690055847,1,0,7,22,7,5,2,6,1,2,1,2,4,0,0,1,0,1,2,3,38.0,6.216712646484375,1.0,0.5,-0.010202229022979736,0.0,1.0,100.0,0.0,0.554158091545105
43,26360-1785295210519861900,26360,10880,0,680,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,196,0.8799999952316284,0,1,10,38,5,14,12,4,2,6,1,2,0,2,4,0,1,0,2,4,96.0,6.5954490194515305,1.0,0.5,0.008580818772315979,0.0,1.0,100.0,0.0,0.5549709796905518
44,26360-1785295210519861900,26360,10992,0,687,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,0,3,208,0.9199999570846558,0,1,11,78,7,13,1,21,5,4,0,3,0,1,0,7,1,0,0,8,80.0,5.857699467585637,1.0,0.5,0.006461650133132935,0.0,1.0,100.0,0.0,0.5548793077468872
45,26360-1785295210519861900,26360,11008,0,688,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,96,0.7199999690055847,1,0,10,13,3,5,3,4,1,1,0,3,1,1,1,0,1,0,0,3,36.0,6.880771001180013,1.0,0.5,0.0026673227548599243,0.0,1.0,100.0,0.0,0.5547151565551758
46,26360-1785295210519861900,26360,11312,0,707,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,2,1,109,0.7199999690055847,0,1,4,18,1,10,4,7,1,2,0,3,0,3,1,0,1,1,0,5,33.0,5.543571822140195,1.0,0.5,0.0026929378509521484,0.0,1.0,100.0,0.0,0.5547162294387817
47,26360-1785295210519861900,26360,11584,0,724,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,0,3,324,0.7599999904632568,1,0,21,83,5,30,6,16,3,15,0,3,0,0,3,1,0,0,0,12,33.0,5.8469517083815585,1.0,0.5,-0.008832961320877075,0.0,1.0,100.0,0.0,0.5542173981666565
48,26360-1785295210519861900,26360,12016,0,751,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,1,2,254,0.6800000071525574,0,1,4,109,2,26,1,23,1,12,0,3,0,1,0,7,1,0,0,12,152.0,5.397125484436516,1.0,0.5,-0.008059412240982056,0.0,1.0,100.0,0.0,0.5542508959770203
49,26360-1785295210519861900,26360,12016,0,751,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,2,1,221,0.7199999690055847,0,1,14,63,11,16,12,4,4,5,1,2,1,5,4,0,2,0,3,3,148.0,5.873235227835124,1.0,0.5,0.008723005652427673,0.0,1.0,100.0,0.0,0.5549770593643188
50,26360-1785295210519861900,26360,12512,0,782,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,1,2,123,0.7199999690055847,1,0,7,45,0,12,1,6,0,5,0,3,0,1,0,1,1,0,0,4,52.0,5.229934816438008,1.0,0.5,-0.005516067147254944,0.0,1.0,100.0,0.0,0.5543609857559204
51,26360-1785295210519861900,26360,12688,0,793,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,0,3,179,0.8399999737739563,0,2,13,56,4,16,2,10,3,7,0,3,0,0,1,0,0,0,1,7,41.0,5.636895376876746,1.0,0.4000000059604645,-0.0045923590660095215,0.04999999701976776,1.0,100.0,-0.20000000298023224,0.5026441812515259
52,26360-1785295210519861900,26360,12704,0,794,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,2,1,272,0.7999999523162842,1,0,19,54,17,19,2,17,8,4,0,3,3,6,0,5,1,1,0,5,32.0,5.8316026575425095,1.0,0.5,-0.006307050585746765,0.0,1.0,100.0,0.0,0.5543267130851746
53,26360-1785295210519861900,26360,12768,0,798,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,2,1,399,0.8799999952316284,1,0,33,120,33,15,2,12,15,4,0,3,4,2,0,3,2,0,0,6,312.0,5.949279938126566,1.0,0.5,-0.007764995098114014,0.0,1.0,100.0,-0.20000000298023224,0.5186671018600464
54,26360-1785295210519861900,26360,12768,0,798,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,371,0.8799999952316284,0,4,19,133,12,31,2,31,6,14,2,1,1,1,0,12,0,1,2,6,120.0,5.64445228268194,1.0,0.5,0.008164599537849426,0.0,1.0,100.0,0.0,0.5549529790878296
55,26360-1785295210519861900,26360,12816,0,801,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,94,0.5199999809265137,1,0,3,30,1,7,1,6,1,1,0,3,0,2,0,1,1,0,0,5,39.0,5.433432721077128,1.0,0.5,0.0006140768527984619,0.0,1.0,100.0,0.0,0.5546263456344604
56,26360-1785295210519861900,26360,13264,0,829,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,0,3,141,0.7199999690055847,0,1,4,34,3,9,10,12,2,4,0,3,0,0,5,0,0,0,2,9,47.0,6.783097503878546,1.0,0.5,-0.0014732778072357178,0.0,1.0,100.0,0.0,0.554535984992981
57,26360-1785295210519861900,26360,13552,0,847,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,160,0.5999999642372131,1,0,6,33,0,13,6,12,0,5,0,3,0,2,3,1,1,0,0,10,52.0,6.92694320678711,1.0,0.5,-0.000759318470954895,0.0,1.0,100.0,0.0,0.5545668601989746
58,26360-1785295210519861900,26360,13776,0,861,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,1,2,332,0.8799999952316284,0,2,28,123,4,36,1,26,3,15,0,3,0,2,0,9,1,0,0,11,240.0,5.687697077371988,1.0,0.5,-0.0080881267786026,0.0,1.0,100.0,0.0,0.55424964427948
59,26360-1785295210519861900,26360,14048,0,878,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,2,1,127,0.7599999904632568,1,0,3,27,7,8,4,10,4,0,1,2,0,4,0,2,2,0,2,5,52.0,6.452381043922244,1.0,0.5,0.004402980208396912,0.0,1.0,100.0,0.0,0.5547902584075928
60,26360-1785295210519861900,26360,14080,0,880,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,1,2,156,0.7199999690055847,1,0,7,30,1,17,1,9,1,7,0,3,0,1,0,0,1,0,0,8,34.0,5.4745240822816505,1.0,0.5,-0.005119979381561279,0.0,1.0,100.0,0.0,0.5543781518936157
61,26360-1785295210519861900,26360,14480,0,905,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,0,3,154,0.7599999904632568,0,1,7,28,2,14,8,8,2,6,0,3,0,0,3,0,0,0,3,5,95.0,6.282513110668628,1.0,0.5,-0.00503811240196228,0.0,1.0,100.0,0.0,0.5543817281723022
62,26360-1785295210519861900,26360,14576,0,911,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,113,0.6800000071525574,1,0,4,18,6,10,8,4,2,4,2,1,0,3,1,0,0,1,5,2,36.0,5.6840631265555865,1.0,0.5,-0.00018098950386047363,0.0,1.0,100.0,-0.20000000298023224,0.519013524055481
63,26360-1785295210519861900,26360,14752,0,922,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,0,3,242,0.7199999690055847,1,0,23,63,8,20,4,6,5,9,0,3,0,0,2,0,0,0,0,5,81.0,6.059187455610796,1.0,0.5,-0.008134618401527405,0.0,1.0,100.0,0.0,0.5542476177215576
64,26360-1785295210519861900,26360,14976,0,936,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,0,3,305,0.9199999570846558,0,2,13,69,18,13,11,5,9,7,1,2,0,0,4,0,0,0,3,3,226.0,6.283462874615779,1.0,0.5,0.0060530900955200195,0.0,1.0,100.0,-0.20000000298023224,0.5192981362342834
65,26360-1785295210519861900,26360,15280,0,955,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,154,0.8399999737739563,1,0,3,32,4,10,2,12,1,4,1,2,2,0,0,3,0,1,1,5,70.0,5.724217006138393,1.0,0.5,-0.005622193217277527,0.0,1.0,100.0,-0.20000000298023224,0.5187650322914124
66,26360-1785295210519861900,26360,15328,0,958,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,165,0.8399999737739563,1,0,11,38,3,13,2,16,3,4,0,3,0,1,0,3,1,0,0,8,76.0,5.995976118607954,1.0,0.5,-0.002722993493080139,0.0,1.0,100.0,0.0,0.5544818639755249
67,26360-1785295210519861900,26360,15504,0,969,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,337,0.8399999737739563,0,2,18,107,16,26,14,4,6,12,2,1,1,3,5,1,0,1,5,0,175.0,6.378948268267804,1.0,0.5,0.0012346208095550537,0.0,1.0,100.0,0.0,0.5546531677246094
68,26360-1785295210519861900,26360,15552,0,972,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,1,2,125,0.7599999904632568,1,0,2,38,10,6,10,3,3,3,2,1,2,0,3,0,0,1,4,2,54.0,6.37456494140625,1.0,0.5,0.0027263760566711426,0.0,1.0,100.0,0.0,0.5547177195549011
69,26360-1785295210519861900,26360,15664,0,979,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP9,8,1,3,0,3,181,0.6800000071525574,1,0,12,59,2,20,8,8,2,9,0,3,0,0,4,0,0,0,0,6,44.0,5.811370343793163,1.0,0.5,-0.007191941142082214,0.0,1.0,100.0,0.0,0.554288387298584
70,26360-1785295210519861900,26360,15680,0,980,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP9,8,1,3,2,1,198,0.6800000071525574,1,0,7,40,10,10,4,12,4,3,1,2,2,1,0,4,2,0,2,3,35.0,6.205746429135101,1.0,0.5,-0.0002926439046859741,0.0,1.0,100.0,-0.20000000298023224,0.5190083980560303
