update,run_id,run_pid,timesteps,episodes_completed,wins,losses,draws,win_rate,rolling_win_rate_50ep,rolling_win_rate_200ep,rollout_reward_mean,rollout_reward_std,rollout_return_mean,rollout_return_std,rollout_episodes,rollout_wins,rollout_losses,rollout_draws,rollout_win_rate,rollout_win_margin_mean,rollout_blue_score_mean,rollout_red_score_mean,explained_variance,reward_terminal_mean,reward_offense_mean,reward_pbrs_mean,reward_team_mean,reward_sparse_mean,reward_sparse_points_mean,reward_failure_mean,reward_behavior_contrast_mean,reward_outcome_diversity_mean,reward_csia_mean,reward_contract_specialist_mean,reward_total_mean,reward_outcome_mean,reward_shaping_mean,reward_shaping_to_outcome_abs_ratio,reward_shaping_coef,reward_failure_to_outcome_abs,policy_loss,value_loss,value_loss_min,value_loss_std,value_loss_p10,value_loss_p50,value_loss_p90,value_loss_max,return_norm_mean,return_norm_std,return_norm_count,entropy,approx_kl,clip_fraction,grad_norm,learning_rate,latent_lam_h,strategy_entropy,strategy_entropy_frac,strategy_policy_loss,strategy_approx_kl,strategy_clip_fraction,strategy_ratio_std,strategy_aux_return_loss,strategy_persist_loss,strategy_grad_norm,strategy_resample_count,strategy_resample_fraction,latent_episode_pg_loss,latent_episode_v_loss,latent_episode_entropy,latent_episode_adv_mean,latent_episode_adv_std,latent_episode_return_mean,latent_episode_return_std,latent_episode_ratio_mean,latent_episode_ratio_max,latent_episode_ratio_min,latent_episode_ratio_std,latent_episode_approx_kl,latent_episode_clip_fraction,latent_episode_count,latent_episode_loss,strategy_bucket_best_match_frac,strategy_experience_records,strategy_experience_buckets,strategy_unique_count,strategy_dominant,strategy_switch_count,strategy_switch_fraction,strategy_wr_spread,strategy_resample_fraction_rollout,rollout_adv_std,rollout_adv_std_at_z_switch,rollout_adv_std_not_z_switch,curriculum_phase,curriculum_phase_idx,curriculum_phase_episodes,curriculum_phase_win_rate,csia_interaction_strength,centered_advantage_matrix,oracle_best_z_per_opponent,router_oracle_gap,routing_gain,regret_weighted_routing_score,gate_A_pass,gate_B_pass,gate_C_pass,csia_bonus_active,csia_payoff_cells,csia_total_count,csia_behavior_spread_max,csia_bonus_mean,csia_last_refresh_update,csia_reward_coef
1,26360-1785295210519861900,26360,32768,157,153,0,4,0.9745222929936306,0.98,0.9745222929936306,-0.033222198486328125,0.09870949387550354,-1.5697643756866455,1.2912553548812866,157,153,0,4,0.9745222929936306,2.0,2.9426751592356686,0.9426751592356688,0.0008165836334228516,0.004608154296875,-0.0044769286178052425,0.002925790147855878,0.004215081222355366,-0.0018157958984375,-0.18157958984375,-0.134002685546875,0.0,0.0,0.0,0.0,-0.033222198486328125,0.0027923583984375,-0.0026917107752524316,0.963610962616925,1.0,47.97189133404116,-0.010959240942156612,0.8721857863711193,0.7455425262451172,0.0477590449154377,0.8136847019195557,0.8700810670852661,0.9315083026885986,1.0435163974761963,-1.5697643708961049,1.291255359453829,32768.0001,3.3241083044558764,0.0037476916700143192,0.059429168701171875,0.26028478085936513,0.00017410176000000002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.2907280921936035,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
2,26360-1785295210519861900,26360,65536,328,320,4,4,0.975609756097561,1.0,0.98,-0.033147670328617096,0.09880122542381287,-2.1934685707092285,1.4518059492111206,171,167,4,0,0.9766081871345029,1.8187134502923976,2.953216374269006,1.1345029239766082,0.18247061967849731,0.004974365234375,-0.00430908240377903,0.003115975297987461,0.0049589453265070915,-0.004486083984375,-0.4486083984375,-0.13182984292507172,0.0,0.0,0.0,0.0,-0.033147670328617096,0.00048828125,-0.0022903522476553917,4.681054603370539,1.0,269.4357139683397,-0.037324484671444225,0.7509073433466256,0.650888979434967,0.04490051418542862,0.6976290345191956,0.7508059740066528,0.7994728684425354,1.0024354457855225,-1.8816164703268181,1.4088265097768753,65536.0001,3.2667619409039617,0.01058458475245061,0.18889236450195312,0.437369643652346,0.00016820352,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.312684178352356,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
3,26360-1785295210519861900,26360,98304,507,497,5,5,0.980276134122288,0.98,0.99,-0.030207693576812744,0.10010476410388947,-2.1817703247070312,1.5799510478973389,179,177,1,1,0.9888268156424581,1.9217877094972067,2.9720670391061454,1.0502793296089385,0.3248739242553711,0.0053558349609375,-0.0027618408203125,0.003459157422184944,0.004925581160932779,0.002349853515625,0.2349853515625,-0.12852784991264343,0.0,0.0,0.0,0.0,-0.030207693576812744,0.0077056884765625,-0.0006656561745330691,0.0863738266516748,1.0,16.6774419782921,-0.0459169842446235,0.683087711996215,0.5409680604934692,0.03918888792395592,0.6345713138580322,0.6822908520698547,0.7320886850357056,0.7987638115882874,-1.981667755018445,1.4748888331552914,98304.0001,3.170742630699969,0.014546550649224322,0.24021742814533623,0.5436781624134088,0.00016230528000000003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.2981834411621094,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
4,26360-1785295210519861900,26360,131072,691,675,10,6,0.9768451519536903,0.98,0.965,-0.029764700680971146,0.09988857060670853,-2.1773550510406494,1.6218667030334473,184,178,5,1,0.967391304347826,1.8478260869565217,2.9619565217391304,1.1141304347826086,0.39736199378967285,0.0052642822265625,-0.0026885983534157276,0.0033898362889885902,0.005190982483327389,0.004119873046875,0.4119873046875,-0.1284790188074112,0.0,0.0,0.0,0.0,-0.029764700680971146,0.0093841552734375,-0.0005433936603367329,0.05789927225548226,1.0,13.689599699116455,-0.04066596463655865,0.6466298464241378,0.5413765907287598,0.04511628299951553,0.5922049283981323,0.6421761512756348,0.7074729204177856,0.7770020961761475,-2.0305895789866715,1.5153434452076173,131072.0001,3.1543948132692856,0.015285650194146946,0.23401065558103976,0.6117804593631616,0.00015640704,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.2590513229370117,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
5,26360-1785295210519861900,26360,163840,880,860,14,6,0.9772727272727273,0.98,0.98,-0.028845051303505898,0.10035368800163269,-2.1186375617980957,1.5815448760986328,189,185,4,0,0.9788359788359788,1.9576719576719577,2.9788359788359786,1.0211640211640212,0.4326099157333374,0.005523681640625,-0.0016510008135810494,0.0036660460755228996,0.0050812591798603535,0.0046844482421875,0.46844482421875,-0.12628784775733948,0.0,0.0,0.0,0.0,-0.028845051303505898,0.0102081298828125,0.0005358255002647638,0.0524849332328359,1.0,12.370089244329273,-0.04178679850047265,0.5861851637234945,0.48160865902900696,0.03660337254405022,0.539655864238739,0.5860673785209656,0.6311158537864685,0.7009105086326599,-2.0481991755382083,1.529218696452248,163840.0001,3.0937287743220074,0.016812443612965973,0.24627502806886228,0.6629637467290113,0.00015050880000000002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.1913034915924072,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
6,26360-1785295210519861900,26360,196608,1065,1041,18,6,0.9774647887323944,0.98,0.975,-0.029844291508197784,0.10068733990192413,-2.167781114578247,1.6699090003967285,185,181,4,0,0.9783783783783784,1.9081081081081082,2.9783783783783786,1.0702702702702702,0.4705641269683838,0.005401611328125,-0.002481078961864114,0.0034254055935889482,0.004883613437414169,0.0037078857421875,0.37078857421875,-0.12864381074905396,0.0,0.0,0.0,0.0,-0.029844291508197784,0.0091094970703125,-0.0004038242041133344,0.044325156025705505,1.0,14.120394283233258,-0.03517052531422163,0.6038061406851736,0.47633129358291626,0.03988947346806526,0.5572076439857483,0.6018268465995789,0.6510193943977356,0.7239993810653687,-2.068129498701411,1.5541911913680535,196608.0001,3.131231550084118,0.014995500538408268,0.22244510135135134,0.7581570615639558,0.00014461056,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.2150648832321167,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
7,26360-1785295210519861900,26360,229376,1264,1235,22,7,0.9770569620253164,0.98,0.975,-0.028992105275392532,0.10154881328344345,-2.011472463607788,1.6319268941879272,199,194,4,1,0.9748743718592965,1.979899497487437,2.9748743718592965,0.9949748743718593,0.46610695123672485,0.0057830810546875,-0.0012054443359375,0.0038085742853581905,0.0052983639761805534,0.0044403076171875,0.44403076171875,-0.12767945230007172,0.0,0.0,0.0,0.0,-0.028992105275392532,0.010223388671875,0.001071290229447186,0.10477792500142968,1.0,12.487734611585068,-0.029883442788453,0.5717047005164914,0.48387542366981506,0.0363280363380909,0.5304553508758545,0.5692641735076904,0.621112585067749,0.6872608661651611,-2.060035636548708,1.5656581618917684,229376.0001,3.0955222199602823,0.01391945333992381,0.2094702743902439,0.8275713738871784,0.00013871232,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.1924160718917847,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
8,26360-1785295210519861900,26360,262144,1470,1436,27,7,0.9768707482993197,1.0,0.975,-0.02748969756066799,0.10083484649658203,-1.8752999305725098,1.5660297870635986,206,201,5,0,0.9757281553398058,1.8932038834951457,2.970873786407767,1.0776699029126213,0.49046075344085693,0.0059814453125,-0.0006988525856286287,0.0042797597125172615,0.005931763909757137,0.0053558349609375,0.53558349609375,-0.1235046461224556,0.0,0.0,0.0,0.0,-0.02748969756066799,0.0113372802734375,0.001854028319939971,0.16351935877643226,1.0,10.892714163345682,-0.02870902148872399,0.5028286067625651,0.3956449627876282,0.03887512907385826,0.4556238353252411,0.5010018944740295,0.5488548874855042,0.6418613195419312,-2.036943673310492,1.566896177637278,262144.0001,2.984668743151885,0.01417902350546613,0.20232684795673078,0.7819731883131541,0.00013281408,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.117863655090332,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
9,26360-1785295210519861900,26360,294912,1678,1640,31,7,0.9773539928486293,1.0,0.98,-0.027620578184723854,0.1011141762137413,-1.7974393367767334,1.572697401046753,208,204,4,0,0.9807692307692307,1.9519230769230769,2.9759615384615383,1.0240384615384615,0.4896693229675293,0.006103515625,-0.0003509520029183477,0.004223206080496311,0.005764619912952185,0.0052032470703125,0.52032470703125,-0.12401123344898224,0.0,0.0,0.0,0.0,-0.027620578184723854,0.0113067626953125,0.0021460044954437762,0.18978152913779994,1.0,10.966911562478193,-0.02808040837263965,0.5018607074081307,0.41296112537384033,0.035693276673555374,0.45822906494140625,0.5018885135650635,0.5457021594047546,0.6143203377723694,-2.0103320803713203,1.5693478750601804,294912.0001,2.9881813030431768,0.013612303864395265,0.1961246905940594,0.7961552647670896,0.00012691584,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.1234946250915527,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
10,26360-1785295210519861900,26360,327680,1886,1841,37,8,0.9761399787910923,0.92,0.965,-0.02714414708316326,0.10037040710449219,-1.7811558246612549,1.5411216020584106,208,201,6,1,0.9663461538461539,1.9182692307692308,2.9711538461538463,1.0528846153846154,0.46143460273742676,0.0059356689453125,0.00022277850075624883,0.004206269979476929,0.005591908469796181,0.005401611328125,0.5401611328125,-0.12270508706569672,0.0,0.0,0.0,0.0,-0.02714414708316326,0.0113372802734375,0.002672323113074526,0.23569033827246721,1.0,10.82219561578146,-0.03674933442086089,0.506886997485419,0.41436025500297546,0.03782225027680397,0.45773980021476746,0.5068078637123108,0.5558374524116516,0.6343494653701782,-1.9874144548073076,1.568056126136044,327680.0001,2.9465863153822585,0.015253376476264926,0.22008968862815884,0.7650847021853451,0.00012101760000000001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.1309831142425537,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
