update,run_id,run_pid,timesteps,episodes_completed,wins,losses,draws,win_rate,rolling_win_rate_50ep,rolling_win_rate_200ep,rollout_reward_mean,rollout_reward_std,rollout_return_mean,rollout_return_std,rollout_episodes,rollout_wins,rollout_losses,rollout_draws,rollout_win_rate,rollout_win_margin_mean,rollout_blue_score_mean,rollout_red_score_mean,explained_variance,reward_terminal_mean,reward_offense_mean,reward_pbrs_mean,reward_team_mean,reward_sparse_mean,reward_sparse_points_mean,reward_failure_mean,reward_behavior_contrast_mean,reward_outcome_diversity_mean,reward_csia_mean,reward_contract_specialist_mean,reward_total_mean,reward_outcome_mean,reward_shaping_mean,reward_shaping_to_outcome_abs_ratio,reward_shaping_coef,reward_failure_to_outcome_abs,policy_loss,value_loss,value_loss_min,value_loss_std,value_loss_p10,value_loss_p50,value_loss_p90,value_loss_max,return_norm_mean,return_norm_std,return_norm_count,entropy,approx_kl,clip_fraction,grad_norm,learning_rate,latent_lam_h,strategy_entropy,strategy_entropy_frac,strategy_policy_loss,strategy_approx_kl,strategy_clip_fraction,strategy_ratio_std,strategy_aux_return_loss,strategy_persist_loss,strategy_grad_norm,strategy_resample_count,strategy_resample_fraction,latent_episode_pg_loss,latent_episode_v_loss,latent_episode_entropy,latent_episode_adv_mean,latent_episode_adv_std,latent_episode_return_mean,latent_episode_return_std,latent_episode_ratio_mean,latent_episode_ratio_max,latent_episode_ratio_min,latent_episode_ratio_std,latent_episode_approx_kl,latent_episode_clip_fraction,latent_episode_count,latent_episode_loss,strategy_bucket_best_match_frac,strategy_experience_records,strategy_experience_buckets,strategy_unique_count,strategy_dominant,strategy_switch_count,strategy_switch_fraction,strategy_wr_spread,strategy_resample_fraction_rollout,rollout_adv_std,rollout_adv_std_at_z_switch,rollout_adv_std_not_z_switch,curriculum_phase,curriculum_phase_idx,curriculum_phase_episodes,curriculum_phase_win_rate,csia_interaction_strength,centered_advantage_matrix,oracle_best_z_per_opponent,router_oracle_gap,routing_gain,regret_weighted_routing_score,gate_A_pass,gate_B_pass,gate_C_pass,csia_bonus_active,csia_payoff_cells,csia_total_count,csia_behavior_spread_max,csia_bonus_mean,csia_last_refresh_update,csia_reward_coef
1,54748-1786284009799067000,54748,2048,7,6,1,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0028280187398195267,0.06921975314617157,0.10379495471715927,0.23778319358825684,7,6,1,0,0.8571428571428571,1.0,2.857142857142857,1.8571428571428572,0.018469512462615967,0.00244140625,0.0028808596543967724,0.004689418710768223,0.010517577640712261,0.005859375,0.5859375,-0.0027578123845160007,0.0,0.0,0.0,0.0,0.0028280187398195267,0.00830078125,0.006682608742266893,0.8049608320222716,1.0,0.33219526044678677,-0.017464077019706314,0.054319779854267836,0.04594320431351662,0.006638734135776758,0.047713033854961395,0.05341988056898117,0.05975418910384178,0.0733879879117012,0.0,0.0,0.0,3.608061835169792,0.006222958301805193,0.055311429299763404,0.22770438343286514,0.0004989759999999999,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.23557710647583008,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
2,54748-1786284009799067000,54748,4096,20,13,7,0,0.65,0.65,0.65,0.0020874040201306343,0.056318558752536774,0.1351221799850464,0.2575761079788208,13,7,6,0,0.5384615384615384,0.6923076923076923,2.4615384615384617,1.7692307692307692,0.1129729151725769,0.00048828125,0.004150390625,0.0011667119106277823,0.004111327696591616,0.00634765625,0.634765625,-0.003339843824505806,0.0,0.0,0.0,0.0,0.0020874040201306343,0.0068359375,0.0054699005268048495,0.8000512695640188,1.0,0.48849997890222135,0.005483931699477251,0.06537704542279243,0.06241283565759659,0.0031507404055446386,0.06271056830883026,0.06426260620355606,0.06893507391214371,0.07057013362646103,0.0,0.0,0.0,4.136685073375702,0.011736045184079558,0.10838646814227104,0.41703370213508606,0.000497952,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.24259063601493835,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
3,54748-1786284009799067000,54748,6144,29,22,7,0,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.0029639003332704306,0.036411747336387634,0.18793874979019165,0.18080392479896545,9,9,0,0,1.0,1.8888888888888888,2.0,0.1111111111111111,0.2013406753540039,0.00439453125,0.005322265904396772,0.0009878678247332573,0.001848144456744194,0.005859375,0.5859375,-0.0036660158075392246,0.0,0.0,0.0,0.0,0.0029639003332704306,0.01025390625,0.006031268974766135,0.5881349695192128,1.0,0.3574889636401332,-0.013789491568521717,0.027787262690253556,0.021923266351222992,0.0038519364316016436,0.02395150065422058,0.02676187828183174,0.03341147303581238,0.037047840654850006,0.0,0.0,0.0,4.456333518028259,0.00905466708237991,0.07863993765204214,0.3543541897088289,0.000496928,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.1615803837776184,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
4,54748-1786284009799067000,54748,8192,36,26,8,2,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.0009171927813440561,0.032349444925785065,0.16962884366512299,0.16204465925693512,7,4,1,2,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.14285714285714285,-0.007121443748474121,0.0009765625,0.003662109375,0.0007092044688761234,0.0017669552471488714,0.002392577938735485,0.2392578125,-0.003759765764698386,0.0,0.0,0.0,0.0,0.0009171927813440561,0.003369140438735485,0.004281149304006249,1.2703177751288561,1.0,1.1156110058455286,-0.021119513427493075,0.018247873871587217,0.01606767624616623,0.001451309653930366,0.016483526676893234,0.018096551299095154,0.020087387412786484,0.020610088482499123,0.0,0.0,0.0,4.502671509981155,0.011184443682062528,0.10389344970462844,0.35531627014279366,0.000495904,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.1626206338405609,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
5,54748-1786284009799067000,54748,10240,48,34,9,5,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.003127069678157568,0.04921072721481323,0.25443214178085327,0.22175954282283783,12,8,1,3,0.6666666666666666,1.0,1.5,0.5,0.24177956581115723,0.002685546875,0.00537109375,0.001665602088905871,0.003531127469614148,0.0074707032181322575,0.7470703125,-0.003544921986758709,0.0,0.0,0.0,0.0,0.003127069678157568,0.010156250093132257,0.006670276139630005,0.6567009848600713,1.0,0.34900410586085495,-0.019676192011623406,0.03549920255318284,0.03103259578347206,0.0023832053411751986,0.03222966939210892,0.03639591485261917,0.03837747126817703,0.03897511214017868,0.0,0.0,0.0,4.228574454784393,0.009681893387199613,0.08787731293705292,0.3483763709664345,0.00049488,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.1930990070104599,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
6,54748-1786284009799067000,54748,12288,57,42,10,5,0.7368421052631579,0.72,0.7368421052631579,0.001987707568332553,0.04045547544956207,0.24098634719848633,0.17584086954593658,9,8,1,0,0.8888888888888888,1.5555555555555556,2.111111111111111,0.5555555555555556,0.2854551672935486,0.00341796875,0.004345702938735485,0.0005055551882833242,0.002641601487994194,0.00390625,0.390625,-0.0038046876434236765,0.0,0.0,0.0,0.0,0.001987707568332553,0.00732421875,0.005132492107804865,0.7006605922594277,1.0,0.519395771412789,-0.027069591929029357,0.01824645954184234,0.01535051129758358,0.0019231931073591113,0.01588183268904686,0.018143240362405777,0.020980222150683403,0.022564738988876343,0.0,0.0,0.0,4.601484596729279,0.013483105843704907,0.12139693861536216,0.3608389366418123,0.000493856,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.14863961935043335,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
7,54748-1786284009799067000,54748,14336,67,46,11,10,0.6865671641791045,0.7,0.6865671641791045,0.00025766092585399747,0.040081314742565155,0.19321474432945251,0.21050330996513367,10,4,1,5,0.4,0.5,1.2,0.7,0.33693093061447144,0.000244140625,0.002490234561264515,0.000715956324711442,0.003046874888241291,0.0012695312034338713,0.126953125,-0.003765624947845936,0.0,0.0,0.0,0.0,0.00025766092585399747,0.0015136718284338713,0.003430942364502698,2.265139088280395,1.0,2.486099547873342,-0.0225408197442154,0.026124750613234937,0.022214271128177643,0.0028954073786735535,0.022735796868801117,0.02584110200405121,0.030334118753671646,0.032537199556827545,0.0,0.0,0.0,4.552741259336472,0.014200068772173103,0.13653821841580793,0.4521655738353729,0.000492832,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.17141085863113403,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
8,54748-1786284009799067000,54748,16384,77,53,12,12,0.6883116883116883,0.66,0.6883116883116883,0.0019451617263257504,0.04402872920036316,0.2352064549922943,0.24568766355514526,10,7,1,2,0.7,0.9,1.7,0.8,0.32011353969573975,0.00244140625,0.003857421688735485,0.0009800534462556243,0.0027392576448619366,0.0048828125,0.48828125,-0.0036660158075392246,0.0,0.0,0.0,0.0,0.0019451617263257504,0.00732421875,0.004787249461514875,0.6535298978634426,1.0,0.5004650280975192,-0.01759150233534279,0.035794220049865544,0.031097589060664177,0.002143349964171648,0.03310992196202278,0.035923656076192856,0.03746240586042404,0.04100612550973892,0.0,0.0,0.0,4.4382219314575195,0.0140270361141,0.12504023546352983,0.3734118193387985,0.000491808,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.20258231461048126,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
9,54748-1786284009799067000,54748,18432,87,60,13,14,0.6896551724137931,0.68,0.6896551724137931,0.0030368133448064327,0.04417625069618225,0.35907042026519775,0.24367843568325043,10,7,1,2,0.7,0.9,1.5,0.6,0.2611581087112427,0.00244140625,0.00551757775247097,0.0017726185033097863,0.0031274412758648396,0.0074707032181322575,0.7470703125,-0.0036503905430436134,0.0,0.0,0.0,0.0,0.0030368133448064327,0.009912109468132257,0.006742592697264627,0.6801692969234413,1.0,0.3682386999536876,-0.021543945253166275,0.040702995378524065,0.03228825330734253,0.004630193579941988,0.03515782579779625,0.04083980619907379,0.04681369289755821,0.04911939799785614,0.0,0.0,0.0,4.325116038322449,0.014549249948350645,0.13341179765120614,0.49093679897487164,0.000490784,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.20945601165294647,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
10,54748-1786284009799067000,54748,20480,100,69,14,17,0.69,0.66,0.69,0.002772861858829856,0.046196844428777695,0.33305492997169495,0.2834479510784149,13,9,1,3,0.6923076923076923,1.3076923076923077,1.6923076923076923,0.38461538461538464,0.27366960048675537,0.003173828125,0.0052246092818677425,0.0017529195174574852,0.0026391600258648396,0.0060058594681322575,0.6005859375,-0.0035371093545109034,0.0,0.0,0.0,0.0,0.002772861858829856,0.009179687593132257,0.006322629167698324,0.6886879771868128,1.0,0.38527717217574076,-0.02830234307109314,0.04491259017959237,0.03787726163864136,0.003210654715076089,0.041642092168331146,0.044398605823516846,0.04921715706586838,0.05062113702297211,0.0,0.0,0.0,4.2531450390815735,0.015703303102556423,0.14573266508523375,0.43529708683490753,0.00048976,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.24156858026981354,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
