condition,condition_display,opponent,map,episode_seed,cell_seed,episode_index,initial_z,z_sequence,z_sequence_len,z_switches_at_opportunities,logged_switches,router_entropy_mean,return,score_margin,episode_length,strategy_switches,strategy_resamples,strategy_unique_count
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,921379453,14000,6,,,0,0,0,nan,-8.721952105959645,1,235,5,8,4
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,1059735358,14000,7,,,0,0,0,nan,-1.7397612460772507,2,104,2,4,3
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,2140741734,14000,8,,,0,0,0,nan,-1.4542534262582194,3,124,3,4,3
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,3436750701,14000,9,,,0,0,0,nan,-5.436247956065927,2,158,2,5,3
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,3030732559,14100,0,2,2 0 2 3,4,3,3,1.2503350417176777,-1.9752634309406858,3,99,3,4,3
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,3514442894,14100,1,,,0,0,0,nan,-0.2946238902513869,2,94,2,3,3
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,448673558,14100,2,,,0,0,0,nan,-1.2019074425916187,2,96,2,3,2
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,2496852945,14100,3,,,0,0,0,nan,-3.4649475940386765,2,124,3,4,2
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,3445903776,14100,4,,,0,0,0,nan,-3.3022242193110287,3,124,1,4,2
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,1269436864,14100,5,,,0,0,0,nan,-4.272202389955055,3,172,5,6,3
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,3396241328,14100,6,,,0,0,0,nan,-2.7181197575991973,3,135,4,5,3
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,222470533,14100,7,,,0,0,0,nan,0.004866698902333155,3,84,2,3,3
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,1665388930,14100,8,,,0,0,0,nan,-3.5689471785735805,2,130,3,5,4
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,2936868036,14100,9,,,0,0,0,nan,-0.40711526083759964,2,82,1,3,2
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,578142903,15000,0,2,2 3 0 2,4,3,3,1.2320148532023074,-1.643215791118564,2,111,3,4,3
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,501772131,15000,1,,,0,0,0,nan,-2.7889637652842794,3,124,2,4,3
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,4233525847,15000,2,,,0,0,0,nan,-4.623213453829521,2,152,3,5,3
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,3579978587,15000,3,,,0,0,0,nan,-0.025445497361943126,3,91,2,3,2
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,3419609957,15000,4,,,0,0,0,nan,-1.44147165803588,2,92,1,3,2
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,2423076884,15000,5,,,0,0,0,nan,-0.5159139138704631,3,81,2,3,3
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,875209815,15000,6,,,0,0,0,nan,-9.596249750029529,3,261,5,9,3
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,242205806,15000,7,,,0,0,0,nan,-1.6282231943623628,3,103,3,4,3
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,468646078,15000,8,,,0,0,0,nan,-4.081198932690313,3,153,2,5,2
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,1624504493,15000,9,,,0,0,0,nan,-7.9225427788042,3,217,6,7,4
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,3260525628,15100,0,2,2 0 2 1 3,5,4,4,1.2102827338261264,-5.01171634849743,2,158,4,5,4
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,1767454342,15100,1,,,0,0,0,nan,-1.1495412618678529,2,89,2,3,2
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,2347824886,15100,2,,,0,0,0,nan,-1.4328656274010427,3,92,2,3,3
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,1680584694,15100,3,,,0,0,0,nan,-1.0514579840237275,2,96,0,3,1
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,2302916399,15100,4,,,0,0,0,nan,-3.981784606468864,3,117,3,4,4
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,3681585533,15100,5,,,0,0,0,nan,-1.2293047266139183,2,86,2,3,3
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,414684652,15100,6,,,0,0,0,nan,-4.182205977034755,3,133,3,5,3
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,1823534743,15100,7,,,0,0,0,nan,-15.27225196355721,3,323,8,11,3
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,3135745173,15100,8,,,0,0,0,nan,-10.669228865706827,3,258,6,9,4
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,2887045483,15100,9,,,0,0,0,nan,-7.203852139500668,3,187,3,6,3
shuffled_qphi_outputs,shuffled_router,OP8,map_b,4179445,14000,0,3,3 3 3 3 3,5,0,0,1.226662879912509,-4.737459754920565,3,160,0,5,1
shuffled_qphi_outputs,shuffled_router,OP8,map_b,320145262,14000,1,,,0,0,0,nan,-1.8073574428563006,2,94,0,3,1
shuffled_qphi_outputs,shuffled_router,OP8,map_b,175670965,14000,2,,,0,0,0,nan,-1.6271068154310342,1,100,0,4,1
shuffled_qphi_outputs,shuffled_router,OP8,map_b,3309360977,14000,3,,,0,0,0,nan,-1.072823638416594,2,91,0,3,1
shuffled_qphi_outputs,shuffled_router,OP8,map_b,831158229,14000,4,,,0,0,0,nan,-1.1926044051360805,2,102,0,4,1
