condition,condition_display,opponent,map,cell_seed,episode_index,episode_seed,return,success,steps,blue_score,red_score,score_margin,strategy_switches,strategy_resamples,strategy_unique_count,strategy_entropy_mean,strategy_dominant,checkpoint
learned_qphi_switching,learned_router,OP8,map_b_split_lane_v2,14100,0,3030732559,-1.5212294419761747,1,81,3,1,2,0,3,1,1.2479089145307187,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP8,map_b_split_lane_v2,14100,1,3514442894,-1.8889652201032732,1,119,3,1,2,0,4,1,1.2343231770170837,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP8,map_b_split_lane_v2,14100,2,448673558,-1.7806680526118726,1,113,3,1,2,0,4,1,1.235758204375748,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP8,map_b_split_lane_v2,14100,3,2496852945,-0.986665607750183,1,79,3,1,2,0,3,1,1.2396739012078395,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP8,map_b_split_lane_v2,14100,4,3445903776,-2.0553094378556125,1,91,3,0,3,0,3,1,1.2387568177757682,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP8,map_b_split_lane_v2,14100,5,1269436864,-5.7868226462451275,1,156,3,1,2,0,5,1,1.2337840482210503,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP8,map_b_split_lane_v2,14100,6,3396241328,-1.334433314652415,1,90,3,2,1,0,3,1,1.2439959671762255,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP8,map_b_split_lane_v2,14100,7,222470533,-3.288857681734953,1,133,3,1,2,0,5,1,1.230830010614897,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP8,map_b_split_lane_v2,14100,8,1665388930,-0.5731244933849666,1,80,3,1,2,0,3,1,1.2418043866753579,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP8,map_b_split_lane_v2,14100,9,2936868036,-0.643012109270785,1,89,3,1,2,0,3,1,1.2377280572826943,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b,15000,0,578142903,-8.112368169153342,1,207,3,0,3,0,7,1,1.2337528772400197,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b,15000,1,501772131,-4.254301250912249,1,133,3,1,2,0,5,1,1.2380036536912273,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b,15000,2,4233525847,-1.1525087439804338,1,111,3,0,3,0,4,1,1.2389408081501454,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b,15000,3,3579978587,-0.6633396317774896,1,91,3,1,2,0,3,1,1.2413301245196835,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b,15000,4,3419609957,-8.89430712981266,1,207,3,1,2,0,7,1,1.2296444603786376,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b,15000,5,2423076884,-3.856331148999743,1,132,3,1,2,0,5,1,1.2394555120757131,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b,15000,6,875209815,-0.5587154425156768,1,101,3,0,3,0,4,1,1.245008103918321,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b,15000,7,242205806,-9.57677182657062,1,225,3,1,2,0,8,1,1.228496764500936,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b,15000,8,468646078,-5.331871939619305,1,143,3,1,2,0,5,1,1.237664901293241,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b,15000,9,1624504493,-1.0886475364095531,1,105,3,0,3,0,4,1,1.2448755082629976,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b_split_lane_v2,15100,0,3260525628,-4.026174781989539,1,125,3,1,2,0,4,1,1.2388678035736085,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b_split_lane_v2,15100,1,1767454342,-6.779527675389545,1,147,3,1,2,0,5,1,1.2304045043024077,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b_split_lane_v2,15100,2,2347824886,-9.549148088961374,1,209,3,0,3,0,7,1,1.2366601240121577,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b_split_lane_v2,15100,3,1680584694,-0.4795455838611815,1,84,3,1,2,0,3,1,1.2398224714256467,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b_split_lane_v2,15100,4,2302916399,-5.504579988686601,1,147,3,0,3,0,5,1,1.2403027305797654,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b_split_lane_v2,15100,5,3681585533,-0.9928841979417484,1,79,3,0,3,0,3,1,1.2453013507625725,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b_split_lane_v2,15100,6,414684652,-9.338385297509376,1,207,3,2,1,0,7,1,1.2317336198788333,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b_split_lane_v2,15100,7,1823534743,-3.130877327901544,1,132,3,1,2,0,5,1,1.2387108920198497,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b_split_lane_v2,15100,8,3135745173,-0.014069178636418656,1,85,3,0,3,0,3,1,1.2434346802094403,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
learned_qphi_switching,learned_router,OP10,map_b_split_lane_v2,15100,9,2887045483,-4.065343743975973,1,137,3,0,3,0,5,1,1.2369044775510356,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b,14000,0,4179445,-2.0391641081369016,1,105,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b,14000,1,320145262,-5.437461850349791,1,152,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b,14000,2,175670965,-1.091760239098221,1,95,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b,14000,3,3309360977,-2.477936903364025,1,124,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b,14000,4,831158229,0.23942332074511796,1,98,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b,14000,5,2057729978,-2.9905039278964978,1,146,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b,14000,6,921379453,-0.2720361086539924,1,99,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b,14000,7,1059735358,-2.576291117875371,1,104,3,2,1,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b,14000,8,2140741734,-0.2791676846682094,1,90,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b,14000,9,3436750701,-8.194042041053763,1,216,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b_split_lane_v2,14100,0,3030732559,-5.991608590935357,1,145,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b_split_lane_v2,14100,1,3514442894,-0.6924806360621005,1,84,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b_split_lane_v2,14100,2,448673558,-2.8592481501109432,1,123,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b_split_lane_v2,14100,3,2496852945,-1.1121653285226785,1,83,3,2,1,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b_split_lane_v2,14100,4,3445903776,-5.639742734609172,1,157,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b_split_lane_v2,14100,5,1269436864,-1.3635116773366462,1,98,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b_split_lane_v2,14100,6,3396241328,-8.88266104509239,1,220,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b_split_lane_v2,14100,7,222470533,-1.0662762917054351,1,98,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b_split_lane_v2,14100,8,1665388930,-5.63662365305936,1,147,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP8,map_b_split_lane_v2,14100,9,2936868036,-3.4721577286545653,1,147,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,15000,0,578142903,-2.39331706208759,1,108,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,15000,1,501772131,-2.752166428777855,1,104,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,15000,2,4233525847,-1.3369771235447843,1,107,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,15000,3,3579978587,-6.920040094002616,1,187,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,15000,4,3419609957,-2.262357278901618,1,113,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,15000,5,2423076884,-3.166425957548199,1,134,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,15000,6,875209815,-12.904121113271685,1,289,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,15000,7,242205806,-1.259461943845963,1,97,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,15000,8,468646078,-5.2262257522088476,1,158,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b,15000,9,1624504493,-1.9216925058863126,1,94,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,15100,0,3260525628,-1.6827314707043115,1,89,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,15100,1,1767454342,-1.6695754312095232,1,94,3,2,1,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,15100,2,2347824886,-6.956268441746943,1,185,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,15100,3,1680584694,-1.0514579840237275,1,96,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,15100,4,2302916399,-2.2353993752622046,1,98,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,15100,5,3681585533,-3.4236337272741366,1,117,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,15100,6,414684652,-5.384973480977351,1,149,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,15100,7,1823534743,-12.883583540824475,1,273,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,15100,8,3135745173,-11.260384597233497,1,273,3,1,2,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
fixed_z2,fixed_z2,OP10,map_b_split_lane_v2,15100,9,2887045483,-1.7459585460892413,1,117,3,0,3,0,0,1,0.0,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,14000,0,4179445,-1.3368060605134815,1,106,3,0,3,2,4,2,1.242821679925019,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,14000,1,320145262,-1.5328236246132292,1,100,3,1,2,2,4,2,1.2399519217014312,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,14000,2,175670965,-0.4847548106627073,1,94,3,0,3,2,3,2,1.2460750151187816,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,14000,3,3309360977,-1.406764453422511,1,103,3,0,3,3,4,3,1.2435511177025953,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,14000,4,831158229,-0.7099846437340602,1,97,3,1,2,2,4,2,1.244616185266947,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,14000,5,2057729978,0.4627736799593549,1,97,3,0,3,0,4,1,1.2409403176651788,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,14000,6,921379453,-8.721952105959645,1,235,3,2,1,5,8,4,1.2259439346638132,0,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,14000,7,1059735358,-1.7397612460772507,1,104,3,1,2,2,4,3,1.2427193247354948,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,14000,8,2140741734,-1.4542534262582194,1,124,3,0,3,3,4,3,1.2400155105898458,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,14000,9,3436750701,-5.436247956065927,1,158,3,1,2,2,5,3,1.2362220030796678,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,14100,0,3030732559,-1.9752634309406858,1,99,3,0,3,3,4,3,1.2487625642256304,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,14100,1,3514442894,-0.2946238902513869,1,94,3,1,2,2,3,3,1.236708531988428,0,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,14100,2,448673558,-1.2019074425916187,1,96,3,1,2,2,3,2,1.2377096538742383,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,14100,3,2496852945,-3.4649475940386765,1,124,3,1,2,3,4,2,1.2318055062524733,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,14100,4,3445903776,-3.3022242193110287,1,124,3,0,3,1,4,2,1.23555526137352,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,14100,5,1269436864,-4.272202389955055,1,172,3,0,3,5,6,3,1.2369823733041452,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,14100,6,3396241328,-2.7181197575991973,1,135,3,0,3,4,5,3,1.2421945086231938,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,14100,7,222470533,0.004866698902333155,1,84,3,0,3,2,3,3,1.246738259281431,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,14100,8,1665388930,-3.5689471785735805,1,130,3,1,2,3,5,4,1.2390255992229169,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,14100,9,2936868036,-0.40711526083759964,1,82,3,1,2,1,3,2,1.2440483250269077,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,15000,0,578142903,-1.643215791118564,1,111,3,1,2,3,4,3,1.2357677436089731,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,15000,1,501772131,-2.7889637652842794,1,124,3,0,3,2,4,3,1.2372202613661367,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,15000,2,4233525847,-4.623213453829521,1,152,3,1,2,3,5,3,1.2381799973939593,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,15000,3,3579978587,-0.025445497361943126,1,91,3,0,3,2,3,2,1.246787883423187,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,15000,4,3419609957,-1.44147165803588,1,92,3,1,2,1,3,2,1.2453711214272871,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,15000,5,2423076884,-0.5159139138704631,1,81,3,0,3,2,3,3,1.2382707566390803,0,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,15000,6,875209815,-9.596249750029529,1,261,3,0,3,5,9,3,1.2349055959803847,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,15000,7,242205806,-1.6282231943623628,1,103,3,0,3,3,4,3,1.2408131511466016,0,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,15000,8,468646078,-4.081198932690313,1,153,3,0,3,2,5,2,1.2393509484584035,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,15000,9,1624504493,-7.9225427788042,1,217,3,0,3,6,7,4,1.232442444370639,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,15100,0,3260525628,-5.01171634849743,1,158,3,1,2,4,5,4,1.2308379494691197,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,15100,1,1767454342,-1.1495412618678529,1,89,3,1,2,2,3,2,1.2393998563959356,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,15100,2,2347824886,-1.4328656274010427,1,92,3,0,3,2,3,3,1.2404397155927576,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,15100,3,1680584694,-1.0514579840237275,1,96,3,1,2,0,3,1,1.2418261083463829,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,15100,4,2302916399,-3.981784606468864,1,117,3,0,3,3,4,4,1.2425780734445295,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,15100,5,3681585533,-1.2293047266139183,1,86,3,1,2,2,3,3,1.2444999647694965,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,15100,6,414684652,-4.182205977034755,1,133,3,0,3,3,5,3,1.2393642511582912,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,15100,7,1823534743,-15.27225196355721,1,323,3,0,3,8,11,3,1.22944652000817,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,15100,8,3135745173,-10.669228865706827,1,258,3,0,3,6,9,4,1.23212898886481,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,15100,9,2887045483,-7.203852139500668,1,187,3,0,3,3,6,3,1.2314557716808217,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-cont-seed1_2v2.zip
