episode_seed,eligible_heads,jsd_bits,margin_A_bits,margin_B_bits,argmax_disagree
8300077,3776.0,0.14294102903498904,0.41689887753602956,0.639748618340167,0.2669491525423729
8300078,3698.0,0.14186432030711907,0.6392711620031,0.5362829780468003,0.2787993510005408
8300079,3916.0,0.14094340951580067,0.6291564564069351,0.5229120112344836,0.28472931562819204
8300080,4064.0,0.1386014516311826,0.5001197629862586,0.4942034447655507,0.27288385826771655
8300081,3978.0,0.1413825720060727,0.6968931470500832,0.4648587188466657,0.2873303167420814
8300082,3832.0,0.13924969243251967,0.4719006539177099,0.5491014833665124,0.2852296450939457
8300083,3930.0,0.14651949076958323,0.5635074296790832,0.5226894051064062,0.2821882951653944
8300084,3896.0,0.14148381211163474,0.5077599267376341,0.5776490438633907,0.2671971252566735
8300085,4068.0,0.14280459104144064,0.34539947059902254,0.7677842208221848,0.27015732546706
8300086,4008.0,0.14353889009018128,0.48428055964421457,0.6386407922150311,0.28817365269461076
8300087,3806.0,0.1463671960314678,0.6969755598898396,0.46967229855511605,0.2932212296374146
8300088,4016.0,0.1380802978161677,0.5897793819816167,0.4974932226396919,0.26643426294820716
8300089,3964.0,0.1414013698116893,0.49050536135486,0.5725389918430843,0.2749747729566095
8300090,4248.0,0.14990087030837493,0.5194366297102753,0.5569800629338386,0.2954331450094162
8300091,3686.0,0.14665813386743223,0.4422845731900446,0.6898968848589316,0.2851329354313619
8300092,4026.0,0.1459904475371463,0.3347550446555755,0.6264807542353883,0.2687531048186786
8300093,3952.0,0.1418734724692428,0.5068425434930929,0.6343745724052975,0.2798582995951417
8300094,3834.0,0.13865961734628515,0.26315494200608747,0.907429817115648,0.2649973917579551
8300095,4266.0,0.150390257806727,0.9040099307527941,0.25529064409665336,0.2808251289263948
8300096,4212.0,0.14764645864404258,0.5986543019743971,0.5506739198466354,0.29510921177587845
8300097,4060.0,0.14614550200789328,0.5697452102604281,0.5221872805943483,0.28866995073891627
8300098,3882.0,0.14252710199542057,0.5952303002025627,0.6346773389028265,0.2691911385883565
8300099,4192.0,0.15004073328794892,0.8989247164132699,0.2950448166403052,0.2900763358778626
8300100,3866.0,0.14653845166105034,0.746441414954109,0.5449419787353067,0.2922917744438696
8300101,4120.0,0.13677782798513716,0.5521478403120039,0.568388191970445,0.25922330097087376
8300102,4136.0,0.1374378783611991,0.642603366796402,0.3527138229248761,0.2579787234042553
8300103,3806.0,0.14836131914516815,0.45497863192289395,0.6117555385331183,0.2863899106673673
8300104,3934.0,0.15282207022367914,-0.03171770616060944,1.0425514691809015,0.28647686832740216
8300105,4084.0,0.14674299285888726,0.566760358122774,0.5598765539870133,0.29040156709108716
8300106,3746.0,0.134570393277366,0.6054446434254573,0.5060601721707189,0.2736252002135611
8300107,4030.0,0.1432664734813172,0.5474341950189812,0.5220715346050544,0.27121588089330023
8300108,4118.0,0.1424010842744411,0.6568819586171317,0.5063956277974171,0.2753763963088878
8300109,3890.0,0.14475668829591623,0.5211505761836921,0.5809304526281617,0.2812339331619537
8300110,4096.0,0.1432486434391933,0.5319184528475489,0.6305091199592425,0.261962890625
8300111,3642.0,0.13596183095117884,0.5439426637082557,0.6167560497432832,0.2685337726523888
8300112,4004.0,0.14026861857519587,0.6169326291949889,0.44071488138418513,0.2754745254745255
8300113,4026.0,0.13898852921793792,0.5280260029514919,0.5798794384583112,0.26527570789865873
8300114,4060.0,0.14530371960586286,0.5381795513228023,0.5374511632361803,0.2852216748768473
8300115,4124.0,0.14749712963529482,0.7301392560109097,0.4093979027946087,0.2931619786614937
8300116,3656.0,0.14219890214242087,0.43187016901412123,0.6599977774447731,0.26449671772428884
8300117,4138.0,0.14978005157161545,0.5139643140612085,0.5398225333071694,0.2837119381343644
8300118,3894.0,0.13767869277169872,0.659463557255185,0.42366485132749226,0.268361581920904
8300119,4352.0,0.1448348721923915,0.4262358183145004,0.6362141385684749,0.2771139705882353
8300120,4204.0,0.14052915235080926,0.6815776146550576,0.4923354090305735,0.28044719314938155
8300121,4094.0,0.1522217599678358,0.7528769225257476,0.38312059842526885,0.2979970688812897
8300122,3888.0,0.13425423729905586,0.37931481923645943,0.7925710251742645,0.26157407407407407
8300123,4052.0,0.14314501462430718,0.4944179726075951,0.6678149374804082,0.2707305034550839
8300124,3990.0,0.14890658291089431,0.663562766913754,0.5560320052726749,0.2882205513784461
8300125,3996.0,0.14286406309909286,0.7014042910268145,0.5487513951435163,0.2832832832832833
8300126,4282.0,0.1494137582432821,0.6321736317891793,0.4600873222171787,0.2888836992059785
8300127,4066.0,0.14564081642076288,0.44146071464284625,0.6935061899073829,0.2838170191834727
8300128,4022.0,0.14845252921914776,0.5643547925313593,0.5302194201478698,0.2951268025857782
8300129,3938.0,0.14559609643025195,0.7283689195454336,0.47666914379503245,0.26993397663788726
8300130,3836.0,0.15074359503651388,0.7100529369715566,0.46161772602269807,0.30709071949947864
8300131,3884.0,0.15066994415885307,0.3375789618597248,0.7101497963822834,0.2778063851699279
8300132,3798.0,0.14163316237108056,0.43599139108224966,0.7737291005193371,0.2690889942074776
8300133,3656.0,0.14351339559742002,0.62315235389152,0.5461784755175269,0.29704595185995625
8300134,3828.0,0.14491357245030467,0.36704221539284015,0.6763860442546219,0.25339602925809823
8300135,3486.0,0.1424572306918715,0.744580564180956,0.6180671668209122,0.2825588066551922
8300136,3772.0,0.14912504718889194,0.7684713483473024,0.3098092675959634,0.2804878048780488
8300137,3998.0,0.14441574108915,0.5076110690617012,0.5802787994092825,0.2663831915957979
8300138,4282.0,0.14011254208586546,0.4963938727412009,0.5668499885889928,0.2697337692666978
8300139,4232.0,0.14767543153914153,0.31040288974061814,0.6823644361305552,0.28497164461247637
8300140,3880.0,0.15029236822630299,0.5314763008957709,0.6191572338534692,0.2809278350515464
8300141,3854.0,0.14000818209673582,0.40293445640891695,0.6866816168715747,0.2623248572911261
8300142,4122.0,0.14936562255154825,0.6177943960413533,0.510559684342548,0.294517224648229
8300143,3814.0,0.13770127299594692,0.6245913662304042,0.47100730415670017,0.2779234399580493
8300144,3952.0,0.13808357789361922,0.6740063779578174,0.5452785772744657,0.291497975708502
8300145,3902.0,0.15293065840319928,0.7713261175800931,0.40488736233700245,0.3062532034853921
8300146,4060.0,0.1435748978531713,0.29104335574580015,0.7602092357278971,0.2775862068965517
8300147,4444.0,0.1505484656494385,0.9847429807085802,0.16413263579734963,0.29792979297929795
8300148,4164.0,0.14412449087095908,0.7038014218898706,0.33851475474549014,0.2756964457252642
8300149,4014.0,0.14312333961905596,0.5140990213601,0.6333308965227589,0.289237668161435
8300150,4018.0,0.140784154396869,0.4981619613031885,0.7061692313372258,0.27426580388252864
8300151,3978.0,0.15215934456425334,0.747387880970274,0.41791415993028724,0.30291603821015584
8300152,4216.0,0.1467817859600238,0.6347367985340178,0.5108570610835752,0.2872390891840607
8300153,3834.0,0.13697987226408603,0.3949416804384395,0.6846428634098454,0.2762128325508607
8300154,4104.0,0.14328996585442055,0.34363990891329965,0.6637695262346555,0.26705653021442494
8300155,3544.0,0.14076554898972019,0.5711090375170528,0.570993374602167,0.27539503386004516
8300156,4056.0,0.13849404840875937,0.49055274135040033,0.5928419825999357,0.2534516765285996
8300157,3346.0,0.14113599491836304,0.348040801590421,0.7930834823679368,0.2800358637178721
8300158,4090.0,0.1420708924845034,0.2863694263710971,0.7047356787203722,0.29070904645476775
8300159,3984.0,0.13693884576500878,0.5652716236357203,0.49951346502658056,0.2808734939759036
8300160,4218.0,0.1445086682860613,0.5755511394874341,0.5440348264001286,0.2852062588904694
8300161,3906.0,0.135621887492618,0.21046902699523815,0.9020507625998959,0.25396825396825395
8300162,4000.0,0.15019333451398414,0.4152561613739235,0.5861960951639339,0.29175
8300163,4006.0,0.14075544821218755,0.6624523751850087,0.38727641229006765,0.2820768846729905
8300164,3734.0,0.1439416515102174,0.4983644085811789,0.6161224525810948,0.2779860739153723
8300165,3954.0,0.14078403817530727,0.6040646388493648,0.6497456680222041,0.278199291856348
8300166,3948.0,0.14021228308888037,0.45209233417760025,0.6007211802568826,0.27811550151975684
8300167,3776.0,0.1321722580071502,0.339874098235391,0.7830095310296895,0.2521186440677966
8300168,3892.0,0.14458884254269272,0.651683414513451,0.5282648117697863,0.29162384378211714
8300169,4064.0,0.14280882305228454,0.532810190474609,0.4173044736742768,0.2797736220472441
8300170,3668.0,0.1352200193111399,0.6787662236622993,0.6086687582891308,0.2606324972737186
8300171,3984.0,0.1418838674056107,0.5588771408072197,0.6050731642040832,0.2803714859437751
8300172,4098.0,0.14123179114552892,0.689727341843039,0.5281216717725588,0.28013665202537824
8300173,3750.0,0.14547401675656438,0.45062649889240664,0.6146838457246622,0.2768
8300174,3858.0,0.13732091962023574,0.5165888393179988,0.7170094006717544,0.25375842405391397
8300175,4174.0,0.1453186944280481,0.5458498306888828,0.5884353057135505,0.2896502156205079
8300176,3806.0,0.13765894072421514,0.6970882210941692,0.3772002220539453,0.26248029427220176
8300177,3678.0,0.14390825401669263,0.4153382499515403,0.7389022110819071,0.2713431212615552
8300178,4036.0,0.14276320635612474,0.32714304981990444,0.7084497542474031,0.2705649157581764
8300179,3834.0,0.14542970279860262,0.5170621778134618,0.7135230234309634,0.27569118414188837
8300180,4008.0,0.14421116036398732,0.38101571391878847,0.5277718992610118,0.2866766467065868
8300181,3640.0,0.140795002053786,0.6681615251968461,0.43214094806667214,0.27912087912087913
8300182,3846.0,0.1328432250431686,0.2750415656598429,0.8410706727557733,0.23972958918356735
8300183,3976.0,0.1495991952840161,0.6903830356727274,0.4998148918241802,0.2942655935613682
8300184,4084.0,0.1430892266879149,0.6559648287544587,0.538193153491085,0.27864838393731634
8300185,4056.0,0.14531878154166927,0.44009337729096587,0.6197197885202939,0.28155818540433925
8300186,3938.0,0.14467529786623912,0.47454063732124047,0.6815144107144926,0.28593194514982223
8300187,3806.0,0.13588866913947853,0.5502688271466778,0.6323094297488207,0.24540199684708355
8300188,3828.0,0.14021396323444385,0.24007395776562868,0.7459402865182332,0.272466039707419
8300189,3850.0,0.13911037228650763,0.41052578970499626,0.8071899603878135,0.26311688311688314
8300190,4102.0,0.14884461614507402,0.8084474255604218,0.4216469505648317,0.2893710385177962
8300191,3916.0,0.1459195450060029,0.6390194376662803,0.3511046480579612,0.2727272727272727
8300192,3730.0,0.1395784689587898,0.46183409646238344,0.7785723458905642,0.2715817694369973
