timestamp,telemetry_mode,env_count,rollout_index,rollout_duration_seconds,rollout_transitions,rollout_transitions_per_second,optimization_duration_seconds,optimization_samples,optimization_samples_per_second,peak_allocated_cuda_bytes,peak_reserved_cuda_bytes
1782618404.8685026,off,16,0,4.702132499998697,1024,217.7735314775336,7.093093499999668,1024,144.36578342017455,0,0
1782618419.8844147,off,16,1,5.848709000001691,1024,175.0813726584284,9.166427500000282,1024,111.71200557686934,0,0
1782618449.0128922,basic,16,0,6.065688299997419,1024,168.81843401027314,8.8425825000013,1024,115.80327353460932,0,0
1782618464.0081265,basic,16,1,6.406280500003049,1024,159.84314142965056,8.588225600000442,1024,119.2330112986258,0,0
1782618491.1657875,full,16,0,5.420305199997529,1024,188.9192512629117,7.242383400000108,1024,141.38991868339707,0,0
1782618503.347287,full,16,1,5.833934800000861,1024,175.5247590356767,6.346940899999026,1024,161.33756657481356,0,0
