checkpoint_step,context,obs_source,obs_source_family,episode_index,episode_seed,policy_a,policy_b,pair_type,jsd_all_bits,jsd_macro_bits,kl_ab_bits,kl_ba_bits,argmax_disagreement,macro_disagreement,n_matched_steps
200000,C_RUSH,piR/s901001,piR,9,1030010,piR/s901001,piS/s902002,between,0.01718358545091385,0.009214265447390256,0.0719534055206363,0.07294680936135356,0.20833333333333334,0.13333333333333333,150
200000,C_RUSH,piR/s901001,piR,9,1030010,piR/s901001,piS/s902003,between,0.015549620444337758,0.008908377303885969,0.06478936548506145,0.06519911180809429,0.22,0.16,150
200000,C_RUSH,piR/s901001,piR,9,1030010,piR/s901002,piR/s901003,within_piR,0.01628268538985663,0.008075758446588553,0.06860114732017263,0.06831307453642643,0.21666666666666667,0.14,150
200000,C_RUSH,piR/s901001,piR,9,1030010,piR/s901002,piS/s902001,between,0.0166368201322372,0.010111466124074434,0.06972336133588225,0.06959128398577141,0.22,0.14666666666666667,150
200000,C_RUSH,piR/s901001,piR,9,1030010,piR/s901002,piS/s902002,between,0.016091910955905626,0.009517009239457705,0.06685454441681102,0.06767390265132511,0.21833333333333332,0.13666666666666666,150
200000,C_RUSH,piR/s901001,piR,9,1030010,piR/s901002,piS/s902003,between,0.015227312392408562,0.008199061183454108,0.06345272594969327,0.06424912430143426,0.21,0.12333333333333334,150
200000,C_RUSH,piR/s901001,piR,9,1030010,piR/s901003,piS/s902001,between,0.015967002050173228,0.008251598295737123,0.06753014132294462,0.06723471644098805,0.20333333333333334,0.12,150
200000,C_RUSH,piR/s901001,piR,9,1030010,piR/s901003,piS/s902002,between,0.01685781744669962,0.009823518039489228,0.07072427018296397,0.07123326821540507,0.22166666666666668,0.15,150
200000,C_RUSH,piR/s901001,piR,9,1030010,piR/s901003,piS/s902003,between,0.014749519031382554,0.007870986834053408,0.061699596602286064,0.06139331086645041,0.215,0.14,150
200000,C_RUSH,piR/s901001,piR,9,1030010,piS/s902001,piS/s902002,within_piS,0.01642554024818197,0.00938556942055206,0.06917880526905851,0.06947243179192078,0.22,0.14333333333333334,150
200000,C_RUSH,piR/s901001,piR,9,1030010,piS/s902001,piS/s902003,within_piS,0.014223266266812964,0.007522849875773481,0.05927317616470861,0.059420362189018194,0.20666666666666667,0.12,150
200000,C_RUSH,piR/s901001,piR,9,1030010,piS/s902002,piS/s902003,within_piS,0.015055550868277595,0.008390471261566768,0.06280535657256109,0.06297769598161479,0.21166666666666667,0.13,150
200000,C_RUSH,piR/s901001,piR,10,1030011,piR/s901001,piR/s901002,within_piR,0.020303798931602526,0.010401579509026013,0.0852723606929663,0.08551222664083695,0.26344086021505375,0.15053763440860216,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piR/s901001,piR/s901003,within_piR,0.020376061742256143,0.009592241592544896,0.08558769989402805,0.0858689031863919,0.2661290322580645,0.15591397849462366,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piR/s901001,piS/s902001,between,0.021064270563915053,0.01220911724770075,0.08797858996839725,0.08952566919519667,0.28091397849462363,0.1881720430107527,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piR/s901001,piS/s902002,between,0.020692454946020795,0.011478378050444509,0.08666280798013103,0.08701041877527729,0.2849462365591398,0.19623655913978494,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piR/s901001,piS/s902003,between,0.018994478268723226,0.01092894210764731,0.07898226391789265,0.08016675526487312,0.26881720430107525,0.16666666666666666,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piR/s901002,piR/s901003,within_piR,0.019634401517835083,0.010098018796793519,0.08190541246858868,0.08278779936114718,0.2768817204301075,0.1881720430107527,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piR/s901002,piS/s902001,between,0.019520306192246505,0.011096249547219364,0.08124944017938138,0.08202935896784867,0.271505376344086,0.17204301075268819,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piR/s901002,piS/s902002,between,0.01988151484376282,0.012290528255210492,0.08271330611899923,0.0834958586298524,0.29301075268817206,0.22311827956989247,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piR/s901002,piS/s902003,between,0.01847530473164719,0.010531167337540656,0.07687674941640239,0.07740496710860319,0.2728494623655914,0.17204301075268819,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piR/s901003,piS/s902001,between,0.02152647375187197,0.012876819998673503,0.09014362488434635,0.09069704138896842,0.28360215053763443,0.20430107526881722,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piR/s901003,piS/s902002,between,0.020132789220199107,0.009880124362605085,0.08414086197607241,0.08489401532124823,0.2782258064516129,0.18548387096774194,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piR/s901003,piS/s902003,between,0.01849847547588547,0.009529905027586882,0.07744099962528159,0.07755104586747971,0.2768817204301075,0.1827956989247312,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piS/s902001,piS/s902002,within_piS,0.018690439301288133,0.009104689594021605,0.07855321689218792,0.0782642843281385,0.2701612903225806,0.1693548387096774,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piS/s902001,piS/s902003,within_piS,0.018458807511739946,0.01052503702410444,0.0768667647243384,0.07707029204214626,0.2768817204301075,0.1881720430107527,186
200000,C_RUSH,piR/s901001,piR,10,1030011,piS/s902002,piS/s902003,within_piS,0.01833111599531045,0.008928354189012494,0.07683944917758859,0.07674296435257559,0.27956989247311825,0.18010752688172044,186
200000,C_RUSH,piR/s901001,piR,11,1030012,piR/s901001,piR/s901002,within_piR,0.020029648663136435,0.010780483390202784,0.0840619215933879,0.08382982442265458,0.2830188679245283,0.18553459119496854,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piR/s901001,piR/s901003,within_piR,0.01990608273245737,0.008284373427483888,0.08421726977951821,0.08339129911240588,0.2641509433962264,0.1540880503144654,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piR/s901001,piS/s902001,between,0.021124492579031,0.012509263320298353,0.08808159914414372,0.08875997312470221,0.30974842767295596,0.2358490566037736,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piR/s901001,piS/s902002,between,0.019951531823293414,0.009912959609144246,0.08346804441461268,0.0838038516115097,0.28773584905660377,0.18553459119496854,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piR/s901001,piS/s902003,between,0.019162997987339326,0.00945018195701823,0.08066334585897261,0.08010462753609796,0.28459119496855345,0.18553459119496854,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piR/s901002,piR/s901003,within_piR,0.02116299249370353,0.009698289905958784,0.08913113551140295,0.08887405417211024,0.28773584905660377,0.1949685534591195,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piR/s901002,piS/s902001,between,0.020244182979805226,0.01125519933896902,0.08458106512804678,0.08481283480094183,0.2783018867924528,0.18238993710691823,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piR/s901002,piS/s902002,between,0.019079075604966578,0.010984883602088566,0.07904672092723411,0.08000859667734131,0.2893081761006289,0.20125786163522014,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piR/s901002,piS/s902003,between,0.01892122006636838,0.009278952321517252,0.07893858374054316,0.07935008659472156,0.28144654088050314,0.1761006289308176,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piR/s901003,piS/s902001,between,0.021485323531218136,0.010395453859664137,0.09065905660073133,0.09032135689857268,0.29245283018867924,0.20125786163522014,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piR/s901003,piS/s902002,between,0.020620714988842322,0.009363498130106276,0.08666077320410166,0.08675331275871855,0.2971698113207547,0.2138364779874214,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piR/s901003,piS/s902003,between,0.020688644238315665,0.00954318640593529,0.08745276552268888,0.086935308473464,0.28144654088050314,0.18238993710691823,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piS/s902001,piS/s902002,within_piS,0.01868003085549976,0.0097120493470887,0.07809946977934805,0.07776132485094371,0.28773584905660377,0.1949685534591195,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piS/s902001,piS/s902003,within_piS,0.017617637525340676,0.00806813324312185,0.07315038328332125,0.07409083129435437,0.2688679245283019,0.16981132075471697,159
200000,C_RUSH,piR/s901001,piR,11,1030012,piS/s902002,piS/s902003,within_piS,0.018188995983043774,0.008213275684770916,0.07601544263507042,0.07632829601166827,0.2861635220125786,0.18867924528301888,159
200000,C_RUSH,piR/s901002,piR,0,1030001,piR/s901001,piR/s901002,within_piR,0.014622450131696016,0.008297636891617605,0.06103791146055491,0.06179076289697523,0.1925287356321839,0.12643678160919541,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piR/s901001,piR/s901003,within_piR,0.0156982300794677,0.007535010227091492,0.06655704686326795,0.06634357785283035,0.1810344827586207,0.11494252873563218,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piR/s901001,piS/s902001,between,0.014804675601044762,0.008753378216737776,0.06154369776509028,0.06246767104723707,0.1867816091954023,0.11494252873563218,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piR/s901001,piS/s902002,between,0.015210094883819842,0.008971159413601583,0.06366145735648195,0.06454034682843618,0.1896551724137931,0.1206896551724138,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piR/s901001,piS/s902003,between,0.014314433320267873,0.008987797401834433,0.05958421356761852,0.0604996882373442,0.1867816091954023,0.10919540229885058,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piR/s901002,piR/s901003,within_piR,0.015874521950693977,0.008924073746723408,0.0671835842395817,0.06634839793529541,0.19827586206896552,0.14367816091954022,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piR/s901002,piS/s902001,between,0.014665851849276611,0.008180190512116969,0.061775106128326665,0.061832605174784054,0.1752873563218391,0.09195402298850575,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piR/s901002,piS/s902002,between,0.013410856370580279,0.0067321615052257115,0.0557848869265052,0.056897549222714165,0.19827586206896552,0.13218390804597702,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piR/s901002,piS/s902003,between,0.013877915476578791,0.008878551632023201,0.05816870612373521,0.05796426812196883,0.1810344827586207,0.10919540229885058,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piR/s901003,piS/s902001,between,0.015655445564268244,0.0073837917308682095,0.06556212524071757,0.06709677123792415,0.1867816091954023,0.10919540229885058,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piR/s901003,piS/s902002,between,0.014516002013085174,0.006806777142963671,0.06110040382428613,0.06145525412898629,0.20114942528735633,0.14367816091954022,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piR/s901003,piS/s902003,between,0.01498485849649484,0.008703056402551349,0.06293829418723507,0.063053617346047,0.1925287356321839,0.12643678160919541,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piS/s902001,piS/s902002,within_piS,0.012922278859972077,0.006019828183676318,0.05423405281421939,0.05403966508143095,0.19827586206896552,0.13218390804597702,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piS/s902001,piS/s902003,within_piS,0.014466692404384985,0.009444153455666245,0.06085059598726201,0.060383800482469926,0.19540229885057472,0.13218390804597702,87
200000,C_RUSH,piR/s901002,piR,0,1030001,piS/s902002,piS/s902003,within_piS,0.01329798872776259,0.007024951703471962,0.05593960683326626,0.05521566599454515,0.20114942528735633,0.13793103448275862,87
200000,C_RUSH,piR/s901002,piR,1,1030002,piR/s901001,piR/s901002,within_piR,0.014627628796148538,0.008777481104252836,0.06092701514464521,0.06130908505947001,0.20277777777777778,0.13333333333333333,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piR/s901001,piR/s901003,within_piR,0.01575670070914572,0.009233415447464921,0.06657609056884306,0.06583236508544921,0.20555555555555555,0.1388888888888889,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piR/s901001,piS/s902001,between,0.01449963080983141,0.00798216631925715,0.059696170530514535,0.06216447882255166,0.2,0.12777777777777777,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piR/s901001,piS/s902002,between,0.013604796590227538,0.006482231274415819,0.056603563169865784,0.05765135944728292,0.18888888888888888,0.1111111111111111,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piR/s901001,piS/s902003,between,0.013492400287795104,0.007962811394917512,0.05614240750880312,0.05643823127943985,0.19722222222222222,0.12222222222222222,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piR/s901002,piR/s901003,within_piR,0.015223814750991483,0.00846028129746835,0.0647857711353666,0.06300371675402847,0.20833333333333334,0.15,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piR/s901002,piS/s902001,between,0.01282662953854702,0.00566756078288723,0.05318583522525711,0.05426968090326799,0.19722222222222222,0.12777777777777777,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piR/s901002,piS/s902002,between,0.012968403356279707,0.005580913985813519,0.053959172717189564,0.05453081656638978,0.19444444444444445,0.12222222222222222,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piR/s901002,piS/s902003,between,0.014027957356806002,0.00895643192701743,0.05859138315646691,0.05833381651555752,0.19722222222222222,0.13333333333333333,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piR/s901003,piS/s902001,between,0.014083958625260268,0.0067258144073883775,0.058283960760494066,0.06000601814685513,0.2111111111111111,0.15555555555555556,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piR/s901003,piS/s902002,between,0.013730184757429442,0.006228937775360286,0.05681012024055705,0.058241041303111835,0.20555555555555555,0.1388888888888889,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piR/s901003,piS/s902003,between,0.013819003827260708,0.006482966801628447,0.05795595049978862,0.05776511463524799,0.20555555555555555,0.15,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piS/s902001,piS/s902002,within_piS,0.010955742847147665,0.003248827061872196,0.04585105776621829,0.045584408101214814,0.18611111111111112,0.10555555555555556,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piS/s902001,piS/s902003,within_piS,0.012916771671106152,0.006784049000073607,0.05482442664210474,0.05322507387217044,0.18888888888888888,0.11666666666666667,90
200000,C_RUSH,piR/s901002,piR,1,1030002,piS/s902002,piS/s902003,within_piS,0.012464008907841221,0.0064622987710487925,0.05234832013374087,0.051648903454066745,0.19722222222222222,0.12222222222222222,90
200000,C_RUSH,piR/s901002,piR,2,1030003,piR/s901001,piR/s901002,within_piR,0.015126150414619661,0.00719791462517605,0.06354132882775915,0.0641727486970435,0.18509615384615385,0.11057692307692307,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piR/s901001,piR/s901003,within_piR,0.01655425189675763,0.0076656786818504645,0.07088143934385747,0.06935084203691942,0.18028846153846154,0.09615384615384616,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piR/s901001,piS/s902001,between,0.014440490225891809,0.006689907415070109,0.059900301548920266,0.06144008181754916,0.17307692307692307,0.08653846153846154,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piR/s901001,piS/s902002,between,0.016613400559327206,0.009027799187371498,0.07034122988728218,0.07048889206672264,0.20192307692307693,0.12980769230769232,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piR/s901001,piS/s902003,between,0.014913163665196886,0.008473057105958985,0.06261436379111195,0.0626888656811587,0.20192307692307693,0.14423076923076922,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piR/s901002,piR/s901003,within_piR,0.017090537616171915,0.010189928313386751,0.07257037166435172,0.07159176132447219,0.19951923076923078,0.12980769230769232,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piR/s901002,piS/s902001,between,0.014105157177532484,0.006603836445761152,0.059134880471704815,0.05926305813561993,0.19471153846153846,0.1201923076923077,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piR/s901002,piS/s902002,between,0.014946094566848494,0.007838141129443033,0.062260037339205404,0.063743511959781,0.20192307692307693,0.1346153846153846,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piR/s901002,piS/s902003,between,0.014282991700249178,0.007532513067873064,0.059669688452606666,0.06024354238325717,0.19471153846153846,0.125,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piR/s901003,piS/s902001,between,0.016416276047733554,0.00961877350232097,0.06850076330142324,0.06977569950892358,0.19230769230769232,0.11538461538461539,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piR/s901003,piS/s902002,between,0.01755708677830701,0.01131169678632074,0.07427871156774464,0.07427926450466044,0.19951923076923078,0.12980769230769232,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piR/s901003,piS/s902003,between,0.016344107702506987,0.01045919285639871,0.06776369163905492,0.06945770881417082,0.20432692307692307,0.1346153846153846,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piS/s902001,piS/s902002,within_piS,0.014390581315534726,0.007771082998349842,0.06086941953767447,0.06027420701054061,0.19230769230769232,0.1201923076923077,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piS/s902001,piS/s902003,within_piS,0.013989753348337824,0.00780513031068939,0.05858757504621674,0.05850511563425224,0.19471153846153846,0.125,104
200000,C_RUSH,piR/s901002,piR,2,1030003,piS/s902002,piS/s902003,within_piS,0.014285368206919676,0.007449242228847251,0.059412661658698594,0.060277449686771206,0.17548076923076922,0.09134615384615384,104
200000,C_RUSH,piR/s901002,piR,3,1030004,piR/s901001,piR/s901002,within_piR,0.015823767961784904,0.007768746635628239,0.06639459504945473,0.06622520793737958,0.2189922480620155,0.13565891472868216,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piR/s901001,piR/s901003,within_piR,0.015205826209224232,0.00538200725693474,0.06435692179199597,0.06346221409192078,0.20155038759689922,0.10465116279069768,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piR/s901001,piS/s902001,between,0.016789934630399697,0.00849106531706105,0.07005056783627561,0.0711608276384012,0.22868217054263565,0.15503875968992248,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piR/s901001,piS/s902002,between,0.015537446596684285,0.007231387804417573,0.06486241901562206,0.06529866686230482,0.21705426356589147,0.13178294573643412,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piR/s901001,piS/s902003,between,0.015873004677578198,0.007727454447636446,0.06672231913294174,0.06664046361686374,0.22093023255813954,0.13953488372093023,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piR/s901002,piR/s901003,within_piR,0.01599364483081051,0.00791739161053961,0.06670520613269165,0.06752679198904538,0.22093023255813954,0.15891472868217055,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piR/s901002,piS/s902001,between,0.016405790723903708,0.009713519954274817,0.06827930136442589,0.06936050833950833,0.22286821705426357,0.14728682170542637,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piR/s901002,piS/s902002,between,0.01564213018012813,0.008833834680835852,0.0656130772691449,0.06595518875918006,0.22286821705426357,0.1511627906976744,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piR/s901002,piS/s902003,between,0.01657422353934203,0.009785645947608546,0.06954498964816071,0.06963655227876168,0.2364341085271318,0.16666666666666666,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piR/s901003,piS/s902001,between,0.01639865178357862,0.008188579912988603,0.06851179791862495,0.06935281663105179,0.22674418604651161,0.1511627906976744,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piR/s901003,piS/s902002,between,0.015458231618557378,0.007133388835385169,0.0647731613911052,0.06488146153769862,0.2189922480620155,0.13953488372093023,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piR/s901003,piS/s902003,between,0.015791163882305257,0.007685120147159416,0.06643704442116874,0.06654397286067719,0.22093023255813954,0.13565891472868216,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piS/s902001,piS/s902002,within_piS,0.015289282825018144,0.008643736094112519,0.06429227185537055,0.06337168074225442,0.23449612403100775,0.16666666666666666,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piS/s902001,piS/s902003,within_piS,0.01473910383355845,0.0070833469657875315,0.0616946721656545,0.06138792395315844,0.21705426356589147,0.13178294573643412,129
200000,C_RUSH,piR/s901002,piR,3,1030004,piS/s902002,piS/s902003,within_piS,0.013728210573995002,0.005925142310062136,0.05712251561611936,0.05742112715446634,0.2131782945736434,0.13178294573643412,129
200000,C_RUSH,piR/s901002,piR,4,1030005,piR/s901001,piR/s901002,within_piR,0.013622084267086353,0.005702187293943495,0.058244433294300554,0.056696108288882704,0.17346938775510204,0.09183673469387756,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piR/s901001,piR/s901003,within_piR,0.015656234067564834,0.008277678801605032,0.06683166646044973,0.06533202183398931,0.18877551020408162,0.11224489795918367,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piR/s901001,piS/s902001,between,0.012926940765036789,0.004908285696363283,0.05348885341471505,0.054658719726314205,0.1913265306122449,0.12244897959183673,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piR/s901001,piS/s902002,between,0.01399930844003441,0.007078605412544313,0.059246842624287054,0.05822635053072878,0.19387755102040816,0.12244897959183673,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piR/s901001,piS/s902003,between,0.013873800417731187,0.006538472766644432,0.05797071472037245,0.05851192156739548,0.19642857142857142,0.1377551020408163,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piR/s901002,piR/s901003,within_piR,0.014351612401508182,0.0075623704190030516,0.06042108239324104,0.05993748811686397,0.1836734693877551,0.10204081632653061,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piR/s901002,piS/s902001,between,0.013019250227204612,0.00652864493830923,0.05399932577805435,0.05477223300981104,0.1836734693877551,0.10714285714285714,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piR/s901002,piS/s902002,between,0.013306783485179254,0.007351004970659491,0.05547933719426069,0.05563864027596689,0.20408163265306123,0.14795918367346939,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piR/s901002,piS/s902003,between,0.013137725359096786,0.006678256135386476,0.05452686099876272,0.0554469550313662,0.1913265306122449,0.12755102040816327,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piR/s901003,piS/s902001,between,0.013914561398609651,0.007253958138478534,0.05758044517494658,0.0593974068472935,0.19387755102040816,0.1326530612244898,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piR/s901003,piS/s902002,between,0.013631545558382339,0.006964296833323103,0.0565034009950871,0.057795434243224836,0.2066326530612245,0.15306122448979592,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piR/s901003,piS/s902003,between,0.012694983969521144,0.005757417115158788,0.052545535671553324,0.05386026091839148,0.1760204081632653,0.08673469387755102,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piS/s902001,piS/s902002,within_piS,0.012341293061271403,0.006266342521528689,0.05151004831234593,0.0513061718668836,0.20408163265306123,0.15306122448979592,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piS/s902001,piS/s902003,within_piS,0.01299772389598887,0.007585732114396183,0.054392649917630084,0.05415172864276197,0.1989795918367347,0.14285714285714285,98
200000,C_RUSH,piR/s901002,piR,4,1030005,piS/s902002,piS/s902003,within_piS,0.012085449189473896,0.005903784507414458,0.050628914505361,0.05023909078618721,0.1913265306122449,0.12244897959183673,98
200000,C_RUSH,piR/s901002,piR,5,1030006,piR/s901001,piR/s901002,within_piR,0.015038857771282102,0.00805183210851257,0.06312250264370461,0.06302430938592658,0.20476190476190476,0.13333333333333333,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piR/s901001,piR/s901003,within_piR,0.017244006160421262,0.009489338079710323,0.07301722974406316,0.07234586185046603,0.20714285714285716,0.12857142857142856,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piR/s901001,piS/s902001,between,0.015597698949179879,0.008998336420969191,0.06521174035334758,0.06591986430646793,0.20476190476190476,0.12857142857142856,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piR/s901001,piS/s902002,between,0.01585476847654896,0.008000171589612633,0.06576644031453655,0.06763327573145635,0.20476190476190476,0.13333333333333333,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piR/s901001,piS/s902003,between,0.015156697448766746,0.009358041505281751,0.06238715992660528,0.06406085649687468,0.21904761904761905,0.15714285714285714,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piR/s901002,piR/s901003,within_piR,0.017135700307176954,0.009536720996336283,0.07205898880174483,0.07252514577268357,0.2,0.11904761904761904,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piR/s901002,piS/s902001,between,0.014638786286806588,0.008619570773742806,0.06106082371187619,0.06133195447612838,0.21666666666666667,0.14761904761904762,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piR/s901002,piS/s902002,between,0.014956904911743072,0.007551807885728801,0.06231254275364577,0.06319203709091432,0.20952380952380953,0.14761904761904762,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piR/s901002,piS/s902003,between,0.01524469185262976,0.00996611718330743,0.06359361440090447,0.06389695928275617,0.21904761904761905,0.15714285714285714,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piR/s901003,piS/s902001,between,0.01843704339129821,0.013408594724687504,0.07717055255350258,0.07839279089733828,0.21666666666666667,0.1619047619047619,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piR/s901003,piS/s902002,between,0.016750272515203248,0.008228307353459058,0.06977654948585982,0.07163690677742933,0.20714285714285716,0.12857142857142856,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piR/s901003,piS/s902003,between,0.015664358015408674,0.007497977903940041,0.065131090251292,0.06671926629963643,0.19285714285714287,0.1,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piS/s902001,piS/s902002,within_piS,0.014867628909025285,0.007942634235826578,0.06186382600076671,0.06312514470078609,0.20476190476190476,0.13333333333333333,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piS/s902001,piS/s902003,within_piS,0.014763841691092319,0.009209333331381605,0.06161420340850524,0.061744182908658435,0.2119047619047619,0.1380952380952381,105
200000,C_RUSH,piR/s901002,piR,5,1030006,piS/s902002,piS/s902003,within_piS,0.013703852902758478,0.006048491235813788,0.05767198802736593,0.05715610195222223,0.20476190476190476,0.12380952380952381,105
200000,C_RUSH,piR/s901002,piR,6,1030007,piR/s901001,piR/s901002,within_piR,0.018283755660367745,0.010007751229528815,0.07770785966404016,0.07653995353498125,0.23214285714285715,0.15476190476190477,84
200000,C_RUSH,piR/s901002,piR,6,1030007,piR/s901001,piR/s901003,within_piR,0.01956169922750565,0.009025929770863524,0.08362389057615456,0.08232100735976274,0.22023809523809523,0.13690476190476192,84
200000,C_RUSH,piR/s901002,piR,6,1030007,piR/s901001,piS/s902001,between,0.016361570399322335,0.00850946609175897,0.06825145885037738,0.06853338013017166,0.24404761904761904,0.19047619047619047,84
200000,C_RUSH,piR/s901002,piR,6,1030007,piR/s901001,piS/s902002,between,0.01579180844583767,0.005101609497912827,0.06645830774569449,0.06693005010862167,0.20833333333333334,0.125,84
200000,C_RUSH,piR/s901002,piR,6,1030007,piR/s901001,piS/s902003,between,0.01663231139246641,0.008743563015894974,0.06975706260787391,0.06951027544960582,0.23214285714285715,0.16666666666666666,84
200000,C_RUSH,piR/s901002,piR,6,1030007,piR/s901002,piR/s901003,within_piR,0.018515325634093298,0.012109395500401679,0.07829474670518691,0.07708962460597271,0.24107142857142858,0.17261904761904762,84
200000,C_RUSH,piR/s901002,piR,6,1030007,piR/s901002,piS/s902001,between,0.014729229837255279,0.007469876670179191,0.061213252051502576,0.06158023134053643,0.23214285714285715,0.15476190476190477,84
200000,C_RUSH,piR/s901002,piR,6,1030007,piR/s901002,piS/s902002,between,0.01616850596197069,0.00896765742567776,0.06694343314283498,0.06838051509990041,0.22916666666666666,0.1488095238095238,84
200000,C_RUSH,piR/s901002,piR,6,1030007,piR/s901002,piS/s902003,between,0.01608429699198071,0.011505942337529797,0.06718867717789076,0.06664703039438992,0.24404761904761904,0.17857142857142858,84
