episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total,canonical_map,resolved_map,ruleset_id,ruleset_fingerprint,formal_result_eligible
1,c7_4v4_seed3300001,13580,1552,0,97,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,3,1,2,97,0.6800000071525574,0,6,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,5.991553866986147,1.0,0.5,-0.006081044673919678,0.0,1.0,100.0,-0.012000000104308128,0.5522549152374268,map_a,map_a_open,RULESET_V2_AQUATICUS_10S,bc58bdf71f98e358bdf4ebcb7519102bc6377caaf18f167c7f45755ecb0c8208,True
2,c7_4v4_seed3300001,13580,1712,0,107,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,3,1,2,107,0.6399999856948853,1,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,6.412140748211157,1.0,0.5,-0.014649882912635803,0.04999999701976776,1.0,100.0,-0.004000000189989805,0.5554365515708923,map_a,map_a_open,RULESET_V2_AQUATICUS_10S,bc58bdf71f98e358bdf4ebcb7519102bc6377caaf18f167c7f45755ecb0c8208,True
3,c7_4v4_seed3300001,13580,1856,0,116,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,3,2,1,116,0.7199999690055847,0,1,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,6.715326769598599,1.0,0.5,-0.013134658336639404,0.0,1.0,100.0,-0.004000000189989805,0.553337574005127,map_a,map_a_open,RULESET_V2_AQUATICUS_10S,bc58bdf71f98e358bdf4ebcb7519102bc6377caaf18f167c7f45755ecb0c8208,True
4,c7_4v4_seed3300001,13580,2144,1,6,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,3,2,1,134,0.6399999856948853,0,4,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,6.42416700676306,1.0,0.5,-0.0204305499792099,0.022499999031424522,1.0,100.0,0.0,0.5546892881393433,map_a,map_a_open,RULESET_V2_AQUATICUS_10S,bc58bdf71f98e358bdf4ebcb7519102bc6377caaf18f167c7f45755ecb0c8208,True
5,c7_4v4_seed3300001,13580,2288,1,15,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,3,2,1,143,0.7999999523162842,0,1,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,6.404955457140516,1.0,0.5,0.0011053383350372314,0.0,1.0,100.0,-0.004000000189989805,0.5539548397064209,map_a,map_a_open,RULESET_V2_AQUATICUS_10S,bc58bdf71f98e358bdf4ebcb7519102bc6377caaf18f167c7f45755ecb0c8208,True
6,c7_4v4_seed3300001,13580,2288,1,15,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,3,2,1,143,0.5600000023841858,0,2,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,6.140585732626748,1.0,0.5,-0.00609995424747467,0.0,1.0,100.0,-0.00800000037997961,0.5529487133026123,map_a,map_a_open,RULESET_V2_AQUATICUS_10S,bc58bdf71f98e358bdf4ebcb7519102bc6377caaf18f167c7f45755ecb0c8208,True
7,c7_4v4_seed3300001,13580,2304,1,16,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,3,1,2,144,0.7199999690055847,0,1,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,6.3288769192165795,1.0,0.5,-0.011726662516593933,0.0,1.0,100.0,-0.004000000189989805,0.553398609161377,map_a,map_a_open,RULESET_V2_AQUATICUS_10S,bc58bdf71f98e358bdf4ebcb7519102bc6377caaf18f167c7f45755ecb0c8208,True
8,c7_4v4_seed3300001,13580,2400,1,22,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,3,2,1,150,0.7599999904632568,0,1,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,6.645727945963542,1.0,0.5,-0.00568486750125885,0.0,1.0,100.0,-0.004000000189989805,0.5536606311798096,map_a,map_a_open,RULESET_V2_AQUATICUS_10S,bc58bdf71f98e358bdf4ebcb7519102bc6377caaf18f167c7f45755ecb0c8208,True
9,c7_4v4_seed3300001,13580,2576,1,33,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,0,2,3,-1,161,0.7599999904632568,1,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,6.392248307696041,-1.0,-0.5,0.0015929341316223145,0.0,-1.0,-100.0,-0.012000000104308128,-0.55660480260849,map_a,map_a_open,RULESET_V2_AQUATICUS_10S,bc58bdf71f98e358bdf4ebcb7519102bc6377caaf18f167c7f45755ecb0c8208,True
10,c7_4v4_seed3300001,13580,2592,1,34,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,3,2,1,162,0.7599999904632568,1,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,6.835792824074074,1.0,0.5,-0.005083724856376648,0.0,1.0,100.0,-0.004000000189989805,0.5536866188049316,map_a,map_a_open,RULESET_V2_AQUATICUS_10S,bc58bdf71f98e358bdf4ebcb7519102bc6377caaf18f167c7f45755ecb0c8208,True
