episode_id,success,time_to_first_score,time_to_game_over,collisions_per_episode,near_misses_per_episode,collision_free_episode,mean_inter_robot_dist,std_inter_robot_dist,zone_coverage,phase_name,opponent_kind,scripted_tag,blue_score,red_score
2124,0,18.018,45.045,10,9,0,6.25296,3.57916,0.183333,OP3,scripted,OP3_EASY,2,3
2125,1,11.781,40.887,29,5,0,5.90428,3.98298,0.133333,OP3,scripted,OP3_EASY,3,2
2126,0,15.246,37.422,4,4,0,4.9342,2.87256,0.116667,OP3,scripted,OP3_EASY,2,3
2127,0,13.86,45.738,5,5,0,6.29899,3.2028,0.158333,OP3,species,,2,3
2128,0,11.088,33.957,6,4,0,4.69182,3.0411,0.108333,OP3,scripted,OP3_EASY,2,3
2129,0,15.246,47.817,17,8,0,4.16352,3.05152,0.158333,OP3,scripted,OP3_EASY,2,3
2130,0,11.781,36.036,6,0,0,6.43896,3.99943,0.1,OP3,scripted,OP3_EASY,2,3
2131,0,15.246,33.957,6,3,0,5.16095,3.46614,0.141667,OP3,scripted,OP3_EASY,1,3
2132,0,11.781,33.264,10,7,0,6.6873,4.33339,0.116667,OP3,scripted,OP3_EASY,2,3
2133,0,13.86,38.808,9,3,0,5.69273,3.60799,0.0916667,OP3,scripted,OP3_EASY,2,3
2134,0,14.553,41.58,19,5,0,6.46267,3.64337,0.075,OP3,scripted,OP3_EASY,3,3
2135,0,13.86,33.264,7,3,0,4.28997,2.63771,0.141667,OP3,scripted,OP3_EASY,2,3
2136,1,13.86,46.431,20,2,0,5.28897,3.56486,0.141667,OP3,scripted,OP3_EASY,3,2
2137,0,11.088,47.124,11,10,0,5.08039,3.17412,0.125,OP3,scripted,OP3_EASY,2,3
2138,0,13.86,35.343,7,3,0,5.18901,3.34517,0.141667,OP3,scripted,OP3_EASY,1,3
2139,1,20.097,54.747,23,4,0,3.87937,2.12849,0.125,OP3,scripted,OP3_EASY,3,2
2140,0,13.86,36.729,8,3,0,4.62199,2.20931,0.116667,OP3,scripted,OP3_EASY,2,3
2141,0,13.86,39.501,16,6,0,4.34663,3.29208,0.0833333,OP3,scripted,OP3_EASY,2,3
2142,0,13.86,42.966,12,7,0,3.64367,2.26033,0.158333,OP3,scripted,OP3_EASY,2,3
2143,0,13.86,41.58,23,13,0,4.57861,2.0821,0.108333,OP3,scripted,OP3_EASY,2,3
2144,0,13.86,40.887,11,9,0,4.97541,2.74333,0.125,OP3,scripted,OP3_EASY,2,3
2145,0,15.246,38.808,9,7,0,4.33431,2.31849,0.0833333,OP3,scripted,OP3_EASY,2,3
2146,0,15.939,38.808,17,9,0,4.32295,2.94757,0.166667,OP3,scripted,OP3_EASY,2,3
2147,0,20.097,42.273,7,7,0,4.45973,2.17461,0.133333,OP3,scripted,OP3_EASY,2,3
2148,1,10.395,43.659,17,8,0,5.84535,2.56844,0.133333,OP3,scripted,OP3_EASY,3,2
2149,1,15.246,41.58,8,3,0,5.22667,3.01739,0.0916667,OP3,scripted,OP3_EASY,3,2
2150,0,14.553,37.422,5,7,0,6.15864,2.60149,0.1,OP3,scripted,OP3_EASY,2,3
2151,0,15.939,45.045,14,2,0,4.77625,3.01487,0.108333,OP3,scripted,OP3_EASY,2,3
2152,0,20.097,42.966,9,6,0,4.90876,2.46096,0.1,OP3,scripted,OP3_EASY,2,3
2153,1,20.097,43.659,12,8,0,3.67134,2.31835,0.158333,OP3,scripted,OP3_EASY,3,2
2154,1,13.86,43.659,16,5,0,5.33423,4.04048,0.116667,OP3,scripted,OP3_EASY,3,2
2155,0,15.246,38.115,11,11,0,3.06031,1.47372,0.0916667,OP3,scripted,OP3_EASY,2,3
2156,0,17.325,35.343,4,5,0,4.51371,2.67524,0.133333,OP3,scripted,OP3_EASY,2,3
2157,0,11.781,27.72,6,3,0,5.17841,2.59512,0.0833333,OP3,scripted,OP3_EASY,1,3
2158,0,13.86,39.501,11,7,0,6.19359,2.55399,0.166667,OP3,scripted,OP3_EASY,2,3
2159,0,15.246,30.492,2,2,0,6.03105,3.2168,0.108333,OP3,scripted,OP3_EASY,1,3
2160,0,15.246,31.878,8,0,0,6.2546,3.46811,0.1,OP3,scripted,OP3_EASY,1,3
2161,0,15.939,38.808,12,9,0,6.03342,3.67459,0.125,OP3,scripted,OP3_EASY,2,3
2162,0,20.097,45.045,11,5,0,4.83765,3.07427,0.116667,OP3,scripted,OP3_EASY,2,3
2163,0,15.939,38.115,19,9,0,4.19426,2.72115,0.125,OP3,scripted,OP3_EASY,2,3
2164,1,15.246,47.124,20,7,0,4.97803,4.08979,0.225,OP3,scripted,OP3_EASY,3,2
2165,1,17.325,58.212,21,7,0,5.24861,3.79825,0.2,OP3,scripted,OP3_EASY,3,2
2166,0,13.167,40.194,7,4,0,4.81621,2.79894,0.15,OP3,scripted,OP3_EASY,2,3
2167,0,10.395,32.571,5,5,0,5.38526,2.66795,0.133333,OP3,scripted,OP3_EASY,1,3
2168,0,11.088,36.036,7,11,0,6.25628,3.23909,0.1,OP3,scripted,OP3_EASY,2,3
2169,0,12.474,34.65,8,2,0,6.3579,4.86332,0.133333,OP3,scripted,OP3_EASY,1,3
2170,1,14.553,47.124,6,4,0,4.76141,2.34584,0.166667,OP3,scripted,OP3_EASY,3,2
2171,0,11.781,42.273,7,7,0,5.51226,3.19254,0.141667,OP3,scripted,OP3_EASY,2,3
2172,0,13.86,31.185,9,3,0,3.13555,1.95586,0.0833333,OP3,scripted,OP3_EASY,1,3
2173,0,13.167,29.106,3,1,0,4.06482,2.05343,0.125,OP3,scripted,OP3_EASY,1,3
2174,0,11.781,42.966,12,3,0,5.88099,3.03937,0.108333,OP3,scripted,OP3_EASY,3,3
2175,0,12.474,29.799,11,3,0,5.53829,2.78648,0.133333,OP3,scripted,OP3_EASY,2,3
2176,0,14.553,39.501,6,4,0,5.78718,3.6929,0.141667,OP3,scripted,OP3_EASY,2,3
2177,1,13.86,49.896,20,5,0,5.17542,2.88689,0.15,OP3,scripted,OP3_EASY,3,2
2178,0,13.167,35.343,7,5,0,5.59475,3.17614,0.116667,OP3,species,,1,3
2179,0,11.781,37.422,9,15,0,4.87004,2.8392,0.133333,OP3,scripted,OP3_EASY,2,3
2180,0,18.018,39.501,14,4,0,4.48885,2.16974,0.1,OP3,scripted,OP3_EASY,2,3
2181,1,15.246,39.501,12,7,0,5.00445,2.7846,0.108333,OP3,scripted,OP3_EASY,3,1
2182,0,15.246,43.659,15,3,0,5.06916,3.66888,0.175,OP3,scripted,OP3_EASY,2,3
2183,0,13.167,34.65,13,3,0,7.38513,3.65915,0.133333,OP3,scripted,OP3_EASY,1,3
2184,0,11.781,41.58,38,10,0,5.26369,4.06455,0.116667,OP3,species,,2,3
2185,1,14.553,47.124,18,5,0,3.7743,1.97206,0.125,OP3,scripted,OP3_EASY,3,2
2186,0,13.167,43.659,20,6,0,5.11669,3.58936,0.1,OP3,scripted,OP3_EASY,1,3
2187,0,15.939,42.273,8,6,0,5.36802,2.66644,0.125,OP3,scripted,OP3_EASY,2,3
2188,1,12.474,57.519,23,6,0,5.40851,3.57366,0.141667,OP3,scripted,OP3_EASY,3,2
2189,0,10.395,28.413,7,2,0,5.27059,3.29937,0.108333,OP3,scripted,OP3_EASY,1,3
2190,1,19.404,44.352,10,3,0,5.15049,3.0169,0.15,OP3,scripted,OP3_EASY,3,2
2191,1,25.641,54.747,18,7,0,3.68831,2.64929,0.125,OP3,scripted,OP3_EASY,3,2
2192,0,11.088,33.264,5,7,0,5.61088,3.5705,0.1,OP3,scripted,OP3_EASY,1,3
2193,0,13.86,32.571,8,1,0,4.28636,2.91065,0.133333,OP3,scripted,OP3_EASY,2,3
2194,0,11.781,55.44,19,13,0,4.79646,3.50052,0.125,OP3,scripted,OP3_EASY,2,3
2195,0,12.474,33.264,6,8,0,4.9086,3.58,0.1,OP3,scripted,OP3_EASY,1,3
2196,0,11.088,32.571,6,4,0,3.46071,1.7878,0.108333,OP3,species,,2,3
2197,0,17.325,47.124,6,6,0,5.1838,3.06345,0.175,OP3,scripted,OP3_EASY,2,3
2198,0,15.246,42.273,16,8,0,3.96577,2.69408,0.166667,OP3,scripted,OP3_EASY,2,3
2199,0,14.553,39.501,12,5,0,4.74485,3.89271,0.116667,OP3,scripted,OP3_EASY,2,3
2200,1,10.395,38.115,3,4,0,5.03061,2.81815,0.1,OP3,scripted,OP3_EASY,3,2
2201,0,14.553,38.808,9,4,0,4.5224,4.59099,0.125,OP3,scripted,OP3_EASY,2,3
2202,0,10.395,31.185,6,4,0,4.21268,2.35882,0.1,OP3,scripted,OP3_EASY,1,3
2203,1,14.553,45.045,7,3,0,5.82207,3.49694,0.15,OP3,scripted,OP3_EASY,3,2
2204,1,18.018,47.124,17,5,0,5.38351,2.84183,0.141667,OP3,scripted,OP3_EASY,3,2
2205,0,15.246,42.966,13,5,0,5.3055,3.08184,0.15,OP3,scripted,OP3_EASY,2,3
2206,0,11.088,33.957,7,5,0,4.35974,2.84402,0.108333,OP3,scripted,OP3_EASY,2,3
2207,1,11.781,38.115,9,3,0,4.02364,2.01537,0.1,OP3,species,,3,2
2208,0,13.167,40.194,13,5,0,5.24122,3.92557,0.158333,OP3,scripted,OP3_EASY,2,3
2209,1,17.325,40.887,20,4,0,4.60921,2.81199,0.141667,OP3,scripted,OP3_EASY,3,2
2210,0,12.474,34.65,16,3,0,4.00664,2.54895,0.158333,OP3,scripted,OP3_EASY,2,3
2211,0,12.474,35.343,10,3,0,4.71141,3.16229,0.108333,OP3,scripted,OP3_EASY,2,3
2212,1,14.553,48.51,16,8,0,5.04897,2.98633,0.166667,OP3,scripted,OP3_EASY,3,2
2213,0,12.474,33.957,7,3,0,4.48042,2.14183,0.108333,OP3,species,,2,3
2214,0,12.474,39.501,8,5,0,3.49622,2.18498,0.0833333,OP3,scripted,OP3_EASY,2,3
2215,0,11.781,41.58,5,1,0,5.77933,2.4726,0.0916667,OP3,species,,2,3
2216,0,21.483,47.817,10,8,0,4.50584,2.58547,0.108333,OP3,scripted,OP3_EASY,2,3
2217,0,11.781,38.115,12,8,0,4.74091,3.32784,0.0666667,OP3,scripted,OP3_EASY,2,3
2218,0,18.711,46.431,18,9,0,4.53042,3.00632,0.0833333,OP3,scripted,OP3_EASY,2,3
2219,0,13.86,43.659,15,6,0,3.77739,2.88181,0.15,OP3,scripted,OP3_EASY,2,3
2220,0,15.939,39.501,12,6,0,5.19399,3.90649,0.0916667,OP3,scripted,OP3_EASY,2,3
2221,0,12.474,36.036,10,7,0,4.35393,2.79928,0.116667,OP3,scripted,OP3_EASY,2,3
2222,0,18.711,44.352,13,4,0,5.50054,3.40157,0.175,OP3,scripted,OP3_EASY,2,3
2223,1,15.246,45.738,12,4,0,5.24729,3.41272,0.125,OP3,scripted,OP3_EASY,3,2
2224,0,11.781,40.887,18,7,0,5.26302,2.99312,0.166667,OP3,scripted,OP3_EASY,2,3
2225,0,13.167,32.571,10,2,0,3.77699,1.66835,0.108333,OP3,scripted,OP3_EASY,2,3
2226,0,13.167,41.58,16,12,0,3.85547,2.56454,0.116667,OP3,scripted,OP3_EASY,2,3
2227,0,14.553,47.817,11,11,0,4.5001,2.34441,0.125,OP3,scripted,OP3_EASY,2,3
2228,1,10.395,40.194,8,4,0,4.51315,3.26523,0.0916667,OP3,scripted,OP3_EASY,3,2
2229,0,13.167,30.492,14,1,0,3.48969,1.56264,0.108333,OP3,scripted,OP3_EASY,1,3
2230,0,13.86,44.352,16,11,0,3.90608,2.4719,0.1,OP3,scripted,OP3_EASY,2,3
2231,1,11.088,36.729,21,6,0,5.28332,3.97799,0.1,OP3,scripted,OP3_EASY,3,2
2232,0,17.325,37.422,12,6,0,4.09867,2.49232,0.108333,OP3,scripted,OP3_EASY,1,3
2233,1,11.088,38.115,4,5,0,4.86818,2.72366,0.125,OP3,scripted,OP3_EASY,3,2
2234,0,11.781,35.343,9,6,0,3.18985,1.79931,0.133333,OP3,scripted,OP3_EASY,2,3
2235,1,13.86,43.659,14,7,0,5.96213,3.55849,0.125,OP3,species,,3,2
2236,0,12.474,38.115,16,4,0,5.77394,3.69779,0.183333,OP3,scripted,OP3_EASY,1,3
2237,0,16.632,49.203,20,9,0,4.46749,2.6601,0.125,OP3,scripted,OP3_EASY,2,3
2238,0,10.395,34.65,11,8,0,5.30181,4.18972,0.0666667,OP3,scripted,OP3_EASY,1,3
2239,1,14.553,37.422,9,8,0,5.26154,2.88779,0.133333,OP3,scripted,OP3_EASY,3,2
2240,0,13.167,33.957,15,8,0,3.18337,1.9338,0.141667,OP3,scripted,OP3_EASY,2,3
2241,1,17.325,44.352,12,13,0,4.05513,2.88611,0.166667,OP3,scripted,OP3_EASY,3,2
2242,0,14.553,43.659,14,6,0,3.91732,2.08296,0.141667,OP3,species,,2,3
2243,0,13.86,37.422,11,7,0,5.68147,2.98763,0.133333,OP3,scripted,OP3_EASY,2,3
2244,0,13.167,34.65,15,6,0,5.05555,3.46166,0.125,OP3,scripted,OP3_EASY,2,3
2245,0,19.404,42.273,3,1,0,5.91335,2.92874,0.1,OP3,scripted,OP3_EASY,2,3
2246,0,12.474,31.878,16,0,0,4.72954,2.58561,0.1,OP3,scripted,OP3_EASY,2,3
2247,0,13.86,38.115,16,8,0,4.56866,3.18613,0.15,OP3,scripted,OP3_EASY,2,3
2248,0,15.939,42.273,12,7,0,4.66721,3.16906,0.0916667,OP3,scripted,OP3_EASY,2,3
2249,0,13.86,38.115,8,5,0,4.70437,2.73551,0.116667,OP3,scripted,OP3_EASY,2,3
2250,0,15.939,48.51,13,6,0,4.76334,2.90731,0.133333,OP3,scripted,OP3_EASY,2,3
2251,0,15.939,49.896,26,11,0,4.02558,2.52247,0.133333,OP3,scripted,OP3_EASY,2,3
2252,1,15.939,38.115,9,4,0,5.3747,2.53317,0.125,OP3,scripted,OP3_EASY,3,2
2253,0,13.86,40.194,13,14,0,4.65301,2.17258,0.166667,OP3,scripted,OP3_EASY,2,3
2254,0,13.167,35.343,9,6,0,5.10437,2.54929,0.075,OP3,scripted,OP3_EASY,2,3
2255,0,11.781,40.887,13,4,0,4.56772,2.48014,0.158333,OP3,species,,2,3
2256,0,12.474,28.413,10,3,0,4.44236,2.07984,0.1,OP3,scripted,OP3_EASY,1,3
2257,0,15.246,35.343,13,4,0,6.07846,3.94879,0.141667,OP3,species,,2,3
2258,1,15.939,45.045,19,2,0,4.71206,2.84896,0.1,OP3,scripted,OP3_EASY,3,2
2259,0,18.711,33.957,11,4,0,6.02546,4.52736,0.108333,OP3,scripted,OP3_EASY,2,3
2260,0,14.553,32.571,6,4,0,4.19298,1.66078,0.0833333,OP3,scripted,OP3_EASY,1,3
2261,0,15.939,38.808,3,1,0,6.46275,3.18035,0.125,OP3,scripted,OP3_EASY,2,3
2262,0,13.167,37.422,9,5,0,5.98202,4.38421,0.166667,OP3,scripted,OP3_EASY,1,3
2263,1,12.474,38.808,6,7,0,5.18303,3.59353,0.116667,OP3,scripted,OP3_EASY,3,2
2264,0,15.939,39.501,6,4,0,6.1159,3.68397,0.108333,OP3,scripted,OP3_EASY,2,3
2265,0,14.553,41.58,12,2,0,4.15499,2.65997,0.141667,OP3,scripted,OP3_EASY,2,3
2266,0,14.553,51.975,34,18,0,2.93418,2.56193,0.116667,OP3,scripted,OP3_EASY,2,3
2267,0,13.167,29.106,11,7,0,4.49984,2.73625,0.075,OP3,scripted,OP3_EASY,2,3
2268,1,13.167,50.589,15,7,0,5.50337,3.02375,0.15,OP3,scripted,OP3_EASY,3,2
2269,1,13.167,39.501,23,5,0,5.57302,3.74863,0.108333,OP3,scripted,OP3_EASY,3,2
2270,0,12.474,40.194,7,3,0,5.50266,4.37949,0.116667,OP3,scripted,OP3_EASY,3,3
2271,0,14.553,42.966,14,9,0,6.22361,3.55739,0.141667,OP3,scripted,OP3_EASY,2,3
2272,1,14.553,42.966,24,7,0,7.75281,5.38991,0.175,OP3,scripted,OP3_EASY,3,2
2273,0,11.781,36.729,14,6,0,5.44871,3.24617,0.1,OP3,scripted,OP3_EASY,2,3
2274,1,12.474,47.817,19,11,0,5.25421,3.48628,0.208333,OP3,scripted,OP3_EASY,3,2
2275,1,16.632,40.194,16,5,0,4.48247,3.18816,0.166667,OP3,scripted,OP3_EASY,3,2
2276,1,14.553,35.343,9,3,0,5.11675,3.65813,0.1,OP3,scripted,OP3_EASY,3,2
2277,1,11.088,43.659,19,7,0,3.62986,2.1225,0.116667,OP3,scripted,OP3_EASY,3,2
2278,0,11.088,39.501,7,4,0,5.42145,3.38489,0.125,OP3,scripted,OP3_EASY,2,3
2279,0,14.553,37.422,12,5,0,5.23692,3.26712,0.125,OP3,scripted,OP3_EASY,2,3
2280,0,13.86,40.194,24,4,0,5.15609,3.09204,0.125,OP3,scripted,OP3_EASY,2,3
2281,1,15.939,45.045,16,12,0,4.81856,2.73408,0.183333,OP3,scripted,OP3_EASY,3,2
2282,0,13.167,38.808,14,3,0,5.0914,3.14662,0.1,OP3,scripted,OP3_EASY,2,3
2283,0,14.553,42.273,5,3,0,6.1874,3.70069,0.116667,OP3,scripted,OP3_EASY,2,3
2284,0,13.86,39.501,11,6,0,4.89409,2.50585,0.141667,OP3,scripted,OP3_EASY,2,3
2285,0,11.781,38.808,14,6,0,4.13695,2.283,0.0583333,OP3,scripted,OP3_EASY,2,3
2286,0,11.781,39.501,6,0,0,3.84207,2.0258,0.183333,OP3,scripted,OP3_EASY,2,3
2287,0,13.167,39.501,8,5,0,5.89983,4.25896,0.116667,OP3,scripted,OP3_EASY,2,3
2288,0,16.632,44.352,4,7,0,4.70733,2.13895,0.183333,OP3,scripted,OP3_EASY,2,3
2289,0,12.474,34.65,5,1,0,6.23555,3.38903,0.116667,OP3,scripted,OP3_EASY,2,3
2290,0,13.167,48.51,20,6,0,4.43158,2.70436,0.15,OP3,scripted,OP3_EASY,2,3
2291,0,20.097,46.431,20,3,0,3.96684,2.90467,0.0916667,OP3,scripted,OP3_EASY,2,3
2292,0,19.404,46.431,18,13,0,3.66906,1.90819,0.158333,OP3,scripted,OP3_EASY,2,3
2293,0,13.86,35.343,12,6,0,4.97033,3.29395,0.1,OP3,scripted,OP3_EASY,2,3
2294,0,15.246,44.352,21,2,0,3.97639,3.07316,0.108333,OP3,species,,2,3
2295,0,11.088,38.115,20,8,0,3.78551,2.62971,0.0916667,OP3,scripted,OP3_EASY,2,3
2296,0,15.246,42.273,9,7,0,4.35513,2.7135,0.125,OP3,scripted,OP3_EASY,2,3
2297,0,13.167,36.729,26,5,0,3.67604,2.93854,0.0833333,OP3,scripted,OP3_EASY,2,3
2298,1,13.167,56.826,17,10,0,4.42411,2.53209,0.158333,OP3,scripted,OP3_EASY,3,2
2299,0,11.088,36.729,17,6,0,5.06341,2.78128,0.141667,OP3,scripted,OP3_EASY,2,3
2300,0,16.632,44.352,12,8,0,3.63827,2.07503,0.125,OP3,scripted,OP3_EASY,2,3
2301,0,15.246,38.115,13,1,0,4.61046,2.75292,0.116667,OP3,scripted,OP3_EASY,2,3
2302,1,17.325,45.738,9,4,0,4.38982,2.39626,0.0833333,OP3,scripted,OP3_EASY,3,2
2303,1,13.167,42.273,15,7,0,5.4586,3.20075,0.141667,OP3,scripted,OP3_EASY,3,2
2304,0,15.939,40.194,11,2,0,4.15379,2.73619,0.158333,OP3,scripted,OP3_EASY,2,3
2305,0,11.088,39.501,13,10,0,5.04465,3.04211,0.108333,OP3,scripted,OP3_EASY,2,3
2306,0,13.86,39.501,10,10,0,5.45353,3.24181,0.116667,OP3,scripted,OP3_EASY,2,3
2307,0,14.553,42.966,12,5,0,4.09914,2.3268,0.1,OP3,scripted,OP3_EASY,3,3
2308,0,9.702,27.72,8,7,0,6.96001,4.63715,0.116667,OP3,species,,1,3
2309,1,19.404,53.361,11,10,0,5.15958,2.80338,0.191667,OP3,scripted,OP3_EASY,3,2
2310,0,12.474,46.431,15,8,0,4.87376,3.0376,0.0833333,OP3,scripted,OP3_EASY,1,3
2311,0,12.474,41.58,19,11,0,4.04324,2.89521,0.125,OP3,scripted,OP3_EASY,2,3
2312,0,11.781,38.115,6,6,0,6.20198,3.85511,0.116667,OP3,scripted,OP3_EASY,2,3
2313,0,14.553,33.264,7,3,0,4.99051,2.46532,0.116667,OP3,scripted,OP3_EASY,1,3
2314,1,17.325,40.887,9,2,0,5.05995,2.70795,0.1,OP3,scripted,OP3_EASY,3,2
2315,0,15.939,36.729,7,3,0,3.83263,2.52511,0.116667,OP3,scripted,OP3_EASY,2,3
2316,0,11.088,31.185,5,3,0,6.15001,2.41851,0.0833333,OP3,scripted,OP3_EASY,2,3
2317,0,15.939,40.194,22,7,0,3.80885,2.7961,0.133333,OP3,scripted,OP3_EASY,2,3
2318,1,15.939,54.054,18,10,0,3.68761,2.24233,0.158333,OP3,scripted,OP3_EASY,3,2
2319,0,13.86,38.808,11,4,0,4.48806,2.34639,0.0916667,OP3,scripted,OP3_EASY,1,3
2320,0,15.939,36.729,9,4,0,4.24637,1.83594,0.0916667,OP3,scripted,OP3_EASY,2,3
2321,0,11.781,32.571,6,3,0,4.69968,2.41726,0.0916667,OP3,scripted,OP3_EASY,1,3
2322,0,13.86,36.036,2,8,0,3.92356,2.3192,0.0833333,OP3,scripted,OP3_EASY,1,3
2323,1,15.246,43.659,23,6,0,4.40594,2.91868,0.15,OP3,scripted,OP3_EASY,3,2
2324,1,13.167,40.887,11,8,0,3.78948,2.01573,0.125,OP3,scripted,OP3_EASY,3,2
2325,0,15.246,38.808,6,9,0,4.6549,2.48891,0.116667,OP3,scripted,OP3_EASY,2,3
2326,1,12.474,37.422,15,3,0,5.49288,3.36361,0.125,OP3,scripted,OP3_EASY,3,2
2327,1,10.395,33.264,4,5,0,5.3586,2.97411,0.1,OP3,scripted,OP3_EASY,3,2
2328,0,13.167,40.194,16,9,0,5.12286,3.55161,0.175,OP3,scripted,OP3_EASY,2,3
2329,1,12.474,52.668,22,9,0,6.97056,3.71825,0.183333,OP3,scripted,OP3_EASY,3,2
2330,0,11.088,38.115,12,0,0,5.75502,3.27217,0.116667,OP3,scripted,OP3_EASY,2,3
2331,0,14.553,44.352,18,14,0,3.97149,2.65964,0.1,OP3,scripted,OP3_EASY,2,3
2332,0,13.86,34.65,10,6,0,3.80991,2.40759,0.15,OP3,scripted,OP3_EASY,2,3
2333,1,10.395,36.729,10,5,0,3.94371,2.24764,0.0916667,OP3,scripted,OP3_EASY,3,2
2334,0,13.167,37.422,21,4,0,3.68089,3.50832,0.108333,OP3,scripted,OP3_EASY,2,3
2335,0,13.86,34.65,8,4,0,3.98615,2.77967,0.191667,OP3,scripted,OP3_EASY,2,3
2336,1,18.018,45.738,17,7,0,5.99564,3.77147,0.141667,OP3,scripted,OP3_EASY,3,2
2337,0,13.86,34.65,10,3,0,5.14488,2.33107,0.133333,OP3,scripted,OP3_EASY,2,3
2338,0,15.939,45.045,18,6,0,3.78556,2.73739,0.158333,OP3,scripted,OP3_EASY,2,3
2339,0,10.395,37.422,14,6,0,3.70841,1.83324,0.116667,OP3,scripted,OP3_EASY,2,3
2340,0,12.474,33.957,12,3,0,5.07889,2.95857,0.108333,OP3,scripted,OP3_EASY,2,3
2341,0,14.553,37.422,10,3,0,4.6313,3.0379,0.116667,OP3,scripted,OP3_EASY,2,3
2342,0,20.097,49.896,22,9,0,4.42468,2.57162,0.116667,OP3,scripted,OP3_EASY,2,3
2343,0,13.86,40.194,9,3,0,3.8982,2.15959,0.141667,OP3,scripted,OP3_EASY,2,3
2344,0,12.474,35.343,7,8,0,4.94088,2.49437,0.108333,OP3,scripted,OP3_EASY,2,3
2345,0,13.86,35.343,17,6,0,4.90793,3.15033,0.116667,OP3,scripted,OP3_EASY,2,3
2346,1,11.088,50.589,19,12,0,3.9336,2.43869,0.116667,OP3,scripted,OP3_EASY,3,2
2347,1,17.325,41.58,15,8,0,5.13927,2.87111,0.0666667,OP3,scripted,OP3_EASY,3,2
2348,0,12.474,31.185,11,3,0,6.83375,3.60743,0.133333,OP3,scripted,OP3_EASY,1,3
2349,0,13.86,43.659,17,6,0,3.97202,2.94023,0.116667,OP3,scripted,OP3_EASY,3,3
2350,0,15.939,38.808,14,10,0,5.69287,3.70464,0.133333,OP3,scripted,OP3_EASY,2,3
2351,0,12.474,37.422,8,8,0,4.05855,2.01453,0.0833333,OP3,scripted,OP3_EASY,2,3
2352,0,17.325,43.659,16,3,0,4.02948,2.64092,0.15,OP3,scripted,OP3_EASY,2,3
2353,0,14.553,48.51,22,7,0,4.31337,2.49858,0.1,OP3,scripted,OP3_EASY,2,3
2354,1,14.553,44.352,6,5,0,5.75529,2.66159,0.0833333,OP3,scripted,OP3_EASY,3,2
2355,1,16.632,45.738,13,7,0,3.41847,1.9536,0.1,OP3,scripted,OP3_EASY,3,2
2356,0,18.018,45.738,12,4,0,5.07232,2.64263,0.108333,OP3,scripted,OP3_EASY,2,3
2357,0,18.018,45.738,9,4,0,4.93959,2.28381,0.158333,OP3,scripted,OP3_EASY,2,3
2358,0,13.86,36.729,2,3,0,5.39411,2.91007,0.141667,OP3,scripted,OP3_EASY,2,3
2359,0,16.632,50.589,12,5,0,6.09864,4.4406,0.133333,OP3,scripted,OP3_EASY,2,3
2360,0,11.088,36.036,14,2,0,4.58034,2.03935,0.1,OP3,scripted,OP3_EASY,2,3
2361,0,10.395,36.036,5,7,0,3.46315,1.6733,0.133333,OP3,species,,2,3
2362,0,11.781,31.185,5,5,0,5.25241,3.2202,0.158333,OP3,scripted,OP3_EASY,2,3
2363,0,15.939,43.659,11,5,0,5.31808,2.70784,0.125,OP3,scripted,OP3_EASY,3,3
2364,0,14.553,40.194,11,7,0,4.76822,2.64005,0.1,OP3,scripted,OP3_EASY,2,3
2365,1,13.167,43.659,18,9,0,4.32729,2.74773,0.116667,OP3,scripted,OP3_EASY,3,2
2366,1,14.553,40.194,22,13,0,4.20772,2.45082,0.116667,OP3,scripted,OP3_EASY,3,2
2367,0,11.781,36.729,12,7,0,4.60338,2.6896,0.141667,OP3,scripted,OP3_EASY,2,3
2368,0,18.711,49.203,16,7,0,4.83327,2.87709,0.141667,OP3,scripted,OP3_EASY,2,3
2369,0,13.86,42.273,19,11,0,3.84155,2.88883,0.141667,OP3,scripted,OP3_EASY,2,3
2370,1,14.553,47.124,15,9,0,4.1739,2.67598,0.1,OP3,scripted,OP3_EASY,3,1
2371,1,13.86,47.124,5,9,0,4.85498,3.12234,0.108333,OP3,scripted,OP3_EASY,3,2
2372,0,14.553,49.203,12,4,0,4.90348,2.68202,0.158333,OP3,scripted,OP3_EASY,2,3
2373,1,11.088,37.422,8,4,0,6.02613,2.76826,0.133333,OP3,scripted,OP3_EASY,3,2
2374,0,15.246,41.58,4,4,0,5.75088,3.08814,0.1,OP3,scripted,OP3_EASY,2,3
2375,0,13.167,41.58,10,7,0,5.64122,2.51208,0.183333,OP3,scripted,OP3_EASY,2,3
2376,1,13.167,36.036,12,5,0,5.0946,3.17782,0.0833333,OP3,scripted,OP3_EASY,3,1
2377,0,13.86,38.115,12,5,0,4.80795,2.55871,0.116667,OP3,scripted,OP3_EASY,2,3
2378,1,12.474,40.887,14,2,0,6.49695,3.77822,0.125,OP3,scripted,OP3_EASY,3,2
2379,0,13.167,42.966,19,6,0,5.25339,3.35447,0.175,OP3,scripted,OP3_EASY,2,3
2380,1,13.167,38.808,26,5,0,4.5322,3.72864,0.125,OP3,scripted,OP3_EASY,3,2
2381,0,13.86,45.045,12,10,0,3.65269,1.79048,0.0833333,OP3,scripted,OP3_EASY,2,3
2382,0,15.939,36.729,15,5,0,3.11658,1.79544,0.125,OP3,scripted,OP3_EASY,2,3
2383,0,13.167,38.115,11,2,0,5.70915,4.36051,0.175,OP3,scripted,OP3_EASY,2,3
