episode_id,success,time_to_first_score,time_to_game_over,collisions_per_episode,near_misses_per_episode,collision_free_episode,mean_inter_robot_dist,std_inter_robot_dist,zone_coverage,phase_name,opponent_kind,scripted_tag,blue_score,red_score,opponent_switch_count,vec_schema_version
146,1,19.404,60.984,13,4,0,4.69576,2.90989,0.208333,OP3,snapshot,,3,0,8,1
147,1,21.483,79.002,15,1,0,5.97959,3.26659,0.175,OP3,snapshot,,3,0,8,1
148,1,29.799,73.458,15,5,0,5.79714,3.17895,0.2,OP3,snapshot,,3,0,8,1
149,1,18.711,55.44,10,5,0,4.00202,2.0608,0.183333,OP3,snapshot,,3,0,8,1
150,1,24.948,79.002,17,5,0,5.74688,3.34326,0.183333,OP3,snapshot,,3,0,8,1
151,1,19.404,49.896,14,1,0,4.76057,3.10985,0.158333,OP3,snapshot,,3,0,8,1
152,1,19.404,53.361,12,5,0,5.03593,3.20882,0.216667,OP3,snapshot,,3,0,8,1
153,1,88.011,146.916,24,14,0,4.69004,2.95951,0.283333,OP3,snapshot,,3,0,8,1
154,1,29.799,109.494,21,7,0,4.88191,2.99209,0.175,OP3,snapshot,,3,0,8,1
155,1,13.167,42.966,13,2,0,5.76971,3.60964,0.125,OP3,snapshot,,3,0,9,1
156,1,31.185,74.844,11,5,0,5.34737,3.33571,0.25,OP3,snapshot,,3,0,9,1
157,1,81.774,156.618,26,11,0,5.04133,2.90908,0.258333,OP3,snapshot,,3,0,9,1
158,1,36.036,72.072,15,3,0,6.27485,3.93234,0.266667,OP3,snapshot,,3,0,9,1
159,1,36.036,90.783,20,6,0,4.70095,2.72174,0.225,OP3,snapshot,,3,0,9,1
160,1,33.957,89.397,19,10,0,5.83575,3.41196,0.141667,OP3,snapshot,,3,0,9,1
161,1,13.167,73.458,16,5,0,5.09079,3.11685,0.175,OP3,snapshot,,3,0,9,1
162,1,15.246,58.212,13,2,0,5.53173,3.39017,0.158333,OP3,snapshot,,3,0,9,1
163,1,41.58,120.582,28,10,0,5.02891,3.00874,0.25,OP3,snapshot,,3,0,9,1
164,1,27.027,92.862,13,10,0,5.00516,2.57852,0.191667,OP3,snapshot,,3,0,9,1
165,1,20.097,92.862,15,8,0,4.9181,3.33957,0.2,OP3,snapshot,,3,0,9,1
166,1,20.79,54.747,11,5,0,5.69148,3.7651,0.183333,OP3,snapshot,,3,0,9,1
167,1,17.325,84.546,13,7,0,5.3007,3.23959,0.191667,OP3,snapshot,,3,0,9,1
168,1,24.255,103.95,17,6,0,4.46481,2.55099,0.25,OP3,snapshot,,3,0,9,1
169,1,54.054,107.415,11,10,0,5.21792,2.36145,0.225,OP3,snapshot,,3,0,9,1
170,1,15.939,66.528,14,9,0,5.03919,3.57809,0.175,OP3,snapshot,,3,0,9,1
171,1,55.44,111.573,10,10,0,6.20732,3.42558,0.225,OP3,snapshot,,3,0,9,1
172,1,25.641,68.607,11,4,0,6.47727,3.82967,0.166667,OP3,snapshot,,3,0,9,1
173,1,39.501,64.449,15,5,0,6.06241,3.07,0.2,OP3,snapshot,,3,0,9,1
174,1,22.176,61.677,21,5,0,4.5715,3.37062,0.191667,OP3,snapshot,,3,0,9,1
175,1,13.86,65.142,10,5,0,5.34274,3.11782,0.166667,OP3,snapshot,,3,0,9,1
176,1,12.474,79.002,13,6,0,5.60761,3.24627,0.216667,OP3,snapshot,,3,0,9,1
177,1,41.58,76.923,19,9,0,4.72053,3.14883,0.191667,OP3,snapshot,,3,0,9,1
178,1,18.711,45.738,13,7,0,5.59478,3.28362,0.141667,OP3,snapshot,,3,0,9,1
179,0,12.474,49.203,13,2,0,6.20252,2.86854,0.183333,OP3,snapshot,,0,3,10,1
180,1,25.641,72.765,14,10,0,5.03275,2.73071,0.191667,OP3,snapshot,,3,0,11,1
181,0,12.474,52.668,22,8,0,4.8444,3.01747,0.208333,OP3,snapshot,,1,3,12,1
182,0,16.632,51.975,14,8,0,4.61162,2.64921,0.166667,OP3,snapshot,,1,3,12,1
183,1,22.869,81.081,51,13,0,4.19912,2.94064,0.191667,OP3,snapshot,,3,2,12,1
184,0,11.781,51.975,14,6,0,5.83735,3.31889,0.158333,OP3,snapshot,,2,3,12,1
185,0,11.781,53.361,18,9,0,4.78084,2.98007,0.191667,OP3,snapshot,,2,3,12,1
186,0,11.781,59.598,20,6,0,5.76639,3.41805,0.175,OP3,snapshot,,2,3,12,1
