exp2_n_ppo_actor_updates,exp2_n_teacher_updates,exp2_teacher_to_ppo_ratio,exp2_teacher_loss,exp2_teacher_kl,exp2_teacher_kl_z0,exp2_teacher_kl_z1,exp2_teacher_agreement_z0,exp2_teacher_agreement_z1,exp2_teacher_rows_z0,exp2_teacher_rows_z1,exp2_teacher_active_heads,exp2_teacher_active_heads_z0,exp2_teacher_active_heads_z1,exp2_cell_count_z0_A,exp2_cell_count_z0_B,exp2_cell_count_z1_A,exp2_cell_count_z1_B,exp2_cell_steps_z0_A,exp2_cell_steps_z0_B,exp2_cell_steps_z1_A,exp2_cell_steps_z1_B,exp2b_gradient_cosine_last,exp2b_gradient_cosine_mean,exp2b_gradient_cosine_p10,exp2b_gradient_cosine_p50,exp2b_gradient_cosine_p90,exp2b_gradient_cosine_count,exp2c_private_heads_active,exp2c_private_head_count,exp2c_head0_max_abs_delta,exp2c_head1_max_abs_delta,exp2c_head0_teacher_grad_norm,exp2c_head1_teacher_grad_norm,sappo_n_ppo_actor_updates,sappo_n_anchor_updates,sappo_anchor_to_ppo_ratio,sappo_anchor_loss,sppo_n_ppo_actor_updates,sppo_n_rank_updates,sppo_rank_to_ppo_ratio,sppo_rank_loss,sppo_rank_activation_rate,sppo_delta_A,sppo_delta_B,sppo_lambda_rank,sppo_margin,update,run_id,run_pid,timesteps,episodes_completed,wins,losses,draws,win_rate,rolling_win_rate_50ep,rolling_win_rate_200ep,rollout_reward_mean,rollout_reward_std,rollout_return_mean,rollout_return_std,rollout_episodes,rollout_wins,rollout_losses,rollout_draws,rollout_win_rate,rollout_win_margin_mean,rollout_blue_score_mean,rollout_red_score_mean,explained_variance,reward_terminal_mean,reward_offense_mean,reward_pbrs_mean,reward_team_mean,reward_sparse_mean,reward_sparse_points_mean,reward_failure_mean,reward_behavior_contrast_mean,reward_outcome_diversity_mean,reward_csia_mean,reward_contract_specialist_mean,reward_total_mean,reward_outcome_mean,reward_shaping_mean,reward_shaping_to_outcome_abs_ratio,reward_shaping_coef,reward_failure_to_outcome_abs,policy_loss,value_loss,value_loss_min,value_loss_std,value_loss_p10,value_loss_p50,value_loss_p90,value_loss_max,return_norm_mean,return_norm_std,return_norm_count,entropy,approx_kl,clip_fraction,grad_norm,learning_rate,latent_lam_h,strategy_entropy,strategy_entropy_frac,strategy_policy_loss,strategy_approx_kl,strategy_clip_fraction,strategy_ratio_std,strategy_aux_return_loss,strategy_persist_loss,strategy_grad_norm,strategy_resample_count,strategy_resample_fraction,latent_episode_pg_loss,latent_episode_v_loss,latent_episode_entropy,latent_episode_adv_mean,latent_episode_adv_std,latent_episode_return_mean,latent_episode_return_std,latent_episode_ratio_mean,latent_episode_ratio_max,latent_episode_ratio_min,latent_episode_ratio_std,latent_episode_approx_kl,latent_episode_clip_fraction,latent_episode_count,latent_episode_loss,strategy_bucket_best_match_frac,strategy_experience_records,strategy_experience_buckets,strategy_unique_count,strategy_dominant,strategy_switch_count,strategy_switch_fraction,strategy_wr_spread,strategy_resample_fraction_rollout,rollout_adv_std,rollout_adv_std_at_z_switch,rollout_adv_std_not_z_switch,curriculum_phase,curriculum_phase_idx,curriculum_phase_episodes,curriculum_phase_win_rate,csia_interaction_strength,centered_advantage_matrix,oracle_best_z_per_opponent,router_oracle_gap,routing_gain,regret_weighted_routing_score,gate_A_pass,gate_B_pass,gate_C_pass,csia_bonus_active,csia_payoff_cells,csia_total_count,csia_behavior_spread_max,csia_bonus_mean,csia_last_refresh_update,csia_reward_coef
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26956-1789660084364466000,26956,2048,0,0,0,0,0.0,0.0,0.0,0.0015768026933073997,0.031773779541254044,0.8619810342788696,1.2088426351547241,0,0,0,0,0.0,0.0,0.0,0.0,0.9221745133399963,0.0,0.006542969029396772,0.0002321405045222491,0.012193934991955757,0.0034667968284338713,0.3466796875,-0.0064472658559679985,0.0,0.0,0.0,0.0,0.0015768026933073997,0.0034667968284338713,0.009649487903516274,2.7825989759250636,1.0,1.8591821190631046,0.006118342047557235,0.11257993243634701,0.10151299834251404,0.00674914475530386,0.1052522361278534,0.11452215164899826,0.11835385113954544,0.11976242810487747,0.0,0.0,0.0,5.945194840431213,0.016616775566944852,0.138671875,1.4519807398319244,0.00037116,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.3372334837913513,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26956-1789660084364466000,26956,4096,16,10,0,6,0.625,0.625,0.625,0.002608006587252021,0.035426657646894455,1.2101671695709229,2.1452300548553467,16,10,0,6,0.625,1.375,1.4375,0.0625,0.9067142605781555,0.00341796875,0.006103515625,-0.00012717816571239382,0.014966143295168877,0.004199218936264515,0.419921875,-0.0062109376303851604,0.0,0.0,0.0,0.0,0.002608006587252021,0.007617187686264515,0.00981325690736412,1.2881353560056397,1.0,0.81527758125248,-0.0152090466581285,0.42624337332589285,0.3692817986011505,0.029401293024420738,0.3965090215206146,0.4282435178756714,0.4557916224002838,0.47448939085006714,0.0,0.0,0.0,5.816722869873047,0.016296248932901238,0.11774553571428571,3.0650637660707747,0.00036732,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.6552115678787231,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,26956-1789660084364466000,26956,6144,20,14,0,6,0.7,0.7,0.7,0.0033919229172170162,0.04618345946073532,1.1067416667938232,1.2724052667617798,4,4,0,0,1.0,2.75,3.0,0.25,0.8765470385551453,0.001953125,0.00732421875,4.363818152341992e-05,0.010573898442089558,0.00942382775247097,0.9423828125,-0.0067285154946148396,0.0,0.0,0.0,0.0,0.0033919229172170162,0.01137695275247097,0.009978602905903244,0.8770121587766458,1.0,0.5913643377674948,-0.026823394815437496,0.19259117729961872,0.15654534101486206,0.01978379860520363,0.16160573065280914,0.20267358422279358,0.20790696144104004,0.214260533452034,0.0,0.0,0.0,6.311659514904022,0.012154099094914272,0.089111328125,1.3568373620510101,0.00036348,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.4470706880092621,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,26956-1789660084364466000,26956,8192,33,22,1,10,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.002730477601289749,0.041539739817380905,1.1830356121063232,1.599832534790039,13,8,1,4,0.6153846153846154,1.2307692307692308,1.5384615384615385,0.3076923076923077,0.8784047961235046,0.00244140625,0.006787109188735485,0.00023535684158559889,0.012244535610079765,0.0059570311568677425,0.595703125,-0.006566406227648258,0.0,0.0,0.0,0.0,0.002730477601289749,0.008398437406867743,0.009907082301651826,1.179493556741237,1.0,0.7817673862631896,-0.021512642088863585,0.31338473161061603,0.2877368927001953,0.02019452303647995,0.288529634475708,0.31050360202789307,0.33741727471351624,0.3422483503818512,0.0,0.0,0.0,6.250095738304986,0.012813470701480078,0.0978732638888889,2.251765410105387,0.00035964,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.5578696727752686,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26956-1789660084364466000,26956,10240,41,27,1,13,0.6585365853658537,0.6585365853658537,0.6585365853658537,0.0019882479682564735,0.03895296901464462,1.25276780128479,1.615738034248352,8,5,0,3,0.625,1.375,1.5,0.125,0.904773473739624,0.001708984375,0.00546875037252903,-0.0003690752200782299,0.013674722984433174,0.004638671875,0.4638671875,-0.0064472658559679985,0.0,0.0,0.0,0.0,0.0019882479682564735,0.00634765625,0.008795162313617766,1.3853580926857971,1.0,1.015532358673223,-0.04224467775426232,0.23822668309395129,0.19411113858222961,0.023519763723015785,0.21363385021686554,0.24082084000110626,0.26617562770843506,0.28380852937698364,0.0,0.0,0.0,6.110606670379639,0.018120611858858656,0.1221454326923077,1.4587981288249676,0.0003558,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.49859729409217834,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,26956-1789660084364466000,26956,12288,51,35,1,15,0.6862745098039216,0.68,0.6862745098039216,0.0022485475055873394,0.038424476981163025,1.009062647819519,1.5823317766189575,10,8,0,2,0.8,1.6,1.6,0.0,0.9158420562744141,0.00341796875,0.005566406063735485,0.00017519980610813946,0.012209845706820488,0.0042968750931322575,0.4296875,-0.006625000387430191,0.0,0.0,0.0,0.0,0.0022485475055873394,0.0077148438431322575,0.008662667441967642,1.1227116071922756,1.0,0.8586229221483004,-0.021036513149738312,0.2192798512322562,0.19449350237846375,0.014512811787426472,0.20446845889091492,0.2143099009990692,0.23717673122882843,0.24001729488372803,0.0,0.0,0.0,6.050125735146659,0.01140465638932905,0.07896205357142858,1.5427336181913103,0.00035196,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.4590342342853546,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,26956-1789660084364466000,26956,14336,60,41,1,18,0.6833333333333333,0.66,0.6833333333333333,0.002423472236841917,0.037193018943071365,0.6717971563339233,1.4485489130020142,9,6,0,3,0.6666666666666666,1.4444444444444444,1.5555555555555556,0.1111111111111111,0.9590277671813965,0.002197265625,0.005566406529396772,-0.00044174594222567976,0.014641912654042244,0.0054687499068677425,0.546875,-0.0064082033932209015,0.0,0.0,0.0,0.0,0.002423472236841917,0.0076660155318677425,0.009116448207350913,1.1890478334703567,1.0,0.8358145834693275,-0.028070624969485734,0.08594195710288154,0.07425834238529205,0.006849142722785473,0.07874450087547302,0.08497990667819977,0.09418710321187973,0.09500138461589813,0.0,0.0,0.0,6.1582602394951715,0.015578830459465584,0.1076388888888889,1.270005636745029,0.00034812,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.2932095229625702,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,26956-1789660084364466000,26956,16384,68,45,1,22,0.6617647058823529,0.66,0.6617647058823529,0.0016306007746607065,0.034878622740507126,1.0228755474090576,1.3209278583526611,8,4,0,4,0.5,1.125,1.375,0.25,0.9483591318130493,0.0009765625,0.005078124813735485,-0.00026798283215612173,0.012939263135194778,0.0044921874068677425,0.44921875,-0.006595702841877937,0.0,0.0,0.0,0.0,0.0016306007746607065,0.0054687499068677425,0.00824594488949515,1.5075542812554654,1.0,1.2058508988859735,-0.02397578965044684,0.09122524162133534,0.06430564820766449,0.013157414272427559,0.07815319299697876,0.08973932266235352,0.10729661583900452,0.10979028791189194,0.0,0.0,0.0,6.127828280131022,0.01619387989760273,0.11219618055555555,1.7107765144772,0.00034428000000000003,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.30017587542533875,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
