pole,opponent,episode_seed,blue_score,red_score,win,draw,steps,zero_zero,total_score,policy
A,OP6,7500095,1,0,1,0,240,0,1,pi_B
A,OP6,7500096,0,0,0,1,240,1,0,pi_B
A,OP6,7500097,1,0,1,0,240,0,1,pi_B
A,OP6,7500098,1,0,1,0,240,0,1,pi_B
A,OP6,7500099,0,0,0,1,240,1,0,pi_B
A,OP6,7500100,0,0,0,1,240,1,0,pi_B
A,OP6,7500101,1,0,1,0,240,0,1,pi_B
A,OP6,7500102,1,0,1,0,240,0,1,pi_B
A,OP6,7500103,0,0,0,1,240,1,0,pi_B
A,OP6,7500104,3,0,1,0,162,0,3,pi_B
A,OP6,7500105,0,0,0,1,240,1,0,pi_B
A,OP6,7500106,1,0,1,0,240,0,1,pi_B
A,OP6,7500107,1,0,1,0,240,0,1,pi_B
A,OP6,7500108,1,1,0,1,240,0,2,pi_B
A,OP6,7500109,0,0,0,1,240,1,0,pi_B
A,OP6,7500110,1,0,1,0,240,0,1,pi_B
A,OP6,7500111,2,1,1,0,240,0,3,pi_B
A,OP6,7500112,1,0,1,0,240,0,1,pi_B
A,OP6,7500113,3,0,1,0,118,0,3,pi_B
A,OP6,7500114,1,0,1,0,240,0,1,pi_B
A,OP6,7500115,0,0,0,1,240,1,0,pi_B
A,OP6,7500116,1,0,1,0,240,0,1,pi_B
A,OP6,7500117,0,0,0,1,240,1,0,pi_B
A,OP6,7500118,0,1,0,0,240,0,1,pi_B
A,OP6,7500119,0,0,0,1,240,1,0,pi_B
A,OP6,7500120,2,0,1,0,240,0,2,pi_B
A,OP6,7500121,1,0,1,0,240,0,1,pi_B
A,OP6,7500122,0,0,0,1,240,1,0,pi_B
A,OP6,7500123,0,0,0,1,240,1,0,pi_B
A,OP6,7500124,1,0,1,0,240,0,1,pi_B
A,OP6,7500125,1,0,1,0,240,0,1,pi_B
A,OP6,7500126,1,0,1,0,240,0,1,pi_B
A,OP6,7500127,0,0,0,1,240,1,0,pi_B
A,OP6,7500128,0,0,0,1,240,1,0,pi_B
A,OP6,7500129,2,0,1,0,240,0,2,pi_B
A,OP6,7500130,1,0,1,0,240,0,1,pi_B
A,OP6,7500131,2,0,1,0,240,0,2,pi_B
A,OP6,7500132,1,1,0,1,240,0,2,pi_B
A,OP6,7500133,2,0,1,0,240,0,2,pi_B
A,OP6,7500134,1,0,1,0,240,0,1,pi_B
A,OP6,7500135,0,0,0,1,240,1,0,pi_B
A,OP6,7500136,1,0,1,0,240,0,1,pi_B
A,OP6,7500137,1,0,1,0,240,0,1,pi_B
A,OP6,7500138,0,1,0,0,240,0,1,pi_B
A,OP6,7500139,1,0,1,0,240,0,1,pi_B
A,OP6,7500140,1,0,1,0,240,0,1,pi_B
A,OP6,7500141,2,0,1,0,240,0,2,pi_B
A,OP6,7500142,0,0,0,1,240,1,0,pi_B
A,OP6,7500143,1,0,1,0,240,0,1,pi_B
A,OP6,7500144,0,0,0,1,240,1,0,pi_B
A,OP6,7500145,2,0,1,0,240,0,2,pi_B
A,OP6,7500146,1,0,1,0,240,0,1,pi_B
A,OP6,7500147,2,0,1,0,240,0,2,pi_B
A,OP6,7500148,0,0,0,1,240,1,0,pi_B
A,OP6,7500149,1,0,1,0,240,0,1,pi_B
A,OP6,7500150,1,0,1,0,240,0,1,pi_B
A,OP6,7500151,0,0,0,1,240,1,0,pi_B
A,OP6,7500152,2,0,1,0,240,0,2,pi_B
A,OP6,7500153,2,1,1,0,240,0,3,pi_B
A,OP6,7500154,0,0,0,1,240,1,0,pi_B
A,OP6,7500155,0,0,0,1,240,1,0,pi_B
A,OP6,7500156,1,0,1,0,240,0,1,pi_B
A,OP6,7500157,1,0,1,0,240,0,1,pi_B
A,OP6,7500158,0,0,0,1,240,1,0,pi_B
A,OP6,7500159,0,0,0,1,240,1,0,pi_B
A,OP6,7500160,1,1,0,1,240,0,2,pi_B
A,OP6,7500161,3,0,1,0,174,0,3,pi_B
A,OP6,7500162,0,0,0,1,240,1,0,pi_B
A,OP6,7500163,0,0,0,1,240,1,0,pi_B
A,OP6,7500164,1,0,1,0,240,0,1,pi_B
A,OP6,7500165,1,0,1,0,240,0,1,pi_B
A,OP6,7500166,3,0,1,0,115,0,3,pi_B
A,OP6,7500167,0,0,0,1,240,1,0,pi_B
A,OP6,7500168,1,0,1,0,240,0,1,pi_B
A,OP6,7500169,2,1,1,0,240,0,3,pi_B
A,OP6,7500170,0,0,0,1,240,1,0,pi_B
A,OP6,7500171,1,0,1,0,240,0,1,pi_B
A,OP6,7500172,0,0,0,1,240,1,0,pi_B
A,OP6,7500173,0,0,0,1,240,1,0,pi_B
A,OP6,7500174,1,0,1,0,240,0,1,pi_B
A,OP6,7500175,1,0,1,0,240,0,1,pi_B
A,OP6,7500176,0,0,0,1,240,1,0,pi_B
A,OP6,7500177,0,0,0,1,240,1,0,pi_B
A,OP6,7500178,0,0,0,1,240,1,0,pi_B
A,OP6,7500179,1,0,1,0,240,0,1,pi_B
A,OP6,7500180,0,0,0,1,240,1,0,pi_B
A,OP6,7500181,0,0,0,1,240,1,0,pi_B
A,OP6,7500182,1,0,1,0,240,0,1,pi_B
A,OP6,7500183,0,1,0,0,240,0,1,pi_B
A,OP6,7500184,0,0,0,1,240,1,0,pi_B
A,OP6,7500185,2,1,1,0,240,0,3,pi_B
A,OP6,7500186,0,0,0,1,240,1,0,pi_B
A,OP6,7500187,1,0,1,0,240,0,1,pi_B
A,OP6,7500188,0,0,0,1,240,1,0,pi_B
A,OP6,7500189,1,0,1,0,240,0,1,pi_B
A,OP6,7500190,3,0,1,0,140,0,3,pi_B
A,OP6,7500191,0,0,0,1,240,1,0,pi_B
A,OP6,7500192,0,0,0,1,240,1,0,pi_B
B,OP7,7500001,0,0,0,1,240,1,0,pi_B
B,OP7,7500002,0,0,0,1,240,1,0,pi_B
B,OP7,7500003,2,0,1,0,240,0,2,pi_B
B,OP7,7500004,2,0,1,0,240,0,2,pi_B
B,OP7,7500005,1,0,1,0,240,0,1,pi_B
B,OP7,7500006,2,0,1,0,240,0,2,pi_B
B,OP7,7500007,2,0,1,0,240,0,2,pi_B
B,OP7,7500008,0,0,0,1,240,1,0,pi_B
B,OP7,7500009,3,0,1,0,238,0,3,pi_B
B,OP7,7500010,1,0,1,0,240,0,1,pi_B
B,OP7,7500011,3,0,1,0,181,0,3,pi_B
B,OP7,7500012,1,0,1,0,240,0,1,pi_B
B,OP7,7500013,1,0,1,0,240,0,1,pi_B
B,OP7,7500014,1,0,1,0,240,0,1,pi_B
B,OP7,7500015,1,0,1,0,240,0,1,pi_B
B,OP7,7500016,0,0,0,1,240,1,0,pi_B
B,OP7,7500017,1,0,1,0,240,0,1,pi_B
B,OP7,7500018,1,0,1,0,240,0,1,pi_B
B,OP7,7500019,0,0,0,1,240,1,0,pi_B
B,OP7,7500020,0,0,0,1,240,1,0,pi_B
B,OP7,7500021,2,0,1,0,240,0,2,pi_B
B,OP7,7500022,2,0,1,0,240,0,2,pi_B
B,OP7,7500023,1,0,1,0,240,0,1,pi_B
B,OP7,7500024,2,0,1,0,240,0,2,pi_B
B,OP7,7500025,0,0,0,1,240,1,0,pi_B
B,OP7,7500026,1,0,1,0,240,0,1,pi_B
B,OP7,7500027,2,0,1,0,240,0,2,pi_B
B,OP7,7500028,0,0,0,1,240,1,0,pi_B
B,OP7,7500029,0,0,0,1,240,1,0,pi_B
B,OP7,7500030,2,0,1,0,240,0,2,pi_B
B,OP7,7500031,0,0,0,1,240,1,0,pi_B
B,OP7,7500032,3,0,1,0,149,0,3,pi_B
B,OP7,7500033,1,0,1,0,240,0,1,pi_B
B,OP7,7500034,0,0,0,1,240,1,0,pi_B
B,OP7,7500035,0,1,0,0,240,0,1,pi_B
B,OP7,7500036,0,0,0,1,240,1,0,pi_B
B,OP7,7500037,0,0,0,1,240,1,0,pi_B
B,OP7,7500038,0,0,0,1,240,1,0,pi_B
B,OP7,7500039,0,0,0,1,240,1,0,pi_B
B,OP7,7500040,0,0,0,1,240,1,0,pi_B
B,OP7,7500041,0,0,0,1,240,1,0,pi_B
B,OP7,7500042,0,0,0,1,240,1,0,pi_B
B,OP7,7500043,2,0,1,0,240,0,2,pi_B
B,OP7,7500044,2,0,1,0,240,0,2,pi_B
B,OP7,7500045,0,0,0,1,240,1,0,pi_B
B,OP7,7500046,1,0,1,0,240,0,1,pi_B
B,OP7,7500047,1,0,1,0,240,0,1,pi_B
B,OP7,7500048,1,0,1,0,240,0,1,pi_B
B,OP7,7500049,1,0,1,0,240,0,1,pi_B
B,OP7,7500050,1,0,1,0,240,0,1,pi_B
B,OP7,7500051,1,0,1,0,240,0,1,pi_B
B,OP7,7500052,3,0,1,0,114,0,3,pi_B
B,OP7,7500053,0,0,0,1,240,1,0,pi_B
B,OP7,7500054,1,0,1,0,240,0,1,pi_B
B,OP7,7500055,2,0,1,0,240,0,2,pi_B
B,OP7,7500056,0,0,0,1,240,1,0,pi_B
B,OP7,7500057,2,0,1,0,240,0,2,pi_B
B,OP7,7500058,0,0,0,1,240,1,0,pi_B
B,OP7,7500059,0,0,0,1,240,1,0,pi_B
B,OP7,7500060,0,0,0,1,240,1,0,pi_B
B,OP7,7500061,1,0,1,0,240,0,1,pi_B
B,OP7,7500062,1,0,1,0,240,0,1,pi_B
B,OP7,7500063,0,0,0,1,240,1,0,pi_B
B,OP7,7500064,1,0,1,0,240,0,1,pi_B
B,OP7,7500065,2,0,1,0,240,0,2,pi_B
B,OP7,7500066,1,0,1,0,240,0,1,pi_B
B,OP7,7500067,1,0,1,0,240,0,1,pi_B
B,OP7,7500068,0,0,0,1,240,1,0,pi_B
B,OP7,7500069,1,0,1,0,240,0,1,pi_B
B,OP7,7500070,0,0,0,1,240,1,0,pi_B
B,OP7,7500071,0,0,0,1,240,1,0,pi_B
B,OP7,7500072,0,0,0,1,240,1,0,pi_B
B,OP7,7500073,1,0,1,0,240,0,1,pi_B
B,OP7,7500074,0,0,0,1,240,1,0,pi_B
B,OP7,7500075,1,0,1,0,240,0,1,pi_B
B,OP7,7500076,0,0,0,1,240,1,0,pi_B
B,OP7,7500077,1,0,1,0,240,0,1,pi_B
B,OP7,7500078,2,0,1,0,240,0,2,pi_B
B,OP7,7500079,0,0,0,1,240,1,0,pi_B
B,OP7,7500080,2,0,1,0,240,0,2,pi_B
B,OP7,7500081,0,0,0,1,240,1,0,pi_B
B,OP7,7500082,0,0,0,1,240,1,0,pi_B
B,OP7,7500083,1,0,1,0,240,0,1,pi_B
B,OP7,7500084,2,0,1,0,240,0,2,pi_B
B,OP7,7500085,1,0,1,0,240,0,1,pi_B
B,OP7,7500086,1,0,1,0,240,0,1,pi_B
B,OP7,7500087,0,0,0,1,240,1,0,pi_B
B,OP7,7500088,0,0,0,1,240,1,0,pi_B
B,OP7,7500089,1,0,1,0,240,0,1,pi_B
B,OP7,7500090,2,0,1,0,240,0,2,pi_B
B,OP7,7500091,1,0,1,0,240,0,1,pi_B
B,OP7,7500092,1,1,0,1,240,0,2,pi_B
B,OP7,7500093,0,0,0,1,240,1,0,pi_B
B,OP7,7500094,1,0,1,0,240,0,1,pi_B
B,OP7,7500095,1,0,1,0,240,0,1,pi_B
B,OP7,7500096,1,0,1,0,240,0,1,pi_B
B,OP7,7500097,0,0,0,1,240,1,0,pi_B
B,OP7,7500098,1,0,1,0,240,0,1,pi_B
B,OP7,7500099,2,0,1,0,240,0,2,pi_B
B,OP7,7500100,1,0,1,0,240,0,1,pi_B
B,OP7,7500101,2,0,1,0,240,0,2,pi_B
B,OP7,7500102,0,0,0,1,240,1,0,pi_B
B,OP7,7500103,1,0,1,0,240,0,1,pi_B
B,OP7,7500104,0,0,0,1,240,1,0,pi_B
B,OP7,7500105,2,0,1,0,240,0,2,pi_B
B,OP7,7500106,0,0,0,1,240,1,0,pi_B
B,OP7,7500107,1,0,1,0,240,0,1,pi_B
B,OP7,7500108,1,0,1,0,240,0,1,pi_B
B,OP7,7500109,1,0,1,0,240,0,1,pi_B
B,OP7,7500110,3,0,1,0,180,0,3,pi_B
B,OP7,7500111,0,0,0,1,240,1,0,pi_B
B,OP7,7500112,0,0,0,1,240,1,0,pi_B
B,OP7,7500113,0,0,0,1,240,1,0,pi_B
B,OP7,7500114,2,0,1,0,240,0,2,pi_B
B,OP7,7500115,0,0,0,1,240,1,0,pi_B
B,OP7,7500116,3,0,1,0,203,0,3,pi_B
B,OP7,7500117,3,0,1,0,119,0,3,pi_B
B,OP7,7500118,1,0,1,0,240,0,1,pi_B
B,OP7,7500119,1,1,0,1,240,0,2,pi_B
B,OP7,7500120,0,0,0,1,240,1,0,pi_B
B,OP7,7500121,1,0,1,0,240,0,1,pi_B
B,OP7,7500122,1,0,1,0,240,0,1,pi_B
B,OP7,7500123,0,0,0,1,240,1,0,pi_B
B,OP7,7500124,2,0,1,0,240,0,2,pi_B
B,OP7,7500125,1,0,1,0,240,0,1,pi_B
B,OP7,7500126,1,0,1,0,240,0,1,pi_B
B,OP7,7500127,1,0,1,0,240,0,1,pi_B
B,OP7,7500128,0,0,0,1,240,1,0,pi_B
B,OP7,7500129,0,1,0,0,240,0,1,pi_B
B,OP7,7500130,2,0,1,0,240,0,2,pi_B
B,OP7,7500131,2,0,1,0,240,0,2,pi_B
B,OP7,7500132,1,0,1,0,240,0,1,pi_B
B,OP7,7500133,1,0,1,0,240,0,1,pi_B
B,OP7,7500134,3,0,1,0,166,0,3,pi_B
B,OP7,7500135,0,0,0,1,240,1,0,pi_B
B,OP7,7500136,1,0,1,0,240,0,1,pi_B
B,OP7,7500137,1,0,1,0,240,0,1,pi_B
B,OP7,7500138,1,0,1,0,240,0,1,pi_B
B,OP7,7500139,2,0,1,0,240,0,2,pi_B
B,OP7,7500140,3,0,1,0,109,0,3,pi_B
B,OP7,7500141,2,0,1,0,240,0,2,pi_B
B,OP7,7500142,2,0,1,0,240,0,2,pi_B
B,OP7,7500143,1,0,1,0,240,0,1,pi_B
B,OP7,7500144,1,0,1,0,240,0,1,pi_B
B,OP7,7500145,1,0,1,0,240,0,1,pi_B
B,OP7,7500146,0,0,0,1,240,1,0,pi_B
B,OP7,7500147,2,0,1,0,240,0,2,pi_B
B,OP7,7500148,0,0,0,1,240,1,0,pi_B
B,OP7,7500149,0,0,0,1,240,1,0,pi_B
B,OP7,7500150,2,0,1,0,240,0,2,pi_B
B,OP7,7500151,1,0,1,0,240,0,1,pi_B
B,OP7,7500152,2,0,1,0,240,0,2,pi_B
B,OP7,7500153,0,0,0,1,240,1,0,pi_B
B,OP7,7500154,0,0,0,1,240,1,0,pi_B
B,OP7,7500155,0,0,0,1,240,1,0,pi_B
B,OP7,7500156,1,0,1,0,240,0,1,pi_B
B,OP7,7500157,2,0,1,0,240,0,2,pi_B
B,OP7,7500158,1,0,1,0,240,0,1,pi_B
B,OP7,7500159,0,0,0,1,240,1,0,pi_B
B,OP7,7500160,1,0,1,0,240,0,1,pi_B
B,OP7,7500161,1,0,1,0,240,0,1,pi_B
B,OP7,7500162,1,0,1,0,240,0,1,pi_B
B,OP7,7500163,1,0,1,0,240,0,1,pi_B
B,OP7,7500164,0,0,0,1,240,1,0,pi_B
B,OP7,7500165,0,0,0,1,240,1,0,pi_B
B,OP7,7500166,1,0,1,0,240,0,1,pi_B
B,OP7,7500167,2,0,1,0,240,0,2,pi_B
B,OP7,7500168,0,0,0,1,240,1,0,pi_B
B,OP7,7500169,2,0,1,0,240,0,2,pi_B
B,OP7,7500170,0,0,0,1,240,1,0,pi_B
B,OP7,7500171,0,0,0,1,240,1,0,pi_B
B,OP7,7500172,0,0,0,1,240,1,0,pi_B
B,OP7,7500173,1,0,1,0,240,0,1,pi_B
B,OP7,7500174,0,0,0,1,240,1,0,pi_B
B,OP7,7500175,0,0,0,1,240,1,0,pi_B
B,OP7,7500176,1,0,1,0,240,0,1,pi_B
B,OP7,7500177,0,0,0,1,240,1,0,pi_B
B,OP7,7500178,2,0,1,0,240,0,2,pi_B
B,OP7,7500179,0,0,0,1,240,1,0,pi_B
B,OP7,7500180,0,0,0,1,240,1,0,pi_B
B,OP7,7500181,0,0,0,1,240,1,0,pi_B
B,OP7,7500182,1,0,1,0,240,0,1,pi_B
B,OP7,7500183,1,0,1,0,240,0,1,pi_B
B,OP7,7500184,1,0,1,0,240,0,1,pi_B
B,OP7,7500185,2,0,1,0,240,0,2,pi_B
B,OP7,7500186,0,0,0,1,240,1,0,pi_B
B,OP7,7500187,2,0,1,0,240,0,2,pi_B
B,OP7,7500188,0,0,0,1,240,1,0,pi_B
B,OP7,7500189,2,0,1,0,240,0,2,pi_B
B,OP7,7500190,1,0,1,0,240,0,1,pi_B
B,OP7,7500191,0,0,0,1,240,1,0,pi_B
B,OP7,7500192,1,0,1,0,240,0,1,pi_B
A,OP6,7500001,0,0,0,1,240,1,0,pi_G
A,OP6,7500002,2,0,1,0,240,0,2,pi_G
A,OP6,7500003,0,1,0,0,240,0,1,pi_G
A,OP6,7500004,1,0,1,0,240,0,1,pi_G
A,OP6,7500005,0,0,0,1,240,1,0,pi_G
A,OP6,7500006,3,1,1,0,197,0,4,pi_G
A,OP6,7500007,1,0,1,0,240,0,1,pi_G
A,OP6,7500008,0,0,0,1,240,1,0,pi_G
A,OP6,7500009,0,1,0,0,240,0,1,pi_G
A,OP6,7500010,1,1,0,1,240,0,2,pi_G
A,OP6,7500011,1,0,1,0,240,0,1,pi_G
A,OP6,7500012,1,1,0,1,240,0,2,pi_G
A,OP6,7500013,3,1,1,0,215,0,4,pi_G
A,OP6,7500014,0,0,0,1,240,1,0,pi_G
A,OP6,7500015,0,0,0,1,240,1,0,pi_G
A,OP6,7500016,1,0,1,0,240,0,1,pi_G
A,OP6,7500017,0,0,0,1,240,1,0,pi_G
A,OP6,7500018,0,0,0,1,240,1,0,pi_G
A,OP6,7500019,3,0,1,0,149,0,3,pi_G
A,OP6,7500020,0,0,0,1,240,1,0,pi_G
A,OP6,7500021,0,0,0,1,240,1,0,pi_G
A,OP6,7500022,1,0,1,0,240,0,1,pi_G
A,OP6,7500023,2,1,1,0,240,0,3,pi_G
A,OP6,7500024,0,0,0,1,240,1,0,pi_G
A,OP6,7500025,1,1,0,1,240,0,2,pi_G
A,OP6,7500026,1,0,1,0,240,0,1,pi_G
A,OP6,7500027,0,0,0,1,240,1,0,pi_G
A,OP6,7500028,0,0,0,1,240,1,0,pi_G
A,OP6,7500029,2,1,1,0,240,0,3,pi_G
A,OP6,7500030,0,0,0,1,240,1,0,pi_G
A,OP6,7500031,2,0,1,0,240,0,2,pi_G
A,OP6,7500032,1,0,1,0,240,0,1,pi_G
A,OP6,7500033,1,0,1,0,240,0,1,pi_G
A,OP6,7500034,0,0,0,1,240,1,0,pi_G
A,OP6,7500035,0,1,0,0,240,0,1,pi_G
A,OP6,7500036,2,0,1,0,240,0,2,pi_G
A,OP6,7500037,0,0,0,1,240,1,0,pi_G
A,OP6,7500038,0,0,0,1,240,1,0,pi_G
A,OP6,7500039,0,0,0,1,240,1,0,pi_G
A,OP6,7500040,1,0,1,0,240,0,1,pi_G
A,OP6,7500041,0,0,0,1,240,1,0,pi_G
A,OP6,7500042,0,0,0,1,240,1,0,pi_G
A,OP6,7500043,0,1,0,0,240,0,1,pi_G
A,OP6,7500044,0,0,0,1,240,1,0,pi_G
A,OP6,7500045,0,1,0,0,240,0,1,pi_G
A,OP6,7500046,1,0,1,0,240,0,1,pi_G
A,OP6,7500047,1,0,1,0,240,0,1,pi_G
A,OP6,7500048,0,1,0,0,240,0,1,pi_G
A,OP6,7500049,1,0,1,0,240,0,1,pi_G
A,OP6,7500050,0,1,0,0,240,0,1,pi_G
A,OP6,7500051,0,0,0,1,240,1,0,pi_G
A,OP6,7500052,2,1,1,0,240,0,3,pi_G
A,OP6,7500053,0,0,0,1,240,1,0,pi_G
A,OP6,7500054,0,0,0,1,240,1,0,pi_G
A,OP6,7500055,1,0,1,0,240,0,1,pi_G
A,OP6,7500056,0,0,0,1,240,1,0,pi_G
A,OP6,7500057,0,0,0,1,240,1,0,pi_G
A,OP6,7500058,0,0,0,1,240,1,0,pi_G
A,OP6,7500059,0,0,0,1,240,1,0,pi_G
A,OP6,7500060,1,0,1,0,240,0,1,pi_G
A,OP6,7500061,2,0,1,0,240,0,2,pi_G
A,OP6,7500062,0,0,0,1,240,1,0,pi_G
A,OP6,7500063,1,0,1,0,240,0,1,pi_G
A,OP6,7500064,0,0,0,1,240,1,0,pi_G
A,OP6,7500065,0,0,0,1,240,1,0,pi_G
A,OP6,7500066,2,1,1,0,240,0,3,pi_G
A,OP6,7500067,0,0,0,1,240,1,0,pi_G
A,OP6,7500068,2,1,1,0,240,0,3,pi_G
A,OP6,7500069,0,0,0,1,240,1,0,pi_G
A,OP6,7500070,1,0,1,0,240,0,1,pi_G
A,OP6,7500071,0,0,0,1,240,1,0,pi_G
A,OP6,7500072,2,0,1,0,240,0,2,pi_G
A,OP6,7500073,0,0,0,1,240,1,0,pi_G
A,OP6,7500074,0,0,0,1,240,1,0,pi_G
A,OP6,7500075,0,0,0,1,240,1,0,pi_G
A,OP6,7500076,0,0,0,1,240,1,0,pi_G
A,OP6,7500077,1,0,1,0,240,0,1,pi_G
A,OP6,7500078,1,0,1,0,240,0,1,pi_G
A,OP6,7500079,1,0,1,0,240,0,1,pi_G
A,OP6,7500080,0,0,0,1,240,1,0,pi_G
A,OP6,7500081,0,0,0,1,240,1,0,pi_G
A,OP6,7500082,0,0,0,1,240,1,0,pi_G
A,OP6,7500083,2,0,1,0,240,0,2,pi_G
A,OP6,7500084,0,0,0,1,240,1,0,pi_G
A,OP6,7500085,1,0,1,0,240,0,1,pi_G
A,OP6,7500086,1,0,1,0,240,0,1,pi_G
A,OP6,7500087,0,0,0,1,240,1,0,pi_G
A,OP6,7500088,0,0,0,1,240,1,0,pi_G
A,OP6,7500089,0,1,0,0,240,0,1,pi_G
A,OP6,7500090,2,2,0,1,240,0,4,pi_G
A,OP6,7500091,1,0,1,0,240,0,1,pi_G
A,OP6,7500092,0,0,0,1,240,1,0,pi_G
A,OP6,7500093,0,0,0,1,240,1,0,pi_G
A,OP6,7500094,1,0,1,0,240,0,1,pi_G
A,OP6,7500095,0,0,0,1,240,1,0,pi_G
A,OP6,7500096,3,0,1,0,206,0,3,pi_G
A,OP6,7500097,1,0,1,0,240,0,1,pi_G
A,OP6,7500098,0,0,0,1,240,1,0,pi_G
A,OP6,7500099,0,0,0,1,240,1,0,pi_G
A,OP6,7500100,0,0,0,1,240,1,0,pi_G
A,OP6,7500101,1,0,1,0,240,0,1,pi_G
A,OP6,7500102,1,0,1,0,240,0,1,pi_G
A,OP6,7500103,1,0,1,0,240,0,1,pi_G
A,OP6,7500104,2,0,1,0,240,0,2,pi_G
A,OP6,7500105,0,0,0,1,240,1,0,pi_G
A,OP6,7500106,1,1,0,1,240,0,2,pi_G
A,OP6,7500107,0,0,0,1,240,1,0,pi_G
A,OP6,7500108,0,0,0,1,240,1,0,pi_G
A,OP6,7500109,1,0,1,0,240,0,1,pi_G
A,OP6,7500110,1,0,1,0,240,0,1,pi_G
A,OP6,7500111,0,0,0,1,240,1,0,pi_G
A,OP6,7500112,1,0,1,0,240,0,1,pi_G
A,OP6,7500113,0,0,0,1,240,1,0,pi_G
A,OP6,7500114,1,0,1,0,240,0,1,pi_G
A,OP6,7500115,0,0,0,1,240,1,0,pi_G
A,OP6,7500116,0,0,0,1,240,1,0,pi_G
A,OP6,7500117,0,0,0,1,240,1,0,pi_G
A,OP6,7500118,0,0,0,1,240,1,0,pi_G
A,OP6,7500119,1,0,1,0,240,0,1,pi_G
A,OP6,7500120,0,0,0,1,240,1,0,pi_G
A,OP6,7500121,0,0,0,1,240,1,0,pi_G
A,OP6,7500122,0,0,0,1,240,1,0,pi_G
A,OP6,7500123,0,0,0,1,240,1,0,pi_G
A,OP6,7500124,1,1,0,1,240,0,2,pi_G
A,OP6,7500125,1,1,0,1,240,0,2,pi_G
A,OP6,7500126,1,1,0,1,240,0,2,pi_G
A,OP6,7500127,0,0,0,1,240,1,0,pi_G
A,OP6,7500128,2,1,1,0,240,0,3,pi_G
A,OP6,7500129,0,0,0,1,240,1,0,pi_G
A,OP6,7500130,1,0,1,0,240,0,1,pi_G
A,OP6,7500131,0,0,0,1,240,1,0,pi_G
A,OP6,7500132,1,0,1,0,240,0,1,pi_G
A,OP6,7500133,0,0,0,1,240,1,0,pi_G
A,OP6,7500134,2,0,1,0,240,0,2,pi_G
A,OP6,7500135,1,0,1,0,240,0,1,pi_G
A,OP6,7500136,2,0,1,0,240,0,2,pi_G
A,OP6,7500137,0,0,0,1,240,1,0,pi_G
A,OP6,7500138,0,0,0,1,240,1,0,pi_G
A,OP6,7500139,0,0,0,1,240,1,0,pi_G
A,OP6,7500140,0,0,0,1,240,1,0,pi_G
A,OP6,7500141,0,0,0,1,240,1,0,pi_G
A,OP6,7500142,0,0,0,1,240,1,0,pi_G
A,OP6,7500143,0,0,0,1,240,1,0,pi_G
A,OP6,7500144,0,0,0,1,240,1,0,pi_G
A,OP6,7500145,1,0,1,0,240,0,1,pi_G
A,OP6,7500146,2,0,1,0,240,0,2,pi_G
A,OP6,7500147,0,0,0,1,240,1,0,pi_G
A,OP6,7500148,2,0,1,0,240,0,2,pi_G
A,OP6,7500149,0,0,0,1,240,1,0,pi_G
A,OP6,7500150,0,0,0,1,240,1,0,pi_G
A,OP6,7500151,0,0,0,1,240,1,0,pi_G
A,OP6,7500152,1,0,1,0,240,0,1,pi_G
A,OP6,7500153,0,0,0,1,240,1,0,pi_G
A,OP6,7500154,0,0,0,1,240,1,0,pi_G
A,OP6,7500155,0,0,0,1,240,1,0,pi_G
A,OP6,7500156,1,0,1,0,240,0,1,pi_G
A,OP6,7500157,3,2,1,0,157,0,5,pi_G
A,OP6,7500158,0,0,0,1,240,1,0,pi_G
A,OP6,7500159,1,1,0,1,240,0,2,pi_G
A,OP6,7500160,0,0,0,1,240,1,0,pi_G
A,OP6,7500161,0,0,0,1,240,1,0,pi_G
A,OP6,7500162,0,0,0,1,240,1,0,pi_G
A,OP6,7500163,0,0,0,1,240,1,0,pi_G
A,OP6,7500164,0,0,0,1,240,1,0,pi_G
A,OP6,7500165,0,0,0,1,240,1,0,pi_G
A,OP6,7500166,0,1,0,0,240,0,1,pi_G
A,OP6,7500167,0,0,0,1,240,1,0,pi_G
A,OP6,7500168,2,1,1,0,240,0,3,pi_G
A,OP6,7500169,0,0,0,1,240,1,0,pi_G
A,OP6,7500170,0,0,0,1,240,1,0,pi_G
A,OP6,7500171,0,0,0,1,240,1,0,pi_G
A,OP6,7500172,1,0,1,0,240,0,1,pi_G
A,OP6,7500173,0,0,0,1,240,1,0,pi_G
A,OP6,7500174,1,0,1,0,240,0,1,pi_G
A,OP6,7500175,1,0,1,0,240,0,1,pi_G
A,OP6,7500176,1,0,1,0,240,0,1,pi_G
A,OP6,7500177,2,0,1,0,240,0,2,pi_G
A,OP6,7500178,1,0,1,0,240,0,1,pi_G
A,OP6,7500179,3,0,1,0,206,0,3,pi_G
A,OP6,7500180,1,0,1,0,240,0,1,pi_G
A,OP6,7500181,0,0,0,1,240,1,0,pi_G
A,OP6,7500182,0,0,0,1,240,1,0,pi_G
A,OP6,7500183,0,0,0,1,240,1,0,pi_G
A,OP6,7500184,0,0,0,1,240,1,0,pi_G
A,OP6,7500185,2,0,1,0,240,0,2,pi_G
A,OP6,7500186,0,0,0,1,240,1,0,pi_G
A,OP6,7500187,0,0,0,1,240,1,0,pi_G
A,OP6,7500188,0,0,0,1,240,1,0,pi_G
A,OP6,7500189,1,1,0,1,240,0,2,pi_G
A,OP6,7500190,0,0,0,1,240,1,0,pi_G
A,OP6,7500191,0,1,0,0,240,0,1,pi_G
