episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
1,49004-1784983014702922600,49004,12824,12,134,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,2,1,134,0.5600000023841858,1,0,3,44,12,4,14,2,4,0,2,1,3,3,5,0,2,0,6,2,62.0,5.516988725804571,1.149999976158142,0.7006250023841858,-0.00915941596031189,0.0,1.0,100.0,-0.20000000298023224,0.5797484517097473
2,49004-1784983014702922600,49004,12832,12,136,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,0,2,3,-1,136,0.6399999856948853,0,1,2,47,9,8,9,5,3,3,1,2,4,1,3,1,3,0,3,1,32.0,6.4779196346507355,-1.149999976158142,-0.5,-0.0007184147834777832,0.0,-1.0,-100.0,0.0,-0.5800545811653137
3,49004-1784983014702922600,49004,12868,12,145,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,0,2,3,-1,145,0.7999999523162842,1,0,7,21,3,4,9,4,2,0,1,2,0,2,2,0,3,0,3,4,39.0,7.272204168911638,-1.149999976158142,-0.4689861536026001,0.014493897557258606,0.0,-1.0,-100.0,0.0,-0.574249804019928
4,49004-1784983014702922600,49004,12912,12,156,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,0,2,3,-1,156,0.7999999523162842,1,0,4,47,6,8,5,8,4,1,0,3,2,2,2,1,2,1,1,4,39.0,5.799326578776042,-1.149999976158142,-0.46606385707855225,0.01649358868598938,0.0,-1.0,-100.0,0.0,-0.5736761093139648
5,49004-1784983014702922600,49004,13268,12,245,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,109,0.5999999642372131,1,0,1,32,8,3,11,1,1,3,3,0,2,0,1,0,1,0,7,0,32.0,4.926033230002867,1.2999999523162842,0.747499942779541,0.0025867223739624023,0.0,1.0,100.0,-0.4000000059604645,0.5797171592712402
6,49004-1784983014702922600,49004,13300,12,253,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP7_DEEP_FORTRESS,,1,3,1,2,108,0.6800000071525574,1,0,1,23,3,7,0,10,2,2,0,3,0,1,0,2,0,1,0,6,27.0,7.103430288809317,1.2999999523162842,0.7493749856948853,-0.00980713963508606,0.0,1.0,100.0,0.0,0.6420953273773193
1,,7424,13888,13,144,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,2,1,144,0.7999999523162842,1,0,5,29,5,4,9,4,2,0,2,1,0,3,2,0,2,1,4,3,39.0,6.837537553575304,1.149999976158142,0.6504213213920593,-0.027867108583450317,0.02499999850988388,1.0,100.0,-0.20000000298023224,0.5716202259063721
2,,7424,13896,13,146,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,0,1,3,-2,146,0.7599999904632568,1,0,2,30,8,11,3,7,4,3,0,1,3,4,3,1,0,3,0,1,33.0,6.660819693787457,-1.2999999523162842,-0.5,-0.006135463714599609,0.0,-1.0,-100.0,-0.20000000298023224,-0.6353776454925537
3,,7424,13920,13,152,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,0,2,3,-1,152,0.7199999690055847,0,1,4,41,3,13,7,6,0,3,0,3,2,4,3,1,1,2,2,2,32.0,5.994779084858141,-1.149999976158142,-0.46692150831222534,0.00793023407459259,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.6059426069259644
4,,7424,13952,13,160,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,0,3,3,0,160,0.5199999809265137,1,0,2,46,20,0,12,1,8,0,3,0,5,0,3,0,2,1,5,0,61.0,5.725199508666992,-0.5,0.15187501907348633,-0.004782646894454956,0.0,0.0,0.0,0.0,-0.08710882812738419
5,,7424,14296,13,246,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP7_DEEP_FORTRESS,,1,3,0,3,94,0.5999999642372131,1,0,0,33,3,7,3,7,2,3,1,2,0,0,0,1,0,0,1,6,32.0,5.765817845121343,1.4500000476837158,0.7756249904632568,-0.009167760610580444,0.0,1.0,100.0,-0.20000000298023224,0.6386160850524902
6,,7424,14336,13,256,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,2,1,110,0.6399999856948853,1,0,4,23,7,7,6,10,2,1,2,1,1,4,2,4,2,0,1,5,28.0,6.319554554332386,1.149999976158142,0.7456250190734863,-0.00861521065235138,0.0,1.0,100.0,0.0,0.6189910769462585
1,,32376,13888,13,144,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,2,1,144,0.7999999523162842,1,0,5,29,5,4,9,4,2,0,2,1,0,3,2,0,2,1,4,3,39.0,6.837537553575304,1.149999976158142,0.6504213213920593,-0.027867108583450317,0.02499999850988388,1.0,100.0,-0.20000000298023224,0.5716202259063721
2,,32376,13896,13,146,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,0,1,3,-2,146,0.7599999904632568,1,0,2,30,8,11,3,7,4,3,0,1,3,4,3,1,0,3,0,1,33.0,6.660819693787457,-1.2999999523162842,-0.5,-0.006135463714599609,0.0,-1.0,-100.0,-0.20000000298023224,-0.6353776454925537
3,,32376,13920,13,152,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,0,2,3,-1,152,0.7199999690055847,0,1,4,41,3,13,7,6,0,3,0,3,2,4,3,1,1,2,2,2,32.0,5.994779084858141,-1.149999976158142,-0.46692150831222534,0.00793023407459259,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.6059426069259644
4,,32376,13952,13,160,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,0,3,3,0,160,0.5199999809265137,1,0,2,46,20,0,12,1,8,0,3,0,5,0,3,0,2,1,5,0,61.0,5.725199508666992,-0.5,0.15187501907348633,-0.004782646894454956,0.0,0.0,0.0,0.0,-0.08710882812738419
5,,32376,14296,13,246,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP7_DEEP_FORTRESS,,1,3,0,3,94,0.5999999642372131,1,0,0,33,3,7,3,7,2,3,1,2,0,0,0,1,0,0,1,6,32.0,5.765817845121343,1.4500000476837158,0.7756249904632568,-0.009167760610580444,0.0,1.0,100.0,-0.20000000298023224,0.6386160850524902
6,,32376,14336,13,256,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,2,1,110,0.6399999856948853,1,0,4,23,7,7,6,10,2,1,2,1,1,4,2,4,2,0,1,5,28.0,6.319554554332386,1.149999976158142,0.7456250190734863,-0.00861521065235138,0.0,1.0,100.0,0.0,0.6189910769462585
