opponent,map,episode_index,episode_seed,context_json,context_capture_step,short_episode,prefix_steps,prefix_branch,prefix_checkpoint,candidate_z0_checkpoint,candidate_z3_checkpoint,protocol_version,prefix_state_hash,prefix_action_hash,outcome_z0,outcome_z3
OP12_LATE_CONVERTER,map_b_split_lane,4,71005,"[0.5231828689575195, 0.314349889755249, 0.03472007066011429, 0.055291205644607544, 0.3594394028186798, 0.28927725553512573, 0.1849450320005417, 0.024577926844358444, 0.0, 0.13662393391132355, 0.0, 1.0, 0.7333333492279053, 0.7137452363967896, 0.0, 0.0, 0.0, 0.0625, 0.015625, 0.8633760809898376, 0.9539598822593689, 0.5716939568519592, 0.9308198690414429, 0.4874577522277832, 0.05740049481391907, 0.8694227933883667, 0.2118060290813446, 0.05740049481391907, 1.0, 0.5, 0.0, 0.5, 0.2518596053123474, 0.0]",15,False,15,1,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,level1b_v2,eea26e4ab52c0568ccb68b0a1601531e4ac72e45c80557f77035e71f43a2691e,9deed159bf91c943959d5f9fbc2b6d0d29cd33ecf2ca7570a5cb8c948c207c43,1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,5,71006,"[0.5618617534637451, 0.31859949231147766, 0.01900288462638855, 0.017543239519000053, 0.427194207906723, 0.2066078782081604, 0.07841099798679352, 0.061953891068696976, 0.0, 0.34779781103134155, 0.0, 1.0, 0.6700495481491089, 0.529670000076294, 0.0, 0.0, 0.0, 0.0625, 0.015625, 0.6522021889686584, 0.9733502864837646, 0.5249422788619995, 0.8722051382064819, 0.5104510188102722, 0.1011492908000946, 0.9482747912406921, 0.17517951130867004, 0.0494341179728508, 1.0, 0.0, 0.0, 0.5, 0.12579543888568878, 0.0]",15,False,15,1,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,level1b_v2,1576d4484cd036dff2300b83018ded9242a169978777c593d4052361e9df2ca2,1deb660f637aacb5b743ee53b581a2b6aedac22a0428a35110bbf5574b9dd3fc,2.0,2.0
OP12_LATE_CONVERTER,map_b_split_lane,6,71007,"[0.5328578352928162, 0.41570982336997986, 0.047116976231336594, 0.04713514819741249, 0.2760399878025055, 0.4334987998008728, 0.15058884024620056, 0.041440200060606, 0.0, 0.06692658364772797, 0.0, 1.0, 0.661207914352417, 0.5882447361946106, 0.0, 0.0, 0.0, 0.0625, 0.015625, 0.9330734014511108, 0.974126935005188, 0.5708209276199341, 0.7875053286552429, 0.5094856023788452, 0.18662355840206146, 0.8667073845863342, 0.26731687784194946, 0.060336507856845856, 1.0, 0.5, 0.0, 0.0, 0.2228330373764038, 0.0]",15,False,15,1,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,level1b_v2,2222cdcc50f62e7fe47f115dabff54851d6062f723fe007da4d06b005745441a,1deb660f637aacb5b743ee53b581a2b6aedac22a0428a35110bbf5574b9dd3fc,1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,7,71008,"[0.5843621492385864, 0.4212808310985565, 0.0027751510497182608, 0.00672584492713213, 0.39244168996810913, 0.46107739210128784, 0.18063287436962128, 0.09396491944789886, 0.0, 0.2459806352853775, 0.0, 1.0, 0.6202845573425293, 0.6341701745986938, 0.0, 0.0, 0.0, 0.0625, 0.015625, 0.7540193796157837, 0.9374340772628784, 0.4837269186973572, 0.968920111656189, 0.5162730813026428, 0.061486274003982544, 0.9854482412338257, 0.2256798893213272, 0.04948282614350319, 1.0, 0.0, 0.0, 0.5, 0.2108873575925827, 0.0]",15,False,15,1,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,level1b_v2,ada1bbddf433a3a8c72a278f5ffdd126e68e87857ef64d42c696f573261e21d2,fc34d8e53524b24c8db3313224096d0701a4cebdfdfe50a7b391e8aa72605235,1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,8,71009,"[0.48731571435928345, 0.43444037437438965, 0.022013721987605095, 0.016594935208559036, 0.36853036284446716, 0.41465622186660767, 0.0963890552520752, 0.08834731578826904, 0.1120019406080246, 0.2508179843425751, 0.0, 0.0, 0.7333333492279053, 0.687230110168457, 0.0, 0.0, 0.0, 0.0625, 0.015625, 0.7491819858551025, 0.8879980444908142, 0.5935457944869995, 0.8611789345741272, 1.0, 1.0, 0.0, 0.1696273237466812, 0.101740762591362, 1.0, 0.0, 0.0, 0.5, 0.15832006931304932, 0.0]",15,False,15,1,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,level1b_v2,032dbeb61bfece5e5a9dd3b1c18570b4bffef20aceaf889f071cdab7ffdce218,1deb660f637aacb5b743ee53b581a2b6aedac22a0428a35110bbf5574b9dd3fc,2.0,2.0
OP12_LATE_CONVERTER,map_b_split_lane,9,71010,"[0.5177044868469238, 0.3881085216999054, 0.049164604395627975, 0.06298422068357468, 0.304517537355423, 0.2770034074783325, 0.14345912635326385, 0.0007666933815926313, 0.04445132240653038, 0.11792296171188354, 0.0, 0.0, 0.7333333492279053, 0.6781169176101685, 0.0, 0.0, 0.0, 0.0625, 0.015625, 0.8820770382881165, 0.9555487036705017, 0.5903880000114441, 0.8285167217254639, 1.0, 1.0, 0.0, 0.26653581857681274, 0.128551185131073, 1.0, 0.5, 0.0, 0.5, 0.22336217761039734, 0.0]",15,False,15,1,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,level1b_v2,11d725ad8a10ffe486c960605658d1a55b757f98012ddfd1dadbc36d1447e320,1deb660f637aacb5b743ee53b581a2b6aedac22a0428a35110bbf5574b9dd3fc,1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,10,71011,"[0.5569326877593994, 0.3632643222808838, 0.017047591507434845, 0.030298206955194473, 0.3174349367618561, 0.42319154739379883, 0.15778256952762604, 0.0002810520527418703, 0.0, 0.11278755962848663, 0.0, 1.0, 0.7333333492279053, 0.6104507446289062, 0.0, 0.0, 0.0, 0.0625, 0.015625, 0.8872124552726746, 0.9659984111785889, 0.5291227698326111, 0.8560549020767212, 0.5036904811859131, 0.13396085798740387, 0.9304701089859009, 0.2526381015777588, 0.07124964147806168, 1.0, 0.5, 0.0, 0.5, 0.1925477683544159, 0.0]",15,False,15,1,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,level1b_v2,1a6a06ca7c2e85391f75c8768cbb45c4017e85ed5e4c1525df634e2b99fdb301,1deb660f637aacb5b743ee53b581a2b6aedac22a0428a35110bbf5574b9dd3fc,1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,11,71012,"[0.5340067744255066, 0.4101139008998871, 0.019137367606163025, 0.008472022600471973, 0.3348120450973511, 0.43220144510269165, 0.12154746055603027, 0.005938322748988867, 0.06787185370922089, 0.16576029360294342, 0.0, 0.0, 0.7333333492279053, 0.5414531230926514, 0.0, 0.0, 0.0, 0.0625, 0.015625, 0.8342397212982178, 0.9321281313896179, 0.5511055588722229, 0.8380759954452515, 1.0, 1.0, 0.0, 0.2007375806570053, 0.05901143327355385, 1.0, 0.5, 0.0, 0.5, 0.1426212191581726, 0.0]",15,False,15,1,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,level1b_v2,c6b8528352d8519a6b80d1cc0ee9acc52221c785658579108f474adf86816061,1deb660f637aacb5b743ee53b581a2b6aedac22a0428a35110bbf5574b9dd3fc,2.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,12,71013,"[0.5009366273880005, 0.34556102752685547, 0.0004629915929399431, 0.07485238462686539, 0.28971633315086365, 0.3704119324684143, 0.17441122233867645, 0.13596726953983307, 0.11999423056840897, 0.15919920802116394, 0.0, 0.0, 0.7333333492279053, 0.5774741172790527, 0.0, 0.0, 0.0, 0.0625, 0.015625, 0.8408007621765137, 0.8800057768821716, 0.5641523003578186, 0.8185279369354248, 1.0, 1.0, 0.0, 0.27202677726745605, 0.05134308338165283, 1.0, 0.5, 0.0, 0.5, 0.296001672744751, 0.0]",15,False,15,1,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,level1b_v2,69f888c65002f717feb8686fdef9fd6c8bb2f6d22fe589b4d3d0d972af40aa18,1deb660f637aacb5b743ee53b581a2b6aedac22a0428a35110bbf5574b9dd3fc,1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,13,71014,"[0.5205526351928711, 0.294888973236084, 0.022021982818841934, 0.00374215142801404, 0.29399704933166504, 0.3729040026664734, 0.21976742148399353, 0.10856329649686813, 0.0855153426527977, 0.12796229124069214, 0.0, 0.0, 0.7333333492279053, 0.5747005939483643, 0.0, 0.0, 0.0, 0.0625, 0.015625, 0.8720377087593079, 0.9144846796989441, 0.5686690807342529, 0.8751958608627319, 1.0, 1.0, 0.0, 0.26110756397247314, 0.03752201795578003, 1.0, 0.5, 0.0, 0.5, 0.2674574553966522, 0.0]",15,False,15,1,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,level1b_v2,880dbe18988ece1fff69ccd00c9f19b44f1c94f988c7bdb7c08050a3bc5401ed,1deb660f637aacb5b743ee53b581a2b6aedac22a0428a35110bbf5574b9dd3fc,1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,14,71015,"[0.5876826047897339, 0.36008206009864807, 0.025928910821676254, 0.025293977931141853, 0.3543204069137573, 0.40033766627311707, 0.19602200388908386, 0.005609543528407812, 0.0, 0.10206232964992523, 0.0, 1.0, 0.7333333492279053, 0.721563458442688, 0.0, 0.0, 0.0, 0.0625, 0.015625, 0.8979376554489136, 0.9657844305038452, 0.5085985660552979, 0.9346877932548523, 0.5438327193260193, 0.06395658105611801, 0.9275543093681335, 0.24760833382606506, 0.06101660057902336, 1.0, 0.5, 0.0, 0.5, 0.23232507705688477, 0.0]",15,False,15,1,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,level1b_v2,75b320d729336d2f55e8bb13aadb08b5fd717b1dbf49cf06197b937f42955646,562905a1cf1af277b83695dfe04ce746585ad0cc77ee34ee18fb86e7301ea483,1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,15,71016,"[0.3024413287639618, 0.3748962879180908, 0.23172809183597565, 0.021339204162359238, 0.3222144842147827, 0.45258089900016785, 0.12850125133991241, 0.01764976978302002, 0.0793318897485733, 0.14748546481132507, 0.0, 0.0, 0.36672458052635193, 0.6252964735031128, 0.0, 0.0, 0.0, 0.0625, 0.015625, 0.8525145053863525, 0.9206681251525879, 0.9999955296516418, 0.809707522392273, 1.0, 1.0, 0.0, 0.24979345500469208, 0.11153384298086166, 0.5, 0.5, 0.5, 0.5, 0.36241623759269714, 0.0]",15,False,15,1,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_margin_actor_step_3x_kl_ladder_seed1/final_v6i26_lro_kl_ladder_z0_u3_seed1.zip,artifacts/v6i26_lro_niches_round1_seed1/final_v6i26_lro_z3_r1_25u_seed1.zip,level1b_v2,05c39143774ce308f86637942cfe6361e09e1feb733e0a0ab90f22ba97ee0a24,67c4fb5550dd6598113fd3aa0c74f65e5b4f378b764cc5c62c52992ac060b670,-1.0,-1.0
