checkpoint,opponent,latent_z,map,episode_index,cell_seed,episode_seed,success,blue_score,red_score,steps,return,zone_coverage,collision_free,win_margin,time_to_first_score,mean_inter_robot_dist,episode_start_phase,fixed_latent_id,outcome,collisions_per_episode,collision_events_per_episode,obstacle_collision_events_per_episode,blue_stuck_steps,red_stuck_steps,blue_blocked_movement_events,blue_obstacle_collision_events,blue_route_switches,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,blue_upper_lane_steps,blue_lower_lane_steps,blue_neutral_lane_steps,blue_movement_attempts,blue_successful_movement_steps,blue_repeated_blocked_movement_events,near_misses_per_episode,decision_steps,reward_total,reward_sparse_points,reward_offense,behavior_team_spread,behavior_num_attackers,behavior_num_defenders,behavior_num_go_to,behavior_carrier_escort_count,behavior_nearest_blue_to_carrier,behavior_nearest_blue_to_enemy_carrier,behavior_n_intercept_near_enemy_carrier,behavior_avg_blue_to_enemy_flag,behavior_avg_blue_to_own_flag,behavior_intercept_pressure,behavior_defense_pressure,behavior_attack_defense_ratio,coord_pairwise_head0_pearson_mean,coord_head0_team_agreement_rate,coord_full_action_team_agreement_rate,coord_trajectory_steps,strategy_switches,strategy_switch_rate,strategy_resamples,strategy_resample_rate,strategy_unique_count,strategy_entropy_mean,strategy_dominant,strategy_occupancy_0,strategy_occupancy_1,strategy_occupancy_2,strategy_occupancy_3,strategy_phase_blue_attack_occupancy_0,strategy_phase_blue_attack_occupancy_1,strategy_phase_blue_attack_occupancy_2,strategy_phase_blue_attack_occupancy_3,strategy_phase_blue_defense_occupancy_0,strategy_phase_blue_defense_occupancy_1,strategy_phase_blue_defense_occupancy_2,strategy_phase_blue_defense_occupancy_3,strategy_phase_both_flags_occupancy_0,strategy_phase_both_flags_occupancy_1,strategy_phase_both_flags_occupancy_2,strategy_phase_both_flags_occupancy_3,strategy_phase_neutral_occupancy_0,strategy_phase_neutral_occupancy_1,strategy_phase_neutral_occupancy_2,strategy_phase_neutral_occupancy_3
artifacts\v6i22_adaptive_hardpool_repertoire_birth_25u_seed1\final_v6i22_adaptive_hardpool_repertoire_birth_25u_seed1_2v2.zip,OP8,0,map_b,0,42,42,1,3,2,240,-5.026808413153049,0.7599999904632568,0,1,107.0,7.347174072265625,neutral,0,win,1,1,14,0,0,0,2,6,2,6,0,3,0,4,23,173,284,480,480,0,50,240,0.5358268618583679,100.0,0.4367743134498596,0.07379626969147163,0.9708333333333333,0.5208333333333334,0.5,0.4041666666666667,0.6940620119062563,0.968991432711482,0.42083333333333334,0.18913229349612568,0.3045546573586762,0.8709176545341809,0.8247327983379364,0.6135416666666667,0.04677528289734546,0.2625,0.029166666666666667,240.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts\v6i22_adaptive_hardpool_repertoire_birth_25u_seed1\final_v6i22_adaptive_hardpool_repertoire_birth_25u_seed1_2v2.zip,OP8,0,map_b,1,42,43,1,3,2,213,-5.465054964268347,0.6399999856948853,0,1,81.0,7.198740211450998,neutral,0,win,1,1,17,0,0,0,0,3,2,2,0,3,0,11,14,174,238,426,426,0,34,213,0.5773540735244751,100.0,0.4819229543209076,0.06418879409736031,0.9389671361502347,0.596244131455399,0.4647887323943662,0.6525821596244131,0.4393040693929078,0.5433173638729143,0.8544600938967136,0.11755482080729215,0.29634053837245616,0.9301180134356861,0.9141553108680975,0.5856807511737089,0.1907967381694419,0.22065727699530516,0.0,213.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts\v6i22_adaptive_hardpool_repertoire_birth_25u_seed1\final_v6i22_adaptive_hardpool_repertoire_birth_25u_seed1_2v2.zip,OP8,0,map_b,2,42,44,1,3,2,221,-6.627946499065729,0.7199999690055847,0,1,61.0,6.499415609092194,neutral,0,win,2,2,17,0,0,0,2,1,1,7,0,3,0,3,10,177,255,442,442,0,90,221,0.7763065099716187,200.0,0.995826780796051,0.07901713539471183,1.0950226244343892,0.3665158371040724,0.5294117647058824,0.4660633484162896,0.711847611875758,1.024433243800612,0.4253393665158371,0.1810978184289792,0.31424736076485515,0.8818292024448446,0.8029855422304766,0.6843891402714932,0.007234295939320262,0.3212669683257919,0.00904977375565611,221.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts\v6i22_adaptive_hardpool_repertoire_birth_25u_seed1\final_v6i22_adaptive_hardpool_repertoire_birth_25u_seed1_2v2.zip,OP8,0,map_b,3,42,45,1,3,2,190,-5.298011985170888,0.7199999690055847,1,1,48.0,7.255119243421053,neutral,0,win,0,0,14,0,0,0,2,3,2,2,0,3,0,7,15,140,225,380,380,0,34,190,0.5890238881111145,100.0,0.5506168603897095,0.06874606464254229,1.0947368421052632,0.43157894736842106,0.47368421052631576,0.6052631578947368,0.495044518438609,0.6489680311005367,0.7157894736842105,0.13305506191069358,0.30222922438069394,0.9133732569845099,0.8932646550630269,0.6657894736842105,-0.045360803330477366,0.22631578947368422,0.03684210526315789,190.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts\v6i22_adaptive_hardpool_repertoire_birth_25u_seed1\final_v6i22_adaptive_hardpool_repertoire_birth_25u_seed1_2v2.zip,OP8,0,map_b,4,42,46,0,2,3,173,-4.6635991057846695,0.47999998927116394,1,-1,58.0,8.339454959582731,neutral,0,loss,0,0,7,0,0,0,1,3,2,2,0,3,0,5,10,105,231,346,346,0,18,173,-0.5746049880981445,-100.0,-0.47397109866142273,0.056014659044715025,1.0404624277456647,0.5317919075144508,0.4161849710982659,0.6763005780346821,0.49199830338014344,0.6791148410108737,0.5028901734104047,0.13057754142479056,0.32070652910136765,0.9094142979280108,0.9066681751626076,0.630057803468208,-0.1404253979656031,0.1907514450867052,0.011560693641618497,173.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts\v6i22_adaptive_hardpool_repertoire_birth_25u_seed1\final_v6i22_adaptive_hardpool_repertoire_birth_25u_seed1_2v2.zip,OP8,1,map_b,0,42,42,1,3,2,187,-4.48553828248987,0.5999999642372131,1,1,62.0,7.097195385611631,neutral,1,win,0,0,16,0,0,0,7,2,1,4,0,3,0,5,6,169,199,374,374,0,35,187,0.5547455549240112,100.0,0.5472074747085571,0.060406567558725886,0.8877005347593583,0.6042780748663101,0.49732620320855614,0.6577540106951871,0.41691191880938844,0.6965667926133635,0.7272727272727273,0.12141302775063696,0.28892294608335445,0.9333134207496031,0.9194390254224686,0.570855614973262,-0.18846929107247629,0.1443850267379679,0.0,187.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts\v6i22_adaptive_hardpool_repertoire_birth_25u_seed1\final_v6i22_adaptive_hardpool_repertoire_birth_25u_seed1_2v2.zip,OP8,1,map_b,1,42,43,1,3,2,197,-4.587626354594249,0.7599999904632568,1,1,62.0,7.49292673798382,neutral,1,win,0,0,11,0,0,0,0,3,2,4,0,3,0,6,25,146,223,394,394,0,40,197,0.7808641791343689,200.0,1.04443359375,0.08570326160790805,0.9035532994923858,0.5228426395939086,0.5228426395939086,0.5532994923857868,0.5095593347899654,0.6646176574439718,0.6395939086294417,0.1447245145575876,0.2948495547670096,0.9193980745252619,0.8881234408635174,0.6015228426395939,-0.14936292078063218,0.1065989847715736,0.0,197.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts\v6i22_adaptive_hardpool_repertoire_birth_25u_seed1\final_v6i22_adaptive_hardpool_repertoire_birth_25u_seed1_2v2.zip,OP8,1,map_b,2,42,44,1,3,2,182,-3.319787833839655,0.7199999690055847,0,1,57.0,7.022111494462568,neutral,1,win,2,2,17,0,0,0,3,1,1,3,0,3,0,6,10,170,184,364,364,0,33,182,0.5980687141418457,100.0,0.6106249690055847,0.058705474505876445,0.8791208791208791,0.5989010989010989,0.521978021978022,0.6758241758241759,0.4701007046214827,0.7662798099086753,0.6648351648351648,0.12934839667158796,0.30206879904841655,0.9146246595697088,0.8948068667899122,0.570054945054945,-0.16715104571599437,0.21978021978021978,0.04395604395604396,182.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts\v6i22_adaptive_hardpool_repertoire_birth_25u_seed1\final_v6i22_adaptive_hardpool_repertoire_birth_25u_seed1_2v2.zip,OP8,1,map_b,3,42,45,1,3,2,205,-4.280342631769599,0.7599999904632568,0,1,48.0,7.197221560594512,neutral,1,win,1,1,18,0,0,0,5,7,4,2,0,3,1,5,36,110,264,410,410,0,46,205,0.5825666189193726,100.0,0.5137359499931335,0.059891461210734236,0.9170731707317074,0.4292682926829268,0.6439024390243903,0.5853658536585366,0.5802984216863789,0.7632111370563507,0.5853658536585366,0.1406369357846859,0.3256072006211048,0.8980268141118491,0.8538122037561928,0.624390243902439,0.10390788429818554,0.21951219512195122,0.024390243902439025,205.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts\v6i22_adaptive_hardpool_repertoire_birth_25u_seed1\final_v6i22_adaptive_hardpool_repertoire_birth_25u_seed1_2v2.zip,OP8,1,map_b,4,42,46,1,3,2,188,-4.263811862125294,0.5999999642372131,1,1,58.0,7.955809897564827,neutral,1,win,0,0,9,0,0,0,0,5,2,2,0,3,0,5,18,118,240,376,376,0,23,188,0.5863906741142273,100.0,0.5279051661491394,0.06677796704040721,0.9468085106382979,0.425531914893617,0.5957446808510638,0.601063829787234,0.4846816926382165,0.6319727817788086,0.7021276595744681,0.13749131772845508,0.2964669710738545,0.9153427903322463,0.9097472974594604,0.6263297872340425,-0.023793230620307117,0.2127659574468085,0.005319148936170213,188.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
