policy,pole,opponent,episode_seed,blue_score,red_score,win,draw,steps,home_defense_fraction,simultaneous_attackers,enemy_half_occupancy,commitment_timing,commitment_occurred,interception_behavior,interception_eligible_ticks,first_enemy_flag_contact,first_pickup,pickup_occurred,pickup_to_capture,carrier_fraction,capture_count,noncarrier_screen_fraction,screen_eligible_ticks
z0,A,OP6,10300030,3,0,1,0,218,0.42201834862385323,0.16055045871559634,0.3165137614678899,21,1,0.8888888888888888,9.0,27,27,1,18,0.22477064220183487,2.0,0.8888888888888888,9.0
z0,A,OP6,10300031,0,0,0,1,240,0.4125,0.016666666666666666,0.18541666666666667,6,1,0.9333333333333333,105.0,30,31,1,240,0.8208333333333333,0.0,0.9333333333333333,105.0
z0,A,OP6,10300032,1,0,1,0,240,0.45416666666666666,0.025,0.1875,6,1,0.94,100.0,29,29,1,98,0.8,1.0,0.94,100.0
z0,A,OP6,10300033,1,1,0,1,240,0.39166666666666666,0.1125,0.25625,7,1,0.6990291262135923,103.0,13,13,1,83,0.6791666666666667,1.0,0.6990291262135923,103.0
z0,A,OP6,10300034,3,0,1,0,240,0.44583333333333336,0.0625,0.30625,6,1,0.8611111111111112,72.0,12,13,1,40,0.5958333333333333,2.0,0.8611111111111112,72.0
z0,A,OP6,10300035,2,1,1,0,240,0.5,0.058333333333333334,0.26666666666666666,6,1,0.803921568627451,51.0,25,26,1,42,0.4041666666666667,2.0,0.803921568627451,51.0
z0,A,OP6,10300036,0,0,0,1,240,0.325,0.04583333333333333,0.21875,6,1,0.9174311926605505,109.0,12,12,1,240,0.8208333333333333,0.0,0.9174311926605505,109.0
z0,A,OP6,10300037,3,0,1,0,151,0.5165562913907285,0.059602649006622516,0.3708609271523179,5,1,0.6285714285714286,35.0,16,16,1,53,0.4503311258278146,2.0,0.6285714285714286,35.0
z0,A,OP6,10300038,3,0,1,0,236,0.5338983050847458,0.06779661016949153,0.4067796610169492,7,1,0.46153846153846156,26.0,13,14,1,85,0.2330508474576271,2.0,0.46153846153846156,26.0
z0,A,OP6,10300039,1,0,1,0,240,0.42083333333333334,0.041666666666666664,0.21458333333333332,22,1,0.9425287356321839,87.0,27,27,1,80,0.7,1.0,0.9425287356321839,87.0
z0,A,OP6,10300040,2,1,1,0,240,0.49166666666666664,0.10416666666666667,0.37083333333333335,13,1,0.5263157894736842,57.0,19,19,1,122,0.4666666666666667,2.0,0.5263157894736842,57.0
z0,A,OP6,10300041,0,0,0,1,240,0.39166666666666666,0.008333333333333333,0.18125,6,1,0.946236559139785,93.0,17,49,1,240,0.7958333333333333,0.0,0.946236559139785,93.0
z0,A,OP6,10300042,1,0,1,0,240,0.4583333333333333,0.025,0.25625,7,1,0.8958333333333334,96.0,13,14,1,77,0.7,1.0,0.8958333333333334,96.0
z0,A,OP6,10300043,1,1,0,1,240,0.5,0.05416666666666667,0.3229166666666667,6,1,0.8518518518518519,54.0,14,15,1,65,0.38333333333333336,1.0,0.8518518518518519,54.0
z0,A,OP6,10300044,0,0,0,1,240,0.3875,0.09166666666666666,0.25625,11,1,0.9516129032258065,62.0,19,20,1,240,0.5208333333333334,0.0,0.9516129032258065,62.0
z0,A,OP6,10300045,1,0,1,0,240,0.44583333333333336,0.004166666666666667,0.22083333333333333,7,1,0.8863636363636364,88.0,14,14,1,54,0.7291666666666666,1.0,0.8863636363636364,88.0
z0,A,OP6,10300046,2,0,1,0,240,0.4625,0.07083333333333333,0.29375,9,1,0.8904109589041096,73.0,22,22,1,29,0.5625,2.0,0.8904109589041096,73.0
z0,A,OP6,10300047,1,0,1,0,240,0.42916666666666664,0.03333333333333333,0.21666666666666667,10,1,0.8703703703703703,108.0,15,16,1,32,0.8083333333333333,1.0,0.8703703703703703,108.0
z0,A,OP6,10300048,2,0,1,0,240,0.42083333333333334,0.06666666666666667,0.24166666666666667,17,1,0.9529411764705882,85.0,23,23,1,15,0.7041666666666667,2.0,0.9529411764705882,85.0
z0,A,OP6,10300049,2,2,0,1,240,0.4583333333333333,0.1875,0.33541666666666664,9,1,0.88,25.0,15,16,1,91,0.18333333333333332,2.0,0.88,25.0
z0,A,OP6,10300050,1,0,1,0,240,0.4,0.041666666666666664,0.19791666666666666,7,1,0.8411214953271028,107.0,15,16,1,15,0.8125,1.0,0.8411214953271028,107.0
z0,A,OP6,10300051,1,0,1,0,240,0.42916666666666664,0.008333333333333333,0.22291666666666668,10,1,0.9213483146067416,89.0,16,16,1,48,0.725,1.0,0.9213483146067416,89.0
z0,A,OP6,10300052,3,0,1,0,187,0.4117647058823529,0.10695187165775401,0.37967914438502676,6,1,0.8888888888888888,27.0,13,14,1,58,0.37967914438502676,2.0,0.8888888888888888,27.0
z0,A,OP6,10300053,1,0,1,0,240,0.45416666666666666,0.029166666666666667,0.2375,7,1,0.8837209302325582,86.0,16,16,1,30,0.6958333333333333,1.0,0.8837209302325582,86.0
z0,A,OP6,10300054,3,1,1,0,172,0.47674418604651164,0.1744186046511628,0.3953488372093023,16,1,0.5909090909090909,66.0,22,22,1,41,0.4883720930232558,2.0,0.5909090909090909,66.0
z0,A,OP6,10300055,3,0,1,0,209,0.44976076555023925,0.014354066985645933,0.28708133971291866,8,1,0.8023255813953488,86.0,16,16,1,31,0.7081339712918661,2.0,0.8023255813953488,86.0
z0,A,OP6,10300056,3,0,1,0,221,0.49321266968325794,0.10407239819004525,0.38461538461538464,9,1,0.8043478260869565,46.0,15,15,1,40,0.40271493212669685,2.0,0.8043478260869565,46.0
z0,A,OP6,10300057,2,0,1,0,240,0.4791666666666667,0.06666666666666667,0.3770833333333333,6,1,0.6333333333333333,60.0,16,17,1,39,0.425,2.0,0.6333333333333333,60.0
z0,A,OP6,10300058,2,0,1,0,240,0.45,0.03333333333333333,0.2708333333333333,7,1,0.8888888888888888,99.0,17,17,1,32,0.7333333333333333,2.0,0.8888888888888888,99.0
z0,A,OP6,10300059,1,0,1,0,240,0.4166666666666667,0.020833333333333332,0.20416666666666666,8,1,0.9479166666666666,96.0,15,15,1,223,0.7666666666666667,1.0,0.9479166666666666,96.0
z0,A,OP6,10300060,3,0,1,0,130,0.5769230769230769,0.08461538461538462,0.4461538461538462,6,1,0.4146341463414634,41.0,13,13,1,30,0.38461538461538464,2.0,0.4146341463414634,41.0
z0,A,OP6,10300061,1,0,1,0,240,0.425,0.041666666666666664,0.3416666666666667,7,1,0.9230769230769231,65.0,13,13,1,87,0.5208333333333334,1.0,0.9230769230769231,65.0
z0,A,OP6,10300062,1,0,1,0,240,0.43333333333333335,0.016666666666666666,0.21041666666666667,7,1,0.9313725490196079,102.0,13,13,1,39,0.8125,1.0,0.9313725490196079,102.0
z0,A,OP6,10300063,2,0,1,0,240,0.5875,0.041666666666666664,0.4125,6,1,0.574468085106383,47.0,14,16,1,102,0.2916666666666667,2.0,0.574468085106383,47.0
z0,A,OP6,10300064,3,0,1,0,216,0.4027777777777778,0.09722222222222222,0.2523148148148148,11,1,0.9682539682539683,63.0,17,17,1,40,0.6666666666666666,2.0,0.9682539682539683,63.0
z0,A,OP6,10300065,2,2,0,1,240,0.5875,0.0875,0.4166666666666667,6,1,0.5365853658536586,41.0,12,12,1,83,0.24583333333333332,2.0,0.5365853658536586,41.0
z0,A,OP6,10300066,2,0,1,0,240,0.49166666666666664,0.03333333333333333,0.3104166666666667,7,1,0.7833333333333333,60.0,41,41,1,96,0.48333333333333334,2.0,0.7833333333333333,60.0
z0,A,OP6,10300067,0,0,0,1,240,0.4041666666666667,0.025,0.19375,7,1,0.9651162790697675,86.0,38,38,1,240,0.7333333333333333,0.0,0.9651162790697675,86.0
z0,A,OP6,10300068,0,0,0,1,240,0.38333333333333336,0.025,0.15,9,1,1.0,100.0,14,36,1,240,0.85,0.0,1.0,100.0
z0,A,OP6,10300069,3,0,1,0,183,0.4426229508196721,0.13114754098360656,0.3442622950819672,9,1,0.7432432432432432,74.0,16,16,1,107,0.644808743169399,2.0,0.7432432432432432,74.0
z0,A,OP6,10300070,1,0,1,0,240,0.4875,0.03333333333333333,0.30625,8,1,0.6578947368421053,76.0,15,33,1,23,0.5166666666666667,1.0,0.6578947368421053,76.0
z0,A,OP6,10300071,2,1,1,0,240,0.5375,0.04583333333333333,0.34791666666666665,7,1,0.7272727272727273,66.0,13,14,1,29,0.4708333333333333,2.0,0.7272727272727273,66.0
z0,A,OP6,10300072,2,0,1,0,240,0.4583333333333333,0.025,0.23541666666666666,7,1,0.9101123595505618,89.0,14,14,1,190,0.7166666666666667,2.0,0.9101123595505618,89.0
z0,A,OP6,10300073,3,0,1,0,169,0.47337278106508873,0.07692307692307693,0.33727810650887574,7,1,0.8627450980392157,51.0,14,15,1,31,0.6331360946745562,2.0,0.8627450980392157,51.0
z0,A,OP6,10300074,1,1,0,1,240,0.4041666666666667,0.075,0.27291666666666664,7,1,0.8714285714285714,70.0,28,29,1,153,0.5958333333333333,1.0,0.8714285714285714,70.0
z0,A,OP6,10300075,3,0,1,0,121,0.4793388429752066,0.1487603305785124,0.34297520661157027,8,1,0.9583333333333334,24.0,25,25,1,14,0.5041322314049587,2.0,0.9583333333333334,24.0
z0,A,OP6,10300076,2,0,1,0,240,0.4791666666666667,0.03333333333333333,0.2708333333333333,8,1,0.9180327868852459,61.0,15,15,1,14,0.5333333333333333,2.0,0.9180327868852459,61.0
z0,A,OP6,10300077,3,0,1,0,224,0.41964285714285715,0.08035714285714286,0.25669642857142855,6,1,0.8478260869565217,92.0,34,35,1,15,0.7098214285714286,2.0,0.8478260869565217,92.0
z0,A,OP6,10300078,1,0,1,0,240,0.44166666666666665,0.0125,0.21041666666666667,9,1,0.9,90.0,15,15,1,218,0.7041666666666667,1.0,0.9,90.0
z0,A,OP6,10300079,0,0,0,1,240,0.38333333333333336,0.025,0.16041666666666668,6,1,0.8230088495575221,113.0,12,12,1,240,0.8916666666666667,0.0,0.8230088495575221,113.0
z0,A,OP6,10300080,1,0,1,0,240,0.425,0.025,0.2125,6,1,0.9411764705882353,85.0,15,45,1,15,0.75,1.0,0.9411764705882353,85.0
z0,A,OP6,10300081,1,0,1,0,240,0.5458333333333333,0.08333333333333333,0.3854166666666667,10,1,0.631578947368421,19.0,15,15,1,192,0.14583333333333334,1.0,0.631578947368421,19.0
z0,A,OP6,10300082,0,0,0,1,240,0.4375,0.03333333333333333,0.26666666666666666,10,1,0.9591836734693877,49.0,17,55,1,240,0.45416666666666666,0.0,0.9591836734693877,49.0
z0,A,OP6,10300083,2,0,1,0,240,0.4041666666666667,0.0625,0.25625,7,1,0.7864077669902912,103.0,14,15,1,29,0.75,2.0,0.7864077669902912,103.0
z0,A,OP6,10300084,0,1,0,0,240,0.4083333333333333,0.058333333333333334,0.24166666666666667,10,1,0.9130434782608695,69.0,29,29,1,240,0.5958333333333333,0.0,0.9130434782608695,69.0
z0,A,OP6,10300085,0,0,0,1,240,0.3875,0.0,0.16041666666666668,8,1,0.9482758620689655,116.0,14,14,1,240,0.8916666666666667,0.0,0.9482758620689655,116.0
z0,A,OP6,10300086,3,1,1,0,156,0.5769230769230769,0.038461538461538464,0.34935897435897434,6,1,0.8181818181818182,22.0,27,27,1,26,0.358974358974359,2.0,0.8181818181818182,22.0
z0,A,OP6,10300087,3,0,1,0,229,0.5676855895196506,0.07860262008733625,0.3799126637554585,9,1,0.46875,32.0,16,16,1,117,0.24890829694323144,2.0,0.46875,32.0
z0,A,OP6,10300088,1,0,1,0,240,0.4041666666666667,0.03333333333333333,0.17916666666666667,7,1,0.925531914893617,94.0,19,19,1,15,0.7916666666666666,1.0,0.925531914893617,94.0
z0,A,OP6,10300089,1,0,1,0,240,0.425,0.03333333333333333,0.22916666666666666,7,1,0.85,100.0,14,15,1,44,0.7708333333333334,1.0,0.85,100.0
z0,A,OP6,10300090,3,0,1,0,186,0.5053763440860215,0.15053763440860216,0.3870967741935484,8,1,0.7441860465116279,43.0,14,14,1,75,0.3333333333333333,2.0,0.7441860465116279,43.0
z0,A,OP6,10300091,3,1,1,0,237,0.5907172995780591,0.046413502109704644,0.37130801687763715,8,1,0.475,40.0,14,15,1,109,0.2616033755274262,2.0,0.475,40.0
z0,A,OP6,10300092,3,0,1,0,204,0.5588235294117647,0.08333333333333333,0.35294117647058826,8,1,0.7538461538461538,65.0,15,16,1,114,0.39705882352941174,2.0,0.7538461538461538,65.0
z0,A,OP6,10300093,3,1,1,0,229,0.5938864628820961,0.08733624454148471,0.32532751091703055,8,1,0.5652173913043478,23.0,40,41,1,36,0.20087336244541484,2.0,0.5652173913043478,23.0
z0,A,OP6,10300094,0,0,0,1,240,0.4125,0.05416666666666667,0.2916666666666667,7,1,0.864406779661017,59.0,15,16,1,240,0.4708333333333333,0.0,0.864406779661017,59.0
z0,A,OP6,10300095,2,1,1,0,240,0.6958333333333333,0.029166666666666667,0.36041666666666666,9,1,0.3793103448275862,29.0,17,18,1,31,0.16666666666666666,2.0,0.3793103448275862,29.0
z0,A,OP6,10300096,1,1,0,1,240,0.425,0.075,0.2604166666666667,10,1,0.8068181818181818,88.0,17,17,1,193,0.6333333333333333,1.0,0.8068181818181818,88.0
z0,A,OP6,10300097,2,1,1,0,240,0.4625,0.17916666666666667,0.39375,6,1,0.6060606060606061,33.0,13,13,1,32,0.24166666666666667,2.0,0.6060606060606061,33.0
z0,A,OP6,10300098,3,0,1,0,90,0.6111111111111112,0.13333333333333333,0.45555555555555555,7,1,0.425,40.0,15,15,1,14,0.4888888888888889,2.0,0.425,40.0
z0,A,OP6,10300099,2,0,1,0,240,0.4125,0.04583333333333333,0.2375,6,1,0.9021739130434783,92.0,11,16,1,38,0.7541666666666667,2.0,0.9021739130434783,92.0
z0,A,OP6,10300100,1,1,0,1,240,0.475,0.020833333333333332,0.25416666666666665,11,1,0.8157894736842105,76.0,16,16,1,36,0.6208333333333333,1.0,0.8157894736842105,76.0
z0,A,OP6,10300101,0,1,0,0,240,0.36666666666666664,0.10416666666666667,0.2125,14,1,0.9,80.0,19,19,1,240,0.6291666666666667,0.0,0.9,80.0
z0,A,OP6,10300102,0,0,0,1,240,0.35833333333333334,0.04583333333333333,0.16458333333333333,8,1,1.0,102.0,15,15,1,240,0.85,0.0,1.0,102.0
z0,A,OP6,10300103,0,0,0,1,240,0.36666666666666664,0.05,0.175,5,1,0.9222222222222223,90.0,26,26,1,240,0.7958333333333333,0.0,0.9222222222222223,90.0
z0,A,OP6,10300104,2,0,1,0,240,0.4375,0.1125,0.2916666666666667,7,1,0.875,96.0,12,13,1,126,0.7208333333333333,2.0,0.875,96.0
z0,A,OP6,10300105,1,0,1,0,240,0.4041666666666667,0.1625,0.3729166666666667,10,1,0.9285714285714286,14.0,17,17,1,117,0.15833333333333333,1.0,0.9285714285714286,14.0
z0,A,OP6,10300106,3,0,1,0,166,0.5783132530120482,0.060240963855421686,0.3855421686746988,5,1,0.6410256410256411,39.0,11,12,1,30,0.39156626506024095,2.0,0.6410256410256411,39.0
z0,A,OP6,10300107,3,0,1,0,152,0.4473684210526316,0.09868421052631579,0.3881578947368421,9,1,0.8536585365853658,41.0,15,16,1,19,0.5986842105263158,2.0,0.8536585365853658,41.0
z0,A,OP6,10300108,3,0,1,0,176,0.4318181818181818,0.13636363636363635,0.2840909090909091,7,1,0.8235294117647058,34.0,13,13,1,66,0.48863636363636365,2.0,0.8235294117647058,34.0
z0,A,OP6,10300109,0,1,0,0,240,0.4083333333333333,0.0375,0.20833333333333334,6,1,0.9213483146067416,89.0,29,30,1,240,0.7416666666666667,0.0,0.9213483146067416,89.0
z0,A,OP6,10300110,0,0,0,1,240,0.37916666666666665,0.025,0.15,8,1,0.9904761904761905,105.0,14,14,1,240,0.8791666666666667,0.0,0.9904761904761905,105.0
z0,A,OP6,10300111,3,0,1,0,180,0.42777777777777776,0.14444444444444443,0.38333333333333336,9,1,1.0,9.0,15,15,1,68,0.2777777777777778,2.0,1.0,9.0
z0,A,OP6,10300112,0,0,0,1,240,0.375,0.016666666666666666,0.16458333333333333,7,1,0.9801980198019802,101.0,14,14,1,240,0.8416666666666667,0.0,0.9801980198019802,101.0
z0,A,OP6,10300113,2,0,1,0,240,0.5125,0.008333333333333333,0.2520833333333333,6,1,0.7959183673469388,98.0,28,28,1,40,0.6833333333333333,2.0,0.7959183673469388,98.0
z0,A,OP6,10300114,0,0,0,1,240,0.36666666666666664,0.05,0.18541666666666667,8,1,0.9428571428571428,105.0,14,14,1,240,0.8458333333333333,0.0,0.9428571428571428,105.0
z0,A,OP6,10300115,1,2,0,0,240,0.4583333333333333,0.05416666666666667,0.27708333333333335,8,1,0.7926829268292683,82.0,14,14,1,27,0.5958333333333333,1.0,0.7926829268292683,82.0
z0,A,OP6,10300116,1,0,1,0,240,0.42916666666666664,0.025,0.17083333333333334,6,1,0.956989247311828,93.0,12,12,1,210,0.7541666666666667,1.0,0.956989247311828,93.0
z0,A,OP6,10300117,2,1,1,0,240,0.42916666666666664,0.10833333333333334,0.3,11,1,0.7710843373493976,83.0,17,17,1,17,0.6416666666666667,2.0,0.7710843373493976,83.0
z0,A,OP6,10300118,1,2,0,0,240,0.4791666666666667,0.125,0.29583333333333334,6,1,0.9540229885057471,87.0,16,16,1,73,0.5875,1.0,0.9540229885057471,87.0
z0,A,OP6,10300119,2,0,1,0,240,0.4625,0.07083333333333333,0.3375,8,1,0.7547169811320755,53.0,15,15,1,32,0.4791666666666667,2.0,0.7547169811320755,53.0
z0,A,OP6,10300120,3,0,1,0,206,0.46116504854368934,0.09223300970873786,0.28640776699029125,8,1,0.9384615384615385,65.0,15,15,1,127,0.6601941747572816,2.0,0.9384615384615385,65.0
z0,A,OP6,10300121,0,0,0,1,240,0.3541666666666667,0.0375,0.16041666666666668,8,1,1.0,97.0,13,14,1,240,0.8583333333333333,0.0,1.0,97.0
z0,A,OP6,10300122,1,0,1,0,240,0.37916666666666665,0.125,0.25416666666666665,8,1,1.0,52.0,14,14,1,224,0.4583333333333333,1.0,1.0,52.0
z0,A,OP6,10300123,2,0,1,0,240,0.5625,0.016666666666666666,0.32083333333333336,7,1,0.6835443037974683,79.0,14,14,1,64,0.5666666666666667,2.0,0.6835443037974683,79.0
z0,A,OP6,10300124,0,0,0,1,240,0.375,0.10833333333333334,0.3020833333333333,7,1,0.9830508474576272,59.0,13,13,1,240,0.475,0.0,0.9830508474576272,59.0
z0,A,OP6,10300125,3,0,1,0,182,0.6153846153846154,0.07142857142857142,0.41208791208791207,5,1,0.5142857142857142,35.0,11,11,1,13,0.2802197802197802,2.0,0.5142857142857142,35.0
z0,A,OP6,10300126,3,0,1,0,179,0.40782122905027934,0.17318435754189945,0.3407821229050279,7,1,1.0,12.0,30,30,1,15,0.2737430167597765,2.0,1.0,12.0
z0,A,OP6,10300127,3,0,1,0,122,0.5819672131147541,0.09836065573770492,0.4016393442622951,7,1,0.6666666666666666,27.0,13,14,1,32,0.39344262295081966,2.0,0.6666666666666666,27.0
z0,A,OP6,10300128,2,1,1,0,240,0.475,0.1,0.3145833333333333,8,1,0.788235294117647,85.0,29,29,1,130,0.5625,2.0,0.788235294117647,85.0
z0,A,OP6,10300129,0,0,0,1,240,0.3541666666666667,0.041666666666666664,0.16666666666666666,8,1,0.9807692307692307,104.0,14,14,1,240,0.85,0.0,0.9807692307692307,104.0
z0,A,OP6,10300130,2,0,1,0,240,0.44583333333333336,0.07083333333333333,0.21875,6,1,0.9213483146067416,89.0,28,28,1,14,0.6875,2.0,0.9213483146067416,89.0
z0,A,OP6,10300131,2,0,1,0,240,0.5458333333333333,0.04583333333333333,0.3416666666666667,9,1,0.734375,64.0,16,16,1,110,0.4791666666666667,2.0,0.734375,64.0
z0,A,OP6,10300132,3,0,1,0,165,0.5212121212121212,0.10303030303030303,0.3939393939393939,7,1,0.5,22.0,13,14,1,32,0.3090909090909091,2.0,0.5,22.0
z0,A,OP6,10300133,1,0,1,0,240,0.4166666666666667,0.020833333333333332,0.16875,7,1,0.9797979797979798,99.0,17,17,1,206,0.8,1.0,0.9797979797979798,99.0
z0,A,OP6,10300134,3,1,1,0,177,0.519774011299435,0.14689265536723164,0.4265536723163842,8,1,0.7428571428571429,35.0,15,15,1,38,0.2994350282485876,2.0,0.7428571428571429,35.0
z0,A,OP6,10300135,0,0,0,1,240,0.43333333333333335,0.075,0.24375,9,1,0.9508196721311475,61.0,14,15,1,240,0.5208333333333334,0.0,0.9508196721311475,61.0
z0,A,OP6,10300136,2,1,1,0,240,0.4125,0.19166666666666668,0.35,6,1,0.8043478260869565,46.0,13,13,1,15,0.32916666666666666,2.0,0.8043478260869565,46.0
z0,A,OP6,10300137,1,0,1,0,240,0.39166666666666666,0.025,0.16041666666666668,6,1,0.9553571428571429,112.0,13,13,1,223,0.8625,1.0,0.9553571428571429,112.0
z0,A,OP6,10300138,3,0,1,0,120,0.5333333333333333,0.06666666666666667,0.39166666666666666,10,1,0.4594594594594595,37.0,15,15,1,27,0.5,2.0,0.4594594594594595,37.0
z0,A,OP6,10300139,1,0,1,0,240,0.3875,0.0625,0.22708333333333333,9,1,0.8421052631578947,95.0,15,15,1,166,0.7666666666666667,1.0,0.8421052631578947,95.0
z0,A,OP6,10300140,0,0,0,1,240,0.4125,0.016666666666666666,0.18125,9,1,0.967391304347826,92.0,14,15,1,240,0.7833333333333333,0.0,0.967391304347826,92.0
z0,A,OP6,10300141,1,0,1,0,240,0.4041666666666667,0.058333333333333334,0.25416666666666665,7,1,0.961038961038961,77.0,14,14,1,73,0.6625,1.0,0.961038961038961,77.0
z0,A,OP6,10300142,1,0,1,0,240,0.37916666666666665,0.041666666666666664,0.18125,9,1,0.9818181818181818,110.0,15,15,1,16,0.8875,1.0,0.9818181818181818,110.0
z0,A,OP6,10300143,1,0,1,0,240,0.4083333333333333,0.025,0.19166666666666668,13,1,0.8695652173913043,115.0,19,19,1,14,0.85,1.0,0.8695652173913043,115.0
z0,A,OP6,10300144,2,0,1,0,240,0.45416666666666666,0.03333333333333333,0.22291666666666668,11,1,0.8191489361702128,94.0,27,27,1,14,0.7666666666666667,2.0,0.8191489361702128,94.0
