episode_id,success,time_to_first_score,time_to_game_over,collisions_per_episode,near_misses_per_episode,collision_free_episode,mean_inter_robot_dist,std_inter_robot_dist,zone_coverage,phase_name,opponent_kind,scripted_tag,blue_score,red_score,opponent_switch_count,vec_schema_version
174,0,,277.2,2404,144,0,1.67064,0.959839,0.266667,OP1,scripted,OP1,0,0,0,2
175,1,249.48,277.2,2374,121,0,1.68965,0.927985,0.241667,OP1,scripted,OP1,1,0,0,2
176,1,71.379,167.013,754,508,0,1.29143,0.726858,0.241667,OP1,scripted,OP1,3,0,0,2
177,0,,277.2,2440,130,0,1.62464,1.01154,0.275,OP1,scripted,OP1,0,0,0,2
178,1,227.997,277.2,2376,142,0,1.64137,0.913376,0.325,OP1,scripted,OP1,1,0,0,2
179,1,241.164,277.2,1251,1173,0,1.6056,0.895186,0.225,OP1,scripted,OP1,1,0,0,2
180,0,,277.2,2373,132,0,1.55021,0.839622,0.325,OP1,scripted,OP1,0,0,0,2
181,1,183.645,277.2,2348,112,0,1.80744,1.05265,0.358333,OP1,scripted,OP1,1,0,0,2
182,0,,277.2,2347,125,0,1.69131,0.962637,0.275,OP1,scripted,OP1,0,0,0,2
183,1,105.336,277.2,1307,1121,0,1.40405,0.775154,0.283333,OP1,scripted,OP1,2,0,0,2
184,1,56.826,277.2,2442,145,0,1.62955,1.01886,0.341667,OP1,scripted,OP1,1,0,0,2
185,1,45.045,277.2,2475,138,0,1.41738,0.731417,0.291667,OP1,scripted,OP1,2,0,0,2
186,1,139.293,277.2,2403,185,0,1.36225,0.862569,0.266667,OP1,scripted,OP1,1,0,0,2
187,1,110.88,277.2,1308,1104,0,1.83309,1.17607,0.35,OP1,scripted,OP1,2,0,0,2
188,1,129.591,277.2,1309,1169,0,1.43428,0.839905,0.241667,OP1,scripted,OP1,2,0,0,2
189,0,,277.2,2386,110,0,1.7548,0.987803,0.366667,OP1,scripted,OP1,0,0,0,2
190,1,147.609,277.2,2403,126,0,1.44795,0.760151,0.3,OP1,scripted,OP1,1,0,0,2
191,0,,277.2,1290,1185,0,1.69227,1.06457,0.316667,OP1,scripted,OP1,0,0,0,2
192,1,87.318,277.2,1183,1053,0,1.877,1.0647,0.325,OP1,scripted,OP1,2,0,0,2
193,1,29.106,149.688,639,483,0,1.58039,0.857562,0.266667,OP1,scripted,OP1,3,0,0,2
194,1,151.074,277.2,1301,980,0,1.83,1.13613,0.391667,OP1,scripted,OP1,2,0,0,2
195,1,257.103,277.2,1264,1048,0,1.92462,1.04065,0.35,OP1,scripted,OP1,1,0,0,2
196,0,,277.2,2415,100,0,1.86051,0.965581,0.316667,OP1,scripted,OP1,0,0,0,2
197,1,81.774,277.2,2420,151,0,1.66561,0.863329,0.258333,OP1,scripted,OP1,2,0,0,2
198,1,81.774,277.2,1223,1033,0,1.65,0.786988,0.283333,OP1,scripted,OP1,2,0,0,2
199,1,211.365,277.2,2401,135,0,1.5449,0.858997,0.266667,OP1,scripted,OP1,1,0,0,2
200,1,27.027,180.873,1505,77,0,1.48816,0.813593,0.258333,OP1,scripted,OP1,3,0,0,2
201,1,58.905,277.2,2374,135,0,1.54489,0.792079,0.366667,OP1,scripted,OP1,1,0,0,2
202,0,,277.2,2400,111,0,1.7825,1.01071,0.475,OP1,scripted,OP1,0,0,0,2
203,1,185.724,277.2,2407,109,0,1.78441,1.01595,0.425,OP1,scripted,OP1,1,0,0,2
204,1,59.598,277.2,2387,120,0,1.91868,0.972427,0.216667,OP1,scripted,OP1,2,0,0,2
205,1,36.036,160.083,694,491,0,1.57615,0.867543,0.225,OP1,scripted,OP1,3,0,0,2
206,1,238.392,277.2,2390,147,0,1.81355,1.10873,0.441667,OP1,scripted,OP1,1,0,0,2
207,1,101.871,277.2,2361,148,0,1.74548,0.985141,0.358333,OP1,scripted,OP1,1,0,0,2
208,0,,277.2,2410,100,0,1.71085,0.880036,0.275,OP1,scripted,OP1,0,0,0,2
209,1,118.503,277.2,2413,135,0,1.67042,0.852471,0.35,OP1,scripted,OP1,2,0,0,2
210,0,,277.2,2386,107,0,1.50973,0.822922,0.233333,OP1,scripted,OP1,0,0,0,2
211,1,71.379,277.2,1261,1030,0,1.49357,0.836068,0.308333,OP1,scripted,OP1,2,0,0,2
212,1,105.336,277.2,2422,131,0,1.60276,0.982752,0.3,OP1,scripted,OP1,2,0,0,2
213,1,139.293,277.2,2416,124,0,1.59839,0.80358,0.325,OP1,scripted,OP1,2,0,0,2
214,1,85.932,277.2,1259,1178,0,1.6292,0.944639,0.258333,OP1,scripted,OP1,1,0,0,2
215,1,49.896,277.2,1259,1094,0,1.60602,0.875148,0.141667,OP1,scripted,OP1,2,0,0,2
216,1,35.343,277.2,2373,116,0,1.80802,0.859052,0.275,OP1,scripted,OP1,1,0,0,2
217,1,47.124,150.381,655,418,0,1.47526,0.84134,0.275,OP1,scripted,OP1,3,0,0,2
218,1,256.41,277.2,2456,104,0,2.08894,1.16479,0.341667,OP1,scripted,OP1,1,0,0,2
219,0,,277.2,2373,125,0,1.64604,0.829457,0.391667,OP1,scripted,OP1,0,0,0,2
220,1,225.918,277.2,2447,115,0,1.6289,0.95651,0.208333,OP1,scripted,OP1,1,0,0,2
221,0,,277.2,2378,108,0,1.94637,1.06374,0.408333,OP1,scripted,OP1,0,0,0,2
222,0,,277.2,2409,108,0,1.60968,0.898187,0.25,OP1,scripted,OP1,0,0,0,2
223,0,,277.2,2375,113,0,1.9371,1.04436,0.358333,OP1,scripted,OP1,0,0,0,2
224,0,,277.2,2356,80,0,1.87955,0.932108,0.241667,OP1,scripted,OP1,0,0,0,2
225,1,180.18,273.735,1280,1061,0,1.6621,0.975709,0.183333,OP1,scripted,OP1,3,0,0,2
226,1,72.072,277.2,2425,110,0,1.65337,0.855365,0.258333,OP1,scripted,OP1,1,0,0,2
227,1,103.95,277.2,2375,99,0,1.72929,0.888358,0.358333,OP1,scripted,OP1,1,0,0,2
228,1,51.282,277.2,2392,154,0,1.5968,0.965444,0.241667,OP1,scripted,OP1,1,0,0,2
229,1,94.941,277.2,1258,1008,0,1.85363,1.15284,0.475,OP1,scripted,OP1,2,0,0,2
230,1,215.523,277.2,1247,1097,0,1.76942,0.898736,0.266667,OP1,scripted,OP1,1,0,0,2
231,1,102.564,277.2,1282,1039,0,1.62169,0.988934,0.225,OP1,scripted,OP1,1,0,0,2
232,1,97.713,277.2,2390,121,0,1.7441,0.93807,0.375,OP1,scripted,OP1,1,0,0,2
233,1,63.756,167.013,755,558,0,1.74271,0.949112,0.166667,OP1,scripted,OP1,3,0,0,2
234,1,81.081,277.2,2355,107,0,1.93394,1.08273,0.4,OP1,scripted,OP1,1,0,0,2
235,1,169.785,277.2,2379,126,0,1.62632,0.76401,0.241667,OP1,scripted,OP1,1,0,0,2
236,1,124.74,277.2,2354,100,0,1.73636,0.883166,0.341667,OP1,scripted,OP1,2,0,0,2
237,1,76.23,277.2,2434,101,0,1.82353,1.0126,0.35,OP1,scripted,OP1,1,0,0,2
238,1,63.063,277.2,2385,157,0,1.52155,1.10067,0.341667,OP1,scripted,OP1,1,0,0,2
239,0,,277.2,2365,136,0,1.83484,1.00466,0.358333,OP1,scripted,OP1,0,0,0,2
240,0,,277.2,2382,109,0,1.98424,0.958873,0.4,OP1,scripted,OP1,0,0,0,2
241,1,69.993,277.2,1207,1074,0,1.9722,1.05558,0.35,OP1,scripted,OP1,2,0,0,2
242,1,68.607,277.2,1295,1109,0,1.9033,1.10277,0.241667,OP1,scripted,OP1,2,0,0,2
243,1,53.361,250.866,1138,942,0,1.91218,1.1557,0.358333,OP1,scripted,OP1,3,0,0,2
244,1,81.774,277.2,2395,75,0,2.02151,1.06982,0.191667,OP1,scripted,OP1,1,0,0,2
245,0,,277.2,2424,118,0,1.6411,0.910573,0.2,OP1,scripted,OP1,0,0,0,2
246,1,47.817,277.2,1263,1120,0,1.79205,1.01928,0.308333,OP1,scripted,OP1,1,0,0,2
247,1,66.528,277.2,2406,124,0,1.56133,0.745514,0.366667,OP1,scripted,OP1,1,0,0,2
248,1,214.137,277.2,2367,112,0,1.7002,0.803057,0.283333,OP1,scripted,OP1,1,0,0,2
249,1,124.047,277.2,2461,121,0,1.68086,0.969839,0.316667,OP1,scripted,OP1,1,0,0,2
250,1,146.916,277.2,2388,101,0,1.55629,0.752761,0.191667,OP1,scripted,OP1,1,0,0,2
251,0,,277.2,2391,102,0,1.7728,1.0117,0.3,OP1,scripted,OP1,0,0,0,2
