tick,blue_score,red_score,n_near_home,n_attack_like,blue_x0,blue_x1,blue_x2,blue_x3,blue_y0,blue_y1,blue_y2,blue_y3,forced0,forced1,forced2,forced3,near_home0,near_home1,near_home2,near_home3
146,0,0,3,1,2.144016742706299,4.353527069091797,2.789764881134033,2.0487375259399414,13.621519088745117,10.688946723937988,11.323051452636719,10.025115013122559,0,0,0,0,1,1,1,0
147,0,0,3,1,2.093942642211914,3.9273664951324463,2.6441187858581543,1.7643563747406006,12.533670425415039,11.6910982131958,11.044713973999023,9.583051681518555,0,0,0,0,1,1,1,0
148,0,0,3,1,1.9730522632598877,3.521486520767212,2.165088176727295,1.5127971172332764,11.451400756835938,12.70163345336914,10.248838424682617,9.651774406433105,0,0,0,0,1,1,1,0
149,0,0,3,1,2.167029857635498,3.237536907196045,0.6823949217796326,1.2886865139007568,10.700289726257324,13.408594131469727,10.750487327575684,9.430315971374512,0,0,0,0,1,1,1,0
150,0,0,2,2,3.1366629600524902,3.780820369720459,0.7811111807823181,1.3779542446136475,10.204575538635254,14.147684097290039,11.835003852844238,9.918435096740723,0,0,0,0,1,0,1,0
151,0,0,2,2,3.743802070617676,4.705376148223877,1.5605583190917969,1.6504327058792114,11.108623504638672,13.875679016113281,12.595519065856934,10.124464988708496,0,0,0,0,1,0,1,0
152,0,0,3,1,4.2916765213012695,4.729673862457275,2.3400046825408936,1.851564645767212,11.956978797912598,13.217371940612793,13.356035232543945,10.1052827835083,0,0,0,0,1,1,1,0
153,0,0,3,1,4.175075531005859,5.592929363250732,2.722187042236328,1.9323877096176147,13.060331344604492,12.553511619567871,12.489327430725098,10.047956466674805,0,0,0,0,1,1,1,0
154,0,0,2,2,3.5352463722229004,6.681890487670898,2.3869919776916504,1.9692026376724243,13.571980476379395,12.562702178955078,11.453197479248047,10.021843910217285,0,0,0,0,1,0,1,0
155,0,0,1,3,3.695953845977783,7.7708516120910645,2.2859554290771484,1.8595225811004639,14.381091117858887,12.571893692016602,11.157571792602539,9.526203155517578,0,0,0,0,0,0,1,0
156,0,0,1,3,4.744083404541016,8.85981273651123,2.0027718544006348,2.1774778366088867,14.676634788513184,12.581084251403809,10.766685485839844,9.062511444091797,0,0,0,0,0,0,1,0
157,0,0,1,3,5.1617655754089355,9.948675155639648,1.72891104221344,2.8822367191314697,13.670919418334961,12.598372459411621,10.176175117492676,9.121543884277344,0,0,0,0,0,0,1,0
158,0,0,2,2,4.934541702270508,11.037537574768066,1.891899824142456,3.3202757835388184,13.116744041442871,12.615660667419434,9.418142318725586,9.982696533203125,0,0,0,0,1,0,1,0
159,0,0,2,2,5.368112564086914,12.126399993896484,2.6194777488708496,2.7883100509643555,12.117775917053223,12.632948875427246,9.228065490722656,10.902081489562988,0,0,0,0,1,0,1,0
160,0,0,1,3,6.4196062088012695,13.215262413024902,2.711407423019409,2.1715087890625,11.834434509277344,12.650237083435059,10.139567375183105,10.68980884552002,0,0,0,0,0,0,1,0
161,0,0,1,3,7.471099853515625,13.327144622802734,3.395153522491455,2.0316948890686035,11.551093101501465,13.733474731445312,10.987159729003906,10.32890796661377,0,0,0,0,0,0,1,0
162,0,0,1,3,8.52259349822998,12.264801979064941,4.078899383544922,2.014436960220337,11.267751693725586,13.972949981689453,11.834752082824707,10.14981746673584,0,0,0,0,0,0,1,0
163,0,0,1,3,8.365869522094727,11.191890716552734,4.454959869384766,2.0065760612487793,10.190088272094727,13.78644847869873,12.30092716217041,10.068242073059082,0,0,0,0,0,0,1,0
164,0,0,1,3,7.277069091796875,10.118979454040527,5.539214611053467,2.002995491027832,10.169225692749023,13.599946022033691,12.402478218078613,10.031084060668945,0,0,0,0,0,0,1,0
165,0,0,1,3,6.188442230224609,9.122102737426758,6.628005027770996,2.0013644695281982,10.140711784362793,13.16158676147461,12.423847198486328,10.014158248901367,0,0,0,0,1,0,0,0
166,0,0,1,3,5.099939346313477,8.540555000305176,7.302303791046143,2.0006215572357178,10.107810974121094,13.000965118408203,12.165579795837402,10.006448745727539,0,0,0,0,1,0,0,0
167,0,0,1,3,4.011521339416504,7.550414085388184,8.39030647277832,2.0002830028533936,10.07221508026123,12.547597885131836,12.212185859680176,10.002937316894531,0,0,0,0,1,0,0,0
168,0,0,1,3,2.9231667518615723,6.560499668121338,8.472975730895996,2.000128746032715,10.0347261428833,12.093735694885254,13.298043251037598,10.001337051391602,0,0,0,0,1,0,0,0
169,0,0,2,2,2.824239730834961,5.600439548492432,7.404568672180176,1.5004268884658813,10.032266616821289,12.607745170593262,13.508822441101074,9.981413841247559,0,0,0,0,1,1,0,0
170,0,0,2,2,2.5419631004333496,4.640378952026367,6.366552829742432,1.225864291191101,10.2447509765625,13.121753692626953,13.179513931274414,9.523967742919922,0,0,0,0,1,1,0,0
171,0,0,2,2,1.9556828737258911,3.7471923828125,5.486339569091797,1.5822086334228516,10.33499813079834,13.599958419799805,12.9002685546875,8.951791763305664,0,0,0,0,1,1,0,0
172,0,0,3,1,1.37437105178833,3.2860333919525146,4.490410804748535,2.480499029159546,9.9091796875,13.8468599319458,13.340776443481445,8.951191902160645,0,0,0,0,1,1,1,0
173,0,0,2,2,1.4594120979309082,2.9512815475463867,3.678882122039795,3.072964668273926,9.179547309875488,14.803104400634766,13.699724197387695,9.729153633117676,0,0,0,0,1,0,1,0
174,0,0,2,2,2.354423999786377,3.875861644744873,2.894592523574829,2.709904909133911,9.425336837768555,15.378493309020996,12.944204330444336,10.210049629211426,0,0,0,0,1,0,1,0
175,0,0,2,2,3.234766721725464,4.863362789154053,2.821199655532837,2.309729814529419,8.784308433532715,14.919404029846191,11.857680320739746,10.258593559265137,0,0,0,0,1,0,1,0
176,0,0,2,2,4.115109443664551,5.850863933563232,2.5427041053771973,2.1311488151550293,8.143280029296875,14.460314750671387,10.986977577209473,10.130621910095215,0,0,0,0,1,0,1,0
177,0,0,2,2,4.995451927185059,5.656768321990967,2.563349723815918,1.8150007724761963,7.502251148223877,13.867430686950684,10.956700325012207,9.623489379882812,0,0,0,0,1,0,1,0
178,0,0,1,3,5.875793933868408,5.018697261810303,2.1558735370635986,1.58677077293396,6.861221790313721,13.580476760864258,10.230767250061035,9.614152908325195,0,0,0,0,0,0,1,0
179,0,0,1,3,6.616641044616699,4.4356465339660645,2.3392295837402344,0.8584091663360596,7.659386157989502,13.906774520874023,9.977005004882812,9.730864524841309,0,0,0,0,0,0,1,0
180,0,0,3,1,6.077084541320801,3.788910388946533,1.5329227447509766,0.7777221202850342,8.605324745178223,13.647974967956543,9.842981338500977,10.364383697509766,0,0,0,0,1,1,1,0
181,0,0,3,1,5.537527084350586,3.5956597328186035,1.1217159032821655,1.2381672859191895,9.551262855529785,12.925471305847168,10.126884460449219,10.88427448272705,0,0,0,0,1,1,1,0
182,0,0,3,1,4.9979705810546875,4.028017520904541,1.0290197134017944,1.871668815612793,10.497201919555664,12.447993278503418,10.53370189666748,10.83348274230957,0,0,0,0,1,1,1,0
183,0,0,3,1,4.874302387237549,4.438655853271484,1.270349144935608,2.147143602371216,11.579156875610352,12.457812309265137,10.956693649291992,10.46611499786377,0,0,0,0,1,1,1,0
184,0,0,3,1,4.4521660804748535,5.470839977264404,1.7913641929626465,2.120814800262451,12.527219772338867,11.511800765991211,11.123490333557129,10.201274871826172,0,0,0,0,1,1,1,0
185,0,0,3,1,3.590790271759033,5.098578929901123,2.2754530906677246,2.0550310611724854,13.193517684936523,10.4884033203125,10.899909973144531,10.091680526733398,0,0,0,0,1,1,1,0
186,0,0,3,1,2.8271005153656006,4.01871395111084,2.800248146057129,1.676066517829895,12.417181015014648,10.347644805908203,10.837039947509766,9.683712005615234,0,0,0,0,1,1,1,0
187,0,0,3,1,2.4044761657714844,3.469311475753784,2.0037851333618164,1.7255001068115234,11.413532257080078,10.091508865356445,9.97150993347168,9.442203521728516,0,0,0,0,1,1,1,0
188,0,0,3,1,2.049842357635498,3.050290107727051,1.615980625152588,2.2074925899505615,10.383893966674805,11.09666633605957,10.083844184875488,8.788966178894043,0,0,0,0,1,1,1,0
189,0,0,3,1,2.889021158218384,3.031430721282959,1.8141024112701416,2.8720052242279053,9.689847946166992,12.185503005981445,9.33444881439209,8.86646556854248,0,0,0,0,1,1,1,0
190,0,0,3,1,4.048162460327148,3.014317035675049,2.1408374309539795,2.9674458503723145,8.611583709716797,13.17349624633789,8.29561996459961,9.909343719482422,0,0,0,0,1,1,1,0
191,0,0,3,1,4.896407604217529,4.048254013061523,2.467573404312134,2.7251906394958496,7.928647994995117,13.515396118164062,7.256791114807129,10.379705429077148,0,0,0,0,1,1,1,0
192,0,0,1,3,5.74465274810791,5.082190990447998,2.794309377670288,2.3069074153900146,7.2457122802734375,13.857295989990234,6.217962265014648,10.533666610717773,0,0,0,0,0,0,1,0
193,0,0,0,4,6.523306846618652,6.116127967834473,3.121044397354126,1.99684739112854,8.007039070129395,14.199195861816406,5.179133415222168,10.406283378601074,0,0,0,0,0,0,0,0
194,0,0,1,3,5.8596296310424805,7.150064945220947,4.102435111999512,1.9029210805892944,8.87043571472168,14.541095733642578,4.707123279571533,10.205984115600586,0,0,0,0,1,0,0,0
195,0,0,1,3,4.827822685241699,7.612094402313232,5.187067031860352,1.9400382041931152,9.218711853027344,13.554966926574707,4.609683036804199,10.087679862976074,0,0,0,0,1,0,0,0
196,0,0,1,3,3.7850117683410645,6.687674522399902,5.412367820739746,1.9726874828338623,9.53250503540039,12.979320526123047,5.675122261047363,10.039937973022461,0,0,0,0,1,0,0,0
197,0,0,2,2,2.798201084136963,5.763545036315918,5.309658527374268,1.987559199333191,9.808801651000977,12.403207778930664,6.759267807006836,10.01819133758545,0,0,0,0,1,1,0,0
198,0,0,3,1,2.7677807807922363,4.842827796936035,5.206948280334473,1.5070346593856812,9.830546379089355,11.821657180786133,7.843413352966309,10.120268821716309,0,0,0,0,1,1,1,0
199,0,0,3,1,2.569895029067993,3.87272310256958,5.104238033294678,1.286863923072815,9.882095336914062,11.326866149902344,8.927558898925781,10.160987854003906,0,0,0,0,1,1,1,0
200,0,0,3,1,2.3615002632141113,2.879962921142578,4.015560626983643,1.184950590133667,9.935522079467773,10.879262924194336,8.954062461853027,10.171759605407715,0,0,0,0,1,1,1,0
201,0,0,3,1,1.9421108961105347,2.2332711219787598,3.860217332839966,1.1635611057281494,9.615764617919922,10.910789489746094,7.876198768615723,9.894923210144043,0,0,0,0,1,1,1,0
202,0,0,3,1,1.341697096824646,1.7253934144973755,4.1178717613220215,2.098219633102417,9.299952507019043,10.852057456970215,6.818118095397949,9.80948257446289,0,0,0,0,1,1,1,0
203,0,0,2,2,1.1105908155441284,1.5738829374313354,4.37552547454834,2.6049599647521973,9.73954963684082,9.546584129333496,5.760036945343018,10.151515007019043,0,0,0,0,1,1,0,0
204,0,0,2,2,1.326341986656189,2.65207576751709,5.456685543060303,2.591660737991333,10.555545806884766,9.699624061584473,5.890474319458008,10.490829467773438,0,0,0,0,1,1,0,0
205,0,0,2,2,2.8751378059387207,3.577671527862549,5.45530366897583,1.818015456199646,10.613760948181152,10.273378372192383,6.979473114013672,10.932077407836914,0,0,0,0,1,1,0,0
206,0,0,3,1,3.542825937271118,4.91485595703125,5.321276664733887,1.3014781475067139,10.184671401977539,11.131025314331055,8.06019401550293,10.9561767578125,0,0,0,0,1,1,1,0
207,0,0,3,1,4.6249895095825195,4.825092792510986,5.187250137329102,0.8066238164901733,10.062836647033691,11.967182159423828,9.140914916992188,10.542841911315918,0,0,0,0,1,1,1,0
