update,timesteps,episodes_completed,wins,losses,draws,win_rate,rolling_win_rate_50ep,rolling_win_rate_200ep,rollout_reward_mean,rollout_reward_std,rollout_return_mean,rollout_return_std,rollout_episodes,rollout_wins,rollout_losses,rollout_draws,rollout_win_rate,rollout_win_margin_mean,rollout_blue_score_mean,rollout_red_score_mean,explained_variance,reward_terminal_mean,reward_offense_mean,reward_pbrs_mean,reward_team_mean,reward_sparse_mean,reward_sparse_points_mean,reward_failure_mean,reward_total_mean,policy_loss,value_loss,value_loss_min,value_loss_std,value_loss_p10,value_loss_p50,value_loss_p90,value_loss_max,return_norm_mean,return_norm_std,return_norm_count,entropy,approx_kl,clip_fraction,grad_norm,learning_rate,strategy_entropy,strategy_policy_loss,strategy_approx_kl,strategy_clip_fraction,strategy_ratio_std,strategy_q_loss,strategy_persist_loss,strategy_grad_norm,strategy_resample_fraction,strategy_unique_count,strategy_dominant,strategy_switch_count,strategy_switch_fraction,strategy_resample_fraction_rollout,curriculum_phase,curriculum_phase_idx,curriculum_phase_episodes,curriculum_phase_win_rate,strategy_kl,strategy_occupancy_0,strategy_occupancy_1,strategy_occupancy_2,strategy_occupancy_3,episode_z_0_count,episode_z_0_win_rate,episode_z_0_blue_score_mean,episode_z_0_red_score_mean,episode_z_0_win_margin_mean,episode_z_1_count,episode_z_1_win_rate,episode_z_1_blue_score_mean,episode_z_1_red_score_mean,episode_z_1_win_margin_mean,episode_z_2_count,episode_z_2_win_rate,episode_z_2_blue_score_mean,episode_z_2_red_score_mean,episode_z_2_win_margin_mean,episode_z_3_count,episode_z_3_win_rate,episode_z_3_blue_score_mean,episode_z_3_red_score_mean,episode_z_3_win_margin_mean
33,540672,17637,9904,5411,2322,0.5615467483132052,0.66,0.635,-0.0061923665925860405,0.22916477918624878,0.06035400927066803,0.5028441548347473,880,535,239,106,0.6079545454545454,0.44431818181818183,2.7181818181818183,2.2738636363636364,0.09235566854476929,0.01483154296875,0.0166015625,0.0010538827627897263,0.023864299058914185,0.0223388671875,2.23388671875,-0.08375244587659836,-0.0061923665925860405,-0.022440357878804208,0.8627238392829895,0.7963657379150391,0.033198051154613495,0.8218067288398743,0.8590627908706665,0.9006366729736328,0.9359869956970215,-0.0013321106757085293,0.5131912187867066,540672.0001000001,2.249367734364101,0.013879947356014912,0.10694754464285715,0.6537624623094286,0.00022966399999999997,1.0218280690056938,-0.0019495599562369696,0.0008731540202608151,0.0,0.03505689426094725,0.0,0.0,0.038626727661384,0.05376674107142857,4.0,0.0,0.0,0.0,0.0537109375,,,,,0.0,0.50445556640625,0.013671875,0.09613037109375,0.3857421875,447,0.6085011185682326,2.7293064876957494,2.272930648769575,0.4563758389261745,12,0.6666666666666666,2.75,2.25,0.5,85,0.5411764705882353,2.6588235294117646,2.4,0.25882352941176473,336,0.6220238095238095,2.7172619047619047,2.244047619047619,0.4732142857142857
34,557056,18517,10426,5655,2436,0.5630501701139493,0.76,0.62,-0.00644794711843133,0.23128579556941986,0.06891915202140808,0.49946579337120056,880,522,244,114,0.5931818181818181,0.41704545454545455,2.709090909090909,2.2920454545454545,0.06617403030395508,0.01348876953125,0.01544799841940403,0.001077380497008562,0.024187618866562843,0.02362060546875,2.362060546875,-0.08342285454273224,-0.00644794711843133,-0.0236856518680916,0.8723776105203127,0.7913827896118164,0.03665194287896156,0.8216680288314819,0.8756904602050781,0.9129276871681213,0.9463690519332886,0.0007341029326592776,0.5129301252321677,557056.0001000001,2.250707375375848,0.013754013222703514,0.10359272203947369,0.6772615086091193,0.000221472,0.9761886565308822,-0.000922017863096308,0.0016860252388996664,0.0,0.04844483544146677,0.0,0.0,0.03744098749992095,0.05381373355263158,4.0,0.0,0.0,0.0,0.0537109375,,,,,0.0,0.494140625,0.01690673828125,0.10479736328125,0.3841552734375,434,0.6059907834101382,2.71889400921659,2.2857142857142856,0.43317972350230416,15,0.6666666666666666,2.8,2.2,0.6,91,0.5274725274725275,2.659340659340659,2.340659340659341,0.31868131868131866,340,0.5911764705882353,2.7058823529411766,2.291176470588235,0.4147058823529412
35,573440,19395,10967,5883,2545,0.5654550141789121,0.66,0.65,-0.005894682835787535,0.22850839793682098,0.0745089203119278,0.4875706732273102,878,541,228,109,0.6161731207289294,0.45785876993166286,2.7300683371298406,2.2722095671981775,0.09478884935379028,0.015777587890625,0.01632080040872097,0.0010936609469354153,0.02342703379690647,0.02301025390625,2.301025390625,-0.08366699516773224,-0.005894682835787535,-0.021961881455758378,0.81166353656186,0.7612760066986084,0.026783909648656845,0.7752392888069153,0.8101467490196228,0.8482221364974976,0.8575943112373352,0.0028419548574136547,0.51237043032391,573440.0001000001,2.242299291822645,0.012800022180373263,0.09315321180555555,0.6535337674948904,0.00021328000000000002,0.9601065682040321,0.0002927446534862395,0.00023524827827259287,0.0,0.017282684706565812,0.0,0.0,0.04653111560684112,0.054009331597222224,4.0,0.0,0.0,0.0,0.0535888671875,,,,,0.0,0.48931884765625,0.0157470703125,0.07452392578125,0.42041015625,432,0.6388888888888888,2.747685185185185,2.2569444444444446,0.49074074074074076,12,0.6666666666666666,2.75,2.0833333333333335,0.6666666666666666,65,0.5846153846153846,2.707692307692308,2.276923076923077,0.4307692307692308,369,0.5934959349593496,2.7127371273712737,2.2953929539295395,0.4173441734417344
36,589824,20270,11517,6127,2626,0.5681795757276764,0.56,0.645,-0.006094868760555983,0.2311498522758484,0.06238451227545738,0.5052546858787537,875,550,244,81,0.6285714285714286,0.4308571428571429,2.7005714285714286,2.2697142857142856,0.09223860502243042,0.016204833984375,0.01589355431497097,0.0010980439838021994,0.023716922849416733,0.0216064453125,2.16064453125,-0.08331298828125,-0.006094868760555983,-0.02948009414071946,0.8684528107228486,0.759426474571228,0.03643234819173813,0.8253911137580872,0.8719896078109741,0.9083970189094543,0.9384750723838806,0.004495914785412231,0.5122675663554545,589824.0001000001,2.2348311465719473,0.015268857239077435,0.11752717391304347,0.656078567971354,0.000205088,0.9482544051564258,-0.008632901267570171,0.00621655600896593,0.00807025899057803,0.08757186620810131,0.0,0.0,0.04495079304678771,0.05332880434782609,4.0,0.0,0.0,0.0,0.05340576171875,,,,,0.0,0.53619384765625,0.01318359375,0.0533447265625,0.39727783203125,468,0.6239316239316239,2.6880341880341883,2.2735042735042734,0.41452991452991456,13,0.5384615384615384,2.6923076923076925,2.4615384615384617,0.23076923076923078,46,0.6739130434782609,2.6956521739130435,2.282608695652174,0.41304347826086957,348,0.632183908045977,2.718390804597701,2.2557471264367814,0.46264367816091956
37,606208,21150,12017,6382,2751,0.5681796690307329,0.52,0.565,-0.007364198565483093,0.22860915958881378,0.037856437265872955,0.4997921884059906,880,500,255,125,0.5681818181818182,0.38295454545454544,2.6988636363636362,2.315909090909091,0.10431402921676636,0.011138916015625,0.015557861886918545,0.0008969887276180089,0.023703835904598236,0.0213623046875,2.13623046875,-0.08344726264476776,-0.007364198565483093,-0.026936088979709893,0.8449821323156357,0.7556754350662231,0.03411288186907768,0.8044829964637756,0.8539845943450928,0.8796750903129578,0.9243545532226562,0.005397550527978652,0.5119629743253643,606208.0001000001,2.2165238499641418,0.013036169082624838,0.1019287109375,0.7262605793774128,0.000196896,0.9389983579516411,-0.001480300411368951,0.000931289585741979,0.0,0.039016246898706086,0.0,0.0,0.0410013260319829,0.0541015625,4.0,3.0,0.0,0.0,0.05364990234375,,,,,0.0,0.41973876953125,0.02032470703125,0.05767822265625,0.50225830078125,369,0.5555555555555556,2.6802168021680215,2.3197831978319785,0.3604336043360434,18,0.5555555555555556,2.611111111111111,2.3333333333333335,0.2777777777777778,51,0.5686274509803921,2.7058823529411766,2.3333333333333335,0.37254901960784315,442,0.579185520361991,2.7171945701357467,2.3099547511312215,0.4072398190045249
38,622592,22026,12566,6615,2845,0.5705075819486062,0.6,0.635,-0.006835246924310923,0.23026354610919952,0.06631950289011002,0.5031092762947083,876,549,233,94,0.6267123287671232,0.4577625570776256,2.7294520547945207,2.271689497716895,0.08890426158905029,0.01641845703125,0.01490478590130806,0.0010113432072103024,0.023274146020412445,0.01995849609375,1.995849609375,-0.08383789658546448,-0.006835246924310923,-0.03061605569351702,0.8705616821634009,0.7920070886611938,0.03317895904183388,0.8301743865013123,0.8678225874900818,0.9205269813537598,0.9321639537811279,0.007000759800408814,0.5118248569078911,622592.0001000001,2.167473904629971,0.01518266540060335,0.11488115026595745,0.7373570653986423,0.000188704,0.8884962619619167,-0.0018031018263437672,0.002840059404139112,0.0,0.06821968644381025,0.0,0.0,0.042828080303808476,0.05354471409574468,4.0,3.0,0.0,0.0,0.05352783203125,,,,,0.0,0.3714599609375,0.01513671875,0.09088134765625,0.52252197265625,326,0.6441717791411042,2.7484662576687118,2.2791411042944785,0.46932515337423314,13,0.6923076923076923,2.6923076923076925,2.1538461538461537,0.5384615384615384,80,0.55,2.6625,2.3125,0.35,457,0.6258205689277899,2.728665207877462,2.262582056892779,0.4660831509846827
39,638976,22906,13133,6822,2951,0.5733432288483367,0.7,0.68,-0.0032206084579229355,0.2287159413099289,0.08883373439311981,0.4926910996437073,880,567,207,106,0.6443181818181818,0.5147727272727273,2.753409090909091,2.2386363636363638,0.09749019145965576,0.01873779296875,0.01898803561925888,0.0010727012995630503,0.023687537759542465,0.0291748046875,2.91748046875,-0.08383789658546448,-0.0032206084579229355,-0.03200544871389866,0.8257364094257355,0.7571681141853333,0.03536228463053703,0.7766043543815613,0.8234128355979919,0.8743839263916016,0.8940017819404602,0.009099041199893534,0.5115067597388904,638976.0001000001,2.1332218074798583,0.01493831520434469,0.115,0.7382999330759048,0.00018051200000000002,0.8510972225666046,0.0004622060207329071,7.134505990507023e-05,0.0,0.01055083109698586,0.0,0.0,0.04084535131230951,0.0537109375,4.0,3.0,0.0,0.0,0.0537109375,,,,,0.0,0.32183837890625,0.01416015625,0.0576171875,0.60638427734375,282,0.6347517730496454,2.773049645390071,2.24468085106383,0.5283687943262412,13,0.5384615384615384,2.6153846153846154,2.1538461538461537,0.46153846153846156,52,0.5576923076923077,2.7115384615384617,2.2884615384615383,0.4230769230769231,533,0.6604127579737336,2.75046904315197,2.2326454033771106,0.5178236397748592
40,655360,23788,13684,7036,3068,0.5752480242138893,0.68,0.66,-0.004805963020771742,0.22966811060905457,0.07900962978601456,0.500648558139801,882,551,214,117,0.6247165532879818,0.5215419501133787,2.7426303854875282,2.2210884353741496,0.10350990295410156,0.016998291015625,0.01821289025247097,0.0009026752668432891,0.023636169731616974,0.0255126953125,2.55126953125,-0.08413085341453552,-0.004805963020771742,-0.03026865101824312,0.8486169887625653,0.751134991645813,0.03953079879283905,0.7985455989837646,0.8484988808631897,0.9002167582511902,0.9362262487411499,0.010846805914279872,0.511354615790119,655360.0001000001,2.131285071372986,0.014932532038073987,0.11232591711956522,0.6946379153624825,0.00017231999999999998,0.8809852794460629,-0.0006898409053144606,0.0008741429696437594,0.0,0.03430738960525335,0.0,0.0,0.04158809453087008,0.053986922554347824,4.0,3.0,0.0,0.0,0.0538330078125,,,,,0.0,0.33135986328125,0.016357421875,0.0670166015625,0.58526611328125,293,0.658703071672355,2.7713310580204777,2.1877133105802047,0.5836177474402731,14,0.7142857142857143,2.857142857142857,2.142857142857143,0.7142857142857143,59,0.576271186440678,2.6610169491525424,2.2203389830508473,0.4406779661016949,516,0.6085271317829457,2.7325581395348837,2.242248062015504,0.4903100775193798
41,671744,24663,14215,7256,3192,0.5763694603251834,0.64,0.615,-0.005195414647459984,0.22859430313110352,0.060394536703825,0.49653157591819763,875,531,220,124,0.6068571428571429,0.456,2.736,2.28,0.08896791934967041,0.01519775390625,0.01823120191693306,0.0010718912817537785,0.023834727704524994,0.0250244140625,2.50244140625,-0.08438721299171448,-0.005195414647459984,-0.03190664127560369,0.8510157220503863,0.7882157564163208,0.03354952111840248,0.8108497858047485,0.8519018888473511,0.8943793773651123,0.9478808641433716,0.012055287152869363,0.5110553509179359,671744.0001000001,2.108875959527259,0.013890799627452176,0.10818780637254902,0.755053474038255,0.000164128,0.9117051561673483,-0.0015813194985224602,0.0010350297620599729,0.0,0.03823497359678668,0.0,0.0,0.046560358274362834,0.053442861519607844,4.0,3.0,0.0,0.0,0.05340576171875,,,,,0.0,0.35400390625,0.01007080078125,0.0711669921875,0.56475830078125,308,0.6233766233766234,2.7662337662337664,2.262987012987013,0.5032467532467533,9,0.5555555555555556,2.7777777777777777,2.2222222222222223,0.5555555555555556,63,0.6190476190476191,2.7301587301587302,2.2222222222222223,0.5079365079365079,495,0.5959595959595959,2.717171717171717,2.298989898989899,0.41818181818181815
42,688128,25538,14779,7473,3286,0.5787062416790665,0.82,0.64,-0.003476446960121393,0.22935688495635986,0.07325959205627441,0.48948973417282104,875,564,217,94,0.6445714285714286,0.5085714285714286,2.7405714285714287,2.232,0.09929347038269043,0.018310546875,0.019683837890625,0.0008352199802175164,0.02326517552137375,0.02752685546875,2.752685546875,-0.08391113579273224,-0.003476446960121393,-0.03453605132661043,0.8182075046575986,0.7673484086990356,0.027163004502654076,0.7834709882736206,0.8185420632362366,0.8533647656440735,0.8774383664131165,0.01351253250750057,0.5106377298561331,688128.0001000001,2.084127882352242,0.015146087436453225,0.11666165865384616,0.7164445519447327,0.00015593600000000002,0.9443505807564809,-0.0007863111859920391,0.0004319038531985615,0.0,0.026652051319649452,0.0,0.0,0.04241063715352748,0.053842397836538464,4.0,3.0,0.0,0.0,0.05340576171875,,,,,0.0,0.4039306640625,0.009033203125,0.072021484375,0.5150146484375,355,0.6394366197183099,2.732394366197183,2.2366197183098593,0.49577464788732395,8,0.625,2.875,2.125,0.75,64,0.65625,2.765625,2.15625,0.609375,448,0.6473214285714286,2.7410714285714284,2.2410714285714284,0.5
