episode_id,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,opponent,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,near_misses_per_episode,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
1,224,0,28,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,0,3,28,0.3199999928474426,1,0,5,22.0,7.4521075657435825,1.0,0.5,0.0011062026023864746,0.02499999850988388,1.0,100.0,-0.20000000298023224,0.5202128887176514
2,224,0,28,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,0,3,28,0.3199999928474426,1,0,4,21.0,7.409482138497489,1.0,0.5,-0.014914169907569885,0.014999999664723873,1.0,100.0,0.0,0.5546034574508667
3,232,0,29,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,0,3,29,0.3199999928474426,1,0,3,24.0,7.839323898841595,1.0,0.5,-0.0008366703987121582,0.014999999664723873,1.0,100.0,0.0,0.5552124381065369
4,240,0,30,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,30,0.5600000023841858,1,0,3,25.0,9.488250732421875,1.0,0.0,0.006626352667808533,0.0,0.0,0.0,-0.20000000298023224,0.1977733075618744
5,240,0,30,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,0,3,30,0.3999999761581421,1,0,9,22.0,8.24110819498698,1.0,0.5,-0.028263062238693237,0.014999999664723873,1.0,100.0,0.0,0.5540254712104797
6,256,0,32,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,0,3,32,0.23999999463558197,1,0,9,24.0,7.054011344909668,1.0,0.5,-0.009435474872589111,0.0,1.0,100.0,-0.20000000298023224,0.5185908079147339
7,272,0,34,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,34,0.3999999761581421,1,0,8,29.0,6.762562920065487,1.0,0.0,0.0075223445892333984,0.0,0.0,0.0,0.0,0.2453605681657791
8,304,0,38,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,38,0.35999998450279236,1,0,14,30.0,6.08280462967722,-1.0,-0.5,0.00037047266960144043,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.5874260663986206
9,368,0,46,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.35999998450279236,1,0,1,11.0,10.851337009006077,1.0,0.0,0.00742524117231369,0.0,0.0,0.0,0.0,0.24535484611988068
10,376,0,47,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.19999998807907104,1,0,2,11.0,11.801815456814236,1.0,0.5,-0.013567224144935608,0.014999999664723873,1.0,100.0,0.0,0.554661750793457
11,384,0,48,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,20,0.2800000011920929,1,0,3,11.0,9.512025451660156,-0.5,0.0,-0.008181944489479065,0.0,0.0,0.0,-0.20000000298023224,-0.17373114824295044
12,384,0,48,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,18,0.19999998807907104,1,0,1,11.0,10.368052164713541,-0.5,0.0,-0.0008608847856521606,0.0,0.0,0.0,-0.20000000298023224,-0.17328736186027527
13,392,0,49,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.3199999928474426,1,0,3,12.0,9.078551442999588,-1.0,-0.5,-0.0004401952028274536,0.019999999552965164,-1.0,-100.0,0.0,-0.5537526607513428
14,416,0,52,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,18,0.23999999463558197,1,0,4,11.0,8.976852416992188,-0.5,0.0,-0.007106184959411621,0.0,0.0,0.0,0.0,-0.124790258705616
15,424,0,53,,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.23999999463558197,1,0,8,14.0,9.510271344866071,1.0,0.5,0.014827355742454529,0.029999999329447746,1.0,100.0,-0.20000000298023224,0.5210657715797424
