update,timesteps,episodes_completed,wins,losses,draws,win_rate,rolling_win_rate_50ep,rolling_win_rate_200ep,rollout_reward_mean,rollout_reward_std,rollout_return_mean,rollout_return_std,rollout_episodes,rollout_wins,rollout_losses,rollout_draws,rollout_win_rate,rollout_win_margin_mean,rollout_blue_score_mean,rollout_red_score_mean,explained_variance,reward_terminal_mean,reward_offense_mean,reward_pbrs_mean,reward_team_mean,reward_sparse_mean,reward_sparse_points_mean,reward_failure_mean,reward_total_mean,policy_loss,value_loss,value_loss_min,value_loss_std,value_loss_p10,value_loss_p50,value_loss_p90,value_loss_max,return_norm_mean,return_norm_std,return_norm_count,entropy,approx_kl,clip_fraction,grad_norm,learning_rate,strategy_entropy,strategy_policy_loss,strategy_approx_kl,strategy_clip_fraction,strategy_ratio_std,strategy_q_loss,strategy_persist_loss,strategy_grad_norm,strategy_resample_fraction,strategy_unique_count,strategy_dominant,strategy_switch_count,strategy_switch_fraction,strategy_resample_fraction_rollout,curriculum_phase,curriculum_phase_idx,curriculum_phase_episodes,curriculum_phase_win_rate,strategy_kl,strategy_occupancy_0,strategy_occupancy_1,strategy_occupancy_2,strategy_occupancy_3,episode_z_0_count,episode_z_0_win_rate,episode_z_0_blue_score_mean,episode_z_0_red_score_mean,episode_z_0_win_margin_mean,episode_z_1_count,episode_z_1_win_rate,episode_z_1_blue_score_mean,episode_z_1_red_score_mean,episode_z_1_win_margin_mean,episode_z_2_count,episode_z_2_win_rate,episode_z_2_blue_score_mean,episode_z_2_red_score_mean,episode_z_2_win_margin_mean,episode_z_3_count,episode_z_3_win_rate,episode_z_3_blue_score_mean,episode_z_3_red_score_mean,episode_z_3_win_margin_mean
1,16384,876,427,321,128,0.4874429223744292,0.52,0.52,-0.010972408577799797,0.22952622175216675,-0.06516589969396591,0.5089512467384338,876,427,321,128,0.4874429223744292,0.15182648401826485,2.608447488584475,2.4566210045662102,-0.004638552665710449,0.0025634765625,0.01087036170065403,0.001433666329830885,0.027219990268349648,0.01104736328125,1.104736328125,-0.07639160752296448,-0.010972408577799797,-0.00722899253378273,0.9702136581763625,0.8722025156021118,0.04109194129705429,0.9082791805267334,0.9731436371803284,1.0121753215789795,1.0711345672607422,-0.06516589929622482,0.5089512353157666,16384.0001,3.003506824374199,0.004460912776266923,0.031158447265625,0.16097292839549482,0.00045904,1.376602914184332,-0.008615997483218507,0.006699263003952183,0.06237351994786877,0.10912398479494767,0.0,0.7417301684617996,0.014068866999878082,0.10430908203125,4.0,2.0,612.0,0.7418181896209717,0.10430908203125,,,,,0.0,0.2279052734375,0.245849609375,0.26971435546875,0.25653076171875,188,0.5,2.6117021276595747,2.4574468085106385,0.15425531914893617,240,0.4583333333333333,2.591666666666667,2.4833333333333334,0.10833333333333334,245,0.49387755102040815,2.636734693877551,2.436734693877551,0.2,203,0.5024630541871922,2.5911330049261085,2.4482758620689653,0.14285714285714285
2,32768,1761,860,652,249,0.488358886996025,0.42,0.47,-0.012972688302397728,0.23094116151332855,0.10546205937862396,0.5163639187812805,885,433,331,121,0.48926553672316386,0.1288135593220339,2.5887005649717514,2.4598870056497173,0.031293392181396484,0.002532958984375,0.007861328311264515,0.0014696232974529266,0.027662739157676697,0.0047607421875,0.47607421875,-0.07579346001148224,-0.012972688302397728,-0.01715953692473704,0.9332712069153786,0.8437080979347229,0.0389973409473896,0.8914339542388916,0.9293243885040283,0.9836785793304443,1.0389597415924072,0.02014807978084196,0.5197210803377891,32768.000100000005,3.0152521431446075,0.007375370764748368,0.0680084228515625,0.27457972965203226,0.00041808000000000004,1.370270486921072,-0.010408294758735726,0.0075739180680902685,0.03547845222055912,0.09650001264832597,0.0,0.742517801001668,0.016396229140809737,0.103759765625,4.0,2.0,604.0,0.7411043047904968,0.103759765625,,,,,0.0,0.2369384765625,0.23443603515625,0.31182861328125,0.216796875,191,0.5340314136125655,2.6335078534031413,2.424083769633508,0.2094240837696335,223,0.484304932735426,2.5829596412556053,2.4529147982062782,0.13004484304932734,252,0.4642857142857143,2.5753968253968256,2.496031746031746,0.07936507936507936,219,0.4840182648401826,2.5707762557077625,2.4566210045662102,0.1141552511415525
3,49152,2644,1291,981,372,0.4882753403933434,0.5,0.51,-0.01128324680030346,0.23063676059246063,0.04907281696796417,0.5198007822036743,883,431,329,123,0.4881087202718007,0.1506228765571914,2.6047565118912797,2.454133635334088,0.03860330581665039,0.002471923828125,0.00986328162252903,0.0013856576988473535,0.02736952342092991,0.0096435546875,0.96435546875,-0.07524414360523224,-0.01128324680030346,-0.02876550627843244,0.9401078894734383,0.8620025515556335,0.03891043737530708,0.901212751865387,0.9360082149505615,0.9896197319030762,1.0763866901397705,0.029789658823600185,0.5199264770241154,49152.000100000005,3.0035801343619823,0.011238030203458038,0.102264404296875,0.31834594276733696,0.00037712,1.348173588514328,-0.018694843772276926,0.01614845159714601,0.1551142189418897,0.1586402167560098,0.0,0.7394746439531446,0.019819399334664922,0.1041259765625,4.0,2.0,609.0,0.7399756908416748,0.1041259765625,,,,,0.0,0.25,0.18927001953125,0.38543701171875,0.17529296875,207,0.47342995169082125,2.570048309178744,2.463768115942029,0.10628019323671498,245,0.5020408163265306,2.6408163265306124,2.453061224489796,0.18775510204081633,263,0.4752851711026616,2.6273764258555135,2.456273764258555,0.17110266159695817,168,0.5059523809523809,2.5595238095238093,2.4404761904761907,0.11904761904761904
4,65536,3527,1751,1276,500,0.49645591153955204,0.64,0.56,-0.008387409150600433,0.22983893752098083,0.062024399638175964,0.5208495855331421,883,460,295,128,0.5209513023782559,0.2332955832389581,2.652321630804077,2.419026047565119,0.05001676082611084,0.00616455078125,0.014141845516860485,0.001171341398730874,0.02723808027803898,0.0152587890625,1.52587890625,-0.07620849460363388,-0.008387409150600433,-0.03588805458275601,0.9287321595475078,0.8355234861373901,0.04188548028469086,0.8775481581687927,0.9279747009277344,0.9754128456115723,1.0525116920471191,0.03784834401494755,0.5203446491566651,65536.0001,2.967012118548155,0.014696725844260072,0.131805419921875,0.32766392175108194,0.00033616,1.3369389493018389,-0.012115456071076142,0.007769155301863305,0.06704518251353875,0.10635427424621502,0.0,0.7414936944842339,0.01991416682722047,0.10491943359375,4.0,0.0,619.0,0.7404305934906006,0.10491943359375,,,,,0.0,0.31317138671875,0.2470703125,0.30267333984375,0.1370849609375,244,0.5040983606557377,2.6352459016393444,2.44672131147541,0.1885245901639344,297,0.5555555555555556,2.6902356902356903,2.3804713804713806,0.30976430976430974,176,0.5227272727272727,2.625,2.414772727272727,0.21022727272727273,166,0.4819277108433735,2.63855421686747,2.4518072289156625,0.18674698795180722
5,81920,4409,2191,1571,647,0.49693808119755045,0.38,0.445,-0.012484224513173103,0.2301827371120453,0.06296569854021072,0.532870352268219,882,440,295,147,0.4988662131519274,0.17346938775510204,2.630385487528345,2.4569160997732427,0.059035420417785645,0.004364013671875,0.008093261159956455,0.0011380070354789495,0.027035944163799286,0.00506591796875,0.506591796875,-0.07564697414636612,-0.012484224513173103,-0.04025113440002315,0.9567748866975307,0.8731433749198914,0.03954016789793968,0.907353937625885,0.95328688621521,1.0100327730178833,1.0489428043365479,0.04287181491386802,0.5229703101458182,81920.0001,2.9849215634167194,0.016546866108910763,0.1468658447265625,0.3755735196173191,0.0002952,1.2615729998797178,-0.011500377899944222,0.011892932410840988,0.09391755401156843,0.13020259624113462,0.0,0.7728671552613378,0.023594300539116375,0.1038818359375,4.0,0.0,634.0,0.772229015827179,0.1038818359375,,,,,0.0,0.39569091796875,0.18212890625,0.27911376953125,0.14306640625,217,0.5207373271889401,2.6497695852534564,2.4193548387096775,0.2304147465437788,311,0.5176848874598071,2.652733118971061,2.437299035369775,0.21543408360128619,139,0.4460431654676259,2.5899280575539567,2.4676258992805757,0.1223021582733813,215,0.48372093023255813,2.604651162790698,2.516279069767442,0.08837209302325581
6,98304,5289,2655,1857,777,0.5019852524106636,0.54,0.535,-0.009815847501158714,0.23054441809654236,0.06966724991798401,0.5072839260101318,880,464,286,130,0.5272727272727272,0.2375,2.6636363636363636,2.4261363636363638,0.04345059394836426,0.00689697265625,0.011077880859375,0.0012498338473960757,0.026891959831118584,0.011962890625,1.1962890625,-0.07651367783546448,-0.009815847501158714,-0.04303031634481158,0.8914022138342261,0.810219407081604,0.039184555411338806,0.8359173536300659,0.8932430744171143,0.9485498666763306,0.9686847925186157,0.04733772074334439,0.520484559469967,98304.0001,2.9017227105796337,0.019225863004066923,0.158294677734375,0.4017404639162123,0.00025424000000000003,1.1982233058661222,-0.01369095218628047,0.00932521067738179,0.11391370446654037,0.12424219612732723,0.0,0.7737675821408629,0.027609636134002358,0.10394287109375,4.0,0.0,635.0,0.772506058216095,0.10394287109375,,,,,0.0,0.39599609375,0.223388671875,0.24188232421875,0.13873291015625,164,0.5121951219512195,2.652439024390244,2.4207317073170733,0.23170731707317074,355,0.5464788732394367,2.647887323943662,2.4140845070422534,0.23380281690140844,109,0.45871559633027525,2.623853211009174,2.5045871559633026,0.11926605504587157,252,0.5396825396825397,2.7103174603174605,2.4126984126984126,0.2976190476190476
7,114688,6174,3120,2169,885,0.5053449951409135,0.46,0.565,-0.013056334108114243,0.23396165668964386,0.012995662167668343,0.5115705132484436,885,465,312,108,0.5254237288135594,0.192090395480226,2.624858757062147,2.432768361581921,0.061501383781433105,0.00604248046875,0.00704345665872097,0.0011691590771079063,0.02662722021341324,0.00390625,0.390625,-0.07713623344898224,-0.013056334108114243,-0.04453624356392538,0.893007917329669,0.8312793374061584,0.030027568340301514,0.855311393737793,0.8890150189399719,0.9349697828292847,0.9600008726119995,0.04243171237966837,0.5193595464650342,114688.0001,2.8632658384740353,0.018691643825150095,0.1582489013671875,0.43882835330441594,0.00021328000000000002,1.144636733457446,-0.008318332101680426,0.007011495278612032,0.05416262634389568,0.10426098795064864,0.0,0.7757372241467237,0.026344724639784545,0.10516357421875,4.0,0.0,651.0,0.7749999761581421,0.10516357421875,,,,,0.0,0.384765625,0.26361083984375,0.199951171875,0.15167236328125,136,0.49264705882352944,2.573529411764706,2.448529411764706,0.125,357,0.5406162464985994,2.638655462184874,2.411764705882353,0.226890756302521,70,0.5285714285714286,2.585714285714286,2.442857142857143,0.14285714285714285,322,0.5217391304347826,2.639751552795031,2.4472049689440993,0.19254658385093168
8,131072,7054,3587,2448,1019,0.5085058123050752,0.56,0.575,-0.008698530495166779,0.23088666796684265,0.03292049095034599,0.5070093870162964,880,467,279,134,0.5306818181818181,0.25681818181818183,2.664772727272727,2.4079545454545452,0.05600041151046753,0.00738525390625,0.01324462890625,0.00107460911385715,0.02643090859055519,0.01556396484375,1.556396484375,-0.07767334580421448,-0.008698530495166779,-0.04316079530690331,0.8885083040222526,0.8119078278541565,0.03482435271143913,0.843450665473938,0.8872784972190857,0.9368319511413574,0.9653069376945496,0.04124280970191013,0.5178414364214464,131072.0001,2.831181187182665,0.01711608033565426,0.1454925537109375,0.4728239234536886,0.00017231999999999998,1.0558159817010164,-0.011129553343515786,0.009107669358124262,0.08859910955652595,0.11570900286012664,0.0,0.8122619232162833,0.028397602858603932,0.1043701171875,4.0,0.0,673.0,0.811821460723877,0.1043701171875,,,,,0.0,0.4451904296875,0.2164306640625,0.17156982421875,0.16680908203125,141,0.5035460992907801,2.595744680851064,2.425531914893617,0.1702127659574468,312,0.5448717948717948,2.6666666666666665,2.394230769230769,0.2724358974358974,54,0.5185185185185185,2.6296296296296298,2.425925925925926,0.2037037037037037,373,0.5308310991957105,2.6943699731903483,2.4101876675603218,0.28418230563002683
9,147456,7938,4041,2742,1155,0.5090702947845805,0.44,0.535,-0.009110770188272,0.23078233003616333,-0.008459087461233139,0.5174325704574585,884,454,294,136,0.5135746606334841,0.21832579185520362,2.6447963800904977,2.426470588235294,0.05605804920196533,0.005615234375,0.01296386681497097,0.0008924253052100539,0.02718363329768181,0.01483154296875,1.483154296875,-0.07677002251148224,-0.009110770188272,-0.03941535975900479,0.9291669810190797,0.8626483082771301,0.034723903983831406,0.880039632320404,0.9359086751937866,0.972201943397522,1.0204339027404785,0.03572037668752824,0.5180315589184571,147456.0001,2.8381142243742943,0.012932834842104057,0.117340087890625,0.5467516472563148,0.00013136,0.9748446559533477,-0.003262805975509764,0.0038568089539124566,0.01413458569732029,0.071428028131724,0.0,0.78685905598104,0.02810755488462746,0.1046142578125,4.0,0.0,653.0,0.7876960039138794,0.1046142578125,,,,,0.0,0.42437744140625,0.2022705078125,0.1641845703125,0.20916748046875,114,0.5263157894736842,2.6052631578947367,2.3508771929824563,0.2543859649122807,227,0.5066079295154186,2.607929515418502,2.444933920704846,0.16299559471365638,58,0.5172413793103449,2.6724137931034484,2.4310344827586206,0.2413793103448276,485,0.51340206185567,2.668041237113402,2.4350515463917524,0.2329896907216495
10,163840,8822,4482,3069,1271,0.5080480616640217,0.46,0.46,-0.010659253224730492,0.2326464205980301,-0.037459537386894226,0.5043205618858337,884,441,327,116,0.498868778280543,0.16855203619909503,2.6131221719457014,2.4445701357466065,0.06961250305175781,0.00341796875,0.011505126953125,0.0011975227389484644,0.027092531323432922,0.011962890625,1.1962890625,-0.07752685248851776,-0.010659253224730492,-0.035391693492783816,0.876498781144619,0.7782593965530396,0.03387933596968651,0.8388597965240479,0.8743662238121033,0.9178074598312378,0.9463821649551392,0.028402385284552543,0.5171430413634623,163840.0001,2.7895190566778183,0.009234444531102781,0.08642578125,0.5620778063312173,9.039999999999999e-05,0.9093300718814135,-0.0004075511389582259,0.000179357257019082,0.0,0.015717579455762465,0.0,0.8003257978707552,0.028914958747918718,0.10430908203125,4.0,0.0,663.0,0.8026634454727173,0.10430908203125,,,,,0.0,0.38812255859375,0.19964599609375,0.16473388671875,0.24749755859375,86,0.4883720930232558,2.616279069767442,2.383720930232558,0.23255813953488372,207,0.4492753623188406,2.5410628019323673,2.4830917874396135,0.057971014492753624,47,0.48936170212765956,2.5531914893617023,2.4468085106382977,0.10638297872340426,544,0.5202205882352942,2.645220588235294,2.4393382352941178,0.20588235294117646
