episode_id,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,opponent,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,near_misses_per_episode,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
11,368,0,46,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.1599999964237213,1,0,1,12.0,10.889330412212171,-1.0,-0.5,0.01397019624710083,0.019999999552965164,-1.0,-100.0,0.0,-0.5531278848648071
12,368,0,46,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.3199999928474426,1,0,7,11.0,10.269417656792534,1.0,0.8999999761581421,-0.010211735963821411,0.029999999329447746,2.0,200.0,0.0,0.7514321804046631
13,368,0,46,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.19999998807907104,1,0,2,12.0,11.640256379780016,-1.0,-0.5,-0.011952489614486694,0.019999999552965164,-1.0,-100.0,0.0,-0.5542513132095337
14,392,0,49,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,19,0.3199999928474426,1,0,3,12.0,10.282203272769326,1.0,0.5,-0.028778716921806335,0.029999999329447746,1.0,100.0,0.0,0.5546525120735168
15,400,0,50,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,21,0.2800000011920929,1,0,1,13.0,10.351370675223214,-0.5,0.0,-0.0014837086200714111,0.0,0.0,0.0,0.0,-0.12444430589675903
16,408,0,51,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.3199999928474426,1,0,4,13.0,10.02411117553711,1.0,0.5,-0.021095097064971924,0.014999999664723873,1.0,100.0,-0.20000000298023224,0.5187433958053589
17,472,0,59,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,17,0.35999998450279236,1,0,0,11.0,10.334855921128216,1.0,0.5,-0.040618717670440674,0.014999999664723873,1.0,100.0,0.0,0.5534901022911072
18,488,0,61,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,16,0.11999999731779099,1,0,3,11.0,10.018980979919434,1.0,0.0,-0.010237187147140503,0.0,0.0,0.0,-0.20000000298023224,0.196760356426239
19,512,0,64,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.19999998807907104,1,0,2,11.0,9.853767395019531,-1.0,-0.4000000059604645,0.0002291649580001831,0.019999999552965164,-1.0,-100.0,0.0,-0.5361493825912476
20,512,0,64,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,18,0.23999999463558197,1,0,3,11.0,10.117435031467014,-0.5,0.0,-0.010328799486160278,0.0,0.0,0.0,0.0,-0.12498852610588074
21,520,0,65,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.19999998807907104,1,0,7,11.0,9.998560052168997,-1.0,-0.5,0.005802527070045471,0.0,-1.0,-100.0,0.0,-0.5543485879898071
22,536,0,67,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,17,0.19999998807907104,1,0,0,11.0,10.172820147346048,-1.0,0.0,0.004184752702713013,0.0,0.0,0.0,0.0,-0.24467279016971588
23,536,0,67,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.23999999463558197,1,0,3,11.0,11.19508277045356,-1.0,-0.5,0.01145152747631073,0.019999999552965164,-1.0,-100.0,0.0,-0.5532370805740356
24,552,0,69,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,18,0.1599999964237213,1,0,1,11.0,12.026942782931858,-0.5,0.0,-0.00754818320274353,0.0,0.0,0.0,0.0,-0.12481743842363358
25,616,0,77,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.23999999463558197,1,0,0,13.0,9.394360860188803,-1.0,-0.5,-0.009721830487251282,0.0,-1.0,-100.0,0.0,-0.5550203323364258
26,656,0,82,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.1599999964237213,1,0,3,11.0,9.802190992567274,1.0,0.4000000059604645,0.006421715021133423,0.029999999329447746,1.0,100.0,0.0,0.5386674404144287
27,664,0,83,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,22,0.35999998450279236,1,0,6,15.0,9.851058959960938,-1.0,-0.4000000059604645,-0.0027500540018081665,0.0,-1.0,-100.0,0.0,-0.5371718406677246
28,672,0,84,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.2800000011920929,1,0,0,11.0,10.499292474043997,-0.5,0.0,0.005121707916259766,0.0,0.0,0.0,0.0,-0.12403783947229385
29,672,0,84,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,20,0.2800000011920929,1,0,3,12.0,9.28221435546875,-1.0,0.0,-0.00870753824710846,0.0,0.0,0.0,0.0,-0.24543015658855438
30,688,0,86,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.2800000011920929,1,0,2,12.0,9.64232755962171,1.0,0.0,-0.005562238395214081,0.0,0.0,0.0,0.0,0.2445918321609497
31,696,0,87,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,20,0.2800000011920929,1,0,2,13.0,9.328728485107423,-0.5,0.0,0.0072336941957473755,0.0,0.0,0.0,0.0,-0.12390786409378052
32,696,0,87,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,3,11.0,9.625826517740885,1.0,0.5,-0.020339474081993103,0.029999999329447746,1.0,100.0,0.0,0.5550176501274109
33,768,0,96,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.3199999928474426,1,0,6,12.0,9.436119481136924,-1.0,-0.5,-0.004522114992141724,0.0,-1.0,-100.0,0.0,-0.5547953844070435
34,808,0,101,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.19999998807907104,1,0,0,11.0,12.448157416449654,-1.0,-0.5,0.00043332576751708984,0.019999999552965164,-1.0,-100.0,0.0,-0.5537148714065552
35,808,0,101,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.1599999964237213,1,0,0,11.0,11.307772468118106,1.0,0.5,-0.023319974541664124,0.029999999329447746,1.0,100.0,0.0,0.5548887252807617
36,808,0,101,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.19999998807907104,1,0,1,12.0,10.53921830026727,1.0,0.5,0.014610826969146729,0.029999999329447746,1.0,100.0,0.0,0.5565273761749268
37,824,0,103,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.19999998807907104,1,0,1,12.0,9.977360775596217,1.0,0.5,-0.017273440957069397,0.014999999664723873,1.0,100.0,0.0,0.5545013546943665
38,848,0,106,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.3199999928474426,1,0,6,13.0,9.638957214355468,1.0,0.5,-0.029949456453323364,0.014999999664723873,1.0,100.0,0.0,0.5539524555206299
39,856,0,107,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.2800000011920929,1,0,5,13.0,10.184090423583985,1.0,0.5,-0.021115228533744812,0.014999999664723873,1.0,100.0,0.0,0.5543350577354431
40,872,0,109,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,22,0.19999998807907104,1,0,3,13.0,10.212393327192826,-0.5,0.0,0.0030283555388450623,0.0,0.0,0.0,-0.20000000298023224,-0.17305156588554382
41,912,0,114,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,0,11.0,9.4100341796875,1.0,0.5,-0.0019333511590957642,0.014999999664723873,1.0,100.0,0.0,0.5551649928092957
42,960,0,120,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.2800000011920929,1,0,2,12.0,10.259499800832648,-0.5,0.0,-0.005028024315834045,0.0,0.0,0.0,0.0,-0.124662384390831
43,968,0,121,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,0,11.0,10.860071818033854,1.0,0.4000000059604645,-0.004968568682670593,0.029999999329447746,1.0,100.0,0.0,0.5381618738174438
44,976,0,122,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.23999999463558197,1,0,2,14.0,10.781490507579985,1.0,0.4000000059604645,-0.010307535529136658,0.029999999329447746,1.0,100.0,0.0,0.5379247665405273
45,976,0,122,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,15,0.2800000011920929,1,0,0,11.0,10.888649495442708,-1.0,-0.5,0.015542909502983093,0.0,-1.0,-100.0,-0.20000000298023224,-0.5876235961914062
46,976,0,122,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.23999999463558197,1,0,2,14.0,10.249411446707589,1.0,0.5,-0.02035786211490631,0.029999999329447746,1.0,100.0,0.0,0.5550168752670288
47,984,0,123,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,17,0.19999998807907104,1,0,2,11.0,9.918997371897978,-1.0,0.0,-0.002362549304962158,0.0,0.0,0.0,-0.20000000298023224,-0.2914477288722992
48,992,0,124,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,15,0.23999999463558197,1,0,0,11.0,12.490376790364584,-1.0,-0.5,0.011021420359611511,0.019999999552965164,-1.0,-100.0,0.0,-0.5532557964324951
49,1064,0,133,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,7,11.0,10.068137721011514,-1.0,0.0,-0.010864213109016418,0.019999999552965164,0.0,0.0,-0.20000000298023224,-0.29078999161720276
50,1096,0,137,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,15,0.23999999463558197,1,0,1,11.0,9.646754964192708,1.0,0.0,0.008721217513084412,0.0,0.0,0.0,0.0,0.24543097615242004
51,1112,0,139,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,3,13.0,10.624153137207031,1.0,0.5,-0.03131093084812164,0.014999999664723873,1.0,100.0,0.0,0.5538934469223022
52,1120,0,140,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.19999998807907104,1,0,3,12.0,11.046822441948784,1.0,0.5999999642372131,-0.004441618919372559,0.029999999329447746,1.0,100.0,0.0,0.5727443695068359
53,1120,0,140,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,1,11.0,10.713200887044271,1.0,0.5,0.012213826179504395,0.029999999329447746,1.0,100.0,0.0,0.5564239025115967
54,1128,0,141,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.19999998807907104,1,0,6,14.0,8.917125883556547,1.0,1.0,0.005443483591079712,0.029999999329447746,2.0,200.0,0.0,0.7625228762626648
55,1136,0,142,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.1599999964237213,1,0,4,14.0,9.819058736165365,1.0,0.5,0.00580306351184845,0.014999999664723873,1.0,100.0,0.0,0.5554994344711304
56,1144,0,143,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.19999998807907104,1,0,0,12.0,11.529137420654298,1.0,0.5,0.012499511241912842,0.014999999664723873,1.0,100.0,-0.20000000298023224,0.5202763676643372
57,1208,0,151,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.3199999928474426,1,0,4,11.0,9.238668653700087,1.0,0.5,0.010498866438865662,0.014999999664723873,1.0,100.0,0.0,0.555702269077301
58,1248,0,156,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,3,12.0,10.478398373252467,-1.0,-0.5,0.013529583811759949,0.019999999552965164,-1.0,-100.0,0.0,-0.5531470775604248
59,1264,0,158,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,1,11.0,9.900842454698351,1.0,0.4000000059604645,-0.010476842522621155,0.014999999664723873,1.0,100.0,0.0,0.5372506380081177
60,1264,0,158,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,4,11.0,9.97865134791324,-1.0,-0.5,-0.0069697946310043335,0.019999999552965164,-1.0,-100.0,0.0,-0.5540356040000916
61,1272,0,159,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.35999998450279236,1,0,3,12.0,8.453628540039062,1.0,0.0,-0.010301336646080017,0.0,0.0,0.0,0.0,0.2443133443593979
62,1280,0,160,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.3199999928474426,1,0,0,12.0,9.454640438682155,-0.5,0.0,-0.010155990719795227,0.0,0.0,0.0,0.0,-0.12497788667678833
63,1288,0,161,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.23999999463558197,1,0,0,12.0,10.32826795076069,1.0,0.5,0.007078990340232849,0.014999999664723873,1.0,100.0,-0.20000000298023224,0.5200292468070984
64,1296,0,162,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.23999999463558197,1,0,1,12.0,10.978140580026727,-0.5,0.0,0.006879061460494995,0.0,0.0,0.0,0.0,-0.1239296942949295
65,1344,0,168,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.3199999928474426,1,0,3,11.0,9.182821834788603,1.0,0.4000000059604645,-0.010326370596885681,0.029999999329447746,1.0,100.0,-0.20000000298023224,0.5014411807060242
66,1408,0,176,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.3999999761581421,1,0,7,11.0,9.88200208875868,1.0,0.8999999761581421,-0.010268419981002808,0.029999999329447746,2.0,200.0,0.0,0.7514306902885437
67,1408,0,176,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.2800000011920929,1,0,3,11.0,10.56183115641276,-1.0,0.10000002384185791,-0.010718390345573425,0.019999999552965164,0.0,0.0,0.0,-0.22072669863700867
68,1408,0,176,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,20,0.23999999463558197,1,0,2,13.0,9.49053726196289,-1.0,-0.5,0.014405116438865662,0.019999999552965164,-1.0,-100.0,0.0,-0.5531090497970581
69,1424,0,178,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,0,13.0,11.51643286810981,1.0,0.5,-0.008282095193862915,0.029999999329447746,1.0,100.0,-0.20000000298023224,0.5200127959251404
70,1432,0,179,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.19999998807907104,1,0,2,11.0,10.348841349283854,-1.0,-0.5,-0.004883557558059692,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.5876410603523254
71,1440,0,180,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,21,0.2800000011920929,1,0,5,14.0,11.129528227306547,-1.0,-0.5,0.008321955800056458,0.019999999552965164,-1.0,-100.0,0.0,-0.553372859954834
72,1440,0,180,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.19999998807907104,1,0,3,11.0,9.586238437228733,-1.0,-0.5,0.006158038973808289,0.0,-1.0,-100.0,-0.20000000298023224,-0.5880075693130493
73,1472,0,184,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,16,0.19999998807907104,1,0,0,12.0,10.373763084411621,1.0,0.4000000059604645,0.008763551712036133,0.029999999329447746,1.0,100.0,-0.20000000298023224,0.5023337602615356
74,1544,0,193,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,17,0.23999999463558197,1,0,1,12.0,11.27284330480239,1.0,0.5,-0.0367777943611145,0.014999999664723873,1.0,100.0,-0.20000000298023224,0.5180266499519348
75,1544,0,193,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.07999999821186066,1,0,1,12.0,10.410565544577207,1.0,0.0,-0.00760997086763382,0.0,0.0,0.0,0.0,0.2444715052843094
76,1560,0,195,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.19999998807907104,1,0,3,12.0,10.01674451326069,1.0,0.5,-0.019280031323432922,0.029999999329447746,1.0,100.0,0.0,0.5550634264945984
77,1568,0,196,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,18,0.1599999964237213,1,0,3,11.0,11.320951673719618,-0.5,0.0,-0.004970625042915344,0.0,0.0,0.0,-0.20000000298023224,-0.173536479473114
78,1576,0,197,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.3199999928474426,1,0,4,11.0,9.960430569118923,1.0,0.5,-0.0028376728296279907,0.014999999664723873,1.0,100.0,0.0,0.5551258325576782
79,1584,0,198,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.19999998807907104,1,0,1,11.0,10.644515991210938,1.0,0.4000000059604645,0.00446338951587677,0.029999999329447746,1.0,100.0,0.0,0.5385805368423462
80,1592,0,199,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.19999998807907104,1,0,3,12.0,10.357859561317845,1.0,0.5,-0.009396694600582123,0.029999999329447746,1.0,100.0,0.0,0.5554907321929932
81,1616,0,202,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.07999999821186066,1,0,0,11.0,12.399779425726997,1.0,0.0,-0.0023040398955345154,0.0,0.0,0.0,-0.20000000298023224,0.19723692536354065
82,1680,0,210,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,15,0.23999999463558197,1,0,0,11.0,10.362538655598959,1.0,0.4000000059604645,-0.007183767855167389,0.029999999329447746,1.0,100.0,0.0,0.5380635261535645
83,1688,0,211,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.2800000011920929,1,0,2,11.0,10.131183200412327,-1.0,-0.4000000059604645,-0.008280947804450989,0.019999999552965164,-1.0,-100.0,0.0,-0.5365282297134399
84,1688,0,211,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.1599999964237213,1,0,3,12.0,11.07028537326389,-1.0,-0.5,-0.0009729713201522827,0.019999999552965164,-1.0,-100.0,0.0,-0.5537756681442261
85,1712,0,214,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,15,0.3199999928474426,1,0,1,11.0,10.141943359375,1.0,0.5,-0.03309492766857147,0.029999999329447746,1.0,100.0,0.0,0.5544657707214355
86,1720,0,215,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.19999998807907104,1,0,0,11.0,11.090601870888158,-1.0,-0.5,-0.0008912086486816406,0.019999999552965164,-1.0,-100.0,0.0,-0.5537722110748291
87,1728,0,216,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.3199999928474426,1,0,2,14.0,9.393451891447368,1.0,0.0,-0.01039569079875946,0.0,0.0,0.0,0.0,0.24430780112743378
88,1744,0,218,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,20,0.3199999928474426,1,0,3,13.0,9.535800170898437,-1.0,-0.5,0.00929972529411316,0.019999999552965164,-1.0,-100.0,-0.4000000059604645,-0.6188682317733765
89,1776,0,222,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,20,0.2800000011920929,1,0,1,12.0,10.195719909667968,-0.5,0.0,0.005049318075180054,0.0,0.0,0.0,-0.20000000298023224,-0.17292903363704681
90,1816,0,227,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,16,0.23999999463558197,1,0,1,11.0,11.375082015991211,1.0,0.5,-0.03219541907310486,0.014999999664723873,1.0,100.0,-0.4000000059604645,0.48072388768196106
91,1824,0,228,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,17,0.19999998807907104,1,0,3,11.0,9.661199233111214,-1.0,-0.5,-0.002637922763824463,0.0,-1.0,-100.0,0.0,-0.5547139048576355
92,1832,0,229,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.1599999964237213,1,0,0,13.0,10.971104672080592,-1.0,-0.5,-0.010023891925811768,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.5878514051437378
93,1864,0,233,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,2,11.0,9.328154669867622,1.0,0.4000000059604645,0.008745267987251282,0.014999999664723873,1.0,100.0,0.0,0.5381047129631042
94,1872,0,234,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,20,0.23999999463558197,1,0,2,11.0,10.503434753417968,-0.5,0.0,0.008571282029151917,0.0,0.0,0.0,-0.20000000298023224,-0.17271548509597778
95,1880,0,235,0,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.19999998807907104,1,0,2,13.0,10.449094270405016,-1.0,-0.5,-0.011838406324386597,0.0,-1.0,-100.0,-0.20000000298023224,-0.5887429714202881
96,1896,0,237,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.19999998807907104,1,0,4,12.0,9.84904560289885,1.0,0.5,-0.015853360295295715,0.029999999329447746,1.0,100.0,0.0,0.5552116632461548
97,1920,0,240,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.19999998807907104,1,0,0,11.0,9.653403388129341,-1.0,-0.4000000059604645,-0.013271436095237732,0.019999999552965164,-1.0,-100.0,0.0,-0.536750316619873
98,1968,0,246,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,17,0.19999998807907104,0,2,3,11.0,9.175429400275736,-1.0,-0.4000000059604645,-0.0014070570468902588,0.019999999552965164,-1.0,-100.0,0.0,-0.5362222194671631
99,1968,0,246,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.19999998807907104,1,0,5,11.0,9.405330234103733,-1.0,-0.5,0.0002273470163345337,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.5874319076538086
100,1968,0,246,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.23999999463558197,1,0,2,12.0,10.170618157637747,1.0,0.5,0.017076551914215088,0.014999999664723873,1.0,100.0,0.0,0.5559862852096558
101,2016,0,252,3,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,5,12.0,9.356202778063322,-1.0,-0.5,0.014289870858192444,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.5868560075759888
102,2032,0,254,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,2,12.0,10.455970362613076,-1.0,-0.5,0.003309473395347595,0.019999999552965164,-1.0,-100.0,0.0,-0.5535901784896851
103,2040,0,255,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,21,0.3199999928474426,1,0,5,14.0,9.95787121000744,-1.0,-0.5,0.012128859758377075,0.0,-1.0,-100.0,-0.20000000298023224,-0.5877633094787598
104,2048,0,256,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.1599999964237213,1,0,2,12.0,10.053218640779194,-0.5,0.0,0.007294386625289917,0.0,0.0,0.0,-0.20000000298023224,-0.17279291152954102
105,2064,0,258,2,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.19999998807907104,1,0,1,12.0,11.911508348253038,-1.0,-0.4000000059604645,-0.008088663220405579,0.019999999552965164,-1.0,-100.0,0.0,-0.5365197062492371
106,2112,0,264,1,OP3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.35999998450279236,1,0,1,11.0,9.308889600965712,1.0,0.5,-0.02317856252193451,0.014999999664723873,1.0,100.0,0.0,0.5542457103729248
