success,blue_score,red_score,steps,return,zone_coverage,collision_free,win_margin,time_to_first_score,mean_inter_robot_dist,coord_pairwise_head0_pearson_mean,coord_head0_team_agreement_rate,coord_full_action_team_agreement_rate,coord_trajectory_steps,strategy_switches,strategy_switch_rate,strategy_resamples,strategy_resample_rate,strategy_unique_count,strategy_entropy_mean,strategy_dominant,strategy_occupancy_0,strategy_occupancy_1,strategy_occupancy_2,strategy_occupancy_3,strategy_phase_blue_attack_occupancy_0,strategy_phase_blue_attack_occupancy_1,strategy_phase_blue_attack_occupancy_2,strategy_phase_blue_attack_occupancy_3,strategy_phase_blue_defense_occupancy_0,strategy_phase_blue_defense_occupancy_1,strategy_phase_blue_defense_occupancy_2,strategy_phase_blue_defense_occupancy_3,strategy_phase_both_flags_occupancy_0,strategy_phase_both_flags_occupancy_1,strategy_phase_both_flags_occupancy_2,strategy_phase_both_flags_occupancy_3,strategy_phase_neutral_occupancy_0,strategy_phase_neutral_occupancy_1,strategy_phase_neutral_occupancy_2,strategy_phase_neutral_occupancy_3,protocol_version,split,condition,latent_selection,fixed_latent_id,seed,environment_seed,test_seed,calibration_seed,initial_state_hash,action_sampling_seed,selector_seed,shuffle_seed,episode_index,episode_id,switch_opportunity_schedule_hash,map_set,map_layout,opponent,checkpoint,posthoc_only
0,2,3,177,-10.542083602224011,0.7999999523162842,0,-1,31.0,7.184282033456921,0.7326016170304865,0.6271186440677966,0.0903954802259887,177.0,3,0.017045454545454544,6,0.03389830508474576,2,1.3849878721991502,1,0.0,0.6384180790960452,0.0,0.3615819209039548,0.0,0.0,0.0,1.0,0.0,0.7714285714285715,0.0,0.22857142857142856,0.0,0.37142857142857144,0.0,0.6285714285714286,0.0,0.7684210526315789,0.0,0.23157894736842105,v6i4_router_ablation_v1,test,learned_qphi_switching,qphi,,2010,2010,2010,,4f737ddb8cd3443a204a6e567d17427e3b7020438c641bd5b706b8bd5e986a98,106739,9929,,1,1,11f8518f7f59e9140fb4cd831aa4228a3c3ddbbb1a5d79a99bc9d002c988e9f1,eval,map_b_split_lane_v2,OP5,checkpoints\4v4_phasea_window_router_z0_z3\ckpt_v6i5_router_z0_z3_frozen_actor_516k_716k_OP5_OP6_OP7_4v4_700000.zip,
1,3,0,110,-5.382480231230147,0.5999999642372131,0,3,30.0,6.373152854225852,0.6673738939878726,0.4818181818181818,0.07272727272727272,110.0,2,0.01834862385321101,4,0.03636363636363636,2,1.3847001563418995,3,0.0,0.2909090909090909,0.0,0.7090909090909091,0.0,0.0392156862745098,0.0,0.9607843137254902,,,,,,,,,0.0,0.5084745762711864,0.0,0.4915254237288136,v6i4_router_ablation_v1,test,learned_qphi_switching,qphi,,2011,2011,2011,,685fcfd0091ef1ad411d7ba04481c668d84eb152c7730f7fdf8cbeb8bf949922,106740,9930,,1,1,11f8518f7f59e9140fb4cd831aa4228a3c3ddbbb1a5d79a99bc9d002c988e9f1,eval,map_b_split_lane_v2,OP5,checkpoints\4v4_phasea_window_router_z0_z3\ckpt_v6i5_router_z0_z3_frozen_actor_516k_716k_OP5_OP6_OP7_4v4_700000.zip,
0,2,3,136,-6.399093487882055,0.6399999856948853,0,-1,40.0,6.80654099408318,0.7391586999239596,0.5735294117647058,0.029411764705882353,136.0,2,0.014814814814814815,5,0.03676470588235294,2,1.3850838901365505,3,0.0,0.47058823529411764,0.0,0.5294117647058824,0.0,0.16129032258064516,0.0,0.8387096774193549,0.0,0.64,0.0,0.36,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.5813953488372093,0.0,0.4186046511627907,v6i4_router_ablation_v1,test,learned_qphi_switching,qphi,,2012,2012,2012,,362ed873ca1ec474c83338405508d8377ca3eb1bcc8b7cc774c075bddf7c5156,106741,9931,,1,1,11f8518f7f59e9140fb4cd831aa4228a3c3ddbbb1a5d79a99bc9d002c988e9f1,eval,map_b_split_lane_v2,OP5,checkpoints\4v4_phasea_window_router_z0_z3\ckpt_v6i5_router_z0_z3_frozen_actor_516k_716k_OP5_OP6_OP7_4v4_700000.zip,
0,0,3,238,-6.702328944404144,0.7199999690055847,0,-3,34.0,7.053524754628413,0.6990680579140715,0.7941176470588235,0.10504201680672269,238.0,2,0.008438818565400843,8,0.03361344537815126,2,1.3849385435841663,1,0.0,0.8067226890756303,0.0,0.19327731092436976,,,,,0.0,0.6470588235294118,0.0,0.35294117647058826,0.0,0.0,0.0,1.0,0.0,0.9190751445086706,0.0,0.08092485549132948,v6i4_router_ablation_v1,test,learned_qphi_switching,qphi,,2013,2013,2013,,7a744aff9dfddbbd779b6171de03d491ee311698066dc535ea6ca861344c14d4,106742,9932,,1,1,11f8518f7f59e9140fb4cd831aa4228a3c3ddbbb1a5d79a99bc9d002c988e9f1,eval,map_b_split_lane_v2,OP5,checkpoints\4v4_phasea_window_router_z0_z3\ckpt_v6i5_router_z0_z3_frozen_actor_516k_716k_OP5_OP6_OP7_4v4_700000.zip,
0,2,3,99,-6.652457568823593,0.6800000071525574,0,-1,31.0,6.312240446456755,0.6342714344276407,0.5151515151515151,0.0707070707070707,99.0,2,0.02040816326530612,4,0.04040404040404041,2,1.3851981030570135,3,0.0,0.32323232323232326,0.0,0.6767676767676768,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.2608695652173913,0.0,0.7391304347826086,0.0,0.5,0.0,0.5,v6i4_router_ablation_v1,test,learned_qphi_switching,qphi,,2014,2014,2014,,590cf181072bb4e1ba0f61abdc82ef122c80bdc962addcafbac0aa7c23a24689,106743,9933,,1,1,11f8518f7f59e9140fb4cd831aa4228a3c3ddbbb1a5d79a99bc9d002c988e9f1,eval,map_b_split_lane_v2,OP5,checkpoints\4v4_phasea_window_router_z0_z3\ckpt_v6i5_router_z0_z3_frozen_actor_516k_716k_OP5_OP6_OP7_4v4_700000.zip,
0,1,3,111,-11.525237450754503,0.7599999904632568,0,-2,35.0,6.518782882003097,0.6786721357827861,0.6306306306306306,0.0,111.0,2,0.01818181818181818,4,0.036036036036036036,2,1.3850749774022146,1,0.0,0.5765765765765766,0.0,0.42342342342342343,0.0,1.0,0.0,0.0,0.0,0.6578947368421053,0.0,0.34210526315789475,0.0,0.16,0.0,0.84,0.0,0.5185185185185185,0.0,0.48148148148148145,v6i4_router_ablation_v1,test,learned_qphi_switching,qphi,,2015,2015,2015,,ad3930526e43c719fc1bf6b92e8e36647289e6b4b8c09fd2425790977ebc393e,106744,9934,,1,1,11f8518f7f59e9140fb4cd831aa4228a3c3ddbbb1a5d79a99bc9d002c988e9f1,eval,map_b_split_lane_v2,OP5,checkpoints\4v4_phasea_window_router_z0_z3\ckpt_v6i5_router_z0_z3_frozen_actor_516k_716k_OP5_OP6_OP7_4v4_700000.zip,
0,1,3,94,-6.580259135807864,0.5600000023841858,0,-2,31.0,6.273102455950798,0.8415798330588222,0.648936170212766,0.02127659574468085,94.0,1,0.010752688172043012,3,0.031914893617021274,2,1.385016011430862,1,0.0,0.6595744680851063,0.0,0.3404255319148936,0.0,0.0,0.0,1.0,0.0,0.96,0.0,0.04,0.0,0.48484848484848486,0.0,0.5151515151515151,0.0,0.6285714285714286,0.0,0.37142857142857144,v6i4_router_ablation_v1,test,learned_qphi_switching,qphi,,2000,2000,2000,,509c5aa0db0ce4dc7e6351cd234e532901e89a4e64f0204eea9eabb45388a64f,106729,9919,,1,1,11f8518f7f59e9140fb4cd831aa4228a3c3ddbbb1a5d79a99bc9d002c988e9f1,eval,map_b_split_lane_v2,OP6,checkpoints\4v4_phasea_window_router_z0_z3\ckpt_v6i5_router_z0_z3_frozen_actor_516k_716k_OP5_OP6_OP7_4v4_700000.zip,
0,2,3,98,-5.730469140027708,0.6399999856948853,0,-1,32.0,5.584394182477679,0.7065405034730513,0.5510204081632653,0.02040816326530612,98.0,2,0.020618556701030927,4,0.04081632653061224,2,1.3851748242670177,3,0.0,0.32653061224489793,0.0,0.673469387755102,0.0,0.0,0.0,1.0,0.0,0.5806451612903226,0.0,0.41935483870967744,0.0,0.0,0.0,1.0,0.0,0.3783783783783784,0.0,0.6216216216216216,v6i4_router_ablation_v1,test,learned_qphi_switching,qphi,,2001,2001,2001,,f9487cc125462f673f0f90ed71787105a5b70011fb746a78854e85d888f4e936,106730,9920,,1,1,11f8518f7f59e9140fb4cd831aa4228a3c3ddbbb1a5d79a99bc9d002c988e9f1,eval,map_b_split_lane_v2,OP6,checkpoints\4v4_phasea_window_router_z0_z3\ckpt_v6i5_router_z0_z3_frozen_actor_516k_716k_OP5_OP6_OP7_4v4_700000.zip,
1,3,2,145,-3.4480997232021764,0.7599999904632568,0,1,32.0,6.484614510371768,0.8472331707203643,0.7103448275862069,0.1103448275862069,145.0,2,0.013888888888888888,5,0.034482758620689655,2,1.3847707690863773,1,0.0,0.6620689655172414,0.0,0.33793103448275863,0.0,0.4444444444444444,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.9411764705882353,0.0,0.7636363636363637,0.0,0.23636363636363636,v6i4_router_ablation_v1,test,learned_qphi_switching,qphi,,2002,2002,2002,,a42055ba4d7ed2860d69ba5b52435cd11c29e57bd88cf030f87bef9c0b82eefe,106731,9921,,1,1,11f8518f7f59e9140fb4cd831aa4228a3c3ddbbb1a5d79a99bc9d002c988e9f1,eval,map_b_split_lane_v2,OP6,checkpoints\4v4_phasea_window_router_z0_z3\ckpt_v6i5_router_z0_z3_frozen_actor_516k_716k_OP5_OP6_OP7_4v4_700000.zip,
0,1,3,152,-16.52758384522167,0.7999999523162842,0,-2,45.0,5.86982566431949,0.5135536286610854,0.39473684210526316,0.013157894736842105,152.0,3,0.019867549668874173,5,0.03289473684210526,2,1.385064155647629,3,0.0,0.3684210526315789,0.0,0.631578947368421,0.0,0.20512820512820512,0.0,0.7948717948717948,0.0,0.5535714285714286,0.0,0.44642857142857145,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.29411764705882354,0.0,0.7058823529411765,v6i4_router_ablation_v1,test,learned_qphi_switching,qphi,,2003,2003,2003,,f4d7154530bd81a7dd86629de013a0f2bf589d5b2218a8022358dd8373f0729d,106732,9922,,1,1,11f8518f7f59e9140fb4cd831aa4228a3c3ddbbb1a5d79a99bc9d002c988e9f1,eval,map_b_split_lane_v2,OP6,checkpoints\4v4_phasea_window_router_z0_z3\ckpt_v6i5_router_z0_z3_frozen_actor_516k_716k_OP5_OP6_OP7_4v4_700000.zip,
