opponent,seed,episode_index,opportunity_index,step,selected_z,prev_z,switch_occurred,logit_0,logit_1,logit_2,logit_3,prob_0,prob_1,prob_2,prob_3
OP5,2010,0,5,160,1,3,1,-0.028692875057458878,0.03414484113454819,-0.07619550079107285,0.027953222393989563,0.24529382586479187,0.2612021267414093,0.23391416668891907,0.2595898509025574
OP5,2011,0,0,0,3,1,1,-0.13123740255832672,0.043819986283779144,-0.0009178034961223602,0.11882396042346954,0.21670298278331757,0.25816142559051514,0.2468664050102234,0.2782692015171051
OP5,2011,0,1,32,1,3,1,-0.07045725733041763,0.09525799006223679,-0.03013056516647339,0.010955575853586197,0.23222295939922333,0.2740781009197235,0.2417791187763214,0.25191980600357056
OP5,2011,0,2,64,3,1,1,-0.08997676521539688,0.02582712098956108,-0.043603334575891495,0.07893580198287964,0.2296602725982666,0.25785696506500244,0.24056120216846466,0.2719215750694275
OP5,2011,0,3,96,3,3,0,-0.09471535682678223,0.03144508972764015,-0.07065669447183609,0.04128958284854889,0.23231489956378937,0.2635529339313507,0.23797187209129333,0.2661602795124054
OP5,2012,0,0,0,3,3,0,-0.12263637781143188,0.051599618047475815,-0.0006425343453884125,0.12212979793548584,0.21751394867897034,0.2589147686958313,0.245735764503479,0.277835488319397
OP5,2012,0,1,32,3,3,0,-0.08666813373565674,0.03825483098626137,-0.04868274927139282,0.05412308871746063,0.23132289946079254,0.26210299134254456,0.24027881026268005,0.26629528403282166
OP5,2012,0,2,64,1,3,1,-0.03002418950200081,0.002965684048831463,-0.03333362936973572,-0.011815765872597694,0.24699828028678894,0.25528261065483093,0.24618218839168549,0.25153693556785583
OP5,2012,0,3,96,1,1,0,-0.015640757977962494,0.06511083990335464,-0.05399066582322121,0.016858171671628952,0.24512745440006256,0.26574304699897766,0.23590481281280518,0.2532246708869934
OP5,2012,0,4,128,3,1,1,-0.03512747213244438,0.03328258544206619,-0.07456012070178986,0.0655907392501831,0.24165655672550201,0.25876691937446594,0.2323128581047058,0.2672637104988098
OP5,2013,0,0,0,3,3,0,-0.11903238296508789,0.0421757847070694,0.009797405451536179,0.12852953374385834,0.21770723164081573,0.255790650844574,0.24764122068881989,0.2788608968257904
OP5,2013,0,1,32,1,3,1,-0.06988602876663208,0.06282145529985428,-0.04148063063621521,-0.0060355812311172485,0.23603491485118866,0.2695319950580597,0.24283570051193237,0.2515973746776581
OP5,2013,0,2,64,1,1,0,-0.07421442866325378,0.07550365477800369,-0.0243089459836483,0.05299419164657593,0.2299732267856598,0.26711544394493103,0.2417413592338562,0.26116999983787537
OP5,2013,0,3,96,1,1,0,-0.06892124563455582,0.07465285807847977,-0.05395755544304848,0.04976222664117813,0.23280274868011475,0.26874569058418274,0.23631252348423004,0.2621389925479889
OP5,2013,0,4,128,1,1,0,-0.03759181499481201,0.09038910269737244,-0.024359717965126038,0.031064897775650024,0.23691518604755402,0.26926153898239136,0.2400708943605423,0.25375238060951233
OP5,2013,0,5,160,1,1,0,-0.05878407135605812,0.0709042102098465,-0.043351709842681885,0.053611189126968384,0.23402869701385498,0.266435444355011,0.23766830563545227,0.26186758279800415
OP5,2013,0,6,192,1,1,0,-0.03518258035182953,0.07917483150959015,-0.04712050035595894,0.03518027812242508,0.2391095608472824,0.26807835698127747,0.23627206683158875,0.2565400302410126
OP5,2013,0,7,224,3,1,1,-0.028617240488529205,0.013222181238234043,-0.0870058536529541,0.03311493992805481,0.24693262577056885,0.2574833333492279,0.23292742669582367,0.26265665888786316
OP5,2014,0,0,0,3,3,0,-0.12110264599323273,0.038515977561473846,0.008531883358955383,0.12539760768413544,0.21781675517559052,0.25551286339759827,0.2479652613401413,0.2787051498889923
OP5,2014,0,1,32,1,3,1,-0.06861427426338196,0.07930576801300049,-0.034477777779102325,0.0171869695186615,0.23344109952449799,0.2706563174724579,0.24154753983020782,0.2543550431728363
OP5,2014,0,2,64,3,1,1,-0.06952852755784988,-0.012774390168488026,-0.06485435366630554,0.03916427493095398,0.23935467004776,0.2533319294452667,0.2404760867357254,0.26683732867240906
OP5,2014,0,3,96,3,3,0,-0.042866408824920654,0.02194220945239067,-0.03524327278137207,0.040864497423172,0.2402723729610443,0.2563597559928894,0.24211101233959198,0.2612568736076355
OP5,2015,0,0,0,3,3,0,-0.11272841691970825,0.04415407031774521,0.010236460715532303,0.12586268782615662,0.21881061792373657,0.2559773623943329,0.24744082987308502,0.2777711749076843
OP5,2015,0,1,32,1,3,1,-0.09142136573791504,0.03799784183502197,-0.004228997975587845,0.0007053203880786896,0.2311723232269287,0.26311275362968445,0.2522336542606354,0.25348132848739624
OP5,2015,0,2,64,1,1,0,-0.027623191475868225,0.04422929883003235,-0.06423600018024445,0.00840160995721817,0.2453850358724594,0.26366546750068665,0.2365633100271225,0.25438615679740906
OP5,2015,0,3,96,3,1,1,-0.04233498498797417,0.018313990905880928,-0.06888967007398605,0.021042652428150177,0.2437983751296997,0.25904208421707153,0.23740960657596588,0.2597498893737793
OP6,2000,0,0,0,3,3,0,-0.14218440651893616,0.0448126457631588,-0.002772141247987747,0.11949330568313599,0.21485371887683868,0.2590327560901642,0.24699540436267853,0.279118150472641
OP6,2000,0,1,32,1,3,1,-0.044074688106775284,0.03886362910270691,-0.056598179042339325,0.007816091179847717,0.2422897219657898,0.2632416784763336,0.23927435278892517,0.2551942467689514
OP6,2000,0,2,64,1,1,0,-0.08834584057331085,0.08745031803846359,-0.02922268956899643,0.07400688529014587,0.2257654368877411,0.26915642619132996,0.23951587080955505,0.2655622661113739
OP6,2001,0,0,0,3,1,1,-0.12859398126602173,0.04572882875800133,0.00167836993932724,0.11852021515369415,0.2169242799282074,0.25823530554771423,0.24710682034492493,0.2777336537837982
OP6,2001,0,1,32,3,3,0,-0.0779021829366684,0.04720032587647438,-0.057297639548778534,0.06335274875164032,0.2322448194026947,0.26319482922554016,0.23707975447177887,0.2674805819988251
OP6,2001,0,2,64,1,3,1,-0.02190638892352581,0.08471157401800156,-0.007951926440000534,0.047898828983306885,0.23815983533859253,0.2649550139904022,0.24150653183460236,0.2553786337375641
OP6,2001,0,3,96,3,1,1,-0.05061610788106918,0.03248986229300499,-0.07161752134561539,0.05131843686103821,0.23962509632110596,0.2603903114795685,0.23464512825012207,0.26533952355384827
