sappo_n_ppo_actor_updates,sappo_n_anchor_updates,sappo_anchor_to_ppo_ratio,sappo_anchor_loss,update,run_id,run_pid,timesteps,episodes_completed,wins,losses,draws,win_rate,rolling_win_rate_50ep,rolling_win_rate_200ep,rollout_reward_mean,rollout_reward_std,rollout_return_mean,rollout_return_std,rollout_episodes,rollout_wins,rollout_losses,rollout_draws,rollout_win_rate,rollout_win_margin_mean,rollout_blue_score_mean,rollout_red_score_mean,explained_variance,reward_terminal_mean,reward_offense_mean,reward_pbrs_mean,reward_team_mean,reward_sparse_mean,reward_sparse_points_mean,reward_failure_mean,reward_behavior_contrast_mean,reward_outcome_diversity_mean,reward_csia_mean,reward_contract_specialist_mean,reward_total_mean,reward_outcome_mean,reward_shaping_mean,reward_shaping_to_outcome_abs_ratio,reward_shaping_coef,reward_failure_to_outcome_abs,policy_loss,value_loss,value_loss_min,value_loss_std,value_loss_p10,value_loss_p50,value_loss_p90,value_loss_max,return_norm_mean,return_norm_std,return_norm_count,entropy,approx_kl,clip_fraction,grad_norm,learning_rate,latent_lam_h,strategy_entropy,strategy_entropy_frac,strategy_policy_loss,strategy_approx_kl,strategy_clip_fraction,strategy_ratio_std,strategy_aux_return_loss,strategy_persist_loss,strategy_grad_norm,strategy_resample_count,strategy_resample_fraction,latent_episode_pg_loss,latent_episode_v_loss,latent_episode_entropy,latent_episode_adv_mean,latent_episode_adv_std,latent_episode_return_mean,latent_episode_return_std,latent_episode_ratio_mean,latent_episode_ratio_max,latent_episode_ratio_min,latent_episode_ratio_std,latent_episode_approx_kl,latent_episode_clip_fraction,latent_episode_count,latent_episode_loss,strategy_bucket_best_match_frac,strategy_experience_records,strategy_experience_buckets,strategy_unique_count,strategy_dominant,strategy_switch_count,strategy_switch_fraction,strategy_wr_spread,strategy_resample_fraction_rollout,rollout_adv_std,rollout_adv_std_at_z_switch,rollout_adv_std_not_z_switch,curriculum_phase,curriculum_phase_idx,curriculum_phase_episodes,curriculum_phase_win_rate,csia_interaction_strength,centered_advantage_matrix,oracle_best_z_per_opponent,router_oracle_gap,routing_gain,regret_weighted_routing_score,gate_A_pass,gate_B_pass,gate_C_pass,csia_bonus_active,csia_payoff_cells,csia_total_count,csia_behavior_spread_max,csia_bonus_mean,csia_last_refresh_update,csia_reward_coef
836.5,208.75,0.24955160101088458,0.05675207055173814,543,24976-1787231844608755600,24976,1112064,455,227,17,211,0.4989010989010989,0.48,0.485,-0.00033338984940201044,0.02606610767543316,2.006678581237793,2.1728103160858154,7,4,0,3,0.5714285714285714,0.8571428571428571,1.0,0.14285714285714285,0.8800305128097534,0.001220703125,0.0025390624068677425,-0.0009809229522943497,0.006871240213513374,-0.0026855466421693563,-0.2685546875,-0.003732421901077032,0.0,0.0,0.0,0.0,-0.00033338984940201044,-0.0014648435171693563,0.004011641722172499,2.736746231902879,1.0,2.5462621742084677,-0.015122749435249716,0.5498124659061432,0.4329097270965576,0.05096437409520149,0.5075417757034302,0.5425562858581543,0.604860246181488,0.6707267761230469,0.0,0.0,0.0,1.750489205121994,0.0045656180518562905,0.0352783203125,1.6288269609212875,0.000129312,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.7525877952575684,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
852.5,212.75,0.2495600188369456,0.04491341742686927,544,24976-1787231844608755600,24976,1114112,464,230,18,216,0.4956896551724138,0.48,0.465,-0.00019648525631055236,0.02424212172627449,1.9665377140045166,1.497658610343933,9,3,1,5,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.8835303783416748,-0.000244140625,0.003027343889698386,-0.000388771528378129,0.0024427585303783417,4.882807843387127e-05,0.0048828125,-0.003980468492954969,0.0,0.0,0.0,0.0,-0.00019648525631055236,-0.00019531254656612873,0.0035408406401984394,18.036751609279808,1.0,20.27617980908893,-0.015700163668952882,0.25934596452862024,0.19847150146961212,0.03236108273267746,0.2208026498556137,0.255673885345459,0.2952778935432434,0.3245508074760437,0.0,0.0,0.0,1.7773327380418777,0.004656125965993851,0.0321044921875,1.2352668195962906,0.00012862933333333333,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.5111156105995178,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
868.5,216.75,0.24956812642167936,0.0480357357300818,545,24976-1787231844608755600,24976,1116160,473,234,18,221,0.49471458773784355,0.44,0.475,-0.000621611310634762,0.0199247095733881,2.240917205810547,1.812856912612915,9,4,0,5,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.8727259635925293,0.000732421875,0.0013671875931322575,-0.0008640802116133273,0.0015819219406694174,-0.0005371093284338713,-0.0537109375,-0.004173828288912773,0.0,0.0,0.0,0.0,-0.000621611310634762,0.00019531254656612873,0.00154664802539628,7.878498101369618,1.0,21.261138739834955,-0.008438312099315226,0.43674913235008717,0.360968679189682,0.06582564860582352,0.3725048005580902,0.41895395517349243,0.5503130555152893,0.5758082866668701,0.0,0.0,0.0,1.7112773805856705,0.011363060142684844,0.096923828125,3.1075324080884457,0.00012794666666666665,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.6467456221580505,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
884.5,220.75,0.24957594060624003,0.040701708290725946,546,24976-1787231844608755600,24976,1118208,480,237,18,225,0.49375,0.42,0.48,-0.0003664906835183501,0.024311766028404236,1.949401617050171,1.654829978942871,7,3,0,4,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.7429261207580566,0.00048828125,0.002636718563735485,-0.0003962024347856641,0.002591618336737156,-0.0009765625,-0.09765625,-0.004011719021946192,0.0,0.0,0.0,0.0,-0.0003664906835183501,-0.00048828125,0.003185572539223358,6.510718608618985,1.0,8.19920857777851,-0.010201410157606006,0.7122486308217049,0.6205680966377258,0.038710881024599075,0.6680402159690857,0.721603274345398,0.7537258267402649,0.7747166156768799,0.0,0.0,0.0,1.6006790846586227,0.007923119377664989,0.0555419921875,2.7736640460789204,0.00012726399999999998,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.8390394449234009,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
900.5,224.75,0.24958347703447428,0.03552592685446143,547,24976-1787231844608755600,24976,1120256,490,243,18,229,0.4959183673469388,0.46,0.495,0.0010023742215707898,0.028430894017219543,2.3176488876342773,2.019928455352783,10,6,0,4,0.6,0.9,0.9,0.0,0.9437452554702759,0.001953125,0.0037597655318677425,-0.00041702852468006313,0.0030724741518497467,0.0018554688431322575,0.185546875,-0.003929687663912773,0.0,0.0,0.0,0.0,0.0010023742215707898,0.0038085938431322575,0.004423626938660163,1.161180724458292,1.0,1.0315240484223835,-0.016084663977380842,0.22030683048069477,0.17833027243614197,0.021305972710251808,0.2014400064945221,0.21997535228729248,0.2426949292421341,0.2747311294078827,0.0,0.0,0.0,1.560018852353096,0.006390109716448933,0.052734375,1.3282536305487156,0.00012658133333333333,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.47908815741539,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
916.5,228.75,0.24959075025746802,0.039765227353200316,548,24976-1787231844608755600,24976,1122304,496,245,18,233,0.4939516129032258,0.44,0.5,-0.00020182723528705537,0.025854142382740974,1.4956705570220947,1.9029663801193237,6,2,0,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.8432379364967346,0.0,0.0023925781715661287,-0.0005632149986922741,0.0061560748144984245,-0.0006347656017169356,-0.0634765625,-0.0038183594588190317,0.0,0.0,0.0,0.0,-0.00020182723528705537,-0.0006347656017169356,0.0037907931255176663,5.9625640570680885,1.0,6.005923328514861,-0.017941037251148373,0.5599430724978447,0.469462513923645,0.05065276846289635,0.5109591484069824,0.5439981818199158,0.6341055631637573,0.6400878429412842,0.0,0.0,0.0,1.6205564439296722,0.006052406934031751,0.0460205078125,1.0282976031303406,0.00012589866666666666,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.7534450888633728,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
932.5,232.75,0.24959777382732568,0.04639022110495716,549,24976-1787231844608755600,24976,1124352,512,252,19,241,0.4921875,0.44,0.49,0.00045388389844447374,0.026310384273529053,2.1168417930603027,2.1609444618225098,16,7,1,8,0.4375,0.5625,0.625,0.0625,0.8707711696624756,0.0009765625,0.0027832030318677425,-0.0008090536575764418,0.005772032774984837,0.000732421875,0.0732421875,-0.003722656052559614,0.0,0.0,0.0,0.0,0.00045388389844447374,0.001708984375,0.004023947811219841,2.353207356774732,1.0,2.177011735887712,-0.010218221606919542,0.6091152541339397,0.5247092843055725,0.053121719509363174,0.5399014949798584,0.6115144491195679,0.6666483283042908,0.7298481464385986,0.0,0.0,0.0,1.58212111890316,0.0036051186834811233,0.024658203125,3.3296912759542465,0.000125216,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.7768251895904541,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
948.5,236.75,0.24960456038145512,0.03217938297893852,550,24976-1787231844608755600,24976,1126400,515,254,19,242,0.49320388349514566,0.46,0.49,0.0003298010560683906,0.024037254974246025,2.1662089824676514,1.887012004852295,3,2,0,1,0.6666666666666666,1.0,1.0,0.0,0.8260979056358337,0.000732421875,0.0027832030318677425,-0.000508436351083219,0.0036915610544383526,0.0010742186568677425,0.107421875,-0.0039003905840218067,0.0,0.0,0.0,0.0,0.0003298010560683906,0.0018066405318677425,0.003578984207706526,1.979920313032893,1.0,2.1577246777000143,-0.020344449498225003,0.6146375685930252,0.5501047372817993,0.05033130198717117,0.5565674304962158,0.6131342053413391,0.6745353937149048,0.7420849800109863,0.0,0.0,0.0,1.510686807334423,0.006952219278900884,0.0518798828125,1.0070352256298065,0.00012453333333333334,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.7869136333465576,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
964.5,240.75,0.24961112171846017,0.0435593097936362,551,24976-1787231844608755600,24976,1128448,528,263,21,244,0.4981060606060606,0.54,0.5,0.0011477046646177769,0.028061548247933388,2.5525412559509277,2.0420095920562744,13,9,2,2,0.6923076923076923,0.6923076923076923,0.8461538461538461,0.15384615384615385,0.9100955128669739,0.0029296875,0.0031250002793967724,-0.00033517039264552295,0.0019036930752918124,0.00244140625,0.244140625,-0.004070312716066837,0.0,0.0,0.0,0.0,0.0011477046646177769,0.00537109375,0.0035171309500583448,0.6547039410952843,1.0,0.757677156335337,-0.00984977587359026,0.37123935483396053,0.2514210045337677,0.05146059766411781,0.32015150785446167,0.3771069645881653,0.44197535514831543,0.457298219203949,0.0,0.0,0.0,1.531922459602356,0.004683450930315303,0.0311279296875,1.9550066627562046,0.00012385066666666667,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.6122777462005615,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
980.5,244.75,0.24961746886660047,0.036629374022595584,552,24976-1787231844608755600,24976,1130496,532,266,21,245,0.5,0.54,0.505,0.0005467354203574359,0.02530493214726448,2.3857808113098145,1.5687614679336548,4,3,0,1,0.75,1.0,1.0,0.0,0.7687692046165466,0.001220703125,0.003222656436264515,-0.0010527422418817878,0.0009008788038045168,0.0022460937034338713,0.224609375,-0.004249999765306711,0.0,0.0,0.0,0.0,0.0005467354203574359,0.0034667968284338713,0.003184690576745197,0.9183613499593254,1.0,1.2255619275210246,-0.016176040866412222,0.5647630877792835,0.5061445832252502,0.04636756703257561,0.5184648036956787,0.5508937835693359,0.6420567631721497,0.6587145328521729,0.0,0.0,0.0,1.4755116999149323,0.004105362397240242,0.0328369140625,0.9096630346029997,0.000123168,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.7543619871139526,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
996.5,248.75,0.2496236121456536,0.030113182845525444,553,24976-1787231844608755600,24976,1132544,544,270,21,253,0.4963235294117647,0.52,0.49,-0.00015338632510975003,0.025256944820284843,1.799194574356079,1.829116702079773,12,4,0,8,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.8034371733665466,0.0,0.0022949217818677425,-0.0003538043238222599,0.004031597636640072,0.0002441405667923391,0.0244140625,-0.003931640647351742,0.0,0.0,0.0,0.0,-0.00015338632510975003,0.0002441405667923391,0.0032143701100721955,13.112354891449357,1.0,16.03831099355445,-0.012981976644368842,0.6580205596983433,0.5319858193397522,0.09941713511943817,0.5620574951171875,0.6239141225814819,0.7992313504219055,0.9186476469039917,0.0,0.0,0.0,1.372207559645176,0.00786215085463482,0.0601806640625,1.5523879155516624,0.00012248533333333332,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.8109462857246399,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1012.5,252.75,0.24962956122291038,0.03821431193500757,554,24976-1787231844608755600,24976,1134592,552,274,21,257,0.4963768115942029,0.54,0.5,0.0005859173252247274,0.034826431423425674,1.3002524375915527,1.7627596855163574,8,4,0,4,0.5,1.125,1.25,0.125,0.7756257653236389,0.0009765625,0.003662109375,-0.00043483421904966235,0.008001850917935371,-4.8828020226210356e-05,-0.0048828125,-0.0035683594178408384,0.0,0.0,0.0,0.0,0.0005859173252247274,0.0009277344797737896,0.005553863549721427,5.980033767104429,1.0,3.842173942664407,-0.00628248491557315,0.7316682673990726,0.5626404881477356,0.09085752069950104,0.6187301278114319,0.7517156600952148,0.8211477398872375,0.9478574991226196,0.0,0.0,0.0,1.3518097624182701,0.003174956982547883,0.0238037109375,3.159214898943901,0.00012180266666666668,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.8349868059158325,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1028.5,256.75,0.2496353251639416,0.03803843469358981,555,24976-1787231844608755600,24976,1136640,560,276,21,263,0.4928571428571429,0.48,0.495,-0.0013309423811733723,0.025786949321627617,1.4500524997711182,1.5046404600143433,8,2,0,6,0.25,0.375,0.5,0.125,0.9099327325820923,-0.00048828125,0.0023437500931322575,-0.0011553955264389515,0.0039745536632835865,-0.00400390662252903,-0.400390625,-0.0038261718582361937,0.0,0.0,0.0,0.0,-0.0013309423811733723,-0.00449218787252903,0.003048539627343416,0.678480338198616,1.0,0.8515494937634557,-0.018711425771471113,0.19725509360432625,0.13555647432804108,0.029993358999490738,0.16059696674346924,0.19793005287647247,0.228535458445549,0.25462913513183594,0.0,0.0,0.0,1.3357599824666977,0.006225184697541408,0.0457763671875,0.7795965205878019,0.00012112,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.45156073570251465,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1044.5,260.75,0.24964091247869763,0.03571284539066255,556,24976-1787231844608755600,24976,1138688,568,280,21,267,0.49295774647887325,0.48,0.49,0.0001563822734169662,0.026117699220776558,2.259370803833008,1.6742908954620361,8,4,0,4,0.5,0.5,0.625,0.125,0.8382078409194946,0.0009765625,0.003271484514698386,-0.0002304164518136531,0.004027704242616892,-0.00048828125,-0.048828125,-0.00388867175206542,0.0,0.0,0.0,0.0,0.0001563822734169662,0.00048828125,0.004220806462399196,8.626544471915071,1.0,7.947722811911186,-0.016343484225217253,0.4492095522582531,0.3806695342063904,0.04617960378527641,0.390316903591156,0.4583677649497986,0.5117983818054199,0.5251669883728027,0.0,0.0,0.0,1.3375560939311981,0.005136491528901388,0.0384521484375,0.9787952899932861,0.00012043733333333335,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.6734566688537598,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1060.5,264.75,0.2496463311634335,0.030062167905271053,557,24976-1787231844608755600,24976,1140736,577,286,21,270,0.49566724436741766,0.46,0.5,0.0005545193562284112,0.0276756901293993,2.1630287170410156,1.4626047611236572,9,6,0,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.9233842492103577,0.002197265625,0.00327148474752903,-0.0004478959017433226,0.0022184981498867273,0.0006835937965661287,0.068359375,-0.004123046528548002,0.0,0.0,0.0,0.0,0.0005545193562284112,0.0028808594215661287,0.003714135309564881,1.2887982258157675,1.0,1.4306896782312017,-0.02197043292107992,0.15991171170026064,0.13795197010040283,0.015280432999134064,0.1415567845106125,0.1597902476787567,0.18223066627979279,0.19056043028831482,0.0,0.0,0.0,1.2341843396425247,0.008174865677574417,0.0623779296875,0.6880392022430897,0.00011975466666666667,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.40484240651130676,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1076.5,268.75,0.24965158873889443,0.03539956617169082,558,24976-1787231844608755600,24976,1142784,584,289,21,274,0.4948630136986301,0.46,0.5,0.001179171958938241,0.02833147533237934,2.681504011154175,1.3152834177017212,7,3,0,4,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.0,0.9246864914894104,0.00048828125,0.00424804724752903,-0.00015711619926150888,0.002570732031017542,0.0038574219215661287,0.3857421875,-0.004142578225582838,0.0,0.0,0.0,0.0,0.001179171958938241,0.004345703171566129,0.004851451205468038,1.1161220386990556,1.0,0.9530391338155847,-0.014308608864666894,0.11931157670915127,0.09225049614906311,0.01564241386950016,0.09914533793926239,0.1195341944694519,0.1354084312915802,0.15143567323684692,0.0,0.0,0.0,1.2508420869708061,0.004210075239825528,0.03271484375,1.0591056197881699,0.00011907200000000001,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.3609573245048523,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1092.5,272.75,0.24965669228514475,0.030469146789982915,559,24976-1787231844608755600,24976,1144832,593,297,21,275,0.5008431703204047,0.56,0.505,0.0009980201721191406,0.02819715067744255,2.133491277694702,1.7624092102050781,9,8,0,1,0.8888888888888888,1.4444444444444444,1.4444444444444444,0.0,0.8919346928596497,0.003662109375,0.0029296875,-0.0007376952562481165,0.002420305274426937,0.0014160156715661287,0.1416015625,-0.004113281145691872,0.0,0.0,0.0,0.0,0.0009980201721191406,0.005078125046566129,0.003350340004544705,0.6596293601414258,1.0,0.8098404957508891,-0.020418213913217187,0.32971441745758057,0.26385724544525146,0.04206733778119087,0.27322202920913696,0.34777674078941345,0.3694562315940857,0.3997240364551544,0.0,0.0,0.0,1.1565184593200684,0.00645894606350339,0.046630859375,0.9469450302422047,0.00011838933333333336,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.5793617963790894,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1108.5,276.75,0.2496616484733798,0.04612424853257835,560,24976-1787231844608755600,24976,1146880,603,303,22,278,0.5024875621890548,0.56,0.5,0.0009816293604671955,0.03276722878217697,2.3766589164733887,1.8422465324401855,10,6,1,3,0.6,0.9,1.0,0.1,0.6227821707725525,0.001708984375,0.00400390662252903,-7.976737106218934e-05,0.001709811738692224,0.002343749860301614,0.234375,-0.004126952961087227,0.0,0.0,0.0,0.0,0.0009816293604671955,0.004052734235301614,0.0044114177144365385,1.0882355523013982,1.0,1.018062043916938,-0.003985979536082596,1.201422493904829,0.902313768863678,0.13099215924739838,1.0470165014266968,1.2093532085418701,1.3495423793792725,1.395965814590454,0.0,0.0,0.0,1.2462723180651665,0.0016141052183229476,0.0086669921875,4.154428318142891,0.00011770666666666668,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.1314719915390015,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1124.5,280.75,0.24966646359502107,0.03274768800474703,561,24976-1787231844608755600,24976,1148928,610,307,22,281,0.5032786885245901,0.62,0.515,0.0012309160083532333,0.027898641303181648,1.9669766426086426,1.612830400466919,7,4,0,3,0.5714285714285714,0.8571428571428571,1.0,0.14285714285714285,0.8760539293289185,0.001220703125,0.004443359561264515,-0.0003787344612646848,0.003836570307612419,0.0025390624068677425,0.25390625,-0.003767578164115548,0.0,0.0,0.0,0.0,0.0012309160083532333,0.0037597655318677425,0.0053078185228514485,1.4113665097901966,1.0,1.0018115014589655,-0.01522209434187971,0.30569193977862597,0.24485383927822113,0.036512456834316254,0.2672361731529236,0.29921388626098633,0.349845290184021,0.3794623017311096,0.0,0.0,0.0,1.1852319836616516,0.003912162213964621,0.028564453125,1.0711866989731789,0.00011702400000000002,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.5678126215934753,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1140.5,284.75,0.2496711435883621,0.04189035319723189,562,24976-1787231844608755600,24976,1150976,620,314,22,284,0.5064516129032258,0.66,0.52,0.0007691793143749237,0.02904709242284298,2.1560115814208984,1.739164113998413,10,7,0,3,0.7,0.9,0.9,0.0,0.8372097015380859,0.002685546875,0.002978515811264515,-0.00045558769488707185,0.003618651768192649,0.0005371094448491931,0.0537109375,-0.003679687390103936,0.0,0.0,0.0,0.0,0.0007691793143749237,0.003222656319849193,0.003769281829590909,1.1692567245404253,1.0,1.1414639232621662,-0.013508253643522039,0.48800760321319103,0.4049829840660095,0.05378291755914688,0.4150158166885376,0.4864617586135864,0.5570495128631592,0.594483494758606,0.0,0.0,0.0,1.2058670744299889,0.005622020162263652,0.0418701171875,1.0141553804278374,0.00011634133333333335,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.7017054557800293,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1156.5,288.75,0.24967569406300144,0.025237248511984944,563,24976-1787231844608755600,24976,1153024,627,319,22,286,0.5087719298245614,0.66,0.52,0.0008214657427743077,0.028648603707551956,1.6462769508361816,1.422219157218933,7,5,0,2,0.7142857142857143,1.0,1.0,0.0,0.474642276763916,0.001953125,0.0033203125931322575,-0.0004727689374703914,0.0028287945315241814,0.0018554687267169356,0.185546875,-0.00405273400247097,0.0,0.0,0.0,0.0,0.0008214657427743077,0.0038085937267169356,0.003909318991645705,1.0261774016030605,1.0,1.0638231510223453,-0.005727292562369257,1.0701172798871994,0.8648006916046143,0.08825913816690445,0.9605513215065002,1.0693504810333252,1.1770224571228027,1.2108838558197021,0.0,0.0,0.0,1.0597788281738758,0.003544218665410881,0.0240478515625,3.008665218949318,0.00011565866666666669,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.0308467149734497,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
