condition,opponent,seed,episode_index,opportunity_index,step,selected_z,prev_z,switch_occurred,logit_0,logit_1,logit_2,logit_3,prob_0,prob_1,prob_2,prob_3
learned_qphi_switching,OP5,2002,0,5,160,3,1,1,-0.0486115887761116,0.02057960070669651,-0.08862946927547455,0.05596790090203285,0.24139097332954407,0.2586844861507416,0.23192176222801208,0.26800277829170227
learned_qphi_switching,OP5,2003,0,0,0,3,3,0,-0.13968245685100555,0.043238431215286255,-0.005658205598592758,0.11774037778377533,0.21562261879444122,0.25890228152275085,0.24654734134674072,0.2789277136325836
learned_qphi_switching,OP5,2003,0,1,32,1,3,1,-0.04469914361834526,0.030944205820560455,-0.05573015287518501,0.0041704922914505005,0.24285456538200378,0.26193755865097046,0.24019034206867218,0.25501754879951477
learned_qphi_switching,OP5,2003,0,2,64,1,1,0,-0.08553779125213623,0.09310442954301834,-0.019604643806815147,0.06892572343349457,0.22569389641284943,0.26983803510665894,0.24107614159584045,0.2633919417858124
learned_qphi_switching,OP5,2003,0,3,96,3,1,1,-0.08137929439544678,0.02068653330206871,-0.059063173830509186,0.05329269543290138,0.233962744474411,0.2591035068035126,0.2392425835132599,0.26769113540649414
learned_qphi_switching,OP5,2004,0,0,0,3,3,0,-0.15078383684158325,0.048186954110860825,-0.0033628158271312714,0.1212124228477478,0.21314826607704163,0.26007208228111267,0.24700510501861572,0.27977457642555237
learned_qphi_switching,OP5,2004,0,1,32,1,3,1,-0.053590185940265656,0.05501624196767807,-0.0436297282576561,0.005811091512441635,0.23889528214931488,0.2663021683692932,0.24128666520118713,0.2535158693790436
learned_qphi_switching,OP5,2004,0,2,64,3,1,1,-0.06020234525203705,0.035257961601018906,-0.08000384271144867,0.06389269232749939,0.23737846314907074,0.26115551590919495,0.23272427916526794,0.26874175667762756
learned_qphi_switching,OP5,2004,0,3,96,1,3,1,-0.07024209946393967,0.0655832290649414,-0.038969993591308594,0.050564806908369064,0.23225270211696625,0.26604124903678894,0.23963049054145813,0.2620755732059479
learned_qphi_switching,OP5,2005,0,0,0,3,1,1,-0.1502862572669983,0.04030343517661095,0.002279333770275116,0.1287640482187271,0.21291746199131012,0.25762221217155457,0.2480102777481079,0.2814500331878662
learned_qphi_switching,OP5,2005,0,1,32,1,3,1,-0.06992661952972412,0.02782713621854782,-0.03178596496582031,0.0065148137509822845,0.23691025376319885,0.26123887300491333,0.24612072110176086,0.25573018193244934
learned_qphi_switching,OP5,2005,0,2,64,1,1,0,-0.04104643315076828,0.08028548955917358,-0.024027228355407715,0.06389105319976807,0.23491795361042023,0.2652222812175751,0.23895028233528137,0.2609095275402069
learned_qphi_switching,OP5,2005,0,3,96,1,1,0,-0.05707669258117676,0.0776166021823883,-0.048201464116573334,0.05278760567307472,0.23423442244529724,0.26800769567489624,0.2363225668668747,0.26143527030944824
learned_qphi_switching,OP5,2006,0,0,0,3,1,1,-0.13694995641708374,0.05025779828429222,0.0009755939245223999,0.12704215943813324,0.21478188037872314,0.2590007185935974,0.24654601514339447,0.2796713411808014
learned_qphi_switching,OP5,2006,0,1,32,1,3,1,-0.07525062561035156,0.025746211409568787,-0.02351287752389908,0.009197112172842026,0.23543323576450348,0.260453462600708,0.24793462455272675,0.2561786472797394
learned_qphi_switching,OP5,2006,0,2,64,3,1,1,-0.0617755725979805,0.008666401728987694,-0.06199587509036064,0.045119475573301315,0.2389155477285385,0.25635215640068054,0.23886293172836304,0.2658694088459015
learned_qphi_switching,OP5,2006,0,3,96,1,3,1,-0.013278806582093239,0.08208632469177246,-0.0172775536775589,0.009765170514583588,0.24275492131710052,0.2670450806617737,0.2417861372232437,0.24841389060020447
learned_qphi_switching,OP5,2007,0,0,0,3,1,1,-0.12083832919597626,0.041776761412620544,0.006374917924404144,0.1317315548658371,0.21741151809692383,0.25580286979675293,0.2469053566455841,0.27988022565841675
learned_qphi_switching,OP5,2007,0,1,32,1,3,1,-0.09271220862865448,0.08732392638921738,-0.03378148376941681,0.03702758625149727,0.22745394706726074,0.2723216414451599,0.24126079678535461,0.25896358489990234
learned_qphi_switching,OP5,2007,0,2,64,3,1,1,-0.06188567727804184,0.001829349435865879,-0.04795863851904869,0.037859801203012466,0.23896558582782745,0.25468680262565613,0.24231696128845215,0.2640306055545807
learned_qphi_switching,OP5,2007,0,3,96,3,3,0,-0.04824808984994888,0.007000955753028393,-0.06355476379394531,0.032455626875162125,0.24238525331020355,0.2561536431312561,0.2387034147977829,0.26275765895843506
learned_qphi_switching,OP5,2008,0,0,0,3,3,0,-0.14722374081611633,0.04674627631902695,-0.002732072025537491,0.12162308394908905,0.2137680947780609,0.2595272362232208,0.24699877202510834,0.27970585227012634
learned_qphi_switching,OP5,2008,0,1,32,1,3,1,-0.05557553470134735,0.04870852082967758,-0.039194945245981216,0.018246475607156754,0.23792268335819244,0.2640741169452667,0.24185208976268768,0.2561511695384979
learned_qphi_switching,OP5,2008,0,2,64,1,1,0,-0.07942354679107666,0.0889492928981781,-0.01270357146859169,0.07744041085243225,0.22613124549388885,0.2675986886024475,0.24173343181610107,0.264536589384079
learned_qphi_switching,OP5,2008,0,3,96,3,1,1,-0.028452396392822266,0.0268789604306221,-0.08215953409671783,0.04638974741101265,0.24495907127857208,0.25889497995376587,0.23215007781982422,0.26399582624435425
learned_qphi_switching,OP5,2009,0,0,0,3,3,0,-0.13659431040287018,0.04620935022830963,-0.005813248455524445,0.1217825710773468,0.2157439887523651,0.25901761651039124,0.24588733911514282,0.2793510854244232
learned_qphi_switching,OP5,2009,0,1,32,1,3,1,-0.08372198045253754,0.09696242213249207,-0.03730244189500809,0.04032816365361214,0.22843444347381592,0.2736729085445404,0.23928824067115784,0.25860437750816345
learned_qphi_switching,OP5,2009,0,2,64,3,1,1,-0.04582664743065834,0.043547891080379486,-0.07156850397586823,0.048203129321336746,0.23999986052513123,0.26243746280670166,0.23390065133571625,0.26366204023361206
learned_qphi_switching,OP5,2009,0,3,96,3,3,0,-0.062322940677404404,0.01568901538848877,-0.08634491264820099,0.04520373418927193,0.23975522816181183,0.25920793414115906,0.23406445980072021,0.2669723927974701
learned_qphi_switching,OP5,2010,0,0,0,3,3,0,-0.14055025577545166,0.040502581745386124,-0.003070186823606491,0.12755171954631805,0.21489951014518738,0.25755244493484497,0.24657116830348969,0.28097692131996155
learned_qphi_switching,OP5,2010,0,1,32,1,3,1,-0.07512395083904266,0.09450467675924301,-0.01959420181810856,0.03549856320023537,0.22941364347934723,0.2718241214752197,0.2425132691860199,0.2562488913536072
learned_qphi_switching,OP5,2010,0,2,64,3,1,1,-0.06496956944465637,-0.0005492707714438438,-0.03795810043811798,0.02059653401374817,0.23904837667942047,0.25495481491088867,0.24559344351291656,0.26040342450141907
learned_qphi_switching,OP5,2010,0,3,96,3,3,0,-0.03519205003976822,0.006947365589439869,-0.053879670798778534,0.03722942993044853,0.24392420053482056,0.254422664642334,0.2394081950187683,0.26224496960639954
learned_qphi_switching,OP5,2011,0,0,0,3,3,0,-0.15060026943683624,0.045342329889535904,-0.001919139176607132,0.12494483590126038,0.21303752064704895,0.25915101170539856,0.24718806147575378,0.2806233763694763
learned_qphi_switching,OP5,2011,0,1,32,1,3,1,-0.04980146512389183,0.05280521512031555,-0.04398052394390106,0.01977739855647087,0.23889440298080444,0.2647082507610321,0.24028903245925903,0.25610828399658203
learned_qphi_switching,OP5,2011,0,2,64,3,1,1,-0.053791970014572144,0.03252335637807846,-0.06836865842342377,0.05549873784184456,0.238597109913826,0.2601066529750824,0.23514437675476074,0.26615187525749207
learned_qphi_switching,OP5,2011,0,3,96,1,3,1,-0.060765668749809265,0.06825214624404907,-0.03981227055191994,0.045681584626436234,0.234126016497612,0.2663675844669342,0.23908349871635437,0.26042285561561584
learned_qphi_switching,OP5,2012,0,0,0,3,1,1,-0.1322776824235916,0.04535401612520218,0.002930331975221634,0.12304969131946564,0.2159806489944458,0.2579641342163086,0.24724923074245453,0.27880600094795227
learned_qphi_switching,OP5,2012,0,1,32,1,3,1,-0.09146225452423096,0.08880331367254257,-0.03700273856520653,0.042543914169073105,0.22743269801139832,0.2723587155342102,0.24016204476356506,0.26004651188850403
learned_qphi_switching,OP5,2012,0,2,64,3,1,1,-0.04679230600595474,0.0072746267542243,-0.07888992130756378,0.024723190814256668,0.2440153956413269,0.2575717270374298,0.23630745708942413,0.26210543513298035
learned_qphi_switching,OP5,2012,0,3,96,3,3,0,-0.09773345291614532,0.02915579080581665,-0.04298146069049835,0.09612657129764557,0.22698917984962463,0.25769883394241333,0.23976382613182068,0.27554813027381897
learned_qphi_switching,OP5,2013,0,0,0,3,3,0,-0.15323546528816223,0.048952020704746246,0.001380782574415207,0.1258821040391922,0.21216781437397003,0.25970983505249023,0.24764439463615417,0.28047794103622437
learned_qphi_switching,OP5,2013,0,1,32,1,3,1,-0.062113046646118164,0.02865683287382126,-0.047607604414224625,0.01682547852396965,0.2385629415512085,0.26123046875,0.24204863607883453,0.25815796852111816
learned_qphi_switching,OP5,2013,0,2,64,1,1,0,-0.03691614046692848,0.06142636388540268,-0.07046478986740112,0.007131800055503845,0.2429908663034439,0.26810169219970703,0.23497408628463745,0.2539333403110504
learned_qphi_switching,OP5,2013,0,3,96,3,1,1,-0.047440268099308014,0.020253416150808334,-0.06177039071917534,0.047912005335092545,0.240624338388443,0.2574770450592041,0.23720073699951172,0.2646979093551636
learned_qphi_switching,OP5,2014,0,0,0,3,3,0,-0.13657164573669434,0.04826034605503082,-0.005118083208799362,0.12586785852909088,0.2153502106666565,0.2590698003768921,0.24560366570949554,0.2799763083457947
learned_qphi_switching,OP5,2014,0,1,32,1,3,1,-0.09857788681983948,0.10554050654172897,-0.02758878469467163,0.04278344288468361,0.22462552785873413,0.27549049258232117,0.2411511391401291,0.2587328553199768
learned_qphi_switching,OP5,2014,0,2,64,1,1,0,-0.08081842958927155,0.07745640724897385,-0.052832458168268204,0.054386500269174576,0.2301686406135559,0.2696398198604584,0.236701101064682,0.2634904682636261
learned_qphi_switching,OP5,2014,0,3,96,1,1,0,-0.07292819023132324,0.08200015872716904,-0.02314980886876583,0.05549077317118645,0.22958728671073914,0.26806023716926575,0.24130499362945557,0.26104748249053955
learned_qphi_switching,OP5,2014,0,4,128,3,1,1,-0.04203344136476517,0.028194908052682877,-0.08201199769973755,0.06151966378092766,0.24139034748077393,0.258952260017395,0.23193027079105377,0.26772716641426086
learned_qphi_switching,OP5,2015,0,0,0,3,3,0,-0.14662736654281616,0.039945244789123535,-0.004819657653570175,0.1231832206249237,0.214261993765831,0.2582097053527832,0.2469058781862259,0.2806224226951599
learned_qphi_switching,OP5,2015,0,1,32,1,3,1,-0.04604277014732361,0.044763654470443726,-0.054970137774944305,0.012533638626337051,0.24116751551628113,0.26409217715263367,0.2390241175889969,0.2557162046432495
learned_qphi_switching,OP5,2015,0,2,64,3,1,1,-0.04894529655575752,0.037449274212121964,-0.07126569747924805,0.06989306211471558,0.23841592669487,0.25992968678474426,0.2331533282995224,0.2685011029243469
learned_qphi_switching,OP5,2015,0,3,96,3,3,0,-0.08064468950033188,0.07703514397144318,-0.02799030765891075,0.08043453097343445,0.22729161381721497,0.2661110460758209,0.2395801991224289,0.2670171856880188
learned_qphi_switching,OP5,2015,0,4,128,3,3,0,-0.05328314006328583,-0.011953816749155521,-0.050131797790527344,0.04187678173184395,0.24124367535114288,0.2514230012893677,0.2420051097869873,0.26532816886901855
learned_qphi_switching,OP6,2000,0,0,0,3,3,0,-0.1281173676252365,0.04988247901201248,0.003019779920578003,0.1255716234445572,0.21627606451511383,0.25841206312179565,0.2465815544128418,0.2787303030490875
learned_qphi_switching,OP6,2000,0,1,32,3,3,0,-0.09683699905872345,0.05092538520693779,-0.04957049340009689,0.06491218507289886,0.2281436175107956,0.2644726037979126,0.23918607831001282,0.2681977152824402
learned_qphi_switching,OP6,2000,0,2,64,1,3,1,-0.01569998264312744,0.09366606175899506,-0.019156575202941895,0.009145431220531464,0.24170489609241486,0.26963889598846436,0.2408708781003952,0.24778537452220917
learned_qphi_switching,OP6,2000,0,3,96,1,1,0,-0.06911075115203857,0.06423185765743256,-0.047517724335193634,0.03829113021492958,0.2337622344493866,0.26710641384124756,0.23886476457118988,0.26026657223701477
learned_qphi_switching,OP6,2000,0,4,128,1,1,0,-0.04063625633716583,0.04085898399353027,-0.06063356623053551,0.026751328259706497,0.24184852838516235,0.26238343119621277,0.23706024885177612,0.25870779156684875
learned_qphi_switching,OP6,2000,0,5,160,1,1,0,-0.09745526313781738,0.0778394341468811,-0.05639367923140526,0.07634313404560089,0.22607405483722687,0.26938924193382263,0.23555022478103638,0.26898646354675293
learned_qphi_switching,OP6,2000,0,6,192,3,1,1,-0.05937722325325012,-0.025993477553129196,-0.06018027663230896,0.03564776852726936,0.2419648915529251,0.2501789331436157,0.2417706549167633,0.26608550548553467
learned_qphi_switching,OP6,2001,0,0,0,3,3,0,-0.14328519999980927,0.044936396181583405,-0.0026091746985912323,0.12258334457874298,0.21446727216243744,0.25888365507125854,0.24686288833618164,0.2797861695289612
learned_qphi_switching,OP6,2001,0,1,32,1,3,1,-0.07452811300754547,0.025710448622703552,-0.022860035300254822,0.01597360149025917,0.23511794209480286,0.2599075138568878,0.24758537113666534,0.2573891282081604
learned_qphi_switching,OP6,2001,0,2,64,1,1,0,-0.03884236514568329,0.04607341066002846,-0.0748923122882843,0.0053459107875823975,0.24399785697460175,0.26562225818634033,0.23535841703414917,0.25502145290374756
learned_qphi_switching,OP6,2001,0,3,96,3,1,1,-0.038307588547468185,0.02021300047636032,-0.0672159418463707,0.05154546722769737,0.24237807095050812,0.2569854259490967,0.23547162115573883,0.26516488194465637
learned_qphi_switching,OP6,2002,0,0,0,3,3,0,-0.14248418807983398,0.04407215490937233,-0.0021115727722644806,0.12824486196041107,0.2142835110425949,0.2582314610481262,0.24657656252384186,0.2809084951877594
learned_qphi_switching,OP6,2002,0,1,32,1,3,1,-0.03290790691971779,0.03947763890028,-0.05208220332860947,0.008263371884822845,0.24401499330997467,0.2623331546783447,0.23938076198101044,0.25427109003067017
learned_qphi_switching,OP6,2002,0,2,64,3,1,1,-0.049078263342380524,0.025775384157896042,-0.07183043658733368,0.048478562384843826,0.2405172884464264,0.25921183824539185,0.23510679602622986,0.2651640772819519
learned_qphi_switching,OP6,2002,0,3,96,3,3,0,-0.08800873160362244,0.05437750741839409,-0.04047656059265137,0.06165199354290962,0.22919262945652008,0.2642641067504883,0.24034972488880157,0.26619353890419006
learned_qphi_switching,OP6,2003,0,0,0,3,3,0,-0.1575966328382492,0.04698893055319786,-0.003227606415748596,0.12720991671085358,0.21170999109745026,0.2597716450691223,0.24704891443252563,0.2814694344997406
learned_qphi_switching,OP6,2003,0,1,32,1,3,1,-0.07152920961380005,0.025888018310070038,-0.03088201768696308,0.003743581473827362,0.23685553669929504,0.26109063625335693,0.24668139219284058,0.25537246465682983
learned_qphi_switching,OP6,2003,0,2,64,1,1,0,-0.03691377490758896,0.052073173224925995,-0.07283198833465576,0.0227653905749321,0.2427607923746109,0.26535364985466003,0.23419597744941711,0.25768956542015076
learned_qphi_switching,OP6,2003,0,3,96,3,1,1,-0.031637679785490036,0.028947316110134125,-0.04887080937623978,0.05036984011530876,0.24208173155784607,0.2572016417980194,0.23794564604759216,0.26277101039886475
learned_qphi_switching,OP6,2004,0,0,0,3,3,0,-0.1433747410774231,0.04026055335998535,-0.001620423048734665,0.11890414357185364,0.21488001942634583,0.2581949830055237,0.2476048469543457,0.2793201506137848
learned_qphi_switching,OP6,2004,0,1,32,1,3,1,-0.08986733853816986,0.08225161582231522,-0.038105178624391556,0.046237099915742874,0.22795940935611725,0.2707745432853699,0.24006980657577515,0.2611962556838989
learned_qphi_switching,OP6,2004,0,2,64,1,1,0,-0.051516350358724594,0.08893145620822906,-0.03705751150846481,0.03429246321320534,0.23502033948898315,0.27045881748199463,0.23844313621520996,0.25607770681381226
learned_qphi_switching,OP6,2004,0,3,96,3,1,1,-0.07144373655319214,0.010839222930371761,-0.032009776681661606,0.028381455689668655,0.2363528460264206,0.25662314891815186,0.24585938453674316,0.2611646354198456
learned_qphi_switching,OP6,2004,0,4,128,3,3,0,-0.07241395115852356,0.01471105869859457,-0.07970024645328522,0.04053032025694847,0.23790590465068817,0.2595632076263428,0.23617874085903168,0.26635220646858215
learned_qphi_switching,OP6,2004,0,5,160,3,3,0,-0.024055790156126022,0.003439496271312237,-0.04997420683503151,0.045716915279626846,0.2454255223274231,0.2522672116756439,0.23914620280265808,0.2631610631942749
learned_qphi_switching,OP6,2005,0,0,0,3,3,0,-0.12077395617961884,0.048321157693862915,0.007942557334899902,0.13025273382663727,0.21706362068653107,0.25705382227897644,0.24688111245632172,0.27900147438049316
learned_qphi_switching,OP6,2005,0,1,32,1,3,1,-0.09698228538036346,0.0990690141916275,-0.033898696303367615,0.04361458495259285,0.22559788823127747,0.27445995807647705,0.2402878850698471,0.2596542537212372
learned_qphi_switching,OP6,2005,0,2,64,1,1,0,-0.06952431797981262,0.090039923787117,-0.0206441693007946,0.03393940255045891,0.2308349609375,0.27076929807662964,0.24239851534366608,0.2559972405433655
learned_qphi_switching,OP6,2005,0,3,96,3,1,1,-0.035644903779029846,0.030801404267549515,-0.08075032383203506,0.05183305963873863,0.24295324087142944,0.2596449851989746,0.23223820328712463,0.2651635706424713
learned_qphi_switching,OP6,2005,0,4,128,1,3,1,-0.06158978492021561,0.08139266073703766,-0.033740781247615814,0.04858148470520973,0.23264366388320923,0.26840320229530334,0.23921361565589905,0.259739488363266
learned_qphi_switching,OP6,2005,0,5,160,3,1,1,-0.04317440465092659,0.02921498939394951,-0.07837556302547455,0.04959718510508537,0.24168038368225098,0.2598242461681366,0.233320951461792,0.26517438888549805
learned_qphi_switching,OP6,2006,0,0,0,3,3,0,-0.1492176204919815,0.04291520640254021,-0.010666046291589737,0.11984997987747192,0.2141701877117157,0.2595382034778595,0.24599778652191162,0.28029388189315796
learned_qphi_switching,OP6,2006,0,1,32,1,3,1,-0.08115571737289429,0.07727792859077454,-0.027588099241256714,0.029539424926042557,0.23021547496318817,0.26973751187324524,0.2428838461637497,0.2571631968021393
learned_qphi_switching,OP6,2006,0,2,64,3,1,1,-0.09892702102661133,0.027789141982793808,-0.06694544851779938,0.06630811095237732,0.23002974689006805,0.26110556721687317,0.23750537633895874,0.27135929465293884
learned_qphi_switching,OP6,2006,0,3,96,1,3,1,-0.02027548849582672,0.10182980448007584,-0.0020983442664146423,0.02867518737912178,0.2381868213415146,0.26912087202072144,0.24255597591400146,0.2501363158226013
learned_qphi_switching,OP6,2006,0,4,128,3,1,1,-0.08471815288066864,0.006490296684205532,-0.07201623916625977,0.05302539840340614,0.234964519739151,0.25740301609039307,0.2379680573940277,0.26966437697410583
learned_qphi_switching,OP6,2006,0,5,160,1,3,1,-0.04207589849829674,0.07868301868438721,-0.0325641930103302,0.049467507749795914,0.2361958622932434,0.26651227474212646,0.238453209400177,0.25883862376213074
learned_qphi_switching,OP6,2006,0,6,192,3,1,1,-0.09190255403518677,0.0016652243211865425,-0.08383984863758087,0.07622912526130676,0.2331397384405136,0.25600725412368774,0.23502708971500397,0.2758258581161499
learned_qphi_switching,OP6,2007,0,0,0,3,3,0,-0.15500333905220032,0.04952763020992279,-0.009006183594465256,0.12357217073440552,0.21252228319644928,0.2607541084289551,0.2459293007850647,0.28079429268836975
learned_qphi_switching,OP6,2007,0,1,32,3,3,0,-0.055799294263124466,0.017966195940971375,-0.0415845550596714,0.02006899192929268,0.23982590436935425,0.25818562507629395,0.24325932562351227,0.25872910022735596
learned_qphi_switching,OP6,2007,0,2,64,1,3,1,-0.04939568415284157,0.084970623254776,-0.01631563901901245,0.07600939273834229,0.2319619059562683,0.265320748090744,0.239763543009758,0.2629537582397461
learned_qphi_switching,OP6,2007,0,3,96,1,1,0,-0.054918598383665085,0.050421882420778275,-0.057932302355766296,0.03679249808192253,0.23786146938800812,0.26428523659706116,0.23714569211006165,0.2607076168060303
learned_qphi_switching,OP6,2008,0,0,0,3,1,1,-0.12328825891017914,0.04507555440068245,0.004803169518709183,0.12096931040287018,0.21754750609397888,0.2574385702610016,0.2472768872976303,0.2777370512485504
learned_qphi_switching,OP6,2008,0,1,32,1,3,1,-0.08628816902637482,0.029824621975421906,-0.04043407738208771,0.02978489175438881,0.23293070495128632,0.2616097331047058,0.24386021494865417,0.2615993320941925
learned_qphi_switching,OP6,2008,0,2,64,1,1,0,-0.033604223281145096,0.04166403412818909,-0.06819109618663788,-0.019669175148010254,0.24641403555870056,0.2656770348548889,0.23803704977035522,0.2498718798160553
learned_qphi_switching,OP6,2008,0,3,96,3,1,1,-0.043615490198135376,0.036422450095415115,-0.04315056651830673,0.050547439604997635,0.23908963799476624,0.2590125501155853,0.23920081555843353,0.2626970410346985
learned_qphi_switching,OP6,2008,0,4,128,1,3,1,-0.0849105715751648,0.08513179421424866,-0.034495480358600616,0.0708630234003067,0.22698260843753815,0.26905494928359985,0.23871929943561554,0.26524314284324646
learned_qphi_switching,OP6,2009,0,0,0,3,1,1,-0.1404951959848404,0.04522548243403435,-0.0010898374021053314,0.12405015528202057,0.2147529125213623,0.2585809528827667,0.2468777894973755,0.27978837490081787
learned_qphi_switching,OP6,2009,0,1,32,1,3,1,-0.03842523694038391,0.034566689282655716,-0.06117220222949982,0.017538081854581833,0.24326223134994507,0.2616824805736542,0.23779121041297913,0.2572641372680664
learned_qphi_switching,OP6,2009,0,2,64,1,1,0,-0.08508815616369247,0.08668071031570435,-0.03818166255950928,0.07097069919109344,0.22704969346523285,0.2695995569229126,0.23795351386070251,0.26539722084999084
learned_qphi_switching,OP6,2009,0,3,96,3,1,1,-0.08303394913673401,0.021456290036439896,-0.059938617050647736,0.08187469840049744,0.23186825215816498,0.2574072778224945,0.23728564381599426,0.27343884110450745
learned_qphi_switching,OP6,2010,0,0,0,3,3,0,-0.13888870179653168,0.0536959134042263,-0.0003084428608417511,0.12286464869976044,0.21458181738853455,0.26015451550483704,0.2464776635169983,0.2787860035896301
learned_qphi_switching,OP6,2010,0,1,32,1,3,1,-0.06451058387756348,0.0296693816781044,-0.043072476983070374,0.025548774749040604,0.23726671934127808,0.2606985867023468,0.2424081712961197,0.2596265375614166
learned_qphi_switching,OP6,2010,0,2,64,1,1,0,-0.06154647096991539,0.0719987079501152,-0.027413828298449516,0.06714782118797302,0.23175309598445892,0.26486432552337646,0.23979999125003815,0.26358258724212646
learned_qphi_switching,OP6,2010,0,3,96,3,1,1,-0.04372397065162659,0.023307275027036667,-0.08547459542751312,0.043874215334653854,0.24271920323371887,0.2595466375350952,0.2327941507101059,0.2649400234222412
learned_qphi_switching,OP6,2011,0,0,0,3,3,0,-0.12707754969596863,0.04921945184469223,0.0006335712969303131,0.12082700431346893,0.21690306067466736,0.2587202787399292,0.24645060300827026,0.2779260575771332
learned_qphi_switching,OP6,2011,0,1,32,1,3,1,-0.07938724756240845,0.010369143448770046,-0.03825655207037926,0.002599213272333145,0.23689177632331848,0.25913774967193604,0.24683843553066254,0.25713205337524414
learned_qphi_switching,OP6,2011,0,2,64,1,1,0,-0.041506800800561905,0.05366416648030281,-0.07215455174446106,0.016738589853048325,0.2421519160270691,0.2663300335407257,0.23484307527542114,0.25667500495910645
learned_qphi_switching,OP6,2011,0,3,96,3,1,1,-0.04370979964733124,0.013761964626610279,-0.07198667526245117,0.05139615014195442,0.24206921458244324,0.25638890266418457,0.23532012104988098,0.2662217617034912
learned_qphi_switching,OP6,2012,0,0,0,3,3,0,-0.15256720781326294,0.044641148298978806,-0.005153272300958633,0.12735040485858917,0.2127726525068283,0.25915661454200745,0.24656808376312256,0.2815026342868805
learned_qphi_switching,OP6,2012,0,1,32,1,3,1,-0.08476369827985764,0.08487483859062195,-0.03276574984192848,0.041255030781030655,0.22869931161403656,0.27098044753074646,0.24090582132339478,0.259414404630661
learned_qphi_switching,OP6,2012,0,2,64,3,1,1,-0.035624418407678604,0.03635473549365997,-0.0852300375699997,0.03855162486433983,0.2437102049589157,0.26189902424812317,0.23191577196121216,0.26247501373291016
learned_qphi_switching,OP6,2012,0,3,96,1,3,1,-0.06000833213329315,0.07281579077243805,-0.03299102187156677,0.05109485611319542,0.23326635360717773,0.26640161871910095,0.23965448141098022,0.2606775462627411
learned_qphi_switching,OP6,2013,0,0,0,3,1,1,-0.12517200410366058,0.05183922126889229,-0.00207509845495224,0.1185188740491867,0.21736350655555725,0.25945475697517395,0.24583682417869568,0.2773449420928955
learned_qphi_switching,OP6,2013,0,1,32,1,3,1,-0.08329112082719803,0.03320417180657387,-0.04412343353033066,0.029453236609697342,0.2334897816181183,0.26233795285224915,0.2428164929151535,0.26135575771331787
