policy_seed,opponent,eval_seed,episode_key,step_i,score_stratum,failure_labels_at_t,step,time_remaining_frac,blue_score,red_score,score_diff,blue_carrying,red_carrying,blue_tagged,red_tagged,blue_cooldown_active,agents_forward,formation_spread,team_separation,carrier_present,carrier_pressure,carrier_under_pressure,escort_available,escort_distance,carrier_unescorted,red_tag_ready_count,nearest_ready_defender,defender_tag_available,home_threatened,our_flag_away_from_home,nearest_red_to_our_flag,nearest_blue_to_our_flag,blue_alive_count,red_alive_count,intervention_margin,mate_can_intervene
3200001,OP7,9400000,OP7:9400000,33,leading,,33,0.8625,1.0,0.0,1.0,0,0,0,0,1,1,0.15421967208385468,0.4425131380558014,0.0,nan,0.0,0.0,nan,0.0,2,nan,1.0,0.0,0.0,0.16451196372509003,0.08020129054784775,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,34,leading,,34,0.8583333333333334,1.0,0.0,1.0,0,0,0,0,1,1,0.20488891005516052,0.4471561312675476,0.0,nan,0.0,0.0,nan,0.0,2,nan,1.0,0.0,0.0,0.21677231788635254,0.09164378046989441,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,35,leading,,35,0.8541666666666666,1.0,0.0,1.0,0,0,0,0,1,1,0.18375858664512634,0.4298589825630188,0.0,nan,0.0,0.0,nan,0.0,2,nan,1.0,0.0,0.0,0.26928815245628357,0.12764999270439148,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,36,leading,,36,0.85,1.0,0.0,1.0,0,0,0,0,1,1,0.1507505476474762,0.40257149934768677,0.0,nan,0.0,0.0,nan,0.0,2,nan,1.0,0.0,0.0,0.32321739196777344,0.17567750811576843,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,37,leading,,37,0.8458333333333333,1.0,0.0,1.0,0,0,1,0,1,1,0.11774258315563202,0.37682557106018066,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,0.0,0.0,0.3764134645462036,0.22662799060344696,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,38,leading,,38,0.8416666666666667,1.0,0.0,1.0,0,0,1,0,1,1,0.07971491664648056,0.28201478719711304,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,0.0,0.0,0.4274054169654846,0.27890413999557495,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,39,leading,,39,0.8375,1.0,0.0,1.0,0,0,1,0,1,1,0.07271828502416611,0.17868180572986603,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,0.0,0.0,0.47331124544143677,0.3318800926208496,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,40,leading,,40,0.8333333333333334,1.0,0.0,1.0,0,0,1,0,1,1,0.06572165340185165,0.08629018813371658,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,0.0,0.0,0.49059170484542847,0.3852672576904297,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,41,leading,,41,0.8291666666666666,1.0,0.0,1.0,0,0,2,0,1,1,0.05872497707605362,0.07803046703338623,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4820845127105713,0.3964625597000122,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,42,leading,,42,0.825,1.0,0.0,1.0,0,0,2,0,1,1,0.10105786472558975,0.14632925391197205,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.45523601770401,0.34201258420944214,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,43,leading,,43,0.8208333333333333,1.0,0.0,1.0,0,0,2,0,1,0,0.09675655514001846,0.14280292391777039,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.44628334045410156,0.2875625789165497,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,44,leading,,44,0.8166666666666667,1.0,0.0,1.0,0,0,2,0,1,0,0.0800316333770752,0.13112053275108337,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4736555218696594,0.23311260342597961,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,45,leading,,45,0.8125,1.0,0.0,1.0,0,0,2,0,1,0,0.06330671161413193,0.1206427589058876,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5274807810783386,0.17866259813308716,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,46,leading,,46,0.8083333333333333,1.0,0.0,1.0,0,0,2,0,0,0,0.04658174514770508,0.11170905828475952,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5812603235244751,0.1242126002907753,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,47,leading,,47,0.8041666666666667,1.0,0.0,1.0,0,0,1,0,0,0,0.02985682524740696,0.10471540689468384,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6349548697471619,0.06976260244846344,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,48,leading,,48,0.8,1.0,0.0,1.0,0,0,1,0,0,0,0.01297373790293932,0.04403213784098625,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6732417345046997,0.07554811239242554,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,49,leading,,49,0.7958333333333334,1.0,0.0,1.0,0,0,0,0,0,0,0.03680772706866264,0.06442377716302872,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.7246817350387573,0.06009760499000549,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,50,leading,,50,0.7916666666666666,1.0,0.0,1.0,0,0,0,0,0,0,0.044229649007320404,0.10307935625314713,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.7532750368118286,0.07616350054740906,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,51,leading,,51,0.7875,1.0,0.0,1.0,0,0,0,0,0,0,0.0733826607465744,0.12466076761484146,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.7876715064048767,0.12881766259670258,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,52,leading,,52,0.7833333333333333,1.0,0.0,1.0,0,0,0,0,0,0,0.10253565013408661,0.14923997223377228,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.782319188117981,0.18252864480018616,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,53,leading,,53,0.7791666666666667,1.0,0.0,1.0,0,0,0,0,0,0,0.07949566841125488,0.13910570740699768,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.8024659156799316,0.2111988365650177,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,54,leading,,54,0.775,1.0,0.0,1.0,0,0,0,0,0,0,0.05645566061139107,0.13249605894088745,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.8117462992668152,0.24864187836647034,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,55,leading,,55,0.7708333333333334,1.0,0.0,1.0,0,0,0,0,0,0,0.006380653474479914,0.10980923473834991,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.8154791593551636,0.29149654507637024,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,56,leading,,56,0.7666666666666666,1.0,0.0,1.0,0,0,0,0,0,1,0.0692170113325119,0.12110970914363861,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.7871338129043579,0.33770889043807983,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,57,leading,,57,0.7625,1.0,0.0,1.0,0,0,0,0,0,1,0.10997619479894638,0.13805639743804932,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.7339701056480408,0.39196380972862244,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,58,leading,,58,0.7583333333333333,1.0,0.0,1.0,0,0,0,0,0,2,0.15073537826538086,0.16517095267772675,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,0.0,0.0,0.6832713484764099,0.446266233921051,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,59,leading,,59,0.7541666666666667,1.0,0.0,1.0,0,0,1,0,0,2,0.12203125655651093,0.1350843906402588,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6398762464523315,0.5006007552146912,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,60,leading,,60,0.75,1.0,0.0,1.0,0,0,1,0,0,2,0.07610759884119034,0.07919066399335861,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6037863492965698,0.5396155118942261,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,61,leading,,61,0.7458333333333333,1.0,0.0,1.0,0,0,1,0,0,2,0.057157229632139206,0.1620226502418518,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5690734386444092,0.48516544699668884,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,62,leading,,62,0.7416666666666667,1.0,0.0,1.0,0,0,2,0,0,2,0.05701103061437607,0.2653934061527252,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.523788571357727,0.430715411901474,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,63,leading,,63,0.7375,1.0,0.0,1.0,0,0,2,0,0,1,0.1029396504163742,0.3276658356189728,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.47357606887817383,0.37626543641090393,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,64,leading,,64,0.7333333333333334,1.0,0.0,1.0,0,0,2,0,0,1,0.09900841861963272,0.3259998559951782,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.46670231223106384,0.3218154013156891,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,65,leading,,65,0.7291666666666667,1.0,0.0,1.0,0,0,2,0,0,1,0.08630160987377167,0.32188448309898376,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5156177282333374,0.26736539602279663,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,66,leading,,66,0.725,1.0,0.0,1.0,0,0,2,0,0,1,0.08654598891735077,0.30092743039131165,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5687060952186584,0.21291539072990417,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,67,leading,,67,0.7208333333333333,1.0,0.0,1.0,0,0,2,0,0,1,0.07226347923278809,0.29678910970687866,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5331815481185913,0.1584654152393341,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,68,leading,,68,0.7166666666666667,1.0,0.0,1.0,0,0,2,0,0,0,0.057980965822935104,0.2932890057563782,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.48645463585853577,0.10401539504528046,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,69,leading,,69,0.7125,1.0,0.0,1.0,0,0,1,0,0,0,0.043698500841856,0.2904503047466278,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4917668402194977,0.04956540837883949,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,70,leading,,70,0.7083333333333333,1.0,0.0,1.0,0,0,1,0,0,0,0.016507243737578392,0.2315388172864914,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5457003712654114,0.0691506639122963,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,71,leading,,71,0.7041666666666666,1.0,0.0,1.0,0,0,1,0,0,0,0.026711082085967064,0.1254151463508606,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5955080389976501,0.11702742427587509,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,72,leading,,72,0.7,1.0,0.0,1.0,0,0,1,0,0,0,0.07291565090417862,0.08153964579105377,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6201081275939941,0.16369614005088806,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,73,leading,,73,0.6958333333333333,1.0,0.0,1.0,0,0,1,0,0,0,0.06558890640735626,0.09742199629545212,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6642675399780273,0.13045959174633026,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,74,leading,,74,0.6916666666666667,1.0,0.0,1.0,0,0,0,0,0,0,0.05826225131750107,0.1897350698709488,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6586166024208069,0.07600957900285721,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,75,leading,,75,0.6875,1.0,0.0,1.0,0,0,0,0,0,0,0.0021415711380541325,0.24002210795879364,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6511428952217102,0.08809788525104523,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,76,leading,,76,0.6833333333333333,1.0,0.0,1.0,0,0,0,0,0,0,0.020093536004424095,0.2417723834514618,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6454222798347473,0.13954822719097137,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,77,leading,,77,0.6791666666666667,1.0,0.0,1.0,0,0,0,0,0,1,0.02074270322918892,0.24175676703453064,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6659682989120483,0.18744143843650818,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,78,leading,,78,0.675,1.0,0.0,1.0,0,0,0,0,0,1,0.021391868591308594,0.24174293875694275,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.653766930103302,0.23816899955272675,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,79,leading,,79,0.6708333333333334,1.0,0.0,1.0,0,0,0,0,0,1,0.022040987387299538,0.24173088371753693,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.599899411201477,0.2902486324310303,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,80,leading,,80,0.6666666666666667,1.0,0.0,1.0,0,0,1,0,0,1,0.03246726840734482,0.2656536400318146,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5385505557060242,0.343065083026886,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,81,leading,,81,0.6625,1.0,0.0,1.0,0,0,1,0,0,1,0.08134856075048447,0.22495868802070618,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5201184153556824,0.39632394909858704,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,82,leading,,82,0.6583333333333333,1.0,0.0,1.0,0,0,1,0,0,2,0.10737748444080353,0.14925946295261383,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5474631190299988,0.4498680531978607,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,83,leading,,83,0.6541666666666667,1.0,0.0,1.0,0,0,2,0,0,2,0.09434924274682999,0.09445301443338394,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5399249792098999,0.5032854676246643,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,84,leading,,84,0.65,1.0,0.0,1.0,0,0,2,0,0,2,0.03244643285870552,0.06755535304546356,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5200339555740356,0.44883546233177185,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,85,leading,,85,0.6458333333333333,1.0,0.0,1.0,0,0,2,0,0,1,0.01764979399740696,0.061809904873371124,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4949002265930176,0.3943854868412018,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,86,leading,,86,0.6416666666666666,1.0,0.0,1.0,0,0,2,0,0,0,0.014578819274902344,0.060677509754896164,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4680446684360504,0.3399354815483093,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,87,leading,,87,0.6375,1.0,0.0,1.0,0,0,2,0,0,0,0.011507844552397728,0.059683699160814285,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.46299973130226135,0.28548550605773926,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,88,leading,,88,0.6333333333333333,1.0,0.0,1.0,0,0,2,0,0,0,0.008436870761215687,0.05883552506566048,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5153749585151672,0.231035515666008,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,89,leading,,89,0.6291666666666667,1.0,0.0,1.0,0,0,2,0,0,0,0.005365896038711071,0.05813933163881302,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5655642747879028,0.17658552527427673,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,90,leading,,90,0.625,1.0,0.0,1.0,0,0,2,0,0,0,0.0022949217818677425,0.05760062485933304,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6163793802261353,0.12213551998138428,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,91,leading,,91,0.6208333333333333,1.0,0.0,1.0,0,0,1,0,0,0,0.0007760524749755859,0.05722387507557869,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6677991151809692,0.06768551468849182,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,92,leading,,92,0.6166666666666667,1.0,0.0,1.0,0,0,0,0,0,0,0.05628523975610733,0.05872347205877304,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.7107619047164917,0.07022155076265335,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,93,leading,,93,0.6125,1.0,0.0,1.0,0,0,0,0,0,0,0.030741309747099876,0.051122866570949554,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.661638617515564,0.08360355347394943,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,94,leading,,94,0.6083333333333334,1.0,0.0,1.0,0,0,0,0,0,0,0.030340934172272682,0.05107627063989639,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6091902256011963,0.1371133029460907,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,95,leading,,95,0.6041666666666667,1.0,0.0,1.0,0,0,0,0,0,0,0.023716211318969727,0.0486331544816494,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5570276379585266,0.1911548525094986,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,96,leading,,96,0.6,1.0,0.0,1.0,0,0,0,0,0,0,0.04510011523962021,0.05778346583247185,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5052393674850464,0.2345442771911621,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,97,leading,,97,0.5958333333333333,1.0,0.0,1.0,0,0,0,0,0,0,0.06648401916027069,0.07285246253013611,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4539535641670227,0.28180038928985596,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,98,leading,,98,0.5916666666666667,1.0,0.0,1.0,0,0,0,0,0,0,0.08786793053150177,0.09094415605068207,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4033619463443756,0.33127254247665405,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,99,leading,,99,0.5875,1.0,0.0,1.0,0,0,0,1,1,0,0.13407793641090393,0.14337268471717834,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.3537624478340149,0.3206882178783417,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,100,leading,,100,0.5833333333333333,1.0,0.0,1.0,0,0,0,1,1,1,0.11795639991760254,0.19710302352905273,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.35881027579307556,0.26638197898864746,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,101,leading,,101,0.5791666666666666,1.0,0.0,1.0,0,0,0,1,1,1,0.1018349677324295,0.2839304506778717,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,0.0,0.0,0.309889018535614,0.21214942634105682,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,102,leading,,102,0.575,1.0,0.0,1.0,0,0,0,1,1,1,0.08642597496509552,0.3674772083759308,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,0.0,0.0,0.26294025778770447,0.1729583740234375,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,103,leading,,103,0.5708333333333333,1.0,0.0,1.0,0,0,0,1,1,1,0.024385642260313034,0.43533840775489807,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,0.0,0.0,0.28965964913368225,0.14696022868156433,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,104,leading,,104,0.5666666666666667,1.0,0.0,1.0,0,0,0,1,1,1,0.01947150193154812,0.44259577989578247,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,0.0,0.0,0.3386608958244324,0.19724051654338837,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,105,leading,,105,0.5625,1.0,0.0,1.0,0,0,0,1,1,1,0.03665642812848091,0.44210195541381836,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,0.0,0.0,0.3832428753376007,0.2509492039680481,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,106,leading,,106,0.5583333333333333,1.0,0.0,1.0,1,0,0,1,1,1,0.04927077144384384,0.42405858635902405,1.0,0.07832714915275574,1.0,0.0,0.42405858635902405,1.0,1,0.29884403944015503,1.0,0.0,0.0,0.43228834867477417,0.3049209713935852,2,2,-0.12521454691886902,0.0
3200001,OP7,9400000,OP7:9400000,107,leading,dropped_the_flag|tagged_while_carrying,107,0.5541666666666667,1.0,0.0,1.0,1,0,0,0,1,1,0.09394707530736923,0.3974348306655884,1.0,0.04302297160029411,1.0,0.0,0.3974348306655884,1.0,2,0.04302297160029411,1.0,0.0,0.0,0.4834440350532532,0.35725000500679016,2,2,-0.35441185906529427,0.0
3200001,OP7,9400000,OP7:9400000,108,leading,,108,0.55,1.0,0.0,1.0,0,0,1,0,1,2,0.10605249553918839,0.30398064851760864,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,0.0,0.0,0.5371708273887634,0.4083098769187927,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,109,leading,,109,0.5458333333333334,1.0,0.0,1.0,0,0,2,0,1,2,0.09476418793201447,0.2003917247056961,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5423918962478638,0.46179038286209106,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,110,leading,,110,0.5416666666666667,1.0,0.0,1.0,0,0,2,0,1,2,0.03495068475604057,0.12676295638084412,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.49874773621559143,0.4618017077445984,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,111,leading,,111,0.5375,1.0,0.0,1.0,0,0,2,0,1,2,0.022600840777158737,0.12374625355005264,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.47830861806869507,0.40832582116127014,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,112,leading,,112,0.5333333333333333,1.0,0.0,1.0,0,0,2,0,1,1,0.036330364644527435,0.10816307365894318,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5038855075836182,0.3538758158683777,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,113,leading,,113,0.5291666666666667,1.0,0.0,1.0,0,0,2,0,1,1,0.032930612564086914,0.10740800946950912,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4551946222782135,0.29942581057548523,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,114,leading,,114,0.525,1.0,0.0,1.0,0,0,2,0,1,0,0.029530907049775124,0.10675712674856186,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4277743399143219,0.24497583508491516,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,115,leading,,115,0.5208333333333333,1.0,0.0,1.0,0,0,2,0,1,0,0.026131201535463333,0.106212317943573,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4097006320953369,0.1905258148908615,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,116,leading,,116,0.5166666666666666,1.0,0.0,1.0,0,0,2,0,1,0,0.022731494158506393,0.10577522218227386,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4596219062805176,0.13607582449913025,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,117,leading,,117,0.5125,1.0,0.0,1.0,0,0,1,0,1,0,0.019331788644194603,0.1054471954703331,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5084823369979858,0.08162583410739899,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,118,leading,,118,0.5083333333333333,1.0,0.0,1.0,0,0,1,0,1,0,0.06635403633117676,0.0844283476471901,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5582650303840637,0.09259630739688873,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,119,leading,,119,0.5041666666666667,1.0,0.0,1.0,0,0,0,0,1,0,0.0679054707288742,0.08767445385456085,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6086488962173462,0.07788769900798798,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,120,leading,,120,0.5,1.0,0.0,1.0,0,0,0,0,0,0,0.00842585600912571,0.10907617956399918,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6593220233917236,0.08958815038204193,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,121,leading,,121,0.49583333333333335,1.0,0.0,1.0,0,0,0,0,0,0,0.002145624253898859,0.1088198572397232,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6788613200187683,0.14119945466518402,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,122,leading,,122,0.4916666666666667,1.0,0.0,1.0,0,0,0,0,0,0,0.002839708235114813,0.10877575725317001,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.7045625448226929,0.1919122040271759,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,123,leading,,123,0.48750000000000004,1.0,0.0,1.0,0,0,0,0,0,0,0.0035338401794433594,0.10873611271381378,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.7122489213943481,0.2442394495010376,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,124,leading,,124,0.4833333333333333,1.0,0.0,1.0,0,0,0,0,0,1,0.004227924160659313,0.10870091617107391,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.7009700536727905,0.29732999205589294,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,125,leading,,125,0.47916666666666663,1.0,0.0,1.0,0,0,0,0,0,1,0.004922008607536554,0.108670175075531,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6819270849227905,0.35083749890327454,2,2,nan,nan
3200001,OP7,9400000,OP7:9400000,126,leading,,126,0.475,1.0,0.0,1.0,0,0,0,0,0,2,0.005616140551865101,0.10864392668008804,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6287550926208496,0.4045965075492859,2,2,nan,nan
