condition,opponent,seed,episode_index,opportunity_index,step,selected_z,prev_z,switch_occurred,logit_0,logit_1,logit_2,logit_3,prob_0,prob_1,prob_2,prob_3
learned_qphi_switching,OP5,2000,0,0,0,3,-1,0,-0.1480570286512375,0.046649884432554245,0.0003627277910709381,0.129672110080719,0.21298876404762268,0.25877174735069275,0.2470669001340866,0.28117257356643677
learned_qphi_switching,OP5,2000,0,1,32,3,3,0,-0.09138776361942291,0.054480619728565216,-0.047833263874053955,0.07118840515613556,0.22840966284275055,0.2642799913883209,0.238577738404274,0.26873260736465454
learned_qphi_switching,OP5,2000,0,2,64,1,3,1,-0.011595748364925385,0.06613458693027496,-0.04359402135014534,-0.011403121054172516,0.24694210290908813,0.26690271496772766,0.23916548490524292,0.2469896823167801
learned_qphi_switching,OP5,2000,0,3,96,3,1,1,-0.05689568072557449,0.0024766186252236366,-0.014934219419956207,0.0604497529566288,0.23648865520954132,0.2509547472000122,0.246623232960701,0.2659333646297455
learned_qphi_switching,OP5,2001,0,0,0,3,3,0,-0.14307130873203278,0.05024256557226181,0.0006193183362483978,0.11769479513168335,0.21432945132255554,0.2600381076335907,0.2474491149187088,0.27818334102630615
learned_qphi_switching,OP5,2001,0,1,32,3,3,0,-0.09660089015960693,0.047524623572826385,-0.03545701131224632,0.050691042095422745,0.2284788340330124,0.26389968395233154,0.24288484454154968,0.2647366225719452
learned_qphi_switching,OP5,2001,0,2,64,1,3,1,-0.05213463678956032,0.032755035907030106,-0.05579701066017151,0.02869107946753502,0.23985859751701355,0.261109322309494,0.23898173868656158,0.26005035638809204
learned_qphi_switching,OP5,2001,0,3,96,1,1,0,-0.015688568353652954,0.08804946392774582,-0.008207682520151138,0.02734304592013359,0.240338996052742,0.26661041378974915,0.2421436905860901,0.25090691447257996
learned_qphi_switching,OP5,2001,0,4,128,1,1,0,-0.06926466524600983,0.06431156396865845,-0.05940961092710495,0.055830832570791245,0.23331403732299805,0.2666565477848053,0.23562471568584442,0.26440468430519104
learned_qphi_switching,OP5,2002,0,0,0,3,1,1,-0.13073420524597168,0.04950163513422012,0.005836091935634613,0.13425368070602417,0.21518102288246155,0.25767919421195984,0.24666960537433624,0.28047019243240356
learned_qphi_switching,OP5,2002,0,1,32,3,3,0,-0.1181434839963913,0.03857559338212013,-0.039577923715114594,0.05607028678059578,0.22513845562934875,0.26333701610565186,0.2435399889945984,0.2679845690727234
learned_qphi_switching,OP5,2002,0,2,64,1,3,1,-0.03754304349422455,0.07941543310880661,-0.014541752636432648,0.026110250502824783,0.2373569905757904,0.2668065130710602,0.24287977814674377,0.2529567778110504
learned_qphi_switching,OP5,2002,0,3,96,1,1,0,-0.06907644867897034,0.09112317860126495,-0.027993448078632355,0.03724854066967964,0.2310606986284256,0.27120640873908997,0.24075107276439667,0.25698184967041016
learned_qphi_switching,OP5,2002,0,4,128,1,1,0,-0.0641334056854248,0.0877278596162796,-0.028166886419057846,0.04921778663992882,0.23144692182540894,0.2694039046764374,0.23992276191711426,0.25922638177871704
learned_qphi_switching,OP5,2002,0,5,160,3,1,1,-0.051855869591236115,0.02698509395122528,-0.07939396798610687,0.04190521314740181,0.24078010022640228,0.26053181290626526,0.23423993587493896,0.2644481360912323
learned_qphi_switching,OP5,2003,0,0,0,3,3,0,-0.14355126023292542,0.04727110639214516,-4.562363028526306e-05,0.13128939270973206,0.21363508701324463,0.2585506737232208,0.24660184979438782,0.28121232986450195
learned_qphi_switching,OP5,2003,0,1,32,1,3,1,-0.057127974927425385,0.04583004117012024,-0.05225202813744545,0.023494277149438858,0.23824875056743622,0.264085590839386,0.23941326141357422,0.25825241208076477
learned_qphi_switching,OP5,2003,0,2,64,3,1,1,-0.043728120625019073,0.025162406265735626,-0.051521576941013336,0.047305893152952194,0.2404503971338272,0.2575990557670593,0.2385837435722351,0.26336681842803955
learned_qphi_switching,OP5,2003,0,3,96,1,3,1,-0.059006787836551666,0.07287894934415817,-0.021365569904446602,0.05361269786953926,0.23263700306415558,0.265433669090271,0.24156060814857483,0.2603687047958374
learned_qphi_switching,OP5,2003,0,4,128,3,1,1,-0.04124770313501358,0.017746981233358383,-0.07699780911207199,0.04898754134774208,0.2427135854959488,0.2574631869792938,0.23418980836868286,0.2656334340572357
learned_qphi_switching,OP5,2004,0,0,0,3,3,0,-0.14735427498817444,0.04606848955154419,0.0026103705167770386,0.13255095481872559,0.2128477841615677,0.2582685649394989,0.24728509783744812,0.2815985381603241
learned_qphi_switching,OP5,2004,0,1,32,1,3,1,-0.08265922218561172,0.03409070521593094,-0.02087685838341713,0.015606176108121872,0.23305542767047882,0.2619166374206543,0.24790823459625244,0.25711968541145325
learned_qphi_switching,OP5,2004,0,2,64,1,1,0,-0.017213784158229828,0.04521524906158447,-0.07299110293388367,0.022581782191991806,0.2468668520450592,0.2627697288990021,0.2334742397069931,0.2568891644477844
learned_qphi_switching,OP5,2004,0,3,96,3,1,1,-0.029218323528766632,0.04424901306629181,-0.024802561849355698,0.0670316219329834,0.23913758993148804,0.2573678493499756,0.24019590020179749,0.2632986605167389
learned_qphi_switching,OP5,2005,0,0,0,3,3,0,-0.15070530772209167,0.04527246952056885,-0.006189119070768356,0.1234610378742218,0.2133372575044632,0.25952473282814026,0.24650701880455017,0.2806309759616852
learned_qphi_switching,OP5,2005,0,1,32,1,3,1,-0.058664530515670776,0.05082707107067108,-0.045898355543613434,0.006380770355463028,0.2383354902267456,0.2659134566783905,0.24139763414859772,0.254353404045105
learned_qphi_switching,OP5,2005,0,2,64,3,1,1,-0.043715089559555054,0.022471200674772263,-0.06314834207296371,0.043023254722356796,0.24155806005001068,0.2580868601799011,0.23690913617610931,0.2634459435939789
learned_qphi_switching,OP5,2005,0,3,96,1,3,1,-0.05793031305074692,0.061008863151073456,-0.02676062472164631,0.05385328456759453,0.23385070264339447,0.2633863687515259,0.2412545382976532,0.26150840520858765
learned_qphi_switching,OP5,2006,0,0,0,3,1,1,-0.1379479020833969,0.04522540420293808,0.0016267113387584686,0.13728924095630646,0.21424056589603424,0.257307767868042,0.24633049964904785,0.2821211814880371
learned_qphi_switching,OP5,2006,0,1,32,1,3,1,-0.05526832491159439,0.0397941917181015,-0.06337688118219376,0.0257432721555233,0.23946158587932587,0.2633424997329712,0.2375277429819107,0.2596682012081146
learned_qphi_switching,OP5,2006,0,2,64,3,1,1,-0.05165969952940941,0.017845716327428818,-0.07574328035116196,0.020842749625444412,0.24251963198184967,0.2599756717681885,0.23674868047237396,0.2607560157775879
learned_qphi_switching,OP5,2006,0,3,96,3,3,0,-0.0638982355594635,0.017283517867326736,-0.04871125519275665,0.02493515983223915,0.23850584030151367,0.25867578387260437,0.24215567111968994,0.26066267490386963
learned_qphi_switching,OP5,2006,0,4,128,3,3,0,-0.08490525186061859,-0.0067232707515358925,-0.05395695939660072,0.06429219245910645,0.2339918315410614,0.25301986932754517,0.24134670197963715,0.2716416120529175
learned_qphi_switching,OP5,2006,0,5,160,3,3,0,-0.05503781884908676,0.03614983335137367,-0.0526222363114357,0.04601303115487099,0.2378559112548828,0.2605650722980499,0.2384311705827713,0.2631478011608124
learned_qphi_switching,OP5,2007,0,0,0,3,3,0,-0.1463674008846283,0.05390708148479462,0.003084026277065277,0.13062895834445953,0.21267107129096985,0.2598283588886261,0.24695302546024323,0.28054749965667725
learned_qphi_switching,OP5,2007,0,1,32,3,3,0,-0.10719317197799683,0.038976799696683884,-0.0417909100651741,0.06526404619216919,0.22659282386302948,0.262256920337677,0.24190787971019745,0.2692423462867737
learned_qphi_switching,OP5,2007,0,2,64,1,3,1,-0.0183410681784153,0.06430135667324066,-0.03467359393835068,-0.009201109409332275,0.24514999985694885,0.2662704885005951,0.24117860198020935,0.2474009245634079
learned_qphi_switching,OP5,2007,0,3,96,3,1,1,-0.0658888965845108,-0.0042135464027523994,-0.04579002410173416,0.07609184086322784,0.23604537546634674,0.25106188654899597,0.24083761870861053,0.27205514907836914
learned_qphi_switching,OP5,2008,0,0,0,3,3,0,-0.14958059787750244,0.04615650326013565,-0.012195244431495667,0.12494617700576782,0.21370330452919006,0.25990745425224304,0.24517540633678436,0.28121381998062134
learned_qphi_switching,OP5,2008,0,1,32,1,3,1,-0.07360047101974487,0.0794057697057724,-0.03022492304444313,0.02801341935992241,0.2316628396511078,0.26996415853500366,0.2419324666261673,0.25644055008888245
learned_qphi_switching,OP5,2008,0,2,64,1,1,0,-0.0545705147087574,0.053899891674518585,-0.06195289269089699,0.04530857875943184,0.23740258812904358,0.2646022439002991,0.23565644025802612,0.26233869791030884
learned_qphi_switching,OP5,2008,0,3,96,3,1,1,-0.0529613122344017,0.009815515950322151,-0.08769330382347107,0.04631080850958824,0.2418367862701416,0.2575052082538605,0.2335815280675888,0.2670765221118927
learned_qphi_switching,OP5,2009,0,0,0,3,3,0,-0.12975218892097473,0.05047257989645004,0.0035156719386577606,0.12488988041877747,0.21598076820373535,0.2586340308189392,0.24677009880542755,0.27861514687538147
learned_qphi_switching,OP5,2009,0,1,32,1,3,1,-0.10297265648841858,0.09985820949077606,-0.021096814423799515,0.038127999752759933,0.22412845492362976,0.2745271921157837,0.24325135350227356,0.2580930292606354
learned_qphi_switching,OP5,2009,0,2,64,3,1,1,-0.08443576097488403,0.013039815239608288,-0.052165962755680084,0.04596270993351936,0.2339475154876709,0.2579001188278198,0.24162009358406067,0.2665322422981262
learned_qphi_switching,OP5,2009,0,3,96,3,3,0,-0.04608377814292908,0.013947133906185627,-0.057502634823322296,0.04179302230477333,0.24140775203704834,0.2563434839248657,0.2386668473482132,0.26358193159103394
learned_qphi_switching,OP5,2009,0,4,128,1,3,1,0.0005607791244983673,0.04311779513955116,-0.04590878635644913,0.007259029895067215,0.24970099329948425,0.2605568766593933,0.23836298286914825,0.25137919187545776
learned_qphi_switching,OP5,2010,0,0,0,3,1,1,-0.14460618793964386,0.04209328442811966,-0.0024078451097011566,0.13368599116802216,0.21372349560260773,0.2575934827327728,0.24638158082962036,0.2823014259338379
learned_qphi_switching,OP5,2010,0,1,32,1,3,1,-0.08129589259624481,0.09245263040065765,-0.030260827392339706,0.027597051113843918,0.22950734198093414,0.27305781841278076,0.24152429401874542,0.2559105455875397
learned_qphi_switching,OP5,2010,0,2,64,3,1,1,-0.06460344791412354,0.008042254485189915,-0.04523986577987671,0.0443950779736042,0.23752617835998535,0.2554236352443695,0.24217034876346588,0.26487985253334045
learned_qphi_switching,OP5,2010,0,3,96,3,3,0,-0.04654284566640854,0.03519270941615105,-0.023338347673416138,0.04561952129006386,0.23780153691768646,0.25805479288101196,0.24338412284851074,0.260759562253952
learned_qphi_switching,OP5,2010,0,4,128,1,3,1,-0.029742415994405746,0.07522700726985931,-0.030933639034628868,0.020964350551366806,0.24029792845249176,0.26689332723617554,0.24001187086105347,0.25279688835144043
learned_qphi_switching,OP5,2011,0,0,0,3,1,1,-0.13428808748722076,0.04500620439648628,0.006295952945947647,0.1341152936220169,0.21481385827064514,0.2569974362850189,0.2472390979528427,0.28094959259033203
learned_qphi_switching,OP5,2011,0,1,32,1,3,1,-0.09156863391399384,0.01717643439769745,-0.03075863979756832,0.004818227142095566,0.2337125688791275,0.2605610191822052,0.2483656406402588,0.2573607563972473
learned_qphi_switching,OP5,2011,0,2,64,1,1,0,-0.026069875806570053,0.03111691027879715,-0.06808556616306305,0.01125754788517952,0.24656406044960022,0.2610752284526825,0.23641909658908844,0.25594156980514526
learned_qphi_switching,OP5,2011,0,3,96,3,1,1,-0.051851000636816025,0.0074613820761442184,-0.03457249701023102,0.07299619913101196,0.23744450509548187,0.25195392966270447,0.24158284068107605,0.2690187692642212
learned_qphi_switching,OP5,2012,0,0,0,3,3,0,-0.13340099155902863,0.04827030748128891,0.0027773045003414154,0.13226792216300964,0.2150810956954956,0.2579295337200165,0.24645845592021942,0.2805309593677521
learned_qphi_switching,OP5,2012,0,1,32,1,3,1,-0.058322563767433167,0.05611219257116318,-0.045862000435590744,0.02640652284026146,0.23684333264827728,0.2655580937862396,0.23981299996376038,0.25778552889823914
learned_qphi_switching,OP5,2012,0,2,64,3,1,1,-0.05343574285507202,0.018407728523015976,-0.09853872656822205,0.044632021337747574,0.24193020164966583,0.2599508762359619,0.23126083612442017,0.2668580710887909
learned_qphi_switching,OP5,2012,0,3,96,3,3,0,-0.08917531371116638,0.0010102307423949242,-0.03372471407055855,0.0627564787864685,0.23172420263290405,0.25359371304512024,0.24493637681007385,0.26974570751190186
learned_qphi_switching,OP5,2012,0,4,128,3,3,0,-0.026828782632946968,0.01309159491211176,-0.06032852828502655,0.025672215968370438,0.24620312452316284,0.2562304735183716,0.23809200525283813,0.25947436690330505
learned_qphi_switching,OP5,2013,0,0,0,3,3,0,-0.14724501967430115,0.045644693076610565,-0.0033895298838615417,0.13083693385124207,0.21330781280994415,0.25868886709213257,0.24631023406982422,0.28169310092926025
learned_qphi_switching,OP5,2013,0,1,32,1,3,1,-0.08887998759746552,0.012829947285354137,-0.02667287364602089,0.00020079687237739563,0.23449881374835968,0.2596047818660736,0.24954958260059357,0.25634679198265076
learned_qphi_switching,OP5,2013,0,2,64,1,1,0,-0.06035769730806351,0.07661006599664688,-0.05512191355228424,0.02276991680264473,0.23592022061347961,0.2705512046813965,0.23715868592262268,0.2563698887825012
learned_qphi_switching,OP5,2013,0,3,96,1,1,0,-0.04406709969043732,0.0845668613910675,-0.017556387931108475,0.04908844456076622,0.23464417457580566,0.2668546736240387,0.24094799160957336,0.2575531005859375
learned_qphi_switching,OP5,2014,0,0,0,3,1,1,-0.14911910891532898,0.04928452894091606,-0.002795204520225525,0.13210657238960266,0.2126854807138443,0.25936028361320496,0.24619857966899872,0.28175562620162964
learned_qphi_switching,OP5,2014,0,1,32,1,3,1,-0.0539383627474308,0.04841215908527374,-0.0699758306145668,0.02142517641186714,0.23980021476745605,0.2656438946723938,0.23598510026931763,0.2585708200931549
learned_qphi_switching,OP5,2014,0,2,64,3,1,1,-0.04216437786817551,0.03549104928970337,-0.050246551632881165,0.050405148416757584,0.2398259937763214,0.25919196009635925,0.23789545893669128,0.26308655738830566
learned_qphi_switching,OP5,2014,0,3,96,3,3,0,-0.04142177104949951,0.01907760091125965,-0.06541410833597183,0.033954229205846786,0.24289828538894653,0.25804710388183594,0.23713992536067963,0.2619146704673767
learned_qphi_switching,OP5,2015,0,0,0,3,3,0,-0.1374817192554474,0.04583330079913139,0.000878017395734787,0.12706443667411804,0.2149418592453003,0.25818660855293274,0.24683676660060883,0.28003475069999695
learned_qphi_switching,OP5,2015,0,1,32,1,3,1,-0.050682391971349716,0.046074412763118744,-0.05370797961950302,0.01934577152132988,0.23974435031414032,0.2641005516052246,0.23902007937431335,0.2571350038051605
learned_qphi_switching,OP5,2015,0,2,64,1,1,0,-0.07649940997362137,0.08434633910655975,-0.011371131986379623,0.08218517899513245,0.22656379640102386,0.26610004901885986,0.241810604929924,0.26552557945251465
learned_qphi_switching,OP5,2015,0,3,96,3,1,1,-0.06397496163845062,0.00040549132972955704,-0.06895062327384949,0.08132798969745636,0.23708343505859375,0.2528490126132965,0.2359067052602768,0.27416089177131653
learned_qphi_switching,OP6,2000,0,0,0,3,3,0,-0.1480570286512375,0.046649884432554245,0.0003627277910709381,0.129672110080719,0.21298876404762268,0.25877174735069275,0.2470669001340866,0.28117257356643677
learned_qphi_switching,OP6,2000,0,1,32,1,3,1,-0.07176989316940308,0.02557431533932686,-0.0394640751183033,0.02171485871076584,0.2362353354692459,0.26038798689842224,0.24399171769618988,0.25938495993614197
learned_qphi_switching,OP6,2000,0,2,64,1,1,0,-0.026395946741104126,0.05361858010292053,-0.05752085521817207,0.02414797618985176,0.24363501369953156,0.26393046975135803,0.23616869747638702,0.256265789270401
learned_qphi_switching,OP6,2000,0,3,96,3,1,1,-0.06380049884319305,-0.012381567619740963,-0.0408417284488678,0.05296722427010536,0.2381039410829544,0.2506672143936157,0.24363374710083008,0.2675950825214386
learned_qphi_switching,OP6,2001,0,0,0,3,3,0,-0.14307130873203278,0.05024256557226181,0.0006193183362483978,0.11769479513168335,0.21432945132255554,0.2600381076335907,0.2474491149187088,0.27818334102630615
learned_qphi_switching,OP6,2001,0,1,32,1,3,1,-0.08303803205490112,0.030255764722824097,-0.019469618797302246,0.017256688326597214,0.23304101824760437,0.26099684834480286,0.248336061835289,0.25762608647346497
learned_qphi_switching,OP6,2001,0,2,64,1,1,0,-0.02118867263197899,0.02861490473151207,-0.05480466037988663,0.0032095201313495636,0.24735911190509796,0.259990394115448,0.23918208479881287,0.25346845388412476
learned_qphi_switching,OP6,2001,0,3,96,3,1,1,-0.05941727012395859,0.0012020161375403404,-0.031008077785372734,0.05979371443390846,0.2370837777853012,0.25190016627311707,0.24391572177410126,0.26710039377212524
learned_qphi_switching,OP6,2001,0,4,128,3,3,0,-0.05806121230125427,0.04584427922964096,-0.043191298842430115,0.04895353689789772,0.23599225282669067,0.2618323564529419,0.2395276427268982,0.26264771819114685
learned_qphi_switching,OP6,2001,0,5,160,1,3,1,-0.02449314296245575,0.031687963753938675,-0.07259292155504227,0.003086484968662262,0.2475988268852234,0.2619073688983917,0.23597125709056854,0.25452253222465515
learned_qphi_switching,OP6,2002,0,0,0,3,1,1,-0.13073420524597168,0.04950163513422012,0.005836091935634613,0.13425368070602417,0.21518102288246155,0.25767919421195984,0.24666960537433624,0.28047019243240356
learned_qphi_switching,OP6,2002,0,1,32,1,3,1,-0.08498354256153107,0.09567932039499283,-0.023969732224941254,0.029037650674581528,0.22822189331054688,0.2734123766422272,0.24258014559745789,0.25578558444976807
learned_qphi_switching,OP6,2002,0,2,64,1,1,0,-0.07650406658649445,0.09194403886795044,-0.019645288586616516,0.03368530794978142,0.22943870723247528,0.2715331017971039,0.24286231398582458,0.25616592168807983
learned_qphi_switching,OP6,2002,0,3,96,3,1,1,-0.0859396755695343,0.008784874342381954,-0.03845084458589554,0.026594985276460648,0.23435111343860626,0.25763529539108276,0.24574866890907288,0.2622649073600769
learned_qphi_switching,OP6,2002,0,4,128,1,3,1,-0.07084101438522339,0.05140477046370506,-0.050317779183387756,0.043644506484270096,0.23407891392707825,0.2645166218280792,0.23893262445926666,0.2624718248844147
learned_qphi_switching,OP6,2002,0,5,160,1,1,0,-0.022772038355469704,0.09645575284957886,-0.018435100093483925,0.028831470757722855,0.23900966346263885,0.26927462220191956,0.24004849791526794,0.25166717171669006
learned_qphi_switching,OP6,2002,0,6,192,3,1,1,-0.08995870500802994,0.009546547196805477,-0.04933444410562515,0.057263489812612534,0.2323044091463089,0.25660908222198486,0.24193592369556427,0.2691505253314972
learned_qphi_switching,OP6,2003,0,0,0,3,3,0,-0.14355126023292542,0.04727110639214516,-4.562363028526306e-05,0.13128939270973206,0.21363508701324463,0.2585506737232208,0.24660184979438782,0.28121232986450195
learned_qphi_switching,OP6,2003,0,1,32,1,3,1,-0.09755702316761017,0.09943200647830963,-0.02765614539384842,0.037365857511758804,0.2255004644393921,0.2745988070964813,0.2418270856142044,0.2580736577510834
learned_qphi_switching,OP6,2003,0,2,64,1,1,0,-0.06677226722240448,0.08349331468343735,-0.05327320098876953,0.06053748354315758,0.2319377064704895,0.2695447504520416,0.23508989810943604,0.26342761516571045
learned_qphi_switching,OP6,2003,0,3,96,1,1,0,-0.05180923640727997,0.0830642431974411,-0.038721997290849686,0.05657276138663292,0.23408029973506927,0.2678796052932739,0.23716388642787933,0.26087623834609985
learned_qphi_switching,OP6,2003,0,4,128,1,1,0,-0.04595745727419853,0.07061991840600967,-0.05112212151288986,0.04221777990460396,0.23749175667762756,0.26685628294944763,0.23626834154129028,0.2593836188316345
learned_qphi_switching,OP6,2004,0,0,0,3,1,1,-0.14735427498817444,0.04606848955154419,0.0026103705167770386,0.13255095481872559,0.2128477841615677,0.2582685649394989,0.24728509783744812,0.2815985381603241
learned_qphi_switching,OP6,2004,0,1,32,1,3,1,-0.08315697312355042,0.0828479677438736,-0.02612742781639099,0.03381507471203804,0.22918148338794708,0.27056685090065,0.24263149499893188,0.2576201856136322
learned_qphi_switching,OP6,2004,0,2,64,1,1,0,-0.060484595596790314,0.07802720367908478,-0.01281384751200676,0.048492077738046646,0.2318827360868454,0.2663319706916809,0.24320447444915771,0.25858086347579956
learned_qphi_switching,OP6,2004,0,3,96,3,1,1,-0.06621129810810089,0.004374261945486069,-0.05662151426076889,0.06575700640678406,0.23675115406513214,0.25406625866889954,0.23903244733810425,0.2701501250267029
learned_qphi_switching,OP6,2004,0,4,128,3,3,0,-0.036501444876194,0.02236921712756157,-0.07361839711666107,0.031170975416898727,0.24424698948860168,0.2590576708316803,0.2353474646806717,0.2613478899002075
learned_qphi_switching,OP6,2004,0,5,160,1,3,1,-0.022891981527209282,0.0953669473528862,-0.013445831835269928,0.022310052067041397,0.23916204273700714,0.2691853642463684,0.24143189191818237,0.2502206861972809
learned_qphi_switching,OP6,2004,0,6,192,3,1,1,-0.09894566237926483,0.008209377527236938,-0.07402990758419037,0.07873524725437164,0.23079870641231537,0.25690361857414246,0.23662148416042328,0.2756761610507965
learned_qphi_switching,OP6,2005,0,0,0,3,3,0,-0.15070530772209167,0.04527246952056885,-0.006189119070768356,0.1234610378742218,0.2133372575044632,0.25952473282814026,0.24650701880455017,0.2806309759616852
learned_qphi_switching,OP6,2005,0,1,32,1,3,1,-0.0508933886885643,0.039873141795396805,-0.049160219728946686,0.01378355547785759,0.24017895758152008,0.26299914717674255,0.24059557914733887,0.2562263309955597
learned_qphi_switching,OP6,2005,0,2,64,3,1,1,-0.11031271517276764,0.0795217752456665,-0.04216276854276657,0.0801263153553009,0.22274911403656006,0.2693146765232086,0.23845864832401276,0.2694775462150574
learned_qphi_switching,OP6,2005,0,3,96,3,3,0,-0.03659792244434357,0.010331355966627598,-0.07547912746667862,0.03379711136221886,0.2449272722005844,0.2566955089569092,0.2355869561433792,0.2627902925014496
learned_qphi_switching,OP6,2006,0,0,0,3,3,0,-0.1379479020833969,0.04522540420293808,0.0016267113387584686,0.13728924095630646,0.21424056589603424,0.257307767868042,0.24633049964904785,0.2821211814880371
learned_qphi_switching,OP6,2006,0,1,32,1,3,1,-0.06097559630870819,0.04597432166337967,-0.04302601516246796,0.025329727679491043,0.23690341413021088,0.2636447250843048,0.24119414389133453,0.2582576870918274
learned_qphi_switching,OP6,2006,0,2,64,3,1,1,-0.063921719789505,0.03897658362984657,-0.07384713739156723,0.06336472928524017,0.23616963624954224,0.26176536083221436,0.23383715748786926,0.26822784543037415
learned_qphi_switching,OP6,2006,0,3,96,1,3,1,-0.0707160234451294,0.07289665192365646,-0.030377887189388275,0.05644207075238228,0.23088312149047852,0.266539990901947,0.24038688838481903,0.262190043926239
learned_qphi_switching,OP6,2006,0,4,128,1,1,0,-0.04716986417770386,0.08059254288673401,-0.016253352165222168,0.03561699017882347,0.2350732833147049,0.26710978150367737,0.2424544394016266,0.25536251068115234
learned_qphi_switching,OP6,2007,0,0,0,3,1,1,-0.1463674008846283,0.05390708148479462,0.003084026277065277,0.13062895834445953,0.21267107129096985,0.2598283588886261,0.24695302546024323,0.28054749965667725
learned_qphi_switching,OP6,2007,0,1,32,3,3,0,-0.09577305614948273,0.03374030441045761,-0.04964487999677658,0.06729882955551147,0.22922088205814362,0.26091623306274414,0.2400420755147934,0.26982077956199646
learned_qphi_switching,OP6,2007,0,2,64,1,3,1,-0.04872414469718933,0.014601734466850758,-0.07092028856277466,0.009076405316591263,0.24372848868370056,0.259662002325058,0.23837825655937195,0.2582312226295471
learned_qphi_switching,OP6,2007,0,3,96,1,1,0,-0.0449802465736866,0.01608334854245186,-0.0388047955930233,0.008616480976343155,0.24247011542320251,0.25773757696151733,0.24397209286689758,0.25582027435302734
learned_qphi_switching,OP6,2007,0,4,128,1,1,0,-0.020225342363119125,0.02199017070233822,-0.07589356601238251,-0.002014763653278351,0.2495414912700653,0.26030153036117554,0.23602953553199768,0.2541274130344391
learned_qphi_switching,OP6,2007,0,5,160,1,1,0,-0.06683383882045746,0.0753069519996643,-0.028407365083694458,0.04226839169859886,0.2321699559688568,0.2676313519477844,0.24126505851745605,0.2589336633682251
learned_qphi_switching,OP6,2007,0,6,192,1,1,0,-0.058892033994197845,0.08008500933647156,-0.05584697425365448,0.04494735226035118,0.23465533554553986,0.2696419060230255,0.2353709638118744,0.2603318393230438
