sappo_n_ppo_actor_updates,sappo_n_anchor_updates,sappo_anchor_to_ppo_ratio,sappo_anchor_loss,update,run_id,run_pid,timesteps,episodes_completed,wins,losses,draws,win_rate,rolling_win_rate_50ep,rolling_win_rate_200ep,rollout_reward_mean,rollout_reward_std,rollout_return_mean,rollout_return_std,rollout_episodes,rollout_wins,rollout_losses,rollout_draws,rollout_win_rate,rollout_win_margin_mean,rollout_blue_score_mean,rollout_red_score_mean,explained_variance,reward_terminal_mean,reward_offense_mean,reward_pbrs_mean,reward_team_mean,reward_sparse_mean,reward_sparse_points_mean,reward_failure_mean,reward_behavior_contrast_mean,reward_outcome_diversity_mean,reward_csia_mean,reward_contract_specialist_mean,reward_total_mean,reward_outcome_mean,reward_shaping_mean,reward_shaping_to_outcome_abs_ratio,reward_shaping_coef,reward_failure_to_outcome_abs,policy_loss,value_loss,value_loss_min,value_loss_std,value_loss_p10,value_loss_p50,value_loss_p90,value_loss_max,return_norm_mean,return_norm_std,return_norm_count,entropy,approx_kl,clip_fraction,grad_norm,learning_rate,latent_lam_h,strategy_entropy,strategy_entropy_frac,strategy_policy_loss,strategy_approx_kl,strategy_clip_fraction,strategy_ratio_std,strategy_aux_return_loss,strategy_persist_loss,strategy_grad_norm,strategy_resample_count,strategy_resample_fraction,latent_episode_pg_loss,latent_episode_v_loss,latent_episode_entropy,latent_episode_adv_mean,latent_episode_adv_std,latent_episode_return_mean,latent_episode_return_std,latent_episode_ratio_mean,latent_episode_ratio_max,latent_episode_ratio_min,latent_episode_ratio_std,latent_episode_approx_kl,latent_episode_clip_fraction,latent_episode_count,latent_episode_loss,strategy_bucket_best_match_frac,strategy_experience_records,strategy_experience_buckets,strategy_unique_count,strategy_dominant,strategy_switch_count,strategy_switch_fraction,strategy_wr_spread,strategy_resample_fraction_rollout,rollout_adv_std,rollout_adv_std_at_z_switch,rollout_adv_std_not_z_switch,curriculum_phase,curriculum_phase_idx,curriculum_phase_episodes,curriculum_phase_win_rate,csia_interaction_strength,centered_advantage_matrix,oracle_best_z_per_opponent,router_oracle_gap,routing_gain,regret_weighted_routing_score,gate_A_pass,gate_B_pass,gate_C_pass,csia_bonus_active,csia_payoff_cells,csia_total_count,csia_behavior_spread_max,csia_bonus_mean,csia_last_refresh_update,csia_reward_coef
861.5,215.0,0.24956444759248264,0.05366422049701214,544,24976-1787225886448237200,24976,1114112,471,190,52,229,0.4033970276008493,0.48,0.395,0.0006762996781617403,0.03344262018799782,-0.8847817182540894,1.629246473312378,7,3,1,3,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.8242126703262329,0.000244140625,0.0015625001396983862,-0.0008206686470657587,0.015778452157974243,0.0003906249185092747,0.0390625,-0.0029804687947034836,0.0,0.0,0.0,0.0,0.0006762996781617403,0.0006347655435092747,0.005301946017425507,8.339467389440493,1.0,4.687999884756264,-0.020130168995819986,0.44096045568585396,0.35719960927963257,0.047447141259908676,0.3727569580078125,0.4484773278236389,0.49417567253112793,0.5017240047454834,0.0,0.0,0.0,1.9228296428918839,0.006643054248343105,0.053955078125,1.66387340426445,0.00012862933333333333,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.6830941438674927,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
877.5,219.0,0.24957239425451272,0.04336977284401655,545,24976-1787225886448237200,24976,1116160,481,193,53,235,0.40124740124740127,0.5,0.38,0.0002633296244312078,0.03125746548175812,-0.7632713317871094,1.3927456140518188,10,3,1,6,0.3,0.2,1.0,0.8,0.8317162394523621,-0.00048828125,0.002001953311264515,-0.00044175918446853757,0.014927495270967484,-0.0011230470845475793,-0.1123046875,-0.0028808594215661287,0.0,0.0,0.0,0.0,0.0002633296244312078,-0.0016113283345475793,0.005623387332889251,3.487743291732933,1.0,1.7867697043074668,-0.029333237092942,0.31879209727048874,0.27318334579467773,0.03360733389854431,0.27937978506088257,0.3080905079841614,0.3564891219139099,0.4006439447402954,0.0,0.0,0.0,1.8692881911993027,0.010409641927253688,0.083984375,1.305638212710619,0.00012794666666666665,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.5713377594947815,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
893.5,223.0,0.24958005613082607,0.04321495024487376,546,24976-1787225886448237200,24976,1118208,489,196,53,240,0.40081799591002043,0.46,0.395,0.0009488168288953602,0.023948559537529945,-0.6585991978645325,1.8597103357315063,8,3,0,5,0.375,0.5,0.75,0.25,0.9087299108505249,0.000244140625,0.0013183593982830644,-0.0015635308809578419,0.019134698435664177,0.0005859375232830644,0.05859375,-0.002607421949505806,0.0,0.0,0.0,0.0,0.0009488168288953602,0.0008300781482830644,0.005711151286959648,6.871978644557546,1.0,3.1373968319255106,-0.023960579419508576,0.30992410611361265,0.2138223797082901,0.047215476632118225,0.2661017179489136,0.30875760316848755,0.36894407868385315,0.41608741879463196,0.0,0.0,0.0,1.758458897471428,0.008489905227179406,0.054443359375,1.1134055852890015,0.00012726399999999998,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.5618359446525574,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
909.5,227.0,0.24958744826118315,0.04671431379392743,547,24976-1787225886448237200,24976,1120256,498,200,53,245,0.40160642570281124,0.44,0.395,0.00169482477940619,0.03555396944284439,-0.2264450192451477,1.7432491779327393,9,4,0,5,0.4444444444444444,0.8888888888888888,1.0,0.1111111111111111,0.888197124004364,0.000732421875,0.0033203125931322575,-0.0002773331943899393,0.014974487945437431,0.0024902343284338713,0.2490234375,-0.0029179686680436134,0.0,0.0,0.0,0.0,0.00169482477940619,0.0032226562034338713,0.0069946012808941305,2.16977271752596,1.0,0.9051736549745483,-0.027305644063744694,0.32903137244284153,0.2467128336429596,0.041394006460905075,0.29369908571243286,0.3168741464614868,0.38137495517730713,0.40638744831085205,0.0,0.0,0.0,1.8307865336537361,0.008558002852623758,0.0616455078125,1.01640859618783,0.00012658133333333333,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.5828891396522522,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
925.5,231.0,0.24959458464462322,0.04805114958435297,548,24976-1787225886448237200,24976,1122304,506,206,53,247,0.40711462450592883,0.46,0.415,0.002087258268147707,0.02259964868426323,-0.035851314663887024,1.7287051677703857,8,6,0,2,0.75,0.75,0.75,0.0,0.8052597641944885,0.00244140625,0.0013671875931322575,-0.0017355633899569511,0.022067394107580185,0.00244140625,0.244140625,-0.0027656250167638063,0.0,0.0,0.0,0.0,0.002087258268147707,0.0048828125,0.006450145272538066,1.3207192685096052,1.0,0.566284028464198,-0.011413003085181117,0.5781519133597612,0.4786381125450134,0.059977490454912186,0.4950997829437256,0.5687342882156372,0.6509414315223694,0.692086398601532,0.0,0.0,0.0,1.8504211157560349,0.004013214866972703,0.0284423828125,2.636370413005352,0.00012589866666666666,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.7628669142723083,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
941.5,235.0,0.24960147832795548,0.05183742893859744,549,24976-1787225886448237200,24976,1124352,515,211,54,250,0.4097087378640777,0.48,0.405,0.001536739175207913,0.03460054099559784,-0.07182662189006805,1.5002247095108032,9,5,1,3,0.5555555555555556,0.7777777777777778,1.0,0.2222222222222222,0.8216124773025513,0.001220703125,0.002783203264698386,-0.0004695584357250482,0.011364360339939594,0.002880859188735485,0.2880859375,-0.0030859375838190317,0.0,0.0,0.0,0.0,0.001536739175207913,0.004101562313735485,0.005506903740752023,1.3423083720909652,1.0,0.7521976140343396,-0.019328976108226925,0.43081449158489704,0.34977489709854126,0.050541918724775314,0.3745519518852234,0.4275042414665222,0.502448320388794,0.5272554159164429,0.0,0.0,0.0,1.8066945374011993,0.005971597703819498,0.0482177734375,2.177033044397831,0.000125216,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.633634090423584,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
957.5,239.0,0.2496081414853716,0.0378127284348011,550,24976-1787225886448237200,24976,1126400,523,219,54,250,0.4187380497131931,0.58,0.44,0.0030862842686474323,0.03558739274740219,0.6007381081581116,1.4874860048294067,8,8,0,0,1.0,1.625,1.75,0.125,0.8604850769042969,0.00390625,0.0035156249068677425,-0.0006021616281941533,0.01385820098221302,0.005126953590661287,0.5126953125,-0.0030273436568677425,0.0,0.0,0.0,0.0,0.0030862842686474323,0.009033203590661287,0.006829634745372459,0.7559752973059292,1.0,0.33509801129533173,-0.022781274717999622,0.30490692704916,0.23903408646583557,0.03938176855444908,0.2526782155036926,0.3002778887748718,0.3517768383026123,0.3893967270851135,0.0,0.0,0.0,1.8463616073131561,0.008608588730567135,0.0689697265625,1.0741990692913532,0.00012453333333333334,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.5556012392044067,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
973.5,243.0,0.24961458549020243,0.04521750146523118,551,24976-1787225886448237200,24976,1128448,531,224,55,252,0.4218455743879473,0.62,0.45,0.001179619925096631,0.03127356246113777,-0.08032497763633728,1.4620481729507446,8,5,1,2,0.625,0.625,1.0,0.375,0.9009473323822021,0.00146484375,0.0016601562965661287,-0.0007262224098667502,0.01768222637474537,0.00024414065410383046,0.0244140625,-0.0027656250167638063,0.0,0.0,0.0,0.0,0.001179619925096631,0.0017089844041038305,0.005899157287785783,3.449831047364094,1.0,1.6173393219999668,-0.025849993980955333,0.20811572205275297,0.18865524232387543,0.012705225497484207,0.19566375017166138,0.205343097448349,0.22740676999092102,0.23320752382278442,0.0,0.0,0.0,1.6905433237552643,0.007579866141895764,0.0517578125,1.283591989427805,0.00012385066666666667,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.46014508605003357,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
989.5,247.0,0.24962082097970803,0.038640549406409264,552,24976-1787225886448237200,24976,1130496,540,228,56,256,0.4222222222222222,0.64,0.465,0.00015298518701456487,0.03139028698205948,-0.6746729612350464,1.8506414890289307,9,4,1,4,0.4444444444444444,0.6666666666666666,1.0,0.3333333333333333,0.9584676027297974,0.00048828125,0.001757812686264515,-0.0010689536575227976,0.015790116041898727,-0.002148437313735485,-0.21484375,-0.0028632814064621925,0.0,0.0,0.0,0.0,0.00015298518701456487,-0.001660156063735485,0.005438103282358497,3.2736859594815506,1.0,1.7236679135513957,-0.019657237775390968,0.1482768300920725,0.11589537560939789,0.015472481027245522,0.13078783452510834,0.14707960188388824,0.16533339023590088,0.18148285150527954,0.0,0.0,0.0,1.751614049077034,0.004979826487669925,0.0341796875,1.8955459147691727,0.000123168,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.37715157866477966,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1005.5,251.0,0.24962685791367803,0.04911848530173302,553,24976-1787225886448237200,24976,1132544,549,233,56,260,0.424408014571949,0.66,0.475,0.0014782079961150885,0.04261848330497742,-0.060723669826984406,1.4628674983978271,9,5,0,4,0.5555555555555556,1.1111111111111112,1.2222222222222223,0.1111111111111111,0.7135028839111328,0.00146484375,0.0032714842818677425,-0.0002063505962723866,0.012043948285281658,0.0018066405318677425,0.1806640625,-0.0030800779350101948,0.0,0.0,0.0,0.0,0.0014782079961150885,0.0032714842818677425,0.00623088370412006,1.9040225001673152,1.0,0.9412048064146137,-0.02325947006465867,0.5900118462741375,0.4902183413505554,0.06385208666324615,0.5087288618087769,0.594367265701294,0.6648246049880981,0.7241784334182739,0.0,0.0,0.0,1.717594400048256,0.0070438761276818695,0.0582275390625,1.7003850936889648,0.00012248533333333332,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.7830060720443726,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1021.5,255.0,0.24963270562752127,0.043218905571848154,554,24976-1787225886448237200,24976,1134592,559,237,57,265,0.42397137745974955,0.58,0.465,0.0004491572908591479,0.034658025950193405,-0.7929239273071289,1.615516185760498,10,4,1,5,0.4,0.6,1.3,0.7,0.8829920887947083,0.000244140625,0.0018554688431322575,-0.000978591269813478,0.015719234943389893,-0.0009765625,-0.09765625,-0.0027343749534338713,0.0,0.0,0.0,0.0,0.0004491572908591479,-0.000732421875,0.005540629761526361,7.554492101188502,1.0,3.7282429753460398,-0.023032988363411278,0.2986611910164356,0.24176225066184998,0.03071238100528717,0.24858012795448303,0.30577778816223145,0.3337007761001587,0.3419104814529419,0.0,0.0,0.0,1.6136250719428062,0.007320496760257811,0.05517578125,1.3341303579509258,0.00012180266666666668,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.5526102781295776,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1037.5,259.0,0.24963837288043972,0.043076148722320795,555,24976-1787225886448237200,24976,1136640,566,239,58,269,0.42226148409893993,0.54,0.47,-0.0008692850824445486,0.03378935158252716,-0.45473599433898926,1.7373815774917603,7,2,1,4,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.8947115540504456,-0.00048828125,0.001025390694849193,-0.0012714732438325882,0.015700338408350945,-0.004833984654396772,-0.4833984375,-0.0027792968321591616,0.0,0.0,0.0,0.0,-0.0008692850824445486,-0.005322265904396772,0.004632606985978782,0.870256543478781,1.0,0.5221037013882005,-0.020059978443896398,0.3172017764300108,0.23630601167678833,0.04288661107420921,0.24783746898174286,0.3232199549674988,0.3668264150619507,0.3741201162338257,0.0,0.0,0.0,1.637040726840496,0.00692529854222812,0.0543212890625,1.5299593210220337,0.00012112,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.5637487769126892,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1053.5,263.0,0.2496438678992104,0.03609822993166745,556,24976-1787225886448237200,24976,1138688,577,244,60,273,0.42287694974003465,0.48,0.48,0.00045795890036970377,0.03213109076023102,-0.8175839781761169,1.5801432132720947,11,5,2,4,0.45454545454545453,0.5454545454545454,0.9090909090909091,0.36363636363636365,0.770492672920227,0.00048828125,0.0008300781482830644,-0.0008705613436177373,0.015929780900478363,-9.765627328306437e-05,-0.009765625,-0.0029257810674607754,0.0,0.0,0.0,0.0,0.00045795890036970377,0.00039062497671693563,0.004594883037498221,11.732865140568848,1.0,7.470874539178111,-0.016691398457624018,0.5401639509946108,0.36822444200515747,0.08127047121524811,0.45109665393829346,0.5382599830627441,0.6198875308036804,0.745682418346405,0.0,0.0,0.0,1.6271288990974426,0.005539684927498456,0.0443115234375,1.8787899985909462,0.00012043733333333335,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.7569980621337891,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1069.5,267.0,0.24964919841803423,0.04046128108166158,557,24976-1787225886448237200,24976,1140736,584,247,61,276,0.4229452054794521,0.42,0.475,0.00128659897018224,0.02581470087170601,-0.9224532842636108,1.758380651473999,7,3,1,3,0.42857142857142855,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.9456126689910889,0.000244140625,0.0017089844914153218,-0.0011949490290135145,0.016211863607168198,0.0025878907181322575,0.2587890625,-0.0029433593153953552,0.0,0.0,0.0,0.0,0.00128659897018224,0.0028320313431322575,0.005463213135953993,1.928398409427321,1.0,1.0389434351054927,-0.02096106664976105,0.15670996252447367,0.12555807828903198,0.019394399598240852,0.13180309534072876,0.16146625578403473,0.17960363626480103,0.18567033112049103,0.0,0.0,0.0,1.7395704090595245,0.007286250257493521,0.0523681640625,1.5900638550519943,0.00011975466666666667,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.41007348895072937,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1085.5,271.0,0.2496543717148594,0.036251049721613526,558,24976-1787225886448237200,24976,1142784,594,251,62,281,0.4225589225589226,0.46,0.48,-0.00042194389970973134,0.03528192639350891,-0.9053311347961426,1.5398130416870117,10,4,1,5,0.4,0.8,0.9,0.1,0.9384724497795105,0.000244140625,0.0011718750465661287,-0.0011827662819996476,0.01383893471211195,-0.0030273436568677425,-0.302734375,-0.002921875100582838,0.0,0.0,0.0,0.0,-0.00042194389970973134,-0.0027832030318677425,0.004335917154094204,1.5573279335111982,1.0,1.0494475679895874,-0.01869741373229772,0.18280223850160837,0.14189517498016357,0.024108316749334335,0.15217557549476624,0.1868027150630951,0.21310093998908997,0.2257784903049469,0.0,0.0,0.0,1.6321156471967697,0.004763689003084437,0.0355224609375,1.9649444967508316,0.00011907200000000001,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.3819468021392822,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1101.5,275.0,0.24965939464453663,0.042528113117441535,559,24976-1787225886448237200,24976,1144832,602,255,62,285,0.42358803986710963,0.4,0.49,-0.0008152266964316368,0.030975714325904846,-1.6419966220855713,1.7404042482376099,8,4,0,4,0.5,0.75,0.875,0.125,0.7842496633529663,0.0009765625,-0.0008789062267169356,-0.0015444769524037838,0.017862021923065186,-0.0047363280318677425,-0.4736328125,-0.0027734374161809683,0.0,0.0,0.0,0.0,-0.0008152266964316368,-0.0037597655318677425,0.003200480015948415,0.8510182272275112,1.0,0.7374661867855322,-0.017221363028511405,0.6363711580634117,0.4580232501029968,0.11407086253166199,0.47573673725128174,0.6578513979911804,0.783726692199707,0.8164605498313904,0.0,0.0,0.0,1.6167354881763458,0.006337421374155383,0.0513916015625,1.8491752445697784,0.00011838933333333336,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.8083991408348083,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1117.5,279.0,0.24966427366912486,0.0433523403480649,560,24976-1787225886448237200,24976,1146880,612,258,65,289,0.4215686274509804,0.42,0.485,0.0005530791822820902,0.03280226141214371,-1.0237594842910767,1.6850577592849731,10,3,3,4,0.3,-0.1,0.7,0.8,0.9299756288528442,-0.0009765625,0.00302734412252903,-0.0003459565923549235,0.016178984194993973,-0.000927734246943146,-0.0927734375,-0.0025917966850101948,0.0,0.0,0.0,0.0,0.0005530791822820902,-0.001904296746943146,0.006985601023188792,3.6664110377538175,1.0,1.3603112949037823,-0.02271126233972609,0.1908819116652012,0.15969626605510712,0.019855018705129623,0.16401055455207825,0.19072535634040833,0.22177162766456604,0.2274213582277298,0.0,0.0,0.0,1.520067885518074,0.008813215496047633,0.06591796875,1.1391836367547512,0.00011770666666666668,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.44590193033218384,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1133.5,283.0,0.24966901488562854,0.03438328951597214,561,24976-1787225886448237200,24976,1148928,622,264,65,293,0.42443729903536975,0.44,0.49,0.0008272378472611308,0.03631500527262688,-0.5386695861816406,1.9559199810028076,10,6,0,4,0.6,0.9,1.0,0.1,0.9043445587158203,0.001953125,0.002490234561264515,-0.0013878985773772001,0.016487784683704376,-0.0015625000232830644,-0.15625,-0.002898437436670065,0.0,0.0,0.0,0.0,0.0008272378472611308,0.00039062497671693563,0.006265206087846309,15.997973725702293,1.0,7.401053581843017,-0.02492737042484805,0.3548729158937931,0.2962166965007782,0.03721633180975914,0.3151407837867737,0.3524640202522278,0.41843706369400024,0.42489859461784363,0.0,0.0,0.0,1.6607055440545082,0.011463449916391255,0.0833740234375,0.9852064214646816,0.00011702400000000002,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.604931116104126,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1149.5,287.0,0.24967362405141763,0.03696859395131469,562,24976-1787225886448237200,24976,1150976,628,266,65,297,0.42356687898089174,0.42,0.49,-0.00034984294325113297,0.03488905355334282,-0.7341629266738892,1.6061054468154907,6,2,0,4,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5,0.8508684635162354,0.0,0.0013671875931322575,-0.000688022468239069,0.01427511963993311,-0.003173828125,-0.3173828125,-0.0029023438692092896,0.0,0.0,0.0,0.0,-0.00034984294325113297,-0.003173828125,0.0047639618860557675,1.5005416666629054,1.0,0.9141735410351669,-0.0224585784599185,0.374499324709177,0.3216310739517212,0.02591262198984623,0.34558114409446716,0.3768143057823181,0.40805190801620483,0.4145970940589905,0.0,0.0,0.0,1.5700602903962135,0.008592140578912222,0.0699462890625,1.212045080959797,0.00011634133333333335,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.6202386021614075,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1165.5,291.0,0.24967810660755213,0.04008827544748783,563,24976-1787225886448237200,24976,1153024,639,272,66,301,0.42566510172143973,0.48,0.495,0.0002802796952892095,0.04030242934823036,-0.4967859983444214,1.79940664768219,11,6,1,4,0.5454545454545454,0.8181818181818182,1.2727272727272727,0.45454545454545453,0.7992500066757202,0.00146484375,0.0022949217818677425,-0.0014065222349017859,0.015056058764457703,-0.0028808596543967724,-0.2880859375,-0.002804687712341547,0.0,0.0,0.0,0.0,0.0002802796952892095,-0.0014160159043967724,0.005707305914256722,4.0276936176565625,1.0,1.979291625195633,-0.014442458923440427,0.6441224254667759,0.5330192446708679,0.096525639295578,0.5457843542098999,0.6115479469299316,0.8025694489479065,0.8481594324111938,0.0,0.0,0.0,1.5060840398073196,0.003882901380166004,0.033203125,2.5594115033745766,0.00011565866666666669,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.8062264919281006,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
1181.5,295.0,0.24968246770021074,0.03803423000499606,564,24976-1787225886448237200,24976,1155072,647,277,66,304,0.4281298299845441,0.5,0.495,-0.00017290112737100571,0.036253880709409714,-1.0043635368347168,1.3342760801315308,8,5,0,3,0.625,0.875,1.375,0.5,0.8764060139656067,0.001708984375,0.00146484375,-0.0003497037978377193,0.013953357934951782,-0.004345702938735485,-0.4345703125,-0.0027441405691206455,0.0,0.0,0.0,0.0,-0.00017290112737100571,-0.002636718563735485,0.004865757284278516,1.8446840201889187,1.0,1.0403462320993213,-0.022037257440388203,0.22166761942207813,0.18066909909248352,0.01897609792649746,0.19934071600437164,0.2224767655134201,0.24369296431541443,0.2513258159160614,0.0,0.0,0.0,1.4739595130085945,0.00799279765215033,0.049072265625,1.252188727259636,0.00011497600000000002,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.46907728910446167,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
