composition,assignment,pole,seed,steps,true_defenders,share_pos_open,share_pos_alt,share_int_open,n_active_open,hold_id0,hold_id1,hold_id2,hold_id3,hold_id4,hold_id5,macro0,macro1,macro2,macro3,macro4,macro5,macro6,macro7
2A_4D,PREFIX,A,20800011,20,4,0.6599999999999999,0.76,0.35,5.8,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,PREFIX,A,20800012,20,4,0.44333333333333336,0.8066666666666666,0.5533333333333332,5.6,0.5,0.8,0.3,0.6,0.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,PREFIX,A,20800013,20,4,0.43666666666666665,0.74,0.5633333333333332,5.7,0.4,0.5,0.6,0.5,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,PREFIX,A,20800014,20,4,0.705,0.8516666666666668,0.49499999999999994,5.5,0.9,0.7,0.4,1.0,0.4,0.4,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,PREFIX,A,20800015,20,4,0.6233333333333333,0.8733333333333334,0.4933333333333333,5.7,0.6,1.0,0.4,0.6,0.3,0.6,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,PREFIX,A,20800016,20,4,0.5133333333333333,0.7866666666666667,0.4933333333333333,5.9,0.7,0.5,0.8,0.4,0.6,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800001,20,4,0.51,0.8266666666666665,0.4833333333333333,5.8,0.0,0.0,0.4,1.0,0.7,0.8,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800002,20,4,0.5433333333333332,0.7266666666666666,0.4066666666666666,5.9,0.0,0.0,1.0,1.0,0.8,0.4,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800003,20,4,0.6966666666666667,0.7633333333333333,0.42333333333333334,5.9,0.3,0.6,0.8,1.0,0.8,0.6,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800004,20,4,0.5933333333333334,0.8766666666666666,0.48999999999999994,5.8,0.4,0.5,0.9,0.5,0.5,0.6,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800005,20,4,0.4933333333333333,0.7866666666666667,0.44666666666666666,5.8,0.0,0.0,1.0,0.4,0.9,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800006,20,4,0.5266666666666666,0.8150000000000001,0.48666666666666664,5.8,0.0,0.4,1.0,0.5,0.6,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800007,20,4,0.5916666666666666,0.85,0.5916666666666666,5.4,0.0,0.4,0.5,1.0,0.5,0.6,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800008,20,4,0.6849999999999999,0.8683333333333334,0.5166666666666666,5.6,0.0,0.6,1.0,1.0,0.3,0.9,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800009,20,4,0.6466666666666665,0.7083333333333333,0.4800000000000001,5.7,0.3,0.3,0.7,1.0,0.8,0.6,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800010,20,4,0.6083333333333333,0.825,0.5,5.8,0.5,0.0,0.7,1.0,0.7,0.6,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800011,20,4,0.7333333333333332,0.8633333333333333,0.45,5.6,0.6,0.3,1.0,0.9,0.7,0.6,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800012,20,4,0.41666666666666663,0.6966666666666665,0.5166666666666666,6.0,0.0,0.0,0.5,0.6,0.4,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800013,20,4,0.41,0.8099999999999999,0.4933333333333333,5.9,0.0,0.0,0.6,0.5,0.3,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800014,20,4,0.6849999999999999,0.8183333333333334,0.46333333333333326,5.6,0.5,0.0,0.4,1.0,1.0,0.9,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800015,20,4,0.6383333333333333,0.8550000000000001,0.5983333333333333,5.3,0.0,0.4,0.4,0.5,0.9,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
2A_4D,SUFFIX,A,20800016,20,4,0.4666666666666666,0.7916666666666666,0.5,6.0,0.0,0.0,0.8,0.4,1.0,0.6,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
1A_5D,PREFIX,A,20800001,20,5,0.5999999999999999,0.8633333333333333,0.6100000000000001,5.9,0.8,0.8,0.4,0.9,0.5,0.1,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800002,20,5,0.6499999999999999,0.7966666666666666,0.55,6.0,0.7,0.4,1.0,1.0,0.8,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800003,20,5,0.6833333333333333,0.8166666666666668,0.4833333333333333,6.0,0.9,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800004,20,5,0.6833333333333333,0.95,0.5466666666666666,5.7,0.8,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800005,20,5,0.6966666666666667,0.8533333333333333,0.6066666666666667,5.6,0.8,0.6,1.0,0.4,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800006,20,5,0.6166666666666666,0.9333333333333333,0.59,5.8,0.4,1.0,1.0,0.5,0.6,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800007,20,5,0.61,0.8899999999999999,0.6666666666666667,5.8,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800008,20,5,0.7100000000000001,0.8566666666666667,0.6166666666666667,5.9,0.3,1.0,1.0,1.0,0.3,0.6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800009,20,5,0.8133333333333332,0.9066666666666666,0.5666666666666667,5.7,1.0,1.0,0.7,1.0,0.9,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800010,20,5,0.7,0.8233333333333333,0.5833333333333333,6.0,1.0,0.4,0.7,1.0,0.5,0.6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800011,20,5,0.7166666666666666,0.7833333333333333,0.4333333333333334,6.0,0.8,1.0,1.0,0.8,0.7,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800012,20,5,0.5433333333333332,0.8733333333333333,0.6933333333333332,5.6,0.6,0.8,0.3,0.6,0.4,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800013,20,5,0.48999999999999994,0.8733333333333334,0.7033333333333334,5.7,0.4,0.5,0.6,0.5,0.3,0.4,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800014,20,5,0.76,0.9099999999999999,0.5666666666666667,5.7,0.9,0.7,0.4,1.0,0.9,0.4,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800015,20,5,0.6833333333333333,0.8333333333333334,0.55,6.0,0.6,1.0,0.4,0.6,0.9,0.6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,PREFIX,A,20800016,20,5,0.5666666666666667,0.8633333333333333,0.6,6.0,0.7,0.5,0.8,0.4,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800001,20,5,0.6166666666666666,0.8833333333333334,0.5666666666666667,6.0,0.0,0.7,0.4,1.0,0.7,0.9,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800002,20,5,0.6,0.8166666666666668,0.5333333333333333,6.0,0.0,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800003,20,5,0.7,0.8466666666666667,0.5333333333333333,6.0,0.3,1.0,0.8,0.8,0.8,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800004,20,5,0.65,0.8566666666666667,0.5333333333333333,6.0,0.5,0.8,1.0,0.5,0.5,0.6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800005,20,5,0.6166666666666667,0.8966666666666667,0.5866666666666667,5.8,0.0,0.7,1.0,0.4,0.9,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800006,20,5,0.5999999999999999,0.8333333333333334,0.5666666666666667,6.0,0.0,1.0,1.0,0.5,0.6,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800007,20,5,0.6466666666666666,0.8533333333333333,0.6366666666666666,5.7,0.0,1.0,0.5,1.0,0.5,0.6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800008,20,5,0.7466666666666666,0.93,0.5866666666666667,5.7,0.0,1.0,1.0,1.0,0.3,0.9,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800009,20,5,0.7933333333333332,0.9266666666666665,0.5866666666666666,5.7,0.3,1.0,0.7,1.0,0.9,0.6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800010,20,5,0.6633333333333333,0.86,0.6166666666666666,5.9,0.5,0.4,0.7,1.0,0.7,0.6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800011,20,5,0.7833333333333333,0.9166666666666667,0.5133333333333333,5.9,0.5,1.0,1.0,0.8,0.7,0.6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800012,20,5,0.5166666666666666,0.8466666666666667,0.6333333333333334,6.0,0.0,0.7,0.4,0.6,0.4,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800013,20,5,0.4966666666666666,0.8800000000000001,0.6299999999999999,5.9,0.0,0.5,0.6,0.5,0.3,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800014,20,5,0.7966666666666666,0.89,0.5866666666666667,5.7,0.5,0.7,0.4,1.0,1.0,0.9,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800015,20,5,0.6633333333333333,0.8533333333333333,0.6233333333333333,5.8,0.0,1.0,0.4,0.5,0.9,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
1A_5D,SUFFIX,A,20800016,20,5,0.5499999999999999,0.8800000000000001,0.6333333333333334,6.0,0.0,0.5,0.8,0.4,1.0,0.6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
0A_6D,PREFIX,A,20800001,20,6,0.7166666666666667,0.9333333333333333,0.6666666666666666,6.0,0.8,0.7,0.4,1.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800002,20,6,0.7166666666666666,0.95,0.6833333333333333,6.0,0.7,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800003,20,6,0.7666666666666667,0.9333333333333333,0.6166666666666667,6.0,0.9,0.9,0.8,0.8,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800004,20,6,0.7,0.9000000000000001,0.6333333333333334,6.0,0.8,1.0,1.0,0.5,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800005,20,6,0.7,0.8833333333333332,0.6833333333333333,6.0,0.8,0.6,1.0,0.4,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800006,20,6,0.6666666666666667,0.9833333333333334,0.7,6.0,0.4,1.0,1.0,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800007,20,6,0.6666666666666666,0.9,0.7166666666666667,6.0,0.5,0.9,0.5,1.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800008,20,6,0.75,0.9333333333333333,0.6833333333333333,6.0,0.3,1.0,1.0,1.0,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800009,20,6,0.8666666666666668,0.95,0.6500000000000001,6.0,1.0,1.0,0.7,1.0,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800010,20,6,0.7333333333333332,0.9333333333333333,0.6833333333333333,6.0,1.0,0.4,0.7,1.0,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800011,20,6,0.8166666666666667,0.9166666666666666,0.5833333333333334,6.0,0.8,1.0,1.0,0.8,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800012,20,6,0.6166666666666666,0.9166666666666667,0.7499999999999999,6.0,0.6,0.8,0.3,0.6,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800013,20,6,0.55,0.9166666666666667,0.7499999999999999,6.0,0.4,0.5,0.6,0.5,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800014,20,6,0.8,0.9166666666666666,0.6166666666666666,6.0,0.9,0.7,0.4,1.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800015,20,6,0.7333333333333333,0.9333333333333333,0.7166666666666667,6.0,0.6,1.0,0.4,0.5,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0A_6D,PREFIX,A,20800016,20,6,0.6666666666666666,0.9500000000000002,0.75,6.0,0.7,0.5,0.8,0.4,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6A_0D,PREFIX,B,20800001,20,0,0.14999999999999997,0.016666666666666666,0.0,5.3,0.0,0.0,0.0,0.6,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800002,20,0,0.18333333333333332,0.016666666666666666,0.0,5.9,0.0,0.0,0.5,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800003,20,0,0.25,0.07666666666666666,0.0,5.4,0.4,0.6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800004,20,0,0.21666666666666665,0.016666666666666666,0.0,5.1,0.4,0.5,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800005,20,0,0.18333333333333332,0.1,0.0,5.2,0.0,0.0,0.6,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800006,20,0,0.13333333333333333,0.08499999999999999,0.0,5.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800007,20,0,0.16666666666666666,0.03666666666666667,0.0,5.4,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800008,20,0,0.4,0.09166666666666666,0.0,5.5,0.0,0.6,0.6,0.5,0.0,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800009,20,0,0.21666666666666665,0.065,0.0,5.3,0.3,0.3,0.0,0.5,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800010,20,0,0.2833333333333333,0.05833333333333333,0.0,5.5,0.5,0.0,0.0,0.6,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800011,20,0,0.2833333333333333,0.11666666666666665,0.0,4.9,0.6,0.3,0.4,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800012,20,0,0.03333333333333333,0.05,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800013,20,0,0.06666666666666667,0.05,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800014,20,0,0.2833333333333333,0.075,0.0,5.1,0.5,0.0,0.0,0.4,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800015,20,0,0.24166666666666664,0.14166666666666666,0.0,4.9,0.0,0.4,0.0,0.0,0.3,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6A_0D,PREFIX,B,20800016,20,0,0.1,0.041666666666666664,0.0,5.3,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5A_1D,PREFIX,B,20800001,20,1,0.30333333333333334,0.37,0.16999999999999998,5.3,0.7,0.0,0.0,0.6,0.0,0.3,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800002,20,1,0.30333333333333334,0.22166666666666668,0.15333333333333332,5.9,0.7,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800003,20,1,0.35666666666666663,0.25833333333333336,0.11166666666666666,5.4,0.9,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800004,20,1,0.33333333333333337,0.2833333333333333,0.11666666666666665,5.1,0.8,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800005,20,1,0.32333333333333336,0.3233333333333333,0.15999999999999998,5.4,0.7,0.0,0.6,0.0,0.5,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800006,20,1,0.25333333333333335,0.34500000000000003,0.15333333333333332,5.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800007,20,1,0.275,0.24166666666666664,0.175,5.2,0.5,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800008,20,1,0.45,0.22166666666666668,0.13999999999999999,5.8,0.3,0.6,0.6,0.5,0.0,0.7,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800009,20,1,0.3366666666666666,0.2783333333333333,0.11166666666666666,5.3,0.9,0.3,0.0,0.5,0.2,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800010,20,1,0.3783333333333333,0.2033333333333333,0.08666666666666667,5.7,1.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800011,20,1,0.41666666666666663,0.4083333333333333,0.10833333333333332,4.9,1.0,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800012,20,1,0.15166666666666667,0.29333333333333333,0.12833333333333333,5.5,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800013,20,1,0.1433333333333333,0.19666666666666668,0.13666666666666666,5.7,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800014,20,1,0.395,0.3366666666666666,0.08666666666666667,5.1,0.9,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800015,20,1,0.39,0.3983333333333333,0.14999999999999997,5.0,0.6,0.4,0.0,0.0,0.3,0.7,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,PREFIX,B,20800016,20,1,0.24500000000000002,0.32166666666666666,0.13666666666666666,5.3,0.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800001,20,1,0.27,0.28666666666666674,0.11666666666666665,5.3,0.0,0.0,0.0,0.6,0.0,0.8,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800002,20,1,0.26999999999999996,0.18833333333333332,0.15333333333333332,5.9,0.0,0.0,0.5,0.6,0.0,0.5,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800003,20,1,0.34833333333333333,0.2683333333333333,0.15333333333333332,5.4,0.4,0.6,0.0,0.5,0.0,0.5,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800004,20,1,0.325,0.275,0.175,5.2,0.4,0.5,0.4,0.0,0.0,0.5,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800005,20,1,0.2866666666666667,0.30333333333333334,0.15333333333333332,5.6,0.0,0.0,0.6,0.0,0.5,0.5,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800006,20,1,0.24500000000000002,0.2866666666666667,0.15,5.3,0.0,0.4,0.4,0.0,0.0,0.5,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800007,20,1,0.29166666666666663,0.21666666666666665,0.10833333333333332,5.4,0.0,0.4,0.0,0.6,0.0,0.6,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800008,20,1,0.4533333333333333,0.27666666666666667,0.13333333333333333,5.5,0.0,0.6,0.6,0.5,0.0,0.9,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800009,20,1,0.33166666666666667,0.2733333333333333,0.12666666666666665,5.5,0.3,0.3,0.0,0.5,0.2,0.6,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800010,20,1,0.33333333333333337,0.26666666666666666,0.125,5.5,0.5,0.0,0.0,0.6,0.0,0.8,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800011,20,1,0.45,0.4833333333333333,0.21666666666666665,4.9,0.6,0.3,0.4,0.4,0.0,0.6,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800012,20,1,0.16999999999999998,0.19166666666666668,0.09999999999999999,5.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800013,20,1,0.18666666666666668,0.345,0.1,5.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800014,20,1,0.38666666666666666,0.2533333333333333,0.1,5.5,0.5,0.0,0.0,0.3,0.4,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800015,20,1,0.3416666666666667,0.36666666666666664,0.22499999999999995,4.9,0.0,0.4,0.0,0.0,0.3,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
5A_1D,SUFFIX,B,20800016,20,1,0.22833333333333333,0.31166666666666665,0.17833333333333332,5.3,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
4A_2D,PREFIX,B,20800001,20,2,0.4066666666666666,0.45666666666666667,0.30666666666666664,5.5,0.7,0.8,0.0,0.6,0.0,0.1,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
4A_2D,PREFIX,B,20800002,20,2,0.37333333333333335,0.39,0.2899999999999999,5.9,0.7,0.4,0.5,0.6,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
4A_2D,PREFIX,B,20800003,20,2,0.44666666666666666,0.4933333333333333,0.24666666666666667,5.4,0.9,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
4A_2D,PREFIX,B,20800004,20,2,0.4666666666666666,0.5833333333333334,0.21666666666666665,5.1,0.8,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
