scale,style,seed,arm,trace_hash,n_ticks,n_agents,eligible_agent_ticks,E_v,E_x_rmse_cells,E_x_p90_cells,mean_target_endpoint_error_cells,mean_direction_error_degrees,switch_requests,blocked_switch_fraction,mean_decision_lag_ticks,p95_decision_lag_ticks,censored_switch_fraction,stale_target_fraction,semantic_execution_fraction,forced_home_carrying_fraction,tagged_redirect_fraction,macro_early_end_fraction
2v2,BREACH,19500004,I0_CONTINUOUS_ORACLE,fae9b0993383e2cad75926179d16b4ed0ac2ea82e0b6a9fea0dee9a0286661c4,240,2,341,0.0,0.0,0.0,0.0,2.9154089038379145e-07,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26458333333333334,0.0
2v2,BREACH,19500004,I1_W50_NO_COMMIT,fae9b0993383e2cad75926179d16b4ed0ac2ea82e0b6a9fea0dee9a0286661c4,240,2,341,0.5047162058628694,1.6193180214940086,2.601164981500669,1.8400193653842791,30.748863257297188,224,0.7238300247149805,1.1372093023255814,7.7499999999999964,0.6745993781392011,0.0,0.0,0.0,0.26458333333333334,0.0
2v2,BREACH,19500004,I2_W50_CURRENT_COMMIT,fae9b0993383e2cad75926179d16b4ed0ac2ea82e0b6a9fea0dee9a0286661c4,240,2,341,0.6274938574169051,2.0714867015237406,3.3715839409524433,2.4371861021303722,52.131934169599695,224,0.862034600972654,2.1033653846153846,9.25,0.8128836801403173,0.47916666666666663,0.0,0.0,0.26458333333333334,0.0
2v2,BREACH,19500004,I3_FULL_CURRENT_MACRO,fae9b0993383e2cad75926179d16b4ed0ac2ea82e0b6a9fea0dee9a0286661c4,240,2,341,0.5516373921632829,1.4445689588270636,2.2008034320887053,1.6365944021037007,44.716360582270624,224,0.8885035477955832,2.1805555555555554,9.625,0.8482819102288128,0.29791666666666666,0.9729166666666667,0.2375,0.26458333333333334,0.6111111111111112
2v2,BREACH,19500005,I0_CONTINUOUS_ORACLE,cc7ebf19e0a99162d8b4c58a651f46f821fd1caaa75f16c97cc3e691399d07f7,240,2,397,0.0,0.0,0.0,0.0,2.816152364280469e-07,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15833333333333333,0.0
2v2,BREACH,19500005,I1_W50_NO_COMMIT,cc7ebf19e0a99162d8b4c58a651f46f821fd1caaa75f16c97cc3e691399d07f7,240,2,397,0.6243852745388792,1.751043022756888,2.762554954820886,1.7865725244028852,40.60468344543419,304,0.7597931004631433,0.6494047619047619,4.049999999999997,0.7302081980695148,0.0,0.0,0.0,0.15833333333333333,0.0
2v2,BREACH,19500005,I2_W50_CURRENT_COMMIT,cc7ebf19e0a99162d8b4c58a651f46f821fd1caaa75f16c97cc3e691399d07f7,240,2,397,0.7973778045078306,2.441256526351577,3.744596955510354,2.5202268133800487,70.05562165207995,304,0.9440548846470156,2.0137362637362637,9.7,0.9111587239752412,0.5854166666666667,0.0,0.0,0.15833333333333333,0.0
2v2,BREACH,19500005,I3_FULL_CURRENT_MACRO,cc7ebf19e0a99162d8b4c58a651f46f821fd1caaa75f16c97cc3e691399d07f7,240,2,397,0.6658851356475755,1.6344143773918152,2.601544557577986,1.3003968772889993,61.44512928755573,304,0.898259966238151,1.3476923076923077,9.299999999999997,0.8752542959788772,0.4395833333333333,0.9520833333333334,0.33749999999999997,0.15833333333333333,0.44692737430167595
2v2,BREACH,19500006,I0_CONTINUOUS_ORACLE,c8f06eede2cc05ccbdae7796ce6fcea9b2ae3b8617bb6390f20b0396e2cab97a,240,2,265,0.0,0.0,0.0,0.0,2.2994365425631564e-07,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4083333333333333,0.0
2v2,BREACH,19500006,I1_W50_NO_COMMIT,c8f06eede2cc05ccbdae7796ce6fcea9b2ae3b8617bb6390f20b0396e2cab97a,240,2,265,0.2768784313414331,1.6541419476875243,2.7564104161845266,1.945443985674327,6.267496381843177,84,0.6794871794871795,3.0227272727272725,9.475,0.4735042735042735,0.0,0.0,0.0,0.4083333333333333,0.0
2v2,BREACH,19500006,I2_W50_CURRENT_COMMIT,c8f06eede2cc05ccbdae7796ce6fcea9b2ae3b8617bb6390f20b0396e2cab97a,240,2,265,0.3064006012923566,2.1652552116770645,3.8225642331617835,2.2470393576608645,12.112482860834,84,0.7452991452991453,3.7739130434782613,9.5,0.5521367521367522,0.35625,0.0,0.0,0.4083333333333333,0.0
2v2,BREACH,19500006,I3_FULL_CURRENT_MACRO,c8f06eede2cc05ccbdae7796ce6fcea9b2ae3b8617bb6390f20b0396e2cab97a,240,2,265,0.3296026311651315,1.527078685330893,2.3766035213170067,1.406680551263829,13.9913255344246,84,0.7897435897435897,3.8898026315789473,9.549999999999999,0.5837606837606837,0.09791666666666667,0.9833333333333334,0.06666666666666667,0.4083333333333333,0.7462121212121212
2v2,BREACH,19500007,I0_CONTINUOUS_ORACLE,1aa2cf0fdd262c1b42398f0ef25794e001713e18992086c84bf485395b5942bd,240,2,290,0.0,0.0,0.0,0.0,2.8706549202198267e-07,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36041666666666666,0.0
2v2,BREACH,19500007,I1_W50_NO_COMMIT,1aa2cf0fdd262c1b42398f0ef25794e001713e18992086c84bf485395b5942bd,240,2,290,0.3296053295433864,1.7548998755412568,2.7804704314831907,1.8753671714992102,6.750315434426817,118,0.5248777681909693,1.4236607142857143,9.649999999999999,0.43068737417313774,0.0,0.0,0.0,0.36041666666666666,0.0
2v2,BREACH,19500007,I2_W50_CURRENT_COMMIT,1aa2cf0fdd262c1b42398f0ef25794e001713e18992086c84bf485395b5942bd,240,2,290,0.42814856890485964,2.5547291861313974,4.038465345526992,2.6883719786703377,19.62473099896784,118,0.8074489502444636,3.047619047619048,10.175,0.7050618349151567,0.39375000000000004,0.0,0.0,0.36041666666666666,0.0
2v2,BREACH,19500007,I3_FULL_CURRENT_MACRO,1aa2cf0fdd262c1b42398f0ef25794e001713e18992086c84bf485395b5942bd,240,2,290,0.4371413976626202,2.1819114639876247,3.123003398221635,2.1062637276436216,21.96217295018529,118,0.7664653436870865,2.843406593406593,10.175,0.6640782283577797,0.13958333333333334,0.975,0.11041666666666666,0.36041666666666666,0.714859437751004
2v2,BREACH,19500008,I0_CONTINUOUS_ORACLE,faca2a8f315053d73aba9e9a83ca6f63bc6e8b0d1af5651090e9959af7635622,240,2,331,0.0,0.0,0.0,0.0,3.057755165220712e-07,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833333333333333,0.0
2v2,BREACH,19500008,I1_W50_NO_COMMIT,faca2a8f315053d73aba9e9a83ca6f63bc6e8b0d1af5651090e9959af7635622,240,2,331,0.44674403438702004,1.4710807527345162,2.243233385694674,1.8705286982385392,25.782290332840095,199,0.713426954940392,1.3545751633986929,9.174999999999999,0.6480096989290767,0.0,0.0,0.0,0.2833333333333333,0.0
2v2,BREACH,19500008,I2_W50_CURRENT_COMMIT,faca2a8f315053d73aba9e9a83ca6f63bc6e8b0d1af5651090e9959af7635622,240,2,331,0.5832124173342373,2.2195611066543144,3.471176244711856,2.4256404859183505,46.27409226542264,199,0.8696201252778339,2.55,9.575,0.8091533643160235,0.4770833333333333,0.0,0.0,0.2833333333333333,0.0
2v2,BREACH,19500008,I3_FULL_CURRENT_MACRO,faca2a8f315053d73aba9e9a83ca6f63bc6e8b0d1af5651090e9959af7635622,240,2,331,0.5318562780991547,1.40605963390152,1.989321644296717,1.3824140487833538,36.041343490566895,199,0.8289553445140432,2.04,9.5,0.7684885835522328,0.25625,0.9770833333333333,0.20625000000000002,0.2833333333333333,0.6199095022624435
2v2,BREACH,19500009,I0_CONTINUOUS_ORACLE,2672a6ff919fc362f4cf09244569f82ca50adc45b5acf5b67ab56ef5c3b922dc,240,2,403,0.0,0.0,0.0,0.0,2.7035149564670934e-07,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333331,0.0
2v2,BREACH,19500009,I1_W50_NO_COMMIT,2672a6ff919fc362f4cf09244569f82ca50adc45b5acf5b67ab56ef5c3b922dc,240,2,403,0.5915775459037235,1.7374744389996857,2.5685985922637773,1.7919404809638757,40.22297390803548,317,0.7790980017514529,0.4622973925299507,2.2999999999999936,0.7601504657272511,0.0,0.0,0.0,0.14583333333333331,0.0
2v2,BREACH,19500009,I2_W50_CURRENT_COMMIT,2672a6ff919fc362f4cf09244569f82ca50adc45b5acf5b67ab56ef5c3b922dc,240,2,403,0.7874879065985075,2.3209026928156558,3.6131170176190204,2.4908957302853443,66.85005724919571,317,0.89913223469469,0.8961038961038961,7.149999999999996,0.8865138125945387,0.5791666666666667,0.0,0.0,0.14583333333333331,0.0
2v2,BREACH,19500009,I3_FULL_CURRENT_MACRO,2672a6ff919fc362f4cf09244569f82ca50adc45b5acf5b67ab56ef5c3b922dc,240,2,403,0.7343772090889031,1.401293883326701,2.0542025309618452,1.3483070721486876,64.13488069782179,317,0.8833293527585384,0.7986111111111112,6.349999999999989,0.8675662765703367,0.4625,0.9541666666666666,0.35000000000000003,0.14583333333333331,0.44571428571428573
2v2,BREACH,19500010,I0_CONTINUOUS_ORACLE,622e64d8c3037813412da2b8a604d95d0cd5ff755b041d9a57aa49ede2f6acee,240,2,397,0.0,0.0,0.0,0.0,2.9956788105901217e-07,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15833333333333333,0.0
2v2,BREACH,19500010,I1_W50_NO_COMMIT,622e64d8c3037813412da2b8a604d95d0cd5ff755b041d9a57aa49ede2f6acee,240,2,397,0.5780731965878287,1.7786369264988817,2.6229715546671466,1.803689351733411,42.38428932425044,315,0.7742800677583286,0.575,5.024999999999999,0.7583286278938453,0.0,0.0,0.0,0.15833333333333333,0.0
2v2,BREACH,19500010,I2_W50_CURRENT_COMMIT,622e64d8c3037813412da2b8a604d95d0cd5ff755b041d9a57aa49ede2f6acee,240,2,397,0.7541735908146342,2.2196180703339294,3.42553964253727,2.3786988488596466,64.67351771669982,315,0.8865047995482778,1.212820512820513,7.5,0.8705533596837944,0.5666666666666667,0.0,0.0,0.15833333333333333,0.0
2v2,BREACH,19500010,I3_FULL_CURRENT_MACRO,622e64d8c3037813412da2b8a604d95d0cd5ff755b041d9a57aa49ede2f6acee,240,2,397,0.657835564281144,1.5374511824423438,2.283574639843896,1.3128419883966491,60.70605181305035,315,0.8870694522868436,1.425,6.699999999999989,0.867871259175607,0.44375,0.9583333333333333,0.33958333333333335,0.15833333333333333,0.4463276836158192
2v2,BREACH,19500011,I0_CONTINUOUS_ORACLE,290ac78a9c1b560b5f4f3ab7a0ed5f2cbd78485702f7b17a301718ba1d3ded6e,240,2,264,0.0,0.0,0.0,0.0,2.792025436502831e-07,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41041666666666665,0.0
2v2,BREACH,19500011,I1_W50_NO_COMMIT,290ac78a9c1b560b5f4f3ab7a0ed5f2cbd78485702f7b17a301718ba1d3ded6e,240,2,264,0.284233337714522,1.399684373610281,1.859192171923822,1.9374552076909155,8.170986856665344,84,0.7034090909090909,3.25,9.5,0.4772727272727273,0.0,0.0,0.0,0.41041666666666665,0.0
2v2,BREACH,19500011,I2_W50_CURRENT_COMMIT,290ac78a9c1b560b5f4f3ab7a0ed5f2cbd78485702f7b17a301718ba1d3ded6e,240,2,264,0.37498096797766756,2.580306335137684,5.130774652825115,2.3779768032927615,16.686170864553546,84,0.8056818181818182,4.321428571428571,9.5,0.5909090909090908,0.39375000000000004,0.0,0.0,0.41041666666666665,0.0
2v2,BREACH,19500011,I3_FULL_CURRENT_MACRO,290ac78a9c1b560b5f4f3ab7a0ed5f2cbd78485702f7b17a301718ba1d3ded6e,240,2,264,0.35491554895006133,1.743463191186824,2.8572249591038705,1.3433406682799378,15.263476761222815,84,0.8045454545454545,4.583333333333333,9.5,0.6011363636363636,0.10416666666666667,0.9750000000000001,0.06666666666666667,0.41041666666666665,0.7480916030534351
2v2,BREACH,19500012,I0_CONTINUOUS_ORACLE,9f624c3c0145c54fa36a9f920ccfb989dd9e0aa2f99b68a54f9ea7cb3994c3c7,240,2,241,0.0,0.0,0.0,0.0,2.65640681777395e-07,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45208333333333334,0.0
2v2,BREACH,19500012,I1_W50_NO_COMMIT,9f624c3c0145c54fa36a9f920ccfb989dd9e0aa2f99b68a54f9ea7cb3994c3c7,240,2,241,0.25072221838724046,1.3962122281666618,2.038467897919299,2.017078059828785,4.839732980036131,53,0.7907142857142857,5.273809523809524,9.825,0.45,0.0,0.0,0.0,0.45208333333333334,0.0
2v2,BREACH,19500012,I2_W50_CURRENT_COMMIT,9f624c3c0145c54fa36a9f920ccfb989dd9e0aa2f99b68a54f9ea7cb3994c3c7,240,2,241,0.2777545545132215,1.4096565129924954,1.87233350741401,2.2598904707715524,8.290026049461499,53,0.8821428571428571,6.35,9.924999999999999,0.5214285714285715,0.37083333333333335,0.0,0.0,0.45208333333333334,0.0
2v2,BREACH,19500012,I3_FULL_CURRENT_MACRO,9f624c3c0145c54fa36a9f920ccfb989dd9e0aa2f99b68a54f9ea7cb3994c3c7,240,2,241,0.2689358810164526,1.3122239984485662,1.4913714512033382,0.8721982647320925,7.547082834136534,53,0.9021428571428571,6.726923076923077,9.974999999999998,0.5614285714285714,0.06666666666666667,0.9958333333333333,0.03125,0.45208333333333334,0.776173285198556
2v2,BREACH,19500013,I0_CONTINUOUS_ORACLE,79592be6e7faf8079a35088c136ac99014e0ce483165854681b698929c50d015,240,2,239,0.0,0.0,0.0,0.0,3.2783288485335067e-07,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45833333333333337,0.0
2v2,BREACH,19500013,I1_W50_NO_COMMIT,79592be6e7faf8079a35088c136ac99014e0ce483165854681b698929c50d015,240,2,239,0.29430861735819175,1.772855778176384,1.9895031789885707,2.0392456500289726,4.447371123848191,40,0.8465473145780051,6.3143939393939394,10.25,0.4156010230179028,0.0,0.0,0.0,0.45833333333333337,0.0
2v2,BREACH,19500013,I2_W50_CURRENT_COMMIT,79592be6e7faf8079a35088c136ac99014e0ce483165854681b698929c50d015,240,2,239,0.3138132606225048,1.9242610814029426,2.0193917940952826,2.19182161612995,7.043024499870009,40,0.8976982097186701,6.918181818181818,10.274999999999999,0.46675191815856776,0.35624999999999996,0.0,0.0,0.45833333333333337,0.0
2v2,BREACH,19500013,I3_FULL_CURRENT_MACRO,79592be6e7faf8079a35088c136ac99014e0ce483165854681b698929c50d015,240,2,239,0.3253533800008083,1.708256574716486,1.9930979158614743,0.6044500574037568,8.24270234301921,40,0.8312020460358056,6.419230769230769,10.2,0.4002557544757033,0.04791666666666666,0.99375,0.020833333333333336,0.45833333333333337,0.7706093189964157
2v2,BREACH,19500014,I0_CONTINUOUS_ORACLE,8a3b3bb125630a0e8c20e9c547bb171d84fbb14a8ba12dd6cfcec11b49c32ad0,240,2,320,0.0,0.0,0.0,0.0,2.819378545597597e-07,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30208333333333337,0.0
2v2,BREACH,19500014,I1_W50_NO_COMMIT,8a3b3bb125630a0e8c20e9c547bb171d84fbb14a8ba12dd6cfcec11b49c32ad0,240,2,320,0.5150232879314514,1.9089706961151647,2.3474130711341292,1.8134204622178745,29.021501324748215,207,0.7334733893557424,1.141025641025641,9.0,0.6850140056022409,0.0,0.0,0.0,0.30208333333333337,0.0
2v2,BREACH,19500014,I2_W50_CURRENT_COMMIT,8a3b3bb125630a0e8c20e9c547bb171d84fbb14a8ba12dd6cfcec11b49c32ad0,240,2,320,0.643402607563607,2.518735506731935,4.210521780110993,2.4526381065099425,48.661215471902224,207,0.8936974789915967,2.3253968253968256,9.075,0.8450980392156863,0.5,0.0,0.0,0.30208333333333337,0.0
2v2,BREACH,19500014,I3_FULL_CURRENT_MACRO,8a3b3bb125630a0e8c20e9c547bb171d84fbb14a8ba12dd6cfcec11b49c32ad0,240,2,320,0.526192726457491,1.9429212422704443,2.5943754231034992,1.4051619900820893,41.475829527984175,207,0.8983193277310924,2.4004524886877827,9.1,0.8547619047619048,0.29374999999999996,0.96875,0.20833333333333334,0.30208333333333337,0.6460176991150443
2v2,BREACH,19500015,I0_CONTINUOUS_ORACLE,9c61707759c86947233cce897e8ac9c3b873b8f697a42d33e0a622b35ffbf307,240,2,241,0.0,0.0,0.0,0.0,3.3679386436294285e-07,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45416666666666666,0.0
2v2,BREACH,19500015,I1_W50_NO_COMMIT,9c61707759c86947233cce897e8ac9c3b873b8f697a42d33e0a622b35ffbf307,240,2,241,0.2740426897755125,1.615183361980491,1.9723505198835058,2.0380483608951705,4.277666204756016,46,0.893939393939394,7.162698412698413,9.675,0.5037878787878788,0.0,0.0,0.0,0.45416666666666666,0.0
2v2,BREACH,19500015,I2_W50_CURRENT_COMMIT,9c61707759c86947233cce897e8ac9c3b873b8f697a42d33e0a622b35ffbf307,240,2,241,0.27562356146203576,1.611577380114253,1.9723505198835058,2.1853427791727156,5.388620102379351,46,0.893939393939394,6.807142857142857,9.675,0.4810606060606061,0.3520833333333333,0.0,0.0,0.45416666666666666,0.0
2v2,BREACH,19500015,I3_FULL_CURRENT_MACRO,9c61707759c86947233cce897e8ac9c3b873b8f697a42d33e0a622b35ffbf307,240,2,241,0.2937254842525028,1.740117454134761,2.153943850020739,0.6628178558927933,6.972994049794876,46,0.893939393939394,7.162698412698413,9.675,0.5037878787878788,0.05625,1.0,0.02291666666666667,0.45416666666666666,0.7725631768953068
2v2,BREACH,19500016,I0_CONTINUOUS_ORACLE,23c16be6669da52d827f4f6410fec537727c0caa137a16a2ecdebc3e1b677a22,240,2,358,0.0,0.0,0.0,0.0,2.950779439220708e-07,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23125,0.0
2v2,BREACH,19500016,I1_W50_NO_COMMIT,23c16be6669da52d827f4f6410fec537727c0caa137a16a2ecdebc3e1b677a22,240,2,358,0.5370190819289606,1.5998565211941045,2.399579413657391,1.8500017660070545,32.1406660099895,239,0.7488095238095238,1.148132427843803,9.0,0.7111694677871149,0.0,0.0,0.0,0.23125,0.0
2v2,BREACH,19500016,I2_W50_CURRENT_COMMIT,23c16be6669da52d827f4f6410fec537727c0caa137a16a2ecdebc3e1b677a22,240,2,358,0.6728383649274643,2.1131646375043647,3.3735336962628715,2.403339790821728,58.214293190315615,239,0.9371498599439776,3.3166666666666664,9.424999999999999,0.8953081232492996,0.5145833333333334,0.0,0.0,0.23125,0.0
2v2,BREACH,19500016,I3_FULL_CURRENT_MACRO,23c16be6669da52d827f4f6410fec537727c0caa137a16a2ecdebc3e1b677a22,240,2,358,0.6131454831068845,1.4131085082962653,2.1499088526652557,1.4209394038204022,47.710355280155134,239,0.8995098039215685,2.3944444444444444,9.224999999999998,0.8618697478991597,0.33958333333333335,0.975,0.2520833333333333,0.23125,0.5621890547263682
4v4,GUARD,19500001,I0_CONTINUOUS_ORACLE,05640495559866b5e7da790ca4aec36540925d5450bfcd959b0d1d2dbf46a44a,240,4,715,0.0,0.0,0.0,0.0,3.0046360365671616e-07,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23020833333333335,0.0
4v4,GUARD,19500001,I1_W50_NO_COMMIT,05640495559866b5e7da790ca4aec36540925d5450bfcd959b0d1d2dbf46a44a,240,4,715,0.3801093891171563,1.8105612271859002,2.529442484123066,1.908136179830727,35.93327484556387,228,0.7515394178733363,2.2114058355437662,5.175,0.5804326250026118,0.0,0.0,0.0,0.23020833333333335,0.0
4v4,GUARD,19500001,I2_W50_CURRENT_COMMIT,05640495559866b5e7da790ca4aec36540925d5450bfcd959b0d1d2dbf46a44a,240,4,715,0.42668638540388415,1.9588001617897466,2.874698449421124,2.1745528783262995,46.109788668735504,228,0.9073053135251468,3.236111111111111,5.8,0.7367470068325707,0.5364583333333333,0.0,0.0,0.23020833333333335,0.0
4v4,GUARD,19500001,I3_FULL_CURRENT_MACRO,05640495559866b5e7da790ca4aec36540925d5450bfcd959b0d1d2dbf46a44a,240,4,715,0.4589561669553258,1.407839906594755,2.180898713772059,0.574857450841734,43.42929503533897,228,0.8849819260745104,3.325980392156863,6.149999999999999,0.7004372218391525,0.34687500000000004,0.9,0.0125,0.23020833333333335,0.5951807228915663
4v4,GUARD,19500002,I0_CONTINUOUS_ORACLE,4b73f107d9a37f00cb83635c520c46c5cce30a94e563755d3d64609d8c3b19d8,240,4,700,0.0,0.0,0.0,0.0,3.029553366878696e-07,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24375,0.0
4v4,GUARD,19500002,I1_W50_NO_COMMIT,4b73f107d9a37f00cb83635c520c46c5cce30a94e563755d3d64609d8c3b19d8,240,4,700,0.412046202900038,1.8170672063741287,2.3971971756832904,1.8883422365626183,32.917744498273045,233,0.7901785714285714,3.6308715336728916,5.1625,0.4663690476190476,0.0,0.0,0.0,0.24375,0.0
4v4,GUARD,19500002,I2_W50_CURRENT_COMMIT,4b73f107d9a37f00cb83635c520c46c5cce30a94e563755d3d64609d8c3b19d8,240,4,700,0.4805436309629745,1.9290869189284563,2.5481624249886576,2.1006238535844144,43.54617773943137,233,0.8961309523809524,3.8751885369532424,5.7749999999999995,0.5561011904761904,0.5260416666666667,0.0,0.0,0.24375,0.0
4v4,GUARD,19500002,I3_FULL_CURRENT_MACRO,4b73f107d9a37f00cb83635c520c46c5cce30a94e563755d3d64609d8c3b19d8,240,4,700,0.4483318511724674,1.3812109885475836,1.9004199995774997,0.2313566084062254,34.7909993927596,233,0.8608630952380951,3.9175824175824174,5.875,0.5162202380952381,0.2916666666666667,0.8708333333333333,0.0,0.24375,0.6153846153846154
4v4,GUARD,19500003,I0_CONTINUOUS_ORACLE,fc047f935ed13c7e7e3e26d38b4d52de115091e4c4a98a881850f3db02636a78,240,4,700,0.0,0.0,0.0,0.0,2.7117557888170907e-07,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24375,0.0
4v4,GUARD,19500003,I1_W50_NO_COMMIT,fc047f935ed13c7e7e3e26d38b4d52de115091e4c4a98a881850f3db02636a78,240,4,700,0.3690649603561879,1.7302333155228755,2.6129803239636544,1.8793183611588877,34.5681146171285,226,0.7584416209031446,3.017089371980677,4.875,0.5283085277554305,0.0,0.0,0.0,0.24375,0.0
4v4,GUARD,19500003,I2_W50_CURRENT_COMMIT,fc047f935ed13c7e7e3e26d38b4d52de115091e4c4a98a881850f3db02636a78,240,4,700,0.44655431327710954,1.9118153840371597,2.8594606591291547,2.0752476443614625,41.65034879486687,226,0.91232947986988,3.9436011904761905,5.9375,0.6641846514393648,0.525,0.0,0.0,0.24375,0.0
4v4,GUARD,19500003,I3_FULL_CURRENT_MACRO,fc047f935ed13c7e7e3e26d38b4d52de115091e4c4a98a881850f3db02636a78,240,4,700,0.35491153448102014,1.3295566195487039,2.055684343915244,0.3496111427743257,32.218152027826164,226,0.8429999300430235,3.6574810606060604,5.2875,0.6030072755255518,0.28020833333333334,0.8624999999999999,0.005208333333333333,0.24375,0.6394557823129252
4v4,GUARD,19500004,I0_CONTINUOUS_ORACLE,619c20dd67c28179fd96c551dd917e4be978ba62df764fa87a1b434ad7807a5d,240,4,705,0.0,0.0,0.0,0.0,3.0151640724382193e-07,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23958333333333331,0.0
4v4,GUARD,19500004,I1_W50_NO_COMMIT,619c20dd67c28179fd96c551dd917e4be978ba62df764fa87a1b434ad7807a5d,240,4,705,0.391485334431161,1.7311435240663222,2.3589863671084057,1.9037787212622728,31.51051491556794,243,0.7041316526610644,2.3252591706539074,4.999999999999998,0.4677871148459384,0.0,0.0,0.0,0.23958333333333331,0.0
4v4,GUARD,19500004,I2_W50_CURRENT_COMMIT,619c20dd67c28179fd96c551dd917e4be978ba62df764fa87a1b434ad7807a5d,240,4,705,0.4289736330483921,1.875455719688999,2.5297455016521773,2.0729608286731125,39.46366474280926,243,0.8710171568627452,3.22991452991453,6.2625,0.6027004551820728,0.5260416666666666,0.0,0.0,0.23958333333333331,0.0
4v4,GUARD,19500004,I3_FULL_CURRENT_MACRO,619c20dd67c28179fd96c551dd917e4be978ba62df764fa87a1b434ad7807a5d,240,4,705,0.4190425071966343,1.349170348189368,2.020186351649498,0.4068083254720655,33.98555293702027,243,0.7856048669467788,3.1547474747474746,6.274999999999998,0.5252319677871148,0.31145833333333334,0.8916666666666666,0.0062499999999999995,0.23958333333333331,0.5938242280285035
4v4,GUARD,19500005,I0_CONTINUOUS_ORACLE,3973b38d871fbc0c6a46d3958f87fa6012aacfc5214ca192e0ea358e4a0977f7,240,4,705,0.0,0.0,0.0,0.0,2.863521918426531e-07,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23958333333333331,0.0
4v4,GUARD,19500005,I1_W50_NO_COMMIT,3973b38d871fbc0c6a46d3958f87fa6012aacfc5214ca192e0ea358e4a0977f7,240,4,705,0.41233495022953326,1.846575672383235,2.4983279788187556,1.908758730850694,37.18877769803433,219,0.7989767257008635,3.230567226890756,6.049999999999999,0.5899785878234154,0.0,0.0,0.0,0.23958333333333331,0.0
4v4,GUARD,19500005,I2_W50_CURRENT_COMMIT,3973b38d871fbc0c6a46d3958f87fa6012aacfc5214ca192e0ea358e4a0977f7,240,4,705,0.4619569977376823,1.9352766151142329,2.620818686444667,2.1022572440649547,41.84815655424296,219,0.8594013744875812,3.4955357142857144,6.987499999999999,0.6314057908885495,0.521875,0.0,0.0,0.23958333333333331,0.0
4v4,GUARD,19500005,I3_FULL_CURRENT_MACRO,3973b38d871fbc0c6a46d3958f87fa6012aacfc5214ca192e0ea358e4a0977f7,240,4,705,0.446407500948242,1.4838506146836632,2.2099032635962748,0.33907797215147184,45.47793350660378,219,0.8490246184211702,3.2214285714285715,5.6625,0.6342793541069403,0.3458333333333333,0.8927083333333333,0.004166666666666667,0.23958333333333331,0.6071428571428571
4v4,GUARD,19500006,I0_CONTINUOUS_ORACLE,1c7090b3052e1b04c541192e9b4a827efe191e1acc67bb7a9a5580f43ade8d8d,240,4,711,0.0,0.0,0.0,0.0,2.867562495083682e-07,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23229166666666667,0.0
4v4,GUARD,19500006,I1_W50_NO_COMMIT,1c7090b3052e1b04c541192e9b4a827efe191e1acc67bb7a9a5580f43ade8d8d,240,4,711,0.3902721036470831,1.70725553282276,2.479847928487588,1.842903243773523,33.47880112008032,279,0.8261510041682455,3.0818247126436784,5.574999999999998,0.5877747252747253,0.0,0.0,0.0,0.23229166666666667,0.0
4v4,GUARD,19500006,I2_W50_CURRENT_COMMIT,1c7090b3052e1b04c541192e9b4a827efe191e1acc67bb7a9a5580f43ade8d8d,240,4,711,0.4579015117050837,1.9040415697059796,2.790299304754024,2.1162677028256667,47.62510518154063,279,0.9032256536566882,3.371794871794872,6.024999999999999,0.6833838575217885,0.5197916666666667,0.0,0.0,0.23229166666666667,0.0
4v4,GUARD,19500006,I3_FULL_CURRENT_MACRO,1c7090b3052e1b04c541192e9b4a827efe191e1acc67bb7a9a5580f43ade8d8d,240,4,711,0.43804926486400864,1.380366036799356,2.0887291743025997,0.4572946066071389,35.147572867149094,279,0.8656640773020083,3.3268939393939396,5.8374999999999995,0.6325833649109511,0.31875,0.84375,0.007291666666666667,0.23229166666666667,0.6298850574712643
4v4,GUARD,19500007,I0_CONTINUOUS_ORACLE,dfe4502dd7cbe55078e95f6e0420bf381a66c2aedc7e36cbbd301395b6465923,240,4,726,0.0,0.0,0.0,0.0,2.679604594661039e-07,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0
