seed,t,agent,carrying,pressured,near_enemy_flag,near_own_flag,macro_driver,macro_student,macro_better
18900008,164,3,1,0,1,0,GO_HOME,GO_TO,GO_HOME
18900008,165,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,165,1,0,0,1,0,GET_FLAG,GET_FLAG,GO_TO
18900008,165,2,0,0,1,0,GO_TO,GET_FLAG,GO_TO
18900008,165,3,1,0,1,0,GO_HOME,GO_HOME,GO_HOME
18900008,166,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,166,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,166,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,166,3,1,0,1,0,GO_HOME,GO_HOME,GO_HOME
18900008,167,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,167,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,167,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,167,3,1,0,1,0,GO_HOME,GO_HOME,GO_HOME
18900008,168,0,0,0,1,0,GET_FLAG,GET_FLAG,GO_TO
18900008,168,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,168,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,168,3,1,0,1,0,GO_TO,GO_HOME,GO_HOME
18900008,169,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,169,1,0,0,1,0,GO_TO,GET_FLAG,GO_TO
18900008,169,2,0,0,1,0,GO_TO,GET_FLAG,GO_TO
18900008,169,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,170,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,170,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,170,2,0,0,1,0,GO_TO,GET_FLAG,GO_TO
18900008,170,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,171,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,171,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,171,2,0,0,1,0,GO_TO,GET_FLAG,GO_TO
18900008,171,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,172,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,172,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,172,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,172,3,1,0,1,0,GO_TO,GO_HOME,GO_HOME
18900008,173,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,173,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,173,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,173,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,174,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,174,1,0,0,1,0,GET_FLAG,GO_TO,GO_TO
18900008,174,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,174,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,175,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,175,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,175,2,0,0,1,0,GET_FLAG,GO_TO,GO_TO
18900008,175,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,176,0,0,0,1,0,GET_FLAG,GET_FLAG,GO_TO
18900008,176,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,176,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,176,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,177,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,177,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,177,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,177,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,178,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,178,1,0,0,1,0,GO_TO,GET_FLAG,GO_TO
18900008,178,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,178,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,179,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,179,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,179,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,179,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,180,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,180,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,180,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,180,3,1,0,1,0,GO_TO,GO_HOME,GO_TO
18900008,181,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,181,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,181,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,181,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,182,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,182,1,0,0,1,0,GO_TO,GET_FLAG,GET_FLAG
18900008,182,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,182,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,183,0,0,0,1,0,GET_FLAG,GET_FLAG,GO_TO
18900008,183,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,183,2,0,0,1,0,GO_TO,GET_FLAG,GO_TO
18900008,183,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,184,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,184,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,184,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,184,3,1,0,1,0,GO_TO,GO_HOME,GO_TO
18900008,185,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,185,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,185,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,185,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,186,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,186,1,0,0,1,0,GO_TO,GET_FLAG,GO_TO
18900008,186,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,186,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,187,0,0,0,1,0,GET_FLAG,GET_FLAG,GO_TO
18900008,187,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,187,2,0,0,0,0,GO_TO,GET_FLAG,GO_TO
18900008,187,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,188,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,188,1,0,0,0,0,GO_TO,GET_FLAG,GO_TO
18900008,188,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,188,3,1,0,1,0,GO_TO,GO_TO,GO_HOME
18900008,189,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,189,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,189,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,189,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,190,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,190,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,190,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,190,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,191,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,191,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,191,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,191,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,192,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,192,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,192,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,192,3,1,0,1,0,GO_TO,GO_HOME,GO_HOME
18900008,193,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,193,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,193,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,193,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,194,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,194,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,194,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,194,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,195,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,195,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,195,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,195,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,196,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,196,1,0,0,1,0,GET_FLAG,GET_FLAG,GO_TO
18900008,196,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,196,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,197,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,197,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,197,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,197,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,198,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,198,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,198,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,198,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,199,0,0,0,1,0,GET_FLAG,GO_TO,GO_TO
18900008,199,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,199,2,0,0,1,0,GET_FLAG,GET_FLAG,GO_TO
18900008,199,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,200,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,200,1,0,0,1,0,GET_FLAG,GO_TO,GO_TO
18900008,200,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,200,3,1,0,1,0,GO_HOME,GO_HOME,GO_HOME
18900008,201,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,201,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,201,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,201,3,1,0,1,0,GO_HOME,GO_HOME,GO_HOME
18900008,202,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,202,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,202,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,202,3,1,0,1,0,GO_HOME,GO_HOME,GO_HOME
18900008,203,0,0,0,1,0,GET_FLAG,GET_FLAG,GO_TO
18900008,203,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,203,2,0,0,1,0,GET_FLAG,GO_TO,GO_TO
18900008,203,3,1,0,1,0,GO_HOME,GO_HOME,GO_HOME
18900008,204,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,204,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,204,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,204,3,1,0,1,0,GO_TO,GO_HOME,GO_HOME
18900008,205,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,205,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,205,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,205,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,206,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,206,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,206,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,206,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,207,0,0,0,1,0,GET_FLAG,GET_FLAG,GO_TO
18900008,207,1,0,0,0,0,GET_FLAG,GO_TO,GO_TO
18900008,207,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,207,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,208,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,208,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,208,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,208,3,1,0,1,0,GO_TO,GO_HOME,GO_HOME
18900008,209,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,209,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,209,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,209,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,210,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,210,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,210,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,210,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,211,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,211,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,211,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,211,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,212,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,212,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,212,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,212,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,213,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,213,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,213,2,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900008,213,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,214,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,214,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,214,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,214,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,215,0,0,0,1,0,GO_TO,GET_FLAG,GO_TO
18900008,215,1,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900008,215,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,215,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,216,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,216,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,216,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,216,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,217,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,217,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,217,2,0,0,0,0,GO_TO,GET_FLAG,GO_TO
18900008,217,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,218,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,218,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,218,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,218,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,219,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,219,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,219,2,0,1,0,0,GO_TO,GO_TO,GO_TO
18900008,219,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,220,0,0,0,1,0,GET_FLAG,GET_FLAG,GO_TO
18900008,220,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,220,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,220,3,1,0,1,0,GO_TO,GO_HOME,GO_HOME
18900008,221,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,221,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,221,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,221,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,222,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,222,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,222,2,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900008,222,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,223,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,223,1,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900008,223,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,223,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,224,0,0,0,1,0,GET_FLAG,GET_FLAG,GO_TO
18900008,224,1,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,224,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,224,3,1,0,1,0,GO_TO,GO_HOME,GO_HOME
18900008,225,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,225,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,225,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,225,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,226,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,226,1,0,1,0,0,GO_TO,GO_TO,GO_TO
18900008,226,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,226,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,227,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,227,1,0,1,0,0,GO_TO,GET_FLAG,GO_TO
18900008,227,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,227,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,228,0,0,0,1,0,GO_TO,GET_FLAG,GO_TO
18900008,228,1,0,1,0,0,GO_TO,GO_TO,GO_TO
18900008,228,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,228,3,1,0,1,0,GO_TO,GO_HOME,GO_TO
18900008,229,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,229,1,0,1,0,0,GO_TO,GO_TO,GO_TO
18900008,229,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,229,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,230,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,230,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900008,230,2,0,0,1,0,GO_TO,GET_FLAG,GET_FLAG
18900008,230,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,231,0,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,231,1,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900008,231,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,231,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,232,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,232,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,232,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,232,3,1,0,1,0,GO_TO,GO_HOME,GO_TO
18900008,233,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,233,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,233,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,233,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,234,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,234,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,234,2,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900008,234,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,235,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,235,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,235,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,235,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,236,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,236,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,236,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,236,3,1,0,1,0,GO_TO,GO_HOME,GO_HOME
18900008,237,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,237,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,237,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,237,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,238,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,238,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,238,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,238,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900008,239,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,239,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900008,239,2,0,0,1,0,GO_TO,GO_TO,GO_TO
18900008,239,3,1,0,1,0,GO_TO,GO_TO,GO_TO
18900009,0,0,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,0,1,0,0,0,0,GO_TO,GET_FLAG,GO_TO
18900009,0,2,0,0,0,0,GRAB_MINE,GRAB_MINE,GRAB_MINE
18900009,0,3,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,1,0,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,1,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,1,2,0,0,0,0,GRAB_MINE,GRAB_MINE,GRAB_MINE
18900009,1,3,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,2,0,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,2,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,2,2,0,0,0,0,GRAB_MINE,GRAB_MINE,GRAB_MINE
18900009,2,3,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,3,0,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,3,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,3,2,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900009,3,3,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,4,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,4,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,4,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,4,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,5,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,5,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,5,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,5,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,6,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,6,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,6,2,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,6,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,7,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,7,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,7,2,0,1,0,0,GO_TO,GET_FLAG,GET_FLAG
18900009,7,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,8,0,0,0,0,0,GO_TO,GET_FLAG,GO_TO
18900009,8,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,8,2,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,8,3,0,0,0,0,GO_TO,GET_FLAG,GO_TO
18900009,9,0,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,9,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,9,2,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,9,3,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,10,0,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900009,10,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,10,2,0,1,0,0,GET_FLAG,GET_FLAG,GO_TO
18900009,10,3,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,11,0,0,0,0,0,GO_TO,GET_FLAG,GO_TO
18900009,11,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,11,2,0,1,0,1,GO_TO,GET_FLAG,GO_TO
18900009,11,3,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,12,0,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900009,12,1,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900009,12,2,0,1,0,1,GO_TO,GET_FLAG,GO_TO
18900009,12,3,0,0,1,0,GO_TO,GET_FLAG,GO_TO
18900009,13,0,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900009,13,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,13,2,0,1,0,1,GO_TO,GO_TO,GO_TO
18900009,13,3,0,0,1,0,GO_TO,GO_TO,GO_TO
18900009,14,0,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900009,14,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,14,2,0,1,0,1,GO_TO,GO_TO,GO_TO
18900009,14,3,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,15,0,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900009,15,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,15,2,0,1,0,1,GO_TO,GO_TO,GO_TO
18900009,15,3,0,0,0,0,GO_TO,GO_TO,GO_TO
18900009,16,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,16,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,16,2,0,0,0,1,GET_FLAG,GET_FLAG,GO_TO
18900009,16,3,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900009,17,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,17,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,17,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,17,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,18,0,0,1,0,1,GO_TO,GET_FLAG,GET_FLAG
18900009,18,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,18,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,18,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,19,0,0,1,0,1,GO_TO,GO_TO,GO_TO
18900009,19,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,19,2,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,19,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900009,20,0,0,0,0,0,GO_TO,GO_TO,GO_TO
