seed,pole,composition,defender_ids,attacker_ids,blue_score,red_score,blue_win,draw,steps,blue_alive_end,genome_id,attack_ticks,defend_ticks,attack_enemy_flag_branch_count,carrier_home_branch_count,defend_inward_count,defend_outward_count,tagged_ticks_by_role,role_switch_count
20500012,B,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,720,720,549,171,324,396,301,0
20500013,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,675,45,103,617,332,0
20500014,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,41,679,349,0
20500015,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,681,39,39,681,326,0
20500016,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,702,18,397,323,370,0
20500017,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,113,607,345,0
20500018,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,696,24,175,545,333,0
20500019,B,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,720,720,657,63,175,545,307,0
20500020,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,708,12,121,599,336,0
20500021,B,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,720,720,555,165,298,422,312,0
20500022,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,142,578,354,0
20500023,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,702,18,95,625,338,0
20500024,B,3A_3D,"0,1,2","3,4,5",1,1,0,1,240,6,SDS_PARENT_OP7,720,720,666,54,302,418,349,0
20500025,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,693,27,161,559,330,0
20500026,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,150,570,346,0
20500027,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,684,36,116,604,333,0
20500028,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,699,21,240,480,369,0
20500029,B,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,720,720,669,51,198,522,308,0
20500030,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,171,549,341,0
20500031,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,696,24,70,650,335,0
20500032,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,702,18,230,490,346,0
20500033,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,699,21,162,558,328,0
20500034,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,684,36,218,502,336,0
20500035,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,717,3,209,511,343,0
20500036,B,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,720,720,669,51,201,519,314,0
20500037,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,687,33,250,470,332,0
20500038,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,690,30,29,691,333,0
20500039,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,678,42,47,673,328,0
20500040,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,708,12,175,545,349,0
20500041,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,672,48,346,374,346,0
20500042,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,696,24,119,601,343,0
20500043,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,128,592,345,0
20500044,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,711,9,280,440,369,0
20500045,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,93,627,353,0
20500046,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,693,27,162,558,334,0
20500047,B,3A_3D,"0,1,2","3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,720,720,480,240,349,371,283,0
20500048,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,131,589,346,0
20500049,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,702,18,70,650,337,0
20500050,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,699,21,258,462,336,0
20500051,B,3A_3D,"0,1,2","3,4,5",0,2,0,0,240,6,SDS_PARENT_OP7,720,720,720,0,396,324,410,0
20500052,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,690,30,96,624,333,0
20500053,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,150,570,351,0
20500054,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,137,583,346,0
20500055,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,165,555,342,0
20500056,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,288,432,350,0
20500057,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,690,30,176,544,341,0
20500058,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,122,598,351,0
20500059,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,681,39,94,626,324,0
20500060,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,194,526,341,0
20500061,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,681,39,185,535,321,0
20500062,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,687,33,78,642,332,0
20500063,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,151,569,346,0
20500064,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,196,524,344,0
20500001,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,896,64,90,390,441,0
20500002,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,924,36,70,410,446,0
20500003,B,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,960,480,816,144,118,362,371,0
20500004,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,892,68,32,448,436,0
20500005,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,852,108,112,368,408,0
20500006,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,932,28,137,343,457,0
20500007,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,912,48,26,454,433,0
20500008,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,932,28,57,423,448,0
20500009,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,844,116,11,469,407,0
20500010,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,936,24,98,382,461,0
20500011,B,4A_2D,"0,1","2,3,4,5",2,1,1,0,240,6,SDS_PARENT_OP7,960,480,756,204,136,344,377,0
20500012,B,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,960,480,808,152,93,387,378,0
20500013,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,936,24,98,382,447,0
20500014,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,876,84,25,455,415,0
20500015,B,4A_2D,"0,1","2,3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,960,480,892,68,207,273,457,0
20500016,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,792,168,190,290,393,0
20500017,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,832,128,64,416,396,0
20500018,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,848,112,85,395,400,0
20500019,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,908,52,201,279,443,0
20500020,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,900,60,61,419,418,0
20500021,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,912,48,107,373,430,0
20500022,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,892,68,150,330,412,0
20500023,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,888,72,52,428,428,0
20500024,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,864,96,135,345,394,0
20500025,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,908,52,116,364,436,0
20500026,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,908,52,54,426,430,0
20500027,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,872,88,195,285,410,0
20500028,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,892,68,143,337,427,0
20500029,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,892,68,111,369,421,0
20500030,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,916,44,111,369,441,0
20500031,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,848,112,87,393,400,0
20500032,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,932,28,101,379,455,0
20500033,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,904,56,121,359,417,0
20500034,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,872,88,57,423,420,0
20500035,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,892,68,98,382,420,0
20500036,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,888,72,104,376,423,0
20500037,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,936,24,211,269,448,0
20500038,B,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,960,480,788,172,80,400,363,0
20500039,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,840,120,71,409,385,0
20500040,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,932,28,156,324,444,0
20500041,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,936,24,138,342,447,0
20500042,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,860,100,109,371,411,0
20500043,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,880,80,238,242,420,0
20500044,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,860,100,68,412,403,0
20500045,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,932,28,42,438,454,0
20500046,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,904,56,178,302,434,0
20500047,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,912,48,159,321,442,0
20500048,B,4A_2D,"0,1","2,3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,960,480,852,108,251,229,418,0
20500049,B,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,960,480,836,124,270,210,381,0
20500050,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,868,92,158,322,407,0
20500051,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,920,40,128,352,449,0
20500052,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,912,48,29,451,445,0
20500053,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,816,144,104,376,371,0
20500054,B,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,960,480,816,144,47,433,378,0
20500055,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,812,148,76,404,386,0
20500056,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,872,88,102,378,398,0
20500057,B,4A_2D,"0,1","2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,960,480,844,116,82,398,404,0
20500058,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,916,44,144,336,448,0
20500059,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,880,80,60,420,414,0
20500060,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,936,24,85,395,450,0
20500061,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,912,48,54,426,442,0
20500062,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,900,60,19,461,434,0
20500063,B,4A_2D,"0,1","2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,960,480,824,136,45,435,391,0
20500064,B,4A_2D,"0,1","2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,960,480,900,60,101,379,421,0
20500001,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1085,115,16,224,503,0
20500002,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,880,320,9,231,422,0
20500003,B,5A_1D,0,"1,2,3,4,5",1,1,0,1,240,6,SDS_PARENT_OP7,1200,240,1035,165,32,208,462,0
20500004,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1015,185,27,213,477,0
20500005,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,990,210,57,183,464,0
20500006,B,5A_1D,0,"1,2,3,4,5",1,1,0,1,240,6,SDS_PARENT_OP7,1200,240,1035,165,109,131,469,0
20500007,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1000,200,16,224,454,0
20500008,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,980,220,10,230,447,0
20500009,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,845,355,0,240,384,0
20500010,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,890,310,19,221,408,0
20500011,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,960,240,15,225,433,0
20500012,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1020,180,27,213,473,0
20500013,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,825,375,97,143,418,0
20500014,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,840,360,16,224,377,0
20500015,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1080,120,132,108,510,0
20500016,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,175,1025,198,42,158,0
20500017,B,5A_1D,0,"1,2,3,4,5",2,1,1,0,240,6,SDS_PARENT_OP7,1200,240,920,280,86,154,435,0
20500018,B,5A_1D,0,"1,2,3,4,5",5,0,1,0,240,6,SDS_PARENT_OP7,1200,240,660,540,139,101,318,0
20500019,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1135,65,45,195,532,0
20500020,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,930,270,29,211,430,0
20500021,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1050,150,21,219,482,0
20500022,B,5A_1D,0,"1,2,3,4,5",2,1,1,0,240,6,SDS_PARENT_OP7,1200,240,985,215,82,158,471,0
20500023,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,925,275,20,220,438,0
20500024,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,930,270,7,233,415,0
20500025,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,970,230,135,105,413,0
20500026,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,875,325,20,220,417,0
20500027,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,895,305,13,227,427,0
20500028,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1005,195,42,198,470,0
20500029,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,695,505,140,100,361,0
20500030,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,885,315,10,230,396,0
20500031,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1125,75,12,228,533,0
20500032,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,825,375,134,106,385,0
20500033,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,915,285,11,229,426,0
20500034,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,930,270,25,215,431,0
20500035,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1005,195,21,219,454,0
20500036,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,915,285,41,199,407,0
20500037,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,375,825,152,88,238,0
20500038,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1080,120,47,193,515,0
20500039,B,5A_1D,0,"1,2,3,4,5",5,0,1,0,240,6,SDS_PARENT_OP7,1200,240,810,390,70,170,349,0
20500040,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1025,175,89,151,467,0
20500041,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,980,220,43,197,446,0
20500042,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,565,635,159,81,283,0
20500043,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,980,220,60,180,462,0
20500044,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,975,225,20,220,464,0
20500045,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1050,150,73,167,481,0
20500046,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,970,230,19,221,445,0
20500047,B,5A_1D,0,"1,2,3,4,5",2,1,1,0,240,6,SDS_PARENT_OP7,1200,240,1005,195,133,107,473,0
20500048,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1025,175,45,195,481,0
20500049,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1035,165,98,142,453,0
20500050,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,910,290,45,195,385,0
20500051,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,905,295,13,227,410,0
20500052,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,970,230,16,224,442,0
20500053,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,860,340,31,209,372,0
20500054,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1075,125,7,233,516,0
20500055,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,920,280,13,227,403,0
20500056,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,660,540,111,129,340,0
20500057,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1030,170,99,141,476,0
20500058,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,805,395,55,185,349,0
20500059,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1015,185,51,189,435,0
20500060,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,600,600,130,110,313,0
20500061,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,695,505,73,167,361,0
20500062,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,910,290,11,229,396,0
20500063,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,965,235,112,128,430,0
20500064,B,5A_1D,0,"1,2,3,4,5",2,1,1,0,240,6,SDS_PARENT_OP7,1200,240,350,850,190,50,214,0
20500001,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,186,1254,0,0,84,0
20500002,B,6A_0D,,"0,1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1440,0,606,834,0,0,259,0
20500003,B,6A_0D,,"0,1,2,3,4,5",6,0,1,0,240,6,SDS_PARENT_OP7,1440,0,852,588,0,0,367,0
20500004,B,6A_0D,,"0,1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1440,0,576,864,0,0,275,0
20500005,B,6A_0D,,"0,1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1440,0,1092,348,0,0,456,0
20500006,B,6A_0D,,"0,1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1440,0,636,804,0,0,267,0
20500007,B,6A_0D,,"0,1,2,3,4,5",6,0,1,0,240,6,SDS_PARENT_OP7,1440,0,822,618,0,0,365,0
20500008,B,6A_0D,,"0,1,2,3,4,5",6,0,1,0,240,6,SDS_PARENT_OP7,1440,0,792,648,0,0,347,0
20500009,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,306,1134,0,0,141,0
20500010,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,186,1254,0,0,92,0
20500011,B,6A_0D,,"0,1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1440,0,1044,396,0,0,465,0
20500012,B,6A_0D,,"0,1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1440,0,978,462,0,0,424,0
20500013,B,6A_0D,,"0,1,2,3,4,5",4,1,1,0,240,6,SDS_PARENT_OP7,1440,0,948,492,0,0,413,0
20500014,B,6A_0D,,"0,1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1440,0,78,1362,0,0,25,0
20500015,B,6A_0D,,"0,1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1440,0,294,1146,0,0,135,0
20500016,B,6A_0D,,"0,1,2,3,4,5",3,1,1,0,240,6,SDS_PARENT_OP7,1440,0,678,762,0,0,296,0
20500017,B,6A_0D,,"0,1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1440,0,390,1050,0,0,173,0
20500018,B,6A_0D,,"0,1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1440,0,84,1356,0,0,33,0
20500019,B,6A_0D,,"0,1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1440,0,96,1344,0,0,45,0
20500020,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,180,1260,0,0,78,0
20500021,B,6A_0D,,"0,1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1440,0,984,456,0,0,432,0
20500022,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,420,1020,0,0,201,0
20500023,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,324,1116,0,0,148,0
20500024,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,336,1104,0,0,142,0
20500025,B,6A_0D,,"0,1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1440,0,900,540,0,0,418,0
20500026,B,6A_0D,,"0,1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1440,0,270,1170,0,0,134,0
