episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
1,35236-1785339351403096700,35236,1520,0,95,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,95,0.6399999856948853,1,0,2,21,7,1,4,3,2,0,2,1,2,0,0,1,0,1,4,1,36.0,6.986650647615131,1.0,0.4000000059604645,-0.009299196302890778,0.04999999701976776,1.0,100.0,-0.20000000298023224,0.5024242401123047
2,35236-1785339351403096700,35236,1536,0,96,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,96,0.4399999976158142,1,0,4,6,0,10,6,3,0,3,0,3,0,3,1,0,1,0,2,2,33.0,7.904109954833984,1.0,0.5,-0.0030444711446762085,0.0,1.0,100.0,0.0,0.554468035697937
3,35236-1785339351403096700,35236,1648,0,103,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,103,0.6800000071525574,1,0,3,37,2,8,1,7,2,2,0,3,0,2,0,2,1,0,0,3,35.0,5.653813926918993,1.0,0.4000000059604645,-0.008363217115402222,0.04999999701976776,1.0,100.0,-0.4000000059604645,0.46416133642196655
4,35236-1785339351403096700,35236,1712,0,107,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,0,3,107,0.7199999690055847,0,1,3,41,3,9,4,7,2,4,0,3,0,0,2,1,0,0,1,5,35.0,5.62723605432243,1.0,0.5,-0.008361786603927612,0.0,1.0,100.0,0.0,0.5542377233505249
5,35236-1785339351403096700,35236,1728,0,108,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,108,0.7999999523162842,1,0,4,16,4,6,2,3,2,1,2,1,0,3,1,0,0,1,1,1,36.0,6.374447857892072,1.0,0.5,-0.010243639349937439,0.0,1.0,100.0,-0.20000000298023224,0.5185538530349731
6,35236-1785339351403096700,35236,1984,0,124,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,124,0.7199999690055847,0,1,6,48,5,9,4,6,3,2,0,3,0,4,1,1,1,0,1,3,45.0,5.8495527698147685,1.0,0.5,-0.005802705883979797,0.02499999850988388,1.0,100.0,0.0,0.5554299354553223
7,35236-1785339351403096700,35236,2000,0,125,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,125,0.5999999642372131,0,1,4,29,1,13,1,9,1,3,0,3,0,4,0,3,1,0,0,4,47.0,6.3699306640625,1.0,1.0,-0.004175961017608643,0.0,2.0,200.0,0.0,0.7614845037460327
8,35236-1785339351403096700,35236,2240,0,140,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,0,3,140,0.6399999856948853,0,2,8,49,1,15,7,5,1,4,0,3,0,6,2,0,1,0,3,2,33.0,6.459840175083706,1.0,0.5,-0.00815919041633606,0.029999999329447746,1.0,100.0,0.0,0.5555441975593567
9,35236-1785339351403096700,35236,2416,0,151,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,2,1,151,0.6800000071525574,1,0,5,33,4,11,8,6,1,3,0,3,1,4,2,0,3,0,0,5,85.0,5.779359931187914,1.0,0.5,-0.00896117091178894,0.0,1.0,100.0,0.0,0.5542118549346924
10,35236-1785339351403096700,35236,2816,0,176,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,0,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,0,2,3,-1,176,0.6399999856948853,0,1,6,42,7,10,2,8,4,0,0,3,1,5,0,1,2,1,0,4,35.0,6.039758855646307,-1.0,-0.5,0.010415047407150269,0.0,-1.0,-100.0,-0.4000000059604645,-0.619596004486084
