run,time_to_first_score_mean,time_to_first_score_std,mean_inter_robot_dist_mean,mean_inter_robot_dist_std,zone_coverage_mean,zone_coverage_std,win_margin_mean,win_margin_std,success_rate
ppo_league_4v4,13.102665606190884,6.389343920550688,1.7414848871189414,0.35262697242015034,21.92808661356825,3.910972912329358,0.20925993089888714,1.1787984497876571,58.26922709832591
ppo_paper_4v4,13.608665122284675,6.481085305589724,1.8758431728275609,0.29444912254427225,23.274648996329077,4.1328163140435725,0.6011970822306327,0.9887633420196221,75.36875254925395
