run,time_to_first_score_mean,time_to_first_score_std,mean_inter_robot_dist_mean,mean_inter_robot_dist_std,zone_coverage_mean,zone_coverage_std,win_margin_mean,win_margin_std,success_rate
ppo_fixed_op3_4v4,13.14110077878154,1.7175403889103549,1.796714296809221,0.3230579221024629,21.79411257683236,4.522269074952416,0.6473232165902719,1.1148518389746398,77.47763784433269
ppo_league_4v4,13.102665606190884,6.389343920550688,1.7414848871189414,0.35262697242015034,21.92808661356825,3.910972912329358,0.20925993089888714,1.1787984497876571,58.26922709832591
ppo_league,120.34036935991607,73.40675106502755,4.454018519245876,0.48924669434112983,20.621726323644936,5.615137217759688,0.993421052631579,0.9115104725142352,65.50471327572663
ppo_league_v2,12.211990590607408,7.243710385831289,5.85028579083713,1.6999191528045172,10.33109297085632,2.4659582257517574,0.32804029743343727,1.274437618957146,57.151595106740224
ppo_noleague,12.269476722924681,6.608627155634347,7.0237377341439915,1.6301023058307098,9.741490390156928,2.294778984339892,0.7616532110701352,1.3026299651097089,70.52726004186187
ppo_paper_4v4,13.608665122284675,6.481085305589724,1.8758431728275609,0.29444912254427225,23.274648996329077,4.1328163140435725,0.6011970822306327,0.9887633420196221,75.36875254925395
ppo_selfplay,12.238892145653137,8.057587699416015,5.598209054517573,1.3839387819351194,10.435110272655129,2.9263165614482523,0.6067013706737688,1.0044782924902238,72.55558694160848
