episode_id,success,time_to_first_score,time_to_game_over,collisions_per_episode,near_misses_per_episode,collision_free_episode,mean_inter_robot_dist,std_inter_robot_dist,zone_coverage,phase_name,opponent_kind,scripted_tag,blue_score,red_score,opponent_switch_count,vec_schema_version
1,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,0,3,0,2
2,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,0,3,0,2
3,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,0,0,2
4,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,0,0,2
5,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,0,0,2
6,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
7,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
8,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
9,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
10,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
11,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
12,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
13,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
14,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
15,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
16,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
17,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
18,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
19,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
20,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
21,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
22,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
23,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
24,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
25,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
26,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
27,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
28,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
29,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
30,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
31,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
32,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
33,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
34,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
35,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
36,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,1,3,0,2
37,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
38,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
39,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
40,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
41,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
42,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
43,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,1,3,0,2
44,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
45,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
46,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
47,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
48,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
49,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
50,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
51,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,1,3,0,2
52,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
53,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
54,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
55,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
56,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
57,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
58,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
59,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
60,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,1,3,0,2
61,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
62,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,1,0,2
63,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
64,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
65,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
66,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
67,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
68,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,1,0,2
69,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
70,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
71,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
72,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
73,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
74,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
75,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
76,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
77,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
78,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
79,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
80,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
81,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,1,3,0,2
82,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
83,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
84,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
85,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
86,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,1,0,2
87,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
88,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
89,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
90,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
91,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
92,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
93,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
94,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,1,0,2
95,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
96,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
97,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
98,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
99,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
100,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,1,0,2
101,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
102,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
103,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
104,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
105,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
106,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
107,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
108,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,1,3,0,2
109,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
110,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
111,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
112,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
113,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
114,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
115,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
116,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
117,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
118,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
119,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
120,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
121,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
122,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
123,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
124,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
125,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
126,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
127,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
128,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
129,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,1,3,0,2
130,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,1,0,2
131,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
132,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
133,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
134,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
135,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
136,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
137,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,1,3,0,2
138,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
139,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,1,3,0,2
140,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
141,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
142,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
143,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
144,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
145,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
146,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
147,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
148,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,3,0,2
149,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
150,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
151,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
152,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
153,1,,,0,0,1,,,0,SELF_PLAY,snapshot,,3,2,0,2
154,0,,,0,0,1,,,0,SELF_PLAY,snapshot,,2,3,0,2
