update,run_id,run_pid,timesteps,episodes_completed,wins,losses,draws,win_rate,rolling_win_rate_50ep,rolling_win_rate_200ep,rollout_reward_mean,rollout_reward_std,rollout_return_mean,rollout_return_std,rollout_episodes,rollout_wins,rollout_losses,rollout_draws,rollout_win_rate,rollout_win_margin_mean,rollout_blue_score_mean,rollout_red_score_mean,explained_variance,reward_terminal_mean,reward_offense_mean,reward_pbrs_mean,reward_team_mean,reward_sparse_mean,reward_sparse_points_mean,reward_failure_mean,reward_behavior_contrast_mean,reward_outcome_diversity_mean,reward_csia_mean,reward_contract_specialist_mean,reward_total_mean,reward_outcome_mean,reward_shaping_mean,reward_shaping_to_outcome_abs_ratio,reward_shaping_coef,reward_failure_to_outcome_abs,policy_loss,value_loss,value_loss_min,value_loss_std,value_loss_p10,value_loss_p50,value_loss_p90,value_loss_max,return_norm_mean,return_norm_std,return_norm_count,entropy,approx_kl,clip_fraction,grad_norm,learning_rate,latent_lam_h,strategy_entropy,strategy_entropy_frac,strategy_policy_loss,strategy_approx_kl,strategy_clip_fraction,strategy_ratio_std,strategy_aux_return_loss,strategy_persist_loss,strategy_grad_norm,strategy_resample_count,strategy_resample_fraction,latent_episode_pg_loss,latent_episode_v_loss,latent_episode_entropy,latent_episode_adv_mean,latent_episode_adv_std,latent_episode_return_mean,latent_episode_return_std,latent_episode_ratio_mean,latent_episode_ratio_max,latent_episode_ratio_min,latent_episode_ratio_std,latent_episode_approx_kl,latent_episode_clip_fraction,latent_episode_count,latent_episode_loss,strategy_bucket_best_match_frac,strategy_experience_records,strategy_experience_buckets,strategy_unique_count,strategy_dominant,strategy_switch_count,strategy_switch_fraction,strategy_wr_spread,strategy_resample_fraction_rollout,rollout_adv_std,rollout_adv_std_at_z_switch,rollout_adv_std_not_z_switch,curriculum_phase,curriculum_phase_idx,curriculum_phase_episodes,curriculum_phase_win_rate,csia_interaction_strength,centered_advantage_matrix,oracle_best_z_per_opponent,router_oracle_gap,routing_gain,regret_weighted_routing_score,gate_A_pass,gate_B_pass,gate_C_pass,csia_bonus_active,csia_payoff_cells,csia_total_count,csia_behavior_spread_max,csia_bonus_mean,csia_last_refresh_update,csia_reward_coef
1,10904-1785700420647712400,10904,2048,8,6,2,0,0.75,0.75,0.75,0.0015264846151694655,0.06309102475643158,0.12872850894927979,0.2700640857219696,8,6,2,0,0.75,0.875,2.625,1.75,0.00438535213470459,0.001953125,0.001953125,0.0038158497773110867,0.008176269009709358,0.0025878907181322575,0.2587890625,-0.0027578123845160007,0.0,0.0,0.0,0.0,0.0015264846151694655,0.0045410157181322575,0.004951154696755111,1.0900787236357468,1.0,0.6071780803193814,-0.016140023595653474,0.06533016031607985,0.056482307612895966,0.00537729449570179,0.05811849981546402,0.06654300540685654,0.07079796493053436,0.0764186829328537,0.0,0.0,0.0,3.5716548562049866,0.006848804681794718,0.0615234375,0.18297183141112328,0.0004965866666666667,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.26947125792503357,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
2,10904-1785700420647712400,10904,4096,19,11,5,3,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.0004905530950054526,0.05478719621896744,0.10521301627159119,0.2139987349510193,11,5,3,3,0.45454545454545453,0.2727272727272727,2.4545454545454546,2.1818181818181817,0.22473961114883423,0.000244140625,0.002001953311264515,0.001313831191509962,0.004448242019861937,0.001953125,0.1953125,-0.0033457032404839993,0.0,0.0,0.0,0.0,0.0004905530950054526,0.002197265625,0.0034424716141074896,1.5659943798227247,1.0,1.5219740519228648,-0.015382745885290205,0.032154809567146,0.02728809416294098,0.0026554532814770937,0.028648987412452698,0.03261398896574974,0.035275161266326904,0.0365622341632843,0.0,0.0,0.0,4.0895898044109344,0.00875847862334922,0.072021484375,0.23890388011932373,0.0004931733333333333,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.18842346966266632,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
3,10904-1785700420647712400,10904,6144,26,13,7,6,0.5,0.5,0.5,0.0006602819776162505,0.0427134744822979,0.11075673252344131,0.2152019739151001,7,2,2,3,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.2962934374809265,-0.000732421875,0.0031250002793967724,0.00098294613417238,0.0031811522785574198,0.0028808594215661287,0.2880859375,-0.0034296875819563866,0.0,0.0,0.0,0.0,0.0006602819776162505,0.0021484375465661287,0.004166024882579222,1.938193035305784,1.0,1.5956209509020363,-0.02344028453808278,0.03099052095785737,0.026828814297914505,0.0017998095136135817,0.028985491022467613,0.031124722212553024,0.03248893469572067,0.03520607575774193,0.0,0.0,0.0,4.1559425592422485,0.011053801528760232,0.1014404296875,0.34194813668727875,0.00048976,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.1805269420146942,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
4,10904-1785700420647712400,10904,8192,39,23,8,8,0.5897435897435898,0.5897435897435898,0.5897435897435898,0.003550377208739519,0.048275209963321686,0.22049470245838165,0.22106380760669708,13,10,1,2,0.7692307692307693,1.3076923076923077,2.1538461538461537,0.8461538461538461,0.34504735469818115,0.00390625,0.005859375,0.0015676843468099833,0.0030126951169222593,0.00795898400247097,0.7958984375,-0.003560546785593033,0.0,0.0,0.0,0.0,0.003550377208739519,0.01186523400247097,0.007004469865933061,0.5902858366415564,1.0,0.3000570176562843,-0.02232462613028474,0.03172179660759866,0.02576052024960518,0.0029183353763073683,0.02818552777171135,0.03118119388818741,0.035228319466114044,0.0375177301466465,0.0,0.0,0.0,4.247711002826691,0.013363345329707954,0.129638671875,0.398171566426754,0.00048634666666666666,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.17890505492687225,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
5,10904-1785700420647712400,10904,10240,48,31,8,9,0.6458333333333334,0.6458333333333334,0.6458333333333334,0.0024857858661562204,0.03613362833857536,0.2791193127632141,0.19665060937404633,9,8,0,1,0.8888888888888888,1.2222222222222223,1.4444444444444444,0.2222222222222222,0.14292490482330322,0.003662109375,0.004394531715661287,0.0007886443054303527,0.002424316480755806,0.00537109375,0.537109375,-0.003666015574708581,0.0,0.0,0.0,0.0,0.0024857858661562204,0.009033203125,0.005197771912207827,0.5753437066102969,1.0,0.40579290989857847,-0.022915476467460394,0.0320006194524467,0.028550289571285248,0.0021974309347569942,0.02927374839782715,0.03186565637588501,0.0352993942797184,0.03637438267469406,0.0,0.0,0.0,4.35921573638916,0.013055445539066568,0.124267578125,0.36481822468340397,0.0004829333333333333,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.18205590546131134,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
6,10904-1785700420647712400,10904,12288,57,39,8,10,0.6842105263157895,0.68,0.6842105263157895,0.0029694284312427044,0.04255656898021698,0.3211662173271179,0.2011384218931198,9,8,0,1,0.8888888888888888,1.6666666666666667,1.7777777777777777,0.1111111111111111,0.36361104249954224,0.003662109375,0.005126953125,0.0011399659560993314,0.00262205908074975,0.00634765625,0.634765625,-0.003513671923428774,0.0,0.0,0.0,0.0,0.0029694284312427044,0.010009765625,0.00606745938421227,0.6060934409512031,1.0,0.3509893303918774,-0.02025208679529337,0.02543287738584555,0.022218255326151848,0.0018536027055233717,0.022905977442860603,0.025333290919661522,0.02736341767013073,0.02905726246535778,0.0,0.0,0.0,4.219240298637977,0.011920303374958726,0.10111177884615384,0.3688093676016881,0.00047952,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.16045615077018738,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
7,10904-1785700420647712400,10904,14336,68,46,9,13,0.6764705882352942,0.72,0.6764705882352942,0.002197037683799863,0.039889995008707047,0.3460809588432312,0.20852161943912506,11,7,1,3,0.6363636363636364,0.7272727272727273,1.2727272727272727,0.5454545454545454,0.2657121419906616,0.002197265625,0.004589843563735485,0.0013606543652713299,0.002404785016551614,0.0050292969681322575,0.5029296875,-0.003562500001862645,0.0,0.0,0.0,0.0,0.002197037683799863,0.0072265625931322575,0.005531203409191221,0.7652930483711143,1.0,0.4929047595171003,-0.02936476340983063,0.031658332562074065,0.028280943632125854,0.002627038862556219,0.028672970831394196,0.030936360359191895,0.034879282116889954,0.037434473633766174,0.0,0.0,0.0,4.229477807879448,0.01626431332260836,0.150390625,0.4325071517378092,0.0004761066666666667,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.17868342995643616,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
8,10904-1785700420647712400,10904,16384,75,50,9,16,0.6666666666666666,0.74,0.6666666666666666,0.0014611113583669066,0.03355904668569565,0.3648337721824646,0.19077374041080475,7,4,0,3,0.5714285714285714,1.1428571428571428,1.4285714285714286,0.2857142857142857,0.357477605342865,0.001220703125,0.00424804724752903,0.0003287523868493736,0.0013842772459611297,0.004345702938735485,0.4345703125,-0.0038261718582361937,0.0,0.0,0.0,0.0,0.0014611113583669066,0.005566406063735485,0.004676304655731656,0.8399431624346186,1.0,0.6872449780803307,-0.03184792888350785,0.022883801721036434,0.019891424104571342,0.0016375294653698802,0.021146681159734726,0.022929249331355095,0.025399472564458847,0.025973264127969742,0.0,0.0,0.0,4.457273840904236,0.011887873064551968,0.1114501953125,0.3946981355547905,0.00047269333333333337,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.1529194414615631,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
9,10904-1785700420647712400,10904,18432,86,57,10,19,0.6627906976744186,0.74,0.6627906976744186,0.0014137965627014637,0.03691690042614937,0.3545691967010498,0.2543067932128906,11,7,1,3,0.6363636363636364,0.9090909090909091,1.4545454545454546,0.5454545454545454,0.4206613302230835,0.002197265625,0.0038574219215661287,0.0007833746494725347,0.0019677733071148396,0.002734375186264515,0.2734375,-0.0035488279536366463,0.0,0.0,0.0,0.0,0.0014137965627014637,0.004931640811264515,0.004545208910712972,0.9214554808720763,1.0,0.7194580123353601,-0.03165534808067605,0.0334151767892763,0.029281778261065483,0.003330821404233575,0.029388470575213432,0.03308966010808945,0.03715579956769943,0.041315242648124695,0.0,0.0,0.0,4.226545035839081,0.01359283842612058,0.123779296875,0.37986199371516705,0.00046928,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.1935638189315796,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
10,10904-1785700420647712400,10904,20480,95,65,10,20,0.6842105263157895,0.74,0.6842105263157895,0.003451614873483777,0.045444056391716,0.4365409016609192,0.18951404094696045,9,8,0,1,0.8888888888888888,1.5555555555555556,1.6666666666666667,0.1111111111111111,0.04138225317001343,0.003662109375,0.00571289099752903,0.0016701610293239355,0.003652343526482582,0.0074707032181322575,0.7470703125,-0.0034921877086162567,0.0,0.0,0.0,0.0,0.003451614873483777,0.011132812593132257,0.007043517136480659,0.6326240070562494,1.0,0.3136560526239112,-0.024745869199530438,0.033424254650106795,0.02893795259296894,0.0030346852727234364,0.02996780537068844,0.033441588282585144,0.03625813499093056,0.04084445536136627,0.0,0.0,0.0,4.060886694834783,0.015617249855914941,0.14107572115384615,0.5745676457881927,0.00046586666666666664,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.18555134534835815,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
