condition,condition_display,opponent,map,cell_seed,episode_index,episode_seed,return,success,steps,blue_score,red_score,score_margin,strategy_switches,strategy_resamples,strategy_unique_count,strategy_entropy_mean,strategy_dominant,checkpoint
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,12000,0,1567454902,-0.1295236645382829,1,88,3,0,3,2,3,2,1.3765276209874586,0,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,12000,1,828165341,-9.517784722876968,1,226,3,0,3,5,8,4,1.3765509049449347,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,12000,2,2288446678,-1.5822292980446946,1,115,3,1,2,2,4,3,1.3772250901097838,0,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,12000,3,1246762053,-1.6867219684354495,1,104,3,0,3,1,4,2,1.3769020082858892,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,12000,4,4204714612,-0.8077707448974252,1,91,3,1,2,2,3,3,1.3770414184737991,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,12000,5,3390190298,-10.28973904682789,1,239,3,0,3,5,8,3,1.3766704338863804,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,12000,6,3786980591,-4.683143948001089,1,166,3,0,3,3,6,4,1.376585950334388,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,12000,7,206865822,-0.5195738823676948,1,87,3,0,3,0,3,1,1.3767815102105854,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,12000,8,3902646178,-2.3893280715856235,1,120,3,1,2,2,4,3,1.3766509731610617,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b,12000,9,2768330915,-1.026732410711702,1,91,3,1,2,1,3,2,1.376921073421017,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,12100,0,812546814,-6.2794807895843405,1,177,3,0,3,2,6,3,1.37701527614378,0,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,12100,1,1217414495,-0.19695322916959412,1,77,3,0,3,2,3,3,1.3772248943130692,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,12100,2,2711509458,-3.4899096840817947,1,115,3,1,2,1,4,2,1.3765172906543897,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,12100,3,932595850,-1.5405612216272857,1,96,3,1,2,2,3,3,1.3769295203189056,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,12100,4,3185858285,-7.9127289616153575,1,214,3,0,3,5,7,4,1.3769014739544592,0,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,12100,5,3646931710,-1.0055742277763784,1,100,3,0,3,3,4,3,1.3771728444099427,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,12100,6,3540334443,-0.5530607474502176,1,75,3,1,2,1,3,2,1.37604718208313,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,12100,7,4255550319,-12.505037378432462,1,285,3,1,2,8,9,3,1.3762214112700077,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,12100,8,3918272334,-4.495781281526433,0,143,2,3,-1,2,5,3,1.3743732975913094,0,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP8,map_b_split_lane_v2,12100,9,689111831,-7.652043377893278,1,198,3,0,3,5,7,3,1.3767222491177646,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,13000,0,284427023,-4.771673336013919,1,157,3,0,3,4,5,3,1.3771222176825164,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,13000,1,2715975335,-3.2128461948304903,1,118,3,1,2,2,4,3,1.3763080794932478,0,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,13000,2,1039790048,-13.883487331680954,1,292,3,0,3,8,10,3,1.376514103722899,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,13000,3,1121016425,-4.847606313298456,0,136,2,3,-1,3,5,3,1.3759220978792976,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,13000,4,3746914714,-13.141762167273555,1,300,3,0,3,6,10,3,1.376537926197052,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,13000,5,603743737,-0.36121068079955876,1,94,3,0,3,1,3,2,1.376669150717715,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,13000,6,3842096435,-3.9904652978875674,1,146,3,0,3,1,5,2,1.376881329164113,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,13000,7,1635050873,-12.858522843162064,1,257,3,0,3,5,9,4,1.3768899167094248,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,13000,8,2038744223,-0.704136551474221,1,95,3,0,3,1,3,2,1.3768254669089066,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b,13000,9,3951542792,-5.2685631368658505,1,156,3,0,3,3,5,4,1.3770424349185748,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,13100,0,2777372960,-10.01077587751206,1,258,3,1,2,8,9,4,1.3767429761184278,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,13100,1,3407611472,-1.1999652854574379,1,87,3,2,1,2,3,2,1.3761620905207492,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,13100,2,15168419,-1.0390079798235092,1,81,3,2,1,2,3,2,1.3764292487391718,0,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,13100,3,926867686,-6.991989597183419,1,197,3,0,3,5,7,3,1.3770514151771662,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,13100,4,2767448926,-4.759955789690139,1,141,3,1,2,3,5,3,1.3771617497112734,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,13100,5,4145272665,-0.33828031524899416,1,82,3,1,2,2,3,3,1.376952581289338,0,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,13100,6,767378748,-2.336432424810482,1,103,3,2,1,3,4,3,1.3763756821456465,1,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,13100,7,3685093027,0.016895347012905404,1,70,3,0,3,1,3,2,1.376768388066973,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,13100,8,726531779,-6.306876399728935,1,157,3,1,2,4,5,3,1.3766653735166903,2,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
uniform_random_at_router_opportunities,uniform_z,OP10,map_b_split_lane_v2,13100,9,2562741175,-6.532065062288893,1,171,3,1,2,4,6,3,1.3768907471706993,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
shuffled_qphi_outputs,shuffled_router,OP8,map_b,12000,0,1567454902,-1.0224197009811178,1,77,3,0,3,0,3,1,1.3770560598992683,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
shuffled_qphi_outputs,shuffled_router,OP8,map_b,12000,1,828165341,-0.8263547296519391,1,96,3,0,3,0,3,1,1.3765588601430256,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
shuffled_qphi_outputs,shuffled_router,OP8,map_b,12000,2,2288446678,-1.4030796508595813,1,95,3,2,1,0,3,1,1.3746916256452861,3,checkpoints/2v2/final_v6i9-router-credit-mechanism-seed1_2v2.zip
