exp2_n_ppo_actor_updates,exp2_n_teacher_updates,exp2_teacher_to_ppo_ratio,exp2_teacher_loss,exp2_teacher_kl,exp2_teacher_kl_z0,exp2_teacher_kl_z1,exp2_teacher_agreement_z0,exp2_teacher_agreement_z1,exp2_teacher_rows_z0,exp2_teacher_rows_z1,exp2_teacher_active_heads,exp2_teacher_active_heads_z0,exp2_teacher_active_heads_z1,exp2_cell_count_z0_A,exp2_cell_count_z0_B,exp2_cell_count_z1_A,exp2_cell_count_z1_B,exp2_cell_steps_z0_A,exp2_cell_steps_z0_B,exp2_cell_steps_z1_A,exp2_cell_steps_z1_B,exp2b_gradient_cosine_last,exp2b_gradient_cosine_mean,exp2b_gradient_cosine_p10,exp2b_gradient_cosine_p50,exp2b_gradient_cosine_p90,exp2b_gradient_cosine_count,exp2c_private_heads_active,exp2c_private_head_count,exp2c_head0_max_abs_delta,exp2c_head1_max_abs_delta,exp2c_head0_teacher_grad_norm,exp2c_head1_teacher_grad_norm,sappo_n_ppo_actor_updates,sappo_n_anchor_updates,sappo_anchor_to_ppo_ratio,sappo_anchor_loss,sppo_n_ppo_actor_updates,sppo_n_rank_updates,sppo_rank_to_ppo_ratio,sppo_rank_loss,sppo_rank_activation_rate,sppo_delta_A,sppo_delta_B,sppo_lambda_rank,sppo_margin,update,run_id,run_pid,timesteps,episodes_completed,wins,losses,draws,win_rate,rolling_win_rate_50ep,rolling_win_rate_200ep,rollout_reward_mean,rollout_reward_std,rollout_return_mean,rollout_return_std,rollout_episodes,rollout_wins,rollout_losses,rollout_draws,rollout_win_rate,rollout_win_margin_mean,rollout_blue_score_mean,rollout_red_score_mean,explained_variance,reward_terminal_mean,reward_offense_mean,reward_pbrs_mean,reward_team_mean,reward_sparse_mean,reward_sparse_points_mean,reward_failure_mean,reward_behavior_contrast_mean,reward_outcome_diversity_mean,reward_csia_mean,reward_contract_specialist_mean,reward_total_mean,reward_outcome_mean,reward_shaping_mean,reward_shaping_to_outcome_abs_ratio,reward_shaping_coef,reward_failure_to_outcome_abs,policy_loss,value_loss,value_loss_min,value_loss_std,value_loss_p10,value_loss_p50,value_loss_p90,value_loss_max,return_norm_mean,return_norm_std,return_norm_count,entropy,approx_kl,clip_fraction,grad_norm,learning_rate,latent_lam_h,strategy_entropy,strategy_entropy_frac,strategy_policy_loss,strategy_approx_kl,strategy_clip_fraction,strategy_ratio_std,strategy_aux_return_loss,strategy_persist_loss,strategy_grad_norm,strategy_resample_count,strategy_resample_fraction,latent_episode_pg_loss,latent_episode_v_loss,latent_episode_entropy,latent_episode_adv_mean,latent_episode_adv_std,latent_episode_return_mean,latent_episode_return_std,latent_episode_ratio_mean,latent_episode_ratio_max,latent_episode_ratio_min,latent_episode_ratio_std,latent_episode_approx_kl,latent_episode_clip_fraction,latent_episode_count,latent_episode_loss,strategy_bucket_best_match_frac,strategy_experience_records,strategy_experience_buckets,strategy_unique_count,strategy_dominant,strategy_switch_count,strategy_switch_fraction,strategy_wr_spread,strategy_resample_fraction_rollout,rollout_adv_std,rollout_adv_std_at_z_switch,rollout_adv_std_not_z_switch,curriculum_phase,curriculum_phase_idx,curriculum_phase_episodes,curriculum_phase_win_rate,csia_interaction_strength,centered_advantage_matrix,oracle_best_z_per_opponent,router_oracle_gap,routing_gain,regret_weighted_routing_score,gate_A_pass,gate_B_pass,gate_C_pass,csia_bonus_active,csia_payoff_cells,csia_total_count,csia_behavior_spread_max,csia_bonus_mean,csia_last_refresh_update,csia_reward_coef
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19768-1789387489612276300,19768,2048,1,1,0,0,1.0,1.0,1.0,0.0026713674888014793,0.03483706712722778,0.4159470796585083,0.8004809021949768,1,1,0,0,1.0,3.0,3.0,0.0,0.85870361328125,0.00048828125,0.00766601599752903,0.0007268758490681648,0.012080736458301544,0.006640625186264515,0.6640625,-0.0067304689437150955,0.0,0.0,0.0,0.0,0.0026713674888014793,0.007128906436264515,0.010867919074371457,1.5242723269262637,1.0,0.9439771761214454,0.016425154482324917,0.09719506154457729,0.09198573231697083,0.0038084941916167736,0.09331154078245163,0.09861477464437485,0.10051069408655167,0.10098467767238617,0.0,0.0,0.0,4.685625712076823,0.022572925547137856,0.15299479166666666,1.8713514407475789,0.000374232,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.3008960485458374,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19768-1789387489612276300,19768,4096,16,11,0,5,0.6875,0.6875,0.6875,0.003935026004910469,0.04156005382537842,0.5345639586448669,1.4915049076080322,15,10,0,5,0.6666666666666666,1.5333333333333334,1.6,0.06666666666666667,0.948540985584259,0.003662109375,0.006884765811264515,0.00037071737460792065,0.018455013632774353,0.007617187686264515,0.76171875,-0.006023437716066837,0.0,0.0,0.0,0.0,0.003935026004910469,0.011279297061264515,0.011591198563110083,1.027561464042749,1.0,0.5339786428808475,0.011273526353761554,0.11625135689973831,0.09763608127832413,0.012486256659030914,0.10290071368217468,0.117431640625,0.1286577731370926,0.13250607252120972,0.0,0.0,0.0,4.574158549308777,0.019491821323754266,0.1455078125,1.777894377708435,0.000373464,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.3383415639400482,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19768-1789387489612276300,19768,6144,19,14,0,5,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.0023711835965514183,0.03688519075512886,0.661733865737915,0.9677392244338989,3,3,0,0,1.0,3.0,3.0,0.0,0.91096431016922,0.00146484375,0.006640625186264515,-0.0007603781996294856,0.015403378754854202,0.005126953125,0.5126953125,-0.0066582029685378075,0.0,0.0,0.0,0.0,0.0023711835965514183,0.006591796875,0.010301375325070694,1.5625197500219805,1.0,1.0099208416060608,-0.006905409134924411,0.08516435325145721,0.08035960048437119,0.005471143871545792,0.08053918182849884,0.08192270994186401,0.09200095385313034,0.09454294294118881,0.0,0.0,0.0,5.205731773376465,0.014035929762758314,0.09375,1.6334479093551635,0.000372696,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.2887622117996216,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19768-1789387489612276300,19768,8192,33,23,0,10,0.696969696969697,0.696969696969697,0.696969696969697,0.002898415084928274,0.03760623186826706,0.3472778797149658,1.1806914806365967,14,9,0,5,0.6428571428571429,1.2857142857142858,1.3571428571428572,0.07142857142857142,0.9439926743507385,0.003173828125,0.006005859933793545,0.0004084384418092668,0.014996368438005447,0.005810546688735485,0.5810546875,-0.0064414069056510925,0.0,0.0,0.0,0.0,0.002898415084928274,0.008984374813735485,0.009857061653747223,1.097011739418954,1.0,0.7168768180715669,-0.007573403418064117,0.08204545825719833,0.07449445873498917,0.007952447049319744,0.07517392188310623,0.07709707319736481,0.09202207624912262,0.09522506594657898,0.0,0.0,0.0,4.98038330078125,0.012343560392037035,0.088671875,1.652312707901001,0.000371928,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.2794208824634552,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19768-1789387489612276300,19768,10240,37,26,0,11,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.001716800732538104,0.028114814311265945,-0.11798485368490219,1.251118779182434,4,3,0,1,0.75,1.5,1.5,0.0,0.9499267339706421,0.001220703125,0.0034179689828306437,-0.0015338837401941419,0.026307452470064163,0.002050781389698386,0.205078125,-0.005681640934199095,0.0,0.0,0.0,0.0,0.001716800732538104,0.003271484514698386,0.009611361165298149,2.937022657289486,1.0,1.7361857355412886,-0.01582995189043383,0.07736695930361748,0.06876014173030853,0.009394420310854912,0.06891914457082748,0.07386691868305206,0.08931481838226318,0.09439561516046524,0.0,0.0,0.0,4.7013453642527265,0.01220404104484866,0.07682291666666667,1.5195281902949016,0.00037116,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.27996358275413513,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19768-1789387489612276300,19768,12288,51,33,1,17,0.6470588235294118,0.64,0.6470588235294118,0.0038213685620576143,0.03970057889819145,-0.17580920457839966,1.4219294786453247,14,7,1,6,0.5,1.0714285714285714,1.1428571428571428,0.07142857142857142,0.9401172399520874,0.00146484375,0.006884765811264515,0.0004778837028425187,0.024037890136241913,0.007275390438735485,0.7275390625,-0.005591796711087227,0.0,0.0,0.0,0.0,0.0038213685620576143,0.008740234188735485,0.013013709271035623,1.4887725222836294,1.0,0.6397033405526619,-0.017849141199673926,0.11127977392503194,0.08856929838657379,0.015991227701306343,0.09683941304683685,0.10648008435964584,0.1301494836807251,0.14270901679992676,0.0,0.0,0.0,4.494996275220599,0.013850223489238747,0.09654017857142858,1.5183997920581274,0.00037039200000000004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.3479597270488739,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19768-1789387489612276300,19768,14336,56,36,1,19,0.6428571428571429,0.6,0.6428571428571429,0.0024282345548272133,0.03512270376086235,-0.018026791512966156,1.3443394899368286,5,3,0,2,0.6,1.8,1.8,0.0,0.9720215201377869,0.0009765625,0.00546875037252903,-0.0005678115412592888,0.025884121656417847,0.0032714842818677425,0.3271484375,-0.0056328121572732925,0.0,0.0,0.0,0.0,0.0024282345548272133,0.0042480467818677425,0.01179782790131867,2.7765822564402853,1.0,1.3256648953150127,-0.009237870263556639,0.05272999405860901,0.042885832488536835,0.005918281152844429,0.044968314468860626,0.054604530334472656,0.058617137372493744,0.059935808181762695,0.0,0.0,0.0,4.766435782114665,0.015846765716560185,0.11002604166666667,1.5565577149391174,0.000369624,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.22486460208892822,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,19768-1789387489612276300,19768,16384,70,45,1,24,0.6428571428571429,0.6,0.6428571428571429,0.0031121729407459497,0.04213658347725868,-0.14956340193748474,1.2743834257125854,14,9,0,5,0.6428571428571429,1.6428571428571428,1.6428571428571428,0.0,0.9575905799865723,0.003173828125,0.006054687779396772,0.0002555989194661379,0.02271372452378273,0.004443359561264515,0.4443359375,-0.005888672079890966,0.0,0.0,0.0,0.0,0.0031121729407459497,0.007617187686264515,0.01179701864020899,1.548533473581761,1.0,0.7729754532706196,-0.0038235940039157866,0.07072312384843826,0.06355586647987366,0.005872669629752636,0.06415307521820068,0.07030254602432251,0.07747715711593628,0.07796913385391235,0.0,0.0,0.0,4.780150127410889,0.015294626518152655,0.116015625,1.4996230602264404,0.00036885600000000003,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.2624407708644867,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,19768-1789387489612276300,19768,18432,76,48,1,27,0.631578947368421,0.58,0.631578947368421,0.0027345335111021996,0.037965573370456696,0.03802177309989929,1.4496265649795532,6,3,0,3,0.5,1.5,1.5,0.0,0.942589282989502,0.000732421875,0.00595703162252903,-0.00026642458396963775,0.025424856692552567,0.00439453125,0.439453125,-0.005642578471451998,0.0,0.0,0.0,0.0,0.0027345335111021996,0.005126953125,0.012246639649674762,2.3882120899213097,1.0,1.1003568741576586,-0.026961052510887384,0.12117803171277046,0.08479966223239899,0.01790664531290531,0.1000138595700264,0.12483742833137512,0.13427767157554626,0.1529894471168518,0.0,0.0,0.0,4.663699626922607,0.01659674644470215,0.1234375,1.749265694618225,0.00036808800000000003,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.3473381996154785,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,19768-1789387489612276300,19768,20480,90,57,1,32,0.6333333333333333,0.58,0.6333333333333333,0.0036239544861018658,0.04430416226387024,0.6646323800086975,1.4129725694656372,14,9,0,5,0.6428571428571429,1.2857142857142858,1.3571428571428572,0.07142857142857142,0.9533540606498718,0.003173828125,0.008056640625,0.0008917998638935387,0.017031747847795486,0.0062500000931322575,0.625,-0.006478515453636646,0.0,0.0,0.0,0.0,0.0036239544861018658,0.009423828218132257,0.012537527552922256,1.330265895860206,1.0,0.6873881734176064,-0.017887687044484273,0.09244265300886971,0.0778123289346695,0.007822235114872456,0.08407235890626907,0.09233449399471283,0.10145897418260574,0.10366261005401611,0.0,0.0,0.0,5.201361247471401,0.014642243938786643,0.099609375,1.4565880128315516,0.00036732,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.3051692247390747,,,,,,,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0
