checkpoint,opponent,latent_z,map,episode_index,cell_seed,episode_seed,success,blue_score,red_score,steps,return,zone_coverage,collision_free,win_margin,time_to_first_score,mean_inter_robot_dist,episode_start_phase,fixed_latent_id,outcome,collisions_per_episode,collision_events_per_episode,obstacle_collision_events_per_episode,blue_stuck_steps,red_stuck_steps,blue_blocked_movement_events,blue_obstacle_collision_events,blue_route_switches,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,blue_upper_lane_steps,blue_lower_lane_steps,blue_neutral_lane_steps,blue_movement_attempts,blue_successful_movement_steps,blue_repeated_blocked_movement_events,near_misses_per_episode,decision_steps,reward_total,reward_sparse_points,reward_offense,behavior_team_spread,behavior_num_attackers,behavior_num_defenders,behavior_num_go_to,behavior_carrier_escort_count,behavior_nearest_blue_to_carrier,behavior_nearest_blue_to_enemy_carrier,behavior_n_intercept_near_enemy_carrier,behavior_avg_blue_to_enemy_flag,behavior_avg_blue_to_own_flag,behavior_intercept_pressure,behavior_defense_pressure,behavior_attack_defense_ratio,coord_pairwise_head0_pearson_mean,coord_head0_team_agreement_rate,coord_full_action_team_agreement_rate,coord_trajectory_steps,strategy_switches,strategy_switch_rate,strategy_resamples,strategy_resample_rate,strategy_unique_count,strategy_entropy_mean,strategy_dominant,strategy_occupancy_0,strategy_occupancy_1,strategy_occupancy_2,strategy_occupancy_3,strategy_phase_blue_attack_occupancy_0,strategy_phase_blue_attack_occupancy_1,strategy_phase_blue_attack_occupancy_2,strategy_phase_blue_attack_occupancy_3,strategy_phase_blue_defense_occupancy_0,strategy_phase_blue_defense_occupancy_1,strategy_phase_blue_defense_occupancy_2,strategy_phase_blue_defense_occupancy_3,strategy_phase_neutral_occupancy_0,strategy_phase_neutral_occupancy_1,strategy_phase_neutral_occupancy_2,strategy_phase_neutral_occupancy_3,strategy_phase_both_flags_occupancy_0,strategy_phase_both_flags_occupancy_1,strategy_phase_both_flags_occupancy_2,strategy_phase_both_flags_occupancy_3
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP11_ADAPTIVE_EXPLOITER,1,map_b_split_lane_v2,1,1101,1102,1,3,1,89,-1.1506718663149513,0.5199999809265137,0,2,31.0,4.423470486415906,neutral,1,win,4,4,1,0,0,0,1,1,1,3,0,3,0,3,10,87,81,178,178,0,74,89,0.6172946691513062,100.0,0.7849999666213989,0.05224275118095821,1.4831460674157304,0.5168539325842697,0.0,0.5168539325842697,0.7667192706022035,1.1832303099250525,0.42696629213483145,0.1875708530855815,0.24319751284430535,0.847353330488955,0.7750023965085491,0.7415730337078652,-0.32915209207964957,0.48314606741573035,0.3146067415730337,89.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP11_ADAPTIVE_EXPLOITER,1,map_b_split_lane_v2,2,1101,1103,0,1,3,136,-8.090688015712658,0.4399999976158142,1,-2,32.0,4.883739695829504,neutral,1,loss,0,0,6,0,0,0,3,0,7,0,1,0,5,0,131,0,141,272,272,0,73,136,-0.6301637887954712,-100.0,-0.4760211408138275,0.047055805868962235,1.5955882352941178,0.38235294117647056,0.0,0.33088235294117646,0.968740025685881,0.9046300665530211,0.5882352941176471,0.21524120773435296,0.28052859509582906,0.828552662011455,0.8452993727782193,0.8088235294117647,-0.1879710055606583,0.5955882352941176,0.5882352941176471,136.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP11_ADAPTIVE_EXPLOITER,1,map_b_split_lane_v2,3,1101,1104,1,3,2,94,-2.069932150421664,0.35999998450279236,0,1,30.0,5.213784725108045,neutral,1,win,1,1,1,0,0,0,0,0,3,0,3,0,4,0,76,0,112,188,188,0,52,94,0.6236220002174377,100.0,0.7756249904632568,0.03938688258541391,1.4574468085106382,0.5425531914893617,0.0,0.5425531914893617,0.7305010647136481,0.9198979687024939,0.5638297872340425,0.16956721279928658,0.24573347448034488,0.8668138828683407,0.8722220101255052,0.7287234042553191,-0.35370641089500326,0.4574468085106383,0.4148936170212766,94.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP11_ADAPTIVE_EXPLOITER,2,map_b_split_lane_v2,0,1101,1101,1,3,2,99,-2.1519314744800795,0.4399999976158142,1,1,33.0,7.987877431541983,neutral,2,win,0,0,0,0,0,2,0,0,3,0,3,0,0,0,45,1,152,144,142,0,16,99,0.6167091131210327,100.0,0.726256251335144,0.14639323363739132,0.494949494949495,1.494949494949495,0.0,0.16161616161616163,0.9003552042625167,0.8360078092288188,0.45454545454545453,0.2948217254621212,0.22483418244078304,0.8343655545302112,0.8862606353229947,0.25252525252525254,0.10204081632653068,0.5050505050505051,0.5050505050505051,99.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP11_ADAPTIVE_EXPLOITER,2,map_b_split_lane_v2,1,1101,1102,1,3,1,89,-1.1506718663149513,0.5199999809265137,0,2,31.0,4.423470486415906,neutral,2,win,4,4,1,0,0,0,1,1,1,3,0,3,0,3,10,87,81,178,178,0,74,89,0.6172946691513062,100.0,0.7849999666213989,0.05224275118095821,1.4831460674157304,0.5168539325842697,0.0,0.5168539325842697,0.7667192706022035,1.1832303099250525,0.42696629213483145,0.1875708530855815,0.24319751284430535,0.847353330488955,0.7750023965085491,0.7415730337078652,-0.32915209207964957,0.48314606741573035,0.48314606741573035,89.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP11_ADAPTIVE_EXPLOITER,2,map_b_split_lane_v2,2,1101,1103,0,1,3,136,-8.090688015712658,0.4399999976158142,1,-2,32.0,4.883739695829504,neutral,2,loss,0,0,6,0,0,0,3,0,7,0,1,0,5,0,131,0,141,272,272,0,73,136,-0.6301637887954712,-100.0,-0.4760211408138275,0.047055805868962235,1.5955882352941178,0.38235294117647056,0.0,0.33088235294117646,0.968740025685881,0.9046300665530211,0.5882352941176471,0.21524120773435296,0.28052859509582906,0.828552662011455,0.8452993727782193,0.8088235294117647,-0.1879710055606583,0.5955882352941176,0.5955882352941176,136.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP11_ADAPTIVE_EXPLOITER,2,map_b_split_lane_v2,3,1101,1104,1,3,2,94,-2.069932150421664,0.35999998450279236,0,1,30.0,5.213784725108045,neutral,2,win,1,1,1,0,0,0,0,0,3,0,3,0,4,0,76,0,112,188,188,0,52,94,0.6236220002174377,100.0,0.7756249904632568,0.03938688258541391,1.4574468085106382,0.5425531914893617,0.0,0.5425531914893617,0.7305010647136481,0.9198979687024939,0.5638297872340425,0.16956721279928658,0.24573347448034488,0.8668138828683407,0.8722220101255052,0.7287234042553191,-0.35370641089500326,0.4574468085106383,0.4574468085106383,94.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP11_ADAPTIVE_EXPLOITER,3,map_b_split_lane_v2,0,1101,1101,1,3,2,99,-1.763438283058349,0.5600000023841858,0,1,32.0,5.524798768939394,neutral,3,win,2,2,5,0,0,0,1,5,1,1,0,3,2,2,24,62,112,198,198,0,36,99,0.5906060934066772,100.0,0.7662500143051147,0.06733107608225611,1.4141414141414141,0.12121212121212122,0.46464646464646464,0.5353535353535354,0.7336248069851086,0.9835975901835193,0.7575757575757576,0.17301312484072917,0.22180051717794302,0.8564402184101066,0.8444076102189343,0.8232323232323232,-0.05061458608224757,0.41414141414141414,0.3333333333333333,99.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP11_ADAPTIVE_EXPLOITER,3,map_b_split_lane_v2,1,1101,1102,1,3,1,89,-1.1703417644603178,0.5199999809265137,0,2,31.0,4.433974362491222,neutral,3,win,4,4,0,0,0,0,0,1,1,3,0,3,0,3,10,85,83,178,178,0,77,89,0.6473046541213989,100.0,0.7849999666213989,0.052817966893650176,1.4719101123595506,0.2696629213483146,0.25842696629213485,0.5168539325842697,0.7632067236379626,1.1832303099250525,0.42696629213483145,0.186715351637411,0.2395733841014712,0.847353330488955,0.7738365544362015,0.800561797752809,0.03772747638247965,0.47191011235955055,0.42696629213483145,89.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP11_ADAPTIVE_EXPLOITER,3,map_b_split_lane_v2,2,1101,1103,1,3,2,122,-3.9398879264481366,0.4399999976158142,0,1,30.0,5.462113177190061,neutral,3,win,1,1,0,0,0,0,0,0,6,0,3,0,5,0,110,0,134,244,244,0,46,122,0.6099154949188232,100.0,0.685509979724884,0.04001651162312168,1.540983606557377,0.4262295081967213,0.03278688524590164,0.45901639344262296,0.8439644706725585,0.9063062604028181,0.5409836065573771,0.2017422063489918,0.2606156795728402,0.8348420399134276,0.861952576480928,0.7786885245901639,-0.17978738820137152,0.5409836065573771,0.30327868852459017,122.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP11_ADAPTIVE_EXPLOITER,3,map_b_split_lane_v2,3,1101,1104,1,3,2,94,-2.069932150421664,0.35999998450279236,0,1,30.0,5.213784725108045,neutral,3,win,1,1,1,0,0,0,0,0,3,0,3,0,4,0,76,0,112,188,188,0,52,94,0.6236220002174377,100.0,0.7756249904632568,0.03938688258541391,1.4574468085106382,0.5425531914893617,0.0,0.5425531914893617,0.7305010647136481,0.9198979687024939,0.5638297872340425,0.16956721279928658,0.24573347448034488,0.8668138828683407,0.8722220101255052,0.7287234042553191,-0.35370641089500326,0.4574468085106383,0.40425531914893614,94.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,0,map_b_split_lane,0,2001,2001,0,2,3,133,-5.657725426048273,0.8399999737739563,1,-1,37.0,7.277519971804511,neutral,0,loss,0,0,3,0,0,0,0,7,0,0,0,2,4,1,63,49,154,266,266,0,12,133,-0.5798486471176147,-100.0,-0.5,0.12061567103168122,0.7443609022556391,0.05263157894736842,1.1578947368421053,0.09774436090225563,1.118829603930165,0.876784864561002,0.44360902255639095,0.2735707884780446,0.3028536291050732,0.7998325555844414,0.8415284766290421,0.6766917293233082,0.17824016864250908,0.48120300751879697,0.42857142857142855,133.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,0,map_b_split_lane,1,2001,2002,1,3,2,108,-1.875791363621829,0.7199999690055847,1,1,41.0,7.538638644748264,neutral,0,win,0,0,1,0,0,1,1,5,1,0,1,2,3,0,66,13,137,207,206,0,15,108,0.6197422742843628,100.0,0.7493749856948853,0.13088258475720607,0.6666666666666666,0.17592592592592593,1.1574074074074074,0.17592592592592593,0.8634262321585858,0.9607419170853164,0.21296296296296297,0.22873064318533848,0.308712027070147,0.8796555554425275,0.8591467401495686,0.6226851851851852,-0.2758437112094801,0.39814814814814814,0.3611111111111111,108.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,0,map_b_split_lane,2,2001,2003,0,2,3,105,-3.6969232574338093,0.6800000071525574,0,-1,34.0,7.5021089099702385,neutral,0,loss,2,2,0,0,0,0,0,7,0,0,0,3,4,0,46,28,136,210,210,0,16,105,-0.5744591355323792,-100.0,-0.46783700585365295,0.1288832464743228,0.7428571428571429,0.3047619047619048,0.8952380952380953,0.11428571428571428,0.9253689449812684,0.7495569888679754,0.3904761904761905,0.24623618468287445,0.295117296065603,0.8617923549243383,0.8730202493213471,0.6095238095238096,0.16326454932924736,0.4,0.2761904761904762,105.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,0,map_b_split_lane,3,2001,2004,0,2,3,142,-4.688714820309542,0.7199999690055847,1,-1,36.0,7.779476541868398,neutral,0,loss,0,0,3,0,0,1,0,5,1,0,0,3,3,0,130,18,136,276,275,0,15,142,-0.5744919180870056,-100.0,-0.4657255709171295,0.12792605429258144,0.5633802816901409,0.15492957746478872,1.2816901408450705,0.04929577464788732,1.0656727757042563,0.9737047996293281,0.2676056338028169,0.26677061071698094,0.3539939828112092,0.8279782655373426,0.8330276461554246,0.602112676056338,-0.10120662597687656,0.4788732394366197,0.30985915492957744,142.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,1,map_b_split_lane,0,2001,2001,1,3,2,96,-1.6887864441087004,0.4399999976158142,1,1,32.0,5.159528414408366,neutral,1,win,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,80,112,192,192,0,48,96,0.29589608311653137,0.0,0.27187496423721313,0.04697427377686836,1.4375,0.53125,0.0,0.5208333333333334,0.7414215900547182,0.9021602177526802,0.59375,0.19204968298436143,0.2329616170221319,0.8474939571072658,0.8788233206917843,0.734375,-0.3000142325118086,0.4375,0.4375,96.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,1,map_b_split_lane,1,2001,2002,1,3,1,97,-1.0260233904409688,0.35999998450279236,0,2,33.0,5.768178408907861,neutral,1,win,1,1,2,0,0,0,1,0,0,5,0,3,0,3,0,75,119,194,194,0,45,97,0.609158456325531,100.0,0.729767382144928,0.06440254945077539,1.3711340206185567,0.5670103092783505,0.0,0.4329896907216495,0.7254545662321688,0.9636896704659634,0.4536082474226804,0.1868971296653305,0.2884307081628706,0.8732825892487752,0.8455349999604765,0.7010309278350515,-0.3794456875992674,0.4020618556701031,0.4020618556701031,97.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,1,map_b_split_lane,2,2001,2003,1,3,2,98,-2.415374880627496,0.3999999761581421,1,1,32.0,5.127434866768973,neutral,1,win,0,0,3,0,0,0,0,0,0,4,0,3,0,3,0,83,113,196,196,0,67,98,0.622465968132019,100.0,0.7681249380111694,0.04209219805934295,1.4387755102040816,0.5306122448979592,0.0,0.5102040816326531,0.7437015785550585,0.9438950170059593,0.6020408163265306,0.18852395908336858,0.2529258800632491,0.849071380435204,0.8242622984915363,0.7346938775510204,-0.3145026156844332,0.4387755102040816,0.4387755102040816,98.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,1,map_b_split_lane,3,2001,2004,1,3,2,124,-3.761312169197481,0.5999999642372131,1,1,33.0,5.8937392696257564,neutral,1,win,0,0,2,0,0,0,2,1,1,3,0,3,0,4,8,77,163,248,248,0,45,124,0.6149506568908691,100.0,0.71937495470047,0.07750958503193912,1.4435483870967742,0.5564516129032258,0.0,0.4112903225806452,0.7487829558611396,0.9975820686367731,0.5080645161290323,0.18482233991005248,0.2438661646578581,0.879001219426432,0.8183773962720748,0.7217741935483871,-0.325821876415198,0.4435483870967742,0.4435483870967742,124.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,2,map_b_split_lane,0,2001,2001,1,3,2,96,-1.6887864441087004,0.4399999976158142,1,1,32.0,5.159528414408366,neutral,2,win,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,80,112,192,192,0,48,96,0.29589608311653137,0.0,0.27187496423721313,0.04697427377686836,1.4375,0.53125,0.0,0.5208333333333334,0.7414215900547182,0.9021602177526802,0.59375,0.19204968298436143,0.2329616170221319,0.8474939571072658,0.8788233206917843,0.734375,-0.3000142325118086,0.4375,0.4375,96.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,2,map_b_split_lane,1,2001,2002,1,3,1,97,-1.0448204302811064,0.5199999809265137,0,2,33.0,6.073315177996134,neutral,2,win,2,2,2,0,0,0,1,2,1,4,0,3,0,3,6,69,119,194,194,0,41,97,0.6396605968475342,100.0,0.7298345565795898,0.08062040440008506,1.3505154639175259,0.5051546391752577,0.08247422680412371,0.4329896907216495,0.726288422884554,0.9635386066415261,0.4536082474226804,0.1857210736068868,0.28968341003373727,0.8732825892487752,0.8455349999604765,0.711340206185567,-0.10671334221661063,0.38144329896907214,0.38144329896907214,97.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,2,map_b_split_lane,2,2001,2003,1,3,2,98,-2.415374880627496,0.3999999761581421,1,1,32.0,5.127434866768973,neutral,2,win,0,0,3,0,0,0,0,0,0,4,0,3,0,3,0,83,113,196,196,0,67,98,0.622465968132019,100.0,0.7681249380111694,0.04209219805934295,1.4387755102040816,0.5306122448979592,0.0,0.5102040816326531,0.7437015785550585,0.9438950170059593,0.6020408163265306,0.18852395908336858,0.2529258800632491,0.849071380435204,0.8242622984915363,0.7346938775510204,-0.3145026156844332,0.4387755102040816,0.4387755102040816,98.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,2,map_b_split_lane,3,2001,2004,1,3,2,124,-3.761312169197481,0.5999999642372131,1,1,33.0,5.8937392696257564,neutral,2,win,0,0,2,0,0,0,2,1,1,3,0,3,0,4,8,77,163,248,248,0,45,124,0.6149506568908691,100.0,0.71937495470047,0.07750958503193912,1.4435483870967742,0.5564516129032258,0.0,0.4112903225806452,0.7487829558611396,0.9975820686367731,0.5080645161290323,0.18482233991005248,0.2438661646578581,0.879001219426432,0.8183773962720748,0.7217741935483871,-0.325821876415198,0.4435483870967742,0.4435483870967742,124.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,3,map_b_split_lane,0,2001,2001,1,3,2,126,-3.515148532198509,0.6800000071525574,0,1,33.0,5.63232421875,neutral,3,win,3,3,1,0,0,0,1,2,1,5,0,3,0,4,5,97,150,252,252,0,41,126,0.6142951250076294,100.0,0.715624988079071,0.09958079718940314,1.3492063492063493,0.18253968253968253,0.46825396825396826,0.2698412698412698,0.8401223206449122,1.0671641145729356,0.38095238095238093,0.21613143227757917,0.29031444015720537,0.8652536140547858,0.8048648011116755,0.7916666666666666,0.09493863371740517,0.49206349206349204,0.42857142857142855,126.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,3,map_b_split_lane,1,2001,2002,1,3,2,102,-1.6103556460293476,0.5199999809265137,1,1,33.0,6.242054060393689,neutral,3,win,0,0,3,0,0,0,0,4,0,2,0,3,2,3,13,62,129,204,204,0,38,102,0.6213414669036865,100.0,0.7606250047683716,0.06773855055992802,1.4313725490196079,0.09803921568627451,0.47058823529411764,0.5392156862745098,0.7368381979747438,0.9612248817495271,0.47058823529411764,0.18306114398600423,0.26057066260745715,0.8527780315455269,0.8550021274417055,0.8333333333333334,-0.12666611148001844,0.43137254901960786,0.39215686274509803,102.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,3,map_b_split_lane,2,2001,2003,1,3,2,112,-2.373339713754831,0.3999999761581421,0,1,32.0,5.137454441615513,neutral,3,win,1,1,2,0,0,0,1,0,0,4,0,3,0,3,0,96,128,224,224,0,66,112,0.6184037923812866,100.0,0.7418749928474426,0.06154344568494707,1.375,0.3125,0.3125,0.42857142857142855,0.758884414298726,0.9908864510112575,0.5178571428571429,0.195186785389004,0.2686459016819884,0.8618375376931259,0.803483576646873,0.765625,-0.025753533811597014,0.4107142857142857,0.30357142857142855,112.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,3,map_b_split_lane,3,2001,2004,1,3,1,97,-1.3559695641160943,0.6399999856948853,1,2,33.0,5.651356490616946,neutral,3,win,0,0,6,0,0,0,4,3,1,2,0,3,1,1,13,59,122,194,194,0,43,97,0.6451985836029053,100.0,0.7699999809265137,0.10910102291051875,1.1958762886597938,0.24742268041237114,0.5567010309278351,0.36082474226804123,0.7839526409840154,1.1622728648182659,0.3917525773195876,0.20992365746384428,0.27177940362814773,0.8663175376420168,0.7926588046182063,0.7371134020618557,0.04860977969148066,0.3402061855670103,0.29896907216494845,97.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,0,map_b_split_lane_v2,0,2101,2101,1,3,1,103,-1.70414206435089,0.5999999642372131,1,2,29.0,5.559297135732706,neutral,0,win,0,0,15,0,0,0,9,8,4,0,0,3,1,0,37,38,131,206,206,0,23,103,0.6437532901763916,100.0,0.7587499618530273,0.0871069505449059,1.0970873786407767,0.06796116504854369,0.8349514563106796,0.3300970873786408,0.8053406609348881,1.2587761972280382,0.3106796116504854,0.20403626237462447,0.2661630531176201,0.8705731248392642,0.7833919571441355,0.7572815533980582,0.12970526336619823,0.49514563106796117,0.2815533980582524,103.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts\v6i23_population_birth_5u_seed1\final_v6i23_population_birth_5u_seed1_2v2.zip,OP12_LATE_CONVERTER,0,map_b_split_lane_v2,1,2101,2102,1,3,1,96,-1.7455626508162823,0.5999999642372131,0,2,33.0,6.431790033976237,neutral,0,win,1,1,0,0,0,0,0,2,1,4,0,3,1,1,19,79,94,192,192,0,38,96,0.6458410024642944,100.0,0.7718749642372131,0.09262552259800334,1.21875,0.125,0.65625,0.28125,0.8430003640047895,1.2050540130973484,0.25,0.19993395617348142,0.2685739134903997,0.8742062995831171,0.7676015502462784,0.7734375,0.08049522744528823,0.5625,0.3020833333333333,96.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
